"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0.000135388282393284,0.299207958796531,0.303,0.23,1,"25","Nr1d2"
0.00015679630759784,0.297741723094634,0.681,0.64,1,"25","Tmem59"
0.000160733437881374,0.272129952815389,0.328,0.252,1,"25","Klhdc2"
0.000161827849431204,0.289649519655976,0.465,0.391,1,"25","Comt"
0.000162915605000231,0.317323532614672,0.526,0.447,1,"25","Eif3k"
0.000165298400104349,0.39493818082091,0.396,0.316,1,"25","Tut4"
0.000168232355927937,0.316633020690371,0.409,0.336,1,"25","Fam173a"
0.000178353844454259,0.299353334247121,0.551,0.488,1,"25","Atp6v0e"
0.000178695917285683,0.263443120049554,0.297,0.228,1,"25","Mrps34"
0.000189217396974852,0.26554677365241,0.373,0.297,1,"25","Polr2i"
0.000229106014053496,0.304986612236524,0.332,0.254,1,"25","Ctdsp2"
0.000233061275557673,0.251861913831046,0.436,0.36,1,"25","Golgb1"
0.000256161192475984,0.402376742043831,0.324,0.253,1,"25","Dnajb4"
0.000260713345235756,0.345808536368701,0.268,0.203,1,"25","Gemin7"
0.000268657946663121,0.260615801740472,0.461,0.391,1,"25","Sarnp"
0.000336566143940334,0.416843030247216,0.292,0.226,1,"25","9530068E07Rik"
0.000340545475212453,0.26011090017999,0.521,0.442,1,"25","Pdcd5"
0.000359578170573914,0.416255273967575,0.286,0.223,1,"25","Leprot"
0.000403976422474517,0.347060278598704,0.292,0.226,1,"25","Sgce"
0.000406161534233416,0.420987647584465,0.339,0.271,1,"25","Rbis"
0.000426111804429003,0.414958922751988,0.263,0.198,1,"25","Surf1"
0.000448383836969544,0.307255011500899,0.411,0.335,1,"25","Acadm"
0.000467574215706183,0.398570085931957,0.387,0.324,1,"25","Mphosph8"
0.000509127373729393,0.399994174044006,0.366,0.294,1,"25","M6pr"
0.000589487632879067,0.325623513374826,0.315,0.244,1,"25","Cr1l"
0.000597014447947507,0.32912478744701,0.305,0.237,1,"25","Zfp280d"
0.000616505776479126,0.311911580390219,0.254,0.194,1,"25","Smim19"
0.000691873965918459,0.294099944968559,0.362,0.292,1,"25","Anapc5"
0.000744727931318769,0.375830821252767,0.391,0.328,1,"25","Fuca1"
0.000822657158592552,0.27428731905718,0.501,0.426,1,"25","Snrpb"
0.000861865464242247,0.342489276492968,0.499,0.447,1,"25","Ost4"
0.000885674178776307,0.385052993941539,0.31,0.248,1,"25","Ecpas"
0.000887600479576076,0.330882724801045,0.348,0.283,1,"25","Tmed3"
0.00094726572649088,0.467474546819866,0.256,0.195,1,"25","Setd1b"
0.000984109848394106,0.328071627660892,0.321,0.26,1,"25","Cdc26"
0.00107656021904783,0.279975636697764,0.259,0.197,1,"25","Ddhd2"
0.00118981152598106,0.347743127369046,0.341,0.273,1,"25","Commd1"
0.00126229827564619,0.34435783195732,0.389,0.32,1,"25","Baz1b"
0.00126900938259045,0.300308296715073,0.459,0.4,1,"25","Nsa2"
0.0013087014036275,0.261147725464933,0.323,0.257,1,"25","Stx4a"
0.00137457734912777,0.299888669188642,0.344,0.276,1,"25","Kdm5a"
0.00141185813044581,0.276988258533948,0.454,0.384,1,"25","Iscu"
0.00145003875533025,0.319119429173874,0.409,0.343,1,"25","Hdlbp"
0.00146831198376604,0.383199775741457,0.263,0.205,1,"25","Rab22a"
0.00147041467886821,0.301132798628661,0.254,0.195,1,"25","Sike1"
0.00148028005869723,0.342254965341887,0.38,0.313,1,"25","Cnih4"
0.00152873539040833,0.335912433236471,0.261,0.205,1,"25","Stx5a"
0.00153879724851142,0.347986843650079,0.25,0.192,1,"25","Mmut"
0.00191150324048768,0.298371334959415,0.305,0.242,1,"25","Osbpl9"
0.00199672829960672,0.340854582048755,0.337,0.278,1,"25","Alkbh5"
0.00217305904176351,0.302085850372421,0.29,0.231,1,"25","Rxylt1"
0.00228042756724412,0.382737789039336,0.305,0.249,1,"25","Tug1"
0.00241850741406004,0.278393481588047,0.371,0.304,1,"25","Pfdn6"
0.00243471559546205,0.416930165607638,0.29,0.232,1,"25","Elf2"
0.00298358431035476,0.290132042320552,0.454,0.397,1,"25","Sqstm1"
0.00332696137754832,0.270491288601928,0.283,0.227,1,"25","Ganab"
0.00333851542886488,0.252494059856867,0.254,0.197,1,"25","BC004004"
0.00336132732670542,0.321798834686594,0.416,0.357,1,"25","Rab11b"
0.00405091825315447,0.378281248097133,0.258,0.202,1,"25","Suclg2"
0.00405175462109871,0.35777073577179,0.404,0.35,1,"25","Anapc16"
0.00461951375717362,0.38299332833803,0.36,0.304,1,"25","Ubtf"
0.00474256397974583,0.426023509110541,0.303,0.246,1,"25","Zmym5"
0.00485738269504688,0.270758276043015,0.398,0.341,1,"25","Pttg1ip"
0.00490945498930893,0.27251757283795,0.486,0.418,1,"25","Gtf2i"
0.00676960080375318,0.413855881071887,0.324,0.272,1,"25","Cul5"
0.00698953966094143,0.320106238190337,0.258,0.207,1,"25","Mrpl4"
0.00747511300657913,0.323868524565021,0.414,0.354,1,"25","Cuta"
0.00774129431272097,0.310329699457969,0.259,0.206,1,"25","Zfp771"
0.00849390875029265,0.32147871670429,0.362,0.308,1,"25","Nrd1"
0.00859580082025048,0.412121538769673,0.286,0.236,1,"25","Zmpste24"
0.00919587141537299,0.255905131950106,0.265,0.215,1,"25","AW549877"
0.00921217099758669,0.280166335824887,0.261,0.21,1,"25","Rnf6"
0,5.13624442089249,0.819,0.086,0,"26","Rgs5"
0,4.0136154297949,0.772,0.08,0,"26","Vtn"
0,4.04887639019931,0.477,0.038,0,"26","Higd1b"
0,3.96182774435087,0.391,0.036,0,"26","Ndufa4l2"
0,4.05724376463965,0.306,0.024,0,"26","Abcc9"
3.14578519606535e-252,3.92314244676653,0.327,0.034,7.69899468885035e-248,"26","Ifitm1"
9.13501534277563e-236,2.87061216714411,0.463,0.071,2.23570365499091e-231,"26","Myl9"
4.96202763472688e-186,3.27783097151045,0.689,0.221,1.21440664332306e-181,"26","Cald1"
1.07926635752572e-172,3.83977840029979,0.306,0.042,2.64139648340844e-168,"26","Cox4i2"
3.27419661254384e-167,3.52186247273008,0.336,0.051,8.01326878953979e-163,"26","Atp13a5"
3.68553136611959e-149,2.32313081352057,0.562,0.143,9.01996946544107e-145,"26","Igfbp7"
2.82163896228118e-145,3.13059643957443,0.275,0.039,6.90567919628696e-141,"26","Slc6a20a"
1.15820263157685e-119,3.41622839702728,0.291,0.051,2.83458512052119e-115,"26","Colec12"
1.07992199215574e-114,3.32019022874285,0.275,0.047,2.64300108360197e-110,"26","Bgn"
4.69714013806877e-93,2.84173796854654,0.383,0.102,1.14957807739095e-88,"26","Itga1"
2.92091740155675e-92,3.22466269644493,0.365,0.098,7.14865324856999e-88,"26","Pdgfrb"
2.81242727245312e-85,2.38342978410692,0.302,0.069,6.88313450660176e-81,"26","Igf2"
4.71897187818263e-85,3.47727917451898,0.26,0.054,1.15492117746642e-80,"26","Ecm2"
3.72608809844739e-75,2.83519308089579,0.282,0.068,9.11922801214013e-71,"26","Mylk"
1.76888515652269e-72,1.6327492504689,0.389,0.122,4.32916953207362e-68,"26","Mgp"
5.81207306033644e-63,2.26786997631039,0.329,0.1,1.42244676078674e-58,"26","Rgs4"
1.32801425407682e-61,2.70138242209505,0.313,0.095,3.25018208542761e-57,"26","Nbl1"
2.06057347484069e-57,3.13257280911894,0.345,0.122,5.04304752232511e-53,"26","Myo1b"
7.72353119401e-52,2.3724229217427,0.436,0.193,1.89025702442201e-47,"26","Gng11"
7.27305607783496e-49,1.95393879421074,0.318,0.107,1.78000774448933e-44,"26","Tm4sf1"
3.87798003963089e-44,0.692262368202968,0.989,0.991,9.49096834899264e-40,"26","AY036118"
8.68500021101944e-44,1.81299854595319,0.293,0.098,2.1255669516449e-39,"26","Car4"
1.93271033088201e-43,0.710291354784895,1,0.999,4.73011526380062e-39,"26","Gm42418"
1.84104235009698e-36,0.399117389516858,1,1,4.50576704762736e-32,"26","mt-Atp6"
5.54349842013455e-35,0.401981030381862,0.998,0.998,1.35671580334373e-30,"26","mt-Co2"
4.57689836329975e-34,0.874695281390504,0.872,0.743,1.12015010543398e-29,"26","Ptn"
5.70825582290419e-33,1.52415093445341,0.398,0.2,1.39703853009757e-28,"26","Sept4"
4.57691409629545e-31,1.15128489465725,0.356,0.156,1.12015395592735e-26,"26","Hspb1"
6.0924923436837e-31,0.366753096979537,0.993,0.973,1.49107657619315e-26,"26","Tmsb4x"
7.44089530864235e-31,0.405110143581571,0.998,0.992,1.82108471783713e-26,"26","mt-Cytb"
4.02454460759335e-30,1.88160972741338,0.298,0.13,9.84967047262396e-26,"26","Rarres2"
1.66064189028711e-29,2.12383009037419,0.275,0.114,4.06425496228867e-25,"26","Arhgap29"
1.82480723911169e-29,0.338708927617502,1,0.999,4.46603323700194e-25,"26","mt-Co3"
2.40498878645572e-26,2.54694699135833,0.336,0.176,5.88596955597174e-22,"26","Tns1"
3.05600039306951e-22,2.25757904377654,0.383,0.242,7.47925536199831e-18,"26","Sept11"
3.90290399528486e-22,0.496511294887683,0.837,0.683,9.55196723806017e-18,"26","Atp1a2"
2.14462565861934e-21,2.05720704970425,0.468,0.344,5.24875683690498e-17,"26","Mprip"
1.82068593318424e-20,0.320281793022687,0.998,0.989,4.45594675287512e-16,"26","mt-Nd4"
4.23961169639465e-19,2.09904884023662,0.38,0.248,1.03760256657563e-14,"26","Myh9"
3.1931711454001e-18,1.8108756853826,0.268,0.137,7.81496706125221e-14,"26","Col4a1"
8.51318436634783e-18,1.80445705196886,0.371,0.236,2.08351674181997e-13,"26","Utrn"
1.64237390449169e-17,1.82843221664017,0.298,0.171,4.01954589385295e-13,"26","Gucy1b1"
5.80328466626437e-17,2.18559610149972,0.271,0.149,1.42029588922154e-12,"26","Lhfp"
2.37999886658684e-15,2.2460215547291,0.313,0.195,5.82480922608464e-11,"26","Cyb5r3"
3.90392660646256e-15,0.286134903615307,0.931,0.917,9.55446997665646e-11,"26","Tpt1"
1.83133810651947e-14,1.78836941692661,0.257,0.146,4.48201688189575e-10,"26","Gm13889"
3.5535494712435e-14,1.90956281757631,0.286,0.177,8.69695697592135e-10,"26","Dlc1"
6.75260819932896e-14,0.932097933547159,0.291,0.162,1.65263333070377e-09,"26","Ifitm3"
5.63904211541774e-13,1.65650769522837,0.284,0.172,1.38009916732734e-08,"26","Ifitm2"
1.06882655979477e-12,1.26022814660091,0.463,0.36,2.61584612244172e-08,"26","Epas1"
1.07232271022623e-12,0.883376820700205,0.611,0.548,2.62440260100767e-08,"26","Sptbn1"
1.33683132433446e-12,0.351012099056523,0.843,0.857,3.27176098317616e-08,"26","Rps23"
2.67959090347859e-12,0.360694082401275,0.926,0.925,6.55803077717351e-08,"26","mt-Nd3"
7.30709106742753e-12,2.07169260422687,0.255,0.159,1.78833746784221e-07,"26","Pde8b"
7.91680851632464e-12,0.324506570880838,0.895,0.89,1.93755971628529e-07,"26","Rps21"
3.69331214293962e-11,0.433440098885587,0.81,0.848,9.03901213863041e-07,"26","Rpl35a"
4.3932702680174e-10,0.254911413007733,0.852,0.861,1.07520896539458e-05,"26","Fau"
4.7823341267284e-10,0.896999637245679,0.403,0.31,1.17042845417551e-05,"26","Sst"
5.6585836222738e-10,0.252612730322244,0.172,0.329,1.38488175571529e-05,"26","Fuca1"
6.90157120894954e-10,0.391077025375497,0.763,0.787,1.68909053767831e-05,"26","Rps19"
7.33236163889061e-10,1.05372560491452,0.465,0.39,1.79452218750209e-05,"26","Uchl1"
8.28685901823377e-10,0.256107444787979,0.877,0.886,2.02812587612253e-05,"26","Rps24"
1.58183984733998e-09,0.598286246773919,0.673,0.715,3.87139484237986e-05,"26","Myl6"
3.7280298028979e-09,0.358030697343176,0.787,0.814,9.12398013961233e-05,"26","Ptma"
8.71186011632325e-09,0.368155962934937,0.197,0.352,0.000213214064486895,"26","Mrps24"
9.38203753993509e-09,0.300659743195486,0.801,0.839,0.000229615986752371,"26","Rpl21"
1.73302509496463e-08,0.523539547736082,0.139,0.271,0.000424140561741642,"26","Lamtor3"
1.88400751376085e-08,0.364154497095222,0.772,0.816,0.000461091998917831,"26","Rps3a1"
2.08800677388997e-08,0.255907920443476,0.154,0.294,0.000511018777841832,"26","Wdr33"
2.70334427404124e-08,1.50623356528171,0.414,0.375,0.000661616477628852,"26","Pitpnc1"
3.17034274898318e-08,0.250654266477864,0.161,0.305,0.000775909684386143,"26","Fam133b"
3.97835145523075e-08,0.323501527265363,0.837,0.854,0.000973661735153175,"26","Rps8"
4.18558430524674e-08,0.527929208387092,0.13,0.255,0.00102437990286609,"26","Eif6"
4.36681156069718e-08,0.286949189550053,0.248,0.425,0.00106873346136503,"26","Cct2"
4.48582947779442e-08,0.443787694860528,0.729,0.794,0.00109786190639541,"26","Rps16"
4.59724471014268e-08,0.398354964683671,0.219,0.377,0.00112512967036032,"26","Pbrm1"
4.99453185666377e-08,0.265855045156766,0.172,0.309,0.00122236172659989,"26","Nrd1"
5.39348478208189e-08,0.265442010883586,0.157,0.29,0.00132000146556672,"26","Ssbp1"
5.70445730860547e-08,0.324914363551837,0.177,0.32,0.0013961088817081,"26","Eif1ax"
6.20838598986043e-08,0.277105844979779,0.21,0.362,0.00151944038715844,"26","Fkbp4"
7.71091696269783e-08,0.372321374331591,0.139,0.269,0.00188716981745067,"26","Safb"
9.58051398703211e-08,0.280873514982044,0.208,0.353,0.00234473499318624,"26","Srp19"
9.84481524265868e-08,0.326324660770373,0.801,0.842,0.00240942008248829,"26","Rpl26"
1.20445561243649e-07,1.30083886960092,0.351,0.283,0.00294778466587707,"26","Plxdc2"
1.25577039116743e-07,0.251536898375047,0.262,0.426,0.00307337245534317,"26","Chmp5"
1.38949044312651e-07,0.263904433744996,0.148,0.275,0.00340063891050782,"26","Kpna4"
1.44512927818538e-07,0.288326545890866,0.201,0.351,0.00353680939543089,"26","Adnp"
1.70812596256092e-07,0.265820128954685,0.228,0.382,0.00418046748077159,"26","Coa3"
1.83938140554379e-07,0.274593266288452,0.859,0.879,0.00450170205192787,"26","Hsp90ab1"
1.96917842548183e-07,0.270445551234094,0.174,0.305,0.00481936727852423,"26","Ubtf"
2.24915095987832e-07,0.358179440767529,0.826,0.844,0.00550457205920621,"26","Rpl9"
2.343461930607e-07,0.253551869770779,0.17,0.297,0.00573538872896756,"26","Asap1"
2.73022816991062e-07,0.257431244288232,0.201,0.336,0.00668196042303926,"26","Acadm"
2.80559456648822e-07,0.293938596706952,0.188,0.324,0.00686641214202328,"26","Ctcf"
2.83417461892536e-07,0.379528643707113,0.177,0.303,0.00693635896235792,"26","Btbd7"
3.38027045013524e-07,0.260645535855207,0.154,0.279,0.00827287389966098,"26","Ro60"
3.57548450147145e-07,0.318578665332437,0.832,0.868,0.00875064076890123,"26","Rpl37"
3.95893674825169e-07,0.310841180330493,0.152,0.279,0.00968910179767119,"26","Mrps12"
4.01889041378603e-07,0.266051081302262,0.186,0.32,0.00983583239869992,"26","Mtln"
4.08286774151255e-07,0.973347863118084,0.264,0.189,0.00999241051057781,"26","Crip1"
4.25915157273621e-07,0.443345347077582,0.179,0.316,0.0104238475591146,"26","Chtop"
4.78470937516689e-07,0.494387313925359,0.141,0.259,0.0117100977247834,"26","Stx12"
4.84247879528925e-07,0.259259674312919,0.215,0.362,0.0118514826035909,"26","Pcmt1"
6.47438908719941e-07,0.261405595533165,0.257,0.422,0.0158454198520118,"26","Ube2l3"
6.7055375330309e-07,0.308265758708512,0.787,0.84,0.0164111325583398,"26","Rpl30"
7.31110953923586e-07,0.353229355947441,0.199,0.332,0.0178932094863259,"26","Strn3"
8.53700426333353e-07,0.319737923527534,0.324,0.512,0.0208934642340825,"26","Cbx3"
8.58411242583113e-07,0.289420075905168,0.21,0.346,0.0210087567509791,"26","Ddx3y"
8.85122608984737e-07,0.331121935630658,0.779,0.835,0.0216624907322925,"26","Itm2b"
9.06064872646859e-07,0.367609305780921,0.217,0.361,0.0221750316931592,"26","Golgb1"
9.37010578850382e-07,0.382507274377601,0.217,0.362,0.0229323969067843,"26","Nap1l4"
9.44359122821679e-07,0.30277644760093,0.197,0.33,0.0231122451719378,"26","Mbd3"
9.53492091666524e-07,0.29125476466735,0.152,0.271,0.0233357654514465,"26","Pias1"
1.04237784961689e-06,0.53761630350188,0.664,0.716,0.0255111554915236,"26","Sept7"
1.07701686539138e-06,0.310632511783185,0.181,0.307,0.0263589107635887,"26","Dnajc5"
1.1006988694077e-06,0.251632987748825,0.239,0.384,0.0269385041298841,"26","Pink1"
1.1071179062551e-06,0.325023260608045,0.174,0.293,0.0270956036376874,"26","Rbm42"
1.14176630591608e-06,0.302751570653624,0.141,0.254,0.0279435885709902,"26","Thap12"
1.15830658812503e-06,0.261035354144125,0.197,0.328,0.028348395437772,"26","Ppm1a"
1.17012291620357e-06,0.254624821595911,0.21,0.351,0.0286375882511661,"26","Anapc16"
1.24467499993843e-06,0.280892434814841,0.145,0.253,0.0304621759484932,"26","Tspan31"
1.38198446365161e-06,0.352941041527096,0.177,0.297,0.0338226877634096,"26","Krcc1"
1.42229983171638e-06,1.51420629939185,0.414,0.406,0.0348093660814266,"26","Pten"
1.91604247739534e-06,0.255843233466605,0.253,0.407,0.0468932235917736,"26","Mrps21"
1.95034063137135e-06,0.304483288182753,0.199,0.332,0.0477326366121824,"26","Copa"
1.9772924447616e-06,0.434596762802305,0.255,0.412,0.0483922552930955,"26","Rab1a"
2.4073039670777e-06,0.334915674368021,0.237,0.384,0.0589163572902597,"26","Psma1"
2.43690434995067e-06,0.281368502869598,0.192,0.322,0.0596407970606927,"26","Kras"
2.71214629079591e-06,0.521072113756253,0.273,0.44,0.066377068320939,"26","Rap1a"
3.0181071888693e-06,0.444160082817674,0.204,0.325,0.0738651553403873,"26","Mphosph8"
3.10005401282872e-06,0.298893017198626,0.206,0.333,0.0758707219099701,"26","Mrpl23"
3.16880701436606e-06,0.341119627425467,0.208,0.341,0.077553382869595,"26","Klc1"
3.16922323693195e-06,0.28999144267645,0.251,0.39,0.0775635695006726,"26","Aff4"
3.38174438801866e-06,0.384807044928377,0.217,0.356,0.0827648121523687,"26","Ndfip2"
3.39004865442762e-06,0.254619007268969,0.148,0.256,0.0829680507684616,"26","Mecp2"
3.77180139471539e-06,0.295498117940264,0.253,0.402,0.0923110673342645,"26","Map4"
3.826698830027e-06,0.286804126118169,0.179,0.298,0.0936546271660808,"26","Smim11"
3.89750217288253e-06,0.311623611150739,0.177,0.29,0.095387468179127,"26","Hnrnpul1"
4.3050507961246e-06,0.397390673328258,0.21,0.337,0.105361813184353,"26","Prrc2b"
4.59334395941351e-06,0.331735626867191,0.244,0.389,0.112417500062686,"26","Rer1"
4.59479025449501e-06,0.326987107308807,0.226,0.358,0.112452896688511,"26","Stx7"
4.724386354873e-06,0.286396463751524,0.15,0.259,0.115624631649162,"26","Rnd2"
4.74952351207354e-06,0.338405083762225,0.251,0.402,0.116239838434488,"26","Zmynd11"
5.17008257908958e-06,0.303864148625121,0.141,0.251,0.126532601040638,"26","Arhgef9"
5.72694257057208e-06,0.36316641992692,0.199,0.331,0.140161192472181,"26","Chchd1"
5.84407177027275e-06,0.429536597093799,0.154,0.261,0.143027812505655,"26","Cirbp"
5.8709571790605e-06,0.259154999821447,0.302,0.463,0.143685806000327,"26","Fkbp2"
6.03010180965764e-06,1.51084740323453,0.273,0.21,0.147580711689561,"26","Rapgef5"
7.28433620308218e-06,0.329224609272614,0.161,0.272,0.178276844234233,"26","Sucla2"
7.58661484660228e-06,0.380629248439349,0.145,0.254,0.185674811755744,"26","Phf5a"
8.40072702149838e-06,0.262225044880269,0.233,0.364,0.205599393124151,"26","Celf1"
8.91949062078347e-06,0.340642271224411,0.148,0.252,0.218295613453055,"26","Vkorc1"
9.12923635802396e-06,0.601361658630651,0.19,0.314,0.223428930626278,"26","Ankrd40"
9.170094953789e-06,0.372117189676302,0.235,0.37,0.224428903899032,"26","Sugt1"
1.150175524912e-05,0.282894009607181,0.213,0.344,0.281493957966962,"26","Hdlbp"
1.17014028828325e-05,0.297391135849724,0.186,0.298,0.286380134154442,"26","Vapb"
1.18484097673456e-05,0.402166821084509,0.15,0.257,0.289977980646017,"26","Smim26"
1.24132433328649e-05,0.273857487517806,0.237,0.371,0.303801717328536,"26","Pum2"
1.25176589448564e-05,0.25111099062792,0.213,0.332,0.306357185016416,"26","Polr2k"
1.28183424503568e-05,0.289904910410666,0.161,0.269,0.313716113130033,"26","Cebpzos"
1.32922486025207e-05,0.419923011329272,0.195,0.313,0.325314492298092,"26","Ctbp1"
1.35434279646373e-05,0.322621292989669,0.181,0.296,0.331461856006534,"26","Tbl1x"
1.4010239532228e-05,0.366690850486428,0.235,0.364,0.342886602311748,"26","Tmbim4"
1.43233704814726e-05,0.386735429931926,0.235,0.369,0.350550169163559,"26","Dpm3"
1.46425968576468e-05,0.311729402177504,0.168,0.274,0.358362915494047,"26","Mettl23"
1.47515236825248e-05,0.268744865858367,0.32,0.488,0.361028790606111,"26","Psma2"
1.52381513634412e-05,0.280025157918478,0.181,0.293,0.372938516468859,"26","Slc25a11"
1.63172081855028e-05,0.259727171828767,0.152,0.257,0.399347353131995,"26","Atf2"
1.6484259091766e-05,0.401904861864635,0.233,0.366,0.403435757011881,"26","Dennd5a"
1.78634922573335e-05,0.30665442699796,0.201,0.319,0.43719110950598,"26","Vti1b"
1.84006388443666e-05,0.266961201008888,0.275,0.411,0.450337235077027,"26","Gde1"
1.84999874097084e-05,0.271877882073044,0.19,0.299,0.452768691865203,"26","Ssbp4"
1.99076280149389e-05,0.275057882348829,0.15,0.251,0.487219288037615,"26","Samm50"
2.00154064154769e-05,0.363609048257058,0.313,0.464,0.489857056612381,"26","Fkbp3"
2.01478460517962e-05,0.58204277370495,0.188,0.303,0.493098384271659,"26","Mib1"
2.06468075466661e-05,0.291433518949575,0.3,0.452,0.505309967897107,"26","Psma4"
2.12937269234856e-05,0.340718490992433,0.174,0.281,0.521142672725387,"26","Cir1"
2.17835056523596e-05,0.445272986076315,0.233,0.357,0.533129517335849,"26","Trappc6b"
2.2203510442365e-05,0.557991785484364,0.515,0.49,0.543408714566441,"26","Tmsb10"
2.26172430843846e-05,0.454545801655818,0.208,0.326,0.553534407247228,"26","Ppp1r11"
2.27917204619323e-05,0.423496170852379,0.21,0.328,0.557804566585332,"26","Herc1"
2.32563429020637e-05,0.338318251858439,0.161,0.26,0.569175736185107,"26","Ryk"
2.40499946920897e-05,0.487461349791242,0.152,0.257,0.588599570094203,"26","Mbd2"
2.52013256661307e-05,0.557214038082524,0.186,0.298,0.616777244352883,"26","Sec63"
2.5366554258946e-05,0.250748408798096,0.817,0.852,0.620821048933444,"26","Rpl37a"
2.55278768521424e-05,0.259002929002837,0.823,0.875,0.624769258079333,"26","mt-Nd5"
2.60436860206151e-05,0.289715731061843,0.246,0.375,0.637393171668534,"26","Bcas2"
2.65277912613051e-05,0.256434186846677,0.309,0.465,0.64924116332918,"26","Eif3f"
2.69056732790741e-05,0.362911783776368,0.235,0.361,0.658489447832059,"26","Cdc37"
2.77830082717569e-05,0.255520801745224,0.208,0.324,0.679961344442977,"26","Epn1"
2.92549300008259e-05,0.37077518479077,0.219,0.347,0.715985156840214,"26","Aimp1"
2.9336351349312e-05,0.623066879430553,0.154,0.258,0.717977862923062,"26","Slc30a9"
2.97860018633926e-05,0.361666574992388,0.248,0.385,0.72898260960467,"26","Psma5"
3.01074909318465e-05,0.286202741579481,0.342,0.511,0.736850733066012,"26","Psma7"
3.05379571295896e-05,1.00699324593446,0.251,0.182,0.747385962789575,"26","Plat"
3.10744763419815e-05,0.426656096768617,0.163,0.272,0.760516733993656,"26","Fam162a"
3.15426872981945e-05,0.367133693579632,0.217,0.331,0.771975728936012,"26","Ppp1cc"
3.17667719801232e-05,0.314215203274595,0.174,0.284,0.777459977441536,"26","Wbp11"
3.21306398151364e-05,0.256514179940671,0.233,0.353,0.786365278835647,"26","Anp32b"
3.23938084148793e-05,0.263937429955297,0.286,0.435,0.792806067145757,"26","Syf2"
3.40517440789829e-05,0.334519152592557,0.277,0.42,0.833382384589028,"26","Arhgef12"
3.41596060899682e-05,0.432643192733258,0.161,0.265,0.836022199445881,"26","Rnf14"
3.61061229327607e-05,0.522733650576248,0.181,0.29,0.883661252656385,"26","Kdelr1"
3.68220310242479e-05,0.284555796808776,0.206,0.313,0.901182387287443,"26","Bnip2"
3.77192389892289e-05,0.259952219249623,0.186,0.294,0.923140655022389,"26","Hspa4l"
3.93345675285094e-05,0.569127670132647,0.26,0.405,0.962674205692739,"26","Ddrgk1"
4.01549500090084e-05,1.20919822987149,0.322,0.274,0.982752246520471,"26","Slc12a2"
4.02319822337902e-05,0.252598815287201,0.322,0.484,0.98463753318978,"26","Hnrnpf"
4.10639574734967e-05,0.277310600830839,0.166,0.267,1,"26","Mrps16"
4.18656918613184e-05,0.252236631622846,0.179,0.28,1,"26","Naa20"
4.19957360012743e-05,0.467520496043691,0.152,0.254,1,"26","Fundc2"
4.29736866926596e-05,0.386840079010404,0.177,0.283,1,"26","Mga"
4.88714079776763e-05,0.298243850035109,0.338,0.497,1,"26","Ktn1"
4.91214065072414e-05,0.325240660947261,0.228,0.35,1,"26","Cdc42bpa"
4.93957368827461e-05,0.490669374768911,0.253,0.383,1,"26","Bod1l"
4.98641220559225e-05,0.413015015841842,0.228,0.348,1,"26","Nop10"
5.19484870815083e-05,0.661155813301178,0.17,0.271,1,"26","Calu"
5.25983922933246e-05,0.495643595482712,0.154,0.256,1,"26","Pik3ca"
5.35111301737667e-05,0.376927432375593,0.246,0.375,1,"26","Arl1"
5.35618473533548e-05,0.281733575705897,0.192,0.302,1,"26","Hnrnph3"
5.49832165446116e-05,0.268645235357086,0.166,0.259,1,"26","Ubn1"
5.75016262346482e-05,0.304942753198503,0.188,0.295,1,"26","Trappc2l"
5.86020663466216e-05,0.420547118007499,0.154,0.254,1,"26","Taf1"
5.99612747181749e-05,0.32742838505568,0.186,0.294,1,"26","Pop5"
6.00374200786585e-05,0.492181652054366,0.152,0.25,1,"26","Ndufaf8"
6.42323529519537e-05,0.316541435963561,0.166,0.26,1,"26","Naa38"
6.70028319307882e-05,0.342224591801067,0.195,0.3,1,"26","Nek7"
6.88096882358721e-05,0.407776907033681,0.253,0.391,1,"26","Kifap3"
7.24723714148626e-05,0.291610394475923,0.268,0.396,1,"26","Polr2f"
7.257338957822e-05,0.299136835307067,0.268,0.404,1,"26","Arpc1a"
7.2877443412265e-05,0.553864647630781,0.255,0.386,1,"26","Zcrb1"
8.03703412336155e-05,0.440542584097326,0.163,0.259,1,"26","Lin7c"
8.03907755825517e-05,0.349798714461775,0.333,0.493,1,"26","Tm9sf3"
8.27514305007916e-05,0.454513272976635,0.327,0.486,1,"26","Tpr"
8.56728504130417e-05,0.528106754119475,0.174,0.279,1,"26","Hpf1"
9.1784459378142e-05,0.618767807939642,0.177,0.275,1,"26","Zbtb38"
9.47965535203047e-05,0.251713909982725,0.345,0.512,1,"26","Mpc2"
9.88915660483099e-05,0.279443805057127,0.277,0.413,1,"26","1110004F10Rik"
9.95595522085157e-05,0.403378231053547,0.183,0.287,1,"26","Atp6v1c1"
0.000101627422460365,0.260873870850893,0.21,0.321,1,"26","Mapk3"
0.000104333378699076,0.408196171136631,0.181,0.284,1,"26","Gna11"
0.000108408612506095,0.300300368581286,0.235,0.36,1,"26","Atp6v1b2"
0.000111231193157747,0.41241878781611,0.264,0.398,1,"26","Sdf4"
0.000113932316689053,0.57872338237295,0.163,0.261,1,"26","Cdc26"
0.000116167220314505,0.416730179482655,0.186,0.288,1,"26","Prmt1"
0.000119647819053613,0.331567216907009,0.251,0.37,1,"26","Use1"
0.000129158387283621,0.489309376235055,0.233,0.356,1,"26","Esd"
