"","GSM3351254","GSM3351255","GSM3351256","GSM3351257","GSM3351258","GSM3351259","GSM3351260","GSM3351261"
"Itgav",5.56444178094343,6.10032489059664,5.72750476218075,5.08067207817957,5.52719119809988,5.98358216413261,5.53081267133958,5.16854948374565
"Itgb1",7.36719353930665,7.43010822772625,7.42625574356561,7.12212502074106,7.42992952521785,7.09975246626297,7.63048042446425,7.208829902889
"Itgb1bp1",6.5265343295789,6.29925248892447,6.0319540564856,6.57445466256348,6.03385235967067,6.16786169431831,6.3979252184331,6.191194707653
"Itgb2",2.45576227558866,2.3929961567789,2.27257907665678,0.822063526216649,-0.039907979412243,0.929783554164689,1.76281441669369,1.52511211452224
"Itgb3",0.627561297593448,1.18512465928286,1.73425839534056,0.152066706837981,0.452816275943029,-0.179175619513602,0.639392664966246,0.584424502577009
"Itgb3bp",4.62857990353877,4.77986459823062,4.60845234913719,4.48552633962874,5.01150124494357,4.66346585188578,4.97931178881168,4.46331571237384
"Itgb4",2.86888192696185,4.27356311790699,3.87590899673828,2.83422122804849,3.74915676628203,3.48089782221936,4.1517762033528,3.34921385891657
"Itgb5",4.29152705217797,4.37219974345113,4.28312461737633,3.74692004973651,3.79102986425779,3.76464648441686,4.47325395263776,3.99505896400865
"Itgb7",1.29538845667387,0.631613116681626,0.970194716004565,0.221433128841339,0.972838398197738,0.977354363672057,0.490241306357301,0.26271481111358
"Itgb8",5.48854096746514,6.07642863322747,5.56191318179959,5.23749656337505,5.67986755848277,6.2403346152708,5.59158022682119,5.10965731237733
"Itgbl1",0.999777075803482,2.12661902868104,1.7923898533707,2.92018390287661,1.11149511867616,2.42048417500542,1.55317104792709,2.99514111951269
"Itih2",2.2412695541257,0.904049716438418,0.350627781762019,0.631345191337088,0.452816275943029,0.665104472886838,-0.0805464664565599,0.464206239017755
"Itih3",5.16196879076958,5.81897524376047,5.12062594409594,3.9849371869386,5.48953926493799,5.58343093914719,5.55917761029033,3.8764215095937
"Itih5",5.53644483114437,5.58979310301273,5.3508407540479,5.3009622557623,5.41785004724059,5.29747682088916,5.92519598099573,5.25940069110563
"Itm2a",7.65122482950574,7.61978328117374,7.77336221207264,6.98361802343513,7.375922107962,7.35009994677607,7.47540234494608,6.88441751772283
"Itpk1",5.0867435937855,5.74077212914403,5.63918523200588,5.08997528607443,5.75584132748775,5.75018629703031,5.95396587296597,5.42354066933162
"Itpka",6.69429848772441,6.86728139215804,6.30833780278218,6.38338316302077,6.93480451117048,6.53573857694905,6.50387139277777,6.28954520698817
"Itpkb",2.95600605965215,3.71609555053161,2.86675451705873,2.95114372870683,2.98232481723284,3.27740201817297,3.59863001345946,3.3744489212452
"Itpkc",2.19426031455683,1.79966228335127,1.90206509322592,1.90236356240909,1.56202478798207,1.83405866434375,1.39430979080414,2.33227194896568
"Itpr1",7.71089319210743,8.18148215313812,7.36052442759014,8.37795647530329,8.00329798568317,7.74009891244178,8.10225933963299,8.33282070497434
"Itpr2",5.2217924929107,5.10412028882284,5.20864888858438,4.88612648969197,5.17855731632085,4.90400960860235,5.37465598684419,5.12955635005999
"Itpr3",1.54060784921333,1.79966228335127,1.7923898533707,1.24487162394038,1.65566131003917,1.95780097397137,2.00200717963449,1.14973829498202
"Itpripl1",0.76258791876059,1.28382577872561,1.7923898533707,0.68144000604183,1.35427556899982,1.1533495968153,1.62648963797199,1.22565686891433
"Itpripl2",2.77615629616515,3.0125870928502,3.2660052185179,2.38294113774141,2.98232481723284,2.7291687716905,2.96908710202667,2.61233396135626
"Itsn1",5.82578668151368,5.9087060232278,6.04097429065096,6.37769691915202,5.73453969501462,6.111679463645,5.76801005826281,6.27733315988679
"Itsn2",6.51223103979186,6.87916980263377,6.86198228092077,7.60628777101429,6.72939952840447,7.00824663797697,7.1024049567101,7.56175312153061
"Ivns1abp",7.88658309466402,7.79473535047802,7.51524850907216,7.90036960118266,7.55063282395536,7.4567396321688,7.73259940678005,7.94356892175269
"Iws1",6.12737522057008,6.29925248892447,6.23686741555567,6.76219258322724,6.11851383385766,6.50157442004663,6.65168970312974,6.73655744866096
"Izumo4",5.52699046350005,4.95108317198303,5.30664628312781,5.15347024577736,5.66305357709267,5.35713588979838,5.42689893968744,5.3147667138006
"Jag1",3.65652900602408,4.21222654231793,4.17801823006128,3.48306459580728,3.70603191257655,3.5843725263228,4.44313004494078,3.61928107477378
"Jagn1",6.45604920364144,6.26945122329057,6.70058338388041,6.87748501375055,6.43804487667079,6.66211079606152,6.47686677536829,6.76068314228341
"Jak1",7.20176374276942,7.47323151761078,7.48582299628588,7.97476172579244,7.35513645086087,7.58559567413336,7.39899627144195,7.97518602571301
"Jak2",5.69681411431106,5.80033939321469,5.17079790043682,5.97127548542083,5.38404792747937,5.45279566860192,5.21743058635535,5.91413068284832
"Jakmip1",7.01656765679034,7.23189597918743,7.16947760717358,7.75916982914734,7.05352651961156,7.33363019304792,7.20320565312118,7.39451550279093
"Jakmip2",6.61620121858379,6.75455754056507,6.68723949523985,7.40995062427997,6.68567092843731,6.96612816145772,6.92486666322166,7.26949919728616
"Jam2",5.64967595211017,5.73859856054815,5.31658493689799,5.16011043950474,5.1222617432554,5.34811662160092,5.47235283947947,5.03513134528235
"Jam3",6.21535461281686,6.44501188613598,6.47290666610286,5.60665507264303,6.27055277502959,5.89346232814053,6.44934702310875,5.57634644492737
"Jarid2",5.60094543804084,5.78988117073048,5.7823220600203,5.88839143590284,5.39087200670635,5.86529082791661,5.88840755696095,6.00714909727943
"Jazf1",2.92754530284664,2.95384031867783,2.78321153026587,3.3654097012047,2.82997148504164,3.15861910986211,2.61999458956519,3.27967927373479
"Jdp2",4.56533025756986,4.44865324770239,5.2350899355898,5.42192895827438,4.70698585651677,4.86660211994328,4.4532413972734,5.48082031925643
"Jhdm1d",6.05027478999778,7.02273775475264,6.4505152859886,7.1249562756828,6.05118677728153,6.91512912560055,6.82716992402278,7.0811725984224
"Jmjd1c",6.65143403060521,6.74050602988264,6.70626462633224,6.91983653456682,6.49615917048996,6.75460428417638,6.9730990463971,7.19826932268951
"Jmjd4",3.95329352462815,4.36093940824672,4.28312461737633,4.71630234427671,3.85164534914267,4.38348522206889,4.0752777188839,4.58360519514214
"Jmjd7",2.41533931146238,1.76590955343358,1.7923898533707,0.525614397742465,2.11724731585225,1.58045147000759,1.94582322134492,1.58398759651464
"Jmjd8",4.83421449168208,5.02071332785869,4.75452011607777,4.66431345861213,5.20202738162766,5.08590985587768,4.57862003550962,4.67445529099736
"Jmy",6.01012227074025,6.76099698020526,6.73434002134615,7.06548032540492,6.32501250809632,6.96022100675814,6.9175819767643,7.23604574294411
"Josd2",7.07612378407032,7.24037000580313,7.1871909584403,6.22983459599027,7.18889516341024,6.78583394659274,7.34435640032927,6.25599304132671
"Jph1",4.77952854495165,5.4976873581152,5.1375445395764,5.93172272524164,5.39087200670635,5.17786080071955,6.16554379187136,6.05735714125471
"Jph3",5.71774176847584,5.89315634371228,5.67052205256055,5.35598096302695,6.03385235967067,5.96009526513753,5.93965264111187,5.26615789746116
"Jpx",2.4950834277359,2.72705673013192,2.49892710694887,2.42765533189581,3.08688135095184,2.50406447365683,2.78919611065456,2.47908816277788
"Jrk",2.41533931146238,2.3929961567789,2.27257907665678,1.74637032181949,2.5171817243747,1.98132495035429,1.30779813477215,2.02747857423459
"Jrkl",4.86455742481134,5.0595409657965,5.15979839106707,5.53011942359765,5.00261832712874,5.14178059615206,5.13188762707113,5.45739357229085
"Jsrp1",4.41966835811334,4.60954055503277,4.47282552283214,5.17548639462382,4.76065862366344,4.92539094948391,4.72768146205438,4.47113489582353
"Jun",8.06130620763845,7.1903540384223,8.41223434521978,7.91875941660067,7.69822408857951,7.14406862440945,8.51746122374821,8.1819798295037
"Junb",6.90238364672201,6.82897513999235,7.70879394317607,7.20847708687834,7.50261150061664,7.06783208149,7.96324350361332,7.73249082248608
"Jund",7.6706743901656,7.77631152321881,7.91010114123695,7.67667126796709,7.75486512922822,7.41524072940223,7.88883235443274,7.63970708824312
"Jup",4.68917267515225,4.96973519193664,4.78347325804553,4.26507251945587,4.80220395818525,4.63036916630063,4.75245910787967,4.3618228509649
"KCNQ1OT1_3",-0.345469797897994,-0.020677265806137,0.970194716004565,0.68144000604183,-1.40076516002733,0.266054418237054,1.011963381396,0.940377182680461
"KCTD12",6.15218613050085,6.6635437512028,6.29583215827703,5.96243852569427,5.75584132748775,6.15369642870984,6.10269614677856,5.76308573094073
"Kalrn",6.98238676010533,7.11443720843324,7.03598832072967,7.47885119124058,6.83575452588498,6.87957831074988,7.00093835824237,7.42804425294856
"Kank1",5.04760705856063,4.94732365508473,4.97762140230448,4.30955347656831,4.85250773698113,4.69937081844481,4.64187404641796,3.95658703667455
"Kank2",2.4950834277359,3.40131923391826,2.94572339855787,2.41290404952013,3.21545490964945,2.81021755434613,3.54290717037567,2.55462720776538
"Kank3",4.71438169563602,4.65634817679074,4.55907430923697,4.31749561814726,4.53283419148093,4.38348522206889,4.61510404165993,4.20655186581659
"Kank4",1.10518921071748,0.964816513566778,1.54433228828394,0.866048611485416,1.23798629438812,1.38264829465465,1.76281441669369,0.640974427481825
"Kansl1l",4.08798066589337,4.21222654231793,3.68962780998825,4.32539427692349,3.94733360048104,4.12822537464522,4.28228488069445,4.50580607086032
"Kansl2",4.26901830452673,4.06039401920761,4.18888021812233,3.6306104781063,3.92869695369488,4.06907483386467,4.3379164076369,3.74714685507844
"Kat2a",5.0867435937855,5.13088440437867,5.14871437364457,5.02112706995426,4.8721481940903,5.15735415872777,4.71092341434324,5.00043122683049
"Kat2b",5.00737917756985,5.39654329358745,5.2350899355898,5.19932231295144,5.37030216332764,5.00501543244386,5.57778240704843,5.2773500492586
"Kat5",5.29602970612023,5.16365608916101,5.16530862864246,5.18202625298182,5.28495817134608,5.18800584103419,4.85516779094993,4.93973705369114
"Kat6a",5.99305652586202,6.41945882172856,6.24989242203873,6.44268153316733,5.97603236742435,6.28473501019148,6.46941329837156,6.51902459029869
"Kat6b",6.10213014472556,6.61104429478384,6.53381450887674,6.9966612358322,6.42812742668523,6.72616874532562,6.65826054789401,7.0547478720285
"Kat8",5.02763332700923,4.8779212108798,4.80481306318084,4.81216837480316,4.4826103460263,4.85391426617145,4.49299269482108,4.68457914951904
"Katna1",4.97297726451107,4.74563992127577,4.60033914797603,4.71630234427671,4.54512163970418,4.6958202670762,4.66815635466587,4.6946324604135
"Katnal1",5.5505112186031,5.82513408035365,6.04396854594332,6.35086069557325,5.43775758579705,6.01811077964057,5.50674162511745,6.29836221438506
"Katnal2",3.03816707879627,2.69154026292068,2.31285663160369,2.85619684047305,3.08688135095184,2.79702168643395,2.61999458956519,2.65414801603356
"Katnb1",4.35701993915161,4.35527611033913,4.39053126115868,4.13179360844583,4.63982624905665,4.5618070313934,4.04884946938791,4.17338665199794
"Kazald1",0.999777075803482,2.25382224003203,2.69453179042898,2.56742229567333,1.65566131003917,2.48773129822953,2.15851457224796,3.01667184689243
"Kazn",7.080977576238,7.45745877895404,6.69487968057409,7.3613180062456,7.21988403621289,7.38027558592864,7.36993482899017,7.21873329960912
"Kbtbd11",6.69851571151732,6.87224680746874,6.55075467397031,7.30600747412229,6.91836772072143,6.74947569952822,6.71188405134632,7.205318291805
"Kbtbd3",5.66268531293091,5.48477713397609,5.44445750345768,5.73376473992727,5.88229137579,5.52260087921774,5.86587562716005,5.33847043801949
"Kbtbd7",4.7554418971432,5.18616123084204,4.70241041249052,4.99660345228816,4.71788134278172,5.09940999055327,4.76062465143834,4.88518253511875
"Kbtbd8",2.41533931146238,2.27797034336503,2.05237130155804,2.17136257285748,2.04985972527875,2.58306669129523,2.29969300016715,2.27981416364703
"Kcna1",7.43447676728968,8.33503482536153,8.29082240343444,8.7849430030558,8.02100117121141,8.47838599660026,8.58856223804251,8.74866158884153
"Kcna2",5.74246070570783,3.04108710345517,3.36510156796473,2.33679664529613,6.47061915121723,3.17910790658221,3.15402582510545,2.76006672689992
"Kcna3",-0.0913691281143125,0.631613116681626,0.497651492792109,1.17664990177979,-1.40076516002733,0.605799321846811,0.639392664966246,0.747829623270168
"Kcna4",6.05027478999778,6.74050602988264,5.47583910518401,6.46251515654956,6.13892507936637,6.22193780684851,6.4719020717478,6.31800564430165
"Kcna5",4.54673764942846,4.83787103271679,4.72497399901997,4.41695151010184,4.91064472259617,5.01074235124062,5.02069581111085,4.53966353732701
"Kcna6",5.73426802897656,5.86354110834465,5.99220123538971,6.16088073328234,5.48953926493799,5.87944534003247,5.29256346097285,6.17333219715539
"Kcnab1",8.21272035036147,8.52041240298564,7.52706671291402,8.39142247795142,8.39479008232724,7.94988824749182,8.4292897642706,8.29504963558912
"Kcnab2",5.36132305754167,5.71225705756382,5.65885036498096,5.22910026171974,5.79752362951336,5.99518376618305,5.37465598684419,5.1369482930343
"Kcnab3",2.45576227558866,2.82864327842211,5.12062594409594,3.90285696068419,2.78922941671203,4.33409303249025,3.0512653113009,3.55451571441118
"Kcnb1",6.13983401092933,6.82999633991793,6.85347400529528,7.73194351591276,6.40471809171985,6.66846497121537,6.79969596510846,7.57813713776659
"Kcnb2",3.5297242426565,3.66207089388425,3.96706690362412,3.94448072583962,4.03706807305563,4.32032369109978,3.07764974470683,4.25717549215855
"Kcnc1",6.03701439796407,6.63227387600133,7.68980235782363,7.47175152287898,6.48663456908021,7.31985641236797,6.48674522005736,7.23259983444134
"Kcnc2",3.2598278957838,3.60594420373813,5.37482058736776,4.67052793412507,2.7473032623326,5.14438789245551,2.94062015848065,4.68793804313733
"Kcnc3",4.80321964675303,4.82153437789926,5.52381399231314,4.92822874571248,5.16269576580078,4.90708355526313,4.77681838386153,4.82543694648642
"Kcnc4",2.80773168100343,2.5794226499407,3.96706690362412,3.68073037264795,2.90815834382391,4.02448001727149,1.88736227502836,3.88815007991239
"Kcnd1",2.86888192696185,2.72705673013192,2.49892710694887,2.09948440407118,2.70412213029757,2.56760855526528,2.00200717963449,2.08974927514886
"Kcnd2",7.50599787315931,8.31402210732253,7.72660728934908,8.24711430280107,7.97632910654944,8.075424406229,8.15973287078036,8.27173515547592
"Kcnd3",4.61078974787296,4.80084992787856,4.94595724624042,4.88345385238066,4.34882374197391,5.34131497356306,3.72084511317098,4.67106482250608
"Kcne1l",3.3696879289277,3.0690349941999,2.00398853421466,2.32108123125593,2.35913833667613,2.17737829376737,3.17861167838752,2.66782098957996
"Kcne4",0.312422839134434,1.02312690890859,1.84826942624995,1.51730303286501,1.11149511867616,0.880590522683288,1.30779813477215,0.640974427481825
"Kcnf1",4.77154426143226,5.00994006346096,5.08036011948972,5.35211988531053,4.85250773698113,5.59872135866848,4.72768146205438,5.58897776256032
"Kcng1",4.32464510486328,4.23707496757697,2.99606576511461,4.20211812151883,4.50794081002684,3.86290266085394,4.4226922232613,4.0793232194608
"Kcng2",2.95600605965215,2.09977492519176,2.53342552306601,2.6948366689083,3.36156358785212,2.68687039978322,1.47592592622547,2.97328419404035
"Kcnh1",5.30711921204435,5.8373734344892,6.11971472912261,6.5694749881853,5.61723403070288,6.41892264423674,5.54506485034992,6.32665093561117
"Kcnh2",3.62142192522877,3.43392512459797,3.49330966066248,2.99141635258269,4.03706807305563,3.9126921729869,2.8516854920175,2.87061083600346
"Kcnh4",3.11590009551513,3.2508359668844,2.69453179042898,2.74281012862271,3.63882683200824,2.56760855526528,3.44496855136068,3.01667184689243
"Kcnh5",3.39069057511505,4.19330526782267,4.93954015712611,4.88612648969197,3.46865186808833,4.73786082460461,4.27089643997642,4.58360519514214
"Kcnh7",4.50881778370175,5.52820853646878,6.15614686061785,6.31560682405291,5.26280931506998,5.88569193169095,4.862773698038,6.5086149106622
"Kcnh8",1.68362025580242,1.13312067204328,1.61045836024934,1.27780965641858,1.46188645831924,2.11494130301685,0.135788116813287,1.06960168534198
"Kcnip1",4.67211856974895,4.32662127309676,4.97134392412906,5.11753028630058,4.75008262603674,5.23768776002366,4.3379164076369,4.35338638751159
"Kcnip2",7.81652604906924,7.92230272050468,7.23382721310957,7.85129249087335,7.90184565069349,7.48684195719628,7.67111679909963,7.4113772782001
"Kcnip3",6.07319118118108,6.1204970119595,5.93850703551112,6.26824500453221,5.69096899043978,6.16657967477538,5.97166000202426,6.24006426021492
"Kcnip4",6.10213014472556,5.90677145412733,6.56124214860447,7.10731225437811,5.7452298261628,6.7139337781707,5.68033994686665,6.86005850090468
"Kcnj10",6.11164889096488,6.74050602988264,6.38354305152705,5.98380654922984,5.98958259732166,6.46553940384736,6.76764282792253,5.93971571116581
"Kcnj12",2.53336124195096,3.44463202677623,3.52794106314958,3.86542423220112,2.94571812442808,3.37831162415322,3.24995106362703,3.69468304856486
"Kcnj16",4.84946572879729,4.66094648499328,4.11107076756352,3.92901220251266,4.53283419148093,4.61541223999544,4.3047955628929,3.62630098496114
"Kcnj2",4.94485261109172,5.6018007213896,4.5757221443705,5.10152056216968,5.18642317178778,5.22296199842755,5.64989132043644,5.25261168677047
"Kcnj3",5.00056410881959,5.25164394000585,6.18355861132554,6.72161922783519,5.08907824891512,5.91652552016627,4.84752157280614,6.50766484105369
"Kcnj4",6.54772684072428,6.85026999301545,6.2184325623016,6.06742566384248,6.8506813345204,6.61683026145257,6.48181445267698,5.86155783638918
"Kcnj6",2.2412695541257,1.5045476421573,2.86675451705873,3.73510924162912,2.18162722929429,2.79702168643395,0.898138871338236,4.03780621269684
"Kcnj8",3.8356880870363,3.44463202677623,2.46358349619165,2.3523427128897,2.56623634653306,3.01784129683148,3.24995106362703,2.62640706661355
"Kcnj9",4.6806708218872,4.29146686132884,5.29160873583537,5.46725472323943,4.8721481940903,4.6229100860249,4.20061075599503,5.63668822592224
"Kcnk10",2.19426031455683,2.3250867768846,2.05237130155804,2.3523427128897,1.74358909522709,2.29468740144168,1.88736227502836,2.20676471527043
"Kcnk12",2.2412695541257,2.15297275671281,3.09176843682041,3.17746575244017,2.11724731585225,3.01784129683148,1.76281441669369,3.32352952450963
"Kcnk13",3.16548866817961,3.96693419232066,3.40290963076934,3.15104237977358,3.21545490964945,3.35148333370857,2.96908710202667,2.99514111951269
"Kcnk2",7.64030513291678,7.68105477459618,7.37605256802318,7.64822022007549,8.21516950191894,7.58030989180513,8.37048094629068,7.55487114907244
"Kcnk3",2.57064965745802,3.70723076529324,4.35239306409644,3.9238189510194,2.82997148504164,4.08001143389731,3.0512653113009,3.78527943888304
"Kcnk4",0.627561297593448,-0.143586252739075,2.09918399820497,1.48945208570903,-0.368251744263869,0.187328401371489,-0.644504632731278,2.26189562773599
"Kcnk6",1.87462783910476,2.61777150386466,2.83944087742794,2.5806821877519,1.82646441316538,1.83405866434375,2.75690620183325,2.4634938616834
"Kcnk7",1.20342095656726,0.840610422608824,0.497651492792109,-0.0786140894865855,0.452816275943029,0.411683778104533,1.21576598271153,0.26271481111358
"Kcnma1",6.10213014472556,6.74592666541053,6.94601570223895,7.64230397451028,6.53364095078363,7.05818573713919,6.6093646096283,7.60592509579868
"Kcnmb1",1.81372585915496,2.5199175571631,0.497651492792109,0.822063526216649,2.46640025475749,1.61093418130657,2.88194363877041,1.49474814999211
"Kcnmb2",0.478579765900005,0.554630645809112,1.90206509322592,1.98447108070719,-0.794045838110071,1.64078612768924,1.55317104792709,1.96239837649969
"Kcnmb4",4.5560639046215,4.49058815089113,4.85341167667793,5.3751328553404,4.16995665651224,4.92235580468947,4.13930483622463,5.58357787687945
"Kcnn1",2.45576227558866,2.3929961567789,3.04471052250455,2.5806821877519,2.78922941671203,3.0626386336735,2.46871461384518,2.747244413177
"Kcnn3",3.96734234953441,1.58417577258826,1.24458190985564,1.94400136173235,4.41726730628384,1.93388705859571,2.34384079714,1.72145139496989
"Kcnq2",6.37405471292704,6.5737335752316,6.28827640559788,6.31758813711424,6.60873370060658,6.56814173731163,6.19596988624572,6.1709337313098
"Kcnq3",6.99444240845593,8.11517250970705,7.73682063444647,8.00581331646094,7.55671429812082,7.81483555605134,7.95615051186138,7.99430382384817
"Kcnq5",6.03701439796407,6.64972963457143,6.10258449071584,6.73724583086766,5.95776512034945,6.3573268654905,5.98566069876413,6.65738376949839
"Kcns1",2.64245406169425,2.72705673013192,2.81160013036051,2.52689531735712,2.7473032623326,2.21755056016456,1.69626164810581,2.82252261962
"Kcns2",3.77308324512906,4.76285374525554,4.43682853064164,5.23120392270753,4.43057482351206,4.76860631930414,4.54118940233066,5.23205085753332
"Kcns3",-0.345469797897994,0.554630645809112,1.24458190985564,0.411517764521902,-0.368251744263869,1.34687426462494,0.490241306357301,0.894595513957219
"Kcnt2",3.7407316822489,3.56727540292679,4.70241041249052,5.25207352554213,3.94733360048104,4.45664022103415,3.0512653113009,5.11715165233299
"Kcnu1",1.68362025580242,1.92729056698352,2.23114466723331,2.42765533189581,2.24325651405717,2.25663445561834,2.65545971761207,2.29751287553268
"Kcnv1",5.76274113786419,6.26341638022659,6.23686741555567,7.08654790275268,5.73989466207857,6.26689921937122,6.17779133811266,7.08499935233464
"Kcp",1.20342095656726,0.631613116681626,1.47502911556338,0.0791958624271715,0.452816275943029,0.543951402752123,1.47592592622547,0.847313287757599
"Kctd1",7.31870373065391,7.4719236890316,7.03899293131665,8.08180466980638,7.01649951506057,7.43241057096914,7.23285574634628,7.75708385196734
"Kctd11",0.999777075803482,1.33075443980023,1.24458190985564,0.0791958624271715,0.819424589120158,1.02340653536187,0.639392664966246,0.400119064678629
"Kctd12b",3.3483750052352,3.13662404956956,3.22437881975912,2.71902279527221,3.01802559726018,3.52157875895398,3.24995106362703,2.90565348424036
"Kctd13",7.38953705528348,7.55949254655228,7.23513777579888,7.16016203177027,7.47397659424516,7.47911688488574,7.53135693674113,7.19414146262685
"Kctd14",2.04327794740517,1.92729056698352,1.67368590614701,1.37233863355323,2.04985972527875,1.2339003744969,1.76281441669369,1.66802712681417
"Kctd15",2.80773168100343,2.63657032108989,2.53342552306601,2.13587108278761,2.04985972527875,2.04967944728655,2.69007389887281,2.58376909385616
"Kctd16",1.81372585915496,2.63657032108989,2.53342552306601,2.99141635258269,1.82646441316538,2.59836095139553,2.82077911066807,2.87061083600346
"Kctd17",3.3483750052352,3.28698203638175,3.47567714363678,3.45453812065265,3.94733360048104,3.93092898066222,4.46328237556363,3.89397880195128
"Kctd18",4.11347236991365,4.08112821341838,3.82111018937743,4.17177205360501,3.90981640570208,3.85018208621268,4.10123053434953,4.29731300320572
"Kctd2",4.50881778370175,4.6837207189253,4.77628926398392,4.94370562660663,4.52044119130659,4.96132319338624,4.32696039551378,4.83152408182182
"Kctd21",2.89851176823115,2.67344867436418,2.75425308218694,2.54053119657924,3.18436971977126,3.02917171164085,2.42827916785787,2.52488450974078
"Kctd4",5.72602856240643,5.68993233857534,5.41700475833946,5.90298028389168,5.67428464303319,5.35938192405781,5.13816892767448,6.14183674486351
"Kctd5",4.99371669387735,5.01354009776272,4.73982269357666,4.65494126309527,5.04649587807639,4.81189074352742,4.80077318404966,4.48278478050254
"Kctd6",4.67211856974895,4.73259341127169,5.4307964289885,5.34824844647499,4.98468670740345,5.01359730805217,4.69396841866262,5.60683279235217
"Kctd7",2.77615629616515,3.0125870928502,2.99606576511461,2.00428803779037,2.98232481723284,3.22909192583264,2.91158018556371,2.68136559476277
"Kctd8",5.50307987707766,6.08158268554572,5.87266739304708,6.39656455198555,5.7872154110038,5.85259138574986,6.5351476221848,6.24918794446724
"Kctd9",2.4950834277359,2.59872449392963,3.09176843682041,2.44225731052983,3.1201148367276,3.09534677525111,2.50804757654768,2.65414801603356
"Kdelc1",3.32674249877767,3.22622545252199,3.20310638537556,2.98145309960856,2.46640025475749,3.32414667713181,3.65228040857926,3.22523667801918
"Kdelc2",3.56710557101379,4.14160066061,4.09960447180313,3.78178318060092,3.8115193091943,3.80475548301486,4.00827656511516,3.92277432474485
"Kdelr1",6.69429848772441,6.56394629228844,6.71192358413501,6.37198817478668,6.5274612220146,6.49239389033685,6.62956819648354,6.33738520224276
"Kdelr2",5.5551697012167,5.75159112123245,5.61924833832703,5.23749656337505,5.53337208113986,5.69967209719876,5.47235283947947,5.43358012963397
"Kdm1a",6.72769606865832,6.81563333971156,6.99480145230526,7.38560315096156,6.75607177797905,7.02673541388744,7.02147087314304,7.368062471062
"Kdm1b",2.45576227558866,2.15297275671281,2.94572339855787,1.964378120964,2.30236061197547,2.25663445561834,2.29969300016715,2.55462720776538
"Kdm2b",3.63908225159627,3.49700610046306,3.36510156796473,3.18616708189869,3.33350169690349,3.248610513543,3.44496855136068,3.60513794272904
"Kdm3a",5.77077415350864,6.1221653594858,5.37482058736776,6.15313501105474,5.71835449207609,5.62509573858101,5.9646083704106,6.16973300144343
"Kdm4a",4.47970913900803,5.04554243271189,4.67176596907677,4.54084823841372,4.67379681500124,4.78874523351188,4.83210647815899,4.56545854002676
"Kdm4b",4.69762472007222,5.09735095359486,4.59218006291566,4.1136634905012,5.06367994093304,4.62664444681223,5.28125618730045,4.07419846307172
"Kdm4c",5.33447568305106,5.51302865777917,5.29663868725712,5.84920746646332,5.39087200670635,5.26430069870318,5.30378280144117,5.7308819239724
"Kdm4d",0.76258791876059,1.18512465928286,0.497651492792109,1.48945208570903,1.23798629438812,1.02340653536187,1.55317104792709,1.43203305472211
"Kdm5a",6.7090051509923,7.04401623980031,7.00866146719958,7.34829373105717,7.20834107233056,7.18643157511481,7.42876546478347,7.47837566768481
"Kdm5b",6.58692713738851,6.84016877843044,6.63458205243791,7.22017481262116,6.71859100854536,7.0351894308122,7.11201035151034,7.44203648219176
"Kdm5d",4.95193534218939,4.13500532140573,4.47282552283214,4.73124332826372,4.8425863223787,4.19514077211901,4.2935841262276,4.8101057863637
"Kdm6a",5.18619675813456,5.43999756655275,5.4262138391359,5.55384564704198,5.08907824891512,5.28098412219096,5.17529303539978,5.55074711322701
"Kdm6b",4.62857990353877,4.64246465545999,5.11494203300619,4.17177205360501,4.9573643297507,4.63778987961907,4.94389451043244,4.65742270311967
"Kdm8",2.33092816112101,2.20427853593492,2.53342552306601,3.01113878576742,2.04985972527875,2.33176239126476,2.10820859018886,2.64034421761321
"Kdr",4.59277747650449,3.81017399763771,4.49049271389064,3.53166764845685,3.30488312767645,3.26786855045843,4.3047955628929,3.29737963039148
"Kdsr",5.64093741181955,6.05562629714817,6.11971472912261,6.13077243666794,6.10612701903884,6.12889670452083,6.18690924413334,6.37538040912511
"Keap1",6.44354076521512,6.75132701020867,6.89552231424445,7.25263980598397,6.48981642810548,6.74260910286617,6.68639337492538,7.19177737182738
"Khdrbs1",7.80679249092932,7.95215514826886,8.03348885900786,8.24867276519702,7.52604728293548,7.94428819459257,7.68941059064215,8.06220375400527
"Khdrbs2",5.32904573032668,5.34031760768891,5.20330202590158,6.09194198640951,5.47676704103716,5.32761471494449,4.73598804995211,5.62797116840369
"Khdrbs3",5.96882017142079,5.79825380493131,5.80014120491236,6.28150139310936,5.6055481002864,5.94820685536204,5.16917164530852,6.42855392363087
"Khk",3.49134851276979,3.74236769483587,3.62711036366213,3.05929659548002,3.61571096810576,3.35148333370857,3.66972948763248,3.18776565901767
"Khnyn",2.2867952428859,1.86488729765484,2.31285663160369,1.31001243902374,1.46188645831924,2.33176239126476,0.77455875105779,1.61254818060312
"Khsrp",5.63654821237642,5.98219951366097,5.58676491428494,5.41269038284877,5.88712594175669,5.6006213166914,5.69745491663708,5.62271553963359
"Kidins220",7.18081555121941,7.61978328117374,7.16122827974281,7.47041643665595,7.23891941813633,7.379722475309,7.11837860199356,7.35755487121152
"Kif11",3.8956888423794,3.2629855598894,2.49892710694887,3.49010894411505,2.5171817243747,2.67249079201733,4.28228488069445,3.73420867830218
"Kif13a",4.31369000923767,4.74563992127577,4.55067779327859,4.39460114967459,4.29163044600495,4.22007304014701,4.17640009815693,4.40328065310293
