"gene_id","logFC","AveExpr","t","P.Value","adj.P.Val","B","entrez"
"Rasl12",-0.318242194679821,1.811836047567,-0.956181075391184,0.35814365710449,0.99996385589442,-4.60087788032707,"70784"
"Nbea",0.243470526847105,8.48911579671169,0.955804201987243,0.358326306166378,0.99996385589442,-4.61946631928217,"26422"
"Adcy2",-0.307181283401384,5.45823726327784,-0.955657761587816,0.358397295355872,0.99996385589442,-4.62161429817823,"210044"
"Zfp553",0.174749099150541,5.71962635127068,0.955651419360288,0.358400370072196,0.99996385589442,-4.62244636956701,"233887"
"Gm15663",-0.262257739995796,2.40953692839945,-0.955623446100467,0.358413931751925,0.99996385589442,-4.60322158602392,"327812"
"Gpr158",0.176593677702192,6.72541268844205,0.955546822774481,0.358451081276225,0.99996385589442,-4.62253025082789,"241263"
"Cspp1",0.165070878649205,6.58587582667748,0.95549783392683,0.358474834126071,0.99996385589442,-4.62269650119335,"211660"
"Zfp799",-0.18374207659881,3.82655088437724,-0.955273406936931,0.358583664644821,0.99996385589442,-4.61216096902256,"240064"
"Camk1d",0.174698097129241,7.20715323778722,0.955144522937747,0.358646174488456,0.99996385589442,-4.62186995671711,"227541"
"Cth",0.241764693456621,2.78173070311479,0.954943851865066,0.358743517102206,0.99996385589442,-4.60520359624988,"107869"
"Ccnb2",-0.349548150203613,2.16591131685761,-0.95493343732973,0.358748569554311,0.99996385589442,-4.60223346421066,"12442"
"Mapk14",-0.144788322966637,5.22446110443761,-0.954794885179489,0.358815790819244,0.99996385589442,-4.62106698018114,"26416"
"Cspg5",-0.138320502502714,7.81764981427455,-0.954685164802842,0.358869030143267,0.99996385589442,-4.62091148503352,"29873"
"Traf4",-0.268953411990335,3.36178091445343,-0.954499382642997,0.358959189527245,0.99996385589442,-4.6088418764491,"22032"
"Col18a1",0.329174596178543,1.84032812738297,0.954386934580975,0.359013767971182,0.99996385589442,-4.6011151869459,"12822"
"Nudt11",-0.180610140710665,5.80532002298612,-0.954359555146554,0.359027057905328,0.99996385589442,-4.62278101712728,"58242"
"Itgb1bp1",-0.156963899066862,6.27555713288081,-0.954356177340589,0.359028697511232,0.99996385589442,-4.62308028925116,"16413"
"Ipo8",-0.152815937125537,5.60300205174057,-0.954301795362982,0.359055095559915,0.99996385589442,-4.62241993844428,"320727"
"Hapln1",-0.163741732298152,5.08204464469282,-0.95428360332081,0.359063926631957,0.99996385589442,-4.62055716891746,"12950"
"Baalc",-0.181891973402896,4.55278782417595,-0.954184373055127,0.359112099292236,0.99996385589442,-4.6176523271373,"118452"
"Lgals9",-0.258292327855862,3.60879300673226,-0.953980285851328,0.359211190595297,0.99996385589442,-4.61069849937792,"16859"
"Cystm1",0.191115539232584,7.72799399035055,0.953792748823754,0.359302263354116,0.99996385589442,-4.62125819999468,"66060"
"Morc2b",0.303790351975953,1.14870993974877,0.953648972682786,0.359372095822624,0.99996385589442,-4.59932007051524,"240069"
"Bhlha9",0.425593005609128,0.377209997618087,0.953627333263107,0.35938260698344,0.99996385589442,-4.59798193396628,"320522"
"Ctnnal1",0.236983079357461,4.40998302023108,0.953572172941657,0.359409401620322,0.99996385589442,-4.61675493714877,"54366"
"Rpl12",-0.165988755248919,7.95142969763812,-0.953344760218104,0.359519884445997,0.99996385589442,-4.62096027968955,"269261"
"Wasf2",0.177561305027667,5.78864926948456,0.953343493859343,0.359520499742511,0.99996385589442,-4.62309012620147,"242687"
"Vwc2l",-0.313344772265898,2.7288767919152,-0.953300894825533,0.359541198133682,0.99996385589442,-4.60503354859843,"320460"
"Slc6a8",0.170219222631656,5.25060707789939,0.953241358894073,0.359570127391248,0.99996385589442,-4.62154368904807,"102857"
"Clta",-0.144633458974731,8.79143813449359,-0.95297417909724,0.359699973775708,0.99996385589442,-4.6194876285771,"12757"
"Cntnap1",0.223928026032508,6.12054224203166,0.952964934627947,0.359704467080187,0.99996385589442,-4.62347132842857,"53321"
"Lancl3",0.321139602324587,2.30728295912015,0.952923084243143,0.359724809095154,0.99996385589442,-4.6030646540836,"236285"
"Bank1",-0.350839873933444,2.78729818408054,-0.952758965756568,0.359804589262755,0.99996385589442,-4.6054871543947,"242248"
"Mamld1",0.217767300693275,3.02222507397549,0.952720647155681,0.359823218251113,0.99996385589442,-4.60689478296598,"333639"
"Msh2",-0.153752291878756,5.30784626555565,-0.952389007640841,0.359984476888874,0.99996385589442,-4.62191841430336,"17685"
"Ano3",0.258192464420752,9.07969670648762,0.952317399837676,0.360019302686768,0.99996385589442,-4.61907598373329,"228432"
"Clec11a",-0.274237060754799,2.42320281716317,-0.952204514081264,0.360074208496823,0.99996385589442,-4.60365114928829,"20256"
"Ephb1",0.186901600502833,5.88593934787717,0.952148127357094,0.360101636316023,0.99996385589442,-4.62349340461407,"270190"
"Kat2a",-0.142874765152577,5.01050518538614,-0.952102793322761,0.360123688924574,0.99996385589442,-4.62068151683644,"14534"
"Lasp1",-0.195790362189019,4.88248760774356,-0.951788632087574,0.360276538086383,0.99996385589442,-4.62007480895151,"16796"
"Gm16124",0.302746053619132,1.99751230768369,0.951527756959564,0.360403496904034,0.99996385589442,-4.60192043059738,"102636154"
"Wdr76",0.21198296185124,2.76980556774755,0.951192691529773,0.360566608134622,0.99996385589442,-4.60559529570995,"241627"
"Kcna1",0.253648722606348,8.33467697975488,0.951058123537987,0.36063213113055,0.99996385589442,-4.62075381958606,"16485"
"Prkci",-0.152891809531845,5.86671464017493,-0.950969189139965,0.360675439142685,0.99996385589442,-4.62364101340976,"18759"
"Myo3b",0.404525484601742,2.23840465553253,0.950762074178224,0.360776311354944,0.99996385589442,-4.60291797911377,"329421"
"Nrgn",0.305278943847663,10.2722612676324,0.950258690449909,0.361021560233614,0.99996385589442,-4.61726709365782,"64011"
"Naalad2",-0.305116973175814,2.16744791669177,-0.950117257766436,0.36109048760557,0.99996385589442,-4.60271749514869,"72560"
"Ostc",-0.148621324294658,6.77562194729867,-0.950073214877659,0.361111953861127,0.99996385589442,-4.62366201392872,"66357"
"Lemd2",-0.153165082541747,4.64735183975537,-0.950026956326554,0.361134500992582,0.99996385589442,-4.61909730730564,"224640"
"Bcas1",-0.175204908555066,6.69830783282719,-0.949978571915764,0.361158085369222,0.99996385589442,-4.62377514496778,"76960"
"Zfp654",0.159392567304307,4.6987862974553,0.949802138506358,0.361244094885022,0.99996385589442,-4.61943705688604,"72020"
"Bloc1s3",-0.168658112946279,3.58059532146471,-0.94968923995016,0.361299139418886,0.99996385589442,-4.61120706905394,"232946"
"1810030O07Rik",-0.137153454565684,4.77856617822009,-0.949678152249059,0.361304545631068,0.99996385589442,-4.61995908473855,"69155"
"Dach2",0.396982943560027,1.24202989928202,0.949625138420318,0.36133039524544,0.99996385589442,-4.59975785102445,"93837"
"Fermt3",-0.317397845436628,2.51954252585316,-0.948992264649897,0.361639086627155,0.99996385589442,-4.60445475926407,"108101"
"Chd9",0.197968665670514,6.87309849884779,0.948984936066356,0.361642662321835,0.99996385589442,-4.62379523030527,"109151"
"Wfdc17",0.472727732579041,1.80557276181903,0.94896170759531,0.361653995908136,0.99996385589442,-4.60146414569162,"100034251"
"Chid1",-0.166283279031052,5.62282233466284,-0.948912273874267,0.361678116342493,0.99996385589442,-4.62366408500042,"68038"
"Ralgds",-0.192087897361912,5.92442652669963,-0.948740709038218,0.361761837648469,0.99996385589442,-4.6241970345179,"19730"
"Gng11",-0.274989021504782,6.50924209968883,-0.948721067175866,0.361771423486369,0.99996385589442,-4.62420759586603,"66066"
"Carhsp1",0.179111165867262,6.64830021702931,0.948454358744713,0.361901603290656,0.99996385589442,-4.62421517505855,"52502"
"Ppp2r2b",-0.184269040194412,7.40891476225926,-0.94827990451743,0.361986771976511,0.99996385589442,-4.6230275913413,"72930"
"Maged2",-0.136296586518013,5.32175261065797,-0.948178869779563,0.36203610370653,0.99996385589442,-4.62289011526273,"80884"
"Mgp",0.371265281252235,6.6211101632882,0.948061841297621,0.362093250577117,0.99996385589442,-4.6243344859291,"17313"
"Stau2",0.177399311931741,7.29246564949381,0.94778767972781,0.362227153060567,0.99996385589442,-4.62334003163418,"29819"
"Igfbp5",-0.201391721772352,5.89804643152416,-0.94745595602511,0.362389216201307,0.99996385589442,-4.62444729327741,"16011"
"Chmp3",0.156469185798915,7.76060175786129,0.94732782529584,0.362451828034593,0.99996385589442,-4.62259958016128,"66700"
"St6galnac6",-0.164647644247016,5.35785447231066,-0.947231478929019,0.362498913299113,0.99996385589442,-4.62322025657789,"50935"
"Btbd2",0.196426087370607,4.79044902418337,0.947094229731184,0.362565995595824,0.99996385589442,-4.62053346856312,"208198"
"Setd2",0.179927155645816,7.08664000354966,0.946836853620298,0.362691815154174,0.99996385589442,-4.6239184692429,"235626"
"Nyap2",0.152235688202311,5.35639491510105,0.946763513408652,0.362727673531602,0.99996385589442,-4.62337581063139,"241134"
"Slc2a4",0.362867431573565,0.57551248212661,0.945791670494221,0.363203075672389,0.99996385589442,-4.5986657983035,"20528"
"Rpl5",-0.141899466101096,8.37630959976202,-0.945566622285019,0.363313226690763,0.99996385589442,-4.62182154363455,"100503670"
"Hadha",-0.138363872967744,6.7258731636451,-0.944777798346518,0.363699507312073,0.99996385589442,-4.6249107277265,"97212"
"Ago3",0.177835933922185,6.27183781085574,0.944543517474169,0.363814288672737,0.99996385589442,-4.62536674975387,"214150"
"Ccdc77",0.174979915230067,4.15523342743444,0.944454586328218,0.363857865467412,0.99996385589442,-4.61663620488587,"67200"
"Fam193b",-0.19528224842477,4.9320373748549,-0.944424914013016,0.363872405901042,0.99996385589442,-4.62189078922879,"212483"
"Lmo4",-0.190658457505322,8.83185504896166,-0.944347328771259,0.363910427224124,0.99996385589442,-4.62118729724674,"16911"
"St3gal3",0.1883608098923,4.16399406047136,0.944222217014,0.363971745248115,0.99996385589442,-4.61676691006301,"20441"
"Kctd9",0.226470907115292,2.72293516458445,0.944020235123696,0.364070753204522,0.99996385589442,-4.60617148671397,"105440"
"Abcc8",0.210753421313936,2.81178728727194,0.94382722382934,0.364165381725315,0.99996385589442,-4.60671749524325,"20927"
"Dnajb2",-0.232941975695209,5.76216716614386,-0.943824957917588,0.364166492747389,0.99996385589442,-4.62505667707803,"56812"
"Rpl13a-ps1",-0.28584214380549,3.66958685026962,-0.94374889576632,0.36420378893934,0.99996385589442,-4.61283993734251,"433251"
"Osbpl3",0.241910747421632,4.33996701537195,0.943602969707134,0.36427534964668,0.99996385589442,-4.61821076626123,"71720"
"Mrps21",0.189679225175084,7.24722471829211,0.943512830946048,0.364319557776504,0.99996385589442,-4.6243606239326,"66292"
"Pde1a",-0.492922778922448,7.72647208759425,-0.943319813721389,0.364414234918289,0.99996385589442,-4.62352155409152,"18573"
"Supt3",-0.151920185371409,4.26388943911327,-0.943089168688571,0.364527391732621,0.99996385589442,-4.61775121123857,"109115"
"Tmem63c",-0.17638387669498,2.95557668582832,-0.942625047445987,0.36475516962211,0.99996385589442,-4.60777094604399,"217733"
"Tmem50b",-0.135163076120009,6.24708496060856,-0.942462067936555,0.364835179318086,0.99996385589442,-4.62577170952144,"77975"
"Arl15",-0.152575681908429,5.31122113869425,-0.942417866158538,0.364856880936742,0.99996385589442,-4.62410237390371,"218639"
"Acaa2",0.289983517926789,4.99143730139725,0.941877339154044,0.36512233567753,0.99996385589442,-4.62268985772597,"52538"
"Steap2",0.348939678162959,3.45414768119879,0.941774697345902,0.365172758843534,0.99996385589442,-4.61138903346238,"74051"
"Nop56",0.161935489467012,7.62031535203327,0.941607352862407,0.365254977981949,0.99996385589442,-4.62408701928586,"67134"
"Plekha1",0.176752551643429,6.86904715070473,0.941441617737753,0.365336419299746,0.99996385589442,-4.62547822398313,"101476"
"Gm2155",-0.295011002456276,1.25152781238955,-0.941113934808661,0.365497478604391,0.99996385589442,-4.60036783683997,"100039317"
"Prima1",0.330733677814023,3.03632026792815,0.941049383756593,0.365529211975531,0.99996385589442,-4.6084325933869,"170952"
"Ecel1",0.403055673202603,4.89770905948867,0.940890096364146,0.365607526162008,0.99996385589442,-4.62237020089311,"13599"
"Pced1a",-0.205626303870962,3.33970064668937,-0.940463775977404,0.365817186296279,0.99996385589442,-4.61074079021318,"319513"
"Il10rb",-0.233941273164727,3.74600449904232,-0.940197059377363,0.3659483980165,0.99996385589442,-4.61401724112028,"16155"
"Gm5356",-0.349060769187709,3.59410230696704,-0.939925258887923,0.366082144929337,0.99996385589442,-4.61283359342983,"384862"
"Exosc8",-0.158467624592493,5.1446718319494,-0.939653151069087,0.36621607761732,0.99996385589442,-4.62397815219455,"69639"
"Gm10941",-0.367348300816539,0.633615645149529,-0.939299225650034,0.366390333012034,0.99996385589442,-4.59908548194812,"100169878"
"Rbpjl",-0.428530294683898,1.03110356744693,-0.93901517550241,0.366530227573392,0.99996385589442,-4.59992289305564,"19668"
"Ndufb11",0.152923461670998,8.46422711861495,0.938972029343301,0.366551480331258,0.99996385589442,-4.62303509642319,"104130"
"Rgs2",0.167492316257006,8.6550619595996,0.93869311101275,0.366688889745027,0.99996385589442,-4.6227109185704,"19735"
"Ttc13",-0.171222822534902,4.51211267267684,-0.93848037435641,0.36679371910035,0.99996385589442,-4.6204742592489,"234875"
"Rnf121",-0.143979452892673,4.52324943714124,-0.938332259461273,0.366866717535586,0.99996385589442,-4.62059479373656,"75212"
"Ehd1",0.147202439100107,5.28730297393262,0.938320276327066,0.366872623871837,0.99996385589442,-4.62493557770312,"13660"
"Rad51",-0.293329577164995,2.1266905530986,-0.938065112858683,0.366998406650155,0.99996385589442,-4.60366327603189,"19361"
"Scp2",0.147883683775563,7.24340863566579,0.938031403310043,0.367015026038131,0.99996385589442,-4.62556705296662,"20280"
"Smad4",0.158517777129394,6.00869798699744,0.938024056568088,0.367018648178838,0.99996385589442,-4.626769704934,"17128"
"Dcc",0.20204881714618,2.86033427006053,0.937705872695055,0.367175545534764,0.99996385589442,-4.60776486370121,"13176"
"Atp2b3",0.211200394701065,5.49146276433425,0.93740364020242,0.367324620990365,0.99996385589442,-4.62589913625602,"320707"
"Ap1b1",0.147905616138646,6.17591132106224,0.937099583607361,0.367474639211861,0.99996385589442,-4.62703825266996,"11764"
"Arl6ip1",0.181056234537492,9.88353482323653,0.936272250318126,0.367883054971454,0.99996385589442,-4.62070119640881,"54208"
"Bcs1l",-0.159180523610413,4.435047671029,-0.935793793180292,0.368119392730225,0.99996385589442,-4.62043283258998,"66821"
"Lrrc9",0.291521857911119,2.61053372210749,0.935763354084018,0.368134431983145,0.99996385589442,-4.60642145819297,"78257"
"Cnih1",-0.137577028857561,7.56772208350562,-0.935537576389866,0.368245997019926,0.99996385589442,-4.62549914817995,"12793"
"Tgfb3",0.307378855548583,3.20807346718794,0.935522033516757,0.368253678198994,0.99996385589442,-4.61039134256338,"21809"
"Znhit2",-0.161071271428478,5.02905594895307,-0.935471104022871,0.368278847988583,0.99996385589442,-4.62428355111046,"29805"
"Hs3st4",0.191579586373575,6.08003176103459,0.935408235905509,0.36830991961765,0.99996385589442,-4.62740495949751,"628779"
"Dclre1a",0.231905094464753,3.03698008257773,0.935076907804561,0.368473704077751,0.99996385589442,-4.60929035474914,"55947"
"Ptprg",-0.224955059804206,6.22973451514789,-0.934919916901486,0.368551326832032,0.99996385589442,-4.6274185894063,"19270"
"Gm11983",0.406905951881467,0.870870555310001,0.934830306729133,0.368595638942538,0.99996385589442,-4.59981011466753,"100418324"
"Polr3h",-0.176868674229956,5.48134113352661,-0.9348263727249,0.368597584388283,0.99996385589442,-4.62635497958466,"78929"
"Nutf2",0.221247677162587,4.48829701714619,0.934790912070085,0.368615120735188,0.99996385589442,-4.62100951122578,"68051"
"Lrguk",0.55642800749966,0.450444835626711,0.934714349609034,0.368652985148099,0.99996385589442,-4.59897241460748,"74354"
"Arhgef10",0.187988163702255,5.08542457849667,0.93470683361951,0.368656702372199,0.99996385589442,-4.62474400820695,"234094"
"Slc29a4",0.590283920547612,1.60880224931587,0.934590808424116,0.368714088934653,0.99996385589442,-4.60187516856049,"243328"
"Myo1b",0.178453365819647,6.41783341514228,0.934500746552117,0.368758638258161,0.99996385589442,-4.62754900957708,"17912"
"Prodh",0.267495388045333,4.55033570437213,0.934496118952079,0.36876092741404,0.99996385589442,-4.62145111576806,"19125"
"Nipal2",0.186108308463921,3.4066215235961,0.934237087370021,0.368889079683876,0.99996385589442,-4.61217836621306,"223473"
"Sdhaf1",-0.161532206702821,5.26695212174864,-0.933401657434267,0.369302610468223,0.99996385589442,-4.6258696935923,"68332"
"Paox",-0.219519566602094,1.95211845324134,-0.933072002994928,0.369465876302419,0.99996385589442,-4.60335263435902,"212503"
"Gjc1",-0.171076971277963,3.91167297870831,-0.932963665229582,0.369519543128283,0.99996385589442,-4.61665660728663,"14615"
"Camk1",-0.173578568749594,5.74653255566276,-0.932443019426596,0.369777529713495,0.99996385589442,-4.62756974354472,"52163"
"Prepl",-0.137999297271365,5.97242545527777,-0.932202299330873,0.369896852354259,0.99996385589442,-4.62795282252949,"213760"
"Gm16277",0.532871715937992,-0.0922422836999798,0.932092108229443,0.369951482052585,0.99996385589442,-4.59836660565505,"105246607"
"Tmem37",-0.380768726802058,2.14618700773664,-0.931779170973874,0.370106658595235,0.99996385589442,-4.60434913657879,"170706"
"Smc2",0.218063087050361,5.7380159235333,0.931515774454435,0.370237304758073,0.99996385589442,-4.62786293941295,"14211"
"Etv6",-0.195554381490601,3.04160922471021,-0.931469194298816,0.370260412149453,0.99996385589442,-4.60978189878021,"14011"
"Ap1s3",0.299969665783181,1.04635003472743,0.931317752225935,0.370335546234292,0.99996385589442,-4.60045343094838,"252903"
"Stard8",-0.194052170836855,3.25843424996185,-0.931273082934861,0.370357709797959,0.99996385589442,-4.61144869829258,"236920"
"Erf",-0.291032509944293,4.72745845352373,-0.931225927711969,0.370381107817377,0.99996385589442,-4.62336990933171,"13875"
"Lin54",-0.169550530508771,3.83942541724893,-0.93116835099957,0.370409678298789,0.99996385589442,-4.61631051984845,"231506"
"Rragd",0.199789033105273,7.37673737389256,0.93057527296272,0.370704063152949,0.99996385589442,-4.62692787831207,"52187"
"Snhg4",-0.21714930495197,4.23541858378265,-0.930455353683292,0.370763607185992,0.99996385589442,-4.619811602027,"100503380"
"Rpl27-ps3",-0.527449592917006,2.51956811692227,-0.929952352341841,0.371013437745258,0.99996385589442,-4.60644913318324,"621100"
"Zdhhc23",-0.29124928435629,2.56121237908585,-0.929471902918646,0.371252177534983,0.99996385589442,-4.60683174537946,"332175"
"Krtcap3",0.477490792532571,0.801251635434083,0.929271230033208,0.371351925669771,0.99996385589442,-4.59996450832874,"69815"
"Abcf3",-0.14796783199075,5.56926301065307,-0.928994949586453,0.371489286692578,0.99996385589442,-4.62791562983247,"27406"
"Angptl2",0.462051143667831,0.81969850953472,0.928949572911985,0.371511850460442,0.99996385589442,-4.60001366511208,"26360"
"Vav3",0.233750528843343,3.24834375803909,0.928360883260937,0.371804666343145,0.99996385589442,-4.61174557957977,"57257"
"Mgmt",0.383406932937,0.89252422734119,0.928192402331238,0.371888499012829,0.99996385589442,-4.60024085895086,"17314"
"Zfp788",0.143031900092083,5.31849092344251,0.928001153348596,0.371983676662672,0.99996385589442,-4.62728584393036,"67607"
"Pcdh11x",0.197085666347379,5.64738763130148,0.927800586327589,0.372083509907739,0.99996385589442,-4.62846496514671,"245578"
"Col27a1",-0.300037485636703,2.38711774808708,-0.927642929512513,0.372161997567022,0.99996385589442,-4.60596225915479,"373864"
"Gm21811",-0.2443150371897,2.11764985808878,-0.927630524074514,0.372168173966333,0.99996385589442,-4.60458543577732,"101056094"
"Tagln2",-0.2383411070201,4.64753987044072,-0.927486704739764,0.372239783748574,0.99996385589442,-4.62356796323744,"21346"
"Ldhd",0.193181803339142,3.77095186024182,0.927244040126545,0.372360631958624,0.99996385589442,-4.61638531857489,"52815"
"Arsb",-0.128799383199367,5.72838829740795,-0.927157515318957,0.372403728402196,0.99996385589442,-4.6287225468224,"11881"
"Bsg",-0.19975210675676,9.44762921761607,-0.926886843891997,0.372538567522571,0.99996385589442,-4.62342636433248,"12215"
"Cenpo",-0.20935472860189,2.5795517420463,-0.926747670041532,0.372607912426494,0.99996385589442,-4.60725122319714,"52504"
"Dchs1",-0.288147344540499,2.12197001353596,-0.926720292648957,0.372621554578447,0.99996385589442,-4.60467330257437,"233651"
"Snrpd1",-0.132639966533702,7.36924608822121,-0.926708935093012,0.372627214150138,0.99996385589442,-4.62778019814202,"20641"
"Per3",0.165717921473349,5.18425015811304,0.926477804124999,0.372742401863457,0.99996385589442,-4.62698845176233,"18628"
"Eci1",0.224651155632897,5.69243544553115,0.926364003150915,0.372799125513627,0.99996385589442,-4.62888989287767,"13177"
"Tppp",-0.165784859807606,7.68595690431698,-0.926184686098873,0.372888517667819,0.99996385589442,-4.62726987383077,"72948"
"Acta2",-0.391518723388124,6.19262102437622,-0.926103280317503,0.372929104587097,0.99996385589442,-4.62928615142085,"11475"
"Acaa1a",-0.140347557534031,6.5635603588895,-0.925784059218926,0.373088290229142,0.99996385589442,-4.62930638558184,"113868"
"Notch3",-0.244254002448697,2.41412418146305,-0.925661814844806,0.37314926229931,0.99996385589442,-4.60636740529008,"18131"
"Agbl3",-0.176771744836494,3.91562526465718,-0.925542242625059,0.373208908324369,0.99996385589442,-4.61794427192486,"76223"
"Zkscan1",0.164313172572088,6.28976551464233,0.925340361229944,0.373309627658911,0.99996385589442,-4.62964249969989,"74570"
"Dolpp1",0.180142159839287,3.52762936253634,0.925253671599247,0.373352883259544,0.99996385589442,-4.61456129425582,"57170"
"Arhgap30",-0.336116541514914,1.88348441049904,-0.924453454558288,0.373752333951693,0.99996385589442,-4.60375855261723,"226652"
"Zfp952",0.159367997232365,5.27175259895747,0.924349455962338,0.373804269711125,0.99996385589442,-4.62786365617933,"240067"
"Fem1a",0.153735404016423,4.99068696088056,0.92434319681593,0.373807395621389,0.99996385589442,-4.62640341236871,"14154"
"Rpl23",-0.146020697523722,9.11296424478209,-0.924108041080861,0.373924849126572,0.99996385589442,-4.62469895837083,"65019"
"Celsr1",-0.323056830209424,1.16814019159643,-0.924055831941762,0.373950929588021,0.99996385589442,-4.60121147588593,"12614"
"Zfp811",-0.364608228796279,2.76647733227077,-0.923702939449348,0.374127246258659,0.99996385589442,-4.60874687690474,"240063"
"Gm4117",-0.383590783316819,0.249996626501783,-0.923591055017677,0.374183159533305,0.99996385589442,-4.59919406456502,"100042940"
"Insig1",0.163953336030241,6.02235223838971,0.923579884632882,0.374188742157174,0.99996385589442,-4.62998920768396,"231070"
"Pex11g",0.321348752976726,1.02607116313816,0.92357460569548,0.374191380432305,0.99996385589442,-4.60085414324005,"69129"
"Ankrd42",0.173980047223896,3.95576560238138,0.92356350097545,0.374196930324014,0.99996385589442,-4.61866531788416,"73845"
"C230012O17Rik",0.365581288338388,0.336212192902423,0.923303706420788,0.374326786286513,0.99996385589442,-4.59931564214635,"319564"
"Cldn25",0.140047427130225,7.22871638006932,0.923289849473353,0.374333713441883,0.99996385589442,-4.62879390680206,"100042785"
"Ern1",0.36760731973129,1.28408409925587,0.923277568685765,0.374339852742228,0.99996385589442,-4.60162649604261,"78943"
"Tmem88",-0.235014595566693,3.10239079273335,-0.922965567196057,0.374495849328833,0.99996385589442,-4.61132323849944,"67020"
"Scn4b",0.264676156024176,8.57390299476494,0.922947089155595,0.374505089528498,0.99996385589442,-4.62611155448427,"399548"
"Igsf10",-0.253075305113649,3.24427364082684,-0.922729024826684,0.374614147654408,0.99996385589442,-4.61245342883751,"242050"
"Plce1",-0.161115410498401,3.86751123954417,-0.922536727739658,0.374710337514966,0.99996385589442,-4.61802127257672,"74055"
"Kat5",-0.138806171949413,5.12918743369006,-0.922444765590081,0.374756344451897,0.99996385589442,-4.62754459501299,"81601"
"Bend4",0.242833245913173,2.4945807458296,0.921917954136547,0.375019974436847,0.99996385589442,-4.60724605427568,"666938"
"Anks1b",0.155467532302888,9.08971803126767,0.921586267354534,0.3751860255039,0.99996385589442,-4.62525629841771,"77531"
"Cdkl4",0.221967067469571,3.54795050557784,0.921560072487364,0.375199141527314,0.99996385589442,-4.61525778550642,"381113"
"N4bp2",0.162691912361466,4.94692280337895,0.921383092936418,0.375287765295585,0.99996385589442,-4.62675954679508,"333789"
"Spata1",-0.250313687473055,2.3468999065174,-0.921243161653086,0.375357847233718,0.99996385589442,-4.60643861098956,"70951"
"Kcnu1",0.231271990915903,2.17549266124966,0.92118279101984,0.375388085547348,0.99996385589442,-4.60548246001266,"16532"
"Impdh1",-0.140982163438095,4.97638093564974,-0.921106760165798,0.37542617014008,0.99996385589442,-4.62698828208599,"23917"
"BC028528",-0.209552552450845,4.76119021596824,-0.920862033153192,0.375548774602597,0.99996385589442,-4.62568408261514,"229600"
"Pcid2",-0.156223846040416,4.10943138757956,-0.920622368180431,0.375668870164572,0.99996385589442,-4.62053898948062,"234069"
"Rundc3b",-0.142008757373639,5.15807073850682,-0.920347989703187,0.375806393511598,0.99996385589442,-4.62812614569362,"242819"
"S1pr3",-0.222493563649894,2.77877045172908,-0.920153384950244,0.375903954164116,0.99996385589442,-4.6092800551295,"13610"
"Dpcd",0.171228102973202,6.43981761123971,0.919806201367444,0.376078050646079,0.99996385589442,-4.63078519384464,"226162"
"Pias1",0.151154632612114,5.90323413749527,0.919658794005199,0.376151985629898,0.99996385589442,-4.6307442461415,"56469"
"Srcap",0.16090695307784,4.50837639275422,0.919502385099013,0.376230446604412,0.99996385589442,-4.62412168796986,"100043597"
"Flywch1",0.185852845993584,7.36434443025867,0.919496261193113,0.376233518833364,0.99996385589442,-4.62933304092614,"224613"
"Chd6",0.168614449480725,7.40488654253433,0.919431727583392,0.376265894991092,0.99996385589442,-4.62926484168052,"71389"
"Neto1",-0.181724956267947,7.17769223157609,-0.919419394259717,0.376272082773201,0.99996385589442,-4.62972253231649,"246317"
"Cpsf6",-0.133901994130688,6.47144422490438,-0.919241868006119,0.376361157774713,0.99996385589442,-4.63082485507996,"432508"
"Abr",-0.228766929708144,7.09031453701938,-0.919184623299107,0.376389883832204,0.99996385589442,-4.62993883494508,"109934"
"Wipi1",0.170883946224869,5.58410076444103,0.919082940061018,0.376440913432476,0.99996385589442,-4.63019581044457,"52639"
"Foxd1",-0.399696521786015,0.474908653779123,-0.918951740855944,0.376506762715409,0.99996385589442,-4.59980110172301,"15229"
"Map3k14",0.308402976876634,1.65369031058054,0.918743779552877,0.376611155596979,0.99996385589442,-4.60327215056377,"53859"
"Tmem17",-0.15627234581271,3.94043770142914,-0.918654927591977,0.376655763860606,0.99996385589442,-4.61934876206377,"103765"
"Gm10275",-0.198877690310467,5.41154971159401,-0.918571567632144,0.376697618208102,0.99996385589442,-4.62960246163158,"19897"
"Kcnn1",0.212778227539848,2.66431101271424,0.91850236831251,0.376732365079717,0.99996385589442,-4.608730375664,"84036"
"Lgmn",-0.192959778810988,7.21327277199518,-0.91834188641876,0.376812956034429,0.99996385589442,-4.62988510534652,"19141"
"Gabrb1",0.28758003072053,6.6512572563035,0.91829028493703,0.376838871872036,0.99996385589442,-4.63089703357834,"14400"
"Parp14",-0.332666608640579,1.89260614548866,-0.918259276791657,0.376854445706195,0.99996385589442,-4.60429657079778,"547253"
"Mrpl18",0.155579410291568,7.35005211469844,0.918067718293477,0.376950665872943,0.99996385589442,-4.62966826423657,"67681"
"Prelp",0.42128169413771,3.16085615162533,0.917674671217333,0.377148147746099,0.99996385589442,-4.61240021188678,"116847"
"Pcdh1",-0.158994718130407,5.44957515791517,-0.917649740072875,0.377160676538712,0.99996385589442,-4.62997315673624,"75599"
"Derl3",-0.304235366210942,1.4295348976267,-0.917384272990599,0.377294101248553,0.99996385589442,-4.60251096140227,"70377"
