"gene","effect_size","pval","adj_pval","significant"
"GRIK3",-0.00571435034917094,0.890167014505545,0.99993454411609,FALSE
"PPARG",0.0116369965700396,0.778542103072192,0.99993454411609,FALSE
"CYTH3",-0.0227823912028196,0.581936147111114,0.99993454411609,FALSE
"AC012150.1",-0.0103801976211421,0.80193189892866,0.99993454411609,FALSE
"LYST",-0.0456024496204574,0.270449543166217,0.99993454411609,FALSE
"NALCN-AS1",-0.00527882375652789,0.89849089541919,0.99993454411609,FALSE
"TNFAIP8",0.000440932624263236,0.991498246810136,0.99993454411609,FALSE
"COPG2",0.0124312946272079,0.763861065190621,0.99993454411609,FALSE
"ARHGAP20",-0.021286888988308,0.606959400082295,0.99993454411609,FALSE
"CLEC7A",-0.0106023717924948,0.797783508286578,0.99993454411609,FALSE
"SERPINI1",-0.0237967174827424,0.565243276323108,0.99993454411609,FALSE
"LAT2",-0.0123337141776647,0.765660198923886,0.99993454411609,FALSE
"BCAN",-0.0161974527673901,0.69548139848838,0.99993454411609,FALSE
"ZEB1-AS1",-0.0303288109847726,0.463603900924279,0.99993454411609,FALSE
"MTSS2",-0.0349671466747092,0.398102253673301,0.99993454411609,FALSE
"MIR31HG",-0.031112709399606,0.4521297690188,0.99993454411609,FALSE
"DDX60L",-0.00394129767868208,0.924119971857162,0.99993454411609,FALSE
"COTL1",-0.0156655001700918,0.705005593023547,0.99993454411609,FALSE
"TRAF3",-0.0337420404581722,0.414837957255533,0.99993454411609,FALSE
"ZNF208",0.00782805647368012,0.849957496199802,0.99993454411609,FALSE
"KDM7A",0.016180544276643,0.695783403222618,0.99993454411609,FALSE
"MAP3K14",-0.00409971777561609,0.921079754552456,0.99993454411609,FALSE
"LIN52",1.0668888688411e-05,0.999794286090685,0.99993454411609,FALSE
"STXBP4",-0.007447819843745,0.857165233271858,0.99993454411609,FALSE
"AP1B1",-0.0365350489676406,0.377287454472172,0.99993454411609,FALSE
"EZR",-0.0096304415803838,0.81597180109292,0.99993454411609,FALSE
"TUSC3",-0.00775741302989671,0.851295678754913,0.99993454411609,FALSE
"AC108519.1",-0.0609820700643932,0.140564671796128,0.99993454411609,FALSE
"RAP1GAP2",-0.0239224820150202,0.563189701728542,0.99993454411609,FALSE
"AC106791.1",0.0298748690262337,0.470321839871638,0.99993454411609,FALSE
"SYNE2",-0.00726104531201452,0.860710123298597,0.99993454411609,FALSE
"ADAM19",0.0381906621130625,0.356051613778503,0.99993454411609,FALSE
"GUCY1A1",-0.0236778406604017,0.56718768619137,0.99993454411609,FALSE
"CELF4",-0.00699362765133539,0.865790452737789,0.99993454411609,FALSE
"EPHA4",-0.00292206556473274,0.943704507165372,0.99993454411609,FALSE
"LRRC28",-0.0252566981831813,0.54162808114051,0.99993454411609,FALSE
"TAFA5",-0.0488222998017837,0.238064360658684,0.99993454411609,FALSE
"ZCWPW2",-0.00626269526159345,0.879704227772473,0.99993454411609,FALSE
"ALDH1A2",0.00726598711881365,0.860616293720124,0.99993454411609,FALSE
"PLAG1",-0.00227965304231592,0.956066722688288,0.99993454411609,FALSE
"SMURF1",-0.0404233724324039,0.328633307113625,0.99993454411609,FALSE
"GPR34",-0.036701719909931,0.375114952254493,0.99993454411609,FALSE
"ZBTB7C",0.00862917378158537,0.834813253203859,0.99993454411609,FALSE
"DHRS7B",-0.0188898975477206,0.64803558129703,0.99993454411609,FALSE
"LINC02742",-0.00779822502148716,0.850522534067985,0.99993454411609,FALSE
"AL139815.1",0.0270200895550549,0.513777584680939,0.99993454411609,FALSE
"EMB",-0.0271630016193339,0.51155356438187,0.99993454411609,FALSE
"GNG2",-0.0232763427593471,0.573778373324402,0.99993454411609,FALSE
"CCDC59",0.0290573012390036,0.48255558751707,0.99993454411609,FALSE
"KLHL1",-0.021929180612108,0.596153430203809,0.99993454411609,FALSE
"CCP110",0.0513777374631398,0.21438662169472,0.99993454411609,FALSE
"DENND1B",-0.0152189610443656,0.713036453535066,0.99993454411609,FALSE
"ABHD3",-0.0177651285996523,0.667696368909537,0.99993454411609,FALSE
"AF279873.3",-0.00498568674530104,0.904099747470859,0.99993454411609,FALSE
"P2RY13",-0.0343300146933866,0.406754537414368,0.99993454411609,FALSE
"PRR16",-0.00632845511082101,0.878450858309553,0.99993454411609,FALSE
"KIAA1549L",0.00111027403284996,0.97859463904779,0.99993454411609,FALSE
"TANC1",-0.0184611951805873,0.655501264240178,0.99993454411609,FALSE
"CEP126",-0.0145008075268944,0.726018845087716,0.99993454411609,FALSE
"RPS15",0.0393480031389901,0.341663738051649,0.99993454411609,FALSE
"ALG14",0.000717314182342895,0.986169682630688,0.99993454411609,FALSE
"UNC13B",0.0185964749798307,0.653141654471892,0.99993454411609,FALSE
"ZNF277",-0.00664512273678346,0.872419556984607,0.99993454411609,FALSE
"BCHE",-0.00222740376969366,0.957072682644643,0.99993454411609,FALSE
"NEK11",-0.017263921152288,0.676532433763253,0.99993454411609,FALSE
"AC092650.1",-0.00985088107654027,0.811837507241478,0.99993454411609,FALSE
"KIF9-AS1",-0.000918400125648878,0.982293172350815,0.99993454411609,FALSE
"CAB39",-0.0151117668710684,0.714969089658468,0.99993454411609,FALSE
"TYMSOS",0.0308840806137704,0.455459588176702,0.99993454411609,FALSE
"TAC1",0.00852494562648243,0.836780234875566,0.99993454411609,FALSE
"AC007376.2",-0.0350077887762684,0.39755412041077,0.99993454411609,FALSE
"TBC1D8",0.0103905614124033,0.801738263153891,0.99993454411609,FALSE
"RFX7",-0.0596783074935297,0.14925024686239,0.99993454411609,FALSE
"STK4",-0.0113329134472674,0.784183786992974,0.99993454411609,FALSE
"ID4",-0.0111087194108454,0.788350575487286,0.99993454411609,FALSE
"FGD6",-0.0145720145338203,0.724728010197538,0.99993454411609,FALSE
"PTBP3",-0.0170301959682458,0.680668274447191,0.99993454411609,FALSE
"FAM49A",-0.0220970738690509,0.593343297387537,0.99993454411609,FALSE
"CRY1",0.0194879154353845,0.637680311585052,0.99993454411609,FALSE
"KYNU",-0.0193232134328521,0.640525352259065,0.99993454411609,FALSE
"TXNIP",-0.0542995230097991,0.189452256340313,0.99993454411609,FALSE
"RBFOX3",-0.00107246861770642,0.979323336798393,0.99993454411609,FALSE
"FP700111.1",-0.0167714595463308,0.685257917387073,0.99993454411609,FALSE
"KCTD12",-0.0197159975187493,0.633749256901491,0.99993454411609,FALSE
"TGFB1",-0.00962540859625374,0.816066253902019,0.99993454411609,FALSE
"AC092422.1",-0.00964123955902222,0.815769167033847,0.99993454411609,FALSE
"BRINP2",-0.0255325137662185,0.537222705311314,0.99993454411609,FALSE
"PYGL",0.0506129207897608,0.221287832757667,0.99993454411609,FALSE
"C4orf19",-0.036236241066548,0.381201689780154,0.99993454411609,FALSE
"SLC25A13",-0.0382299583407164,0.355556910147336,0.99993454411609,FALSE
"TRIM38",-0.0175821797306292,0.670916421121982,0.99993454411609,FALSE
"NTN1",-0.0288423298419413,0.485800807364374,0.99993454411609,FALSE
"SUSD4",-0.0220350806514669,0.594380209563988,0.99993454411609,FALSE
"CBLB",-0.0305387390990094,0.460515320044108,0.99993454411609,FALSE
"SYT16",-0.0102716117994207,0.803961432103691,0.99993454411609,FALSE
"TMLHE-AS1",0.00664174375946302,0.87248387503109,0.99993454411609,FALSE
"WASF1",-0.0329018063031504,0.426552774081723,0.99993454411609,FALSE
"AC073941.1",-0.0223399149576828,0.589289485412884,0.99993454411609,FALSE
"HLA-E",-0.00904084776313656,0.827054400486282,0.99993454411609,FALSE
"ZMAT3",-0.0364171530259319,0.378828864197605,0.99993454411609,FALSE
"SLC12A6",-0.0639345998274037,0.12233603725995,0.99993454411609,FALSE
"LINC00894",0.0179125998101664,0.665105195263211,0.99993454411609,FALSE
"AC098617.1",0.0163204579023613,0.693285844318945,0.99993454411609,FALSE
"SYT6",-0.0165986914234685,0.688329089725476,0.99993454411609,FALSE
"CATSPERE",0.00779225012492155,0.850635713887235,0.99993454411609,FALSE
"AC016821.1",0.0302670217524479,0.464515172222931,0.99993454411609,FALSE
"TET3",-0.0251996645410021,0.54254127742112,0.99993454411609,FALSE
"WNT2B",-0.00865569617256132,0.834312890096004,0.99993454411609,FALSE
"MYO9A",-0.0208917874684339,0.613649778230061,0.99993454411609,FALSE
"AC022075.1",-0.00435333145480719,0.916215109495597,0.99993454411609,FALSE
"TRPC5",-0.040224884181072,0.331013856213214,0.99993454411609,FALSE
"LAMA1",-0.0171572501379391,0.678418809958671,0.99993454411609,FALSE
"AC015983.2",0.0108102531345427,0.793907152522848,0.99993454411609,FALSE
"RNF144B",-0.00286249542852803,0.944850316110695,0.99993454411609,FALSE
"INTU",-0.0150923228778319,0.715319847600943,0.99993454411609,FALSE
"ME3",-0.0152689926883102,0.71213504718228,0.99993454411609,FALSE
"CMKLR1",-0.00824705570077281,0.842029498523917,0.99993454411609,FALSE
"AP003100.2",0.00446982297981847,0.913981688294564,0.99993454411609,FALSE
"CADM1",-0.0589250928583244,0.154451499781693,0.99993454411609,FALSE
"AC125613.1",0.0201692369871479,0.625968245288534,0.99993454411609,FALSE
"P2RY14",0.00540733193555422,0.896033614756816,0.99993454411609,FALSE
"AC091912.3",0.00556478444956625,0.893024233887683,0.99993454411609,FALSE
"SEPTIN11",-0.00579006065743141,0.888721230328237,0.99993454411609,FALSE
"AC124852.1",-0.00888253861520061,0.830036112212402,0.99993454411609,FALSE
"AL590807.1",-0.0138628338016254,0.737618321053713,0.99993454411609,FALSE
"TBC1D14",-0.00401800668887035,0.922647719084695,0.99993454411609,FALSE
"PRICKLE1",-0.0279819462593252,0.498906587079239,0.99993454411609,FALSE
"LUZP1",-0.0180442111317042,0.662796063301258,0.99993454411609,FALSE
"CKB",0.0513270116047511,0.214839477650218,0.99993454411609,FALSE
"ADAMTS6",-0.02041088133761,0.621836690363008,0.99993454411609,FALSE
"YBX3",0.0403997342331577,0.328916225819002,0.99993454411609,FALSE
"TPRG1",0.0109637976414542,0.791047272942575,0.99993454411609,FALSE
"CCDC148",-0.0146840197135702,0.722699172973672,0.99993454411609,FALSE
"GNPTAB",-0.0222176993155872,0.591328067580995,0.99993454411609,FALSE
"RBPMS",-0.0127507831118047,0.757979478091605,0.99993454411609,FALSE
"PECAM1",-0.0164884899678922,0.690290752051978,0.99993454411609,FALSE
"AC110023.1",-0.005272748434292,0.898607089524995,0.99993454411609,FALSE
"CIT",-0.00342081229864174,0.934116100543164,0.99993454411609,FALSE
"CMYA5",-0.0289989627088941,0.483435102715174,0.99993454411609,FALSE
"LIPE-AS1",0.0213801731427844,0.6053845569591,0.99993454411609,FALSE
"VWA8",-0.0332851970630492,0.421183658934651,0.99993454411609,FALSE
"GALNT15",0.0584557409817297,0.157761518097207,0.99993454411609,FALSE
"C1QB",-0.00400067121489532,0.922980410584517,0.99993454411609,FALSE
"PPARD",0.001048408631501,0.979787101020598,0.99993454411609,FALSE
"PRAM1",-0.0121645517237958,0.768782113562607,0.99993454411609,FALSE
"UBE2E3",0.0126258312663791,0.760278118356588,0.99993454411609,FALSE
"ACYP2",-0.0602654894219461,0.145289085225058,0.99993454411609,FALSE
"PROX1",0.0117499864397689,0.776448743832839,0.99993454411609,FALSE
"NIM1K",0.00904118696228946,0.827048014417995,0.99993454411609,FALSE
"MTMR2",-0.0244002838308819,0.555420777985876,0.99993454411609,FALSE
"MALRD1",0.0169096878942797,0.682804470344998,0.99993454411609,FALSE
"DERA",-0.0082639143456716,0.841710840792294,0.99993454411609,FALSE
"PRDM11",-0.049974184851813,0.227172234180906,0.99993454411609,FALSE
"SHOC1",0.0369644457593114,0.371706138860445,0.99993454411609,FALSE
"C3orf70",-0.0334744775323948,0.418547609242136,0.99993454411609,FALSE
"FAU",0.0542173861356458,0.190122678433986,0.99993454411609,FALSE
"ETS1",0.010295189063723,0.803520646256376,0.99993454411609,FALSE
"NUMB",-0.0283626801822543,0.493083992777822,0.99993454411609,FALSE
"AC114689.3",-0.00836057265538839,0.839884332483799,0.99993454411609,FALSE
"KCNN2",-0.0183357379478049,0.657692622864695,0.99993454411609,FALSE
"CD4",-0.0150415080930517,0.716236799430211,0.99993454411609,FALSE
"EBF1",-0.00419659240578672,0.91922121270055,0.99993454411609,FALSE
"CTNND1",-0.0440659731627255,0.286922344354998,0.99993454411609,FALSE
"SIK2",-0.057268864771292,0.166371236884606,0.99993454411609,FALSE
"MRC2",-0.0243017031127106,0.55701937898797,0.99993454411609,FALSE
"SATB1-AS1",-0.0125823240292515,0.761078984859383,0.99993454411609,FALSE
"HOMER1",0.00138103849721863,0.973376224214539,0.99993454411609,FALSE
"RPL32",0.0660300398928657,0.110560112756368,0.99993454411609,FALSE
"DTWD2",-0.0162703509978177,0.69417990733146,0.99993454411609,FALSE
"ACSS1",-0.0508196660754567,0.219406785549343,0.99993454411609,FALSE
"GRIA2",0.0016119313436572,0.968927142317176,0.99993454411609,FALSE
"LARP1B",-0.0168920512788791,0.683117320939015,0.99993454411609,FALSE
"MAOB",-0.00597173886566519,0.885253373528779,0.99993454411609,FALSE
"LINGO2",0.00256545371567953,0.950565456860835,0.99993454411609,FALSE
"AK9",-0.034260322288922,0.407707724013298,0.99993454411609,FALSE
"ATR",-0.0193545199855624,0.639984158513108,0.99993454411609,FALSE
"SCN9A",-0.0148646454074681,0.71943146761886,0.99993454411609,FALSE
"SPIRE1",0.0373467736480093,0.366779961135948,0.99993454411609,FALSE
"ATL1",-0.0413408948351624,0.317773740674444,0.99993454411609,FALSE
"TIAM2",-0.0135307838027803,0.743679491727292,0.99993454411609,FALSE
"CNTRL",-0.0318621826029446,0.441311236670324,0.99993454411609,FALSE
"EEFSEC",-0.021390177354051,0.605215772456133,0.99993454411609,FALSE
"SH3GL2",-0.00923889537377424,0.823327737697871,0.99993454411609,FALSE
"BEND6",0.00778801062499189,0.850716022723221,0.99993454411609,FALSE
"PLEK",-0.00569406289438973,0.89055449139684,0.99993454411609,FALSE
"LIMK2",0.0263621081850213,0.524081732529552,0.99993454411609,FALSE
"AC022182.1",0.031762123950332,0.442746933872487,0.99993454411609,FALSE
"IMMP1L",0.0150568325555762,0.715960226625222,0.99993454411609,FALSE
"WIPF3",-0.0123957566637723,0.764516147245673,0.99993454411609,FALSE
"IL6ST",0.00279026050356708,0.946239880309351,0.99993454411609,FALSE
"F11-AS1",-0.00292639726593751,0.94362119305196,0.99993454411609,FALSE
"RAD18",-0.025485722405604,0.537968795145181,0.99993454411609,FALSE
"SLC39A14",0.0208828896726159,0.61380082133398,0.99993454411609,FALSE
"CEP290",-0.0270985773193875,0.512555523072334,0.99993454411609,FALSE
"RIPOR2",-0.0127129256179631,0.758675687603723,0.99993454411609,FALSE
"AC060765.2",-0.0322104156009079,0.436335438101375,0.99993454411609,FALSE
"DOCK9",0.0205411463618082,0.619614385073857,0.99993454411609,FALSE
"AC006460.2",0.00883551752700791,0.830922215933011,0.99993454411609,FALSE
"FN1",0.0312457633191445,0.450198282629323,0.99993454411609,FALSE
"AC244131.2",0.00344328617633833,0.933684254680988,0.99993454411609,FALSE
"MRC1",-0.0198139841962598,0.63206359144032,0.99993454411609,FALSE
"RHOBTB3",0.00524701784012507,0.899099226319222,0.99993454411609,FALSE
"CD2AP",-0.0230873152419491,0.576893820540535,0.99993454411609,FALSE
"AC112206.2",-0.0128947563999924,0.755333567247652,0.99993454411609,FALSE
"PIGK",-0.00734243888343946,0.859164963377839,0.99993454411609,FALSE
"RAI14",-0.0321902316282023,0.436622955336171,0.99993454411609,FALSE
"OSBPL11",-0.0365972319975755,0.376476013123216,0.99993454411609,FALSE
"CARNS1",0.0416809670741953,0.313809160319949,0.99993454411609,FALSE
"E2F3",-0.00766372387379535,0.853071071048403,0.99993454411609,FALSE
"PPP3R1",-0.043565237459537,0.292434191817931,0.99993454411609,FALSE
"ARHGEF11",-0.0386776351067234,0.349951707321147,0.99993454411609,FALSE
"STX7",-0.0415742264299014,0.315050029066742,0.99993454411609,FALSE
"RASGRF1",-0.037977711899864,0.358740005210551,0.99993454411609,FALSE
"SCAI",-0.0181563029979197,0.66083192464247,0.99993454411609,FALSE
"LINC01010",0.0453850598250102,0.272739997133073,0.99993454411609,FALSE
"TRANK1",-0.0168804333669434,0.683323437313035,0.99993454411609,FALSE
"CMC1",-0.0316391550904584,0.444515012137744,0.99993454411609,FALSE
"TSPAN18",0.0512026509841778,0.21595262548914,0.99993454411609,FALSE
"TMEM63A",0.0610822136305176,0.139913943395694,0.99993454411609,FALSE
"COBL",0.0623831286274352,0.131669877103831,0.99993454411609,FALSE
"SEMA3E",-0.0107140868455413,0.79569973537735,0.99993454411609,FALSE
"PVT1",-0.00404241548222044,0.922179303848981,0.99993454411609,FALSE
"MAGEC3",-0.00715665007688362,0.862692722377973,0.99993454411609,FALSE
"SPTLC3",-0.0270939755996537,0.51262713042746,0.99993454411609,FALSE
"RPL28",0.0618410541978917,0.135058120619013,0.99993454411609,FALSE
"SNX24",-0.0402856669932125,0.330283681620276,0.99993454411609,FALSE
"ADAMTS3",-0.00177032470507213,0.965875606194751,0.99993454411609,FALSE
"RGS7BP",-0.0123048908505243,0.766191869721248,0.99993454411609,FALSE
"GOLIM4",-0.0267368315655216,0.518200514301128,0.99993454411609,FALSE
"AFG1L",-0.0265800745757575,0.520656629774904,0.99993454411609,FALSE
"HECTD2",-0.0295673720247945,0.474902893873382,0.99993454411609,FALSE
"VCAN-AS1",-0.0164892210211348,0.690277731922031,0.99993454411609,FALSE
"GPR149",0.000364809566111279,0.99296595616332,0.99993454411609,FALSE
"NGEF",-0.00679511570839099,0.869565331438116,0.99993454411609,FALSE
"KLHL5",-0.0379101416150784,0.359595707186843,0.99993454411609,FALSE
"MBNL3",0.00677681984535389,0.869913394331741,0.99993454411609,FALSE
"CNIH3",0.0079153689786714,0.848304152910114,0.99993454411609,FALSE
"ROCK2",-0.0432174785119782,0.296303724200373,0.99993454411609,FALSE
"CYBA",-0.0107296853091468,0.795408899456118,0.99993454411609,FALSE
"SPATA22",0.0489870509890581,0.236484280640055,0.99993454411609,FALSE
"ZNF618",-0.0369534064368011,0.371848983972083,0.99993454411609,FALSE
"AC007785.1",0.0264265593168478,0.523067752327797,0.99993454411609,FALSE
"WRN",-0.0144913031973401,0.726191197780891,0.99993454411609,FALSE
"GNG12-AS1",0.00743163640274367,0.857472274229202,0.99993454411609,FALSE
"INPP5A",-0.035662008188458,0.388793519493933,0.99993454411609,FALSE
"TENT5A",-0.00495702789695471,0.904648364270201,0.99993454411609,FALSE
"TEX9",0.0243978732818106,0.555459841101457,0.99993454411609,FALSE
"PLAAT3",0.0459539425351136,0.266774123592937,0.99993454411609,FALSE
"C8orf34",-0.0119295057359102,0.773126138681952,0.99993454411609,FALSE
"TTTY10",0.0141387229537887,0.73259466017786,0.99993454411609,FALSE
"DPF3",-0.0446581990074601,0.28049449871859,0.99993454411609,FALSE
"AC044781.1",-0.0282225327735334,0.495223035132163,0.99993454411609,FALSE
"STRIP2",-0.0118351602809808,0.774871802835132,0.99993454411609,FALSE
"MND1",-0.0260946982161016,0.52829950733637,0.99993454411609,FALSE
"GAN",-0.000593068780227166,0.988565039378872,0.99993454411609,FALSE
"SAMD5",-0.00543356007697679,0.895532212746775,0.99993454411609,FALSE
"PCDH11Y",-0.000401203127272903,0.992264257877548,0.99993454411609,FALSE
"NRAD1",0.00541019015059808,0.895978972389235,0.99993454411609,FALSE
"MCM9",-0.0137997119765105,0.738769291508365,0.99993454411609,FALSE
"PPP1R15A",0.0211564513007316,0.609164539778482,0.99993454411609,FALSE
"COBLL1",-0.00486569492854286,0.90639705518024,0.99993454411609,FALSE
"LINC00240",0.0325425681083474,0.43161967862361,0.99993454411609,FALSE
"CRYBG3",0.0210742219441576,0.610556512996735,0.99993454411609,FALSE
"RPL34",0.0431074106938333,0.297535560499823,0.99993454411609,FALSE
"BMPER",-0.0220380052266648,0.59433127386488,0.99993454411609,FALSE
"PPP1R3C",0.00169815921675476,0.96726585514668,0.99993454411609,FALSE
"SNRPN",-0.0414853918781819,0.316085193048597,0.99993454411609,FALSE
"MRPL33",-0.0127457997092483,0.758071113003127,0.99993454411609,FALSE
"ITGA6",-0.0246898631097848,0.550737912785564,0.99993454411609,FALSE
"PTPN14",-0.0351907709524397,0.395091911381232,0.99993454411609,FALSE
"TBC1D22A",-0.0550771309771378,0.183191359962625,0.99993454411609,FALSE
"PRKX",-0.000609384833358419,0.988250471954235,0.99993454411609,FALSE
"MME",-0.00394299787376247,0.924087337692906,0.99993454411609,FALSE
"ZNF423",-0.0204948292002036,0.620404153462723,0.99993454411609,FALSE
"TGFB2",-0.0117807814461299,0.77587848660713,0.99993454411609,FALSE
"RPS19",0.060231870577316,0.14551368483399,0.99993454411609,FALSE
"CGNL1",-0.012457497771496,0.763378162898175,0.99993454411609,FALSE
"AC016907.2",-0.0166025234953233,0.688260913802745,0.99993454411609,FALSE
"RPL35",0.0366060252129687,0.376361355299432,0.99993454411609,FALSE
"MIR222HG",-0.00656482803424696,0.873948175119185,0.99993454411609,FALSE
"MIR137HG",0.00214806286955181,0.958600370361038,0.99993454411609,FALSE
"DIPK2B",-0.00355000328244714,0.931633905077733,0.99993454411609,FALSE
"RAB8B",0.0231104884990221,0.5765114632282,0.99993454411609,FALSE
"ZC3HAV1",-0.00424456389456949,0.918301041368169,0.99993454411609,FALSE
"EMX2OS",-0.00386489997367278,0.925586508235196,0.99993454411609,FALSE
"PAK5",-0.0366028241642226,0.376403092403631,0.99993454411609,FALSE
"FAM198B-AS1",-0.0273478889056208,0.508683793386124,0.99993454411609,FALSE
"PROS1",0.0389384697472239,0.346711884030268,0.99993454411609,FALSE
"CACNA2D1",-0.0340931724880619,0.409999259195615,0.99993454411609,FALSE
"PLEKHA6",-0.0338476754918478,0.41337873832016,0.99993454411609,FALSE
"RNF19A",-0.0120052714988406,0.771725082676832,0.99993454411609,FALSE
"AC092939.1",-0.0252461578283776,0.541796790612356,0.99993454411609,FALSE
"ELMOD1",-0.00826438372694363,0.84170196904,0.99993454411609,FALSE
"ANO5",-0.0182343991856164,0.659464856258723,0.99993454411609,FALSE
"DNAH6",-0.0296790710858047,0.473235987455526,0.99993454411609,FALSE
"LNX1",-0.011185872468845,0.786915946757822,0.99993454411609,FALSE
"HPGDS",-0.0250134292008504,0.545528525686417,0.99993454411609,FALSE
"FAM241A",0.00286040870716856,0.944890455485885,0.99993454411609,FALSE
"NARS2",0.00154981664180129,0.970123943243479,0.99993454411609,FALSE
"LINC00159",-0.00998477840455463,0.809328843359889,0.99993454411609,FALSE
"SLC9A7",-0.00894001468307642,0.828953279966721,0.99993454411609,FALSE
"LIPC",-0.0104024628378173,0.801515913437291,0.99993454411609,FALSE
"CEBPB",0.00439315826062602,0.915451459051204,0.99993454411609,FALSE
"ITGAV",-0.00222362107443036,0.957145513890952,0.99993454411609,FALSE
"ADAM22",-0.0265717562520733,0.520787131132186,0.99993454411609,FALSE
"SAMD9L",-0.0119110747607423,0.773467075210515,0.99993454411609,FALSE
"NEK6",0.00319768538144026,0.938404617950146,0.99993454411609,FALSE
"AL512308.1",-0.0074809798891022,0.856536170593744,0.99993454411609,FALSE
"ADGRL2",-0.00208424479564764,0.959829280837279,0.99993454411609,FALSE
"DHRS3",-0.0170937628934266,0.679542480204402,0.99993454411609,FALSE
"KIAA0319",-0.0109934923649476,0.790494509994432,0.99993454411609,FALSE
"STAU2",-0.0159114297993049,0.70059655907538,0.99993454411609,FALSE
"FAM117B",-0.0524448429299866,0.205019075908161,0.99993454411609,FALSE
"PSD2",0.0030877038385744,0.940519137420551,0.99993454411609,FALSE
"KCNAB1",-0.00921190999082094,0.823835289371697,0.99993454411609,FALSE
"AL139351.3",0.000858766284096891,0.983442746790409,0.99993454411609,FALSE
"DOK5",-0.0141967615811924,0.731539284485645,0.99993454411609,FALSE
"PRAG1",-0.0416755590836271,0.313871951218609,0.99993454411609,FALSE
"LPAR5",-0.0212805973212025,0.607065683202715,0.99993454411609,FALSE
"MCUB",0.0286020408149122,0.489442154653534,0.99993454411609,FALSE
"HSPH1",-0.036771611702555,0.374206240231497,0.99993454411609,FALSE
"RPS8",0.0572147557416659,0.166772007827607,0.99993454411609,FALSE
"LINC00996",-0.0329529129237119,0.425834765260448,0.99993454411609,FALSE
"AC090578.1",-0.014130237183191,0.73274900805218,0.99993454411609,FALSE
"FBXL13",0.0109207498746514,0.79184878740368,0.99993454411609,FALSE
"TENM3-AS1",0.0147187319882723,0.722070797204686,0.99993454411609,FALSE
"RUNDC3B",-0.00408998424344955,0.921266516576988,0.99993454411609,FALSE
"CD58",0.0102068291409982,0.805172888923737,0.99993454411609,FALSE
"GSAP",-0.000687920192493666,0.986736365918769,0.99993454411609,FALSE
"FGF13",-0.00171876067142758,0.966868963265492,0.99993454411609,FALSE
"ARRB2",-0.0149891078340219,0.7171827898451,0.99993454411609,FALSE
"AL356737.2",0.00826739296144319,0.84164509212451,0.99993454411609,FALSE
"JUN",-0.00410550063650719,0.920968798043078,0.99993454411609,FALSE
"VKORC1L1",-0.0269654601207966,0.514629063972602,0.99993454411609,FALSE
"AC009093.2",0.0351862598494904,0.395152501747461,0.99993454411609,FALSE
"GRM1",-0.00916427318820522,0.824731440778954,0.99993454411609,FALSE
"VAV3",-0.0249547067926844,0.546472132979623,0.99993454411609,FALSE
"ZSCAN5A",-0.0351996333888498,0.394972892931832,0.99993454411609,FALSE
"WDR11-AS1",0.00156634034855691,0.969805564472111,0.99993454411609,FALSE
"MAMLD1",-0.0211257270316973,0.609684473030325,0.99993454411609,FALSE
"Z93930.2",0.0213260117921761,0.606298697688691,0.99993454411609,FALSE
"PARVG",-0.00193165680152409,0.962767967651902,0.99993454411609,FALSE
"SDC2",-0.0143799642319789,0.728211262743048,0.99993454411609,FALSE
"NABP1",0.000152546419083835,0.997058658084331,0.99993454411609,FALSE
"GRAMD1C",-0.0218097953433513,0.598155336631612,0.99993454411609,FALSE
"LINC01358",-0.000919298949954665,0.98227584579587,0.99993454411609,FALSE
"AL162414.1",-0.000298670165812914,0.994241192646151,0.99993454411609,FALSE
"AL110292.1",-0.00818257878441017,0.843248462742314,0.99993454411609,FALSE
"CPNE5",0.00111629522869594,0.97847858239014,0.99993454411609,FALSE
"KLF3-AS1",-0.0412783031227082,0.318506999670466,0.99993454411609,FALSE
"MOSMO",-0.0313686852242654,0.448418040445186,0.99993454411609,FALSE
"LINC02197",0.0301926282323494,0.465613653454971,0.99993454411609,FALSE
"PTPN4",-0.0630513060160337,0.127584514761027,0.99993454411609,FALSE
"SHANK2",-0.016909438632175,0.682808891550737,0.99993454411609,FALSE
"NEDD4",-0.00980877097839013,0.812626871330594,0.99993454411609,FALSE
"CCNT2-AS1",0.00273140942170034,0.947372104159092,0.99993454411609,FALSE
"AC090825.1",0.00622842385386106,0.880357553590075,0.99993454411609,FALSE
"FCGBP",-0.0172683715321342,0.676453776986528,0.99993454411609,FALSE
"CTSS",-0.0183439003611911,0.657549960406283,0.99993454411609,FALSE
"CCDC3",-0.025036478308886,0.545158371823548,0.99993454411609,FALSE
"PTCHD4",0.00510841377178205,0.901750902969641,0.99993454411609,FALSE
"LINC01301",-0.0168323060777331,0.684177527278889,0.99993454411609,FALSE
"AC053527.2",0.00983479761829154,0.812138973074132,0.99993454411609,FALSE
"HHATL",-0.0388517907951435,0.347786397194807,0.99993454411609,FALSE
"ZNF124",-0.0117813976498906,0.775867077071849,0.99993454411609,FALSE
"PRKD3",0.0231925731143539,0.575158034575302,0.99993454411609,FALSE
"AC021851.2",0.00832383280431772,0.840578487800827,0.99993454411609,FALSE
"STARD13-AS",0.0194154804559685,0.638930889613096,0.99993454411609,FALSE
"RCOR1",-0.00735892609011451,0.858852038897424,0.99993454411609,FALSE
"CREG2",0.00919419223800532,0.8241685719069,0.99993454411609,FALSE
