Contrast,Method,TF,Activity_Score,P_value
Female_OUD_vs_Control_full,Enrichment,KMT2A,0,1
Female_OUD_vs_Control_full,Enrichment,LHX2,0,1
Female_OUD_vs_Control_full,Enrichment,MAFF,0,1
Female_OUD_vs_Control_full,Enrichment,MBD1,0,1
Female_OUD_vs_Control_full,Enrichment,MEIS1,0,1
Female_OUD_vs_Control_full,Enrichment,MEIS2,0,1
Female_OUD_vs_Control_full,Enrichment,MYC,0,1
Female_OUD_vs_Control_full,Enrichment,MYCN,0,1
Female_OUD_vs_Control_full,Enrichment,MYOD1,0,1
Female_OUD_vs_Control_full,Enrichment,NANOG,0,1
Female_OUD_vs_Control_full,Enrichment,NCOA2,0,1
Female_OUD_vs_Control_full,Enrichment,NFATC2,0,1
Female_OUD_vs_Control_full,Enrichment,NFE2L2,0,1
Female_OUD_vs_Control_full,Enrichment,NFYA,0,1
Female_OUD_vs_Control_full,Enrichment,NR1H2,0,1
Female_OUD_vs_Control_full,Enrichment,NR1H3,0,1
Female_OUD_vs_Control_full,Enrichment,NR2F2,0,1
Female_OUD_vs_Control_full,Enrichment,NR2F6,0,1
Female_OUD_vs_Control_full,Enrichment,NR3C1,0,1
Female_OUD_vs_Control_full,Enrichment,NR4A1,0,1
Female_OUD_vs_Control_full,Enrichment,NR5A1,0,1
Female_OUD_vs_Control_full,Enrichment,OTX2,0,1
Female_OUD_vs_Control_full,Enrichment,PAX6,0,1
Female_OUD_vs_Control_full,Enrichment,PAX8,0,1
Female_OUD_vs_Control_full,Enrichment,PBX2,0,1
Female_OUD_vs_Control_full,Enrichment,PBX3,0,1
Female_OUD_vs_Control_full,Enrichment,POU4F2,0,1
Female_OUD_vs_Control_full,Enrichment,REST,0,1
Female_OUD_vs_Control_full,Enrichment,RFX5,0,1
Female_OUD_vs_Control_full,Enrichment,RUNX1,0,1
Female_OUD_vs_Control_full,Enrichment,RXRA,0,1
Female_OUD_vs_Control_full,Enrichment,SIX2,0,1
Female_OUD_vs_Control_full,Enrichment,SMAD5,0,1
Female_OUD_vs_Control_full,Enrichment,SOX10,0,1
Female_OUD_vs_Control_full,Enrichment,SOX2,0,1
Female_OUD_vs_Control_full,Enrichment,SP2,0,1
Female_OUD_vs_Control_full,Enrichment,SREBF1,0,1
Female_OUD_vs_Control_full,Enrichment,SREBF2,0,1
Female_OUD_vs_Control_full,Enrichment,SRF,0,1
Female_OUD_vs_Control_full,Enrichment,TCF4,0,1
Female_OUD_vs_Control_full,Enrichment,TCF7,0,1
Female_OUD_vs_Control_full,Enrichment,TEAD2,0,1
Female_OUD_vs_Control_full,Enrichment,TFAP4,0,1
Female_OUD_vs_Control_full,Enrichment,TFDP1,0,1
Female_OUD_vs_Control_full,Enrichment,TGIF2,0,1
Female_OUD_vs_Control_full,Enrichment,ZBTB33,0,1
Female_OUD_vs_Control_full,Enrichment,ZEB1,0,1
Female_OUD_vs_Control_full,Enrichment,ZKSCAN1,0,1
Female_OUD_vs_Control_full,Enrichment,ZNF143,0,1
Female_OUD_vs_Control_full,Enrichment,ZNF24,0,1
Female_OUD_vs_Control_full,Enrichment,ZNF592,0,1
Female_OUD_vs_Control_full,Enrichment,ZNF740,0,1
Male_OUD_vs_Control_full,DoRothEA,ZNF263,7.4306883490194355,1.0803398080898308e-13
Male_OUD_vs_Control_full,DoRothEA,NFKB1,6.1338240485989814,8.579140242597024e-10
Male_OUD_vs_Control_full,DoRothEA,ZBTB7A,5.806140246127598,6.392941888921224e-9
Male_OUD_vs_Control_full,DoRothEA,REL,5.097838839595056,3.435531039058057e-7
Male_OUD_vs_Control_full,DoRothEA,SMAD3,4.672275762115072,2.9788065084263e-6
Male_OUD_vs_Control_full,DoRothEA,NR2F1,-4.307964422666133,1.6476387883329476e-5
Male_OUD_vs_Control_full,DoRothEA,PRDM14,-4.198200417696616,2.6904447468690517e-5
Male_OUD_vs_Control_full,DoRothEA,ETS2,4.120267202913178,3.7843326397538083e-5
Male_OUD_vs_Control_full,DoRothEA,MAZ,-4.108673388507784,3.979383848017505e-5
Male_OUD_vs_Control_full,DoRothEA,STAT1,4.013348890892345,5.986333044684744e-5
Male_OUD_vs_Control_full,DoRothEA,RARA,3.905691786676308,9.395620556516461e-5
Male_OUD_vs_Control_full,DoRothEA,CEBPB,3.887189583859303,1.0141154886533168e-4
Male_OUD_vs_Control_full,DoRothEA,RELA,3.779208224823669,1.573278240707305e-4
Male_OUD_vs_Control_full,DoRothEA,FOXL2,3.7553999695785443,1.7306487367759003e-4
Male_OUD_vs_Control_full,DoRothEA,RELB,3.6487100284859095,2.6356038430729587e-4
Male_OUD_vs_Control_full,DoRothEA,STAT2,3.6094587710150203,3.068365350675939e-4
Male_OUD_vs_Control_full,DoRothEA,SIX5,-3.5959993265503614,3.2314863401943015e-4
Male_OUD_vs_Control_full,DoRothEA,STAT3,3.4118304149847885,6.452824429648198e-4
Male_OUD_vs_Control_full,DoRothEA,FOXO1,3.2043958157368437,0.001353462647208143
Male_OUD_vs_Control_full,DoRothEA,ZNF740,-3.1530694288406784,0.001615633757339904
Male_OUD_vs_Control_full,DoRothEA,HIF1A,2.978044235401056,0.002900941135648494
Male_OUD_vs_Control_full,DoRothEA,IRF3,-2.8387185728198863,0.004529508605797825
Male_OUD_vs_Control_full,DoRothEA,THAP1,-2.7893279018956862,0.0052817559206274475
Male_OUD_vs_Control_full,DoRothEA,TBP,2.75313245008343,0.005902800976064287
Male_OUD_vs_Control_full,DoRothEA,LYL1,-2.672561432482075,0.007527459030326821
Male_OUD_vs_Control_full,DoRothEA,KLF9,-2.6687956553725205,0.007612374802615867
Male_OUD_vs_Control_full,DoRothEA,EPAS1,2.6231589992530235,0.008711860543080853
Male_OUD_vs_Control_full,DoRothEA,KLF13,2.616126715408097,0.008893354649308323
Male_OUD_vs_Control_full,DoRothEA,JUN,2.55729141171651,0.010549080321757144
Male_OUD_vs_Control_full,DoRothEA,MBD2,-2.515794630995154,0.011876436424654897
Male_OUD_vs_Control_full,DoRothEA,TBX21,2.4936591825452457,0.012643387853951943
Male_OUD_vs_Control_full,DoRothEA,IRF2,2.470536044696611,0.013491072229065133
Male_OUD_vs_Control_full,DoRothEA,IRF9,2.443761184201614,0.01453504442980125
Male_OUD_vs_Control_full,DoRothEA,PPARA,2.4317819760888923,0.01502474828481762
Male_OUD_vs_Control_full,DoRothEA,SOX10,-2.3157232393160405,0.020573384699245058
Male_OUD_vs_Control_full,DoRothEA,ASCL1,-2.314972523657061,0.020614435806429358
Male_OUD_vs_Control_full,DoRothEA,NEUROD1,-2.2877575070560985,0.022151646689646337
Male_OUD_vs_Control_full,DoRothEA,ATF4,2.279829540853327,0.022617800232336324
Male_OUD_vs_Control_full,DoRothEA,HNF1B,2.260209423193793,0.023808256299857604
Male_OUD_vs_Control_full,DoRothEA,MBD1,2.2273159506384066,0.025926165237447923
Male_OUD_vs_Control_full,DoRothEA,NR2F6,2.2258830133088123,0.026022018456438905
Male_OUD_vs_Control_full,DoRothEA,HHEX,2.1986380341372764,0.02790367027864623
Male_OUD_vs_Control_full,DoRothEA,REST,2.116311872690838,0.03431829163977348
Male_OUD_vs_Control_full,DoRothEA,SMAD4,2.0839901168237094,0.037161066262005486
Male_OUD_vs_Control_full,DoRothEA,ATF2,2.045434422975331,0.04081204815268811
Male_OUD_vs_Control_full,DoRothEA,RFX1,-2.033959231220666,0.04195570613327784
Male_OUD_vs_Control_full,DoRothEA,NFATC1,1.9921816296413455,0.04635113307971881
Male_OUD_vs_Control_full,DoRothEA,THAP11,1.9866552843478167,0.046960610255919355
Male_OUD_vs_Control_full,DoRothEA,ZKSCAN1,-1.9179187321504896,0.05512131662087111
Male_OUD_vs_Control_full,DoRothEA,SNAPC4,-1.8916984013055644,0.05853117647461954
Male_OUD_vs_Control_full,DoRothEA,MYBL2,1.8818052031359722,0.059862469104583614
Male_OUD_vs_Control_full,DoRothEA,HNF4A,1.8436125459405202,0.06523962631176687
Male_OUD_vs_Control_full,DoRothEA,PPARG,1.843253871813156,0.06529195265376975
Male_OUD_vs_Control_full,DoRothEA,CREB1,-1.8348559476454074,0.06652703632679052
Male_OUD_vs_Control_full,DoRothEA,CEBPD,1.7982144817886352,0.0721430255106019
Male_OUD_vs_Control_full,DoRothEA,TFAP4,-1.7922625798730611,0.07309091444186215
Male_OUD_vs_Control_full,DoRothEA,CTCFL,-1.757399674802045,0.07884970872180407
Male_OUD_vs_Control_full,DoRothEA,E2F6,1.7504621754185117,0.08003859546129038
Male_OUD_vs_Control_full,DoRothEA,CLOCK,-1.7476883914256347,0.0805180000354346
Male_OUD_vs_Control_full,DoRothEA,ZNF592,-1.7351719159798744,0.08271035926342805
Male_OUD_vs_Control_full,DoRothEA,HSF1,-1.7147169920037262,0.08639712667906375
Male_OUD_vs_Control_full,DoRothEA,FLI1,1.7111540274892374,0.08705268275492811
Male_OUD_vs_Control_full,DoRothEA,SPI1,1.6696375441454683,0.09499109754451769
Male_OUD_vs_Control_full,DoRothEA,STAT5B,1.6694144658213386,0.09503526874701242
Male_OUD_vs_Control_full,DoRothEA,NRF1,-1.6426709280207752,0.10045103692258373
Male_OUD_vs_Control_full,DoRothEA,NFYB,-1.6361579107227866,0.10180654269238443
Male_OUD_vs_Control_full,DoRothEA,STAT5A,1.6184774653106397,0.10555973941061433
Male_OUD_vs_Control_full,DoRothEA,EHF,-1.6170526074201623,0.10586692567545261
Male_OUD_vs_Control_full,DoRothEA,SNAI2,1.5988435415509312,0.10985537151335316
Male_OUD_vs_Control_full,DoRothEA,USF2,1.597190856294614,0.1102231702996576
Male_OUD_vs_Control_full,DoRothEA,VDR,1.587622127279684,0.11237181157210867
Male_OUD_vs_Control_full,DoRothEA,HMBOX1,-1.5635844754214412,0.11791518304574433
Male_OUD_vs_Control_full,DoRothEA,CEBPA,1.5532291253496677,0.12036840551542684
Male_OUD_vs_Control_full,DoRothEA,FOXM1,1.5220798937248976,0.1279890632670833
Male_OUD_vs_Control_full,DoRothEA,SP1,-1.5214316869029016,0.12815154216638516
Male_OUD_vs_Control_full,DoRothEA,GATA3,1.512261979327074,0.13046722925886545
Male_OUD_vs_Control_full,DoRothEA,TEAD4,1.4903627282847685,0.13612888706809462
Male_OUD_vs_Control_full,DoRothEA,NFIC,1.4836814258068722,0.13789345616294924
Male_OUD_vs_Control_full,DoRothEA,TCF4,1.4774381621129966,0.13955822288232922
Male_OUD_vs_Control_full,DoRothEA,MAX,-1.4510440381422944,0.14676759787499732
Male_OUD_vs_Control_full,DoRothEA,TFAP2C,-1.4175426847448067,0.15632432384230296
Male_OUD_vs_Control_full,DoRothEA,ETS1,1.4167558359553685,0.15655432601488006
Male_OUD_vs_Control_full,DoRothEA,NFKB2,-1.4105295213736673,0.15838338578207742
Male_OUD_vs_Control_full,DoRothEA,TP53,1.395047628108838,0.16300147755994965
Male_OUD_vs_Control_full,DoRothEA,ETV1,-1.3872532098009678,0.16536456534378488
Male_OUD_vs_Control_full,DoRothEA,TCF7L2,1.379996988784294,0.16758757197495291
Male_OUD_vs_Control_full,DoRothEA,E2F4,1.374645068825097,0.16924150892652495
Male_OUD_vs_Control_full,DoRothEA,E2F5,1.3445419045265319,0.1787732152623535
Male_OUD_vs_Control_full,DoRothEA,GLI2,-1.31289590353627,0.18921802744799537
Male_OUD_vs_Control_full,DoRothEA,TEAD1,1.2885073186435338,0.19756942287785748
Male_OUD_vs_Control_full,DoRothEA,ZNF217,1.265251789881935,0.20578108254181574
Male_OUD_vs_Control_full,DoRothEA,PDX1,1.2450069854201415,0.213129182518838
Male_OUD_vs_Control_full,DoRothEA,NFE2,-1.239125918208915,0.21529886999738948
Male_OUD_vs_Control_full,DoRothEA,ARID2,1.233340336395187,0.21744881473854366
Male_OUD_vs_Control_full,DoRothEA,ESRRA,-1.227538813422243,0.21962014294938464
Male_OUD_vs_Control_full,DoRothEA,TFAP2A,1.2163314415986528,0.2238586888417698
Male_OUD_vs_Control_full,DoRothEA,FOXO3,1.2086222179850719,0.22680801659452454
Male_OUD_vs_Control_full,DoRothEA,RUNX1,-1.1890543028095826,0.23441829898706598
Male_OUD_vs_Control_full,DoRothEA,MYOD1,-1.1847847582825461,0.23610256038003505
Male_OUD_vs_Control_full,DoRothEA,PROX1,-1.1688777138852244,0.2424529037246382
Male_OUD_vs_Control_full,DoRothEA,ZNF384,-1.1381047611272879,0.2550767402880237
Male_OUD_vs_Control_full,DoRothEA,ESR1,1.1251922850239389,0.26050756167473027
Male_OUD_vs_Control_full,DoRothEA,IRF4,1.1234661624396982,0.26123956383837255
Male_OUD_vs_Control_full,DoRothEA,ATF7,-1.1213351696951437,0.2621452205206048
Male_OUD_vs_Control_full,DoRothEA,MXI1,1.1031689236705935,0.26995381402012825
Male_OUD_vs_Control_full,DoRothEA,MAF,-1.0967437073313426,0.2727534442903281
Male_OUD_vs_Control_full,DoRothEA,FOXJ2,1.0844336702478659,0.2781725616406734
Male_OUD_vs_Control_full,DoRothEA,USF1,1.0583966701706786,0.28987463689365195
Male_OUD_vs_Control_full,DoRothEA,IKZF1,-1.0576353075973024,0.2902217391493704
Male_OUD_vs_Control_full,DoRothEA,GATA2,1.0443306611111585,0.2963324318349445
Male_OUD_vs_Control_full,DoRothEA,SREBF2,-1.032158216645332,0.30199800529489745
Male_OUD_vs_Control_full,DoRothEA,ZNF143,-1.0025457600023848,0.3160800772633775
Male_OUD_vs_Control_full,DoRothEA,KLF3,-1.0018098888989881,0.31643542022908333
Male_OUD_vs_Control_full,DoRothEA,PBX2,-0.9988608618928607,0.3178620979989027
Male_OUD_vs_Control_full,DoRothEA,MITF,-0.9955711296378231,0.31945856801785316
Male_OUD_vs_Control_full,DoRothEA,ZNF24,0.9921069111589516,0.3211453755394263
Male_OUD_vs_Control_full,DoRothEA,POU5F1,-0.9806531089982301,0.3267638348293952
Male_OUD_vs_Control_full,DoRothEA,SP2,-0.9622620458405912,0.33591798906014714
Male_OUD_vs_Control_full,DoRothEA,EBF1,-0.9611019250031971,0.3365009218937235
Male_OUD_vs_Control_full,DoRothEA,ELF3,0.9422158393091873,0.3460821461368299
Male_OUD_vs_Control_full,DoRothEA,MEF2A,0.9274992142767824,0.3536673995462517
Male_OUD_vs_Control_full,DoRothEA,SP4,-0.9193666302895118,0.3579038373148195
Male_OUD_vs_Control_full,DoRothEA,NFE2L2,0.9135077722393214,0.36097554777314333
Male_OUD_vs_Control_full,DoRothEA,E2F1,0.9080641026469852,0.3638443549220628
Male_OUD_vs_Control_full,DoRothEA,ARNT,0.8955733762201776,0.37048066035027655
Male_OUD_vs_Control_full,DoRothEA,MAFF,0.8921805686116498,0.37229615562980833
Male_OUD_vs_Control_full,DoRothEA,CUX1,-0.8894078751767132,0.373783914115567
Male_OUD_vs_Control_full,DoRothEA,YY1,-0.8866214160475439,0.3752827597488508
Male_OUD_vs_Control_full,DoRothEA,ATF3,-0.8703381980850126,0.3841156099119543
Male_OUD_vs_Control_full,DoRothEA,E2F3,0.8628965379146843,0.38819435435590055
Male_OUD_vs_Control_full,DoRothEA,SIX2,-0.8628923967349922,0.3881966314404392
Male_OUD_vs_Control_full,DoRothEA,ZEB1,-0.8495146537075404,0.3955949797701731
Male_OUD_vs_Control_full,DoRothEA,IRF1,-0.8383881889995385,0.4018127206663694
Male_OUD_vs_Control_full,DoRothEA,TCF12,0.8293946768946108,0.40688111262768895
Male_OUD_vs_Control_full,DoRothEA,MEF2B,-0.8176562893475484,0.4135534761421023
Male_OUD_vs_Control_full,DoRothEA,ZNF274,-0.8162647176078756,0.41434874919915743
Male_OUD_vs_Control_full,DoRothEA,PRDM1,-0.8133657085190923,0.41600841390747856
Male_OUD_vs_Control_full,DoRothEA,JUND,0.8060754824712907,0.42019932735556953
Male_OUD_vs_Control_full,DoRothEA,RUNX3,0.7932054987003232,0.42765810437489354
Male_OUD_vs_Control_full,DoRothEA,AHR,0.77240804424143,0.4398727909522045
Male_OUD_vs_Control_full,DoRothEA,TFDP1,0.7602970310653956,0.44707705613834253
Male_OUD_vs_Control_full,DoRothEA,ZBED1,0.7595818224688049,0.44750458804275695
Male_OUD_vs_Control_full,DoRothEA,ZNF639,-0.7594378620483972,0.4475906716886533
Male_OUD_vs_Control_full,DoRothEA,KLF6,0.7593512799945292,0.4476424494714597
Male_OUD_vs_Control_full,DoRothEA,BHLHE22,0.7558263261948976,0.449753330393969
Male_OUD_vs_Control_full,DoRothEA,SMAD1,0.7474969095203852,0.45476366761600867
Male_OUD_vs_Control_full,DoRothEA,CTCF,-0.7379856284574378,0.46052318241866325
Male_OUD_vs_Control_full,DoRothEA,FOXK2,-0.7337623486321437,0.4630935915442511
Male_OUD_vs_Control_full,DoRothEA,NR4A1,0.7336191441713765,0.46318088984480615
Male_OUD_vs_Control_full,DoRothEA,SP3,0.7265049815179849,0.4675292547554591
Male_OUD_vs_Control_full,DoRothEA,MYC,-0.7259296669926302,0.467881888416866
Male_OUD_vs_Control_full,DoRothEA,BCL6,-0.7236166905209638,0.4693010917372661
Male_OUD_vs_Control_full,DoRothEA,KLF1,-0.7205287359411119,0.47119951347961236
Male_OUD_vs_Control_full,DoRothEA,BACH2,-0.7166777595943505,0.4735729519791675
Male_OUD_vs_Control_full,DoRothEA,TP73,-0.7147069579933015,0.47479013739382514
Male_OUD_vs_Control_full,DoRothEA,FOXO4,0.699537203205372,0.48421637149500046
Male_OUD_vs_Control_full,DoRothEA,ATF6,-0.6919660431738701,0.48895865395206733
Male_OUD_vs_Control_full,DoRothEA,E2F7,0.6818732465590955,0.4953191035695088
Male_OUD_vs_Control_full,DoRothEA,ZFX,-0.6672783549732675,0.5045943495719498
Male_OUD_vs_Control_full,DoRothEA,ZBTB11,0.6630356735143812,0.507307707053859
Male_OUD_vs_Control_full,DoRothEA,SMAD5,0.6422718320260982,0.5206967001501708
Male_OUD_vs_Control_full,DoRothEA,MAFG,0.6388711241679248,0.5229067742791045
Male_OUD_vs_Control_full,DoRothEA,BATF,0.6277925214999114,0.5301398658367327
Male_OUD_vs_Control_full,DoRothEA,TAL1,-0.625888187601089,0.5313882829364172
Male_OUD_vs_Control_full,DoRothEA,NCOA1,0.6204962756082668,0.534931105271712
Male_OUD_vs_Control_full,DoRothEA,GATA6,-0.6185697166597035,0.5361998569274422
Male_OUD_vs_Control_full,DoRothEA,PKNOX1,-0.6064295383936966,0.544229558659285
Male_OUD_vs_Control_full,DoRothEA,MNT,0.6051611370933234,0.5450719352546691
Male_OUD_vs_Control_full,DoRothEA,BCL11A,0.6049671478922544,0.5452008253195781
Male_OUD_vs_Control_full,DoRothEA,MYCN,0.5918108286825463,0.5539772711128754
Male_OUD_vs_Control_full,DoRothEA,TCF3,-0.5859586941364975,0.5579032729291441
Male_OUD_vs_Control_full,DoRothEA,PAX5,-0.5820108320047068,0.5605593847119055
Male_OUD_vs_Control_full,DoRothEA,FOXP2,-0.5769195442262304,0.563993807173454
Male_OUD_vs_Control_full,DoRothEA,FOXA1,-0.5747009122845759,0.5654935903732738
Male_OUD_vs_Control_full,DoRothEA,ZEB2,0.5724984349154328,0.5669843458497563
Male_OUD_vs_Control_full,DoRothEA,NR1H2,-0.5640419397411901,0.5727255899714194
Male_OUD_vs_Control_full,DoRothEA,NANOG,-0.5464897857183887,0.5847293070471509
Male_OUD_vs_Control_full,DoRothEA,BACH1,-0.5408977172178986,0.5885780844356685
Male_OUD_vs_Control_full,DoRothEA,FOS,-0.5383688129448433,0.5903224528385487
Male_OUD_vs_Control_full,DoRothEA,NFE2L1,0.5376238621399901,0.590836752854484
Male_OUD_vs_Control_full,DoRothEA,EOMES,0.5316028247029146,0.595001107977736
Male_OUD_vs_Control_full,DoRothEA,TWIST1,0.5095301279121918,0.6103806859808003
Male_OUD_vs_Control_full,DoRothEA,RBPJ,0.5086347780701577,0.6110082468553227
Male_OUD_vs_Control_full,DoRothEA,GRHL2,-0.5048179903762641,0.6136866788133589
Male_OUD_vs_Control_full,DoRothEA,TEAD2,-0.5043709869202104,0.6140007021075284
Male_OUD_vs_Control_full,DoRothEA,EGR1,0.5043648470251819,0.614005015923097
Male_OUD_vs_Control_full,DoRothEA,ETV4,0.4854246760287942,0.6273751318895605
Male_OUD_vs_Control_full,DoRothEA,BHLHE40,-0.47115897034782706,0.6375272161104399
Male_OUD_vs_Control_full,DoRothEA,POU4F2,-0.45747239204371054,0.6473315416105174
Male_OUD_vs_Control_full,DoRothEA,RUNX2,-0.4478508800781868,0.6542608203057761
Male_OUD_vs_Control_full,DoRothEA,HOXB13,0.43597237992239984,0.6628567691568304
Male_OUD_vs_Control_full,DoRothEA,PBX3,0.4180477633156805,0.6759121960094125
Male_OUD_vs_Control_full,DoRothEA,MEIS1,0.4138318632166302,0.6789972470008847
Male_OUD_vs_Control_full,DoRothEA,SOX11,0.3861486053901376,0.6993866142313874
Male_OUD_vs_Control_full,DoRothEA,NCOA3,0.3822563473833235,0.702271230239235
Male_OUD_vs_Control_full,DoRothEA,HNF4G,-0.3814299002238428,0.7028842777999835
Male_OUD_vs_Control_full,DoRothEA,SPIB,-0.3775336907573343,0.7057770319407675
Male_OUD_vs_Control_full,DoRothEA,NCOA2,-0.36822393428345845,0.7127062652064708
Male_OUD_vs_Control_full,DoRothEA,POU2F1,0.36106024990737967,0.7180544076405124
Male_OUD_vs_Control_full,DoRothEA,ATF1,0.3162578907673751,0.7518067703345345
Male_OUD_vs_Control_full,DoRothEA,AR,0.3138932698622726,0.7536021021174193
Male_OUD_vs_Control_full,DoRothEA,OTX2,0.3137864793214204,0.7536832140648294
Male_OUD_vs_Control_full,DoRothEA,MEIS2,-0.3070327261379678,0.7588184626220768
Male_OUD_vs_Control_full,DoRothEA,FOXP1,0.30137309104221016,0.7631300112536286
Male_OUD_vs_Control_full,DoRothEA,JUNB,0.3001416339451257,0.7640691229957821
Male_OUD_vs_Control_full,DoRothEA,SOX13,-0.2978699595415292,0.7658024165733335
Male_OUD_vs_Control_full,DoRothEA,CREM,-0.2759236594512718,0.7826067014459086
Male_OUD_vs_Control_full,DoRothEA,GABPA,-0.2732560421194862,0.7846564031431627
Male_OUD_vs_Control_full,DoRothEA,RFX2,-0.2700616775392409,0.787112803906267
Male_OUD_vs_Control_full,DoRothEA,ELK1,0.25981178469425725,0.7950089601745213
Male_OUD_vs_Control_full,DoRothEA,E2F2,-0.25781743169879695,0.7965478106246203
Male_OUD_vs_Control_full,DoRothEA,SREBF1,0.25487107316875335,0.798822678861335
Male_OUD_vs_Control_full,DoRothEA,TGIF2,0.25013955255132153,0.8024794294726341
Male_OUD_vs_Control_full,DoRothEA,HOXA9,0.24789466419418082,0.8042159084393387
Male_OUD_vs_Control_full,DoRothEA,MEF2C,0.2436650083875393,0.8074902758820357
Male_OUD_vs_Control_full,DoRothEA,ONECUT1,0.23638822036212478,0.8131314360048681
Male_OUD_vs_Control_full,DoRothEA,GFI1B,0.23409068141998343,0.8149145801233899
Male_OUD_vs_Control_full,DoRothEA,NR1H3,-0.2270158696026155,0.8204114021460206
Male_OUD_vs_Control_full,DoRothEA,ZBTB33,-0.2202510486342864,0.8256756415411561
Male_OUD_vs_Control_full,DoRothEA,DUX4,0.2036001933504259,0.8386659420360946
Male_OUD_vs_Control_full,DoRothEA,NR5A2,-0.19599398536667353,0.8446148736833667
Male_OUD_vs_Control_full,DoRothEA,ARID3A,0.19183180003865763,0.8478739607109599
Male_OUD_vs_Control_full,DoRothEA,TP63,0.17944215428624255,0.857590534174433
Male_OUD_vs_Control_full,DoRothEA,KLF5,-0.16991528575858297,0.8650767596306455
Male_OUD_vs_Control_full,DoRothEA,LHX2,-0.16972049343806592,0.8652299564592443
Male_OUD_vs_Control_full,DoRothEA,LEF1,0.14845010372714984,0.8819875610117237
Male_OUD_vs_Control_full,DoRothEA,NFYA,-0.13547258321183706,0.8922382398292834
Male_OUD_vs_Control_full,DoRothEA,ELK4,-0.1319445862454451,0.8950281221708847
Male_OUD_vs_Control_full,DoRothEA,TCF7,-0.12970867343325407,0.8967969201372807
Male_OUD_vs_Control_full,DoRothEA,HBP1,-0.12877580909486974,0.8975350476711946
Male_OUD_vs_Control_full,DoRothEA,WT1,0.12718272814928408,0.8987957753027935
Male_OUD_vs_Control_full,DoRothEA,NR2C2,0.12651862923201534,0.8993214035413772
Male_OUD_vs_Control_full,DoRothEA,MYB,0.1026484525816883,0.9182419863150622
Male_OUD_vs_Control_full,DoRothEA,CREB3,-0.10062041255041031,0.9198517920716477
Male_OUD_vs_Control_full,DoRothEA,XBP1,0.09652904164024478,0.9231004097236108
Male_OUD_vs_Control_full,DoRothEA,SOX6,0.0948429105397557,0.9244396027880065
Male_OUD_vs_Control_full,DoRothEA,MAFB,0.08640402378400895,0.9311452483780979
Male_OUD_vs_Control_full,DoRothEA,CEBPG,-0.08263443696147242,0.934142218169492
Male_OUD_vs_Control_full,DoRothEA,ELF5,0.07696507034883118,0.938651332338079
Male_OUD_vs_Control_full,DoRothEA,CREB3L1,0.07624523019402753,0.9392239989003125
Male_OUD_vs_Control_full,DoRothEA,ELF1,-0.07515393914718109,0.9400922318947628
Male_OUD_vs_Control_full,DoRothEA,MAFK,-0.05972936630796037,0.9523711825513012
Male_OUD_vs_Control_full,DoRothEA,HINFP,-0.05504343155738024,0.9561038628402081
Male_OUD_vs_Control_full,DoRothEA,PAX6,-0.023750809499859575,0.9810513772995889
Male_OUD_vs_Control_full,DoRothEA,KDM5B,-0.006583914051071003,0.9947468345813276
Male_OUD_vs_Control_full,DoRothEA,ESR2,0.004884136811674199,0.9961030381386584
Male_OUD_vs_Control_full,Enrichment,STAT1,6.921465804576963,6.407976380123259e-7
Male_OUD_vs_Control_full,Enrichment,RELA,4.851571521304615,1.4074354273349703e-5
Male_OUD_vs_Control_full,Enrichment,RELA,4.851571521304615,1.4074354273349703e-5
Male_OUD_vs_Control_full,Enrichment,REL,4.5597827239924005,2.755606979052587e-5
Male_OUD_vs_Control_full,Enrichment,ETS1,4.282241082943041,5.22106280039559e-5
Male_OUD_vs_Control_full,Enrichment,E2F1,4.159792807563755,2.7426493578861655e-4
Male_OUD_vs_Control_full,Enrichment,FOSL1,3.9495837007322456,1.1230944969930756e-4
Male_OUD_vs_Control_full,Enrichment,SMAD3,3.672928223313099,2.1235954037084021e-4
Male_OUD_vs_Control_full,Enrichment,CEBPA,3.4202552886892628,3.7996597756723345e-4
Male_OUD_vs_Control_full,Enrichment,CEBPB,3.263378260925568,5.452827249647239e-4
Male_OUD_vs_Control_full,Enrichment,JUND,3.203826290220072,6.254228003340862e-4
Male_OUD_vs_Control_full,Enrichment,STAT3,2.9281759377893684,0.0011798425707571613
Male_OUD_vs_Control_full,Enrichment,STAT3,2.9281759377893684,0.0011798425707571613
Male_OUD_vs_Control_full,Enrichment,NFKB1,2.784628693151684,0.001641993020820828
Male_OUD_vs_Control_full,Enrichment,NFKB1,2.784628693151684,0.001641993020820828
Male_OUD_vs_Control_full,Enrichment,STAT4,2.4613666247040342,0.0034564746437011243
Male_OUD_vs_Control_full,Enrichment,STAT6,2.4613666247040342,0.0034564746437011243
Male_OUD_vs_Control_full,Enrichment,FOXM1,2.4562243149724474,0.0034976446551130452
Male_OUD_vs_Control_full,Enrichment,GATA3,2.369567134462974,0.004270049067187294
Male_OUD_vs_Control_full,Enrichment,RARA,2.318515738409964,0.004802686754542674
Male_OUD_vs_Control_full,Enrichment,ERG,2.3001799256779307,0.00500979637677227
Male_OUD_vs_Control_full,Enrichment,KLF4,2.3001799256779307,0.00500979637677227
Male_OUD_vs_Control_full,Enrichment,E2F3,2.2301987989651084,0.005885741729520194
Male_OUD_vs_Control_full,Enrichment,RELB,2.2301987989651084,0.005885741729520194
Male_OUD_vs_Control_full,Enrichment,E2F2,2.1658196657648823,0.006826220838283694
