gene,lfc,pval,adj_pval,stat,mean_oud,mean_ctrl,effect_size,significant,significant_strict
LAMB1,0.003348384732120189,0.0,0.0,17.086583973154823,0.018197674,0.014849338,0.15364023,False,False
NRCAM,0.006577231849076777,0.003609957573149636,0.004344112603068154,2.9106817422762616,0.13510855,0.12853101,0.026172834,False,False
GPR85,-0.0015113634060105817,0.0,0.0,-10.8816744575004,0.004219977,0.0057313656,-0.09785159,False,False
FOXP2,-0.031972417242965116,0.0,0.0,-23.22477637191617,0.05073752,0.08270991,-0.20882776,False,False
MDFIC,-0.0009349139767546075,0.0019322314660348283,0.0023573381041498516,-3.100822291705509,0.0062027047,0.00713765,-0.027883014,False,False
TFEC,-0.004531083279325666,0.0,0.0,-8.469144912355542,0.020892527,0.025423672,-0.076153085,False,False
TES,0.001864701089515704,0.0,0.0,21.953381881805388,0.0044071567,0.00254246,0.19741721,False,False
KCND2,-0.02677996099486085,0.0,0.0,-11.488916645187029,0.07761252,0.1043926,-0.10330395,False,False
CPED1,-0.03800160699611647,0.0,0.0,-30.055397545072115,0.02750111,0.06550273,-0.27024645,False,False
PTPRZ1,-0.05612045750782643,0.0,0.0,-16.559925878744775,0.21584386,0.27196407,-0.148899,False,False
CADPS2,0.002884555692675295,7.642775301519578e-13,1.256346624907328e-12,7.171611768336501,0.040354706,0.03747019,0.064484484,False,False
GRM8,-0.032170920995545645,0.0,0.0,-37.212644888509864,0.085180506,0.11735138,-0.3346023,False,False
HILPDA,0.037668096785010895,0.0,0.0,48.97856268448619,0.066697486,0.029029265,0.44039974,False,False
IRF5,-0.002793001807829641,0.0,0.0,-27.959580074453836,0.0020662614,0.0048592673,-0.2514249,False,False
STRIP2,-0.0015952825822012884,1.966825998067634e-06,2.6674855308331383e-06,-4.758055804507237,0.022391297,0.023986498,-0.042781312,False,False
PODXL,0.005008231300845643,0.0,0.0,14.3787293985281,0.029250579,0.024242302,0.12929174,False,False
PLXNA4,0.0022794695720776688,6.346034808757395e-13,1.045475256796935e-12,7.197046230295611,0.01761814,0.015338708,0.064713486,False,False
FAM180A,0.0001179168706422367,0.0014570964185895985,0.0017878483663676056,3.1834901427146987,0.0020985163,0.0019806088,0.028629867,False,False
AC024084.1,-0.0015424598898739245,0.0,0.0,-22.684669117694813,0.0020437436,0.0035862064,-0.20400017,False,False
AC078845.1,-0.0016208995157016525,0.0,0.0,-17.53197379055247,0.006861163,0.008482044,-0.15765448,False,False
CHRM2,0.0004791499137956951,0.00010760642728779857,0.00013783914682467794,3.873457995468003,0.004793944,0.004314799,0.034830775,False,False
KIAA1549,-0.0028823334118201747,0.0,0.0,-15.738544279391252,0.015027081,0.017909408,-0.14152105,False,False
ZC3HAV1,0.0018481919304452637,1.5877220160831484e-07,2.2278606399669997e-07,5.243748755629305,0.029165123,0.027317045,0.047147766,False,False
CLEC2L,0.0014673262351906139,0.0,0.0,36.95997968084926,0.003702951,0.0022356275,0.3324094,False,False
TBXAS1,-0.011185509790990308,7.772493759716781e-11,1.2157185234176405e-10,-6.5080791649385565,0.13563904,0.14682472,-0.058518842,False,False
MGAM,0.016859470040677803,0.0,0.0,38.315128187222456,0.0384091,0.021549571,0.34452084,False,False
CLEC5A,0.003708139172849269,0.0,0.0,34.451908183106816,0.0050653345,0.0013571903,0.3098046,False,False
AC244472.1,-2.6404399758215547e-05,0.0001795994010223012,0.000228497965677228,-3.74673538484866,1.1071114e-05,3.747555e-05,-0.0337364,False,False
TRBC1,-2.407211902494101e-05,0.4741092604623445,0.49593018876814277,-0.7158211164583426,0.0001915556,0.00021562651,-0.006437905,False,False
TRBC2,4.8258929282905595e-05,0.3955964146169395,0.4164172785441469,0.8495283693437556,0.0005211535,0.00047289632,0.0076396223,False,False
TCAF2,0.03406344920826849,0.0,0.0,68.96586919444381,0.04642487,0.012361515,0.6201199,False,False
AC006974.2,0.0005062184407425359,0.0,0.0,25.858218563724428,0.001117681,0.00061146327,0.2326226,False,False
AC092666.1,-0.013740004309011268,0.0,0.0,-72.00831498587779,0.014036127,0.027776107,-0.64749795,False,False
LINC00996,-0.011272582941483106,0.0,0.0,-28.79267649780848,0.0034694506,0.014742035,-0.25889704,False,False
GIMAP8,-0.006068076094753775,0.0,0.0,-27.24508965300328,0.0044442345,0.01051233,-0.24498692,False,False
GIMAP7,-0.0020185069058383047,0.0,0.0,-17.129019256099024,0.0014940975,0.00351261,-0.1540296,False,False
GIMAP4,-0.0038965785306702906,0.0,0.0,-26.38943921847408,0.0034126448,0.007309202,-0.23729628,False,False
GIMAP5,-0.002121949660838326,0.0,0.0,-20.98140196547512,0.0017296297,0.0038515967,-0.18867509,False,False
NOS3,8.150611381339851e-05,0.028873274774254387,0.03292277625342575,2.185353038490746,0.00085633213,0.0007748262,0.01965486,False,False
WDR86,-0.000746053629844858,1.9078167712294203e-08,2.778373938683622e-08,-5.622200164326614,0.004645531,0.0053915423,-0.05055313,False,False
PRKAG2,-0.007762115394445892,0.0,0.0,-12.685600245778641,0.056670703,0.06443272,-0.11406343,False,False
DPP6,-0.2943215285491336,0.0,0.0,-50.928341982172256,1.1260056,1.4203303,-0.45792973,True,True
AC006019.3,-0.0010325146843532074,0.0,0.0,-9.17193736471593,0.002201975,0.0032344926,-0.08247731,False,False
PTPRN2,0.008504294448504559,0.0,0.0,9.659453507391925,0.10130784,0.09280343,0.086855456,False,False
ESYT2,0.07724405158942042,0.0,0.0,31.279736138959034,0.5762474,0.49900216,0.28125837,False,False
VIPR2,0.0002762018457694602,0.11642865621498366,0.1279435782582238,1.5700023856769287,0.0059321425,0.005655907,0.014119247,False,False
TDRP,0.001254752562299755,7.793765632868599e-14,1.3120817563751852e-13,7.478515815642888,0.011916287,0.010661533,0.06724742,False,False
DLGAP2,-0.004483406565537672,4.1186787314018147e-10,6.288059131911167e-10,-6.252252419958065,0.013042056,0.017525438,-0.056217838,False,False
DLGAP2-AS1,-0.0005804501264469407,0.0,0.0,-23.030032016425174,0.0006958495,0.0012763047,-0.20715868,False,False
AC245187.2,-0.07263405537518852,0.0,0.0,-57.60133514724477,0.018154748,0.09078895,-0.5179297,False,False
AC245123.1,-0.07661123615225793,0.0,0.0,-60.00082868875416,0.015310898,0.09192176,-0.53950125,False,False
CSMD1,0.004963831022077331,0.15922022307098915,0.1729401409170773,1.4077457472495996,0.46923652,0.46427217,0.012659163,False,False
AC027251.1,-0.0006550350737921553,0.0,0.0,-9.613415248199619,0.0012280904,0.0018831163,-0.086450756,False,False
AC010941.1,-0.0006988829525866468,0.0,0.0,-15.980034866409953,0.00055699336,0.001255873,-0.14371698,False,False
MFHAS1,0.026705472409535486,0.0,0.0,53.413374228667735,0.101978056,0.075272344,0.4802822,False,False
LINC00599,0.00048416671283958945,0.00018311570387896658,0.0002328728747930902,3.741863615537222,0.004007667,0.0035235062,0.03364726,False,False
MSRA,-0.022499422015272934,0.0,0.0,-15.691869655066785,0.26894695,0.291447,-0.14109907,False,False
SOX7,-0.0007472342671869463,0.0,0.0,-13.518315241730006,0.004196199,0.004943426,-0.12157108,False,False
XKR6,-0.08227085993834883,0.0,0.0,-60.52948019315854,0.17957498,0.26184553,-0.54425496,False,False
CTSB,0.01659203388033133,0.0,0.0,23.36879532093531,0.13662426,0.12003187,0.21012886,False,False
AC068587.4,-0.016963411760096962,0.0,0.0,-14.282059982059467,0.25378588,0.27074853,-0.12841296,False,False
TRMT9B,0.0005170380241612508,0.00032619318221072113,0.00041065025037019027,3.5941149902299068,0.011529077,0.011012039,0.032318827,False,False
SGCZ,-0.05412728415947261,0.0,0.0,-30.967613079684185,0.069468275,0.12359531,-0.27844676,False,False
TUSC3,-0.0039002697335613545,0.0,0.0,-12.526973194045047,0.02017172,0.024071923,-0.11263837,False,False
MSR1,0.004480752021602735,0.0,0.0,9.208016645143063,0.03293472,0.028453955,0.08279617,False,False
AC011586.2,0.00797900476346223,0.0,0.0,15.183064928346596,0.024877068,0.016898058,0.13652174,False,False
AC011586.1,0.0008356150298755816,0.0,0.0,15.596712326276842,0.002215823,0.001380211,0.14026386,False,False
FGF20,-0.0038645619721880595,0.0,0.0,-29.22983022722945,0.0030242677,0.006888831,-0.2628409,False,False
AC027117.2,0.028237708158019185,0.0,0.0,26.815901435883486,0.08298076,0.05474297,0.24111916,False,False
FGL1,-0.006804148180709332,0.0,0.0,-21.675883692088764,0.008099608,0.014903807,-0.19490711,False,False
CSGALNACT1,-0.02900961576294274,0.0,0.0,-16.356814952674736,0.0851629,0.11417352,-0.14707881,False,False
LZTS1,-0.00010880264693657487,0.5295856433631281,0.5501235907511718,-0.6286484334425767,0.00491158,0.00502039,-0.005653205,False,False
LZTS1-AS1,-0.0001915640793469119,8.353318037279678e-13,1.370894645067781e-12,-7.159394639208239,0.00026722104,0.00045878402,-0.06439745,False,False
GFRA2,0.0006681353063558697,2.9620750296999176e-13,4.925845393070816e-13,7.300486670878504,0.005086649,0.0044185156,0.06564954,False,False
DOK2,3.349497306449203e-05,0.1439176131733586,0.1569439620211108,1.4614076215754943,0.0006080694,0.00057457585,0.013145432,False,False
SLC39A14,0.012698411401127345,0.0,0.0,23.90328372228339,0.060874045,0.04817584,0.21492775,False,False
EGR3,0.0012144028584850667,0.0,0.0,14.55203414816137,0.006617703,0.005403305,0.13086018,False,False
TNFRSF10B,0.0015631744439876072,0.0,0.0,8.73713835242747,0.011583453,0.0100202765,0.07856477,False,False
TNFRSF10C,0.0009645881407653632,0.0,0.0,24.15129967761239,0.0019226163,0.0009580238,0.2172122,False,False
TNFRSF10D,0.004146275388022472,0.0,0.0,13.243889384115544,0.009764879,0.0056185876,0.11908715,False,False
SLC25A37,0.06037575098189886,0.0,0.0,54.39015331902345,0.29921114,0.23883563,0.48905358,False,False
NKX3-1,0.0006325508455414695,0.0,0.0,20.05223597752714,0.0010467947,0.00041424378,0.18035711,False,False
STC1,0.0003229364358936961,1.6187051699034782e-13,2.709885887115198e-13,7.381620208190474,0.0005506209,0.00022768475,0.0663871,False,False
ADAM28,-0.02627345934762405,0.0,0.0,-13.4000795907562,0.054191757,0.08046536,-0.12048859,False,False
AC120193.1,-0.02012771747556173,0.0,0.0,-18.16726617008865,0.041748587,0.06187626,-0.16335276,False,False
ADRA1A,-0.002600176376138882,6.54152865209312e-09,9.672048278107128e-09,-5.8045317943323695,0.019556923,0.022157239,-0.05219562,False,False
CLU,-0.005393630908072316,0.001246447283619112,0.001535664004458865,-3.228443461435796,0.3161696,0.32156098,-0.029016778,False,False
SCARA3,0.01435655550656494,0.0,0.0,24.404993831213467,0.05611653,0.041759633,0.21944734,False,False
RBPMS,0.0005563624732578905,0.24616508258193193,0.2639368290728362,1.1597447550309172,0.0327542,0.0321978,0.010428843,False,False
NRG1,0.006080965882826114,0.0,0.0,8.857216142000908,0.024281373,0.018200299,0.079642564,False,False
AC068931.1,8.585795943192884e-05,0.007383854845168347,0.008721088399805134,2.6792615277479257,0.00023840445,0.00015254602,0.024098264,False,False
AF279873.3,0.0019980726052903895,5.395683899678261e-14,9.104078570885704e-14,7.526508173633747,0.028334154,0.026336068,0.06767785,False,False
UNC5D,0.0008162210155802159,0.044030988599319754,0.04965900969848092,2.0139091186663007,0.0402036,0.039387222,0.018112082,False,False
ADGRA2,-0.0010389157728854747,0.0,0.0,-13.782283705888908,0.0061210394,0.007159934,-0.123937674,False,False
FGFR1,0.07373024567061905,0.0,0.0,52.8177369543267,0.15610844,0.08237809,0.4749167,False,False
PLEKHA2,0.006311081622694383,0.0,0.0,16.076134521717023,0.047430664,0.041119438,0.14455613,False,False
ZMAT4,0.001012067849699177,0.0015639225080128494,0.0019142258360010397,3.1629407156312257,0.0064473213,0.005435249,0.02844071,False,False
PLAT,0.0011791556879568107,0.00016890305485106616,0.0002150718015930384,3.762126610962162,0.017916838,0.016737634,0.03382974,False,False
CEBPD,0.02985389795414123,0.0,0.0,64.71962909875131,0.038327485,0.0084734345,0.58194447,False,False
EFCAB1,-0.0002888193988272635,0.0,0.0,-9.708909804747742,0.00054938847,0.00083820935,-0.08732757,False,False
AC044893.1,-0.002293734043150117,0.0,0.0,-14.370372322998843,0.0052274503,0.0075212177,-0.12922165,False,False
SNTG1,-0.004077657461034867,0.09023602030728872,0.10011392785571974,-1.694227068532961,0.08234504,0.08642312,-0.015235359,False,False
RGS20,-0.002005964713885496,0.015521294259567497,0.018041023935956024,-2.420166429538031,0.036216874,0.038222972,-0.021762732,False,False
XKR4,-0.0217355344743488,0.0,0.0,-18.761230327598067,0.07220744,0.093942605,-0.16869085,False,False
AC022679.2,-0.0004096913804298613,0.0,0.0,-11.9451935189919,0.00063777674,0.0010474612,-0.10743488,False,False
LYN,-0.006934552202708447,4.4004733190661227e-10,6.708038596137382e-10,-6.241893584518125,0.053398162,0.060332995,-0.056126993,False,False
FAM110B,0.001794703557365501,0.008131289790269669,0.00958125269866811,2.646805107439945,0.05401858,0.052223887,0.023799043,False,False
AC027698.1,0.0002454420339316052,0.09074513486128133,0.1006415543748037,1.6915529218518237,0.0059649763,0.005719498,0.01521296,False,False
TOX,-0.0063887612735005865,1.1875767036428897e-10,1.8498079495995165e-10,-6.443962158227015,0.051036596,0.0574257,-0.057944816,False,False
CA8,-0.002551019041608328,6.437931194147595e-05,8.30700799244851e-05,-3.996911664489081,0.031254012,0.033804912,-0.035937265,False,False
AC023095.1,-0.004656618995298003,2.531308496145357e-14,4.304946422015913e-14,-7.625107791871344,0.018177224,0.022833904,-0.06856346,False,False
NKAIN3,-0.01082158636862605,5.1537629206066526e-05,6.670098689309732e-05,-4.049326821292857,0.14520414,0.15602589,-0.036410347,False,False
AC090577.1,0.0005009982271006285,5.10702591327572e-15,8.845887840546859e-15,7.833009178776193,0.0018636072,0.0013626153,0.07044083,False,False
TTPA,-0.0008363569409903125,5.867484545363233e-05,7.580729386774203e-05,-4.018845374389487,0.010314606,0.011150959,-0.03613714,False,False
AC018953.2,0.00017216248019402743,3.981459606450244e-11,6.2700151282681e-11,6.60805080688937,0.0010006155,0.00082845584,0.059438188,False,False
AC069133.1,0.0005054206548626265,0.0,0.0,22.777632385870206,0.0008163693,0.00031094914,0.20489725,False,False
MIR124-2HG,0.00012323329544711267,0.14293643569849568,0.15598737980919863,1.4649944746999297,0.0025859033,0.0024626865,0.013172338,False,False
AC009879.4,-0.004714353085849786,0.0,0.0,-17.904334071051995,0.03181586,0.036530193,-0.16099286,False,False
CPA6,-0.005021556147404005,0.0,0.0,-15.601471768737714,0.014553896,0.019575607,-0.14028986,False,False
C8orf34-AS1,-7.206593479121905e-05,0.07709082903015374,0.08568821307538393,-1.767902276875128,0.0005258502,0.0005979156,-0.015899908,False,False
C8orf34,0.000836779974473022,0.10699012513153594,0.11774408488430221,1.6119351083879188,0.064493105,0.06365603,0.014499122,False,False
SULF1,-0.0023447196535975744,0.0,0.0,-11.211816889273406,0.0055989246,0.007943617,-0.10081509,False,False
SLCO5A1,-0.001341371160558062,0.0,0.0,-10.52293150661433,0.013357509,0.014698841,-0.09462191,False,False
EYA1,0.031816007740473023,0.0,0.0,34.05707150682954,0.09892782,0.06711246,0.30622244,False,False
MSC-AS1,-0.001006507991651313,5.169626948742234e-10,7.860557955512775e-10,-6.21661046462238,0.0041404185,0.005146928,-0.055900402,False,False
TRPA1,-4.209346974082587e-05,0.002822414266559381,0.003419726494215728,-2.986775254053795,0.00012730184,0.00016939554,-0.026874745,False,False
KCNB2,0.03797634120159708,0.0,0.0,34.60062761647571,0.09851412,0.06053728,0.31111974,False,False
RDH10,0.005600504615869627,0.0,0.0,25.21291271502107,0.021697983,0.016097518,0.22671139,False,False
RDH10-AS1,0.002181715049667695,0.0,0.0,12.55154915961821,0.009657289,0.0074756155,0.11286201,False,False
LY96,0.0032819126665020737,0.0,0.0,15.713772249937486,0.015172362,0.011890463,0.14129713,False,False
AC087672.2,0.0016129344548635983,0.0,0.0,24.25652229797337,0.0033947548,0.0017818218,0.21813574,False,False
CRISPLD1,-0.0024361660138297533,6.661338147750939e-16,1.1707096920476168e-15,-8.060932426976391,0.009527935,0.011964114,-0.07248296,False,False
AC083837.1,0.001503223813775998,6.814685704625845e-09,1.0056102859752846e-08,5.797662724082192,0.008581108,0.0070778457,0.052133244,False,False
AC036214.1,-6.341658513978786e-05,0.7492039700773092,0.7624192368493649,-0.31969309621128966,0.018517438,0.018580835,-0.002873788,False,False
PAG1,0.05760435737970861,0.0,0.0,19.209083757183596,0.72396666,0.66636497,0.17271179,False,False
RALYL,0.048588829188081134,0.0,0.0,15.739602347017938,0.26691082,0.21832108,0.14152633,False,False
AC037450.1,-0.0009006572737704237,0.0,0.0,-16.430882533069003,0.0011273051,0.0020279698,-0.14776684,False,False
MMP16,-0.012348377065653497,1.2284572248333347e-07,1.731034135509631e-07,-5.290918075798273,0.07027792,0.082626395,-0.047574062,False,False
AC090578.1,-0.0059625664369255815,0.0,0.0,-16.35652619824461,0.04762515,0.053587534,-0.1470698,False,False
GEM,0.000863334948764727,6.398577223620805e-10,9.699712820041646e-10,6.182985440298214,0.0044242525,0.0035609233,0.05559813,False,False
SDC2,-0.014841791443722463,0.0,0.0,-44.87266592964254,0.03264643,0.047488388,-0.4034909,False,False
SNX31,8.859703147988666e-05,0.3822803855116428,0.4029659720783304,0.8737194882480213,0.0067137284,0.006625116,0.007858225,False,False
NCALD,-0.040386398171962615,0.0,0.0,-26.211639771016937,0.23804693,0.27843425,-0.23568983,False,False
BAALC-AS1,0.10302054215028457,0.0,0.0,65.90883581668238,0.24760906,0.14458743,0.5926318,True,False
RIMS2,-0.033025381718514144,0.0,0.0,-17.88561179890155,0.16618064,0.19920537,-0.16081683,False,False
DPYS,-0.005028236033886928,0.0,0.0,-28.6241050064057,0.0037006778,0.008728923,-0.25738972,False,False
ZFPM2-AS1,0.026104728461922414,0.0,0.0,16.42793536360601,0.21284959,0.18674473,0.14771402,False,False
OXR1,-0.004370241732781176,0.13004056222181992,0.1423282330045457,-1.5139974834472525,0.5089297,0.5132982,-0.013607737,False,False
AC090579.1,-0.004463165014253668,4.459055347183494e-11,7.003751854214911e-11,-6.591222549509341,0.0599125,0.0643759,-0.059269227,False,False
AP000428.2,-0.0001509685224641028,0.0,0.0,-15.883140876444239,1.0346497e-05,0.00016131475,-0.14296265,False,False
ANGPT1,0.013513486215665237,0.0,0.0,49.57041525872947,0.02982824,0.016314803,0.44572884,False,False
SYBU,0.0037345156767092063,0.0,0.0,17.497337074608268,0.014907516,0.011173051,0.15733314,False,False
AC073023.1,2.5167674503514556e-05,0.0,0.0,9.12361817309073,3.9134848e-05,1.39672875e-05,0.08233075,False,False
AC025366.1,3.490551114667454e-05,0.002985126031254781,0.0036095840764870392,2.969590229550449,0.00050093373,0.00046602363,0.02672723,False,False
CSMD3,-0.029633156932045383,2.8090196835250936e-11,4.44230840831591e-11,-6.659612152714826,0.91453326,0.94416577,-0.05987898,False,False
AC084114.1,0.00027611352943124193,2.930988785010413e-14,4.973397259633054e-14,7.606650335768693,0.0009961735,0.0007200577,0.068414725,False,False
SNTB1,0.012504467534680319,0.0,0.0,23.526073763894562,0.06239476,0.049890086,0.21154302,False,False
AC104958.1,0.00017277059536460193,1.3322676295501878e-15,2.3291392125003285e-15,7.997497666005008,0.0005977242,0.00042495242,0.071943305,False,False
HAS2,0.0018241930514639381,0.0,0.0,9.4222082223613,0.00907264,0.0072484566,0.08472403,False,False
SMILR,-0.00043005651691238757,0.0,0.0,-9.72050699967566,0.0012045018,0.0016345605,-0.087422326,False,False
FER1L6-AS2,0.0008453780287672968,0.0,0.0,22.2707301326619,0.0025719185,0.0017265399,0.20030056,False,False
AC016074.2,-0.002683209451102196,0.0,0.0,-8.991509760029883,0.0317835,0.034466702,-0.080850005,False,False
LINC00861,-0.0013023415402805111,0.0,0.0,-8.835540510624114,0.0104894815,0.011791837,-0.079451315,False,False
PVT1,-0.01555550095778698,0.0,0.0,-23.883108545608696,0.062207032,0.07776268,-0.21475114,False,False
CCDC26,-0.005441559883254766,1.0036416142611415e-13,1.6849047805167455e-13,-7.445198116705536,0.060129985,0.065571554,-0.0669448,False,False
ADCY8,0.00037652645066667907,0.60208807459989,0.620922730766473,0.5214074987890965,0.030535297,0.030158872,0.0046870653,False,False
KCNQ3,-0.10427717846524512,0.0,0.0,-34.118305352381824,0.24930777,0.353585,-0.3067772,True,False
HPYR1,-0.0006002879693262026,0.0,0.0,-19.910540809829353,0.00066095515,0.0012612424,-0.17908505,False,False
TMEM71,-0.0010332606943496048,2.220446049250313e-16,3.936961080231052e-16,-8.30593824838212,0.0029663004,0.0039995527,-0.0746885,False,False
AF228727.1,-0.0002461232756102637,0.0,0.0,-11.737993448469751,0.0006477271,0.00089384976,-0.10559225,False,False
TG,0.001176093436792261,0.0,0.0,12.15899962934663,0.0066968235,0.005520736,0.10933876,False,False
SLA,0.0012005997982702666,0.0026593766035818422,0.0032247897375689274,3.0049273171180277,0.013395859,0.01219522,0.027020462,False,False
CCN4,-0.00014134930074147765,9.537483437593863e-05,0.0001226423073844046,-3.902772311915894,0.0004560979,0.0005974486,-0.03510188,False,False
ST3GAL1,0.00498377145857647,4.51599202477837e-10,6.880637925005135e-10,6.237833096811205,0.11175875,0.106774956,0.056088705,False,False
KHDRBS3,0.12196417827027789,0.0,0.0,46.668433974619326,0.6364002,0.51443475,0.41962704,True,False
AC046195.1,-0.004058913813734365,0.0,0.0,-17.304719583996874,0.014467893,0.018526804,-0.1556025,False,False
AC079015.1,-0.01533455386115992,0.0,0.0,-29.250951294677925,0.00828177,0.023616409,-0.26301745,False,False
DENND3,0.012057659872659856,0.0,0.0,9.802720744185638,0.043097984,0.031040149,0.08814353,False,False
AC025839.1,-9.200513826455463e-05,0.0,0.0,-21.821273976822955,3.2139567e-05,0.00012414492,-0.19666953,False,False
ADGRB1,0.0008831067514485099,2.1130339290964528e-05,2.7766543089309497e-05,4.253503770263686,0.014114974,0.013231837,0.038248673,False,False
ARC,0.0017894141962603296,0.0,0.0,20.203039069446863,0.0033545068,0.0015651099,0.18167494,False,False
LY6E,0.00175209694084535,0.0,0.0,14.291769146121112,0.008428268,0.0066761742,0.12851515,False,False
DOCK8,-0.03475892008652088,0.0,0.0,-13.02562341958333,0.082802765,0.117561445,-0.117120005,False,False
AL158832.1,-0.0004652852890999938,0.0,0.0,-10.479924165576104,0.0011005941,0.0015658783,-0.09425146,False,False
GLIS3,-0.0004353938059660697,0.8031218726180605,0.8139748708966829,-0.24931181773484687,0.07981072,0.08024578,-0.0022399612,False,False
SLC1A1,0.003946765247203375,1.5543122344752192e-15,2.7125867966408713e-15,7.982845911131562,0.047045443,0.043098807,0.07177714,False,False
CD274,0.0016537000251179055,0.0,0.0,15.525185359427242,0.0064369855,0.004783282,0.13960856,False,False
IL33,0.0009834378906581878,4.758269533944315e-08,6.817005062957471e-08,5.461989734536207,0.007993198,0.007009711,0.049116835,False,False
GLDC,0.01015417074900212,0.0,0.0,25.645731645610198,0.029215945,0.019061727,0.23060139,False,False
AL596451.1,0.00038210117998681954,0.0,0.0,33.99166531591769,0.00047011493,8.801575e-05,0.30590543,False,False
AL355672.1,-0.00048175608095048217,0.0,0.0,-19.823914710677034,0.0012527892,0.001734546,-0.17832048,False,False
CER1,0.0003752559531446464,0.0,0.0,11.115781869149583,0.00047276256,9.750585e-05,0.099977516,False,False
BNC2,-0.022549068167371285,0.0,0.0,-19.60179604022363,0.04025695,0.06280605,-0.17625201,False,False
SH3GL2,4.950834606560934e-06,0.9836218883574739,0.9849351352044131,0.020528589405279712,0.01639035,0.016385471,0.00018188552,False,False
RPS6,0.1182338975690228,0.0,0.0,66.40293155500572,0.3593703,0.24113615,0.597069,True,False
ACER2,0.020399984953427718,0.0,0.0,35.02546981633735,0.09762068,0.0772207,0.31493813,False,False
AL158206.1,0.00025385972228459823,0.009079008889018914,0.01066445836611462,2.6092916083252664,0.01123621,0.010982378,0.023461368,False,False
MIR31HG,-0.010149544309118375,0.0,0.0,-28.78858973381419,0.0084892055,0.018638784,-0.25886184,False,False
AL445623.2,-0.004516997960627451,0.0,0.0,-25.632981905487938,0.0033246523,0.007841613,-0.23049101,False,False
ELAVL2,0.002092502631026914,0.0,0.0,12.909700145505735,0.008717771,0.0066252737,0.116084844,False,False
AL161628.1,7.726437643675757e-06,0.0025608481059240518,0.0031090830909640452,3.016396670106782,9.01329e-06,1.2868992e-06,0.027227217,False,False
AL353753.1,0.00015471519236062977,4.291500488307065e-11,6.747642277212366e-11,6.596915879704596,0.0006495847,0.00049487344,0.059339978,False,False
TEK,0.008030716918303388,0.0,0.0,21.180293725970664,0.04517708,0.0371465,0.1904451,False,False
AL353746.1,-0.0001150169675958548,2.74339662098555e-10,4.2076635291189414e-10,-6.315500212097539,0.0005608645,0.00067588006,-0.056816272,False,False
LINGO2,0.006506711308750645,0.0,0.0,13.01616421595286,0.043805677,0.03729888,0.11703919,False,False
AL162388.2,3.310518693682204e-05,2.179812922609159e-06,2.9550107400937535e-06,4.737233106668313,7.9866426e-05,4.6761e-05,0.042655807,False,False
B4GALT1,-0.0025631334863795933,1.4654943925052066e-14,2.5137125085852604e-14,-7.696322566503084,0.029810669,0.032373883,-0.069206,False,False
CNTFR,0.0008329122542621913,5.397279549956835e-06,7.2317278471954025e-06,4.549821073733003,0.008055201,0.007222278,0.04091262,False,False
HRCT1,-8.80384841587983e-05,0.0,0.0,-9.363791854566252,0.00019290051,0.00028093831,-0.084283076,False,False
SPAAR,0.002984883827310584,0.0,0.0,55.91632737816172,0.004287348,0.0013024625,0.50286746,False,False
AL135841.1,0.0001471639176954215,0.0,0.0,9.163568253073342,0.00033266642,0.00018550467,0.08244423,False,False
ANKRD18A,-0.08792300896498795,0.0,0.0,-36.69808394249935,0.12454996,0.21247335,-0.32997498,False,False
BX664727.3,0.0053805924430162695,0.0,0.0,17.66781648281186,0.031395026,0.026014373,0.15886778,False,False
CNTNAP3B,0.0050839005859202166,0.0,0.0,8.461672809408137,0.0334184,0.028334524,0.07608431,False,False
AL445584.2,0.00035902956710901163,0.029342140258077576,0.033419294143596324,2.1789985848221405,0.01950012,0.019141216,0.019586863,False,False
LINC01410,-0.0026395691639705017,0.0,0.0,-15.191292141821227,0.013178307,0.015817925,-0.13660343,False,False
PGM5,-0.02302270210492469,0.0,0.0,-19.782012569917782,0.15883927,0.18186148,-0.17786837,False,False
PIP5K1B,-0.004603332207449312,0.0,0.0,-10.532851824041495,0.05202938,0.0566329,-0.09471255,False,False
FAM189A2,0.007314884937698159,3.1962211322067446e-08,4.6055059541883935e-08,5.532280419266151,0.06318592,0.055870876,0.04974518,False,False
TRPM3,0.005928280202236753,0.0009710065158845538,0.0011992670019158754,3.2992321643077798,0.11046987,0.10454182,0.029664166,False,False
CEMIP2,0.0065371689655424935,8.332774470432014e-10,1.2580937801356841e-09,6.141101689098617,0.19111447,0.18457735,0.055218086,False,False
ALDH1A1,-0.014794963902683953,0.0,0.0,-18.563971395053855,0.021522088,0.03631715,-0.16692185,False,False
ANXA1,0.0003693889888947296,0.002595596215343887,0.0031487216522570406,3.012306415603687,0.0021889526,0.0018195636,0.027087461,False,False
RORB,0.1254156018676308,0.0,0.0,52.81853584985291,0.38727245,0.26185802,0.4749174,True,False
PCSK5,0.01833527603905018,0.0,0.0,26.147883664661876,0.14161022,0.123274595,0.23511748,False,False
GNA14,-0.01230270157615542,0.0,0.0,-10.35791446096616,0.07348023,0.08578311,-0.09313567,False,False
GNA14-AS1,0.0038804518354912357,2.0732304761850173e-12,3.3729346141838676e-12,7.0334161932169685,0.01816552,0.014285004,0.063243404,False,False
TLE1,0.005853956240011447,0.0,0.0,10.365330520251261,0.097240545,0.09138623,0.09320763,False,False
FRMD3,0.018418772131417644,0.0,0.0,19.01149158327132,0.18309395,0.16467525,0.17094362,False,False
