ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,fold_enrichment,ci_lower,ci_upper
HE_LIM_SUN_FETAL_LUNG_C1_LATE_TIP_CELL,HE_LIM_SUN_FETAL_LUNG_C1_LATE_TIP_CELL,5/2407,25/16602,0.2,1.3794765267968425,0.7818787753984915,0.291886067611256,0.39230319960585924,0.18785424747286014,FGF20/MGLL/TMEM163/ADORA1/RASGRF1,5,1.6206896551724137,0.6198477497093386,4.237548590947647
GAO_ESOPHAGUS_25W_C3_FGFR1LOW_EPITHELIAL_CELLS,GAO_ESOPHAGUS_25W_C3_FGFR1LOW_EPITHELIAL_CELLS,9/2407,50/16602,0.18,1.2415288741171582,0.7043139522807009,0.2952121143942697,0.3953640040022724,0.18931991256844818,SLC2A3/PIP4K2A/CD69/GAS7/LPXN/IL10RA/GAS2L1/RNF166/DIAPH3,9,1.4586206896551726,0.7164316263044793,2.9696822951056108
HE_LIM_SUN_FETAL_LUNG_C7_FGFBP2_POS_NEURAL_PROGENITOR_CELL,HE_LIM_SUN_FETAL_LUNG_C7_FGFBP2_POS_NEURAL_PROGENITOR_CELL,9/2407,50/16602,0.18,1.2415288741171582,0.7043139522807009,0.2952121143942697,0.3953640040022724,0.18931991256844818,VEGFA/MAP3K5/ARHGAP31/ADM/SYNM/NKD1/PLCD4/LINC02268/FRZB,9,1.4586206896551726,0.7164316263044793,2.9696822951056108
ZHENG_CORD_BLOOD_C9_GRANULOCYTE_MACROPHAGE_PROGENITOR,ZHENG_CORD_BLOOD_C9_GRANULOCYTE_MACROPHAGE_PROGENITOR,16/2407,95/16602,0.16842105263157894,1.1616644436183936,0.6506983574214341,0.2981145276691964,0.39854318060740085,0.19084226015403952,ZFP36L2/NIBAN1/ENO1/TPM4/TAGLN2/HSPD1/ACTG1/PIM3/GYPC/LPAR6/C1QTNF4/S100A10/SELL/ITM2C/TUBA1B/CP,16,1.3647912885662432,0.8022406615159434,2.3218160717839518
DESCARTES_FETAL_INTESTINE_SMOOTH_MUSCLE_CELLS,DESCARTES_FETAL_INTESTINE_SMOOTH_MUSCLE_CELLS,8/2407,44/16602,0.18181818181818182,1.2540695698153115,0.6948843374090392,0.30187803126650264,0.4021484727472491,0.19256865301173595,WIF1/KCNMA1/FLNA/ACTA2/DES/MYLK/SERTAD4/AOC3,8,1.4733542319749215,0.6928238574209276,3.133224512445665
DESCARTES_FETAL_PANCREAS_CCL19_CCL21_POSITIVE_CELLS,DESCARTES_FETAL_PANCREAS_CCL19_CCL21_POSITIVE_CELLS,8/2407,44/16602,0.18181818181818182,1.2540695698153115,0.6948843374090392,0.30187803126650264,0.4021484727472491,0.19256865301173595,CXCL12/FGF11/NPFFR1/CSF1/LINC01686/ADM2/SLC26A7/GRIN2B,8,1.4733542319749215,0.6928238574209276,3.133224512445665
CUI_DEVELOPING_HEART_C1_5TH_WEEK_CARDIAC_CELLS,CUI_DEVELOPING_HEART_C1_5TH_WEEK_CARDIAC_CELLS,13/2407,76/16602,0.17105263157894737,1.1798154505499312,0.6469748505705168,0.3040596906769281,0.40434039994780213,0.19361825657140325,LIX1/TM7SF2/PDPN/TNFRSF12A/SPINT2/BZW2/SQLE/HACD1/FXYD7/MGST1/SLC2A1/RASD1/EZR,13,1.3861161524500907,0.7685261236364523,2.500003485882691
BUSSLINGER_DUODENAL_BCHE_CELLS,BUSSLINGER_DUODENAL_BCHE_CELLS,7/2407,38/16602,0.18421052631578946,1.270570485207618,0.6875860854067533,0.3086750737256818,0.40903515920766975,0.1958663403716749,RBM47/MT1X/AKR1C3/PLAC8/TSPAN8/CST3/S100A6,7,1.4927404718693285,0.6658718183901455,3.3464009961314836
HE_LIM_SUN_FETAL_LUNG_C4_TREG_CELL,HE_LIM_SUN_FETAL_LUNG_C4_TREG_CELL,7/2407,38/16602,0.18421052631578946,1.270570485207618,0.6875860854067533,0.3086750737256818,0.40903515920766975,0.1958663403716749,SESN3/TBC1D4/CD4/TMEM154/GK/CTLA4/CYTOR,7,1.4927404718693285,0.6658718183901455,3.3464009961314836
HU_FETAL_RETINA_RGC,HU_FETAL_RETINA_RGC,66/2407,428/16602,0.1542056074766355,1.0636150790723318,0.5490484981750059,0.31155446108003254,0.4121264274637623,0.1973465930756254,PDK1/PGK1/SEZ6L/RGS10/L1CAM/HSPA12A/BNIP3L/ELAVL4/RALGDS/KLHL1/PFKFB3/GDAP1/FAM162A/LRRN3/BNIP3/NCAN/APBB2/DPYSL5/LDHA/PLXNA3/ATCAY/MORF4L2/MAP2/NELL2/NKAIN4/SYT1/ENO2/POU6F2/CPNE4/ZMIZ1/TRIM36/EPHB1/ISLR2/FXYD6/PAFAH1B3/SCG3/TUBA1A/STMN4/GPI/ACTL6B/SQLE/NLN/SYT4/KCTD16/LRFN5/FXYD7/GNG2/TAC1/EBF1/DCX/PRPH/PAK5/DACH1/CNR1/RBFOX3/CTNNA2/RXRG/S100A10/TAGLN3/CELF4/TXN/DLL3/FABP5/SEZ6L2/CHGB/NMNAT2,66,1.249597164034805,0.960972803218286,1.6249087041115067
