"","OUD_Effect_Male_vs_Female_results","OUD_Effect_Putamen_vs_Caudate_results","OUD_vs_Control_Caudate_results","OUD_vs_Control_Female_results","OUD_vs_Control_Male_results","OUD_vs_Control_Putamen_results","Pooled_OUD_vs_Control_results"
"RUNX1",-5.74551997831862,3.05369289159592,-4.82932145658301,0.325099794269399,-8.70462589354236,-1.71589141942802,-4.28991700438435
"RUNX2",-0.4327597176341,2.236657533924,-2.35133863868973,-0.943201478134585,-2.1986382488918,-0.50546608152237,-2.14299029485596
"RUNX3",-1.94303002584842,1.24625285019918,-3.26050075635686,-0.944385681690474,-4.23564640496546,-1.94968797075855,-3.4371952926474
"RXRA",-1.4729531777778,-0.229972319422501,0.203070345915309,0.978192519242461,-2.09266861682109,-1.0002910442683,-0.958112526642959
"RXRB",-0.936513548688743,0.429808022221722,0.29273552226208,0.663684667262275,-0.658458236136967,0.701041999714849,0.633110162888085
"RXRG",4.46909802939577,2.34127908351554,NA,-3.91951091260058,NA,NA,NA
"SATB1",0.369356847149471,1.54133690991965,-2.1890488017725,-1.32773087561545,-1.06710098741377,-0.70841492145087,-1.98504926481469
"SIX2",0.480001753311894,2.37899872299167,-3.33132809535621,-1.91435941251543,-1.85046310056456,-0.693002054109465,-2.48819726045283
"SIX5",-1.02016567643081,0.648664381906113,-1.1735394965021,-0.00490049506853212,-1.61274957131577,-0.497517223813581,-1.0474605550404
"SMAD1",-3.61107323608563,0.815267014507771,3.05705209156973,3.8785535363494,-0.882272926712666,3.75701825105421,4.31139519040114
"SMAD3",-4.70192041655335,3.11027147432939,-0.93217835894887,2.21468166671985,-4.70423990465163,2.00026210277058,0.346536598387864
"SMAD4",-3.03689402280116,1.74357886210606,-0.0373568995627406,1.73116530675414,-2.30254161475085,1.62054853467073,0.903312628945632
"SMAD5",-0.677569118576755,0.741655198158354,-1.2218894395981,-0.163121287265844,-1.28582581011817,-0.487186866923061,-1.1202955466744
"SNAI1",0.240960544167266,0.096703790446762,0.181714282432486,0.10026238776654,0.506033811242862,0.249499981407979,0.274921187866425
"SNAI2",-3.2559021312303,0.931529622973404,-0.231667615138919,1.96406494740838,-2.71223810252665,0.688922706207851,0.325470665798894
"SNAPC4",-2.29023797811876,0.199243351416271,0.0466588127914776,1.5345328548562,-1.70587456253026,0.294251793502979,0.274089544436575
"SOX10",-0.250924201869791,-0.275386975364217,-1.95500856745927,-1.35548275930786,-2.08808797695481,-2.12039579300101,-2.58232457004606
"SOX11",-0.615226720007284,2.10486410889752,-2.00328845405078,-0.55821706840516,-1.6654733549865,0.0285249822444122,-1.37527176013111
"SOX13",-2.24314480564927,0.375655299772873,-1.33065945065605,0.149421710657027,-3.37950370114818,-0.869961884179544,-1.40964514424779
"SOX2",-0.832146303367171,5.54880056717755,-7.31370283775234,-3.7083822616082,-5.93182387975733,-1.80362848352308,-6.02255857598852
"SOX6",-1.11266506167515,0.302851596809948,-1.91221752557096,-0.806487892198466,-2.77195562007539,-1.52675600051865,-2.20874044453618
"SOX9",-2.37276250433926,1.10974885197482,0.83475608077406,2.08921553738915,-1.94367344832942,1.29525074438845,1.59728041702824
"SP1",-7.04569762890785,4.05309818401687,1.72807324895056,5.0600134665456,-5.34615732843455,5.21130557512423,4.34919926800154
"SP2",-1.45101724846524,-0.0403054158705434,-0.390882668943826,0.636478930940159,-1.50369788851554,-0.364958785964209,-0.447857934028417
"SP3",-1.01668349688916,1.62229191176026,-0.462436656787309,0.286697950402059,-1.23123989491741,1.0611206658168,-0.24988678329111
"SP4",-1.55589757664799,-0.0214082060581451,-1.22034531340367,0.107669891904693,-2.31805298475492,-1.13936032255753,-1.46312855327976
"SPI1",-7.64225105869106,1.73245190181297,-4.47124909355227,0.762360883573129,-11.3851441455742,-2.40657545549188,-4.68166044033782
"SPIB",-0.147756296783704,0.296254982950956,-2.64100078912017,-1.71519905920642,-2.36305856224256,-2.24312635360273,-3.23224030112364
"SREBF1",-3.93304432593356,2.06855416665977,-0.0647565863183167,2.53964276911992,-3.06014990954234,1.89364671262174,1.14855068485746
"SREBF2",-3.51580395939795,0.104351198739523,-0.161589595781893,1.99638322448867,-2.93407821048158,0.345039673346511,0.414911192046025
"SRF",-5.94782338074973,2.56718439019355,1.240934404366,4.33661733437364,-3.29531212370188,3.40562827140288,2.78920995265126
"STAT1",-14.102231220081,3.54304972186716,0.124850524606697,7.38873680169818,-12.9218627225292,3.47143715374497,2.16630813884719
"STAT2",-4.96558253342716,0.65759836224221,-0.281065275145132,2.40092954720453,-4.85128896261002,0.410073542300837,-0.025655401753223
"STAT3",-10.813473130095,3.18799998313397,5.86162619312051,9.18170171042437,-5.91204130054177,8.08315789129917,8.11687747536653
"STAT4",-0.93563393358919,0.741490435862687,-1.81818985476545,-0.391613933922099,-1.9659569459919,-1.07033229948963,-1.70177925294636
"STAT5A",-2.28545812268117,-0.071996347539088,-1.09646444131732,-0.0208161836537132,-3.58234159768037,-2.19547056392339,-2.90198804121453
"STAT5B",-4.8827600594086,0.229491621642335,0.783683619221747,2.46127127851597,-4.6238244818122,-0.0588716777566243,-0.388357964204231
"STAT6",-3.45594932175786,2.35901555455076,1.06637515741216,2.17355311929858,-1.72984442484548,2.44068500075382,1.8340821483336
"TAL1",-5.88351122896883,3.64542627508191,-5.9119981255284,0.176897612966345,-9.21481832632837,-2.07057802434308,-5.09578219844689
"TBP",-4.51772156391497,1.86003616184458,1.69379910836466,4.71998203974566,-2.42274272569649,3.18507865807504,3.22395442170412
"TBX21",-1.39618178840724,2.1571657846327,-1.68629779477443,-0.315289067940982,-1.72958112527249,-0.319686870593169,-1.60097587589826
"TCF12",-3.21209512747376,1.29612189877292,-2.04433904980764,0.824167010602616,-4.06072683940888,-0.697421291049411,-1.75128806566245
"TCF3",-5.14020131114022,0.721263967712442,-0.438942913432673,2.82761140768746,-4.61352553617174,0.353111759197527,-0.0516805348210839
"TCF4",-0.772751498978709,3.32664629360118,-3.06975880010507,-1.06775639038168,-3.54198664081311,-0.301374408572413,-2.28188869198464
"TCF7",-0.887548408092106,1.82694630971652,-3.46884271639821,-1.3590731024352,-3.1022687754683,-1.64859305741963,-3.24898715752212
"TCF7L1",-0.0123262439014855,0.266150108695099,-1.07667078183127,-0.702644521423112,-0.89890072325155,-0.786294236774136,-1.14830671509431
"TCF7L2",-4.19619096382824,3.63216045791341,-2.98676835148922,2.47558744865377,-3.89113647324578,0.271647854924966,-2.01426717322486
"TEAD1",-2.36552994606099,3.8801010142624,-3.96187295772282,-0.400321174785975,-4.247263276231,-0.19070473557704,-2.7444133130634
"TEAD2",-2.63366846650658,-0.0457648750345925,-0.0233910256985962,1.45882365792112,-2.35021624795053,-0.00778803611871312,-0.315397390115996
"TEAD4",-3.6109992298654,3.64065933093608,-2.73215408237342,1.1453783600273,-4.30462996890847,0.757992783505399,-1.40278723477264
"TFAP2A",-3.86503754426684,2.29762075305736,2.26444755673096,3.50565472872912,-1.37794122302162,4.39323201619615,4.12047201547794
"TFAP2C",-8.04369287673586,2.59317605954164,-4.6377386359832,1.84719585509233,-10.3932845752749,-1.7092952501427,-4.07124875678102
"TFAP4",-0.885249045026272,-0.431316021373032,-0.707835508487207,-0.131724725322549,-1.56303929730179,-1.0287377884317,-1.08028736642724
"TFDP1",-3.51340210708827,0.906129791282895,-0.265976796042794,2.22227428282027,-2.77141014156004,0.654363362299052,0.303993145039417
"TGIF2",-2.14409618276488,0.0609276090899284,0.401482194164775,1.54892513970072,-1.45988032124718,0.493289967127782,0.591025410370167
"THAP1",-1.78548402242593,-0.0244811420051346,-1.51370068256759,-0.16525664901582,-3.03938550153802,-1.42439803077714,-1.70043668120098
"THAP11",-4.02935797281078,1.50224241375088,-1.48030603502094,1.90303613873845,-3.99078475129134,0.0474774262369773,-0.852765638276315
"TP53",-4.94601893306683,1.71541900990897,-0.827629539218048,2.37156550780849,-4.92424587972134,0.862160316570913,0.179838519104229
"TP63",-1.75414401352718,0.556489393005062,0.607016932752311,1.23385208369264,-2.25724819813942,0.576087767319078,0.222153595586244
"TP73",-3.30837782011887,-1.32003011225935,2.24797508910423,2.35480624439749,-2.30242897152997,1.06672892835566,2.14539654563051
"TWIST1",0.221813494540689,2.23050272209015,-3.08230644989885,-2.25340884475945,-2.47804154268781,-1.26855593703727,-3.00580817881089
"USF1",-1.77710123295038,0.963171067866377,-1.78360917744007,-0.140084337673684,-2.84969964365265,-0.829936149715513,-1.54642235922675
"USF2",-3.18525097468252,2.27838965666333,-0.519729665374652,1.77856660854859,-2.66138863559157,1.60427684099833,0.621309335777475
"VDR",-5.99686070213604,0.920688450750397,0.00333820059085599,3.24346289989069,-5.25520378899506,0.712998184235385,0.699364954163565
"WT1",-1.51886585578115,0.688631427261032,0.876660155312073,1.747925844232,-0.231248931525568,1.49370585878358,1.33545823735654
"XBP1",-1.43907927101477,2.38722573466764,-0.988263772979821,0.800360512458064,-1.27993707990402,1.26492644335685,0.205249931537566
"YBX1",0.534822914839042,0.27728997855386,-0.33774058992233,-0.477534330318348,0.243630714154415,-0.077874220771899,-0.254109004870609
"YY1",0.166311540422638,-0.25984777122779,-0.041773133546191,-0.0843907605223611,0.171986915611092,-0.258904477625386,-0.229086085315023
"ZBED1",-1.43452265012586,0.229830148148521,-0.350727857639163,0.688386891345817,-1.40798865983746,-0.0785792865397752,-0.241600382059855
"ZBTB11",-2.77299970797013,0.7203175933637,-0.416236155378466,1.67307506015876,-2.30610855400321,0.306025530113902,-0.0274253925045932
"ZBTB33",-3.23469625346296,1.20922970679967,-1.38851543179543,1.3267686403667,-3.45908882744584,-0.149579530211989,-0.938815405229497
"ZBTB7A",-2.91505984542866,-0.87291955704537,-0.851804935987621,0.818462626525014,-3.60012323454645,-1.53696310134086,-1.52117335081194
"ZC3H8",-1.15134124211192,0.536047619507213,-0.393690906348889,0.632482757972228,-1.03670292157608,0.130687269259832,-0.155501519867377
"ZEB1",-3.62796855278093,0.88149286050833,-0.107041854707173,2.3314977013084,-2.91595970124661,0.774010808282229,0.0572273288162751
"ZEB2",-1.88730806182168,1.05681493412711,-1.71437128485717,0.200838443917004,-2.74584689966072,-0.65019173998619,-1.60860704163097
"ZFX",-3.12226990852072,0.354157154728021,-0.783909846362214,1.47210861183667,-3.10324330506109,-0.355821742082442,-0.695606232627134
"ZHX1",-1.53899339512437,0.135795860928299,-0.710807544420502,0.549496231255595,-1.75589255217035,-0.531321015053711,-0.775839940862037
"ZHX2",-1.79748924886341,0.156317159619253,-0.241563207259999,0.976596575267145,-1.63134547961837,-0.0521411329706006,-0.175853210402866
"ZKSCAN1",-3.30993542731993,-0.0381678021735449,0.60710006217146,2.3528758685166,-2.30536700038335,0.633447052493845,0.829272725671937
"ZNF143",-2.2195066979694,0.276121681304921,-1.23265237868303,0.508687707123883,-2.87857967010192,-0.873467682058732,-1.38839037206462
"ZNF197",-1.28194455964799,0.374438442223407,-0.36927132919407,0.685229906128353,-1.17684463913552,0.0113321580425729,-0.21018444431104
"ZNF217",-1.02040206995677,-0.377919962798164,0.894434768220157,1.02003788369477,-0.323589245097554,0.568976596780657,1.01590183787101
"ZNF24",-2.64968824542745,-1.22146309229899,1.53257712761465,2.21781420790197,-1.42583025400651,0.437721384520144,1.28048492810113
"ZNF263",-5.53080101312665,1.24333696746052,-2.74479813605394,1.35312266756702,-7.06337800357465,-1.32224664527114,-2.66796970964266
"ZNF274",-2.29202962595888,0.19426016986138,0.373634287400646,1.61359388273363,-1.60765032537125,0.582377139244464,0.61395063938615
"ZNF384",-3.83758869776224,0.187804778549072,-1.01212530391906,1.59757827390912,-4.08968982261866,-0.721195736161076,-1.05391601581334
"ZNF584",-0.667001286526451,0.200454326035298,-0.200674278003194,0.323880560928892,-0.643767161834422,0.0119464422566966,-0.114459751962225
"ZNF592",-1.70245744289005,-0.188826821551344,-0.238962237364808,0.835001407355457,-1.65188262080174,-0.35853563648833,-0.361798540600736
"ZNF639",-2.75162904763491,0.644135762322734,-0.664640040361268,1.47031848220716,-2.52493110969392,0.00378206811212408,-0.386140344558802
"ZNF644",-1.24434499312656,0.405364322665424,-0.412942096772106,0.626615754599997,-1.18568660843741,0.000713255589151705,-0.249956983095643
"ZNF740",-2.3527893104533,0.0879672567014898,-0.629055581456238,0.932008643983031,-2.17667512370091,-0.34343295749771,-0.77277943001471
