gene,logFC,PValue,t_stat,contrast,oud_mean,ctrl_mean,n_oud,n_ctrl,FDR,significant_nominal,significant_strict,significant,direction
CBX4,0.13383713328718919,0.0012328169059731447,28.454362900782325,OUD_vs_Control_Putamen,1543.520751953125,1406.771240234375,2,2,0.9994354396661795,False,False,False,Up
RPL10A,0.6151222601056142,0.0012339981960193102,28.440714914502546,OUD_vs_Control_Putamen,3240.297119140625,2115.507568359375,2,2,0.9994354396661795,True,False,True,Up
BAIAP2-DT,-0.5449741904011737,0.001304613054961419,-27.658834557661585,OUD_vs_Control_Putamen,147.5526123046875,215.27841186523438,2,2,0.9994354396661795,True,False,True,Down
OR13C2,0.5127428518434105,0.0013046963618571555,27.65794978301512,OUD_vs_Control_Putamen,1.6268666982650757,1.1402523890137672,2,2,0.9994354396661795,True,False,True,Up
AC006296.3,1.2447333886048433,0.0013078743926106134,27.624260092097053,OUD_vs_Control_Putamen,127.79484176635742,53.9276180267334,2,2,0.9994354396661795,True,False,True,Up
CCDC197,-1.3415290700917246,0.001439389809315286,-26.329435915689317,OUD_vs_Control_Putamen,1.9121130108833313,4.845672369003296,2,2,0.9994354396661795,True,False,True,Down
STT3A,0.07571372680670341,0.001475015538793699,26.008831741844876,OUD_vs_Control_Putamen,1443.86767578125,1370.0464477539062,2,2,0.9994354396661795,False,False,False,Up
PDCD5,0.3366277683423268,0.0015046778167583739,25.750620902012013,OUD_vs_Control_Putamen,1661.1470336914062,1315.4459838867188,2,2,0.9994354396661795,False,False,False,Up
AC112504.3,0.877970339312782,0.0016606066390209187,24.50897767689575,OUD_vs_Control_Putamen,6.990647792816162,3.803838014602661,2,2,0.9994354396661795,True,False,True,Up
FOXC1,-0.09867459363204246,0.0017967465901672195,-23.559753016539997,OUD_vs_Control_Putamen,32.28872013092041,34.57441520690918,2,2,0.9994354396661795,False,False,False,Down
EFCAB9,-1.6845729278844,0.0018562835116352565,-23.177818656150684,OUD_vs_Control_Putamen,6.457836627960205,20.758407592773438,2,2,0.9994354396661795,True,False,True,Down
AC096647.1,-0.976409258892717,0.0019339792875866719,-22.70614681687335,OUD_vs_Control_Putamen,7.16868782043457,14.104839324951172,2,2,0.9994354396661795,True,False,True,Down
AC016717.2,0.9095866188660282,0.0019608078275906347,22.549819839636026,OUD_vs_Control_Putamen,20.187087059020996,10.746345520019531,2,2,0.9994354396661795,True,False,True,Up
AC009779.5,1.2026820648964618,0.0019956110944239778,22.351736820704854,OUD_vs_Control_Putamen,17.631264686584473,7.6601996421813965,2,2,0.9994354396661795,True,False,True,Up
IL1RN,2.4200230501741404,0.0020070922014632244,22.287523799414732,OUD_vs_Control_Putamen,18.983421325683594,3.547112464904785,2,2,0.9994354396661795,True,False,True,Up
LINC00411,0.5460362440076232,0.002028582167657846,22.168798895662427,OUD_vs_Control_Putamen,24.902949333190918,17.05601215362549,2,2,0.9994354396661795,True,False,True,Up
ARSD-AS1,-1.5605237744618627,0.0020716920567793234,-21.936219823566418,OUD_vs_Control_Putamen,3.1261731386184692,9.220988750457764,2,2,0.9994354396661795,True,False,True,Down
HTR1F,0.5111932205934407,0.0021298415100879584,21.633747646402213,OUD_vs_Control_Putamen,10.00414228439331,7.019325256347656,2,2,0.9994354396661795,True,False,True,Up
MRPS30-DT,0.3098083024008891,0.0021691263459909997,21.43631598919492,OUD_vs_Control_Putamen,4614.5498046875,3722.783203125,2,2,0.9994354396661795,False,False,False,Up
SRI,0.37581208756369155,0.002170843319423001,21.427809393981445,OUD_vs_Control_Putamen,2666.3231201171875,2054.8591918945312,2,2,0.9994354396661795,False,False,False,Up
POLE4,0.10281923861853692,0.0021722502317489075,21.420846480693836,OUD_vs_Control_Putamen,694.07763671875,646.3330688476562,2,2,0.9994354396661795,False,False,False,Up
AC117461.1,1.7494204969634577,0.002220762619933215,21.1848134175209,OUD_vs_Control_Putamen,41.06195068359375,12.212695598602295,2,2,0.9994354396661795,True,False,True,Up
SUCNR1,-1.1130426646570872,0.002266547047836333,-20.969032436152222,OUD_vs_Control_Putamen,177.92718505859375,384.85890197753906,2,2,0.9994354396661795,True,False,True,Down
CETP,1.4228013804682391,0.0023236934066255856,20.708692724242336,OUD_vs_Control_Putamen,24.36833381652832,9.089080333709717,2,2,0.9994354396661795,True,False,True,Up
NBPF12,-0.1542650146718132,0.0023824408891107303,-20.45087253719117,OUD_vs_Control_Putamen,3224.2857666015625,3588.1610107421875,2,2,0.9994354396661795,False,False,False,Down
C9orf40,0.3350570266180955,0.0024999495992091645,19.96268243645398,OUD_vs_Control_Putamen,285.11883544921875,226.02875518798828,2,2,0.9994354396661795,False,False,False,Up
SPCS2,0.32737286420094996,0.0025813571227932936,19.644179040859452,OUD_vs_Control_Putamen,5817.81884765625,4636.722900390625,2,2,0.9994354396661795,False,False,False,Up
GPR139,2.3541199832358957,0.002630874223189014,19.457709218073663,OUD_vs_Control_Putamen,63.55064392089844,12.429659366607666,2,2,0.9994354396661795,True,False,True,Up
RPSA,0.6425503889951664,0.0026450223205746175,19.405393717761243,OUD_vs_Control_Putamen,5337.01806640625,3418.7845458984375,2,2,0.9994354396661795,True,False,True,Up
AC026523.1,-0.23065376858372438,0.002654628331140523,-19.370111834351242,OUD_vs_Control_Putamen,6.9035964012146,8.100449085235596,2,2,0.9994354396661795,False,False,False,Down
PIP5KL1,0.31119456414755875,0.002795804631658963,18.872717970356035,OUD_vs_Control_Putamen,16.426437377929688,13.239283561706543,2,2,0.9994354396661795,False,False,False,Up
AL953897.1,1.9749492283963588,0.0028309647998180157,18.754657402896054,OUD_vs_Control_Putamen,4.999613285064697,1.271796002984047,2,2,0.9994354396661795,True,False,True,Up
KCTD12,-0.7524874690368979,0.0028312092866032475,-18.753844163593943,OUD_vs_Control_Putamen,939.5083312988281,1582.7850341796875,2,2,0.9994354396661795,True,False,True,Down
FCRLB,1.8702178550344135,0.0028502968836375373,18.69067573978334,OUD_vs_Control_Putamen,52.68454933166504,14.410916328430176,2,2,0.9994354396661795,True,False,True,Up
PICSAR,-1.9480271754186949,0.0028830269789897854,-18.583820508542942,OUD_vs_Control_Putamen,9.665610551834106,37.294424057006836,2,2,0.9994354396661795,True,False,True,Down
RPL13,0.5409016796970701,0.0028879740932759184,18.56782747109379,OUD_vs_Control_Putamen,11134.47900390625,7653.18603515625,2,2,0.9994354396661795,True,False,True,Up
TPPP3,0.365944878841807,0.0029487922690188974,18.374510217895946,OUD_vs_Control_Putamen,1139.4515991210938,884.16943359375,2,2,0.9994354396661795,False,False,False,Up
DCTN6,0.30703062627344996,0.0030300303996354415,18.125408983193296,OUD_vs_Control_Putamen,1009.5762023925781,816.044189453125,2,2,0.9994354396661795,False,False,False,Up
AL591519.1,1.0958443046133084,0.003077068950903083,17.985698853364262,OUD_vs_Control_Putamen,1262.9450073242188,590.88427734375,2,2,0.9994354396661795,True,False,True,Up
AC089998.1,-0.7665968410741004,0.003137188957119612,-17.811723267813164,OUD_vs_Control_Putamen,18.405899047851562,31.313072204589844,2,2,0.9994354396661795,True,False,True,Down
ZNF302,0.32738997538492426,0.003148595084382955,17.779278891542713,OUD_vs_Control_Putamen,6044.544189453125,4817.36279296875,2,2,0.9994354396661795,False,False,False,Up
AC067752.1,-1.0067241877746107,0.0031551186448783,-17.760801838993096,OUD_vs_Control_Putamen,8.1089448928833,16.293655395507812,2,2,0.9994354396661795,True,False,True,Down
CYP27C1,-0.5701567321173657,0.003281186617446416,-17.414609196888136,OUD_vs_Control_Putamen,76.08536911010742,112.96279525756836,2,2,0.9994354396661795,True,False,True,Down
AP001505.1,-0.16248330186006593,0.0033944230367749565,-17.120213959081475,OUD_vs_Control_Putamen,128.57227325439453,143.89962768554688,2,2,0.9994354396661795,False,False,False,Down
ZNF17,0.2162016911923767,0.003415731307820948,17.066456283772094,OUD_vs_Control_Putamen,720.0853576660156,619.8702392578125,2,2,0.9994354396661795,False,False,False,Up
AP001464.1,1.189313136010153,0.003445126031596664,16.99311642122888,OUD_vs_Control_Putamen,11.623368263244629,5.096981644630432,2,2,0.9994354396661795,True,False,True,Up
AC105094.2,-0.4083534542175917,0.003453312541374955,-16.972857681984372,OUD_vs_Control_Putamen,96.4214973449707,127.96774291992188,2,2,0.9994354396661795,False,False,False,Down
LINC00621,-0.6962484896062867,0.0035357807470680603,-16.772711530133414,OUD_vs_Control_Putamen,134.51585388183594,217.95415496826172,2,2,0.9994354396661795,True,False,True,Down
OR2A42,0.6036992935898353,0.0036194948511587117,16.576566407119405,OUD_vs_Control_Putamen,4.3930500745773315,2.8909099102020264,2,2,0.9994354396661795,True,False,True,Up
AC131902.1,-1.1779761080486684,0.003736095678666149,-16.31441184763727,OUD_vs_Control_Putamen,1.3827380388975143,3.1285712718963623,2,2,0.9994354396661795,True,False,True,Down
AC010401.1,-0.8192219529477572,0.0037729474106532883,-16.234091310286125,OUD_vs_Control_Putamen,12.078451156616211,21.31187343597412,2,2,0.9994354396661795,True,False,True,Down
SMDT1,0.316213068120132,0.0037838856017469425,16.210476568212147,OUD_vs_Control_Putamen,1523.1643676757812,1223.3681030273438,2,2,0.9994354396661795,False,False,False,Up
LINC00283,-2.2697834074452294,0.003807281122047726,-16.16030877950218,OUD_vs_Control_Putamen,1.2222249414771795,5.894188642501831,2,2,0.9994354396661795,True,False,True,Down
OR2C1,0.4839370081206164,0.0038280721969719393,16.116111562170847,OUD_vs_Control_Putamen,11.1648588180542,7.983138799667358,2,2,0.9994354396661795,False,False,False,Up
LINC02846,1.4389500766737253,0.0038582921685834885,16.052507508864174,OUD_vs_Control_Putamen,6.380047798156738,2.353188931941986,2,2,0.9994354396661795,True,False,True,Up
AC004687.1,-0.34474665577531,0.00395153943658693,-15.860861238285674,OUD_vs_Control_Putamen,135.74105072021484,172.38135528564453,2,2,0.9994354396661795,False,False,False,Down
TMEM167B,0.1882400886640481,0.0039829216478085095,15.797878706213739,OUD_vs_Control_Putamen,1210.4951171875,1062.4221801757812,2,2,0.9994354396661795,False,False,False,Up
LINC01128,0.25573507863548384,0.003991675530331375,15.780442461772733,OUD_vs_Control_Putamen,1186.3035278320312,993.6007080078125,2,2,0.9994354396661795,False,False,False,Up
TCTEX1D4,0.3370429388591133,0.004055869960137537,15.654304339883817,OUD_vs_Control_Putamen,1.3121705949306488,1.0387959955260158,2,2,0.9994354396661795,False,False,False,Up
C20orf203,0.7033212281815552,0.0040753246540883616,15.616665605204172,OUD_vs_Control_Putamen,249.50318908691406,153.23406219482422,2,2,0.9994354396661795,True,False,True,Up
AL139254.3,-1.601583027740563,0.004126838168592121,-15.518289084536306,OUD_vs_Control_Putamen,3.3828848004341125,10.266247749328613,2,2,0.9994354396661795,True,False,True,Down
ADAM28,-0.7337775627964253,0.004266371293351089,-15.2608091311397,OUD_vs_Control_Putamen,7337.418701171875,12202.03759765625,2,2,0.9994354396661795,True,False,True,Down
IFT122,0.35166735696291423,0.004297299203735974,15.20543902416767,OUD_vs_Control_Putamen,2533.1734619140625,1985.1919555664062,2,2,0.9994354396661795,False,False,False,Up
CD300C,-1.0530483626611784,0.004343407687445186,-15.12398953048594,OUD_vs_Control_Putamen,11.673617839813232,24.221699714660645,2,2,0.9994354396661795,True,False,True,Down
RIBC1,0.6199373565441244,0.004368444901338195,15.080301967476808,OUD_vs_Control_Putamen,72.40835952758789,47.11606025695801,2,2,0.9994354396661795,True,False,True,Up
LINC01480,-0.970319575992945,0.004378147233692726,-15.063472933051006,OUD_vs_Control_Putamen,97.47945404052734,190.989013671875,2,2,0.9994354396661795,True,False,True,Down
MOG,0.3266465906321223,0.004404099690850537,15.018730537584466,OUD_vs_Control_Putamen,43879.927734375,34989.318359375,2,2,0.9994354396661795,False,False,False,Up
AC010457.1,-1.2482446535359388,0.004413284426853035,-15.002990349540326,OUD_vs_Control_Putamen,2.5841243863105774,6.138644695281982,2,2,0.9994354396661795,True,False,True,Down
TMEM167A,0.21380536517596144,0.004475996031455659,14.896814487723319,OUD_vs_Control_Putamen,3611.048828125,3113.6624755859375,2,2,0.9994354396661795,False,False,False,Up
OR2A5,-2.0610460363256613,0.0045175011154313625,-14.827759430050808,OUD_vs_Control_Putamen,3.5888266563415527,14.975769996643066,2,2,0.9994354396661795,True,False,True,Down
AC093496.1,0.868057281134245,0.004518486749771369,14.826131106747486,OUD_vs_Control_Putamen,13.979350090026855,7.659064054489136,2,2,0.9994354396661795,True,False,True,Up
SENCR,-1.6930611841569896,0.004534798359234243,-14.799260375321808,OUD_vs_Control_Putamen,6.6474528312683105,21.49401092529297,2,2,0.9994354396661795,True,False,True,Down
AL031291.1,0.7272928025521367,0.004614397462431259,14.670179760129065,OUD_vs_Control_Putamen,47.87433052062988,28.917834281921387,2,2,0.9994354396661795,True,False,True,Up
