gene,logFC,PValue,t_stat,contrast,oud_mean,ctrl_mean,n_oud,n_ctrl,FDR,significant_nominal,significant_strict,significant,direction
AC138646.1,2.92232396936046,0.006772924488895924,12.089185512147685,OUD_vs_Control_Male,26.690728187561035,3.5208964347839355,2,2,0.5505494180549791,True,False,True,Up
DCAF4L2,1.5850514356323981,0.0029126312577482196,18.488723475160924,OUD_vs_Control_Male,13.113526344299316,4.3709059953689575,2,2,0.5505494180549791,True,False,True,Up
AP003469.1,2.618487911232198,0.004349582143098249,15.113180734057423,OUD_vs_Control_Male,20.588847160339355,3.3526531457901,2,2,0.5505494180549791,True,False,True,Up
RIMS2,1.1431681838886847,0.0012896858984335782,27.818751206096987,OUD_vs_Control_Male,9681.54443359375,4383.456787109375,2,2,0.5505494180549791,True,False,True,Up
AC104257.1,1.603706657762697,0.009272985977158357,10.312247941870062,OUD_vs_Control_Male,5.651031017303467,1.859361708164215,2,2,0.5505494180549791,True,False,True,Up
LINC00051,1.4689410037103552,0.009253429423103636,10.323292408919873,OUD_vs_Control_Male,10.824479579925537,3.9103147983551025,2,2,0.5505494180549791,True,False,True,Up
LY6H,1.6681287009831323,0.0034084727802545026,17.08471197017846,OUD_vs_Control_Male,223.99826049804688,70.48356628417969,2,2,0.5505494180549791,True,False,True,Up
AL137071.1,1.8440992694678833,0.006962450517501604,11.921800970088382,OUD_vs_Control_Male,4.803539872169495,1.3379263430833817,2,2,0.5505494180549791,True,False,True,Up
AL162725.2,0.5304829884614936,0.006820116792422222,12.046857096079105,OUD_vs_Control_Male,155.27972412109375,107.50371170043945,2,2,0.5505494180549791,True,False,True,Up
AL451137.2,1.3935339010685834,0.006854321042454159,12.016450809814373,OUD_vs_Control_Male,21.84503173828125,8.314902782440186,2,2,0.5505494180549791,True,False,True,Up
LINGO2,1.84614461581165,0.0015587195290127905,25.299261383264692,OUD_vs_Control_Male,1592.1588745117188,442.8345489501953,2,2,0.5505494180549791,True,False,True,Up
DNAI1,0.9972143387022875,0.006586754118774231,12.260566819856106,OUD_vs_Control_Male,187.2908477783203,93.826416015625,2,2,0.5505494180549791,True,False,True,Up
PHF24,1.4708192968129175,0.005522495029094392,13.400707370541989,OUD_vs_Control_Male,150.32894897460938,54.235280990600586,2,2,0.5505494180549791,True,False,True,Up
CA9,1.265449661080126,0.002486187995796798,20.01806234868077,OUD_vs_Control_Male,9.432940483093262,3.9238173961639404,2,2,0.5505494180549791,True,False,True,Up
BX088651.2,-1.4572408884868884,0.008098704266714976,-11.044391120041196,OUD_vs_Control_Male,2.070413112640381,5.684996843338013,2,2,0.5505494180549791,True,False,True,Down
BX005266.2,2.0309590014667527,0.006479696362178264,12.362436827236083,OUD_vs_Control_Male,30.266963958740234,7.406095027923584,2,2,0.5505494180549791,True,False,True,Up
PTCSC2,1.210000089442478,0.004656990668945179,14.602469326081076,OUD_vs_Control_Male,632.7644958496094,273.5242156982422,2,2,0.5505494180549791,True,False,True,Up
ALDOB,1.6854702248066322,0.0006327502241579554,39.735407398567126,OUD_vs_Control_Male,208.60875701904297,64.8567886352539,2,2,0.5505494180549791,True,True,True,Up
AL161630.1,1.4515585547766603,0.0022235639368936608,21.171419962600925,OUD_vs_Control_Male,80.5704460144043,29.458667755126953,2,2,0.5505494180549791,True,False,True,Up
AL354928.1,1.6967966474453964,0.004144587148678421,15.484818168370142,OUD_vs_Control_Male,7.806666851043701,2.408124625682831,2,2,0.5505494180549791,True,False,True,Up
OLFML2A,0.7961277522128275,0.003825955224724484,16.12059532771036,OUD_vs_Control_Male,94.71831512451172,54.547597885131836,2,2,0.5505494180549791,True,False,True,Up
LINC02846,1.3216250291885079,0.009308311871778843,10.292385699188694,OUD_vs_Control_Male,6.653104543685913,2.6618009209632874,2,2,0.5505494180549791,True,False,True,Up
GRIN1,1.3688412176186242,4.69659925071027e-05,145.9126515269235,OUD_vs_Control_Male,367.0757598876953,142.13251495361328,2,2,0.35843271331608106,True,True,True,Up
STPG3-AS1,1.1258535267913452,0.0030961784372073543,17.929851545976003,OUD_vs_Control_Male,25.663238525390625,11.759687423706055,2,2,0.5505494180549791,True,False,True,Up
AL583859.3,1.4347454750043211,0.007982729737595121,11.125306078177347,OUD_vs_Control_Male,4.221476078033447,1.5615752190351486,2,2,0.5505494180549791,True,False,True,Up
MALRD1,1.9858887352639798,0.006845785286541162,12.024017504638188,OUD_vs_Control_Male,3770.77392578125,951.9593811035156,2,2,0.5505494180549791,True,False,True,Up
PTF1A,1.7502298475540499,0.005499863307666005,13.428480161308205,OUD_vs_Control_Male,5.8283069133758545,1.7324899733066559,2,2,0.5505494180549791,True,False,True,Up
C10orf67,0.9838583159367454,0.004426153801354666,14.981017964513011,OUD_vs_Control_Male,568.8018493652344,287.600830078125,2,2,0.5505494180549791,True,False,True,Up
GAD2,1.6908786607715145,0.007187552960806348,11.731633005778141,OUD_vs_Control_Male,1181.6383056640625,365.99855041503906,2,2,0.5505494180549791,True,False,True,Up
AL137026.3,1.2384188238762333,0.0016162290879630562,24.84400478541725,OUD_vs_Control_Male,23.393583297729492,9.915064334869385,2,2,0.5505494180549791,True,False,True,Up
FAM245B,1.1154044675595765,0.006049168822854335,12.798964192685434,OUD_vs_Control_Male,6.6864824295043945,3.0862244367599487,2,2,0.5505494180549791,True,False,True,Up
AL731563.2,1.105406575234746,0.005162857563269835,13.863350214433282,OUD_vs_Control_Male,14.091925621032715,6.549525022506714,2,2,0.5505494180549791,True,False,True,Up
AL583852.1,2.064155414810288,0.00022874736976239064,66.10699677829595,OUD_vs_Control_Male,5.8085291385650635,1.3889719545841217,2,2,0.4461649590477956,True,True,True,Up
CNNM1,1.0815869472110125,0.009338978037192832,10.275234455244695,OUD_vs_Control_Male,478.1589813232422,225.93431854248047,2,2,0.5505494180549791,True,False,True,Up
COL17A1,1.648760119232817,0.009064297651324838,10.431932714034469,OUD_vs_Control_Male,76.78079223632812,24.486478805541992,2,2,0.5505494180549791,True,False,True,Up
PLEKHS1,1.465466444388454,0.004634901465302672,14.63746830620038,OUD_vs_Control_Male,18.332984924316406,6.638711929321289,2,2,0.5505494180549791,True,False,True,Up
TH,1.6746968144945011,0.005452394170922388,13.487291637696813,OUD_vs_Control_Male,12.765302181243896,3.9985002279281616,2,2,0.5505494180549791,True,False,True,Up
TSPAN32,1.3580271098622123,0.0037415676225067123,16.30241058692621,OUD_vs_Control_Male,49.73944091796875,19.404122352600098,2,2,0.5505494180549791,True,False,True,Up
OR52I1,1.15251458304206,0.005428505773938742,13.51717851681512,OUD_vs_Control_Male,34.89432334899902,15.696879386901855,2,2,0.5505494180549791,True,False,True,Up
TPH1,0.8329933745956569,0.009276311204940707,10.310373494759315,OUD_vs_Control_Male,259.88905334472656,145.89217376708984,2,2,0.5505494180549791,True,False,True,Up
LDHC,-1.8477345878688924,0.0005724276273037757,-41.778533656100954,OUD_vs_Control_Male,45.34305763244629,163.20532989501953,2,2,0.5505494180549791,True,True,True,Down
NAV2-AS3,2.0661043085546096,0.005547147843283274,13.370647456589058,OUD_vs_Control_Male,81.95843124389648,19.5719575881958,2,2,0.5505494180549791,True,False,True,Up
AC044839.1,1.526998696769508,0.005609763539752553,13.295188583134275,OUD_vs_Control_Male,109.96807479858398,38.158756256103516,2,2,0.5505494180549791,True,False,True,Up
CD5,1.3801213103410155,0.005383645095746452,13.573839042612025,OUD_vs_Control_Male,99.92642593383789,38.39038276672363,2,2,0.5505494180549791,True,False,True,Up
LINC02756,1.0288168053117028,0.008733888447751,10.630086177050554,OUD_vs_Control_Male,2.304102599620819,1.129268191754818,2,2,0.5505494180549791,True,False,True,Up
AP002989.1,0.7040324804941815,0.005422009950610183,13.525339514396524,OUD_vs_Control_Male,522.3130187988281,320.6239471435547,2,2,0.5505494180549791,True,False,True,Up
PDGFD,0.7985129362897322,0.0011181074494306734,29.880908721115905,OUD_vs_Control_Male,7264.59912109375,4176.719482421875,2,2,0.5505494180549791,True,False,True,Up
TMPRSS13,-1.1776354338617299,0.0018622409319218206,-23.140611724634844,OUD_vs_Control_Male,7.091889381408691,16.042259693145752,2,2,0.5505494180549791,True,False,True,Down
MPZL3,0.9976553632873008,0.004471889404502593,14.903699085534571,OUD_vs_Control_Male,68.0477409362793,34.07921028137207,2,2,0.5505494180549791,True,False,True,Up
IQSEC3,2.190206430063225,0.006718169447838448,12.138853171003442,OUD_vs_Control_Male,213.51856231689453,46.786203384399414,2,2,0.5505494180549791,True,False,True,Up
SLC6A13,0.6758071484974636,0.009781295819766422,10.036852103529897,OUD_vs_Control_Male,459.2897644042969,287.507080078125,2,2,0.5505494180549791,True,False,True,Up
KCNA5,0.6874559545856574,0.0069665512538846916,11.918254720287488,OUD_vs_Control_Male,33.19619560241699,20.613106727600098,2,2,0.5505494180549791,True,False,True,Up
U47924.2,1.8381751992321118,0.006891543027794444,11.983618536157454,OUD_vs_Control_Male,17.06667137145996,4.773126602172852,2,2,0.5505494180549791,True,False,True,Up
PRB1,1.418132282082251,0.006577628863850507,12.269153135777165,OUD_vs_Control_Male,231.05882263183594,86.46138763427734,2,2,0.5505494180549791,True,False,True,Up
GRIN2B,0.9862179911037379,0.007391291635522364,11.567030950807524,OUD_vs_Control_Male,3003.9610595703125,1516.3976440429688,2,2,0.5505494180549791,True,False,True,Up
C12orf60,0.6876622641854351,0.004503794475739049,14.850458816623735,OUD_vs_Control_Male,1987.362060546875,1233.8717651367188,2,2,0.5505494180549791,True,False,True,Up
PDE6H,2.0665998332774174,0.0032413326074177563,17.52186905383355,OUD_vs_Control_Male,11.608973026275635,2.7713109850883484,2,2,0.5505494180549791,True,False,True,Up
AC087235.1,1.4821975700233967,0.0019779528375820084,22.451586191369874,OUD_vs_Control_Male,55.13686180114746,19.735862731933594,2,2,0.5505494180549791,True,False,True,Up
AC087260.1,3.0067316237018993,0.002931105713144314,18.430108879932604,OUD_vs_Control_Male,12.213688373565674,1.5196039974689484,2,2,0.5505494180549791,True,False,True,Up
AC024896.1,1.9557868271671208,0.0067912170971009276,12.072726056557437,OUD_vs_Control_Male,102.49033737182617,26.419976234436035,2,2,0.5505494180549791,True,False,True,Up
SLC38A4,3.465194056149512,0.004178149020195764,15.422110127000627,OUD_vs_Control_Male,177.0186538696289,16.02845573425293,2,2,0.5505494180549791,True,False,True,Up
SMIM41,1.4374510684231894,0.0065977116782083645,12.250279885061548,OUD_vs_Control_Male,15.056889057159424,5.559290409088135,2,2,0.5505494180549791,True,False,True,Up
OR2AP1,2.164949759192853,0.0039565751982536595,15.850704364990968,OUD_vs_Control_Male,6.352110862731934,1.4164565354585648,2,2,0.5505494180549791,True,False,True,Up
EEF1AKMT3,0.6471632838273736,0.007678570489779356,11.346122734353822,OUD_vs_Control_Male,294.1889343261719,187.84981536865234,2,2,0.5505494180549791,True,False,True,Up
LINC02389,1.1935412481274064,0.007705709640396532,11.325892233170018,OUD_vs_Control_Male,672.6386108398438,294.0966491699219,2,2,0.5505494180549791,True,False,True,Up
LINC02424,2.0313744295994245,0.00014206441946303902,83.89016765590371,OUD_vs_Control_Male,5.880428314208984,1.438481643795967,2,2,0.3942545939043811,True,True,True,Up
LINC02401,1.8150841503683515,0.002074691993163859,21.920305120890635,OUD_vs_Control_Male,7.772674560546875,2.2088982462882996,2,2,0.5505494180549791,True,False,True,Up
SVOP,0.949188059579957,0.005622127731683801,13.280437173221845,OUD_vs_Control_Male,291.20423889160156,150.82162475585938,2,2,0.5505494180549791,True,False,True,Up
AC002375.1,-0.9218289955262889,0.0035090908138244886,-16.83671523235696,OUD_vs_Control_Male,13.527520656585693,25.628098487854004,2,2,0.5505494180549791,True,False,True,Down
SRRM4,1.8095891365585428,8.760408298216904e-05,106.83395101860143,OUD_vs_Control_Male,571.6742248535156,163.0827407836914,2,2,0.3814594702893909,True,True,True,Up
B3GNT4,1.6706350748704424,0.0006611365271889314,38.87218875064199,OUD_vs_Control_Male,28.70847225189209,9.017762899398804,2,2,0.5505494180549791,True,True,True,Up
RIMBP2,1.4075444605192502,0.00946172653496429,10.207415575686653,OUD_vs_Control_Male,646.0825805664062,243.54259490966797,2,2,0.5505494180549791,True,False,True,Up
FRY-AS1,0.6440600072738827,0.009723126653767272,10.067274600774335,OUD_vs_Control_Male,303.8831481933594,194.4577407836914,2,2,0.5505494180549791,True,False,True,Up
FREM2-AS1,1.2211580721319355,0.004731388173853165,14.486395246218727,OUD_vs_Control_Male,27.189233779907227,11.662502765655518,2,2,0.5505494180549791,True,False,True,Up
DGKH,0.7545674623953761,0.0015973935480121184,24.990402283145894,OUD_vs_Control_Male,4504.266845703125,2669.787353515625,2,2,0.5505494180549791,True,False,True,Up
SIAH3,2.591872028965545,0.008194450218376665,10.97888288301172,OUD_vs_Control_Male,134.27454376220703,22.27216625213623,2,2,0.5505494180549791,True,False,True,Up
AL138686.1,1.7240978169840098,0.009291771516829337,10.301671598750715,OUD_vs_Control_Male,14.626091480255127,4.427138686180115,2,2,0.5505494180549791,True,False,True,Up
LINC00395,-2.1431760506399553,0.007094185093125955,-11.809415611376163,OUD_vs_Control_Male,24.46211338043213,108.05733489990234,2,2,0.5505494180549791,True,False,True,Down
LINC00364,0.5564475582784566,0.005439959260007868,13.502824510814856,OUD_vs_Control_Male,24.55592632293701,16.697402477264404,2,2,0.5505494180549791,True,False,True,Up
KLF5,0.837632009948269,0.0006574274747244,38.98179695831516,OUD_vs_Control_Male,132.02371215820312,73.8753547668457,2,2,0.5505494180549791,True,False,True,Up
NALCN-AS1,-0.5549896178099352,0.007550274522766739,-11.443225508777438,OUD_vs_Control_Male,1564.7517700195312,2298.86767578125,2,2,0.5505494180549791,True,False,True,Down
AL162574.1,0.606103439388903,0.007237325582127477,11.690782826223373,OUD_vs_Control_Male,1.9861646592617035,1.3048480302095413,2,2,0.5505494180549791,True,False,True,Up
AL353704.1,0.8776726378559531,0.006526588401081051,12.317509622177365,OUD_vs_Control_Male,12.33544397354126,6.713500022888184,2,2,0.5505494180549791,True,False,True,Up
AL160396.2,2.2583523301742563,0.001064572491067125,30.624246456295236,OUD_vs_Control_Male,42.85162925720215,8.956442594528198,2,2,0.5505494180549791,True,False,True,Up
MYH7,1.251760650205189,0.008915030470261575,10.52009289470826,OUD_vs_Control_Male,13.70844316482544,5.75666069984436,2,2,0.5505494180549791,True,False,True,Up
AL133372.3,1.232591959928118,0.0020218441341268213,22.20582071886807,OUD_vs_Control_Male,54.34670066833496,23.127358436584473,2,2,0.5505494180549791,True,False,True,Up
AL121852.1,1.4492658262181821,0.001995942051415737,22.349878057458294,OUD_vs_Control_Male,77.35588455200195,28.328323364257812,2,2,0.5505494180549791,True,False,True,Up
LINC00871,1.1541817428310113,0.00046982032620433863,46.11912157284582,OUD_vs_Control_Male,378.9118194580078,170.25302124023438,2,2,0.5505494180549791,True,True,True,Up
LINC00648,1.299738813400244,0.0035830548479560682,16.66110305238019,OUD_vs_Control_Male,77.12475204467773,31.32805347442627,2,2,0.5505494180549791,True,False,True,Up
AL161757.3,1.6543519299630869,0.007101498416482753,11.803267929152877,OUD_vs_Control_Male,7.406714677810669,2.352968215942383,2,2,0.5505494180549791,True,False,True,Up
AL355834.1,1.4271882846856345,0.006996156576834771,11.89274477712869,OUD_vs_Control_Male,3.2680928707122803,1.2152563706040382,2,2,0.5505494180549791,True,False,True,Up
TMEM30B,1.316704508433197,0.0014357051387840502,26.363273879727092,OUD_vs_Control_Male,13.953980922698975,5.6018383502960205,2,2,0.5505494180549791,True,False,True,Up
AL049869.2,0.900551509714184,0.005368195421005415,13.593516278117171,OUD_vs_Control_Male,314.91075134277344,168.6919937133789,2,2,0.5505494180549791,True,False,True,Up
AC005520.2,2.1978515496268374,0.002121562114851357,21.676054320695602,OUD_vs_Control_Male,1362.9153442382812,297.06373596191406,2,2,0.5505494180549791,True,False,True,Up
AL136040.2,0.9855332456167412,0.0060863967496765925,12.759402417543054,OUD_vs_Control_Male,112.67701721191406,56.90629005432129,2,2,0.5505494180549791,True,False,True,Up
CCDC88C,0.5850127666157487,0.007053078462254683,11.844147516821904,OUD_vs_Control_Male,1133.8635864257812,755.8827209472656,2,2,0.5505494180549791,True,False,True,Up
AL133240.1,0.6091886912878463,0.0055112714785413765,13.414459162948443,OUD_vs_Control_Male,14.725055694580078,9.653234958648682,2,2,0.5505494180549791,True,False,True,Up
AL132708.1,1.8793432644511225,0.0011923389279781425,28.93420128545638,OUD_vs_Control_Male,4.932614803314209,1.3407212942838669,2,2,0.5505494180549791,True,False,True,Up
SERPINA5,1.198332270377681,0.0047314166611462415,14.486351324502769,OUD_vs_Control_Male,17.616827964782715,7.67703914642334,2,2,0.5505494180549791,True,False,True,Up
AL355096.1,1.708279567040595,0.005276836055020676,13.711630867651433,OUD_vs_Control_Male,4.41752552986145,1.3518723249435425,2,2,0.5505494180549791,True,False,True,Up
PWRN1,-0.9719921112414718,0.0071052663548388795,-11.800104239604375,OUD_vs_Control_Male,20656.8115234375,40519.3125,2,2,0.5505494180549791,True,False,True,Down
GABRB3,0.8794655305330138,0.009915421828196417,9.967722277939007,OUD_vs_Control_Male,2794.327880859375,1518.9093627929688,2,2,0.5505494180549791,True,False,True,Up
GOLGA8H,1.2882762084545254,0.00725940642497887,11.672794475823595,OUD_vs_Control_Male,92.04348754882812,37.68628120422363,2,2,0.5505494180549791,True,False,True,Up
AC012236.1,2.0895776564732365,0.002756518045034835,19.007293376087325,OUD_vs_Control_Male,13.645356178283691,3.2059690356254578,2,2,0.5505494180549791,True,False,True,Up
AC068722.1,0.9703107340083961,0.007847591650762032,11.221835810396401,OUD_vs_Control_Male,200.38965606689453,102.27810287475586,2,2,0.5505494180549791,True,False,True,Up
AC104590.1,1.2825700186720261,0.009953189998453698,9.948507538295662,OUD_vs_Control_Male,48.3787841796875,19.88670825958252,2,2,0.5505494180549791,True,False,True,Up
GOLGA6D,2.610306439611175,0.0005628429963279412,42.13305758384013,OUD_vs_Control_Male,11.879944801330566,1.9455118775367737,2,2,0.5505494180549791,True,True,True,Up
DNM1P35,1.0700506560768284,0.004097225750063242,15.574614373050334,OUD_vs_Control_Male,48.826171875,23.256016731262207,2,2,0.5505494180549791,True,False,True,Up
AC068870.1,1.4957371398523454,0.006933259875932251,11.947135082950437,OUD_vs_Control_Male,3.979416608810425,1.4110995829105377,2,2,0.5505494180549791,True,False,True,Up
AC013391.1,1.7264295570755999,0.0016252975289604544,24.77442974069197,OUD_vs_Control_Male,3.8130041360855103,1.1522857584059238,2,2,0.5505494180549791,True,False,True,Up
MESP1,1.0500554757069984,0.004921024679656605,14.202497797421575,OUD_vs_Control_Male,91.90818405151367,44.387020111083984,2,2,0.5505494180549791,True,False,True,Up
C15orf32,0.9871301531504267,0.009867376569682569,9.99232399188906,OUD_vs_Control_Male,34.717782974243164,17.514437675476074,2,2,0.5505494180549791,True,False,True,Up
FAM169B,0.9425303864610958,0.0056805344664492335,13.211404071183432,OUD_vs_Control_Male,143.6308135986328,74.7339096069336,2,2,0.5505494180549791,True,False,True,Up
NTHL1,0.5244984912309735,0.0029461294141837264,18.382849069452934,OUD_vs_Control_Male,547.3693237304688,380.53155517578125,2,2,0.5505494180549791,True,False,True,Up
KREMEN2,2.3631153411118917,0.0020223218395564947,22.203189901558225,OUD_vs_Control_Male,29.137773513793945,5.663537263870239,2,2,0.5505494180549791,True,False,True,Up
GLIS2-AS1,2.0210857583311705,0.00648567344423015,12.356683197827357,OUD_vs_Control_Male,66.93183135986328,16.490175247192383,2,2,0.5505494180549791,True,False,True,Up
AC133565.1,-0.8151169772412454,0.0020813607949218362,-21.885050249961925,OUD_vs_Control_Male,28.594428062438965,50.310203552246094,2,2,0.5505494180549791,True,False,True,Down
SOCS1,1.8627884499076057,0.00994777308617225,9.951256728883664,OUD_vs_Control_Male,31.619589805603027,8.69362759590149,2,2,0.5505494180549791,True,False,True,Up
NPIPA9,1.9507082175244395,0.008775275107590949,10.604656748907265,OUD_vs_Control_Male,80.03646850585938,20.704570770263672,2,2,0.5505494180549791,True,False,True,Up
LINC02191,1.5675215022858666,0.005142591576364154,13.890852192489985,OUD_vs_Control_Male,10.814839363098145,3.648791790008545,2,2,0.5505494180549791,True,False,True,Up
AC120114.2,2.1544671937566933,0.002415323816004918,20.310681059203414,OUD_vs_Control_Male,8.512646436691284,1.912076860666275,2,2,0.5505494180549791,True,False,True,Up
AC135048.3,2.6044278883281593,0.0006042166017394166,40.66369110505404,OUD_vs_Control_Male,21.253801345825195,3.494827151298523,2,2,0.5505494180549791,True,True,True,Up
AC092376.2,1.3631852887917122,0.00102477294954963,31.21419821477298,OUD_vs_Control_Male,73.3277473449707,28.504188537597656,2,2,0.5505494180549791,True,False,True,Up
AC040169.1,1.3841021327607494,0.0040591725720653705,15.647895796200979,OUD_vs_Control_Male,143.22046661376953,54.87175178527832,2,2,0.5505494180549791,True,False,True,Up
AC134312.1,1.259075413182193,0.0035115302564496403,16.83083510510308,OUD_vs_Control_Male,37.90260314941406,15.836148738861084,2,2,0.5505494180549791,True,False,True,Up
AC015853.2,1.5746584671695745,0.007528648888018172,11.459836261556347,OUD_vs_Control_Male,5.822064638137817,1.9545986354351044,2,2,0.5505494180549791,True,False,True,Up
OR3A3,1.5286654278829286,0.0036232893100304215,16.56783694993151,OUD_vs_Control_Male,72.40213394165039,25.094423294067383,2,2,0.5505494180549791,True,False,True,Up
GP1BA,0.9258868495469582,0.008269552031056343,10.928294036147015,OUD_vs_Control_Male,65.20874214172363,34.323068618774414,2,2,0.5505494180549791,True,False,True,Up
AIPL1,1.6509322870436345,0.008530822850351642,10.757514965110786,OUD_vs_Control_Male,61.161272048950195,19.475847721099854,2,2,0.5505494180549791,True,False,True,Up
LINC02076,2.1623011600975386,0.002294745929308289,20.839353760839657,OUD_vs_Control_Male,18.042582511901855,4.0307066440582275,2,2,0.5505494180549791,True,False,True,Up
AC107982.2,1.9123481923726584,0.0075774666126669325,11.422439758140051,OUD_vs_Control_Male,22.754155158996582,6.044864177703857,2,2,0.5505494180549791,True,False,True,Up
AC007952.6,2.1443726739104703,0.00036196679057245664,52.54697398468347,OUD_vs_Control_Male,11.717769622802734,2.650479555130005,2,2,0.5346992864661856,True,True,True,Up
RNF112,0.6761247531809945,0.007338042387782043,11.609391403561684,OUD_vs_Control_Male,323.1974334716797,202.27120971679688,2,2,0.5505494180549791,True,False,True,Up
AC129926.2,0.669488618408792,0.007660258883678617,11.359833332004063,OUD_vs_Control_Male,64.42457962036133,40.50563430786133,2,2,0.5505494180549791,True,False,True,Up
AC087491.1,1.337922578455537,0.0007331726837992766,36.91118178716613,OUD_vs_Control_Male,27.81510639190674,11.003374576568604,2,2,0.5505494180549791,True,True,True,Up
KRT39,1.1664108224673564,0.008605424552685011,10.71017890804382,OUD_vs_Control_Male,4.305471658706665,1.918209731578827,2,2,0.5505494180549791,True,False,True,Up
CFAP97D1,1.8879847638900522,0.002700490102399407,19.204265911428838,OUD_vs_Control_Male,5.95236611366272,1.6082352995872498,2,2,0.5505494180549791,True,False,True,Up
RPRML,2.3467075536819726,0.009813575969926073,10.02008582377043,OUD_vs_Control_Male,90.3907241821289,17.770289421081543,2,2,0.5505494180549791,True,False,True,Up
EPN3,0.7420985468740271,0.0041004971069596085,15.568362076411855,OUD_vs_Control_Male,4.818407416343689,2.8807767033576965,2,2,0.5505494180549791,True,False,True,Up
LINC02071,1.2568502114819726,1.4309341152851062e-05,264.3537771830642,OUD_vs_Control_Male,36.448490142822266,15.252110004425049,2,2,0.35843271331608106,True,True,True,Up
PRR29,1.2712084910102035,0.009320833898920994,10.285372092838335,OUD_vs_Control_Male,7.261553764343262,3.0085530281066895,2,2,0.5505494180549791,True,False,True,Up
AC021683.5,0.6665176730592878,0.00213751621281349,21.594750375421643,OUD_vs_Control_Male,85.33106994628906,53.76075744628906,2,2,0.5505494180549791,True,False,True,Up
AC139149.1,1.0587281781209923,0.009068671220418045,10.429382318798638,OUD_vs_Control_Male,64.3042221069336,30.86956787109375,2,2,0.5505494180549791,True,False,True,Up
LINC02564,2.140436539620464,0.006432431468592979,12.408215885657176,OUD_vs_Control_Male,6.9925456047058105,1.5859872996807098,2,2,0.5505494180549791,True,False,True,Up
AP005210.2,0.9201765344951015,0.00033770254426265675,54.40299575877771,OUD_vs_Control_Male,10.131230354309082,5.3537914752960205,2,2,0.5346992864661856,True,False,True,Up
AC104985.2,-0.8197206062156626,0.00552094233125871,-13.4026073397776,OUD_vs_Control_Male,2.0023527443408966,3.534281015396118,2,2,0.5505494180549791,True,False,True,Down
AC091151.5,0.829373630352698,0.005669830320157357,13.223976051665526,OUD_vs_Control_Male,8.789031028747559,4.9462339878082275,2,2,0.5505494180549791,True,False,True,Up
AC090771.2,1.6199375254407653,0.006132141402146001,12.711282684535934,OUD_vs_Control_Male,198.0889129638672,64.44813919067383,2,2,0.5505494180549791,True,False,True,Up
SERPINB8,1.3083581376351052,0.005270872189800414,13.719447610318255,OUD_vs_Control_Male,494.6149597167969,199.7156982421875,2,2,0.5505494180549791,True,False,True,Up
LINC01924,1.7868824586281653,0.0017748550025574246,23.70499422823415,OUD_vs_Control_Male,393.3936004638672,114.00452041625977,2,2,0.5505494180549791,True,False,True,Up
AC123786.1,0.926708003910763,0.002689386404914486,19.244030265890654,OUD_vs_Control_Male,9.028240203857422,4.749372124671936,2,2,0.5505494180549791,True,False,True,Up
AC022098.4,0.6335445913600771,0.004150331175224238,15.474032036851511,OUD_vs_Control_Male,1.6519164443016052,1.0648100730031729,2,2,0.5505494180549791,True,False,True,Up
AC008805.2,0.9306624906467573,0.0023733028099962457,20.49034718225752,OUD_vs_Control_Male,15.674125671386719,8.22291874885559,2,2,0.5505494180549791,True,False,True,Up
AC016590.4,1.481165517434916,0.006067969143544822,12.778939898160916,OUD_vs_Control_Male,80.17581939697266,28.718923568725586,2,2,0.5505494180549791,True,False,True,Up
AC011455.1,0.953353274901032,0.005640674074014833,13.258400745545304,OUD_vs_Control_Male,30.848127365112305,15.930920600891113,2,2,0.5505494180549791,True,False,True,Up
KCNN4,1.539298398482728,0.005321572390528199,13.653414165653285,OUD_vs_Control_Male,75.97026824951172,26.137778282165527,2,2,0.5505494180549791,True,False,True,Up
AC067968.2,1.1830631316706455,0.00048791987120733475,45.25502156839097,OUD_vs_Control_Male,3.2574957609176636,1.4346513450145721,2,2,0.5505494180549791,True,True,True,Up
AC008750.7,0.5792609490037527,0.009636904307819017,10.11287217637685,OUD_vs_Control_Male,11.588381290435791,7.756179571151733,2,2,0.5505494180549791,True,False,True,Up
PRKCG,2.2064640333514314,0.0005543734485882674,42.45395543509702,OUD_vs_Control_Male,143.61509704589844,31.116320610046387,2,2,0.5505494180549791,True,True,True,Up
ZNF628,1.060835427214005,0.004483295076083095,14.88460123131195,OUD_vs_Control_Male,74.60116195678711,35.76039505004883,2,2,0.5505494180549791,True,False,True,Up
RAD21L1,1.1124864880472576,0.008523789572310403,10.762009590579769,OUD_vs_Control_Male,109.40520095825195,50.5994930267334,2,2,0.5505494180549791,True,False,True,Up
C20orf187,1.3433719064663667,0.0015213669995548398,25.608669955034056,OUD_vs_Control_Male,41.95671844482422,16.53507900238037,2,2,0.5505494180549791,True,False,True,Up
LINC01431,1.5227918050613478,0.0068652464426042425,12.00678629388136,OUD_vs_Control_Male,137.13352966308594,47.72408866882324,2,2,0.5505494180549791,True,False,True,Up
AL035252.2,1.5353851342911187,0.00041433374461636273,49.112253009933866,OUD_vs_Control_Male,13.012653827667236,4.48919939994812,2,2,0.5376659103398242,True,True,True,Up
LINC01746,0.9101640997397593,0.006348060004359081,12.491198249978336,OUD_vs_Control_Male,8.608861446380615,4.5809866189956665,2,2,0.5505494180549791,True,False,True,Up
