Node,Degree,Betweenness,Closeness,PageRank
SPOCK1,1,0,NA,6.510905463349917e-4
SSTR1,1,0,NA,6.510905463349917e-4
ST13,1,0,NA,6.510905463349917e-4
STAM,1,0,NA,6.510905463349917e-4
STX11,1,0,NA,6.510905463349917e-4
SUCLG1,1,0,NA,6.510905463349917e-4
SYNE2,1,0,NA,6.510905463349917e-4
TAF5L,1,0,NA,6.510905463349917e-4
TBC1D16,1,0,NA,6.510905463349917e-4
THBS1,2,0,NA,6.549831084116443e-4
THOC5,1,0,NA,6.510905463349917e-4
TMBIM1,1,0,NA,6.510905463349917e-4
TMCO5A,1,0,NA,6.510905463349917e-4
TMEM132A,1,0,NA,6.510905463349917e-4
TOR1B,1,0,NA,6.510905463349917e-4
TP53BP2,1,0,NA,6.510905463349917e-4
TP73,1,0,NA,6.510905463349917e-4
TRERF1,1,0,NA,6.510905463349917e-4
TRIT1,1,0,NA,6.510905463349917e-4
TRPM2,1,0,NA,6.510905463349917e-4
TSNARE1,1,0,NA,6.510905463349917e-4
TXNDC15,1,0,NA,6.510905463349917e-4
UBN1,1,0,NA,6.510905463349917e-4
UBP1,1,0,NA,6.510905463349917e-4
ULK1,1,0,NA,6.510905463349917e-4
VCP,1,0,NA,6.510905463349917e-4
VMP1,1,0,NA,6.510905463349917e-4
VPS35L,1,0,NA,6.510905463349917e-4
WDR25,1,0,NA,6.510905463349917e-4
WRAP73,1,0,NA,6.510905463349917e-4
WWOX,1,0,NA,6.510905463349917e-4
YBX3,1,0,NA,6.510905463349917e-4
YME1L1,1,0,NA,6.510905463349917e-4
ZEB1,1,0,NA,6.510905463349917e-4
ZMYM2,1,0,NA,6.510905463349917e-4
ZNF292,1,0,NA,6.510905463349917e-4
ZNF350,1,0,NA,6.510905463349917e-4
ZNF616,1,0,NA,6.510905463349917e-4
ZNF654,1,0,NA,6.510905463349917e-4
MMP1,2,0,NA,7.121300595367434e-4
NQO1,2,0,NA,7.12216590057884e-4
ASAP1,1,0,NA,6.532645053851709e-4
ATP2A3,1,0,NA,6.532645053851709e-4
ATP5F1B,1,0,NA,6.532645053851709e-4
ATXN2,1,0,NA,6.532645053851709e-4
BID,1,0,NA,6.532645053851709e-4
BIRC2,1,0,NA,6.532645053851709e-4
CASP8,1,0,NA,6.532645053851709e-4
CD3D,1,0,NA,6.532645053851709e-4
CD4,2,0,NA,6.573950667900687e-4
CD5,1,0,NA,6.532645053851709e-4
CD6,1,0,NA,6.532645053851709e-4
CD8A,1,0,NA,6.532645053851709e-4
CDC37,1,0,NA,6.532645053851709e-4
CDK11A,1,0,NA,6.532645053851709e-4
CDK4,1,0,NA,6.532645053851709e-4
CHUK,1,0,NA,6.532645053851709e-4
CIP2A,1,0,NA,6.532645053851709e-4
COPS2,1,0,NA,6.532645053851709e-4
COX4I1,1,0,NA,6.532645053851709e-4
CSNK2A2,1,0,NA,6.532645053851709e-4
CSNK2B,1,0,NA,6.532645053851709e-4
CXCR4,1,0,NA,6.532645053851709e-4
DAD1,1,0,NA,6.532645053851709e-4
DNTT,1,0,NA,6.532645053851709e-4
DUSP6,1,0,NA,6.532645053851709e-4
ECE1,1,0,NA,6.532645053851709e-4
EMSY,1,0,NA,6.532645053851709e-4
F13A1,1,0,NA,6.532645053851709e-4
FGFBP1,1,0,NA,6.532645053851709e-4
FOXD1,1,0,NA,6.532645053851709e-4
GABPA,1,0,NA,6.532645053851709e-4
GP5,1,0,NA,6.532645053851709e-4
GP6,1,0,NA,6.532645053851709e-4
GP9,1,0,NA,6.532645053851709e-4
GRPR,1,0,NA,6.532645053851709e-4
GZMB,1,0,NA,6.532645053851709e-4
HPGD,1,0,NA,6.532645053851709e-4
IER5,2,0,NA,6.652637695550022e-4
ITGA4,1,0,NA,6.532645053851709e-4
LCK,1,0,NA,6.532645053851709e-4
LCP1,1,0,NA,6.532645053851709e-4
LTB,1,0,NA,6.532645053851709e-4
MGAT5,1,0,NA,6.532645053851709e-4
MGAT5B,1,0,NA,6.532645053851709e-4
MPL,1,0,NA,6.532645053851709e-4
NDRG1,2,0,NA,6.573950667900687e-4
NRP1,1,0,NA,6.532645053851709e-4
PARP1,1,0,NA,6.532645053851709e-4
PF4,1,0,NA,6.532645053851709e-4
PTPA,1,0,NA,6.532645053851709e-4
SLC26A3,1,0,NA,6.532645053851709e-4
SURF1,1,0,NA,6.532645053851709e-4
TAF12,1,0,NA,6.532645053851709e-4
TCEAL1,1,0,NA,6.532645053851709e-4
TFAP2A,2,0,NA,6.694988039678838e-4
TFRC,1,0,NA,6.532645053851709e-4
TNFRSF10A,1,0,NA,6.532645053851709e-4
TOM1,1,0,NA,6.532645053851709e-4
TRA,2,0,NA,6.694988039678838e-4
TRB,1,0,NA,6.532645053851709e-4
TTYH3,1,0,NA,6.532645053851709e-4
FUS,1,0,NA,6.613712074783496e-4
LIN28B,1,0,NA,6.613712074783496e-4
PMF1,1,0,NA,6.613712074783496e-4
ACTB,1,0,NA,6.613712074783496e-4
ABT1,1,0,NA,6.613712074783496e-4
ANXA2,1,0,NA,6.613712074783496e-4
CFLAR,1,0,NA,6.613712074783496e-4
CYRIB,1,0,NA,6.613712074783496e-4
DES,1,0,NA,6.613712074783496e-4
DIO2,1,0,NA,6.613712074783496e-4
DNAJB12,1,0,NA,6.613712074783496e-4
FBXL5,1,0,NA,6.613712074783496e-4
HBP1,1,0,NA,6.613712074783496e-4
IL13,1,0,NA,6.613712074783496e-4
ITPR1,1,0,NA,6.613712074783496e-4
KDM2A,1,0,NA,6.613712074783496e-4
KIAA1522,1,0,NA,6.613712074783496e-4
KLF6,1,0,NA,6.613712074783496e-4
LIMA1,1,0,NA,6.613712074783496e-4
LUC7L2,1,0,NA,6.613712074783496e-4
MB,2,0,NA,6.653503000761427e-4
NCOR2,1,0,NA,6.613712074783496e-4
PICALM,1,0,NA,6.613712074783496e-4
PNKP,1,0,NA,6.613712074783496e-4
PRPF31,1,0,NA,6.613712074783496e-4
PRRC2B,1,0,NA,6.613712074783496e-4
RABGAP1L,1,0,NA,6.613712074783496e-4
SAMD4A,1,0,NA,6.613712074783496e-4
SEC22C,1,0,NA,6.613712074783496e-4
SMTN,1,0,NA,6.613712074783496e-4
ST6GAL1,2,0,NA,6.776055060610626e-4
THUMPD3,1,0,NA,6.613712074783496e-4
USP3,1,0,NA,6.613712074783496e-4
USP45,1,0,NA,6.613712074783496e-4
ZMYND8,2,0,NA,6.653503000761427e-4
ABCE1,1,0,NA,6.535025047134161e-4
ACAD10,1,0,NA,6.535025047134161e-4
ACP3,1,0,NA,6.535025047134161e-4
AHSG,1,0,NA,6.535025047134161e-4
AKR1B1,1,0,NA,6.535025047134161e-4
AKR1C3,1,0,NA,6.535025047134161e-4
AKT1,2,0,NA,6.574815973112093e-4
ALPG,1,0,NA,6.535025047134161e-4
ANAPC10,1,0,NA,6.535025047134161e-4
AP2M1,1,0,NA,6.535025047134161e-4
APPBP2,1,0,NA,6.535025047134161e-4
ATF6,1,0,NA,6.535025047134161e-4
ATP2B4,2,0,NA,6.574815973112093e-4
BABAM2,1,0,NA,6.535025047134161e-4
BANF1,1,0,NA,6.535025047134161e-4
BTD,1,0,NA,6.535025047134161e-4
C1orf21,1,0,NA,6.535025047134161e-4
CDH2,1,0,NA,6.535025047134161e-4
CDKL5,1,0,NA,6.535025047134161e-4
CITED2,1,0,NA,6.535025047134161e-4
COASY,1,0,NA,6.535025047134161e-4
CPT2,1,0,NA,6.535025047134161e-4
CRISP1,1,0,NA,6.535025047134161e-4
CYCS,1,0,NA,6.535025047134161e-4
DBI,1,0,NA,6.535025047134161e-4
DDC,1,0,NA,6.535025047134161e-4
DDT,1,0,NA,6.535025047134161e-4
DHX15,1,0,NA,6.535025047134161e-4
EEF1AKMT3,1,0,NA,6.535025047134161e-4
EIF3I,1,0,NA,6.535025047134161e-4
ELF3,1,0,NA,6.535025047134161e-4
ERBB3,1,0,NA,6.535025047134161e-4
ESRRA,2,0,NA,6.574815973112093e-4
FAM13A,1,0,NA,6.535025047134161e-4
FAM174B,1,0,NA,6.535025047134161e-4
FKBP5,1,0,NA,6.535025047134161e-4
FOXA1,1,0,NA,6.535025047134161e-4
FXYD3,1,0,NA,6.535025047134161e-4
GLRX,1,0,NA,6.535025047134161e-4
GNL1,1,0,NA,6.535025047134161e-4
GRB10,1,0,NA,6.535025047134161e-4
GTF2F1,1,0,NA,6.535025047134161e-4
H2BC21,2,0,NA,6.697368032961291e-4
HES1,1,0,NA,6.535025047134161e-4
HK2,1,0,NA,6.535025047134161e-4
HNRNPA1,1,0,NA,6.535025047134161e-4
IGHG1,1,0,NA,6.535025047134161e-4
KCNH2,1,0,NA,6.535025047134161e-4
KIAA1217,1,0,NA,6.535025047134161e-4
KLF5,1,0,NA,6.535025047134161e-4
KLK2,1,0,NA,6.535025047134161e-4
KLK4,1,0,NA,6.535025047134161e-4
KRT8,1,0,NA,6.535025047134161e-4
LIFR,1,0,NA,6.535025047134161e-4
LOC440157,1,0,NA,6.535025047134161e-4
MED1,1,0,NA,6.535025047134161e-4
MRPS27,1,0,NA,6.535025047134161e-4
MT2A,1,0,NA,6.535025047134161e-4
NCOA2,1,0,NA,6.535025047134161e-4
NKX3-1,1,0,NA,6.535025047134161e-4
NLGN4X,1,0,NA,6.535025047134161e-4
NME7,1,0,NA,6.535025047134161e-4
NPEPPS,1,0,NA,6.535025047134161e-4
NUP214,1,0,NA,6.535025047134161e-4
ORM1,1,0,NA,6.535025047134161e-4
ORM2,1,0,NA,6.535025047134161e-4
PEX6,1,0,NA,6.535025047134161e-4
PGC,1,0,NA,6.535025047134161e-4
PIN1,1,0,NA,6.535025047134161e-4
PMAIP1,2,0,NA,6.574815973112093e-4
PMEPA1,1,0,NA,6.535025047134161e-4
PNPLA4,1,0,NA,6.535025047134161e-4
PNRC1,1,0,NA,6.535025047134161e-4
PPP2R5D,1,0,NA,6.535025047134161e-4
PRAME,1,0,NA,6.535025047134161e-4
PRKCD,1,0,NA,6.535025047134161e-4
PRPS1,1,0,NA,6.535025047134161e-4
PTPN9,1,0,NA,6.535025047134161e-4
PTPRM,1,0,NA,6.535025047134161e-4
QSOX1,1,0,NA,6.535025047134161e-4
RBMX,1,0,NA,6.535025047134161e-4
RBPMS,1,0,NA,6.535025047134161e-4
RNASE4,1,0,NA,6.535025047134161e-4
SCAP,1,0,NA,6.535025047134161e-4
SCNN1A,1,0,NA,6.535025047134161e-4
SDF2,1,0,NA,6.535025047134161e-4
SERPINB5,1,0,NA,6.535025047134161e-4
SERPINI1,1,0,NA,6.535025047134161e-4
SLC25A11,1,0,NA,6.535025047134161e-4
SMARCA2,2,0,NA,6.574815973112093e-4
SMS,1,0,NA,6.535025047134161e-4
SNAI2,1,0,NA,6.535025047134161e-4
SORD,1,0,NA,6.535025047134161e-4
SPDEF,1,0,NA,6.535025047134161e-4
STK39,1,0,NA,6.535025047134161e-4
STXBP2,1,0,NA,6.535025047134161e-4
SUOX,1,0,NA,6.535025047134161e-4
SUSD6,1,0,NA,6.535025047134161e-4
TESK1,1,0,NA,6.535025047134161e-4
THRA,1,0,NA,6.535025047134161e-4
TRPS1,1,0,NA,6.535025047134161e-4
UBE2D3,1,0,NA,6.535025047134161e-4
VAPA,1,0,NA,6.535025047134161e-4
XPA,1,0,NA,6.535025047134161e-4
ZBTB16,1,0,NA,6.535025047134161e-4
ZCCHC9,1,0,NA,6.535025047134161e-4
ZFHX4,1,0,NA,6.535025047134161e-4
ZNF559,1,0,NA,6.535025047134161e-4
ABCG2,1,0,NA,6.533510359063115e-4
ADORA1,1,0,NA,6.533510359063115e-4
AKT2,1,0,NA,6.533510359063115e-4
ANGPTL4,1,0,NA,6.533510359063115e-4
ARID5B,1,0,NA,6.533510359063115e-4
ATP2B1,1,0,NA,6.533510359063115e-4
ATP2B2,1,0,NA,6.533510359063115e-4
AVP,1,0,NA,6.533510359063115e-4
B4GALNT2,1,0,NA,6.533510359063115e-4
BCL9,1,0,NA,6.533510359063115e-4
BLM,1,0,NA,6.533510359063115e-4
BMP6,1,0,NA,6.533510359063115e-4
C3,1,0,NA,6.533510359063115e-4
CAD,1,0,NA,6.533510359063115e-4
CAPN2,1,0,NA,6.533510359063115e-4
CAV2,1,0,NA,6.533510359063115e-4
CCN5,1,0,NA,6.533510359063115e-4
CCT6B,1,0,NA,6.533510359063115e-4
CD24,1,0,NA,6.533510359063115e-4
CDH1,1,0,NA,6.533510359063115e-4
CEACAM3,1,0,NA,6.533510359063115e-4
CHAT,1,0,NA,6.533510359063115e-4
CLDN4,1,0,NA,6.533510359063115e-4
CRH,1,0,NA,6.533510359063115e-4
CRHBP,1,0,NA,6.533510359063115e-4
CRYZ,1,0,NA,6.533510359063115e-4
CTNNB1,1,0,NA,6.533510359063115e-4
CXCL12,1,0,NA,6.533510359063115e-4
CYP1A1,1,0,NA,6.533510359063115e-4
CYP2C19,1,0,NA,6.533510359063115e-4
EBAG9,1,0,NA,6.533510359063115e-4
EDN3,1,0,NA,6.533510359063115e-4
F12,1,0,NA,6.533510359063115e-4
FBLN1,1,0,NA,6.533510359063115e-4
FBLN2,1,0,NA,6.533510359063115e-4
FOXC1,1,0,NA,6.533510359063115e-4
GRIN2D,1,0,NA,6.533510359063115e-4
GSN,1,0,NA,6.533510359063115e-4
HOXA10,1,0,NA,6.533510359063115e-4
KAT2B,1,0,NA,6.533510359063115e-4
KRT13,1,0,NA,6.533510359063115e-4
KRT15,1,0,NA,6.533510359063115e-4
KRT37,1,0,NA,6.533510359063115e-4
LGALS8,1,0,NA,6.533510359063115e-4
MICB,1,0,NA,6.533510359063115e-4
MTA3,1,0,NA,6.533510359063115e-4
NBPF1,1,0,NA,6.533510359063115e-4
NBPF15,1,0,NA,6.533510359063115e-4
NBPF4,1,0,NA,6.533510359063115e-4
NCOA1,1,0,NA,6.533510359063115e-4
NEK6,1,0,NA,6.533510359063115e-4
NFIB,1,0,NA,6.533510359063115e-4
NID2,1,0,NA,6.533510359063115e-4
NOL3,1,0,NA,6.533510359063115e-4
NOTCH2,1,0,NA,6.533510359063115e-4
NOTCH2NLA,1,0,NA,6.533510359063115e-4
NRF1,1,0,NA,6.533510359063115e-4
OXT,1,0,NA,6.533510359063115e-4
PELP1,1,0,NA,6.533510359063115e-4
PLAC1,1,0,NA,6.533510359063115e-4
POFUT1,1,0,NA,6.533510359063115e-4
PPARD,1,0,NA,6.533510359063115e-4
PSG1,1,0,NA,6.533510359063115e-4
PTMA,1,0,NA,6.533510359063115e-4
PTPRG,1,0,NA,6.533510359063115e-4
REN,1,0,NA,6.533510359063115e-4
RET,1,0,NA,6.533510359063115e-4
RUNX2,1,0,NA,6.533510359063115e-4
SEC61B,1,0,NA,6.533510359063115e-4
SERPINB9,1,0,NA,6.533510359063115e-4
SLC8A1,1,0,NA,6.533510359063115e-4
SLC8A3,1,0,NA,6.533510359063115e-4
SPARC,1,0,NA,6.533510359063115e-4
SPATA2,1,0,NA,6.533510359063115e-4
TAC3,1,0,NA,6.533510359063115e-4
TFAP2C,1,0,NA,6.533510359063115e-4
TNFRSF11B,1,0,NA,6.533510359063115e-4
TRH,1,0,NA,6.533510359063115e-4
TRIM16,1,0,NA,6.533510359063115e-4
WNT7A,1,0,NA,6.533510359063115e-4
YWHAQ,1,0,NA,6.533510359063115e-4
ZFHX3,1,0,NA,6.533510359063115e-4
BDKRB1,1,0,NA,6.656062418912312e-4
GCM1,1,0,NA,6.656062418912312e-4
GNRH1,1,0,NA,6.656062418912312e-4
HBG1,1,0,NA,6.656062418912312e-4
HLA-DRA,1,0,NA,6.656062418912312e-4
HPGDS,1,0,NA,6.656062418912312e-4
LCT,1,0,NA,6.656062418912312e-4
RRM2B,1,0,NA,6.656062418912312e-4
SNAPC1,1,0,NA,6.656062418912312e-4
TXNRD1,1,0,NA,6.656062418912312e-4
UGT2B7,1,0,NA,6.656062418912312e-4
RBL2,1,0,NA,6.887980970093926e-4
