Node,Degree,Betweenness,Closeness,PageRank
NR4A1,1,0,NA,6.284170810536651e-4
NRP2,1,0,NA,6.284170810536651e-4
NTF3,1,0,NA,6.284170810536651e-4
NTN1,1,0,NA,6.284170810536651e-4
NXN,1,0,NA,6.284170810536651e-4
OTX1,1,0,NA,6.284170810536651e-4
PADI2,1,0,NA,6.284170810536651e-4
PAX7,1,0,NA,6.284170810536651e-4
PEAR1,2,0,NA,6.436127391985238e-4
PHC2,2,0,NA,6.362383756870482e-4
PHLDB1,2,0,NA,6.362383756870482e-4
PKDCC,1,0,NA,6.284170810536651e-4
PKNOX2,1,0,NA,6.284170810536651e-4
PREX1,1,0,NA,6.284170810536651e-4
PRMT8,1,0,NA,6.284170810536651e-4
PTH1R,1,0,NA,6.284170810536651e-4
PTMA,1,0,NA,6.284170810536651e-4
RAB25,1,0,NA,6.284170810536651e-4
RASGRF1,1,0,NA,6.284170810536651e-4
RCOR2,1,0,NA,6.284170810536651e-4
RFX4,1,0,NA,6.284170810536651e-4
RGMA,1,0,NA,6.284170810536651e-4
RNA5SP43,1,0,NA,6.284170810536651e-4
RSPO1,1,0,NA,6.284170810536651e-4
RUNX3,1,0,NA,6.284170810536651e-4
SEMA4A,1,0,NA,6.284170810536651e-4
SFXN5,2,0,NA,6.452021362529034e-4
SH3BP4,1,0,NA,6.284170810536651e-4
SHANK2,1,0,NA,6.284170810536651e-4
SIM2,1,0,NA,6.284170810536651e-4
SLC12A5,1,0,NA,6.284170810536651e-4
SLIT3,1,0,NA,6.284170810536651e-4
SMAD6,1,0,NA,6.284170810536651e-4
SOX13,1,0,NA,6.284170810536651e-4
SOX9,1,0,NA,6.284170810536651e-4
SREBF1,2,0,NA,6.349030327008608e-4
STUM,1,0,NA,6.284170810536651e-4
SYNDIG1,1,0,NA,6.284170810536651e-4
TAL1,3,0,NA,6.488269356207793e-4
TBC1D16,1,0,NA,6.284170810536651e-4
TCF7L1,1,0,NA,6.284170810536651e-4
TENM4,2,0,NA,6.450373321496044e-4
TENT5B,1,0,NA,6.284170810536651e-4
TFAP2A,1,0,NA,6.284170810536651e-4
TMCO4,1,0,NA,6.284170810536651e-4
TMEM59L,1,0,NA,6.284170810536651e-4
TP53I11,1,0,NA,6.284170810536651e-4
TRIM2,2,0,NA,6.392711225857071e-4
TSPAN18,1,0,NA,6.284170810536651e-4
TSPAN9,1,0,NA,6.284170810536651e-4
WNT3A,1,0,NA,6.284170810536651e-4
WNT5B,1,0,NA,6.284170810536651e-4
WWC1,2,0,NA,6.349030327008608e-4
ZBTB17,1,0,NA,6.284170810536651e-4
ZDHHC14,1,0,NA,6.284170810536651e-4
ZMYND8,1,0,NA,6.284170810536651e-4
ZNF423,2,0,NA,6.382661187401476e-4
AGT,1,0,NA,6.335248653040378e-4
APOA2,1,0,NA,6.335248653040378e-4
APOC3,1,0,NA,6.335248653040378e-4
CYP19A1,3,0,NA,6.480218724997076e-4
EPO,1,0,NA,6.335248653040378e-4
LHCGR,2,0,NA,6.503099205032761e-4
ABCA2,1,0,NA,6.335248653040378e-4
ADAP1,3,0,NA,6.480691205129011e-4
ARHGEF4,1,0,NA,6.335248653040378e-4
ATP2B3,1,0,NA,6.335248653040378e-4
BEGAIN,1,0,NA,6.335248653040378e-4
BRSK2,1,0,NA,6.335248653040378e-4
COL5A1,1,0,NA,6.335248653040378e-4
CPNE7,1,0,NA,6.335248653040378e-4
CRB2,2,0,NA,6.448407809438262e-4
CTBP2,1,0,NA,6.335248653040378e-4
CTIF,1,0,NA,6.335248653040378e-4
EHMT1,1,0,NA,6.335248653040378e-4
FBLN1,1,0,NA,6.335248653040378e-4
FGD5,1,0,NA,6.335248653040378e-4
FLT4,2,0,NA,6.501451163999771e-4
FSCN1,1,0,NA,6.335248653040378e-4
GDPD5,1,0,NA,6.335248653040378e-4
GPSM1,1,0,NA,6.335248653040378e-4
GRAMD4,2,0,NA,6.503099205032761e-4
HDAC7,3,0,NA,6.470509755012967e-4
KIF21B,1,0,NA,6.335248653040378e-4
LRP1,2,0,NA,6.415831688657053e-4
MIDEAS,1,0,NA,6.335248653040378e-4
NEK6,2,0,NA,6.443789068360798e-4
PAK4,1,0,NA,6.335248653040378e-4
PEPD,1,0,NA,6.335248653040378e-4
PHACTR3,1,0,NA,6.335248653040378e-4
RHBDF2,1,0,NA,6.335248653040378e-4
RIPOR3,2,0,NA,6.487205234488965e-4
SULF2,1,0,NA,6.335248653040378e-4
SULT2B1,3,0,NA,6.528990845054937e-4
TNK2,3,0,NA,6.53038311393059e-4
TOP1MT,1,0,NA,6.335248653040378e-4
TPCN1,2,0,NA,6.407120009130926e-4
UNKL,2,0,NA,6.431948295780388e-4
MMP1,1,0,NA,6.330903489355165e-4
MYC,5,0,NA,7.562884042622606e-4
CTDSP1,1,0,NA,6.330903489355165e-4
KCTD15,1,0,NA,6.330903489355165e-4
MARK2,1,0,NA,6.330903489355165e-4
PRR12,2,0,NA,6.470863498584127e-4
ACTN1,3,0,NA,6.473975952160956e-4
CABIN1,3,0,NA,6.546315380776372e-4
CCDC97,1,0,NA,6.330903489355165e-4
CELF5,3,0,NA,6.579559713543764e-4
COL1A1,2,0,NA,6.349243076771374e-4
CSK,2,0,NA,6.429393866219991e-4
DVL1,2,0,NA,6.395763005827124e-4
FAAP20,1,0,NA,6.330903489355165e-4
FBXL19,3,0,NA,6.648146176940812e-4
FOXP1,2,0,NA,6.470863498584127e-4
GIT1,1,0,NA,6.330903489355165e-4
GPR137,2,0,NA,6.395763005827124e-4
HNRNPF,1,0,NA,6.330903489355165e-4
IRF2BP1,2,0,NA,6.543642703383187e-4
KCTD2,1,0,NA,6.330903489355165e-4
KLF16,1,0,NA,6.330903489355165e-4
LASP1,2,0,NA,6.482860070803753e-4
MAPKAPK3,2,0,NA,6.447825003911546e-4
MED16,2,0,NA,6.349243076771374e-4
MFSD12,1,0,NA,6.330903489355165e-4
MLLT1,1,0,NA,6.330903489355165e-4
MYLK,1,0,NA,6.330903489355165e-4
NOSIP,1,0,NA,6.330903489355165e-4
PPFIA3,2,0,NA,6.470863498584127e-4
PRPF31,4,0,NA,6.700932077227411e-4
PTPA,1,0,NA,6.330903489355165e-4
SERPINH1,1,0,NA,6.330903489355165e-4
SLC4A2,3,0,NA,6.621855649717019e-4
SOX12,1,0,NA,6.330903489355165e-4
SSBP4,1,0,NA,6.330903489355165e-4
ST3GAL2,1,0,NA,6.330903489355165e-4
STK10,2,0,NA,6.439443904675585e-4
STK11,1,0,NA,6.330903489355165e-4
SYNGAP1,1,0,NA,6.330903489355165e-4
TRIM47,1,0,NA,6.330903489355165e-4
UBTF,2,0,NA,6.427603132095175e-4
APBA3,1,0,NA,6.469774920734569e-4
BCAT2,1,0,NA,6.469774920734569e-4
BOLA1,1,0,NA,6.469774920734569e-4
FAM168A,1,0,NA,6.469774920734569e-4
FUZ,1,0,NA,6.469774920734569e-4
MAF1,1,0,NA,6.469774920734569e-4
MAMSTR,1,0,NA,6.469774920734569e-4
MED25,1,0,NA,6.469774920734569e-4
NME4,1,0,NA,6.469774920734569e-4
RFX1,2,0,NA,6.541646276825117e-4
SCRIB,1,0,NA,6.469774920734569e-4
SH2B1,1,0,NA,6.469774920734569e-4
SPHK2,1,0,NA,6.469774920734569e-4
TBC1D17,1,0,NA,6.469774920734569e-4
TCEA2,1,0,NA,6.469774920734569e-4
THAP11,1,0,NA,6.469774920734569e-4
TSPAN4,1,0,NA,6.469774920734569e-4
ZNF219,1,0,NA,6.469774920734569e-4
ZNF500,1,0,NA,6.469774920734569e-4
ZNF524,1,0,NA,6.469774920734569e-4
ZNF837,1,0,NA,6.469774920734569e-4
ADGRB2,2,0,NA,6.436109119188047e-4
ADSS1,1,0,NA,6.355526083571372e-4
ANKS6,1,0,NA,6.355526083571372e-4
ATG16L2,1,0,NA,6.355526083571372e-4
CACNA1H,2,0,NA,6.798732779463084e-4
CBX4,1,0,NA,6.355526083571372e-4
CDH24,1,0,NA,6.355526083571372e-4
CRIP2,1,0,NA,6.355526083571372e-4
CTBP1,1,0,NA,6.355526083571372e-4
DIAPH1,2,0,NA,6.42038560004333e-4
EXD3,1,0,NA,6.355526083571372e-4
FLT3LG,1,0,NA,6.355526083571372e-4
GAD1,1,0,NA,6.355526083571372e-4
GBX1,2,0,NA,6.521728594530763e-4
GNAI2,1,0,NA,6.355526083571372e-4
INKA2,1,0,NA,6.355526083571372e-4
JAG2,2,0,NA,6.436109119188047e-4
KCNIP3,1,0,NA,6.355526083571372e-4
KCNT1,1,0,NA,6.355526083571372e-4
LZTS2,1,0,NA,6.355526083571372e-4
MAPK8IP3,1,0,NA,6.355526083571372e-4
MAST1,1,0,NA,6.355526083571372e-4
MIB1,1,0,NA,6.355526083571372e-4
NDUFA4L2,1,0,NA,6.355526083571372e-4
NELFA,2,0,NA,6.476400636996384e-4
NFE2L2,2,0,NA,6.42038560004333e-4
NRARP,1,0,NA,6.355526083571372e-4
PIM1,2,0,NA,6.37386567098758e-4
PURA,2,0,NA,6.42739743966192e-4
