ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,fold_enrichment,ci_lower,ci_upper
PID_ERBB2_ERBB3_PATHWAY,PID_ERBB2_ERBB3_PATHWAY,6/376,44/2388,0.13636363636363635,0.86605415860735,-0.38759923657982703,0.713907160478346,0.9662510749613874,0.9425540935142772,STAT3/FOS/JUN/PTPN11/NRG1/GRB2,6,7.073863636363636,2.9961961239920796,16.70102512488266
PID_PS1_PATHWAY,PID_PS1_PATHWAY,6/376,44/2388,0.13636363636363635,0.86605415860735,-0.38759923657982703,0.713907160478346,0.9662510749613874,0.9425540935142772,WIF1/KREMEN2/FOS/JUN/PPARD/TLE1,6,7.073863636363636,2.9961961239920796,16.70102512488266
PID_IL12_STAT4_PATHWAY,PID_IL12_STAT4_PATHWAY,4/376,30/2388,0.13333333333333333,0.8468085106382978,-0.3649467574093545,0.7186865621342753,0.9662510749613874,0.9425540935142772,STAT3/FOS/JUN/IRF1,4,6.916666666666666,2.424596789159734,19.73123036030962
PID_RAS_PATHWAY,PID_RAS_PATHWAY,4/376,30/2388,0.13333333333333333,0.8468085106382978,-0.3649467574093545,0.7186865621342753,0.9662510749613874,0.9425540935142772,RASGRP1/PRKCZ/GRB2/RASAL1,4,6.916666666666666,2.424596789159734,19.73123036030962
PID_HNF3B_PATHWAY,PID_HNF3B_PATHWAY,5/376,38/2388,0.13157894736842105,0.8356662933930571,-0.4413576534709143,0.7376338326673599,0.9662510749613874,0.9425540935142772,TFRC/CEBPD/PCK1/CEBPA/ALAS1,5,6.8256578947368425,2.671651659307383,17.43850308241965
PID_P38_ALPHA_BETA_DOWNSTREAM_PATHWAY,PID_P38_ALPHA_BETA_DOWNSTREAM_PATHWAY,5/376,38/2388,0.13157894736842105,0.8356662933930571,-0.4413576534709143,0.7376338326673599,0.9662510749613874,0.9425540935142772,JUN/ATF6/EIF4EBP1/HSPB1/ELK4,5,6.8256578947368425,2.671651659307383,17.43850308241965
PID_AURORA_A_PATHWAY,PID_AURORA_A_PATHWAY,4/376,31/2388,0.12903225806451613,0.8194921070693205,-0.4372233989980024,0.7432363508917739,0.9662510749613874,0.9425540935142772,TACC1/ARHGEF7/NFKBIA/GIT1,4,6.693548387096774,2.3510159269670554,19.057118880604524
PID_SYNDECAN_4_PATHWAY,PID_SYNDECAN_4_PATHWAY,4/376,31/2388,0.12903225806451613,0.8194921070693205,-0.4372233989980024,0.7432363508917739,0.9662510749613874,0.9425540935142772,CXCL12/ADAM12/LAMA1/PTK2,4,6.693548387096774,2.3510159269670554,19.057118880604524
PID_SMAD2_3PATHWAY,PID_SMAD2_3PATHWAY,2/376,16/2388,0.125,0.7938829787234043,-0.3575383654310503,0.7436592042896542,0.9662510749613874,0.9425540935142772,CTDSPL/NUP153,2,6.484375,1.4856576343168597,28.302024752801987
PID_NFAT_3PATHWAY,PID_NFAT_3PATHWAY,7/376,53/2388,0.1320754716981132,0.8388197511039743,-0.512876096180978,0.7522164430955759,0.9672603707452161,0.9435386366597038,PIM1/CABIN1/BCL2L1/PRKCG/YWHAG/PRKCZ/CAMK4,7,6.851415094339623,3.0946089011632276,15.168924505225817
PID_HES_HEY_PATHWAY,PID_HES_HEY_PATHWAY,6/376,46/2388,0.13043478260869565,0.8283996299722478,-0.507936982055003,0.7545643729897236,0.9672603707452161,0.9435386366597038,STAT3/HIF1A/CAMK2D/NCOA1/HES1/TLE1,6,6.766304347826086,2.8722739186202895,15.93959205304563
PID_BETA_CATENIN_DEG_PATHWAY,PID_BETA_CATENIN_DEG_PATHWAY,2/376,17/2388,0.11764705882352941,0.7471839799749687,-0.45213634332319835,0.7740853538667083,0.9856686839236086,0.9614954921712799,FZD5/CUL1,2,6.102941176470588,1.404994109032287,26.509642114523828
PID_HIF1A_PATHWAY,PID_HIF1A_PATHWAY,2/376,18/2388,0.1111111111111111,0.7056737588652482,-0.541747863646781,0.801313774153281,0.9990275257423459,0.9745267129038039,HIF1A/EGLN1,2,5.763888888888888,1.3326304284818142,24.92995388174132
PID_HDAC_CLASSII_PATHWAY,PID_HDAC_CLASSII_PATHWAY,4/376,34/2388,0.11764705882352941,0.7471839799749687,-0.6417220514452462,0.807098168729305,0.9990275257423459,0.9745267129038039,BCL6/HDAC4/TUBB2A/CAMK4,4,6.102941176470588,2.154831646106519,17.284826436793036
PID_MAPK_TRK_PATHWAY,PID_MAPK_TRK_PATHWAY,4/376,34/2388,0.11764705882352941,0.7471839799749687,-0.6417220514452462,0.807098168729305,0.9990275257423459,0.9745267129038039,FOS/RAP1A/MAP2K3/EGR1,4,6.102941176470588,2.154831646106519,17.284826436793036
PID_BMP_PATHWAY,PID_BMP_PATHWAY,5/376,42/2388,0.11904761904761904,0.756079027355623,-0.689312141523159,0.8146771062149935,0.9990275257423459,0.9745267129038039,PPP1R15A/CHRDL1/CTDSPL/BMP2/SMAD6,5,6.175595238095238,2.4296806230861163,15.696703584170141
PID_NOTCH_PATHWAY,PID_NOTCH_PATHWAY,7/376,57/2388,0.12280701754385964,0.7799552071668533,-0.7267474735524304,0.8172448910294553,0.9990275257423459,0.9745267129038039,LNX1/ADAM12/CDKN1A/CUL1/ENO1/DLL3/DNM1,7,6.370614035087719,2.8866843252357217,14.059286922806344
PID_ARF_3PATHWAY,PID_ARF_3PATHWAY,2/376,19/2388,0.10526315789473684,0.6685330347144457,-0.6269612015345456,0.8255943073887234,0.9990275257423459,0.9745267129038039,COPA/GOSR2,2,5.4605263157894735,1.2673494734382655,23.52732870479376
