"gene","log2FoldChange","baseMean","stat","pvalue","padj","significance","effect_size","regulation","cell_type","comparison","group1","group2","total_samples","group1_samples","group2_samples","genes_tested","analysis_date"
"Hist1h2bc",-0.449530019374619,6.92961578946291,3.23548054465912,0.0947402047301961,0.999936317231791,"Not Significant","Small","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Fbxw5",-0.575513400667366,4.96176128612926,3.17701388155044,0.0950527130448109,0.999936317231791,"Not Significant","Medium","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"C1ra",-0.6611355476931,4.52299877062875,3.17003665080317,0.0953837487488102,0.999936317231791,"Not Significant","Medium","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Polg",0.523358053405971,5.21596840027987,3.16379636746579,0.0956809916289195,0.999936317231791,"Not Significant","Medium","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Stim1",-0.308686636448984,7.17186508032643,3.14603796797568,0.0965329757184233,0.999936317231791,"Not Significant","Small","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Klc2",0.588954709945276,4.69082132583738,3.14174646170833,0.0967402303868047,0.999936317231791,"Not Significant","Medium","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"B4galt6",0.642938965218815,4.75343151959867,3.13239170454792,0.097193864107173,0.999936317231791,"Not Significant","Medium","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Htr1b",-0.435486075186871,5.85656536105694,3.12495842787783,0.097556142070776,0.999936317231791,"Not Significant","Small","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Map3k12",0.483629842596706,5.35995883041308,3.12037461474656,0.0977803529240188,0.999936317231791,"Not Significant","Small","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Polr2c",-0.326107159218397,6.62823600860901,3.11540042140471,0.0980243590349627,0.999936317231791,"Not Significant","Small","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Kansl1",-0.558465853033546,6.28355400598768,3.19192337456648,0.0982876426614203,0.999936317231791,"Not Significant","Medium","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Trp53bp2",0.54619226622626,5.20669665600961,3.10433288367313,0.0985698990196685,0.999936317231791,"Not Significant","Medium","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Slc45a4",0.422787453480691,6.54826812004905,3.09205051598128,0.0991795955036176,0.999936317231791,"Not Significant","Small","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Arhgdib",-0.798042578030154,4.92009649544238,3.12731021798391,0.0993204948262962,0.999936317231791,"Not Significant","Medium","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Smim13",0.533346505674402,5.17672654725065,3.08266440637049,0.0996485778765585,0.999936317231791,"Not Significant","Medium","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Ubc",-0.231458158412667,10.0696454095796,3.0804407729227,0.0997600731817601,0.999936317231791,"Not Significant","Small","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Sgca",-0.590350962475233,5.26067502396721,3.07191083478821,0.100189166388769,0.999936317231791,"Not Significant","Medium","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Uqcr10",-0.259139382980512,8.83938063691566,3.07032270577647,0.100269301022806,0.999936317231791,"Not Significant","Small","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
