"gene","log2FoldChange","baseMean","stat","pvalue","padj","significance","effect_size","regulation","cell_type","comparison","group1","group2","total_samples","group1_samples","group2_samples","genes_tested","analysis_date"
"Kctd6",0.198613924648905,5.74075692822055,1.09250458241941,0.316828466265801,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Vipas39",0.186563744111198,5.04987756570504,1.09233335648648,0.316864776079386,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Mgat4a",-0.196028284646395,5.56935685217126,1.09209679808573,0.316914949919898,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"D230025D16Rik",-0.244414641914807,4.68075732911323,1.09198905028264,0.31693780689405,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Rbmx2",-0.348293782144008,3.6314213513367,1.09173926050271,0.316990804844244,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Pgap3",-0.410758725703115,2.50841549021022,1.0909099108,0.31716685879916,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"A130010J15Rik",0.335501225305196,2.84089064444728,1.09077791000318,0.317194892725836,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Rab43",-0.285351142820242,4.1484915338576,1.09038306573051,0.317278769644975,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Helb",0.351128808092544,2.80262887631195,1.09032141203867,0.317291869617325,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Zkscan2",0.204937226575153,5.3845860640229,1.09032077409574,0.317292005169357,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Cuta",-0.267555593479961,5.65547279132897,1.08991422528849,0.317378406684332,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Pik3cb",-0.202432510760072,4.93578282214638,1.08943767099715,0.317479728797668,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Fam118b",0.224514939416195,4.38728440036353,1.08895197583845,0.317583041870457,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Tgoln1",-0.198869136418937,7.008534273752,1.08887634084753,0.317599134638244,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Eif2s1",-0.225252067556826,5.53182156572303,1.08865055481949,0.317647181785568,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Tesk1",-0.210967589021662,4.97701289698895,1.08811751358394,0.317760653826113,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Zfp712",-0.309318257089378,3.43508974789024,1.08806142020231,0.317772598161199,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Yeats2",0.192164852147392,6.4143336054525,1.08800152168429,0.317785353456444,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Mlc1",-0.401950629279762,4.62080312568263,1.09922212174765,0.317835958835414,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
"Dctn3",-0.260451223437769,6.81105313120654,1.08667262736869,0.318068527418948,0.987744948172158,"Not Significant","Small","Not Significant","NEUR","With_vs_Naive","Withdrawal","Naive",6,3,3,13125,2025-05-28
