"gene","log2FoldChange","baseMean","stat","pvalue","padj","significance","effect_size","regulation","cell_type","comparison","group1","group2","total_samples","group1_samples","group2_samples","genes_tested","analysis_date"
"Polr2h",-0.343763716383925,4.80095042508534,5.53867893948335,0.0466664163769562,0.999893119677228,"Not Significant","Small","Not Significant","EPIC","With_vs_Dep","Withdrawal","Dependent",6,3,3,17624,2025-05-29
"Gbe1",0.369351410867931,3.63926317361252,5.53803328612591,0.0466776504476265,0.999893119677228,"Not Significant","Small","Not Significant","EPIC","With_vs_Dep","Withdrawal","Dependent",6,3,3,17624,2025-05-29
"B230311B06Rik",-0.626349412804423,3.05899005914316,5.53659165372663,0.0467019847890124,0.999893119677228,"Not Significant","Medium","Not Significant","EPIC","With_vs_Dep","Withdrawal","Dependent",6,3,3,17624,2025-05-29
"6330415G19Rik",1.00943859422584,0.118941193163816,5.549603844722,0.0467329083862024,0.999893119677228,"Not Significant","Large","Not Significant","EPIC","With_vs_Dep","Withdrawal","Dependent",6,3,3,17624,2025-05-29
"H1f0",0.30041103428179,5.57540211939375,5.5286259818147,0.0468216127127593,0.999893119677228,"Not Significant","Small","Not Significant","EPIC","With_vs_Dep","Withdrawal","Dependent",6,3,3,17624,2025-05-29
"Jmjd6",-0.283682399448454,4.81437352976847,5.52843091569077,0.0468248417187722,0.999893119677228,"Not Significant","Small","Not Significant","EPIC","With_vs_Dep","Withdrawal","Dependent",6,3,3,17624,2025-05-29
"Tnnt3",-1.1944513874092,-0.3055091228516,5.51168352339241,0.0469933056819539,0.999893119677228,"Not Significant","Large","Not Significant","EPIC","With_vs_Dep","Withdrawal","Dependent",6,3,3,17624,2025-05-29
"1700084C06Rik",1.44997540168151,-0.782117037552964,5.49390572581263,0.0472075385999171,0.999893119677228,"Not Significant","Large","Not Significant","EPIC","With_vs_Dep","Withdrawal","Dependent",6,3,3,17624,2025-05-29
"Gm47405",0.998787376345528,-0.304415518983809,5.513358532842,0.0474605745824004,0.999893119677228,"Not Significant","Medium","Not Significant","EPIC","With_vs_Dep","Withdrawal","Dependent",6,3,3,17624,2025-05-29
"Arsg",1.14293387246425,4.87271056656233,5.4831805760399,0.0475330770427429,0.999893119677228,"Not Significant","Large","Not Significant","EPIC","With_vs_Dep","Withdrawal","Dependent",6,3,3,17624,2025-05-29
"Zfp574",-0.399159531227971,3.15906303633691,5.48331338682703,0.0475331068193558,0.999893119677228,"Not Significant","Small","Not Significant","EPIC","With_vs_Dep","Withdrawal","Dependent",6,3,3,17624,2025-05-29
"Dnph1",-0.602214064302778,1.75654067898489,5.47654667827037,0.0476545423065713,0.999893119677228,"Not Significant","Medium","Not Significant","EPIC","With_vs_Dep","Withdrawal","Dependent",6,3,3,17624,2025-05-29
"Slc4a10",0.474230996805889,6.71344154634151,5.47422349758191,0.0476741485962923,0.999893119677228,"Not Significant","Small","Not Significant","EPIC","With_vs_Dep","Withdrawal","Dependent",6,3,3,17624,2025-05-29
"Dmrtb1",-0.953440815291869,0.130116696839679,5.48526168598317,0.047684017702891,0.999893119677228,"Not Significant","Medium","Not Significant","EPIC","With_vs_Dep","Withdrawal","Dependent",6,3,3,17624,2025-05-29
"Cntn2",0.392280195864092,4.36832160882064,5.4680660452868,0.0477726008711702,0.999893119677228,"Not Significant","Small","Not Significant","EPIC","With_vs_Dep","Withdrawal","Dependent",6,3,3,17624,2025-05-29
"Gpt2",-0.299862901961477,5.44795964839959,5.45524593218179,0.0479763849103302,0.999893119677228,"Not Significant","Small","Not Significant","EPIC","With_vs_Dep","Withdrawal","Dependent",6,3,3,17624,2025-05-29
