"gene","log2FoldChange","baseMean","stat","pvalue","padj","significance","effect_size","regulation","cell_type","comparison","group1","group2","total_samples","group1_samples","group2_samples","genes_tested","analysis_date"
"Trappc8",0.0632827809829318,5.51528059903378,0.0960513666223387,0.762520699523573,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Zfhx3",-0.0479261933416014,8.18040420546662,0.0959803809033184,0.762604874433374,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Rpe",-0.0717023370784062,4.30330465574105,0.0959502602650055,0.762643882207221,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Dancr",-0.125137935622846,2.6807326818614,0.0959639746564368,0.762668420062653,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Lpcat1",0.0670618345480541,5.240721281183,0.0958705869072912,0.762736862000663,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Ric3",-0.121246443197737,3.34914236667192,0.0958751136728574,0.762748391135321,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Scg2",-0.173705096912851,3.8965336018821,0.0964924777210911,0.762765828465683,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Pip4k2a",0.0428395869890948,7.33210225294976,0.0958451664044895,0.762766483048459,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Cep112",-0.131396025803055,3.11068099824728,0.0958584413162086,0.762777385537022,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Nomo1",-0.0751701825498634,4.24428845955795,0.0958368896317627,0.762779647507189,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Rnf139",-0.0696855730250013,4.74922083218782,0.0957399592270226,0.762893778564096,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Mapk14",-0.0497220632960203,6.31775919406613,0.0955442310351156,0.763126641298884,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Hyou1",0.0686904737447333,4.65041538629422,0.0955333543369785,0.763141196788067,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Ano8",0.127986916209591,2.98720855335658,0.0955310352067124,0.763174375108148,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Caly",0.108122838423974,4.85044707964488,0.0953844084587288,0.763320073534223,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Gtpbp3",-0.108223527744569,3.23942547157346,0.0953901952644128,0.763332579977604,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Gm46411",-0.167519302523474,2.25892571958052,0.0953922000230353,0.763334858287458,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Phf13",-0.0962534672296048,3.35581379139877,0.0953161817918005,0.763417045320537,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Thoc2",-0.0471983383040199,6.6983668059295,0.0952578895496718,0.76346968419724,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Manbal",-0.0729265520382382,5.34028259576934,0.0952167130172964,0.763519662026839,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Ap2a2",0.0563171036984012,7.89402237354423,0.0950764044494605,0.763687297329483,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Cep57l1",-0.116583654508589,3.18637646895472,0.0949766500279631,0.763830719105097,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Slc35f5",-0.0744611147059422,4.56177944553161,0.094792079386956,0.764030967846444,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Mmaa",0.0996524246723089,3.495088972476,0.0947311363912379,0.764114654395392,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Rhot2",0.0907111742822921,3.76461907133886,0.0946588283291242,0.764196446213861,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Cnbp",0.0453288335011528,7.78856918060912,0.0946219967309525,0.764233550160691,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Nudt6",0.108494649041361,3.35340086289635,0.0946331432903434,0.764236627229808,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Il15",0.0649927862459958,4.72699406830673,0.0945889417965847,0.764274906441988,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Atf7ip",-0.053057317445978,5.973215172093,0.0945367816626009,0.764336496933766,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Rpp14",-0.0726627090555843,4.64828643509103,0.0945331235013716,0.764342369781573,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Arfgap2",-0.0586711040684089,5.17847062752711,0.094390697447306,0.764513044638605,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Huwe1",0.0420122647214094,6.33367902606905,0.0942620136936201,0.764667538514655,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Mpp2",-0.149656254645097,2.99186498402236,0.0942261309989356,0.764742139170002,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
"Gabpb1",0.0789395504545022,4.13793674753416,0.094162484230718,0.764791109656617,0.999135122405733,"Not Significant","Small","Not Significant","MAC","With_vs_Dep","Withdrawal","Dependent",6,3,3,11743,2025-05-29
