"gene","log2FoldChange","baseMean","stat","pvalue","padj","significance","effect_size","regulation","cell_type","comparison","group1","group2","total_samples","group1_samples","group2_samples","genes_tested","analysis_date"
"Utp20",0.198763601954313,4.00744176261425,1.46494106513876,0.248296853504571,0.999475196090607,"Not Significant","Small","Not Significant","OPC","Dep_vs_Naive","Dependent","Naive",6,3,3,15713,2025-05-29
"Lsm2",-0.147207437595648,5.35037145727888,1.46476034253994,0.248324065664259,0.999475196090607,"Not Significant","Small","Not Significant","OPC","Dep_vs_Naive","Dependent","Naive",6,3,3,15713,2025-05-29
"Pdzd4",0.166441273492735,4.25020517487253,1.46445815519828,0.248370602292818,0.999475196090607,"Not Significant","Small","Not Significant","OPC","Dep_vs_Naive","Dependent","Naive",6,3,3,15713,2025-05-29
"Ppp2ca",0.120232609269044,8.13025200388203,1.46419515154043,0.248410380260052,0.999475196090607,"Not Significant","Small","Not Significant","OPC","Dep_vs_Naive","Dependent","Naive",6,3,3,15713,2025-05-29
"Rtl6",0.184918334089117,4.14415906717602,1.46334182359427,0.248541601046671,0.999475196090607,"Not Significant","Small","Not Significant","OPC","Dep_vs_Naive","Dependent","Naive",6,3,3,15713,2025-05-29
"Clec11a",-0.404759064473835,1.38165781972513,1.46314338008421,0.248593491276944,0.999475196090607,"Not Significant","Small","Not Significant","OPC","Dep_vs_Naive","Dependent","Naive",6,3,3,15713,2025-05-29
"Tlr1",0.884289942119649,-0.234725192842691,1.46098841718847,0.248706363348633,0.999475196090607,"Not Significant","Medium","Not Significant","OPC","Dep_vs_Naive","Dependent","Naive",6,3,3,15713,2025-05-29
"Umps",-0.180644843560331,3.87104837947601,1.46209233222947,0.248733231657151,0.999475196090607,"Not Significant","Small","Not Significant","OPC","Dep_vs_Naive","Dependent","Naive",6,3,3,15713,2025-05-29
"Mir17hg",0.334541505893011,1.69029970844914,1.46170800326542,0.248804284980806,0.999475196090607,"Not Significant","Small","Not Significant","OPC","Dep_vs_Naive","Dependent","Naive",6,3,3,15713,2025-05-29
"Shc4",0.177081511574527,6.7281133589304,1.4613736527198,0.248842773662683,0.999475196090607,"Not Significant","Small","Not Significant","OPC","Dep_vs_Naive","Dependent","Naive",6,3,3,15713,2025-05-29
"Aar2",0.179696988783084,4.21045311103067,1.46092155675407,0.248912645601278,0.999475196090607,"Not Significant","Small","Not Significant","OPC","Dep_vs_Naive","Dependent","Naive",6,3,3,15713,2025-05-29
"Ppan",-0.214168239657421,4.08272844377406,1.46069426893516,0.248947592819816,0.999475196090607,"Not Significant","Small","Not Significant","OPC","Dep_vs_Naive","Dependent","Naive",6,3,3,15713,2025-05-29
"Gm49085",0.245552953381357,3.48626158651462,1.46005356187515,0.249046502250483,0.999475196090607,"Not Significant","Small","Not Significant","OPC","Dep_vs_Naive","Dependent","Naive",6,3,3,15713,2025-05-29
"Gm36529",0.659667100368835,0.189082150256522,1.4602673573387,0.24918882068272,0.999475196090607,"Not Significant","Medium","Not Significant","OPC","Dep_vs_Naive","Dependent","Naive",6,3,3,15713,2025-05-29
"Tgif1",0.472432176845997,2.17242777082269,1.45887834569407,0.249232333531754,0.999475196090607,"Not Significant","Small","Not Significant","OPC","Dep_vs_Naive","Dependent","Naive",6,3,3,15713,2025-05-29
