"gene","log2FoldChange","baseMean","stat","pvalue","padj","significance","effect_size","regulation","cell_type","comparison","group1","group2","total_samples","group1_samples","group2_samples","genes_tested","analysis_date"
"Zrsr2",0.0590839073369376,5.66170449255859,0.0353706270593902,0.853067953112053,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Hdac1",-0.074130692524204,5.72145871388551,0.0355930989689126,0.853183550499209,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Sec16a",0.0669950665149218,4.8579238771425,0.0352334259744737,0.853349671071836,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Mboat7",0.0583254295361101,5.44773904956918,0.0350881838014241,0.853648520608579,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Ifngr1",-0.0447477490769052,8.22007586102109,0.0350799530926589,0.853665475261041,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Zyx",-0.0434720958663559,7.48399839614641,0.0350399034858819,0.853748003948003,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Gpcpd1",-0.0596240346504389,5.98713472506819,0.0350317164722779,0.853764880632869,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Ccny",-0.0560413463523742,5.46597885139992,0.0349738034037145,0.853884320900148,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Fam192a",-0.0638078162778098,5.29951252169472,0.0349656804829255,0.853901081859819,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Uxs1",0.0873502449429581,4.58657724150385,0.0349308277626805,0.853973020423143,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Agt",-0.101397411015566,5.1719584311022,0.035452076177603,0.854076618795007,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Cxcr2",0.0761864916964343,4.97149049767182,0.034835119759719,0.854170760365376,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Map4k2",-0.086628569887765,4.40544130322477,0.0347974106948216,0.854248747469935,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Gadd45b",-0.0363104972566528,9.94281915314538,0.0347078991359239,0.854434044274442,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Mocs2",-0.0629423115323164,5.36831287147177,0.0346683535048327,0.854515986099387,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Tmem100",0.140330349882155,4.7119598548776,0.0357551721493414,0.854518568329192,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Scaf8",-0.0722866288952969,4.93218012412499,0.0346491597765185,0.854555774558869,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Pck2",0.0844648788205005,4.38609359550567,0.0346224522039288,0.85461115817542,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Cxcl2",0.127871397260052,10.6680674651503,0.0372913585061174,0.854670089398957,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Furin",-0.0607568086354478,5.46774278009403,0.0345779473851688,0.854703497238922,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Gnb1",0.0415648727547698,7.66703499240362,0.0345738381225507,0.854712026285489,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Rbp1",0.0769667502239267,4.43721807529645,0.0345721340510025,0.854715563352895,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Atp6v1h",-0.0581087581443318,5.47250408389826,0.0344668429115899,0.854934287139943,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Lrrfip2",0.0583717902696057,5.93520572091524,0.0342958327236756,0.855290269841958,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
"Kcmf1",-0.0479906779110799,6.0482141115531,0.034269727080281,0.855344693405187,0.999905706831961,"Not Significant","Small","Not Significant","DC","Dep_vs_Naive","Dependent","Naive",6,3,3,6816,2025-05-28
