"gene","log2FoldChange","baseMean","stat","pvalue","padj","significance","effect_size","regulation","cell_type","comparison","group1","group2","total_samples","group1_samples","group2_samples","genes_tested","analysis_date"
"Tomm40",0.243487268338223,5.66407970129677,1.17044376098731,0.298530006766777,0.999822942704652,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",6,3,3,10023,2025-05-29
"Asxl2",-0.221652828324015,5.96206441598496,1.16961167068273,0.298693522766347,0.999822942704652,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",6,3,3,10023,2025-05-29
"Nprl3",-0.443769676389123,3.89211353862824,1.16959001362353,0.298763439588292,0.999822942704652,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",6,3,3,10023,2025-05-29
"Tfpt",0.457375868159776,3.98914656440694,1.16936309202458,0.298840527161356,0.999822942704652,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",6,3,3,10023,2025-05-29
"Phf5a",-0.234986355569016,6.12271642850997,1.16753862208421,0.299103832441873,0.999822942704652,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",6,3,3,10023,2025-05-29
"Sat1",-0.263118062122248,7.12836970226569,1.16718656530392,0.299171341350321,0.999822942704652,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",6,3,3,10023,2025-05-29
"Grb14",0.483315082036959,4.13913338830788,1.16755914600484,0.299178003486242,0.999822942704652,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",6,3,3,10023,2025-05-29
"Cacnb4",-0.419558699646244,4.69549424048523,1.16672182583716,0.299305231259155,0.999822942704652,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",6,3,3,10023,2025-05-29
"Mmut",-0.278795417624962,5.55856039948021,1.16647103932867,0.299320710609506,0.999822942704652,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",6,3,3,10023,2025-05-29
"Hadha",0.191346548764619,6.89182518994666,1.16628685049199,0.299350336037844,0.999822942704652,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",6,3,3,10023,2025-05-29
"Bicc1",-0.46776427444917,4.17482375974198,1.16661624418845,0.299357363115166,0.999822942704652,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",6,3,3,10023,2025-05-29
"Usp1",-0.277420335778484,5.3879110814281,1.16602209234911,0.299412837226183,0.999822942704652,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",6,3,3,10023,2025-05-29
"Socs6",0.357080932733488,4.88563750896813,1.16524845818776,0.299575284236985,0.999822942704652,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",6,3,3,10023,2025-05-29
"Rccd1",0.384999292833869,5.01496382811695,1.16490894930128,0.299638552577648,0.999822942704652,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",6,3,3,10023,2025-05-29
"Soat1",-0.389890985996102,5.10245664924772,1.16445662158117,0.299733526344035,0.999822942704652,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",6,3,3,10023,2025-05-29
"Acot9",-0.362973865834623,4.57047759529184,1.16425219245446,0.299803872192512,0.999822942704652,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",6,3,3,10023,2025-05-29
"Cpsf4",-0.484081645376314,3.64617676886813,1.16357851839999,0.299909939441229,0.999822942704652,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",6,3,3,10023,2025-05-29
"Bag3",-0.359306395741102,5.08441429393487,1.16346005243925,0.299932344816658,0.999822942704652,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",6,3,3,10023,2025-05-29
"Ripor2",0.420647021947607,4.46277281134008,1.16283561542216,0.300081228577046,0.999822942704652,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",6,3,3,10023,2025-05-29
"Dgcr6",-0.293430613788436,5.99459282597758,1.1624794542126,0.300111455073892,0.999822942704652,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",6,3,3,10023,2025-05-29
"Gzf1",0.380631631817919,4.59150730964365,1.16226521437638,0.300184805440991,0.999822942704652,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",6,3,3,10023,2025-05-29
"Kdm4a",-0.430707244724445,4.49692508984931,1.16236322630937,0.30018685640168,0.999822942704652,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",6,3,3,10023,2025-05-29
"Lclat1",0.326425085242142,4.91102518109432,1.16199722508605,0.300222386991662,0.999822942704652,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",6,3,3,10023,2025-05-29
"Surf1",-0.297485888097058,5.1985194659571,1.16146187943306,0.300326241633203,0.999822942704652,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",6,3,3,10023,2025-05-29
"Josd1",0.451248272675081,4.92233419841085,1.16138050164682,0.300344413511968,0.999822942704652,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",6,3,3,10023,2025-05-29
"Higd1a",-0.187834988671822,7.1147155172183,1.15961908039099,0.300679520212983,0.999822942704652,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",6,3,3,10023,2025-05-29
"Mtln",-0.265819815376774,6.34371756432478,1.1594734115247,0.300710228290209,0.999822942704652,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",6,3,3,10023,2025-05-29
"2010109A12Rik",-0.521537265194379,3.4886011084385,1.1590550072841,0.300740511986096,0.999822942704652,"Not Significant","Medium","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",6,3,3,10023,2025-05-29
"Kif1c",-0.230425758739565,6.69446903298332,1.15878101544772,0.30084786965656,0.999822942704652,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",6,3,3,10023,2025-05-29
"Rbm15",0.359690990824691,4.53565777501286,1.15848340387115,0.300944898968039,0.999822942704652,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",6,3,3,10023,2025-05-29
"mt-Cytb",-0.149789750113989,13.3515063663365,1.15778114726204,0.301046305706914,0.999822942704652,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",6,3,3,10023,2025-05-29
"Slc7a11",-0.462124138691207,5.10363665892369,1.15785399482966,0.301053384278385,0.999822942704652,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",6,3,3,10023,2025-05-29
"Fam192a",0.34631176045153,4.91377297757969,1.1566173173501,0.301298489411444,0.999822942704652,"Not Significant","Small","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",6,3,3,10023,2025-05-29
"Tfeb",0.504855069531565,3.88511079011975,1.15636204505414,0.301448900849499,0.999822942704652,"Not Significant","Medium","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",6,3,3,10023,2025-05-29
"Mto1",0.51417530222854,3.83900713239424,1.15606337790823,0.30151404743518,0.999822942704652,"Not Significant","Medium","Not Significant","VSMC","With_vs_Naive","Withdrawal","Naive",6,3,3,10023,2025-05-29
