"gene","log2FoldChange","baseMean","stat","pvalue","padj","significance","effect_size","regulation","cell_type","comparison","group1","group2","total_samples","group1_samples","group2_samples","genes_tested","analysis_date"
"Ncor2",-0.0290712435930888,6.15631407323283,0.061614888401335,0.80943024329752,0.997758760502912,"Not Significant","Small","Not Significant","EC","Dep_vs_Naive","Dependent","Naive",6,3,3,14828,2025-05-29
"Herc1",0.0373711874607025,6.52141940455914,0.0615043572040771,0.809597410304062,0.997758760502912,"Not Significant","Small","Not Significant","EC","Dep_vs_Naive","Dependent","Naive",6,3,3,14828,2025-05-29
"Osbpl10",0.0616555417744404,2.12449753389118,0.061477711942368,0.809639921689118,0.997758760502912,"Not Significant","Small","Not Significant","EC","Dep_vs_Naive","Dependent","Naive",6,3,3,14828,2025-05-29
"Ldhb",0.0364187757519942,5.93665583605934,0.061442178738242,0.809691524825832,0.997758760502912,"Not Significant","Small","Not Significant","EC","Dep_vs_Naive","Dependent","Naive",6,3,3,14828,2025-05-29
"Erc2",-0.0933486863427835,3.53335371568346,0.0614386430140662,0.809697225101709,0.997758760502912,"Not Significant","Small","Not Significant","EC","Dep_vs_Naive","Dependent","Naive",6,3,3,14828,2025-05-29
"Cept1",0.0225206864310699,5.9967338494159,0.0613599945611315,0.809815992192913,0.997758760502912,"Not Significant","Small","Not Significant","EC","Dep_vs_Naive","Dependent","Naive",6,3,3,14828,2025-05-29
"Gm2379",-0.106848568880331,0.741911017620746,0.061373108774001,0.809827032800477,0.997758760502912,"Not Significant","Small","Not Significant","EC","Dep_vs_Naive","Dependent","Naive",6,3,3,14828,2025-05-29
"Gatc",0.0528688641118973,3.77686158601235,0.0613361547101533,0.809852379152171,0.997758760502912,"Not Significant","Small","Not Significant","EC","Dep_vs_Naive","Dependent","Naive",6,3,3,14828,2025-05-29
"Zfp982",0.070383785832242,2.71690143830726,0.061254968685435,0.809976165487502,0.997758760502912,"Not Significant","Small","Not Significant","EC","Dep_vs_Naive","Dependent","Naive",6,3,3,14828,2025-05-29
"Tns1",0.0280328985114666,8.4733393106406,0.0612440901501167,0.809991674014717,0.997758760502912,"Not Significant","Small","Not Significant","EC","Dep_vs_Naive","Dependent","Naive",6,3,3,14828,2025-05-29
