ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
PID_FOXM1_PATHWAY,PID_FOXM1_PATHWAY,1/40,18/1060,0.05555555555555555,1.472222222222222,0.3999693419686339,0.502479126212294,0.6202476714183004,0.5619832332637499,CDK2,1
PID_FOXO_PATHWAY,PID_FOXO_PATHWAY,1/40,19/1060,0.05263157894736842,1.394736842105263,0.34366633228031745,0.5215778161849509,0.6339176535170942,0.5743690931267477,CDK2,1
PID_CASPASE_PATHWAY,PID_CASPASE_PATHWAY,1/40,20/1060,0.05,1.325,0.2904421072211445,0.5399609932767873,0.6366704249084507,0.5768632763993958,CASP4,1
PID_MTOR_4PATHWAY,PID_MTOR_4PATHWAY,1/40,20/1060,0.05,1.325,0.2904421072211445,0.5399609932767873,0.6366704249084507,0.5768632763993958,CDK2,1
PID_NOTCH_PATHWAY,PID_NOTCH_PATHWAY,1/40,21/1060,0.047619047619047616,1.2619047619047619,0.2399513281805536,0.5576548012276802,0.6384743376374888,0.5784977343017889,CDKN1A,1
PID_SHP2_PATHWAY,PID_SHP2_PATHWAY,1/40,21/1060,0.047619047619047616,1.2619047619047619,0.2399513281805536,0.5576548012276802,0.6384743376374888,0.5784977343017889,IL6,1
PID_TAP63_PATHWAY,PID_TAP63_PATHWAY,1/40,25/1060,0.04,1.06,0.06009370347158631,0.6220273015865876,0.694657267287047,0.629402987015579,CDKN1A,1
PID_DELTA_NP63_PATHWAY,PID_DELTA_NP63_PATHWAY,1/40,26/1060,0.038461538461538464,1.0192307692307694,0.019651737338810118,0.6366349421049804,0.694657267287047,0.629402987015579,CEBPD,1
PID_FGF_PATHWAY,PID_FGF_PATHWAY,1/40,26/1060,0.038461538461538464,1.0192307692307694,0.019651737338810118,0.6366349421049804,0.694657267287047,0.629402987015579,PLAUR,1
PID_ANGIOPOIETIN_RECEPTOR_PATHWAY,PID_ANGIOPOIETIN_RECEPTOR_PATHWAY,1/40,27/1060,0.037037037037037035,0.9814814814814815,-0.019293714659870922,0.6506916174587529,0.694657267287047,0.629402987015579,CDKN1A,1
PID_SYNDECAN_1_PATHWAY,PID_SYNDECAN_1_PATHWAY,1/40,27/1060,0.037037037037037035,0.9814814814814815,-0.019293714659870922,0.6506916174587529,0.694657267287047,0.629402987015579,COL4A1,1
PID_TXA2PATHWAY,PID_TXA2PATHWAY,1/40,29/1060,0.034482758620689655,0.9137931034482758,-0.09317289009537283,0.6772324173659257,0.7133514796254417,0.6463411141176554,SELE,1
PID_LYSOPHOSPHOLIPID_PATHWAY,PID_LYSOPHOSPHOLIPID_PATHWAY,1/40,30/1060,0.03333333333333333,0.8833333333333334,-0.12831182866741328,0.6897549229967335,0.7169820910097624,0.6496306753985855,IL6,1
PID_ENDOTHELIN_PATHWAY,PID_ENDOTHELIN_PATHWAY,1/40,33/1060,0.030303030303030304,0.8030303030303031,-0.227535442372379,0.724546931021336,0.743366331827085,0.6735364498899639,EDN1,1
PID_ERBB1_DOWNSTREAM_PATHWAY,PID_ERBB1_DOWNSTREAM_PATHWAY,1/40,39/1060,0.02564102564102564,0.6794871794871795,-0.40368510778284084,0.7830948509649742,0.7931345285414482,0.7186295528423516,ZFP36,1
PID_PDGFRB_PATHWAY,PID_PDGFRB_PATHWAY,1/40,48/1060,0.020833333333333332,0.5520833333333333,-0.628645013201744,0.8488419411056208,0.8488419411056208,0.7691039572975646,ITGB3,1
