"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Method"
"CUL1",0.272611236738134,6.67401140140387,14.100983596429,1.8520427185519e-23,9.0003318358024e-23,42.0460201969448,"Mixed_Effects"
"ARMCX5",0.475874709172977,4.24234545097468,14.1007026941337,1.85416883893656e-23,9.00816599210542e-23,42.33504889688,"Mixed_Effects"
"FAM91A1",0.302019585860886,6.361561188525,14.1003530336228,1.85681881916928e-23,9.01854018490089e-23,42.0583810167125,"Mixed_Effects"
"USP25",-0.400088506438823,7.35318625056,-14.1001801040027,1.85813081481884e-23,9.02241185893196e-23,42.02120116721,"Mixed_Effects"
"CHRNA6",2.94085481745071,-1.26791024876932,14.0990771038924,1.86652114638312e-23,9.06064170892461e-23,42.7336509265391,"Mixed_Effects"
"BMP2K",-0.468054072242273,6.59616385333774,-14.0965132540712,1.88617169536729e-23,9.15349564929838e-23,42.0281566846397,"Mixed_Effects"
"ZNF518A",-0.309452839595321,7.05181670131311,-14.0935204806837,1.90937354995131e-23,9.2635277102289e-23,42.0013907682943,"Mixed_Effects"
"FAM216A",0.501028200565102,4.48565050019993,14.0933299390037,1.91086044823101e-23,9.26817561439254e-23,42.2488642882665,"Mixed_Effects"
"WDFY2",-0.412509698480829,5.78708336583567,-14.0926868340772,1.91588755760261e-23,9.28998714981409e-23,42.0635509182757,"Mixed_Effects"
"RTF1",0.285768959438961,6.46427990605525,14.0919252160914,1.92185831328426e-23,9.31636101853207e-23,42.0196194764168,"Mixed_Effects"
"FHOD3",0.842693687725492,5.66547502682425,14.0896214278984,1.94003338405227e-23,9.40186532691703e-23,42.085305280101,"Mixed_Effects"
"LIPE",-0.939059218769656,2.9413973334899,-14.0887023056357,1.94733277093702e-23,9.43463076524756e-23,42.5448056155422,"Mixed_Effects"
"DYNLT1",-0.446938532888756,3.84653466131132,-14.0868539243201,1.96209593357935e-23,9.50352933666239e-23,42.3382937739749,"Mixed_Effects"
"KICS2",-0.387285068557251,4.37366770430207,-14.0858538731261,1.970130375492e-23,9.5398078751373e-23,42.2230913749516,"Mixed_Effects"
"MLF1",-0.82633231294652,4.75096986284817,-14.0844557446022,1.98141857932476e-23,9.59181745416769e-23,42.1446038846972,"Mixed_Effects"
"ERLIN1",-0.461146076737284,4.46445270691682,-14.0827356732358,1.99539552589991e-23,9.65681060366475e-23,42.1928185422473,"Mixed_Effects"
"PCDHGC3",-0.738314637881107,5.9459298837251,-14.0803326780552,2.01508825820452e-23,9.74942204218003e-23,42.0023247032567,"Mixed_Effects"
"SYT17",0.742492340526446,4.31488123630022,14.0778359626008,2.03575648979525e-23,9.84670072513715e-23,42.256683710346,"Mixed_Effects"
"PPP1R26-AS1",1.00186292845302,1.67342468266821,14.0762156955986,2.04928347978485e-23,9.9093939568846e-23,42.7475289914923,"Mixed_Effects"
"KLHL36",-0.304638062355899,6.04211609239735,-14.0743991772888,2.06455660578238e-23,9.98049378199461e-23,41.9670564261747,"Mixed_Effects"
"MPP2",0.436987279941099,5.70291551534289,14.0727949825311,2.07813987075231e-23,1.00433875055332e-22,42.0000670012929,"Mixed_Effects"
"GNA15",1.55043757041119,1.16176865372646,14.0715619250249,2.08864176314712e-23,1.0091358769614e-22,42.8045882318811,"Mixed_Effects"
"DHRS7",0.383030135421438,5.08193603109005,14.0685755381929,2.11429879511695e-23,1.02125060875495e-22,42.0511356106676,"Mixed_Effects"
"LOC105370645",-1.25638147729637,3.37070268282757,-14.0560196437885,2.22569155308578e-23,1.07475940414095e-22,42.312356267529,"Mixed_Effects"
"CDC27",0.333326393357883,7.37786105159747,14.054538495658,2.23921598235133e-23,1.08099231059848e-22,41.8349807131775,"Mixed_Effects"
"BMP3",2.49569615788042,0.39567280162001,14.0535728888915,2.24807753447978e-23,1.08497137742285e-22,42.7690803313384,"Mixed_Effects"
"USP3-AS1",-0.765877392841408,3.10778922699752,-14.0533693866768,2.24994961508814e-23,1.08557591009924e-22,42.3433456562522,"Mixed_Effects"
"NDUFAF4",0.628176588345874,5.81031653994886,14.0519100208774,2.26342087683729e-23,1.09177504667483e-22,41.8999753638791,"Mixed_Effects"
"ZC2HC1C",-0.608561675499844,3.32013475037685,-14.051448590399,2.26769718223317e-23,1.09325018991283e-22,42.2914220817112,"Mixed_Effects"
"ANKRD55",-1.19291355717181,2.43826971868054,-14.0514453978264,2.26772679772491e-23,1.09325018991283e-22,42.4569352506106,"Mixed_Effects"
"ARHGAP36",-3.21431739172058,2.22144800761279,-14.0473400888333,2.30613342076981e-23,1.11145990279346e-22,42.5457489066243,"Mixed_Effects"
"TAPT1",0.289996722817517,6.12313792223675,14.0434062072965,2.34355106294405e-23,1.12918308570337e-22,41.838611241386,"Mixed_Effects"
"STX8",0.443157259830129,3.97278167824349,14.0431083284998,2.34640916579552e-23,1.13024942884554e-22,42.1491694335052,"Mixed_Effects"
"AGGF1",0.382636914166937,5.11257013979642,14.0420869428682,2.35623590062712e-23,1.13467100639158e-22,41.935990956792,"Mixed_Effects"
"AFF2",1.30181921952839,4.95714409083564,14.0391940868113,2.384293631371e-23,1.14786707681718e-22,42.0062227422334,"Mixed_Effects"
"SGK1",-0.827965880413017,6.23361633190088,-14.0350965605821,2.42461249111676e-23,1.16695713524664e-22,41.7963598343065,"Mixed_Effects"
"LRP12",-0.434203483760466,6.34081238268191,-14.0314394245344,2.46117783983544e-23,1.18423065527941e-22,41.7703466369527,"Mixed_Effects"
"LAMTOR3",0.517365041172189,6.32184601803495,14.0289210047037,2.4866804383134e-23,1.19617315402152e-22,41.7675686308983,"Mixed_Effects"
"TBC1D26",-1.80027407777061,0.150198702659073,-14.0282141398301,2.49388618788721e-23,1.19931014150756e-22,42.6609867964642,"Mixed_Effects"
"AKTIP",0.298216772363071,6.14232312018332,14.0226848219571,2.55098257132365e-23,1.22643123675928e-22,41.7523936482204,"Mixed_Effects"
"CPD",0.398727205316488,7.57464082167945,14.0211516680072,2.56704605153645e-23,1.2338155514845e-22,41.6942186685423,"Mixed_Effects"
"BRCA1",-0.579743915340555,3.59408401996467,-14.0192710607245,2.58688918126898e-23,1.24301195537586e-22,42.1097265193689,"Mixed_Effects"
"DEUP1",-3.37347963533162,-2.11447847493493,-14.0154000591961,2.62822163637728e-23,1.2625262049308e-22,42.4671870556241,"Mixed_Effects"
"GM2A",-0.407010351720125,5.8560734135576,-14.0138556073081,2.64489755875e-23,1.27018867688504e-22,41.7314514214532,"Mixed_Effects"
"IFT43",-0.416723949372239,3.86955537436775,-14.0120300900708,2.6647457509635e-23,1.27936998739409e-22,42.0239680457425,"Mixed_Effects"
"C9orf72",0.383296233450776,6.34714883950199,14.0087577466415,2.70070112247673e-23,1.29627736155251e-22,41.6837937004765,"Mixed_Effects"
"PCDHGB7",-0.575692397663565,3.64925756118581,-14.0041695978295,2.75193876732852e-23,1.32050862427889e-22,42.0471206997975,"Mixed_Effects"
"NUMB",0.326111054456693,5.70947659827541,13.9988370227873,2.81272171715944e-23,1.34930564937044e-22,41.691581692376,"Mixed_Effects"
"MORC3",0.28342820847965,6.55884945884608,13.9977202159444,2.82562187394856e-23,1.35512309028666e-22,41.626336222477,"Mixed_Effects"
"PSMC1",0.486041148137378,5.75815781425589,13.9972620257915,2.83093162430387e-23,1.35729810627363e-22,41.6786394270486,"Mixed_Effects"
"TNIP3",3.54697991170791,-2.21484781301429,13.9969875862086,2.83411678805942e-23,1.35845357204467e-22,42.1782043162328,"Mixed_Effects"
"ZNF804B",1.80867775141246,2.33644585875953,13.9935406890329,2.87443050143385e-23,1.377400057619e-22,42.359739322498,"Mixed_Effects"
"CNKSR2",0.49603632606625,8.64537745466536,13.9895878441287,2.92137330984458e-23,1.39951191584791e-22,41.5502021082193,"Mixed_Effects"
"ZNF98",1.9017190031239,1.67434780601451,13.9863011258708,2.96099299684227e-23,1.41810443500038e-22,42.4309180082091,"Mixed_Effects"
"PPIL4",-0.310208610514505,6.00532792855522,-13.9833276224464,2.99730328380543e-23,1.43510226080345e-22,41.5932624326206,"Mixed_Effects"
"HDAC4",0.674174789165093,5.77254480929282,13.9810262840869,3.02571325240912e-23,1.44830917878223e-22,41.627279828498,"Mixed_Effects"
"PDCD6IP",0.234839989339284,7.33648297846818,13.9796983565306,3.0422297619217e-23,1.45581743167438e-22,41.5275250192522,"Mixed_Effects"
"ACSM5",-1.4493108724115,1.87279693769322,-13.979288877829,3.04734107955802e-23,1.45786527649944e-22,42.278013335456,"Mixed_Effects"
"FRK",-1.10086328914682,3.33850608474418,-13.972271713127,3.13628973428226e-23,1.50000931505356e-22,41.9470033965283,"Mixed_Effects"
"NRP2",-1.25760742261783,5.285617913269,-13.9710939127219,3.15147370616045e-23,1.50686016989783e-22,41.6221592780757,"Mixed_Effects"
"RNF141",-0.447371289282632,7.36804273266551,-13.9669674591962,3.20525780450288e-23,1.53215869520209e-22,41.4723269370212,"Mixed_Effects"
"PPIP5K2",0.275796675358048,7.24238814808488,13.9658407628992,3.22010320100258e-23,1.53883524664219e-22,41.4724615732218,"Mixed_Effects"
"GOLT1B",0.382620306632587,6.1438571109701,13.9643542502922,3.23979559067003e-23,1.5478238258152e-22,41.5121128195878,"Mixed_Effects"
"HIPK2",-0.758733117816218,8.42893348572126,-13.9640353904293,3.24403542487843e-23,1.54942700424011e-22,41.4462603896617,"Mixed_Effects"
"KCTD15",0.622457609880067,4.52012059597516,13.9611298341844,3.28292866129722e-23,1.56757607249516e-22,41.7221825092474,"Mixed_Effects"
"HTRA2",0.415868908032352,4.05846726465416,13.9603524688373,3.29341375438297e-23,1.57215425311379e-22,41.7917317115187,"Mixed_Effects"
"RPL18",-0.427014971131753,6.37667406019452,-13.9601271425461,3.29645925418202e-23,1.57317951988795e-22,41.4753481175763,"Mixed_Effects"
"CEBPA",-0.668586636221941,3.05882075472392,-13.9600165756706,3.29795470849254e-23,1.57346469674989e-22,41.9730393231467,"Mixed_Effects"
"GSTO2",-0.768807056587312,4.82761508693291,-13.957977074188,3.32566255974761e-23,1.58625233252632e-22,41.6152479347025,"Mixed_Effects"
"MID1",-0.639211560332006,4.620781089038,-13.9559402545448,3.35356804347947e-23,1.59912724881454e-22,41.6471498007806,"Mixed_Effects"
"ABCA4",1.88003358463503,-0.245135238865397,13.9544740889172,3.37380117987989e-23,1.60833764625177e-22,42.3580061237179,"Mixed_Effects"
"DAGLA",0.992769339952792,4.82848302336478,13.9543877961774,3.37499584752101e-23,1.60846960108671e-22,41.6711225689001,"Mixed_Effects"
"KCNC4",1.46225563516034,4.20403251594217,13.9477709746385,3.46788228834115e-23,1.65228845081268e-22,41.8116062329335,"Mixed_Effects"
"TBC1D14",-0.239963825105056,6.99481722822019,-13.9434532866616,3.52987804393426e-23,1.68136947110367e-22,41.384486218808,"Mixed_Effects"
"TMEM184C",0.316250547272318,5.57650243959666,13.9377793751502,3.61304830860885e-23,1.72051789565385e-22,41.45016074527,"Mixed_Effects"
"TTPAL",0.476726036937989,5.07061323638683,13.9361733993446,3.63694578925317e-23,1.73142727549233e-22,41.5099030672,"Mixed_Effects"
"GDAP1",0.419112013628363,7.80667028812067,13.9354973201697,3.6470536508518e-23,1.73576773974815e-22,41.3364012646911,"Mixed_Effects"
"CIITA",-1.25583286317847,2.67269133654709,-13.9339514744762,3.67027159757436e-23,1.74634372728463e-22,41.9464478828582,"Mixed_Effects"
"GSN",-0.625596581140175,7.15381537455233,-13.933614588599,3.67535120972142e-23,1.74828595546032e-22,41.3403835536512,"Mixed_Effects"
"ZNF473CR",-1.58995276972828,-0.573817346189589,-13.9250065450072,3.80757479129012e-23,1.81069038378747e-22,42.2469208151459,"Mixed_Effects"
"COL17A1",-2.28099012337807,0.37202669680423,-13.9226951129633,3.84388866860399e-23,1.82746351135693e-22,42.2233798857656,"Mixed_Effects"
"RPS4X",-0.439420286067059,7.58283859723279,-13.9225678310152,3.84589844364387e-23,1.82792308994888e-22,41.2847892698782,"Mixed_Effects"
"SPTLC3",-1.16051987457289,1.55288743922657,-13.9191755581553,3.89985409095293e-23,1.85306515970334e-22,42.0742752266068,"Mixed_Effects"
"PRR13",0.468968311706886,3.71688636820164,13.9185714987759,3.90954161345788e-23,1.85716473933955e-22,41.698384382825,"Mixed_Effects"
"HNRNPUL2",0.356736503618403,5.74570146324714,13.9174894597258,3.92695531871968e-23,1.86493130095511e-22,41.3524686176428,"Mixed_Effects"
"TMPRSS5",-0.765461930643384,3.16336279752066,-13.912525729027,4.00784554547056e-23,1.90283081383977e-22,41.7688280788184,"Mixed_Effects"
"LINC01284",-1.02593401427139,1.67867969301509,-13.911863447273,4.01876443866803e-23,1.90749805046638e-22,42.0315152526341,"Mixed_Effects"
"CD58",-0.845843098403923,1.75229325303476,-13.910205508852,4.04623009736422e-23,1.92001452007069e-22,42.0103066693759,"Mixed_Effects"
"SDS",-1.27039829380049,2.85240039660419,-13.9054341869295,4.12633233429585e-23,1.95749452696807e-22,41.8200009377966,"Mixed_Effects"
"AXIN2",0.493144889607426,3.87015144733264,13.9036011016078,4.15752974701782e-23,1.97176052196861e-22,41.6086645431094,"Mixed_Effects"
"ZNF821",0.532779956568248,3.54408326848875,13.9016017637424,4.19182761557773e-23,1.98748882942056e-22,41.6673542399496,"Mixed_Effects"
"MCOLN1",0.494851729371056,3.06296850899733,13.8998557833089,4.222012307853e-23,2.00125895815028e-22,41.75946704061,"Mixed_Effects"
"ARL5A",-0.426989963730701,6.42991334186048,-13.8992334403444,4.23282429098558e-23,2.00584134329993e-22,41.2197091298897,"Mixed_Effects"
"BECN1",0.395400703127679,5.97633145932788,13.8965964261916,4.27894757675701e-23,2.02714996850743e-22,41.2429078698677,"Mixed_Effects"
"KRBOX5",0.400630946699435,5.4212784308806,13.8950144140376,4.30686075594979e-23,2.03982237533146e-22,41.2951002582404,"Mixed_Effects"
"NEB",-0.851712386114894,4.4636046411795,-13.8948845187805,4.30916077353806e-23,2.0403602646712e-22,41.4218650130707,"Mixed_Effects"
"H2AC8",0.857900359612297,3.75933860280985,13.8945020624757,4.31594000377646e-23,2.04301816926469e-22,41.5996881136528,"Mixed_Effects"
"ANKDD1B",-1.34346928392383,1.19996050062206,-13.8876283087309,4.43962917715556e-23,2.10100085607546e-22,41.9935053493923,"Mixed_Effects"
"USP5",0.393155704282641,6.85857083260714,13.8852542066809,4.48317438261996e-23,2.12103530996307e-22,41.1505236823189,"Mixed_Effects"
"LRRIQ1",-1.74006184621549,3.04113171691183,-13.8797532901249,4.58573162177427e-23,2.16897060566727e-22,41.655435485034,"Mixed_Effects"
"ZBED3-AS1",-0.583671617815829,4.07777743189097,-13.878689210968,4.60584111488068e-23,2.17789421740877e-22,41.4298203200237,"Mixed_Effects"
"MT-CYB",-0.722724135481043,8.26909619354139,-13.8745681530665,4.68456475238982e-23,2.21452151931155e-22,41.0779962070428,"Mixed_Effects"
"SLA",-1.0823599693433,3.28019258659858,-13.8741951670885,4.69175636989543e-23,2.21732304816741e-22,41.5747410608469,"Mixed_Effects"
"WNT6",-3.19145028685301,-2.37311951573352,-13.8718788385732,4.73666764020567e-23,2.23794455990737e-22,41.8555177573279,"Mixed_Effects"
"ASB8",0.293458095360329,5.29093928637821,13.8606107717446,4.96139994015248e-23,2.34349252159655e-22,41.1639699890179,"Mixed_Effects"
"MKRN2",0.36890839682952,5.57974421103998,13.8572313009588,5.03087209808375e-23,2.37511463626742e-22,41.1173635743402,"Mixed_Effects"
"ARMC8",0.31277720239624,6.57365859222077,13.8572223350172,5.03105770932702e-23,2.37511463626742e-22,41.0450758554526,"Mixed_Effects"
"SPEF1",-1.46800537648215,2.80715187067651,-13.8539416771158,5.0994384426725e-23,2.40674816238602e-22,41.5911309646579,"Mixed_Effects"
"DARS1",-0.325810567432874,6.23142036519616,-13.8532445231173,5.11408983919415e-23,2.41301320253199e-22,41.0409529926618,"Mixed_Effects"
"ZNF606",-0.295052681264128,4.8883843242089,-13.8496745479583,5.18978370948061e-23,2.44806917159995e-22,41.1663787273735,"Mixed_Effects"
"SLC47A1",1.12069585803061,1.76372419152009,13.849351032668,5.19669870016865e-23,2.45067136764681e-22,41.8151417751187,"Mixed_Effects"
"CHPF2",0.503653296566934,4.9383094654134,13.8482129325971,5.22109890802301e-23,2.46151566489629e-22,41.180079248174,"Mixed_Effects"
"LOC101928295",3.03324899867183,-2.11779371494166,13.8478001016861,5.22997826034693e-23,2.46503870452715e-22,41.5953019839465,"Mixed_Effects"
"TBC1D10C",-2.34015715626995,-1.28238902596617,-13.8454181651682,5.28150792258309e-23,2.48865675814321e-22,41.8796053391941,"Mixed_Effects"
"PDE8A",-0.522423556782119,6.33470080084593,-13.8432100456585,5.32973404947263e-23,2.51070590007953e-22,40.9948216480232,"Mixed_Effects"
"ZNF665",-0.629748549935327,2.5890050300129,-13.8423131959875,5.34944801987679e-23,2.51931542865683e-22,41.5935946172321,"Mixed_Effects"
"PLAAT5",0.767735446357552,2.49284334728544,13.8371236884528,5.46497135039902e-23,2.57302949877465e-22,41.6201590917002,"Mixed_Effects"
"RIIAD1",-0.974184087815342,1.4949236692558,-13.8340629180099,5.53428187349296e-23,2.60496254501989e-22,41.7328119275735,"Mixed_Effects"
"DST",-0.28729680272262,11.3927966176381,-13.8314109791288,5.59505012043066e-23,2.63285870865808e-22,40.8966490667049,"Mixed_Effects"
"RN7SL164P",1.26296726040145,0.061610494693192,13.8292729851239,5.64453056544981e-23,2.65542962762262e-22,41.8593739161082,"Mixed_Effects"
"NUB1",0.337842152067872,5.48852233435531,13.8231873966366,5.78779825263211e-23,2.72209813685253e-22,40.9865577069997,"Mixed_Effects"
"SSBP2",-0.407269888808577,7.35642772815717,-13.8228576514472,5.79566495196225e-23,2.72506661170342e-22,40.8760495864597,"Mixed_Effects"
"DNAJC11",0.219282226505615,5.50557656531202,13.8131004030466,6.03338205713517e-23,2.83607798200742e-22,40.9419184374307,"Mixed_Effects"
"HSPA5",-0.446154773984019,7.32375101651638,-13.8107436049855,6.09225893374218e-23,2.8629859360391e-22,40.8277763370922,"Mixed_Effects"
"LINC02826",3.35609617449068,-1.72628786022597,13.8089663364989,6.13704066084323e-23,2.8832573871479e-22,41.4905772916455,"Mixed_Effects"
"COQ10B",0.429428053197056,5.24013651172017,13.8086506514191,6.14502956891513e-23,2.88623688463331e-22,40.9569145108838,"Mixed_Effects"
"GALNT7",-0.433881107732579,5.20688184827091,-13.8072371298246,6.18092962384467e-23,2.90232075906361e-22,40.9387119399858,"Mixed_Effects"
"SMIM24",3.00655408597151,-0.668531987232278,13.804795510829,6.24343925849323e-23,2.93088747832401e-22,41.669639768399,"Mixed_Effects"
"DUSP2",1.25620681138827,1.94316978307267,13.8035573863534,6.27538031033206e-23,2.94509278409906e-22,41.5882355677388,"Mixed_Effects"
"WDR59",-0.328202290981496,5.51732929169832,-13.8032695490499,6.2828294687364e-23,2.94779929344409e-22,40.8930740969907,"Mixed_Effects"
"LOC107986448",-1.0931874486045,1.55422238503961,-13.8026782178945,6.29816093097937e-23,2.95420161013069e-22,41.5990478067198,"Mixed_Effects"
"PAAF1",-0.345692092511821,5.50275487041777,-13.8020629819783,6.31415217626495e-23,2.96090989394881e-22,40.8865173697958,"Mixed_Effects"
"LYSMD2",0.521011248799263,4.72505434341629,13.7998829244493,6.37114630232959e-23,2.98683701985082e-22,40.9945625718257,"Mixed_Effects"
"SAMD10",-0.952992063719989,2.08304579113659,-13.7987240599542,6.40165362912942e-23,3.00033640537213e-22,41.5049002891563,"Mixed_Effects"
"UQCRC1",0.434435979565224,6.44160795690715,13.7963539332047,6.46450668036594e-23,3.02898436007307e-22,40.7994104231378,"Mixed_Effects"
"LOC105379699",2.75438074694109,-0.100490031769641,13.7948889814569,6.50366600120029e-23,3.04651812363095e-22,41.6840252312672,"Mixed_Effects"
"ZP3",-1.60980767637386,0.14324368391857,-13.7945711636477,6.51219301615587e-23,3.04969723183099e-22,41.708774361149,"Mixed_Effects"
"ZIC3",-1.67189250807477,1.11700023501203,-13.7928172532253,6.5594531956176e-23,3.07100875768108e-22,41.6222401705865,"Mixed_Effects"
"MGAT5B",0.979636411279383,5.45947599648896,13.7924945598764,6.56818591930576e-23,3.07427590945284e-22,40.9005742676953,"Mixed_Effects"
"RTN4",0.43198783147732,10.0214999285796,13.7905601077076,6.62078212348256e-23,3.09806638002425e-22,40.7213128496825,"Mixed_Effects"
"GNAI1",0.487005857145173,6.90036543381645,13.7834279907091,6.81839118448292e-23,3.18884415197338e-22,40.7279828594,"Mixed_Effects"
"ARMC1",0.325403106214702,6.23883636800977,13.7834269694158,6.81841990267305e-23,3.18884415197338e-22,40.7554970361917,"Mixed_Effects"
"LOC105370169",-1.46591913071931,3.1083986739989,-13.7826062015644,6.84153886972633e-23,3.19880275221676e-22,41.2214774426146,"Mixed_Effects"
"HDAC8",0.411934391224442,5.35691131239726,13.7824691679059,6.84540644829342e-23,3.19975733795396e-22,40.8395990324988,"Mixed_Effects"
"SP4",-0.301982102891454,5.48217459378277,-13.7796562528124,6.92528536207515e-23,3.2362320182668e-22,40.7944976136959,"Mixed_Effects"
"SPANXA2-OT1",-0.71766867471837,1.97013707985703,-13.7795334416316,6.92879416831673e-23,3.23700850454765e-22,41.4367021796142,"Mixed_Effects"
"SHROOM4",-0.698420115014736,5.04322100523958,-13.7748543074742,7.06382288307906e-23,3.29921194571102e-22,40.8308920992918,"Mixed_Effects"
"MSL3",0.293940188418737,4.9690914492714,13.7727290758645,7.12602437476766e-23,3.32737679572152e-22,40.8428484744047,"Mixed_Effects"
"TGIF2",-0.877289173498692,1.46664303312655,-13.772549883941,7.13129413554088e-23,3.32895041106069e-22,41.4818699713353,"Mixed_Effects"
"CTXN3",2.71500394623558,3.28946697052502,13.7716277695362,7.15847425103537e-23,3.34074840945789e-22,41.3575580337885,"Mixed_Effects"
"CYP46A1",-0.731051670112303,6.30404623902843,-13.7701874299575,7.20113844924314e-23,3.35976438190992e-22,40.6948785862892,"Mixed_Effects"
"LINC02371",1.69998063680084,0.392149318247094,13.7685017102906,7.25139645788603e-23,3.38231225786518e-22,41.610676743451,"Mixed_Effects"
"C17orf75",0.410521274462807,5.4583046772598,13.7648413811391,7.36174535975964e-23,3.43286923055955e-22,40.7445948597147,"Mixed_Effects"
"SMC4",-0.425722551473786,4.03530679705531,-13.7631350921819,7.41376181182681e-23,3.45620542672128e-22,40.9568159541306,"Mixed_Effects"
"MYT1L",0.384101390766132,8.63052194459834,13.7627373129617,7.42594128422074e-23,3.46096263469905e-22,40.6113506347462,"Mixed_Effects"
"C2orf69",0.387646106594118,5.76311876184709,13.7612754765776,7.47087416735981e-23,3.48097843416148e-22,40.7011531611608,"Mixed_Effects"
"RPL21P54",-1.45325240144589,-0.434656703469288,-13.7582334405839,7.56525798750012e-23,3.5240186329865e-22,41.56952956618,"Mixed_Effects"
"SNORA47",-0.804386388305799,2.07977662048472,-13.7562741945139,7.62668158203658e-23,3.55168663416447e-22,41.3274168181561,"Mixed_Effects"
"UQCC2",-0.34782667081072,5.34591000259083,-13.7536432424176,7.70995456077688e-23,3.58951231995362e-22,40.7010434463973,"Mixed_Effects"
"IPO11",0.269630429370297,5.75912941781414,13.753461152913,7.71575169829346e-23,3.59125717824421e-22,40.666988843908,"Mixed_Effects"
"GABRA3",0.761305598160097,5.15140667267494,13.7515778443795,7.77596827180281e-23,3.61832363237049e-22,40.7437494985675,"Mixed_Effects"
"LINC01361",2.21060891518225,-0.693412156445887,13.7491394971032,7.8546353323653e-23,3.65395884163445e-22,41.4835731641606,"Mixed_Effects"
"ZFP28",0.335953681405338,5.00348096144274,13.7484085408281,7.87837358748621e-23,3.66402915995511e-22,40.7411973885136,"Mixed_Effects"
"LOC105379199",-0.982961782230676,1.85216937470211,-13.745523241345,7.97278320156832e-23,3.70695284755329e-22,41.3178170655113,"Mixed_Effects"
"PSMB2",0.275293260697338,5.72806075771751,13.7449813843265,7.99063994976593e-23,3.7142698800981e-22,40.6356768971215,"Mixed_Effects"
"DLL3",-0.90913693409193,1.50990611349691,-13.7406422786592,8.13509467060123e-23,3.78041365705691e-22,41.3413238953379,"Mixed_Effects"
"RICTOR",0.284979485725006,7.54999032543523,13.7378666838664,8.22887460474786e-23,3.8229798137222e-22,40.5223208357175,"Mixed_Effects"
"TRAM1L1",-0.562248628587614,3.67494987972979,-13.7356289435798,8.30527419577345e-23,3.85745096757842e-22,40.9040404376593,"Mixed_Effects"
"CTXND1",-0.734970563424675,4.35770340971784,-13.7353772887508,8.31391061581022e-23,3.86043904693848e-22,40.782703959195,"Mixed_Effects"
"DDB1",0.333991414460905,8.0751170174628,13.7347343199339,8.33601745493474e-23,3.8696786723252e-22,40.5009180105977,"Mixed_Effects"
"CCNDBP1",0.439721121460049,5.66025830116423,13.7337297850196,8.37067439647363e-23,3.88473776810921e-22,40.5954968444399,"Mixed_Effects"
"MCTP1",-0.825008762909976,7.59686158888,-13.7273916686858,8.59271436950721e-23,3.98672826611714e-22,40.4748879519335,"Mixed_Effects"
"RASL10A",0.85827430716626,2.76850959094272,13.7263299072621,8.63048649408991e-23,4.00319336480761e-22,41.1144909398342,"Mixed_Effects"
"MDM4",-0.291211317110321,6.83840354052421,-13.7240295619614,8.71289589116825e-23,4.04034897054333e-22,40.4809543280279,"Mixed_Effects"
"CIDEA",2.63542424430557,0.169112598362974,13.7195343807612,8.87622979662984e-23,4.11500134804606e-22,41.4058033754015,"Mixed_Effects"
"CYB5B",0.324295807992605,6.31644232978734,13.719041733585,8.89431679278186e-23,4.1222958867154e-22,40.4852017806722,"Mixed_Effects"
"ICA1L",0.306002506154291,6.70051801133605,13.7160678696127,9.00429008222034e-23,4.17216233212134e-22,40.4553671909884,"Mixed_Effects"
"TRAM2",0.832032099500524,2.76668686731414,13.7155727994799,9.02273027380783e-23,4.17960151515222e-22,41.087656629607,"Mixed_Effects"
"USP53",-0.405079438714955,6.2372446269189,-13.7125584618791,9.13583100911546e-23,4.23087480453857e-22,40.4586714385844,"Mixed_Effects"
"AIM2",-2.23109560678163,-1.60651209283505,-13.7122204310961,9.14860295907681e-23,4.23567023130415e-22,41.3001607320752,"Mixed_Effects"
"SOX2-OT",-0.733579446395417,7.69378460802965,-13.7094601932588,9.25356941443997e-23,4.28313656678938e-22,40.399728644082,"Mixed_Effects"
"PARP14",-0.540622642638186,5.76976043373536,-13.7073157473874,9.33595515332056e-23,4.3201288119036e-22,40.4690057109127,"Mixed_Effects"
"PWWP4",-2.7647655702636,-1.39821323932078,-13.7047250439671,9.43647139418538e-23,4.36548903673983e-22,41.2911887805734,"Mixed_Effects"
"LINC02192",2.30046994344044,0.462850918613924,13.7038144774481,9.4720586050996e-23,4.38079585631474e-22,41.3451158001688,"Mixed_Effects"
"PLA2G4A",1.16888352459146,2.790134148779,13.7037285260587,9.4754247741685e-23,4.38119640481606e-22,41.0305411106158,"Mixed_Effects"
"DCHS1",-0.709488780015028,5.15106830433426,-13.7031126553136,9.49957978747202e-23,4.39120644145765e-22,40.5254301582688,"Mixed_Effects"
"NUMA1",-0.367805248354487,7.9694707170274,-13.7021413844256,9.53780001981177e-23,4.40771116949318e-22,40.3661902803406,"Mixed_Effects"
"TFIP11-DT",-0.704268163684346,3.88984344794684,-13.6988964868303,9.6666158762182e-23,4.46606318520558e-22,40.7075725497472,"Mixed_Effects"
"CXorf38",-0.379378722325816,3.78481965155444,-13.6964799288584,9.76368556645234e-23,4.50972129326597e-22,40.7386284801629,"Mixed_Effects"
"TMEM242",0.456396732728878,5.27837285278796,13.6959554035196,9.78488434746485e-23,4.51832182621802e-22,40.4811029156009,"Mixed_Effects"
"ABHD1",-1.11405263477422,0.184686253048902,-13.6919152767661,9.94972818520767e-23,4.59323068276025e-22,41.2825651837215,"Mixed_Effects"
