"gene_id","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Rbm27",0.265092589826593,7.0394466612191,1.57600953309201,0.141416246038359,0.99996385589442,-4.45687049534151
"Gm26593",0.392593072176998,2.67932706274436,1.57473466168309,0.141709776765931,0.99996385589442,-4.51945502591199
"Spty2d1",0.263697045524217,5.05320826143928,1.57449742909066,0.141764456334011,0.99996385589442,-4.46237483497774
"Gm26596",0.479368940022955,3.83428350306355,1.57434458804027,0.141799694256515,0.99996385589442,-4.48750207289085
"Gm25663",-0.536646217059042,2.24325372410054,-1.57357230443082,0.14197786263965,0.99996385589442,-4.53110776345221
"Mast4",0.268634464975121,5.1727905746974,1.57336534207026,0.142025642538685,0.99996385589442,-4.46123052505217
"Pde9a",-0.2536671896834,4.65296250449245,-1.57120786387629,0.142524555318673,0.99996385589442,-4.46935069060103
"Gm5244",-0.574671095009526,0.691906334342375,-1.57065602472718,0.142652411005297,0.99996385589442,-4.55999235729727
"Pkn2",0.266471099427397,6.35072130425327,1.57013729743975,0.142772685696991,0.99996385589442,-4.45663286836105
"Pan3",0.234966625448028,4.82290998174879,1.56958827142937,0.142900081394831,0.99996385589442,-4.46700220834723
"Sstr4",0.544052077664523,1.04436332854906,1.56941822107885,0.142939559775487,0.99996385589442,-4.5548881496725
"Tmem212",1.00550894987101,4.22878030968128,1.56927062761206,0.14297383229942,0.99996385589442,-4.48091052759773
"Cep72",0.455857883357861,1.86962789504471,1.56896425705652,0.143044997031797,0.99996385589442,-4.53991162798898
"Ddx52",0.248519751571491,6.07449831135717,1.56890396123388,0.143059006354856,0.99996385589442,-4.45696940756881
"Haus2",0.235913256238354,5.61580930848701,1.56819163842618,0.14322459976024,0.99996385589442,-4.45875692739772
"Iqca",0.745636823069912,2.95166385060884,1.56567656003236,0.143810608796023,0.99996385589442,-4.51457580302823
"Nr4a3",0.525742671164404,4.1576312613158,1.56558727510779,0.143831450167725,0.99996385589442,-4.48125914027162
"Ak7",0.725381900460494,3.77982164380511,1.56537164399645,0.143881794744867,0.99996385589442,-4.49194487338089
"Eea1",0.372859045353422,7.2548934820485,1.56372450575924,0.14426686510957,0.99996385589442,-4.46146764756808
"Prdm16",0.395970507530388,3.84019945406479,1.56322910224767,0.144382855740199,0.99996385589442,-4.4897802672709
"Rps12",-0.280272971107806,8.73695730059683,-1.56310020194647,0.144413048875984,0.99996385589442,-4.46856706124175
"Rab37",0.545588545849159,0.694021553821747,1.56284122007447,0.144473728373919,0.99996385589442,-4.56044633797119
"C1qtnf2",-0.625304315467905,0.69575313221169,-1.56279231156277,0.144485190125043,0.99996385589442,-4.56053156286447
"Htr2c",-0.310749449290745,6.31830703728482,-1.56227081599044,0.144607452022738,0.99996385589442,-4.45929317664941
"Smad7",0.315354803001678,5.77825141500242,1.56169051651156,0.144743605481368,0.99996385589442,-4.4599088144812
"Ankrd2",0.605165151427108,0.732986364934538,1.56112300553027,0.144876865756242,0.99996385589442,-4.56014009742371
"5330434G04Rik",0.384044435292043,4.77349362470713,1.55989992533056,0.145164424870172,0.99996385589442,-4.47065563593063
"Gm22759",-0.49953465824215,2.11806715420521,-1.55870983149921,0.145444702583141,0.99996385589442,-4.53573113140902
"Agap1",0.258646147798123,6.80581970508694,1.55810437737193,0.145587472051013,0.99996385589442,-4.46133835808243
"Ccbe1",0.501653351742744,0.932630022467477,1.55810127118308,0.145588204820218,0.99996385589442,-4.55744373036577
"Efcc1",0.288507280438797,3.62164683843623,1.55793156611768,0.145628244146785,0.99996385589442,-4.49664129876993
"Slc16a7",-0.356284626091941,3.69937630988909,-1.55790124874109,0.145635398073098,0.99996385589442,-4.49464060204772
"3300002A11Rik",1.2891186541934,1.64797425232436,1.55687090883808,0.145878705970654,0.99996385589442,-4.54751501965422
"Tmem52",0.647907479079161,1.4451859045236,1.55667879926764,0.145924110233625,0.99996385589442,-4.54975363075554
"Hsd17b10",0.259411087897513,6.465572965948,1.55615044781176,0.146049046844714,0.99996385589442,-4.46103670313689
"Atp5l-ps1",-0.803418071823015,2.02019756488247,-1.55526601784092,0.146258390582384,0.99996385589442,-4.53855961219243
"Zswim6",0.359775898206775,6.91903147560145,1.55378089610512,0.146610501119574,0.99996385589442,-4.46303924349055
"Lgi4",-0.332736374103065,3.45552979300421,-1.55262592931724,0.146884840829655,0.99996385589442,-4.50218729370508
"Calcrl",-0.314658415422176,3.59131303262322,-1.55196978042652,0.14704089365372,0.99996385589442,-4.49874944379936
"Klk8",-0.610810308186417,0.97452785158372,-1.55168803184799,0.147107946271174,0.99996385589442,-4.55763691692597
"Slc9a8",-0.316441396414798,3.53472642275262,-1.55125370549221,0.147211362232792,0.99996385589442,-4.50035645362435
"Slco1a4",-0.32745298422853,6.63144661585612,-1.55032752160147,0.147432102499162,0.99996385589442,-4.46335156410459
"Lhfpl2",-0.348468083373341,3.54978894159686,-1.55007142226835,0.147493189880471,0.99996385589442,-4.50026307362431
"Nfil3",0.292429483101586,3.09651032563778,1.54986025496676,0.147543576066804,0.99996385589442,-4.51230257473452
"Cdnf",0.56918666190726,1.06909503555637,1.54927754187175,0.147682693134769,0.99996385589442,-4.55625214881805
"Sik1",0.389462098634439,3.2280094155095,1.54860255345932,0.147843981626621,0.99996385589442,-4.50917900677695
"Csnk2a2",-0.227291710117826,5.65971177407911,-1.54858903311913,0.147847213865369,0.99996385589442,-4.46464850543304
"Itga11",0.517785531390301,0.862614636068366,1.54820004570639,0.147940233235338,0.99996385589442,-4.55929546568328
"Cdhr4",1.11145036611397,2.14219332246268,1.54802898989061,0.147981154161876,0.99996385589442,-4.53824132125498
"Snw1",0.256112593932272,8.52980826036126,1.54646038121706,0.148356861361733,0.99996385589442,-4.47215491661131
"Igbp1b",-0.663427914257405,0.235578936926807,-1.54617946372971,0.148424232507722,0.99996385589442,-4.56639393272719
"Tctex1d4",1.135969382838,1.47671027181418,1.54600676795093,0.148465662444286,0.99996385589442,-4.55080708267809
"Rd3",0.999930824738899,0.17562837970275,1.54564325813246,0.14855290152488,0.99996385589442,-4.56716210019894
"Ccdc173",0.422813832826003,4.22142007489025,1.54518628061332,0.148662634767696,0.99996385589442,-4.48497315545274
"Gngt2",-0.537624365391955,2.68485583678098,-1.54448938196131,0.148830114526378,0.99996385589442,-4.52440336693679
"Pipox",0.627865026430234,1.6922074311809,1.54435271129949,0.148862978515927,0.99996385589442,-4.54626885761686
"March9",-0.287752278666256,3.69251867320694,-1.54408922914939,0.148926353415509,0.99996385589442,-4.49769567934925
"Dhcr7",-0.273929358962572,4.92610090342154,-1.54296040741569,0.149198130445015,0.99996385589442,-4.47299374655051
"4930444P10Rik",0.620293759858317,0.905814352248361,1.54180831710971,0.149475950615238,0.99996385589442,-4.55925485913858
"Trhr",-0.991871247514898,3.59463738669951,-1.5413682992063,0.149582176144764,0.99996385589442,-4.50359235625719
"Uvrag",0.292031677765491,5.56607512604408,1.54091504773114,0.149691664459003,0.99996385589442,-4.4672282324719
"Vwa1",-0.358839443082476,5.18982134400825,-1.53842377851307,0.150294694495522,0.99996385589442,-4.47134081221097
"Rplp1",-0.246534138656891,9.96857932879117,-1.5381978261227,0.150349491333157,0.99996385589442,-4.48147994447203
"Zfp882",0.289535207746184,4.52298413496994,1.53757258212518,0.150501212090112,0.99996385589442,-4.4806804450667
"5730455P16Rik",0.292042057827543,6.97036464376799,1.53702298034913,0.150634686529702,0.99996385589442,-4.46821139836599
"2700046G09Rik",0.393154837594584,2.75688427940505,1.53671684077983,0.150709078764354,0.99996385589442,-4.52340790447438
"2810032G03Rik",-0.292775157054906,3.41661608216219,-1.53493748365066,0.151142091127131,0.99996385589442,-4.50678563909179
"Ccdc62",0.428569337005398,2.2814689109704,1.53353363740471,0.151484477252881,0.99996385589442,-4.5351513315719
"Rasd1",0.47717572353351,5.14451281624849,1.5331470675731,0.15157887549252,0.99996385589442,-4.4733133660186
"Nmrk1",0.331611251978379,2.48669761739742,1.53258567452511,0.151716054754842,0.99996385589442,-4.53045467478245
"Gmds",-0.264374364864659,4.05725732298417,-1.53255282379398,0.151724085306856,0.99996385589442,-4.49130018342194
"Nudt12",0.424421924288098,1.86517357759598,1.53190998373852,0.151881304922482,0.99996385589442,-4.54402243098425
"Plekhf1",0.437652526968599,3.6110489697205,1.53148214724265,0.151986018720394,0.99996385589442,-4.50278567276592
"Tmem53",-0.297486793697733,3.38209858906235,-1.53095532313207,0.152115045254087,0.99996385589442,-4.50832865359784
"Dcun1d3",0.268765300842591,3.5858364651667,1.53091408912879,0.152125148008805,0.99996385589442,-4.50313233876306
"Gpkow",0.257120122965064,4.5049548333808,1.53080169413232,0.152152688869531,0.99996385589442,-4.48272830122939
"2310010G23Rik",-0.616700964157703,0.315984765435807,-1.53035946683283,0.152261092279152,0.99996385589442,-4.56665875759205
"PYURF",-0.515740066876232,0.597169230090026,-1.52953004840411,0.152464587204782,0.99996385589442,-4.56388845470564
"Ahnak",0.295177182853858,5.66846729880433,1.52921271137646,0.152542506583378,0.99996385589442,-4.47011056159612
"Vbp1",-0.24695783473287,7.03857688748511,-1.52873470067745,0.152659942642702,0.99996385589442,-4.47096145711235
"Rgl1",-0.251941229504436,5.91051650512722,-1.52614912549706,0.153296506303506,0.99996385589442,-4.47046222371819
"Dvl1",-0.254847479618931,5.08046297046322,-1.52583988696974,0.153372792768827,0.99996385589442,-4.47597775374365
"2700081L22Rik",-0.537985749934422,0.853370744293094,-1.52556713257186,0.153440105990514,0.99996385589442,-4.5611503745886
"Dnali1",1.09001537245332,2.06054378021769,1.52508082192439,0.153560185869437,0.99996385589442,-4.54212274189254
"Tnfrsf13b",-0.695815833638502,0.73815735491933,-1.52462208221735,0.153673531925331,0.99996385589442,-4.56273055698498
"Tap1",-0.532637535621201,1.13033998251526,-1.52414500442786,0.153791485217434,0.99996385589442,-4.5574686059344
"Rps6ka5",0.307461282900308,5.43348224434825,1.52385080104701,0.15386426318121,0.99996385589442,-4.47319254548425
"Zscan25",-0.575760998095326,0.705045741982462,-1.52363742893008,0.153917064181765,0.99996385589442,-4.5631429744953
"Cdkl2",0.34590083782433,6.49704058248777,1.52348656194954,0.153954407071842,0.99996385589442,-4.47091535081051
"Plac1l",-0.695864215373505,0.896960774402764,-1.52346654002784,0.153959363521916,0.99996385589442,-4.56093714345677
"C730034F03Rik",0.374867015225086,2.79707530339098,1.52255586060785,0.154184948202272,0.99996385589442,-4.52466163358635
"1700010K23Rik",0.371077934517108,3.09502244496538,1.52201536931159,0.154318967646648,0.99996385589442,-4.51743592785315
"Fam216b",1.04110988024626,2.30304484711155,1.5213812946286,0.154476319383219,0.99996385589442,-4.53777515378696
"Gm10714",0.948284673150575,2.18900351698243,1.52129901711269,0.154496747434245,0.99996385589442,-4.53974260770721
"Sh3rf3",-0.318166335891652,4.18877058160456,-1.52128713191035,0.154499698511335,0.99996385589442,-4.49133604338355
"Epb4.1l4a",0.404051955190585,2.73857631688819,1.52110390035995,0.154545200742122,0.99996385589442,-4.52628999400437
"Gins3",-0.332944268457822,2.85985621088757,-1.52015878120431,0.154780086682781,0.99996385589442,-4.52350027399405
"Gpr183",-0.816798943591368,2.24542735191367,-1.51907954420862,0.155048678937091,0.99996385589442,-4.53905270564818
"Gm11175",-0.62427798292533,1.2533419788207,-1.51874334681524,0.155132430837457,0.99996385589442,-4.5561797171607
"B130034C11Rik",0.358945008579014,2.87649332141185,1.51821718148825,0.155263584562588,0.99996385589442,-4.52347160701702
"1700024G13Rik",0.93580708445612,1.80070204874631,1.5178315113148,0.155359778406356,0.99996385589442,-4.54770472899488
"Tmem119",-0.400295532640977,4.23732140563611,-1.51740848018544,0.15546534960999,0.99996385589442,-4.49153957399367
"Foxo3",0.249989771965652,5.43660282822407,1.51720671868937,0.155515722666927,0.99996385589442,-4.47507110307405
"Ankrd33b",0.348875941911043,5.07343833528199,1.51661648445649,0.155663164685103,0.99996385589442,-4.4786607825392
"Trio",0.252545147684211,6.4684446513382,1.51560335722393,0.155916525961055,0.99996385589442,-4.4732282827034
"Slc25a42",-0.238186409398366,4.10596214117153,-1.5155108087468,0.155939687956299,0.99996385589442,-4.49431357533698
"Gm21781",-0.330245353095874,2.49393899457981,-1.51495341809035,0.15607924784028,0.99996385589442,-4.53274356510544
"Tmem35",-0.290300481350751,6.65701898564217,-1.51480907595121,0.156115405782686,0.99996385589442,-4.47398949757681
"Inmt",-0.822902191268862,0.406983036578078,-1.51452639092771,0.156186239648404,0.99996385589442,-4.56678408135447
"5730507C01Rik",0.377865825590029,1.81632893277224,1.5143323167518,0.15623488577956,0.99996385589442,-4.54689837733447
"Zdhhc14",-0.28147047281719,5.96437806616727,-1.51395191553804,0.15633027384351,0.99996385589442,-4.47401779149687
"Tenm2",0.310364129331711,7.31707997515276,1.51363244183524,0.156410422502592,0.99996385589442,-4.47641276563844
"Alg10b",-0.283465725380498,3.3229372573225,-1.51318497409917,0.156522741151717,0.99996385589442,-4.51326859398221
"Fam212a",-0.371379527322351,2.14174730193054,-1.51263985382447,0.156659664905129,0.99996385589442,-4.54084002440307
"Fam181a",-0.549695627811018,1.3572626255496,-1.51212383656707,0.156789373092695,0.99996385589442,-4.55509749646547
"Eif2ak2",0.292508922283025,3.49314413427998,1.51083473512181,0.157113808968149,0.99996385589442,-4.50961423900752
"Adra2b",-0.690523726422577,0.805963486632233,-1.51068202158666,0.157152281369648,0.99996385589442,-4.56290844056739
"Bcl2l1",0.227096147570928,6.34279656764988,1.51031383403295,0.157245070306447,0.99996385589442,-4.47465636555309
