"gene","logFC","logCPM","F","PValue","FDR","significance","effect_size","regulation","cell_type","comparison","group1","group2","total_cells","group1_cells","group2_cells","genes_tested","analysis_date"
"Zfp36l1",0.0933813029809178,11.568778842836,0.797987347432837,0.37209806107427,0.665614105340594,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Ddx5",-0.075168398218755,11.8944957501073,0.790879461356895,0.374228242393515,0.665614105340594,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rps13",-0.0745510896363751,11.3485582498507,0.790284271453652,0.374407934254084,0.665614105340594,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Igfbp7",-0.0891140504789439,12.660528290571,0.746689429773155,0.387909748265875,0.684546614586838,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rps8",-0.0663928518034543,12.4153113048682,0.731291076128418,0.39284228014301,0.688190855724982,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Cebpb",0.109546110859512,11.1173691701767,0.718475240629713,0.397028074213719,0.690483607328206,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Ubc",-0.0738070442278959,11.7410447692086,0.699676618803347,0.40326042770779,0.692382005949764,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rpl37a",0.061882271912591,12.1039515017962,0.697805668016835,0.403889503470696,0.692382005949764,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Mustn1",-0.0803553533986612,11.2701497296662,0.685483299874976,0.408068771061712,0.6945851422327,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Dstn",-0.0816751189385744,12.5113055948835,0.651398307214442,0.419969197693171,0.709807094692684,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Jun",0.09964972657026,11.2701568137245,0.622795947512656,0.430363947637126,0.712087799726718,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rpl6",0.0623953328685058,11.5318657156246,0.617423998601992,0.432348987821879,0.712087799726718,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Timp3",-0.0732289288332616,11.9182281422016,0.616354854306642,0.432747568623073,0.712087799726718,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rps5",-0.0628908723482167,11.5359132825345,0.607484132124049,0.436076308314287,0.712087799726718,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Itm2b",-0.0675807586887057,12.2386013639713,0.607278917126102,0.436153777332615,0.712087799726718,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Fosb",-0.096704934556585,11.3013693151389,0.589474039750418,0.442965341473071,0.718322175361736,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Ybx1",-0.061322470210725,11.2443651033682,0.519765819451827,0.471251950122004,0.741212653991873,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rack1",-0.0635625393250167,11.1022661068327,0.516066602878202,0.472833465876163,0.741212653991873,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Atp5e",-0.0592537715453366,11.1446233569344,0.509179535246776,0.475800904310939,0.741212653991873,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rpl13",-0.0531595829189642,12.4153556032606,0.506014357647785,0.477174866138949,0.741212653991873,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Ndufb9",-0.0596579167773959,10.973733209114,0.498261497946595,0.480567811202334,0.741212653991873,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rps23",-0.0528181954607024,12.119945187179,0.492883378924483,0.482944804249678,0.741212653991873,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Hes1",0.0816549232579833,11.1787772253097,0.482617521309308,0.487541115445425,0.741212653991873,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rpl10",0.0607854792141694,11.5938943185921,0.478842785906252,0.489242817339145,0.741212653991873,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Sorbs2",-0.0731186148235525,11.8839104659382,0.477220309277837,0.489985310040234,0.741212653991873,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rplp1",0.0491147598478601,12.420784786893,0.475923019409045,0.49056965489415,0.741212653991873,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Cst3",-0.0781896223528851,13.3879588212988,0.474866042720495,0.491053383269616,0.741212653991873,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rpl11",-0.0545144799210113,11.3660843370705,0.44571468118148,0.504660753787422,0.756991130681133,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Actn1",-0.0622812972784558,11.1020107365726,0.388256913171581,0.533478754646748,0.790127321005265,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rpl35a",-0.0467888330456817,12.0820621345042,0.369766794318565,0.543385732291116,0.790127321005265,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rpl9",-0.0464445074405757,12.0592036993298,0.367606424063466,0.544565321070482,0.790127321005265,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Crip1",0.067486086502322,14.1106166257153,0.352923310567535,0.552716720241461,0.790127321005265,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rgs4",-0.0675918495706842,11.6150263900109,0.352843364644982,0.552762041142158,0.790127321005265,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rpl18",0.0507335897446615,11.3441408536254,0.352212266683827,0.55311067294148,0.790127321005265,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Junb",0.0697080730948559,12.0561202956799,0.34714496019661,0.555987225096491,0.790127321005265,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Wtip",-0.0505652136310393,11.6772412895994,0.339653524885064,0.560271286129132,0.790127321005265,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Sncg",0.0643276897679715,10.9855684001812,0.337401241225591,0.561575036116716,0.790127321005265,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rpl3",-0.0458436835373865,11.3685415582382,0.330203992926774,0.565777047683478,0.790127321005265,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rps24",-0.0451865762437612,12.5016016865956,0.329946172393474,0.565928730399041,0.790127321005265,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Cd81",-0.0518003125937325,11.2313736366205,0.32813090196765,0.566998939849575,0.790127321005265,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rplp2",0.0433546277786235,11.6181720929709,0.323830418011784,0.569550110557962,0.790127321005265,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Neat1",-0.07418732456013,11.0822327426247,0.299216520696866,0.584605222451317,0.806352030967333,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rps11",-0.0400087154974686,11.6139924542298,0.275742381575971,0.599719881193782,0.818293558359024,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rbpms",0.0465674563474586,10.9714512526049,0.275195339292009,0.600081942796618,0.818293558359024,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Eif1",0.0409673683543001,12.3639914622419,0.262439999310316,0.608657135903693,0.825297811394837,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"mt-Nd4l",0.042093232145594,11.9933814547276,0.249935390345613,0.617323159002147,0.832345832362445,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rpl14",-0.0374543642075498,11.2897321291,0.22831030325558,0.632971894935728,0.84630654784289,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Cfl1",-0.0402944397700976,11.0311994324652,0.217856903570857,0.640864988946238,0.84630654784289,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Hmgb1",-0.041773948686536,10.9761251293729,0.21684387091999,0.641642092900148,0.84630654784289,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Morf4l1",-0.039018769731321,11.2314818718308,0.213180835745167,0.644470604219753,0.84630654784289,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Zfhx3",-0.0459803433480791,11.2150597893415,0.208185597255591,0.64837573398315,0.84630654784289,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rpl41",0.0325438405435262,12.2924629844256,0.207602806844804,0.648835020012882,0.84630654784289,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Calm2",-0.0325179932266518,11.7926146406082,0.186585201285317,0.665945568965824,0.860714362262981,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Eif4g2",-0.038119716991047,10.9947546918416,0.182153091527753,0.669698608588236,0.860714362262981,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Fau",0.0317626071849831,12.0599456915101,0.180983042108406,0.67069838327684,0.860714362262981,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rps27a",-0.0331963961615409,11.9042399974217,0.176889830040225,0.674226250439335,0.860714362262981,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rpl17",-0.0321304664507165,11.737245055821,0.161258501458731,0.688158515967236,0.873852083767919,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rps12",-0.0299153741231516,11.9896173201564,0.155730466727967,0.693273180296047,0.87571349090027,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Gnas",-0.0273445260051624,11.714761368247,0.130594955388564,0.717956569962106,0.89441376853419,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rpl8",-0.0280294993185756,11.6872646174757,0.130257501425239,0.71830560720033,0.89441376853419,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Mef2c",-0.0348099051511253,11.3508783902859,0.129339475482694,0.719257738862911,0.89441376853419,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rps20",0.0268213685748181,11.7687100808382,0.116857619779069,0.732600259843817,0.89842408390089,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Epas1",-0.033037411029497,11.2901688710035,0.109531814166839,0.740805497178314,0.89842408390089,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Eef2",0.0268798854819353,11.2043909874528,0.107150740843112,0.743537781638432,0.89842408390089,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rps15",-0.0250170287987465,11.5897185209269,0.1032017847828,0.748144328052423,0.89842408390089,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rps19",-0.0250714832996878,11.6565609439522,0.101327733669891,0.750364507373246,0.89842408390089,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rpl18a",-0.0255779077333034,11.5318381711628,0.100716920570451,0.751093016778542,0.89842408390089,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Slc38a2",0.0331776192388834,11.1027270483765,0.0994584351539923,0.752601701330142,0.89842408390089,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Serinc3",0.0300641824807275,11.1086552230104,0.0993113723450192,0.752778685247239,0.89842408390089,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Eef1a1",0.0250038268674038,12.8099317076199,0.0953874628799356,0.757555184516328,0.89842408390089,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Tns1",-0.028887706499283,11.0895760347518,0.0934791855941798,0.759917037632836,0.89842408390089,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Nr4a1",-0.0338958974244489,11.3688392509733,0.0705036819891,0.79070851308358,0.927923148628927,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Flna",-0.0242521270837334,11.9397359007448,0.0692026964885902,0.792601022787208,0.927923148628927,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rpsa",0.0194137453270762,11.4345331944464,0.0584812462439644,0.809004022206435,0.933000180507757,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rpl34",-0.019175684707947,11.6962509243207,0.0573408011900773,0.81083976386952,0.933000180507757,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rpl12",0.0190623384498995,11.3295946951378,0.0567073754823014,0.811867717504891,0.933000180507757,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rps9",-0.0195364426925081,11.6487281320323,0.0563271651900322,0.812487657192171,0.933000180507757,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rpl27",-0.017189602637417,11.4175267651033,0.0520734148426676,0.819579799923886,0.936662628484441,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Nme2",-0.0217982159597108,11.3390908374859,0.0471246359781625,0.82822592913157,0.942057928870033,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Dusp1",-0.0246360643418987,11.3279812924454,0.0447220513798818,0.832596600632349,0.942562189395112,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rpl21",-0.0145359133597431,12.140906532112,0.0347234965910468,0.852245859126596,0.954201686830412,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Fry",0.0177642585988454,11.0826383906025,0.0296264164518004,0.863404775442702,0.954201686830412,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Gm13889",-0.0159556883144857,11.4496779861303,0.0275567332383044,0.868217018686015,0.954201686830412,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Tmsb4x",0.0165842171023765,12.9524770827663,0.027273049800815,0.868890907690496,0.954201686830412,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Btg2",0.0184267699601618,11.7732141257381,0.0259022821010837,0.872200780282949,0.954201686830412,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rpl15",0.0124695233324738,11.356999525291,0.0242565523963987,0.87629180205662,0.954201686830412,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rps18",-0.0125620182174231,11.4708674276655,0.0212480892902795,0.884159245378422,0.954201686830412,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Dbi",-0.0177107554221651,11.2817276469587,0.0206060919251917,0.885911601903514,0.954201686830412,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Ppia",-0.0113051099736976,12.0808162734944,0.0205277087983521,0.886126211938636,0.954201686830412,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Gapdh",0.0132295134729745,11.1717777142524,0.0199567472156997,0.887710357837132,0.954201686830412,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Gadd45b",-0.0187246028310748,11.4285470245204,0.0193631933546004,0.889383647747328,0.954201686830412,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Atp5l",0.0111324914502749,11.1864865962841,0.0189404964437946,0.890588241041718,0.954201686830412,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Aspn",0.010958183516595,11.0856785385283,0.0135226075000108,0.907468294608692,0.964689827028503,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rplp0",-0.0099284932614588,11.4063024697997,0.0132457341820223,0.908416253785174,0.964689827028503,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rps3",0.00816163395889996,11.6246552816899,0.0108119366253692,0.917223256821388,0.964955552476571,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Pde3a",-0.0102782736380317,11.216081794695,0.0106415498003609,0.917875759089659,0.964955552476571,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rps15a",-0.00812162246811404,11.7138552843412,0.0099126912631233,0.920728422988062,0.964955552476571,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rps4x",-0.00751172731344912,11.7282360562196,0.00847083133043286,0.926702501491189,0.966993914599502,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"mt-Nd3",-0.00588901617389063,12.8713691552713,0.00527953126152468,0.942103138168628,0.975201397355507,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rpl32",-0.00580859204783498,11.5548457713843,0.00471973236359936,0.945253470367837,0.975201397355507,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rpl30",0.00496969376252891,12.0520253776279,0.00446349843414259,0.946758023265972,0.975201397355507,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rpl36",0.00295414986780104,11.6096595681382,0.00169124815226731,0.967211534361442,0.988672478114694,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Ndufa4",0.00294644027372877,11.0431881497915,0.00112464977017084,0.973259645813102,0.988672478114694,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rpl7a",0.00246863626119448,11.0296091678915,0.00109951015843833,0.973560091260789,0.988672478114694,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rps2",-0.00225783477783522,11.4683510029525,0.000659414886542559,0.979522750946789,0.988672478114694,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rps26",0.000942426539140684,11.3251942940942,0.000271145998369223,0.986868268559578,0.988672478114694,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Rpl13a",0.000739193795485047,11.7600694477897,0.000218330932585931,0.988216295115999,0.988672478114694,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
"Egr1",-0.00204602058152799,12.1173199753534,0.000201758858051331,0.988672478114694,0.988672478114694,"Not Significant","Small","Not Significant","VSMC","Dep_vs_Naive","Dependent","Naive",520,251,269,240,2025-05-28
