"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Method"
"SEL1L",0.117445493261454,6.03035060790129,2.17494693018758,0.0420358744046879,0.256502162685783,-4.68707876867902,"Paired_Limma"
"CEP83-DT",-0.411091575373026,-1.83261913671123,-2.17469738958967,0.0420570802081302,0.256570282291671,-3.7672649876209,"Paired_Limma"
"C19orf71",-0.164406272547073,1.95305099502348,-2.17385711219358,0.042128558160372,0.256843422922567,-4.26276582548117,"Paired_Limma"
"AP001496.1",-0.756973274822489,-2.35001522739786,-2.17383599774118,0.0421303556801142,0.256843422922567,-3.73262966638259,"Paired_Limma"
"HMX1",0.319862570556252,1.534122854614,2.17378122909538,0.0421350185810868,0.256843422922567,-4.20914776590712,"Paired_Limma"
"COX6A1",0.355562156790504,3.40622630502518,2.17342888031205,0.0421650281500783,0.256843422922567,-4.50233962623655,"Paired_Limma"
"WDR83OS",0.313606456791132,2.5268842319591,2.17342611784241,0.0421652635067276,0.256843422922567,-4.36980630981281,"Paired_Limma"
"TCTEX1D2",-0.10557154946395,4.86795398029463,-2.17341635542592,0.0421660952538342,0.256843422922567,-4.63928128736723,"Paired_Limma"
"AL158834.2",-0.817500947950147,-2.56334637363011,-2.17334442250374,0.0421722243203322,0.256843422922567,-3.71506606368734,"Paired_Limma"
"FO681492.1",-0.45675838089329,-1.13856401871714,-2.17299524171706,0.0422019879119539,0.256908983141442,-3.83806673709031,"Paired_Limma"
"C16orf95",-0.150351614843486,4.27030411835183,-2.17298219910313,0.0422031000134891,0.256908983141442,-4.5940610925164,"Paired_Limma"
"ASAH1",0.11208596349094,5.30206809171116,2.17277078873833,0.042221130016825,0.256957515674098,-4.66788331437254,"Paired_Limma"
"UNC13B",-0.153787295434198,6.30443144786786,-2.17217753550968,0.0422717627427525,0.257202616420317,-4.69008284059306,"Paired_Limma"
"CEL",-0.196095787312299,1.24869875302865,-2.17198227746012,0.0422884396413728,0.257202616420317,-4.15605636242329,"Paired_Limma"
"AL121759.1",-0.888846314046295,-3.36534190663222,-2.1719452356832,0.0422916040385828,0.257202616420317,-3.69448658537393,"Paired_Limma"
"PKHD1",0.257108809019014,1.25701731226357,2.17104837019909,0.0423682871538959,0.257607655519963,-4.16796101273168,"Paired_Limma"
"AC068196.1",-0.638774061195429,-1.39788561327363,-2.1705432828631,0.0424115284850824,0.257809217526855,-3.80453125631874,"Paired_Limma"
"DMKN",-0.309585678461558,3.38400997418369,-2.16963933601383,0.0424890171867635,0.258136447629351,-4.49465606580285,"Paired_Limma"
"TCP1",0.130109722877123,3.78873833422986,2.16959427709966,0.0424928831277167,0.258136447629351,-4.55480117140114,"Paired_Limma"
"CELA2B",-0.564745787097908,1.01091532052618,-2.16956178561613,0.0424956710137011,0.258136447629351,-4.09975470248672,"Paired_Limma"
"AC022210.2",-0.447465329167613,3.75420738953709,-2.16844370969045,0.0425917075105635,0.25854655503477,-4.52852018364518,"Paired_Limma"
"AF064860.2",-0.325621655057281,0.369400209893534,-2.16838183735932,0.0425970277669925,0.25854655503477,-4.03237985912258,"Paired_Limma"
"CXorf58",0.275628695747153,0.777531422588095,2.16827587573405,0.0426061405641833,0.25854655503477,-4.1029718922425,"Paired_Limma"
"UBL5",0.412172323709245,2.85289516274284,2.16816495499484,0.0426156817518198,0.25854655503477,-4.43202991858936,"Paired_Limma"
"MIR381HG",-0.30634497202762,-1.19629316186239,-2.16811536761888,0.0426199477914671,0.25854655503477,-3.84659079168626,"Paired_Limma"
"LINC01285",0.107298283584476,4.78940302674776,2.16787312426219,0.0426407937630666,0.25854655503477,-4.64878115748665,"Paired_Limma"
"AF241728.1",-0.653845169997471,-2.22501566736496,-2.16785423087325,0.0426424200020728,0.25854655503477,-3.74769252892277,"Paired_Limma"
"OR2T6",-0.698440704343959,-1.83689147210786,-2.1672750786124,0.0426922976546754,0.25854655503477,-3.77261129254707,"Paired_Limma"
"PPP4R1-AS1",0.327037786613751,-0.873145706318464,2.16713259727036,0.042704576548989,0.25854655503477,-3.88936533292993,"Paired_Limma"
"CNTNAP1",-0.204357564560377,4.0338519308797,-2.16711920784624,0.0427057306009716,0.25854655503477,-4.57630257276791,"Paired_Limma"
"KIN",-0.123341126628578,4.96877213444985,-2.16710938640687,0.0427065771417369,0.25854655503477,-4.65643797767205,"Paired_Limma"
"SBDS",0.192690549843604,4.23765040626374,2.1669523980307,0.0427201105383418,0.25854655503477,-4.60858603746684,"Paired_Limma"
"GRIP1",-0.198739238494708,8.39454043914633,-2.16689653186889,0.0427249274989429,0.25854655503477,-4.67966584957424,"Paired_Limma"
"AC055736.1",0.691285289465586,-2.27973883158351,2.16684211445824,0.0427296200190708,0.25854655503477,-3.75968294745696,"Paired_Limma"
"LINC02356",0.277099428767831,-0.28957023776155,2.1668328051014,0.0427304228301932,0.25854655503477,-3.9592403153058,"Paired_Limma"
"CNTN4-AS1",-0.664429359283195,0.0478614577490265,-2.16681107161117,0.0427322971149257,0.25854655503477,-3.97158989180017,"Paired_Limma"
"SYK",0.446937862753466,3.90761489176139,2.16668629972279,0.0427430588254528,0.25854655503477,-4.57602755699277,"Paired_Limma"
"RPL29",0.408409881542973,3.57625526919744,2.16650297367253,0.0427588753729187,0.25854655503477,-4.53990274997076,"Paired_Limma"
"CCDC61",-0.129774479754088,3.14343818370821,-2.16633783048054,0.042773127747696,0.25854655503477,-4.46966173446746,"Paired_Limma"
"MYLK",-0.216715753645274,4.67408748765842,-2.16626194966664,0.0427796779499832,0.25854655503477,-4.63576745216182,"Paired_Limma"
"TXNDC17",0.2958901675253,1.50988647317445,2.16616012603472,0.0427884690297656,0.25854655503477,-4.21548056676746,"Paired_Limma"
"BVES",0.218493956814452,2.94894055202376,2.16603743533277,0.0427990638811677,0.25854655503477,-4.44682695691062,"Paired_Limma"
"TAPBP",0.144284967476966,4.21778835711138,2.16597572816939,0.0428043934536511,0.25854655503477,-4.6057926491712,"Paired_Limma"
"AC016738.1",-0.795179260185318,0.315158292290483,-2.1659564788275,0.042806056119499,0.25854655503477,-3.99354176408426,"Paired_Limma"
"DNAJC15",0.140961884557906,5.29685581426185,2.16544506311626,0.0428502512971804,0.25868809607207,-4.68343790324628,"Paired_Limma"
"EGFL8",0.154807331773754,1.82469258426938,2.16531517664204,0.0428614823525217,0.25868809607207,-4.26841871677594,"Paired_Limma"
"ALOX5",0.340056403230305,3.6810868391442,2.16524070377576,0.0428679230993391,0.25868809607207,-4.55219968043677,"Paired_Limma"
"U52112.1",-0.80426725786256,-3.19614934077548,-2.16521679586274,0.0428699909495144,0.25868809607207,-3.70521214368664,"Paired_Limma"
"FBXO30",0.172548905526953,3.68497368645547,2.16504008221322,0.042885278134643,0.258688609807869,-4.54957031906604,"Paired_Limma"
"THORLNC",0.243339170879138,1.05360045265949,2.16498173803011,0.042890326476423,0.258688609807869,-4.14899147565019,"Paired_Limma"
"HMGA2-AS1",-0.673252275641284,-2.35342414174973,-2.16449303904301,0.0429326333396806,0.258882664431319,-3.75663188762654,"Paired_Limma"
"EPHA10",-0.232920311773996,4.5344928110335,-2.16418907144556,0.0429589670951428,0.258932306718398,-4.63206239411041,"Paired_Limma"
"ASB8",0.111046958100347,4.1833880139499,2.16416405057435,0.042961135393921,0.258932306718398,-4.60710898470471,"Paired_Limma"
"AC007193.2",-0.397836408908869,1.88591212760079,-2.16401587567427,0.0429739782142564,0.258942517383634,-4.25006539141583,"Paired_Limma"
"NR1D2",0.087119812773044,6.00400886633184,2.16391065950522,0.0429830997778384,0.258942517383634,-4.70367841615949,"Paired_Limma"
"COA3",0.253349694747559,1.62038258584622,2.16372859024665,0.0429988881728016,0.258976566225108,-4.23738120708212,"Paired_Limma"
"PSMC2",0.120528972938143,4.50067877383152,2.16335720882845,0.043031109409464,0.25908344816177,-4.63689497238824,"Paired_Limma"
"C14orf178",-0.145957517970378,1.38731584291117,-2.16320665743359,0.0430441775832123,0.25908344816177,-4.19167202525417,"Paired_Limma"
"TMEM106B",0.126661380102805,5.91996461585262,2.16317350066555,0.043047056144926,0.25908344816177,-4.70611265649022,"Paired_Limma"
"CTCFL",-0.435215985995723,-2.09624822771154,-2.16296660213719,0.0430650223543065,0.259130536064573,-3.7653599245272,"Paired_Limma"
"FP325318.1",-0.481972311456885,1.41229170033709,-2.16262104692893,0.0430950441543633,0.259191638405753,-4.17443164840951,"Paired_Limma"
"AC025284.1",-0.69968182025216,-1.79233586958456,-2.16244262520767,0.043110552871098,0.259191638405753,-3.7892363389459,"Paired_Limma"
"EEF2K",-0.27018196555318,4.74855741853889,-2.16243559317307,0.0431111642114396,0.259191638405753,-4.64940896737088,"Paired_Limma"
"BMP5",-0.633224052395557,-1.67876390284965,-2.16238277239912,0.043115756515889,0.259191638405753,-3.80298757303069,"Paired_Limma"
"AC011995.2",-0.262921155839074,5.67529853793532,-2.1622427121892,0.0431279356822236,0.259203864677754,-4.69110816859768,"Paired_Limma"
"NEGR1",-0.190248100873852,9.3132393084847,-2.16178968854069,0.0431673505471698,0.259327974121672,-4.66647411228984,"Paired_Limma"
"NDUFS6",0.166660690687913,3.70364754470709,2.16135278516425,0.0432053939371061,0.259327974121672,-4.56040590557547,"Paired_Limma"
"AC010336.1",-0.347423831652416,-1.16526663040881,-2.16135120994876,0.0432055311542862,0.259327974121672,-3.85599664707413,"Paired_Limma"
"AL355816.1",-0.903740076106172,-2.71357861973724,-2.16133506856008,0.0432069372551374,0.259327974121672,-3.72741219966498,"Paired_Limma"
"SELENOK",0.266060704404895,3.36886939456763,2.16132886809542,0.0432074773980901,0.259327974121672,-4.51941783807714,"Paired_Limma"
"AC036176.1",0.128410136142646,2.52818846854337,2.16130579877445,0.0432094870967928,0.259327974121672,-4.39196065822691,"Paired_Limma"
"AC092745.5",-0.162241315082444,6.58883943691607,-2.16102289142762,0.0432341396715296,0.259371695391945,-4.71218358705985,"Paired_Limma"
"HSPBAP1",0.124885384726928,4.53769603385965,2.16078194470736,0.0432551458856843,0.259371695391945,-4.64002933065518,"Paired_Limma"
"DIO1",-0.396855784999084,0.430903475885587,-2.16063192853891,0.0432682292848918,0.259371695391945,-4.04260218206509,"Paired_Limma"
"AC012499.1",-0.46272961581427,-0.728496828250661,-2.16049822066057,0.043279893420201,0.259371695391945,-3.89562500123086,"Paired_Limma"
"BTBD1",0.0932481339379119,5.1630851082685,2.16048677922364,0.0432808916578447,0.259371695391945,-4.68367745315506,"Paired_Limma"
"OAZ2",0.0967795700604412,4.43730746393274,2.16048364481747,0.0432811651308438,0.259371695391945,-4.63401293772173,"Paired_Limma"
"EXO1",-0.264487178146351,-0.374534145081018,-2.16040719809123,0.043287835498503,0.259371695391945,-3.94618898831971,"Paired_Limma"
"ADGRD1",0.467898458121462,1.83491082869969,2.1599105343701,0.0433311947344035,0.259570619992796,-4.29173538251065,"Paired_Limma"
"AL158163.1",-0.346763866841229,-0.105889430047568,-2.15963476722524,0.0433552865401177,0.25960184574052,-3.97936275303312,"Paired_Limma"
"AC134980.2",-0.532263006437129,0.290129347681339,-2.1594683151273,0.0433698341691941,0.25960184574052,-4.03320625243559,"Paired_Limma"
"CARD8",0.19810691893438,4.4020410126875,2.1593811194115,0.0433774566985444,0.25960184574052,-4.63357222070836,"Paired_Limma"
"RAD17",0.091278302307528,4.6997920872155,2.15927171555803,0.043387022356974,0.25960184574052,-4.65708940213518,"Paired_Limma"
"UQCR10",0.327889069565447,3.25859733155131,2.15926954594331,0.043387212075307,0.25960184574052,-4.50803571411047,"Paired_Limma"
"LINC02236",-0.246697619453881,2.14201248535764,-2.15868224305356,0.0434385955611821,0.259725358645928,-4.32687790257903,"Paired_Limma"
"MAATS1",-0.188828731331697,4.55685611182909,-2.15845635998871,0.0434583729458671,0.259725358645928,-4.64157852921542,"Paired_Limma"
"BRIP1",-0.260138610283003,3.16902436034,-2.15838988430968,0.0434641948408281,0.259725358645928,-4.48406255839364,"Paired_Limma"
"PSTK",-0.0860330025230734,4.90485033406636,-2.15837668275498,0.0434653511085002,0.259725358645928,-4.66928765091944,"Paired_Limma"
"AC005828.3",-0.573654726525728,2.1388946285533,-2.15831934914846,0.0434703730384078,0.259725358645928,-4.29450515374718,"Paired_Limma"
"SF3B5",0.3365908747137,1.71273658385413,2.15831799128943,0.0434704919815576,0.259725358645928,-4.26391453444499,"Paired_Limma"
"PRDM4",0.119584581603149,4.0384492272053,2.15813780405953,0.0434862783063893,0.259725358645928,-4.60301202306451,"Paired_Limma"
"CSF3R",0.416623158787129,2.75408423883538,2.15810467928584,0.0434891809576609,0.259725358645928,-4.43788699027919,"Paired_Limma"
"ACD",0.233421060441495,0.856117572758184,2.15792168618979,0.0435052194182544,0.259760423210325,-4.12989930916583,"Paired_Limma"
"MBTPS1",-0.0910960315933967,6.29758906523405,-2.15755810392724,0.0435371016150602,0.259836672631221,-4.71763186845558,"Paired_Limma"
"AC095057.4",0.375080259937914,-2.7101230606032,2.15754409930613,0.0435383300925381,0.259836672631221,-3.74583836780448,"Paired_Limma"
"LINC02646",-0.220991821651764,4.59577501842388,-2.15731184655272,0.0435587077718558,0.259858999870238,-4.64838823200169,"Paired_Limma"
"NKX2-2",0.243338492189733,3.5821515648132,2.15710481335243,0.0435768800209235,0.259858999870238,-4.55310438636079,"Paired_Limma"
"ARHGAP31",0.268180079775235,5.19820670665151,2.15709560030202,0.043577688852674,0.259858999870238,-4.68735407065616,"Paired_Limma"
"AC129492.1",-0.334651633082317,-2.41713026860262,-2.15695071248769,0.0435904106341919,0.259858999870238,-3.75884997551188,"Paired_Limma"
"FAM156A",-0.113259048829343,4.87224314627845,-2.15684124560209,0.0436000245442573,0.259858999870238,-4.66891591025044,"Paired_Limma"
"AC239804.1",-0.203326491843736,0.364513746174893,-2.15680626311826,0.0436030972814478,0.259858999870238,-4.0502824145332,"Paired_Limma"
"AC078777.1",-0.701139954177881,0.390649404295496,-2.15647988559455,0.0436317746183643,0.259969265327563,-4.02829492472891,"Paired_Limma"
"AC053513.1",-0.393726912210703,6.35187174197987,-2.15630290543764,0.043647332248253,0.260001327025091,-4.71941648862871,"Paired_Limma"
"DDN-AS1",-0.191581124893821,3.0168066650616,-2.15604541919107,0.0436699758632569,0.260075574202879,-4.46548164942422,"Paired_Limma"
"AC091133.1",-0.18660095206926,2.65413033397959,-2.15564732533738,0.0437050056927034,0.260191943492906,-4.40474316231623,"Paired_Limma"
"AC113382.1",-0.310923230647469,2.0707028112544,-2.15555956902185,0.0437127311500931,0.260191943492906,-4.31272727854896,"Paired_Limma"
"ATXN7L3B",0.176884534335024,4.59943491166531,2.15547624184214,0.0437200678466886,0.260191943492906,-4.66004656364556,"Paired_Limma"
"PON1",-0.250169355062944,0.370005865572158,-2.15503336459012,0.0437590805972467,0.26030534273691,-4.05750414761016,"Paired_Limma"
"RIPK2",0.160438592618201,3.86225394072932,2.1550286136252,0.0437594992780551,0.26030534273691,-4.59018240748053,"Paired_Limma"
"ABCG5",-0.470028267540017,-0.0139908311218462,-2.15427398812914,0.043826047238117,0.26057969958835,-3.99624378916792,"Paired_Limma"
"SRSF9",0.130080002202768,3.72799644210628,2.15423459707524,0.0438295235329252,0.26057969958835,-4.57522502414103,"Paired_Limma"
"NEXN",-0.173281176976087,4.02340992971328,-2.15415874112606,0.0438362185929284,0.26057969958835,-4.60361845826336,"Paired_Limma"
"AL353784.1",-0.590772476211693,3.56804459514767,-2.1538950630833,0.0438594981013322,0.260657435913221,-4.51486897553415,"Paired_Limma"
"AC046130.2",0.211003024759862,1.0333023879064,2.15320970435165,0.0439200593944396,0.26083891421729,-4.16592469774212,"Paired_Limma"
"AC008945.1",-0.562451627213893,-0.689062416316816,-2.15309891186176,0.043929856639994,0.26083891421729,-3.8996912005173,"Paired_Limma"
"MYLIP",0.196762352862062,5.19026929525061,2.15288116137926,0.0439491178425254,0.26083891421729,-4.69670871794686,"Paired_Limma"
"CCNT1",0.0889594481064208,4.40393100142329,2.1528458860937,0.0439522388541331,0.26083891421729,-4.64638865216198,"Paired_Limma"
"AC011472.2",0.227236503044933,0.28205557807934,2.15277877221126,0.0439581773698053,0.26083891421729,-4.06068916686197,"Paired_Limma"
"AC023090.1",-0.952939658155714,-2.36014521028343,-2.15274459524751,0.0439612017701763,0.26083891421729,-3.75888622973354,"Paired_Limma"
"AC016747.2",-0.47283769403233,0.398991592989762,-2.15274122474887,0.0439615000438236,0.26083891421729,-4.04719698316146,"Paired_Limma"
"SLC12A7",0.383018551982366,1.2049834366352,2.15252722656673,0.043980441667867,0.260890713761861,-4.19822384984377,"Paired_Limma"
"TMEM222",0.115832118729631,3.77869000161473,2.1523556469729,0.0439956340547268,0.260920254053903,-4.5847081287596,"Paired_Limma"
"AMOTL2",0.216378948377298,4.73302872709741,2.15216573751996,0.0440124550087812,0.26095943676476,-4.67298740692441,"Paired_Limma"
"AL449214.1",-0.694854251409444,-0.228363853561092,-2.15197950505789,0.0440289559572621,0.260976343552658,-3.9500110042116,"Paired_Limma"
"AL050341.2",0.235561093115142,2.19295638414985,2.15171286160184,0.0440525914369438,0.260976343552658,-4.35067518038082,"Paired_Limma"
"PYROXD1",0.138175021140352,4.35633356198251,2.1517067394467,0.044053134244901,0.260976343552658,-4.64402370723531,"Paired_Limma"
"C2orf88",-0.223293245083907,5.10317394944802,-2.15158376764127,0.0440640385682225,0.260976343552658,-4.69118500917763,"Paired_Limma"
"CARD10",-0.657500058419454,-2.57261378489309,-2.15144225170652,0.0440765902987619,0.260976343552658,-3.75310880349607,"Paired_Limma"
"AC019257.9",-0.896664101024981,-2.22939143429252,-2.15141684027323,0.0440788445055244,0.260976343552658,-3.7653596149839,"Paired_Limma"
"AL390066.1",-0.29310428066195,0.0857270779164938,-2.15132705993804,0.0440868096118546,0.260976343552658,-4.02395364717254,"Paired_Limma"
"LINC01893",-0.495557606109867,-2.12673596391539,-2.15087004735704,0.0441273750118737,0.261115538736874,-3.78842546617177,"Paired_Limma"
"SNAI1",0.309003986533916,-0.960519336922045,2.1507125767437,0.0441413602939849,0.261115538736874,-3.90982225211173,"Paired_Limma"
"AC021851.1",-0.171094236195597,5.08635817194278,-2.15064017250261,0.0441477920125638,0.261115538736874,-4.69254116227835,"Paired_Limma"
"KIRREL3-AS2",-0.847108559356999,-1.19532698096635,-2.15060175918566,0.0441512046398409,0.261115538736874,-3.84826060865734,"Paired_Limma"
"GTPBP3",0.151883573579547,2.08820940836757,2.15014460712826,0.0441918363015823,0.261241444324881,-4.33590310145452,"Paired_Limma"
"NRK",-0.5444054229459,-1.27197086338958,-2.15013215133153,0.0441929438479837,0.261241444324881,-3.86856036043799,"Paired_Limma"
"AC104031.1",-0.869890658714939,-3.24002198536603,-2.14985769024431,0.0442173548246548,0.26127355686001,-3.72697592857184,"Paired_Limma"
"MIR29B2CHG",-0.135474626916914,7.16219824281768,-2.14983013327655,0.0442198064592854,0.26127355686001,-4.73145436325977,"Paired_Limma"
"SLC25A4",0.23189506623715,3.92957284275287,2.14972618675849,0.044229055282772,0.26127355686001,-4.61015361499812,"Paired_Limma"
"CBY3",-0.493402177257399,0.485883613965368,-2.1494899168491,0.044250084352952,0.26133200997067,-4.06094467940987,"Paired_Limma"
"COG1",-0.138977294985094,4.19987663525592,-2.14938519809831,0.0442594076927898,0.26133200997067,-4.62949560520435,"Paired_Limma"
"DISC1FP1",0.350258804015223,4.77946746846787,2.14920724521383,0.0442752553234217,0.261365179819339,-4.68796719519265,"Paired_Limma"
"MAP7D1",0.115471080354701,5.0354859274565,2.14902518937204,0.0442914736811709,0.261400522310057,-4.69772291201488,"Paired_Limma"
"PRELID2",-0.277094036669861,4.66526943364936,-2.1483272236972,0.0443537016669014,0.261609098568496,-4.66628279178201,"Paired_Limma"
"PLD4",0.59247604486592,-0.683082697564086,2.14832574934702,0.0443538331984621,0.261609098568496,-3.96420670170727,"Paired_Limma"
"NOS1AP",-0.189314826686346,5.34843421181129,-2.14828427761362,0.0443575331715028,0.261609098568496,-4.70617394345274,"Paired_Limma"
"LINC02527",-0.348280191914171,-0.845838610200536,-2.14759695336107,0.0444188948677298,0.261836100055167,-3.91204059064409,"Paired_Limma"
"AC073912.1",-0.548227281005467,-0.951859725692418,-2.14751943358753,0.0444258203772107,0.261836100055167,-3.89521593235248,"Paired_Limma"
"GRHL3",-0.706913154663456,-0.748155446651104,-2.14741029753469,0.0444355721046587,0.261836100055167,-3.90796897424284,"Paired_Limma"
"MMS22L",0.124027593106647,5.38359230336328,2.14739413656193,0.0444370163152845,0.261836100055167,-4.7187300743385,"Paired_Limma"
"AL713852.1",-0.337574538338129,1.87790164167178,-2.14705905369823,0.0444669703034578,0.261952184524566,-4.29926640136328,"Paired_Limma"
"AC024475.1",-0.825124666724025,-2.20974580939233,-2.14686200537892,0.0444845935668108,0.261995592678296,-3.77348435092054,"Paired_Limma"
"ADD1",0.182916928828977,7.76398045356838,2.14651618184017,0.0445155380732843,0.262117419275027,-4.73278719827233,"Paired_Limma"
"ZNF496",0.149621656746379,4.06868950502461,2.14613693028765,0.0445494962262073,0.26219071598878,-4.62723398132899,"Paired_Limma"
"LARGE1",-0.209524971134349,9.10985367025283,-2.14596798507901,0.0445646311433896,0.26219071598878,-4.70060413364491,"Paired_Limma"
"LINC02188",-0.431644203949523,-1.82850252434365,-2.14590014807374,0.0445707096202441,0.26219071598878,-3.82043332331935,"Paired_Limma"
"STAU2-AS1",-0.542726896279857,-1.85246579861099,-2.14589271602001,0.0445713756088497,0.26219071598878,-3.81535305124654,"Paired_Limma"
"RCN2",0.113335070977247,5.95887445056512,2.14580432064865,0.0445792974384618,0.26219071598878,-4.73894886478418,"Paired_Limma"
"NDUFB5",0.12737111742821,4.14997364178158,2.14527555421436,0.0446267112285558,0.262283879512571,-4.63869867303348,"Paired_Limma"
"AC013264.1",-0.725529158734951,-2.06331131228639,-2.1452437012005,0.0446295689090529,0.262283879512571,-3.78950362682533,"Paired_Limma"
"HES1",0.45575811246421,2.5028154371935,2.14511445180907,0.0446411661730451,0.262283879512571,-4.4234632553494,"Paired_Limma"
"CEP164",-0.0806652821956564,5.91003379034118,-2.14508864329912,0.044643482241883,0.262283879512571,-4.73377755728426,"Paired_Limma"
"CCNB2",-0.363327050721339,0.0305046745637447,-2.14494121334869,0.0446567147740394,0.262283879512571,-4.0125030461724,"Paired_Limma"
"ACTL6A",0.152439920561773,3.07393533914259,2.14494100836611,0.0446567331746715,0.262283879512571,-4.50271238754128,"Paired_Limma"
"TRABD",0.127361073013447,3.21021297709813,2.14450305226721,0.0446960628296346,0.262454463206811,-4.52373393772236,"Paired_Limma"
"DRAXIN",-0.351487802661556,0.969682553172833,-2.14438886731345,0.0447063221212588,0.262454463206811,-4.15626873376114,"Paired_Limma"
"AL356413.1",0.28762136550166,2.09572144301524,2.14402136219564,0.0447393562522968,0.26255032791491,-4.35749109575813,"Paired_Limma"
"AP003498.2",-0.365727262150069,-0.276663424086764,-2.14397856817859,0.0447432043423038,0.26255032791491,-3.98599257729942,"Paired_Limma"
"SPDYE9P",-0.543237251590336,-1.41765665745623,-2.14355563170813,0.0447812514769414,0.26270759797612,-3.84854193967258,"Paired_Limma"
"ZSWIM8-AS1",-0.355539244402619,0.39640978642521,-2.14328141566095,0.0448059355059984,0.26270759797612,-4.0641223717297,"Paired_Limma"
"GTF2B",0.119012216408383,4.7609784625519,2.14322469205961,0.0448110431210555,0.26270759797612,-4.69102769008192,"Paired_Limma"
"AC091885.2",-0.696518978868134,2.56821926775572,-2.143223661361,0.0448111359340847,0.26270759797612,-4.37053688097189,"Paired_Limma"
"KRCC1",0.15501041889079,5.5151377100921,2.14306055232515,0.0448258258848004,0.262733430954523,-4.72951191780128,"Paired_Limma"
"LINC00972",-0.766340995641047,2.23953030368629,-2.14282613590448,0.0448469455930427,0.262796929577213,-4.33016403844794,"Paired_Limma"
"ADGRL2",0.234697344275309,6.91098636567012,2.14238613579362,0.0448866117357371,0.262969053711613,-4.74838286114155,"Paired_Limma"
"AC243654.1",-0.594791992353455,-2.26710923444799,-2.14186454746676,0.0449336743572091,0.263020516863309,-3.78807510733134,"Paired_Limma"
"PCGF3",-0.100674107718706,4.78808150367003,-2.14182864051014,0.0449369158699823,0.263020516863309,-4.69133546206758,"Paired_Limma"
"AUP1",0.172724840096177,3.02073529887862,2.14176930503454,0.0449422728657753,0.263020516863309,-4.50087406722418,"Paired_Limma"
"FOXN2",0.193307206657863,7.01153980952428,2.14166864888575,0.0449513617501569,0.263020516863309,-4.75192027986872,"Paired_Limma"
"NDOR1",-0.139992656843789,3.22418202029603,-2.14153413091577,0.0449635108402077,0.263020516863309,-4.52226981954501,"Paired_Limma"
"NRDC",-0.091682302048237,7.2290248972378,-2.14141022765592,0.0449747038932745,0.263020516863309,-4.74766122401666,"Paired_Limma"
"AP001020.3",-0.763500134393145,-2.76242656345897,-2.1413083562575,0.0449839085488883,0.263020516863309,-3.75532848111628,"Paired_Limma"
"AL355073.2",0.273662198895399,-0.858786871906274,2.14130523437576,0.0449841906555345,0.263020516863309,-3.93926680726002,"Paired_Limma"
"ANKRD62P1-PARP4P3",-0.353398723662151,0.467440346596442,-2.14115885063523,0.0449974203233692,0.263020516863309,-4.08501975286106,"Paired_Limma"
"LRGUK",-0.196529545138812,4.64654323667669,-2.14114863683317,0.0449983435441513,0.263020516863309,-4.68045351816039,"Paired_Limma"
"BRPF3",0.12279461116856,3.7570880864872,2.14077178520532,0.0450324190151695,0.263159486143313,-4.60225281448291,"Paired_Limma"
"GORAB-AS1",-0.234500857343986,0.293427664687611,-2.14056748695116,0.0450509017537057,0.263207292226258,-4.06947877565262,"Paired_Limma"
"NOTO",0.741864447883327,-2.8589488088808,2.13989385588112,0.0451118935623972,0.263503376457633,-3.76390428373148,"Paired_Limma"
"DOCK9-AS1",-0.626702335321732,-0.32587970584963,-2.13965311565729,0.0451337088099515,0.263531388385453,-3.97036268026447,"Paired_Limma"
"BCAS2",0.147397365106483,3.7726169938856,2.13961328917913,0.0451373187042444,0.263531388385453,-4.60721880779023,"Paired_Limma"
"ADH6",-0.770648324901003,-2.48111619896657,-2.13944403395853,0.0451526630171036,0.263536976531464,-3.77135258539796,"Paired_Limma"
"PFN2",-0.332322815320054,2.13029321631516,-2.13937518842312,0.0451589057597068,0.263536976531464,-4.33971257656159,"Paired_Limma"
"AP2S1",0.154801249424699,2.85531990421475,2.13800698940799,0.0452831333171569,0.264053243302365,-4.48443089196027,"Paired_Limma"
"CALML4",-0.14962996717173,2.48564474709537,-2.13780844824771,0.0453011858971751,0.264053243302365,-4.41479616815593,"Paired_Limma"
"FO704657.1",-0.373608621763575,1.58313299857636,-2.13777604386728,0.0453041329223356,0.264053243302365,-4.24798539098066,"Paired_Limma"
"AC245033.2",-0.467714113033688,1.60842923979246,-2.13776478312904,0.0453051570739767,0.264053243302365,-4.25122903474936,"Paired_Limma"
"TUBB",0.195951079587736,3.27977418893024,2.13761529143215,0.0453187551696687,0.264053243302365,-4.54769823418437,"Paired_Limma"
"LINC02224",-0.239365644547405,4.2500527146115,-2.13761429063351,0.0453188462170131,0.264053243302365,-4.65611568731705,"Paired_Limma"
"ZBTB3",0.186999835069068,1.80888238422454,2.13760470944791,0.0453197178707922,0.264053243302365,-4.3172876115194,"Paired_Limma"
"DDX4",-0.276437513157229,2.15595281144433,-2.13730537136669,0.0453469579889832,0.264143495534306,-4.34813607297201,"Paired_Limma"
"AC069029.1",-0.495341765852699,0.245989533162566,-2.13713068355796,0.0453628616527854,0.264143495534306,-4.05454953039152,"Paired_Limma"
"CDKN2B-AS1",0.238304314897992,4.05755049833792,2.13709375762639,0.0453662240559135,0.264143495534306,-4.64275449482473,"Paired_Limma"
