TF,Activity_Score,Up_Targets,Down_Targets,Total_Targets,Up_Pvalue,Down_Pvalue,P_value,Significant,Up_FDR,Down_FDR,FDR
ARID2,0.16613210738668105,8,7,30,0.6146107655905455,0.901015517415978,0.8810535721688079,FALSE,1,1,0.9997219312980505
ZBTB7A,0.16478095283571415,24,24,90,0.6191160730659686,0.9048009165464365,0.8848008357582524,FALSE,1,1,0.9997219312980505
TFAP4,0.1571410574105796,13,14,40,0.2968299266461171,0.4262346403244197,0.38808007944251033,FALSE,0.8748147320304254,1,0.8537761747735227
CDX2,-0.1568836187650974,1,5,17,0.9958946581758752,0.6939525630411316,0.9464425826287135,FALSE,1,1,0.9997219312980505
MAFB,0.1515003138609351,19,21,53,0.11875642328133572,0.16832841065099666,0.0982016503232239,FALSE,0.5130212423008992,0.9312245608843137,0.4652562535321028
POU2F2,-0.1491338080609147,1,3,10,0.9605272230294635,0.681358800965703,0.9319164797377146,FALSE,1,1,0.9997219312980505
HHEX,0.14516453782881877,4,4,11,0.36070583735532624,0.5038690797984929,0.4916536083885278,FALSE,0.9641296213422739,1,0.9524116083911269
NFE2L2,0.14516453782881877,4,4,11,0.36070583735532624,0.5038690797984929,0.4916536083885278,FALSE,0.9641296213422739,1,0.9524116083911269
BCL11A,0.14293742405469273,12,13,36,0.2744719184408921,0.38144799978740873,0.3409645981262899,FALSE,0.8307816168739041,1,0.8271448270076558
SP3,-0.1372667052135983,10,23,77,0.9993718124495512,0.7285517247641101,0.9591365329319393,FALSE,1,1,0.9997219312980505
STAT1,-0.13679930854341518,62,90,290,0.9939510702204812,0.7253802003915581,0.9568482607084673,FALSE,1,1,0.9997219312980505
CEBPA,-0.13186608284824725,31,45,147,0.9717257331668209,0.7172616666111715,0.9485893628704777,FALSE,1,1,0.9997219312980505
JUN,-0.13152108086336742,1,2,6,0.8561696517506963,0.6324682790165409,0.8736628027650712,FALSE,1,1,0.9997219312980505
FOS,-0.13152108086336742,1,2,6,0.8561696517506963,0.6324682790165409,0.8736628027650712,FALSE,1,1,0.9997219312980505
FOS,-0.13152108086336742,1,2,6,0.8561696517506963,0.6324682790165409,0.8736628027650712,FALSE,1,1,0.9997219312980505
JUN,-0.13152108086336742,1,2,6,0.8561696517506963,0.6324682790165409,0.8736628027650712,FALSE,1,1,0.9997219312980505
ARID3A,0.12935555164384765,7,7,25,0.5583157327309038,0.7520304360024218,0.7842378111165258,FALSE,1,1,0.9997219312980505
POU4F2,-0.1280979450698696,10,12,28,0.2232221391839806,0.16620317682671387,0.15931328454890767,FALSE,0.7254719523479369,0.9312245608843137,0.555108227951062
CREB3L1,-0.12254852793359408,5,7,21,0.7289028016216152,0.549694120195909,0.7671329249245701,FALSE,1,1,0.9997219312980505
FOXM1,0.121511556965918,9,9,34,0.6233618582130198,0.8246160480232755,0.8561062096916131,FALSE,1,1,0.9997219312980505
SOX2,-0.11976844074841991,3,4,10,0.5512044454701888,0.4183543323393192,0.5689046889905659,FALSE,1,1,0.9971869063815916
TGIF2,-0.11792858235265684,4,6,19,0.8127537350159766,0.6194844246461664,0.848979341770419,FALSE,1,1,0.9997219312980505
ELK4,0.10091952402218857,4,4,14,0.5685443511527388,0.7172719921061553,0.7735886425966942,FALSE,1,1,0.9997219312980505
JUNB,0.10031997084848043,17,19,52,0.24913855510365068,0.31387802571713136,0.27748932811406424,FALSE,0.7744959430396098,1,0.7246239426271529
NR1H3,-0.09850264185140839,4,5,12,0.43303614374211163,0.34516083010274146,0.4335561029651706,FALSE,1,1,0.8985293148408607
ETS2,-0.09016702231689136,3,8,30,0.9953490502916602,0.8087389951489413,0.9796101050902404,FALSE,1,1,0.9997219312980505
ARNTL,0.08299114237164379,2,1,10,0.8098804192774555,0.9804197276777697,0.9771586684606708,FALSE,1,1,0.9997219312980505
STAT6,0.08299114237164379,2,1,10,0.8098804192774555,0.9804197276777697,0.9771586684606708,FALSE,1,1,0.9997219312980505
REL,-0.08030337900449275,1,5,20,0.998444049567558,0.8298896609913702,0.9843912051092144,FALSE,1,1,0.9997219312980505
EGR1,0.07932648850143542,2,2,6,0.5268806633742174,0.6324682790165409,0.6994297215596342,FALSE,1,1,0.9997219312980505
EGR1,0.07932648850143542,2,2,6,0.5268806633742174,0.6324682790165409,0.6994297215596342,FALSE,1,1,0.9997219312980505
NR3C1,-0.07504502904455079,2,3,10,0.8098804192774555,0.681358800965703,0.879894901281275,FALSE,1,1,0.9997219312980505
STAT5A,0.07307982713537178,5,5,21,0.7289028016216152,0.8624808213746,0.9204639614824979,FALSE,1,1,0.9997219312980505
KLF4,-0.07039003167482225,3,4,12,0.6858431834369786,0.583223204646368,0.76651598059582,FALSE,1,1,0.9997219312980505
TFDP1,-0.07039003167482225,3,4,12,0.6858431834369786,0.583223204646368,0.76651598059582,FALSE,1,1,0.9997219312980505
WT1,-0.06994487201305147,4,8,31,0.9853210205835081,0.8387506620948584,0.9839823152134503,FALSE,1,1,0.9997219312980505
STAT3,0.06744017046433418,1,0,6,0.8561696517506963,1,0.8561696517506963,FALSE,1,1,0.9997219312980505
TP53,0.06744017046433418,1,0,6,0.8561696517506963,1,0.8561696517506963,FALSE,1,1,0.9997219312980505
STAT3,0.06744017046433418,1,0,6,0.8561696517506963,1,0.8561696517506963,FALSE,1,1,0.9997219312980505
TP53,0.06744017046433418,1,0,6,0.8561696517506963,1,0.8561696517506963,FALSE,1,1,0.9997219312980505
NFKB1,0.06723664443689897,2,2,7,0.6178171637632076,0.7212679157336559,0.8058029036109199,FALSE,1,1,0.9997219312980505
NFKB1,0.06723664443689897,2,2,7,0.6178171637632076,0.7212679157336559,0.8058029036109199,FALSE,1,1,0.9997219312980505
IRF4,0.06670250030013947,22,25,68,0.22711423860912208,0.2648176107044476,0.22920917990614123,FALSE,0.7294859852494209,1,0.6573223190784195
EPAS1,-0.06542899544809394,1,3,13,0.9850352286434634,0.8472718301835303,0.9854966046564412,FALSE,1,1,0.9997219312980505
NCOA3,0.06390127731469208,9,10,23,0.15763414820432237,0.18262136376670976,0.13091971030270758,FALSE,0.5854982647589116,0.9496310915868907,0.5013037906145161
ZKSCAN1,-0.061073964422865556,12,15,47,0.6783100304268086,0.5893241992441207,0.7662821130812143,FALSE,1,1,0.9997219312980505
SMAD4,-0.06043834014509293,6,8,27,0.7972864057906385,0.6937069076228679,0.8806449087364296,FALSE,1,1,0.9997219312980505
ATF3,0.05935223972215353,15,17,50,0.4045203231963948,0.46375925027919707,0.5015380222398614,FALSE,1,1,0.962683720540942
NEUROD1,0.05304446360804041,9,10,35,0.6614210087285013,0.7473472639639221,0.8425979154698553,FALSE,1,1,0.9997219312980505
NFATC2,-0.05254659863824761,0,2,10,1,0.8860401488169043,0.8860401488169043,FALSE,1,1,0.9997219312980505
FOXO4,0.0494627160557733,3,3,14,0.7877045709029253,0.8827263314773599,0.9479902918399512,FALSE,1,1,0.9997219312980505
GATA6,-0.04734311999389307,18,21,53,0.1877156764733171,0.16832841065099666,0.14075798308162504,FALSE,0.654715652089862,0.9312245608843137,0.5013037906145161
ZNF639,0.046259117005199246,8,9,29,0.5714581897087957,0.6356873630343409,0.7311191761373954,FALSE,1,1,0.9997219312980505
VDR,-0.043099209659492016,4,6,24,0.9304066429807236,0.842507145432682,0.9747528546404912,FALSE,1,1,0.9997219312980505
NR5A2,0.03995827351555127,8,9,32,0.6934465985849393,0.7602760256350016,0.8647073450646459,FALSE,1,1,0.9997219312980505
SRF,0.039032502337160255,2,2,10,0.8098804192774555,0.8860401488169043,0.9557260563081181,FALSE,1,1,0.9997219312980505
FOSL1,-0.0377566219851972,0,2,11,1,0.9167340826865704,0.9167340826865704,FALSE,1,1,0.9997219312980505
STAT5B,0.03484547382020167,3,3,16,0.8604856071578362,0.9323717028244463,0.9790231008100568,FALSE,1,1,0.9997219312980505
PPARA,-0.033492203860587155,7,9,32,0.8212275296832166,0.7602760256350016,0.9184509508875662,FALSE,1,1,0.9997219312980505
JUND,-0.033153874010491906,2,4,19,0.9822520981199336,0.9100580406392876,0.9941617658952051,FALSE,1,1,0.9997219312980505
ETS1,0.032405183851330475,33,34,145,0.9221295668101905,0.9935669372877278,0.9963861482297693,FALSE,1,1,0.9997219312980505
GATA2,-0.0322974663580505,7,10,40,0.9520302491209972,0.8837985428794092,0.9867002828226612,FALSE,1,1,0.9997219312980505
FLI1,-0.031389595867721595,2,3,13,0.9107776468878682,0.8472718301835303,0.9716871562223044,FALSE,1,1,0.9997219312980505
TFAP2C,-0.030598811048044405,3,4,15,0.8273633805226859,0.7710765292554149,0.9247102827798114,FALSE,1,1,0.9997219312980505
CEBPB,0.03047057249277526,8,7,42,0.9263117484886982,0.9936369767578428,0.9967458060609277,FALSE,1,1,0.9997219312980505
ZFX,-0.030452518193075095,14,17,54,0.6593153593855161,0.614668100359045,0.7713016560332138,FALSE,1,1,0.9997219312980505
SMAD3,-0.027448720579239166,7,9,33,0.8461280020406723,0.7943050933404381,0.939151240366868,FALSE,1,1,0.9997219312980505
ESR2,-0.027328803058094542,5,6,17,0.5252692263716008,0.49323416882863325,0.6089991974290857,FALSE,1,1,0.9997219312980505
PGR,-0.025168596878442417,1,2,11,0.9714310368321266,0.9167340826865704,0.9937783177375749,FALSE,1,1,0.9997219312980505
RELA,0.02435467975981343,1,1,6,0.8561696517506963,0.9055543253255594,0.9726199725099728,FALSE,1,1,0.9997219312980505
RELA,0.02435467975981343,1,1,6,0.8561696517506963,0.9055543253255594,0.9726199725099728,FALSE,1,1,0.9997219312980505
PKNOX1,-0.0207440142258557,14,16,36,0.09485336614957782,0.09042920930728451,0.049394572056439316,FALSE,0.444722339652119,0.813970510183684,0.33011425991782695
ATF2,0.020738933107885927,4,4,24,0.9304066429807236,0.975914421146229,0.9956316331418716,FALSE,1,1,0.9997219312980505
MAFG,-0.01886837087347748,12,14,37,0.31110160615058613,0.2978748813803232,0.3131035639157054,FALSE,0.8829112390574652,1,0.786638758208149
NFKB2,-0.018297713059014314,5,6,18,0.5825323090521002,0.5584988775561452,0.6906633279773281,FALSE,1,1,0.9997219312980505
STAT4,0.017490321959043955,1,0,10,0.9605272230294635,1,0.9605272230294635,FALSE,1,1,0.9997219312980505
PRDM1,0.017008039421883003,13,15,42,0.3690242781899331,0.38376289251321355,0.4184273133567956,FALSE,0.9682655372689988,1,0.8792567068096807
FOXA1,-0.016898050906400418,5,7,31,0.9556454018537426,0.9191761002179712,0.9922882096355923,FALSE,1,1,0.9997219312980505
TAL1,-0.016817043319591385,4,5,18,0.7755058107267493,0.7460501343815111,0.895158966072076,FALSE,1,1,0.9997219312980505
HNF1A,0.015975980122959883,4,2,27,0.9635533766147584,0.9996587179309799,0.9993153372422092,FALSE,1,1,0.9997219312980505
SP1,-0.01512780759887116,74,92,321,0.9730641022107784,0.9397528326950757,0.996230620982056,FALSE,1,1,0.9997219312980505
GATA1,0.013621236653662775,2,2,15,0.9472785101719238,0.9774598371934037,0.9971862086447767,FALSE,1,1,0.9997219312980505
SOX9,-0.012862245100947817,1,2,13,0.9850352286434634,0.9562897872156194,0.9982832568886014,FALSE,1,1,0.9997219312980505
FOSL2,0.008902363355279885,1,1,10,0.9605272230294635,0.9804197276777697,0.9982677228294172,FALSE,1,1,0.9997219312980505
RFX1,-0.007279702787570161,8,10,40,0.8987377501934584,0.8837985428794092,0.9772232853004748,FALSE,1,1,0.9997219312980505
RFX5,-0.007048598361505915,0,2,16,1,0.9839009992461119,0.9839009992461119,FALSE,1,1,0.9997219312980505
KMT2A,0.006812013235827996,1,1,11,0.9714310368321266,0.9867882921768897,0.9991308062036611,FALSE,1,1,0.9997219312980505
NR2F2,-0.006569654576173178,2,3,18,0.9766110197016644,0.9619488190617584,0.9981286756622797,FALSE,1,1,0.9997219312980505
NR5A1,-0.006483537828338944,1,2,15,0.9921617032396259,0.9774598371934037,0.9995392641181132,FALSE,1,1,0.9997219312980505
NFIC,0.00567419074251492,5,6,28,0.9198877059848534,0.931985177789432,0.9892995624817421,FALSE,1,1,0.9997219312980505
BHLHE22,0.005153306062049223,6,7,21,0.5432100365055335,0.549694120195909,0.6595022378197545,FALSE,1,1,0.9997219312980505
POU2F1,-0.004037372140488507,4,6,34,0.9927893322311789,0.9836027397737026,0.9997219312980505,FALSE,1,1,0.9997219312980505
