TF,Activity_Score,Up_Targets,Down_Targets,Total_Targets,Up_Pvalue,Down_Pvalue,P_value,Significant,Up_FDR,Down_FDR,FDR
XBP1,-0.2633503154064345,5,7,16,0.4586364465429895,0.25010262415882534,0.36308880338894944,FALSE,1,0.6812319096135624,0.7537272879319532
PPARA,-0.26326280691806336,6,11,32,0.9080099651180601,0.49525379016905935,0.8090851161480431,FALSE,1,0.8596462860211802,0.9879137307208663
MAF,0.24766341329525599,12,12,39,0.37812985886739064,0.6688125069196933,0.6005743099838153,FALSE,1,0.889676171995499,0.901387930756033
ZNF217,0.24651002862706806,5,5,11,0.15762250281262802,0.278053424243482,0.18089766168407564,FALSE,0.7564068487587081,0.7037458348109368,0.5745746871026919
SP1,-0.2463636432991385,74,105,321,0.9686234577564823,0.5492769051775714,0.8677782895873418,FALSE,1,0.8825460386560979,0.9879137307208663
MNT,-0.2399018255946374,16,21,56,0.47535248287408016,0.2735986442883671,0.3953425295997798,FALSE,1,0.7037458348109368,0.7886691002258444
TP53,0.2398969783326778,2,1,6,0.52303109205247,0.9087082793768181,0.8288195827033253,FALSE,1,1,0.9879137307208663
TP53,0.2398969783326778,2,1,6,0.52303109205247,0.9087082793768181,0.8288195827033253,FALSE,1,1,0.9879137307208663
PBX2,0.2307916069996161,15,16,46,0.26272170817920226,0.44697945965748465,0.3689574136729841,FALSE,0.9392301067406481,0.8143526709426845,0.7537272879319532
ZNF263,0.22985432703651054,94,108,317,0.2044303025103082,0.3470560330236029,0.25866482735924834,FALSE,0.8827939045877742,0.7694420577112436,0.6311914421559837
SMAD3,-0.2296418300886635,6,11,33,0.9228920400983309,0.5438874905719369,0.8479210408088217,FALSE,1,0.8788238548224516,0.9879137307208663
NR1H2,-0.2292357642672296,3,5,13,0.7363508481090684,0.4343592025220152,0.6844374956406724,FALSE,1,0.8143526709426845,0.9369309677610407
SREBF2,0.22805083134171217,6,6,16,0.2590839724807827,0.43801741590102894,0.36043424540790475,FALSE,0.9392301067406481,0.8143526709426845,0.7537272879319532
ATF3,-0.22291991358087715,17,21,50,0.18763041379740117,0.11230092223384762,0.10240232374258905,FALSE,0.851782513429472,0.5745873601467731,0.47237200952226566
TFAP2A,-0.21933759477450238,19,24,62,0.3299573209166692,0.19912242557928042,0.24458370110316172,FALSE,0.979623102244882,0.63550711366039,0.6311914421559837
SOX11,0.2175865369750669,12,13,29,0.07395521862457127,0.12205494018830426,0.05152003615305882,FALSE,0.4598085331875518,0.576477898357865,0.32032022477771355
RXRA,-0.21664435784696226,1,4,12,0.9787362588993821,0.594321333693931,0.8968565525947272,FALSE,1,0.8842522310235388,0.988822113057347
NR3C1,0.21227656930764424,3,2,10,0.5463637962995557,0.8907554398736836,0.8371593471349779,FALSE,1,1,0.9879137307208663
CREB3,-0.21104722304810153,6,9,25,0.7213318991111799,0.4436984536682107,0.6846803225946066,FALSE,1,0.8143526709426845,0.9369309677610407
TFAP2C,-0.2110412292940203,2,5,15,0.9457934469393909,0.5817750220905675,0.8789531836208215,FALSE,1,0.8842522310235388,0.9879137307208663
NFIC,-0.2055990865366106,4,9,28,0.9695608444271361,0.6039152294452175,0.8989291936884972,FALSE,1,0.8842522310235388,0.988822113057347
HNF4G,-0.20130679173439286,15,20,56,0.5943891697148518,0.3739074305716538,0.5564981989782463,FALSE,1,0.80254382839034,0.8787763116687576
RARA,-0.19729897201441204,5,12,38,0.9894655054890307,0.6282054307875267,0.9171390972762592,FALSE,1,0.8842522310235388,0.9898180446075854
JUND,-0.19055496132356145,2,6,19,0.9815853676296993,0.6329554074480952,0.9170021699529778,FALSE,1,0.8842522310235388,0.9898180446075854
TAL1,0.1895019860369299,5,4,18,0.5762071969936344,0.8914164916275268,0.8558441357316877,FALSE,1,1,0.9879137307208663
NFKB2,0.1891805892740812,6,6,18,0.37013802565221743,0.5721953094148173,0.5405239073355514,FALSE,1,0.8842522310235388,0.878351349420271
ATF7,-0.18632398537736067,7,10,28,0.6829376835975031,0.4446897219687368,0.665618297939836,FALSE,1,0.8143526709426845,0.9286186985892345
ELK4,0.18511165719052208,5,5,14,0.33325024558202504,0.5103664710596123,0.47137396120300684,FALSE,0.979623102244882,0.8596462860211802,0.8121262223136142
PBX3,0.17787180417368975,18,20,52,0.15745152494750325,0.23714756808947085,0.160099871701007,FALSE,0.7564068487587081,0.6654969876923321,0.5652909050183704
WT1,-0.1738355641704858,6,10,31,0.8907011136872895,0.5968929249396002,0.8675324850345627,FALSE,1,0.8842522310235388,0.9879137307208663
E2F6,0.17268154815168668,24,27,69,0.1104597306302141,0.16439383541788283,0.09095056140848098,FALSE,0.5960657162309666,0.6041799115609809,0.43440403410751566
EPAS1,-0.170155620730686,1,4,13,0.984574555976538,0.6654156142147827,0.9322076217524105,FALSE,1,0.889676171995499,0.9948185814223486
DUX4,-0.16826817206671796,12,15,37,0.3028454032161026,0.205566723595942,0.2351068559734775,FALSE,0.9556754385427694,0.63550711366039,0.6311914421559837
NFKB1,-0.16563980523500485,2,3,7,0.6139114477281905,0.419243102874876,0.6066940460970065,FALSE,1,0.8143526709426845,0.901387930756033
NFKB1,-0.16563980523500485,2,3,7,0.6139114477281905,0.419243102874876,0.6066940460970065,FALSE,1,0.8143526709426845,0.901387930756033
FOXM1,-0.164892453443187,7,11,34,0.8635135362178179,0.5907132282223075,0.853465553605176,FALSE,1,0.8842522310235388,0.9879137307208663
CTCFL,-0.15985271451457572,13,18,54,0.7568102234577533,0.5237623489614637,0.7631909412179685,FALSE,1,0.8596462860211802,0.9832099512988243
MAFG,-0.14302423484608762,11,14,37,0.43857676442341453,0.315515997774687,0.41205730350637515,FALSE,1,0.7396522570783646,0.7886691002258444
RFX2,0.1385628385498842,6,6,21,0.5362592822411856,0.737798318525038,0.7625077983665798,FALSE,1,0.9378236404362704,0.9832099512988243
FLI1,-0.1353164017461636,2,4,13,0.9086766939735113,0.6654156142147827,0.908851563980502,FALSE,1,0.889676171995499,0.9898180446075854
SMAD4,-0.13297619607619415,4,8,27,0.9620508394420217,0.708307477813646,0.9427996392963434,FALSE,1,0.9207997211577398,0.9991917946891631
ATF2,-0.1316950959507067,3,7,24,0.9775896923160337,0.7218741958522642,0.9516812387083909,FALSE,1,0.9341901358088125,0.9991917946891631
SNAPC4,0.12762325948198833,10,11,30,0.2945249162891504,0.39513481865252437,0.36669476469587364,FALSE,0.9556754385427694,0.8143526709426845,0.7537272879319532
RELA,-0.12526033502198236,1,2,6,0.8541431522805898,0.6401331651117774,0.8768670322291923,FALSE,1,0.8842522310235388,0.9879137307208663
STAT3,-0.12526033502198236,1,2,6,0.8541431522805898,0.6401331651117774,0.8768670322291923,FALSE,1,0.8842522310235388,0.9879137307208663
FOS,-0.12526033502198236,1,2,6,0.8541431522805898,0.6401331651117774,0.8768670322291923,FALSE,1,0.8842522310235388,0.9879137307208663
MYC,-0.12526033502198236,1,2,6,0.8541431522805898,0.6401331651117774,0.8768670322291923,FALSE,1,0.8842522310235388,0.9879137307208663
FOS,-0.12526033502198236,1,2,6,0.8541431522805898,0.6401331651117774,0.8768670322291923,FALSE,1,0.8842522310235388,0.9879137307208663
MYC,-0.12526033502198236,1,2,6,0.8541431522805898,0.6401331651117774,0.8768670322291923,FALSE,1,0.8842522310235388,0.9879137307208663
RELA,-0.12526033502198236,1,2,6,0.8541431522805898,0.6401331651117774,0.8768670322291923,FALSE,1,0.8842522310235388,0.9879137307208663
STAT3,-0.12526033502198236,1,2,6,0.8541431522805898,0.6401331651117774,0.8768670322291923,FALSE,1,0.8842522310235388,0.9879137307208663
HNF4A,-0.11590047822617863,12,25,84,0.9986925784934095,0.7647708822341934,0.9695975651287743,FALSE,1,0.9593178610481549,0.9991917946891631
HMBOX1,0.11443588928906717,7,7,27,0.6417509320247781,0.8352229079457978,0.8702640869363687,FALSE,1,0.992575397845506,0.9879137307208663
SP2,0.11290729201900412,5,3,22,0.7630739060326733,0.9896323757257925,0.9672290260727182,FALSE,1,1,0.9991917946891631
NR2F1,-0.1084543752227898,18,23,68,0.6168849171371515,0.48056238755845726,0.6568987034912123,FALSE,1,0.8590052677607424,0.9209462215612093
PGR,-0.10832823696206412,1,3,11,0.9706886561060153,0.7564003433933978,0.9610576013640606,FALSE,1,0.9529977894736201,0.9991917946891631
RUNX1,-0.10757135586280617,5,7,21,0.7231856962647591,0.5645188808394994,0.7739929658507422,FALSE,1,0.8842522310235388,0.9879137307208663
CEBPB,-0.10529528259344864,6,12,42,0.9864955492260663,0.7741049554153998,0.9695652411780247,FALSE,1,0.9667861015231631,0.9991917946891631
NR5A2,-0.10325491490538306,7,10,32,0.8156960908206171,0.6430925316534828,0.8630089349477372,FALSE,1,0.8842522310235388,0.9879137307208663
MXI1,-0.09422068126180283,25,30,77,0.19317245322762136,0.15549789489111687,0.13532964598332423,FALSE,0.8632394003609329,0.6041799115609809,0.5181068410740253
FOXO4,0.09287303285137453,3,2,14,0.7836548819950094,0.970505221567971,0.9687203229547257,FALSE,1,1,0.9991917946891631
ELK1,0.08774282178884327,2,2,6,0.52303109205247,0.6401331651117774,0.7011559535755438,FALSE,1,0.8842522310235388,0.9370588912271287
ELK1,0.08774282178884327,2,2,6,0.52303109205247,0.6401331651117774,0.7011559535755438,FALSE,1,0.8842522310235388,0.9370588912271287
NRF1,0.08651280197527375,20,22,79,0.7043599578977431,0.8596218794467474,0.9092713701870461,FALSE,1,1,0.9898180446075854
STAT4,0.08517970509220431,2,1,10,0.8066951948865402,0.9814974489606803,0.9766357215697341,FALSE,1,1,0.9991917946891631
STAT5B,0.08484890346512287,4,4,16,0.6784467195541621,0.8248303836732742,0.8844683003254024,FALSE,1,0.9870355218851733,0.9879137307208663
BHLHE22,0.08043109360789114,5,5,21,0.7231856962647591,0.8703239230017552,0.9208075234335398,FALSE,1,1,0.9900411718120015
NR1H3,-0.07977766626986982,4,5,12,0.4277242893002966,0.35594774594367545,0.4388150145644278,FALSE,1,0.7712201162112967,0.807874796259926
NFE2L2,-0.07916840629893951,3,4,11,0.6178178995149328,0.5148634711105123,0.6824390795450712,FALSE,1,0.8596462860211802,0.9369309677610407
POU2F1,-0.07683981096942345,3,9,34,0.9982844974134277,0.8364009471355487,0.9855640538891843,FALSE,1,0.992575397845506,0.9991917946891631
HSF1,0.07545028844687612,3,3,12,0.6811824362531449,0.810426679959887,0.880031161998062,FALSE,1,0.985939993519258,0.9879137307208663
E2F5,-0.07064918380654239,5,6,13,0.2712065475758155,0.2304894154183307,0.23581518175150695,FALSE,0.945915519593698,0.6591997280964258,0.6311914421559837
PAX6,-0.07064918380654239,5,6,13,0.2712065475758155,0.2304894154183307,0.23581518175150695,FALSE,0.945915519593698,0.6591997280964258,0.6311914421559837
ETV1,-0.07062877522307787,10,12,29,0.25482755180165406,0.21657962960014096,0.2150752908303709,FALSE,0.9392301067406481,0.6589550432514927,0.6030542468380988
SRF,-0.06752902517576462,2,3,10,0.8066951948865402,0.6905266509526107,0.8829769092259494,FALSE,1,0.9059202851947094,0.9879137307208663
FOXA1,-0.06414440057501355,4,8,31,0.9845785745470461,0.8493877246273736,0.9858016023316203,FALSE,1,1,0.9991917946891631
REST,-0.05924212157195147,3,4,12,0.6811824362531449,0.594321333693931,0.7709231092334943,FALSE,1,0.8842522310235388,0.9879137307208663
GATA2,-0.058392024766348485,9,12,40,0.8084765014141583,0.7067655570260922,0.8911949039370053,FALSE,1,0.9207997211577398,0.9879137307208663
NFATC2,-0.0502415167177169,0,2,10,1,0.8907554398736836,0.8907554398736836,FALSE,1,1,0.9879137307208663
SMAD5,-0.04998607231948139,2,3,11,0.8486679271913418,0.7564003433933978,0.9264833745943135,FALSE,1,0.9529977894736201,0.9924129031234968
NR2F2,-0.0485716255581225,1,4,18,0.9969015931286631,0.8914164916275268,0.993557285080201,FALSE,1,1,0.9991917946891631
SREBF1,0.04585171241919733,7,8,23,0.4510721693524795,0.5013000464570607,0.5622939336901491,FALSE,1,0.8596462860211802,0.8787763116687576
MBD1,-0.04383188661541824,5,11,44,0.997314477873815,0.9015716297345407,0.9947345528249443,FALSE,1,1,0.9991917946891631
PKNOX1,0.03645746988466492,14,16,36,0.0909266086188613,0.09888910879060271,0.05135544559443917,FALSE,0.5306842826624926,0.5560790263211527,0.32032022477771355
ETS2,0.035677239864123675,7,8,30,0.7557604617478731,0.8204675470544874,0.9164189681629458,FALSE,1,0.985939993519258,0.9898180446075854
FOSL2,-0.032329883496187525,1,2,10,0.9595958625683177,0.8907554398736836,0.9889021984704848,FALSE,1,1,0.9991917946891631
BHLHE40,0.023305560736364306,17,20,58,0.4235748024343514,0.44692605879075153,0.5043861398489882,FALSE,1,0.8143526709426845,0.8535765443598261
ATF4,-0.01997718519931696,5,6,16,0.4586364465429895,0.43801741590102894,0.5233192105068996,FALSE,1,0.8143526709426845,0.8552531097427044
ZNF143,-0.018046788197098595,16,19,51,0.3120867722491022,0.29938399086954187,0.3149187810847702,FALSE,0.9597507189596046,0.7372449671473913,0.7036466514862835
HNF1B,0.017949784317790984,11,13,40,0.5567617599586303,0.5802553900047628,0.6880955887041069,FALSE,1,0.8842522310235388,0.9370588912271287
GATA3,0.016204131342781536,23,27,73,0.25507349265116636,0.26477041748742397,0.24955167276486126,FALSE,0.9392301067406481,0.7037458348109368,0.6311914421559837
HNF1A,0.015904910440460635,4,3,27,0.9620508394420217,0.997936559452171,0.9991917946891631,FALSE,1,1,0.9991917946891631
GATA1,0.014976434957463314,2,2,15,0.9457934469393909,0.9789775566277426,0.9971849663224734,FALSE,1,1,0.9991917946891631
NR5A1,-0.00922726442204376,0,2,15,1,0.9789775566277426,0.9789775566277426,FALSE,1,1,0.9991917946891631
ETS1,-0.008773947577752406,38,46,145,0.6614930485664015,0.6482631528600149,0.7919109537075966,FALSE,1,0.8870969460189678,0.9879137307208663
STAT5A,0.008687833381036653,5,6,21,0.7231856962647591,0.737798318525038,0.8687369821739221,FALSE,1,0.9378236404362704,0.9879137307208663
KMT2A,0.00749496212615967,1,1,11,0.9706886561060153,0.9875859810587069,0.999132570046978,FALSE,1,1,0.9991917946891631
ZNF274,0.006843820508473486,6,7,18,0.37013802565221743,0.37601703847659285,0.41363763997858966,FALSE,1,0.80254382839034,0.7886691002258444
FOXO3,0.003855377766096374,10,12,38,0.6226533209285718,0.6282054307875267,0.7583124267298086,FALSE,1,0.8842522310235388,0.9832099512988243
BCL11A,0.002368382238364941,11,13,36,0.39822419757799765,0.4004018063596753,0.4522035952421853,FALSE,1,0.8143526709426845,0.8097999907061895
RFX5,-7.334182815542074e-4,0,1,16,1,0.9983126671474016,0.9983126671474016,FALSE,1,1,0.9991917946891631
