gene,log_fc,p_value,adj_p_value,oud_mean,ctrl_mean,significant
RBMS1,0.0,2.0002294039731656e-05,2.4304123985093144e-05,0.4571155513140084,0.4571155513140084,False
MBD5,0.0,9.937485394060708e-179,3.8418113636832637e-178,4.60655680844246,4.60655680844246,False
ARHGAP6,0.0,0.01115135672517867,0.012482760273346261,0.392685835304776,0.392685835304776,False
OLR1,0.0,9.436080282889479e-31,1.6093371716127592e-30,0.2451997342788996,0.2451997342788996,False
TLE4,0.0,0.0,0.0,2.7434003527442923,2.7434003527442923,False
SPTLC2,0.0,3.0506200577704983e-09,4.0316564640138745e-09,2.1950574523148996,2.1950574523148996,False
ARNT2,0.0,9.144347969508218e-24,1.451483804683844e-23,1.8206981159497382,1.8206981159497382,False
MICOS10,0.0,2.38588495917562e-96,6.385062334992738e-96,0.3020433502894914,0.3020433502894914,False
CEP85L,0.0,3.336036455970205e-27,5.495941443114012e-27,1.9729372124775284,1.9729372124775284,False
TSPAN7,0.0,0.07147541125419013,0.07743814870443134,0.8080770833663147,0.8080770833663147,False
SNED1,0.0,1.1995369992676318e-25,1.9357778363651938e-25,0.35228367912785813,0.35228367912785813,False
PKN2,0.0,1.0241273300386719e-135,3.3323015077180214e-135,2.201048592541023,2.201048592541023,False
KIAA1755,0.0,2.716155559607269e-90,7.012449809657321e-90,1.9950243855848544,1.9950243855848544,False
BAALC-AS1,0.0,3.7428302964639533e-205,1.5881882446098812e-204,0.47576300855351084,0.47576300855351084,False
KIF5C,0.0,0.001981075911605528,0.0022718760454191835,1.9308432389233945,1.9308432389233945,False
LRP4,0.0,0.0,0.0,2.2246076668764116,2.2246076668764116,False
PRRX1,0.0,7.168181408448771e-10,9.591678958673646e-10,0.38593957679850244,0.38593957679850244,False
MT-ND5,0.0,9.234622401985793e-288,4.894676184798124e-287,1.0911462495466797,1.0911462495466797,False
PARP14,0.0,2.3678402222144534e-07,3.004873378444738e-07,0.38174465259716933,0.38174465259716933,False
FAM171A1,0.0,9.684849823474304e-19,1.4469397146624956e-18,1.4160790015389595,1.4160790015389595,False
PLPP3,0.0,5.918907845855274e-15,8.447537363256814e-15,1.339910749704267,1.339910749704267,False
SEC14L5,0.0,2.0519633849068267e-68,4.611153673947926e-68,1.538600623483238,1.538600623483238,False
LRRFIP2,0.0,0.0,0.0,3.035488456208248,3.035488456208248,False
INPP4B,0.0,6.93996782838745e-37,1.251948495800502e-36,0.6262002820431786,0.6262002820431786,False
ACSL1,0.0,5.935564872524083e-174,2.2483200274712436e-173,0.7995066056437354,0.7995066056437354,False
LANCL1-AS1,0.0,3.2790856759191536e-11,4.4633652576032035e-11,1.158545454625461,1.158545454625461,False
FAR2,0.0,5.250781745080816e-94,1.38543053959916e-93,0.7135633831992044,0.7135633831992044,False
PACS2,0.0,0.0,0.0,2.021364645940256,2.021364645940256,False
PKNOX2,0.0,1.270168030142719e-35,2.257407636509572e-35,0.30436941573754467,0.30436941573754467,False
GRIN2B,0.0,2.0495319925894512e-05,2.488302702455829e-05,0.2544191238602523,0.2544191238602523,False
PCSK5,0.0,1.4068334443677428e-10,1.9002702985606612e-10,0.5343611904023993,0.5343611904023993,False
AC064829.1,0.0,2.4630791092143465e-13,3.4480808808413626e-13,0.6198359637645601,0.6198359637645601,False
GRIA3,0.0,6.935312806529548e-46,1.3431851787984922e-45,0.8224694883622026,0.8224694883622026,False
ZNRF2,0.0,1.1456181897330645e-42,2.1642661015108273e-42,0.8267869683375783,0.8267869683375783,False
HIVEP2,0.0,0.0,0.0,1.8950792049624408,1.8950792049624408,False
MEGF9,0.0,0.011155426764280442,0.012482760273346261,2.564120967137935,2.564120967137935,False
PIAS1,0.0,1.555332126023894e-35,2.75768107451045e-35,1.798135726297577,1.798135726297577,False
ADK,0.0,0.8435240642618747,0.8496900546790145,1.962980810840947,1.962980810840947,False
LINC02649,0.0,2.857319330987479e-232,1.3393684364003807e-231,0.5876022626355804,0.5876022626355804,False
PLCB4,0.0,2.353231825841235e-22,3.6788407907887992e-22,0.25527612157873597,0.25527612157873597,False
GLCCI1,0.0,2.540810238790838e-206,1.0811958462939735e-205,1.088694843964976,1.088694843964976,False
THSD7A,0.0,5.605118625557235e-81,1.361567277463296e-80,0.4206628605464651,0.4206628605464651,False
ST3GAL6,0.0,1.7329463294371519e-227,7.961468588532091e-227,1.5516068182246519,1.5516068182246519,False
WNK1,0.0,1.5369757596694311e-19,2.3193799190182563e-19,3.7237879829320537,3.7237879829320537,False
AFF3,0.0,3.771425327475481e-64,8.198750711903219e-64,0.3869787183039859,0.3869787183039859,False
CEP170,0.0,0.0990651485056555,0.10644536014217998,2.891429230393427,2.891429230393427,False
TNRC18,0.0,7.1924128352903585e-71,1.6483757452919082e-70,0.8683085531128254,0.8683085531128254,False
LRRC3B,0.0,0.009972130322122541,0.011179518298343655,0.2873372095355301,0.2873372095355301,False
FRMPD4,0.0,0.7853639858720977,0.7943668097155404,0.14247854457179573,0.14247854457179573,False
PIK3C2B,0.0,1.2309573183161184e-226,5.637972450302832e-226,2.042840237042019,2.042840237042019,False
ATP2B1,0.0,2.6795458679144075e-09,3.5490673747210698e-09,1.5550315995717285,1.5550315995717285,False
LTBP1,0.0,4.279643985579744e-187,1.7050374444540812e-186,1.828174368259775,1.828174368259775,False
PIK3R5,0.0,1.6766853042206792e-102,4.644557629420164e-102,0.3053298856098901,0.3053298856098901,False
VWF,0.0,9.001802433982345e-06,1.0995687012193419e-05,0.19366483289880868,0.19366483289880868,False
JAK2,0.0,2.240532293118831e-117,6.748591244333828e-117,0.9076619322871766,0.9076619322871766,False
TTTY14,0.0,8.249809376668011e-51,1.6521647616825122e-50,0.8404160410601865,0.8404160410601865,False
DHFR,0.0,1.2883546636014454e-131,4.107400627847329e-131,1.1783734153568473,1.1783734153568473,False
ITGA2,0.0,0.5766963901925084,0.5894682012189183,1.200665242603736,1.200665242603736,False
NIBAN1,0.0,6.480986619881938e-60,1.367296755249354e-59,0.22733079630820913,0.22733079630820913,False
PAM,0.0,8.606206849378141e-07,1.0775718091875803e-06,0.4382582799863801,0.4382582799863801,False
USP24,0.0,6.0986674959735095e-25,9.789193412477544e-25,1.7066544000901724,1.7066544000901724,False
ADCY8,0.0,0.4571396358690727,0.4716021002775853,0.35242490921768854,0.35242490921768854,False
STRN,0.0,1.4485112802998139e-22,2.2703938562693006e-22,2.5074903855120154,2.5074903855120154,False
ASIC2,0.0,0.011762982760435138,0.01315769883717577,0.28002539672862214,0.28002539672862214,False
TNKS,0.0,0.0,0.0,3.7364159281524327,3.7364159281524327,False
ITGB8,0.0,1.3235795953859174e-297,7.259120267198815e-297,2.5263573536323105,2.5263573536323105,False
PALLD,0.0,2.178875188905524e-15,3.123089138421678e-15,0.5177686764620281,0.5177686764620281,False
ADAM10,0.0,0.0,0.0,2.758922805914333,2.758922805914333,False
TBC1D1,0.0,1.5308675143989254e-28,2.5571283648088955e-28,0.5998889120772942,0.5998889120772942,False
USP15,0.0,7.014454400860234e-09,9.193256095491788e-09,1.644341937482132,1.644341937482132,False
GRIK4,0.0,0.0,0.0,1.5184471336138707,1.5184471336138707,False
CST3,0.0,1.3598942629579757e-08,1.7699274572121158e-08,0.4096497497598687,0.4096497497598687,False
FBXL17,0.0,0.0,0.0,2.517156617630664,2.517156617630664,False
TAOK3,0.0,0.9526548694197023,0.9561607923248936,4.0603902380727535,4.0603902380727535,False
AC098588.3,0.0,0.030916888824965107,0.03398705257416464,1.4587697643846957,1.4587697643846957,False
MATN2,0.0,0.0,0.0,1.5484105174875342,1.5484105174875342,False
MTRNR2L8,0.0,0.0,0.0,0.5776334704807684,0.5776334704807684,False
TTLL11,0.0,0.0,0.0,1.9421049891223743,1.9421049891223743,False
LYST,0.0,1.0404228926048685e-80,2.521218641207274e-80,1.436333575942236,1.436333575942236,False
TRAK1,0.0,2.1465461426301322e-107,6.098142450653785e-107,0.77376266518725,0.77376266518725,False
GLUD1,0.0,4.469346449479077e-34,7.808992049177188e-34,1.0688131485830625,1.0688131485830625,False
CDK6,0.0,0.0,0.0,2.3400774932434723,2.3400774932434723,False
FAM110B,0.0,2.7901167706921002e-05,3.368350226187646e-05,0.42789919782642827,0.42789919782642827,False
ZCCHC24,0.0,2.652688854369356e-13,3.7117847775690616e-13,2.4028066840268147,2.4028066840268147,False
AC091826.2,0.0,7.58167573537036e-05,9.061763827135889e-05,0.4015296024660333,0.4015296024660333,False
RIMS1,0.0,3.335946381899151e-45,6.419396501409527e-45,0.5578213928961394,0.5578213928961394,False
PIK3AP1,0.0,0.024403517204819695,0.026995041155774,0.30491070870297804,0.30491070870297804,False
SLC7A11,0.0,0.0042725504989926276,0.004853332638007529,0.3083326365928913,0.3083326365928913,False
MFSD4B,0.0,1.4519627782116574e-12,2.0175490202107328e-12,1.005000028565375,1.005000028565375,False
SHC3,0.0,1.42390550899797e-19,2.1498321726189782e-19,0.42001420313746024,0.42001420313746024,False
SLC4A8,0.0,1.133646603502066e-18,1.692009855973233e-18,1.5815089323415203,1.5815089323415203,False
RAP1GDS1,0.0,5.226888175674637e-60,1.1034950406068902e-59,3.279213480618494,3.279213480618494,False
ASTN1,0.0,7.758073859226652e-23,1.2198229338406687e-22,0.7130676833147745,0.7130676833147745,False
IPO9-AS1,0.0,1.1203289245903573e-08,1.4644822543664801e-08,1.1084635020600544,1.1084635020600544,False
AC097518.2,0.0,1.5480016756956958e-82,3.8128120091026994e-82,0.25765291406100543,0.25765291406100543,False
PTPN2,0.0,2.2058469949716596e-104,6.173079276972927e-104,0.6188954433004111,0.6188954433004111,False
SKAP1,0.0,0.0019759643043205464,0.0022668806550522522,0.06881216930228695,0.06881216930228695,False
AL109809.5,0.0,8.636052739182275e-07,1.0808576644783822e-06,0.3461730480224833,0.3461730480224833,False
RNF150,0.0,2.7768590007089954e-57,5.781108259630108e-57,0.5411787923740471,0.5411787923740471,False
SCN1A-AS1,0.0,1.1057621048442708e-14,1.573665234598108e-14,0.27322065834062714,0.27322065834062714,False
OLIG1,0.0,1.0333196106240652e-279,5.363250574173349e-279,1.3266492632648623,1.3266492632648623,False
AC105052.4,0.0,0.000196917918501961,0.00023203211135344973,2.4914338825037743,2.4914338825037743,False
NR2F1-AS1,0.0,2.1367594577090214e-13,2.9954571837042353e-13,0.4092060145258742,0.4092060145258742,False
SAMMSON,0.0,1.6983045840268143e-43,3.226671153945816e-43,0.8357743917000667,0.8357743917000667,False
FARP1,0.0,1.4154747744537118e-14,2.0115700252776576e-14,0.511042249601646,0.511042249601646,False
DYSF,0.0,2.1535766961485834e-192,8.7307163357375e-192,1.6631592630172087,1.6631592630172087,False
GRIA1,0.0,0.014591986831204792,0.01626754384749698,0.22288918457697848,0.22288918457697848,False
CTSB,0.0,1.7194638733118008e-11,2.3522077610284554e-11,0.45483486388539124,0.45483486388539124,False
PNISR,0.0,1.9295093736333925e-204,8.152856508310108e-204,2.9752619989151134,2.9752619989151134,False
KCNT2,0.0,0.6810837058483941,0.6928623660716116,0.326747191067987,0.326747191067987,False
IFNG-AS1,0.0,2.5710448632206642e-34,4.510605023194148e-34,1.0738695181052793,1.0738695181052793,False
DISP1,0.0,8.50174570890747e-22,1.3235722432134099e-21,0.5639524474193329,0.5639524474193329,False
TECPR2,0.0,4.153496719301267e-81,1.0122250331359708e-80,2.4590220812377517,2.4590220812377517,False
ABI1,0.0,7.894225260954095e-14,1.1129076965630773e-13,1.002249910100272,1.002249910100272,False
CRB1,0.0,1.3605254489847891e-17,2.0096387725033814e-17,1.334113642621023,1.334113642621023,False
NSMCE2,0.0,0.0,0.0,4.072138494322069,4.072138494322069,False
KBTBD12,0.0,3.8765347967789716e-129,1.2254588398669036e-128,0.404471218238959,0.404471218238959,False
MTUS2,0.0,0.004852677545639505,0.005506063780982796,0.13487178399333927,0.13487178399333927,False
TANC1,0.0,5.863120751825906e-24,9.32133664837187e-24,2.241598308238567,2.241598308238567,False
ARHGAP23,0.0,5.4229896285475665e-182,2.123886277499047e-181,2.07397880410438,2.07397880410438,False
PPFIBP1,0.0,0.0,0.0,1.5654967077869262,1.5654967077869262,False
CAMK4,0.0,1.0237358063864135e-11,1.4017377540662897e-11,0.29816847604291646,0.29816847604291646,False
USP32,0.0,0.0,0.0,3.18718830419015,3.18718830419015,False
NUMB,0.0,0.2291891709582776,0.24133643835550464,1.2044556826332016,1.2044556826332016,False
EMC10,0.0,0.0,0.0,1.3794845601471937,1.3794845601471937,False
HIF1A,0.0,2.0400487163283017e-108,5.851000142432987e-108,0.783892778931438,0.783892778931438,False
GALNT2,0.0,0.005566206370618294,0.006296613541423409,1.3134673222484325,1.3134673222484325,False
EPS15,0.0,0.0,0.0,3.3419898248761903,3.3419898248761903,False
RPL13,0.0,0.0,0.0,1.1019906554255652,1.1019906554255652,False
RAPGEF4,0.0,1.6045061121916226e-12,2.227449484763937e-12,0.6139249806593137,0.6139249806593137,False
GPCPD1,0.0,5.45589769976339e-16,7.869083220812581e-16,0.6458225970812246,0.6458225970812246,False
RGL1,0.0,0.0,0.0,2.8737129832467425,2.8737129832467425,False
PRDM16,0.0,0.07770410061731707,0.08397417213687004,0.29000100265480616,0.29000100265480616,False
XKR6,0.0,6.855294432129089e-140,2.2724732924184827e-139,0.7746244309185631,0.7746244309185631,False
LINC01141,0.0,1.6504434842725223e-228,7.629168648409195e-228,0.2947796727957146,0.2947796727957146,False
SLC2A13,0.0,2.0829578485606576e-15,2.98703324363383e-15,0.6595149251641209,0.6595149251641209,False
CACNA1D,0.0,8.99060946154888e-54,1.8360672828214187e-53,0.6171091717160864,0.6171091717160864,False
PLAAT3,0.0,2.4909872417503503e-132,7.992472433423583e-132,2.415394052270109,2.415394052270109,False
MXI1,0.0,0.0,0.0,2.7367526888179063,2.7367526888179063,False
SH3RF1,0.0,0.0,0.0,2.211510634604765,2.211510634604765,False
SUMF1,0.0,0.027456974234765515,0.03030571107590013,3.281016721406167,3.281016721406167,False
NOL4,0.0,9.726043462129442e-07,1.2152490789832705e-06,0.6478504197711129,0.6478504197711129,False
LINC01748,0.0,6.6334039806238324e-12,9.111818654703067e-12,0.40774868372597173,0.40774868372597173,False
LIMS1,0.0,8.021299422681638e-21,1.2296320014330563e-20,1.290932790405589,1.290932790405589,False
PSMA1,0.0,4.684454720874954e-54,9.592740042747345e-54,0.5793794300302086,0.5793794300302086,False
ELOVL7,0.0,1.1144349635845057e-38,2.0373582515256047e-38,0.7660019772858614,0.7660019772858614,False
PTEN,0.0,1.6076363951760522e-20,2.4556564081100593e-20,1.356150233269086,1.356150233269086,False
CTNND1,0.0,6.366058895748966e-81,1.5439108073764671e-80,1.0718974277119908,1.0718974277119908,False
SLC19A1,0.0,0.10626754982464513,0.11398021075221143,0.1045525646981215,0.1045525646981215,False
THRB,0.0,1.3925093246817047e-21,2.1589291855530305e-21,0.6011911825242094,0.6011911825242094,False
PPP1R14A,0.0,4.08860008738201e-23,6.442121986421234e-23,1.5276682484052837,1.5276682484052837,False
C5orf64,0.0,0.472486095871155,0.48626356350376154,2.3990419496999853,2.3990419496999853,False
PAMR1,0.0,0.38177552030880646,0.3957590051577123,0.3329185701672098,0.3329185701672098,False
SH3PXD2B,0.0,0.0,0.0,1.4840880548521616,1.4840880548521616,False
STK3,0.0,0.0,0.0,2.742744002879059,2.742744002879059,False
LARGE1,0.0,0.013367767892525372,0.014930492806245763,2.440979423946723,2.440979423946723,False
AC073475.1,0.0,4.5502118175376205e-25,7.3154530828579105e-25,0.9905857812586257,0.9905857812586257,False
LRP6,0.0,8.946893080030618e-07,1.1192943803207612e-06,2.535098328595323,2.535098328595323,False
SAMD4B,0.0,0.0,0.0,1.913230794601072,1.913230794601072,False
BCL6,0.0,0.0,0.0,0.7082157548816534,0.7082157548816534,False
ERMN,0.0,2.944072893125975e-151,1.0281977508006897e-150,1.8201129128687727,1.8201129128687727,False
RCSD1,0.0,7.633160446101754e-116,2.2830988373185704e-115,0.35077080088593005,0.35077080088593005,False
MPPED2,0.0,5.955808510844336e-27,9.75828811170563e-27,0.42603964256965327,0.42603964256965327,False
MYO1F,0.0,5.9087781547192944e-89,1.5163673622034117e-88,0.3684872848500956,0.3684872848500956,False
SORCS2,0.0,1.8882315352306994e-23,2.9924430035351815e-23,1.2341391313601382,1.2341391313601382,False
CPEB2,0.0,3.565000678033732e-188,1.4260002712134928e-187,2.811598819155306,2.811598819155306,False
TMTC4,0.0,0.0,0.0,1.869427888048695,1.869427888048695,False
TCF7L2,0.0,2.6655628450931846e-77,6.3164996329222385e-77,1.2947220560328934,1.2947220560328934,False
DACH1,0.0,5.955938608210202e-05,7.135709195140018e-05,0.2594495247425317,0.2594495247425317,False
TNRC6C,0.0,5.778468320718829e-288,3.0682132676383167e-287,3.5386220595065185,3.5386220595065185,False
ANO2,0.0,2.1202413734236057e-68,4.761021048106899e-68,0.38974740308471056,0.38974740308471056,False
NDRG1,0.0,0.0,0.0,2.108551219206775,2.108551219206775,False
ABTB2,0.0,0.0,0.0,1.4013861021842149,1.4013861021842149,False
PEAK1,0.0,0.0,0.0,3.855319426568651,3.855319426568651,False
ASPA,0.0,1.4102483847506518e-08,1.8346683236131637e-08,1.8698970245299271,1.8698970245299271,False
RORB,0.0,1.992545403727836e-98,5.3949785299490146e-98,0.7002986806297602,0.7002986806297602,False
ACSBG1,0.0,9.646318945720848e-52,1.9448223680888806e-51,0.4244681676190522,0.4244681676190522,False
RAP1A,0.0,1.51112946823304e-127,4.751979459852327e-127,2.4433416758373805,2.4433416758373805,False
RYR1,0.0,1.5627623342134884e-154,5.5482686421780654e-154,0.39660051019814774,0.39660051019814774,False
APPL2,0.0,8.512941578862267e-231,3.947268120028872e-230,1.4502915868072925,1.4502915868072925,False
TMEM108,0.0,1.2047146297594921e-18,1.796294179561867e-18,0.7397841036006773,0.7397841036006773,False
AP002370.2,0.0,3.031025636263747e-05,3.656243228303675e-05,1.2812322490816008,1.2812322490816008,False
BHLHE41,0.0,2.2058263625267624e-42,4.151492526712853e-42,0.7499062185967338,0.7499062185967338,False
CA2,0.0,0.0,0.0,1.6694456014301144,1.6694456014301144,False
ENOSF1,0.0,0.0,0.0,2.8148467653370215,2.8148467653370215,False
CCDC200,0.0,1.4165233636087574e-153,4.999494224501497e-153,1.2694992883733915,1.2694992883733915,False
IFI16,0.0,7.1060776126246155e-22,1.1074406669025375e-21,0.7595570541767592,0.7595570541767592,False
P4HA1,0.0,0.0,0.0,0.8693326295307459,0.8693326295307459,False
ERC2,0.0,0.0,0.0,1.3458978425767665,1.3458978425767665,False
LINC01473,0.0,2.468609054983704e-165,9.109258505474921e-165,3.0478568851923082,3.0478568851923082,False
PLD5,0.0,0.0,0.0,1.9757830191302663,1.9757830191302663,False
KCTD16,0.0,7.648791645630908e-11,1.0359537217558792e-10,0.4199496092160527,0.4199496092160527,False
DUSP16,0.0,1.4555719716896536e-46,2.8281838828166847e-46,2.4258106441795433,2.4258106441795433,False
RGS1,0.0,2.368824477270636e-102,6.549745098444155e-102,0.1416028093129359,0.1416028093129359,False
SEMA3B,0.0,0.0,0.0,1.5928768741018902,1.5928768741018902,False
NR3C2,0.0,3.7190192683814726e-38,6.778285422323462e-38,1.6568393073447616,1.6568393073447616,False
DLEU7,0.0,9.805740193158192e-36,1.7479037777465583e-35,0.4473193979870473,0.4473193979870473,False
GRM8,0.0,1.3844593197580656e-05,1.6863085502534297e-05,0.22568223253738165,0.22568223253738165,False
LINC00877,0.0,4.187322058897116e-60,8.846455054007991e-60,1.7787011000590245,1.7787011000590245,False
FAM53B,0.0,2.2860877682070815e-61,4.88132619545996e-61,2.485387977000034,2.485387977000034,False
DICER1,0.0,8.703648048979448e-217,3.8454998743649996e-216,3.371053892393645,3.371053892393645,False
SLC11A1,0.0,2.02309062419708e-213,8.808812587215152e-213,0.1982466805139704,0.1982466805139704,False
LINC01470,0.0,8.550696175728241e-268,4.333123062024446e-267,0.9269547226907507,0.9269547226907507,False
TTYH2,0.0,1.4556496503920632e-26,2.37076490291867e-26,2.4017422175295624,2.4017422175295624,False
TNRC6B,0.0,0.0,0.0,4.486955785563402,4.486955785563402,False
FSTL5,0.0,5.022576685817858e-34,8.765404338251063e-34,0.40969229174745286,0.40969229174745286,False
AL078602.1,0.0,1.0765209322795991e-32,1.8646436471355643e-32,0.2967648626609161,0.2967648626609161,False
COL19A1,0.0,4.674253441923739e-107,1.3266566060332278e-106,2.1227477067440184,2.1227477067440184,False
FAM149A,0.0,7.671145984025028e-72,1.7675451576094534e-71,0.36172348583959796,0.36172348583959796,False
AL392086.3,0.0,0.0,0.0,0.8612825615008417,0.8612825615008417,False
STK39,0.0,0.006735008968265112,0.007607314346684991,3.1363530245428404,3.1363530245428404,False
TAFA1,0.0,1.1131831327026623e-26,1.8189266874226508e-26,0.4134283968910632,0.4134283968910632,False
DENND1A,0.0,0.003701162154593286,0.004212248279127412,2.515272542136734,2.515272542136734,False
CCDC50,0.0,3.940978676372355e-21,6.072386250188529e-21,0.7863510303559544,0.7863510303559544,False
CDK14,0.0,0.04425298238511519,0.04831111614095546,0.7331722803447589,0.7331722803447589,False
TMEM98,0.0,1.2513278460274797e-173,4.72199187180181e-173,1.6287943130808349,1.6287943130808349,False
CTTNBP2,0.0,1.2247923239040577e-19,1.8510715222731352e-19,3.6623332512181133,3.6623332512181133,False
TRIM59,0.0,1.136849685873947e-103,3.1667122169190726e-103,2.0442454820659797,2.0442454820659797,False
AHCYL1,0.0,4.7693010199762195e-24,7.586374899219862e-24,0.8638477908027272,0.8638477908027272,False
WWC1,0.0,0.00023218208465910464,0.0002728344120553521,0.35956291708332083,0.35956291708332083,False
CDH13,0.0,1.8542065897598392e-75,4.342404191475033e-75,1.2807596413286102,1.2807596413286102,False
RHOU,0.0,0.0,0.0,2.2577640603050573,2.2577640603050573,False
AC108721.2,0.0,4.723369068964504e-104,1.3181495076180013e-103,1.966030025751072,1.966030025751072,False
WDFY4,0.0,1.3252971461804845e-51,2.6683835157996337e-51,0.3595859105817007,0.3595859105817007,False
ENTPD1,0.0,2.1566622290890693e-87,5.492348630956883e-87,0.46304682492300536,0.46304682492300536,False
MAG,0.0,0.0,0.0,2.0621304710370816,2.0621304710370816,False
AFF1,0.0,1.5076802580685303e-27,2.4975376997269968e-27,1.59565648715314,1.59565648715314,False
TMEM63A,0.0,1.7435467345823744e-234,8.198495617158501e-234,2.300528653681444,2.300528653681444,False
AC011586.2,0.0,1.794922618924222e-49,3.5566498393478644e-49,0.08946627280715544,0.08946627280715544,False
KDM6A,0.0,3.5165666521603262e-161,1.2818590469600217e-160,3.1697399122371643,3.1697399122371643,False
ITPKB,0.0,1.4737588257490863e-33,2.5630588273897153e-33,1.320187372058375,1.320187372058375,False
ZFP36L2,0.0,1.0605226126625602e-91,2.764177096427177e-91,0.7007938561040082,0.7007938561040082,False
MAPRE2,0.0,0.0,0.0,3.0636636650685296,3.0636636650685296,False
LMO3,0.0,3.2721978101845914e-06,4.043078019173712e-06,0.42784788089196824,0.42784788089196824,False
AKAP12,0.0,1.4495575182776812e-20,2.2153196917132164e-20,0.2738988861544476,0.2738988861544476,False
ESYT2,0.0,2.9033378613879493e-52,5.877202148558602e-52,0.9815615895430607,0.9815615895430607,False
FAM184A,0.0,6.261658892497766e-29,1.050613908137209e-28,0.5575685444301622,0.5575685444301622,False
ZNF462,0.0,7.209209760462709e-112,2.1100126128183537e-111,1.7882996518788237,1.7882996518788237,False
FAM124A,0.0,0.016290694565798333,0.018141085262581663,2.262397430830847,2.262397430830847,False
CASK,0.0,6.305926880291593e-67,1.4054814740620192e-66,1.450069904091206,1.450069904091206,False
CSF2RA,0.0,1.4375277204615117e-142,4.834734485857102e-142,0.3476731992035012,0.3476731992035012,False
APOE,0.0,8.237695919535294e-10,1.1003155725113926e-09,0.4539922925520981,0.4539922925520981,False
RAD51B,0.0,0.0,0.0,3.594814140178826,3.594814140178826,False
CDH10,0.0,8.279505151697446e-41,1.5370368474685853e-40,0.44928196909605744,0.44928196909605744,False
RB1,0.0,3.438912361534468e-26,5.58567248760336e-26,1.650126016547283,1.650126016547283,False
SERINC5,0.0,5.250761041793823e-22,8.191514885793796e-22,3.287016027154013,3.287016027154013,False
PPM1B,0.0,0.0,0.0,3.1617931096414975,3.1617931096414975,False
PRKD1,0.0,6.549912714088326e-54,1.340364129758866e-53,2.2001849214814544,2.2001849214814544,False
ITM2B,0.0,9.888672792463017e-51,1.9777345584926034e-50,1.9436104129450562,1.9436104129450562,False
NR2F2-AS1,0.0,3.1740756432328996e-09,4.19112100778992e-09,0.19630636862797093,0.19630636862797093,False
ZFYVE28,0.0,8.95896255960655e-180,3.4724661083746314e-179,0.6257942612808005,0.6257942612808005,False
DNER,0.0,2.0792222371766998e-296,1.1320629240526496e-295,2.574435386364233,2.574435386364233,False
L3MBTL4,0.0,0.0,0.0,3.344404000201426,3.344404000201426,False
PTN,0.0,2.349489366309857e-21,3.6332309788296765e-21,2.3783834004809172,2.3783834004809172,False
ATP1B1,0.0,7.079554022595651e-41,1.3167180451200839e-40,2.505973186608902,2.505973186608902,False
MYO5A,0.0,3.433545689405158e-95,9.156121838413755e-95,3.949829275016179,3.949829275016179,False
ALOX5,0.0,0.7006313062630369,0.7115416109644925,0.3495154117059645,0.3495154117059645,False
USP6NL,0.0,3.0925759773110684e-141,1.0343063469267788e-140,0.5918871819051452,0.5918871819051452,False
