gene,coefficient,abs_coefficient,z_score,pvalue,padj,significant
LINC00309,-0.00013046457300990315,0.00013046457300990315,0.05363604628134266,0.9572251370546958,0.9999845411286732,False
LGALSL-DT,6.507227718025984e-05,6.507227718025984e-05,0.02675224078039824,0.97865734590507,0.9999845411286732,False
LINC02579,2.794898216803241e-05,2.794898216803241e-05,0.011490267943982136,0.9908322943380972,0.9999845411286732,False
SERTAD2,-0.003809953836403399,0.003809953836403399,1.5663321895331699,0.11727086889111082,0.9999845411286732,False
AC007365.1,0.00011327611986036914,0.00011327611986036914,0.04656960174882488,0.9628562600238371,0.9999845411286732,False
LINC01800,0.00010582091087717417,0.00010582091087717417,0.04350464760200547,0.9652992597848664,0.9999845411286732,False
LINC02245,-0.00022114812996268054,0.00022114812996268054,0.0909174886335645,0.9275581538245918,0.9999845411286732,False
AC007389.1,-0.000990388000587057,0.000990388000587057,0.40716414740376755,0.6838874320509718,0.9999845411286732,False
AC074286.1,0.0009260689109288088,0.0009260689109288088,0.3807215539081237,0.7034098735573742,0.9999845411286732,False
ZNF804A,-0.0022200831014626663,0.0022200831014626663,0.9127112229113692,0.3613944398124629,0.9999845411286732,False
TTC30B,8.363797016060772e-05,8.363797016060772e-05,0.03438489035695072,0.9725702320960956,0.9999845411286732,False
AC099778.1,0.0005426106344291727,0.0005426106344291727,0.22307580080596023,0.8234765119796692,0.9999845411286732,False
PTPN23,-0.0009560708163261121,0.0009560708163261121,0.39305581101174425,0.6942782605289084,0.9999845411286732,False
ELP6,-0.0006070448669767332,0.0006070448669767332,0.24956573136175497,0.8029232025276918,0.9999845411286732,False
CSPG5,-0.0014396538926775833,0.0014396538926775833,0.5918644505195187,0.5539413606340293,0.9999845411286732,False
NME6,-0.00010491511454547485,0.00010491511454547485,0.04313226042556633,0.9655961031196318,0.9999845411286732,False
SPINK8,7.958953805807493e-05,7.958953805807493e-05,0.032720515986125624,0.9738974632588318,0.9999845411286732,False
FBXW12,0.00010942418943848606,0.00010942418943848606,0.0449860123221002,0.9641184582171278,0.9999845411286732,False
CCDC51,-0.00021383841736954268,0.00021383841736954268,0.08791235035039933,0.9299463404523038,0.9999845411286732,False
NBEAL2,0.0002739214798546169,0.0002739214798546169,0.11261344617914686,0.910337024356872,0.9999845411286732,False
TMA7,-0.002920001527263613,0.002920001527263613,1.200458740979546,0.22996122727669333,0.9999845411286732,False
SHISA5,0.0024580272008925944,0.0024580272008925944,1.0105337998374997,0.31223961430899694,0.9999845411286732,False
PFKFB4,0.00013071604664192452,0.00013071604664192452,0.05373943106277763,0.957142766730398,0.9999845411286732,False
COL7A1,0.00018278392533144003,0.00018278392533144003,0.07514535825613304,0.9400990591496461,0.9999845411286732,False
UQCRC1,-0.00023032155116318114,0.00023032155116318114,0.0946888269571947,0.9245619928973161,0.9999845411286732,False
SLC26A6,-0.00048377378399349827,0.00048377378399349827,0.19888704243109684,0.8423511056762312,0.9999845411286732,False
AC141002.1,9.589108750761328e-06,9.589108750761328e-06,0.003942234040145304,0.996854560471621,0.9999845411286732,False
NCKIPSD,-0.0005388760598254735,0.0005388760598254735,0.22154045820939242,0.8246716380139618,0.9999845411286732,False
PRKAR2A-AS1,-0.00019476548786546172,0.00019476548786546172,0.08007116782858155,0.9361806538390067,0.9999845411286732,False
ATRIP,0.00033049235224470584,0.00033049235224470584,0.13587062519478982,0.8919235577889395,0.9999845411286732,False
CCDC12,0.00034863923466334055,0.00034863923466334055,0.14333109513550002,0.886028698994072,0.9999845411286732,False
PTH1R,-0.0012274249624215383,0.0012274249624215383,0.5046137857387509,0.613830125321243,0.9999845411286732,False
MYL3,-0.0005026580451252331,0.0005026580451252331,0.20665066040556263,0.8362826928347062,0.9999845411286732,False
LIMD1,-0.0018400691793438628,0.0018400691793438628,0.75648149828895,0.44936056117498535,0.9999845411286732,False
LIMD1-AS1,-9.861913770809615e-05,9.861913770809615e-05,0.0405438849206676,0.9676595206783858,0.9999845411286732,False
SLC6A20,0.00029236546711605644,0.00029236546711605644,0.12019606061266033,0.9043278383288667,0.9999845411286732,False
LZTFL1,-0.0006448430626213366,0.0006448430626213366,0.26510516650627736,0.7909284474017233,0.9999845411286732,False
AC099782.2,-6.949403366455024e-05,6.949403366455024e-05,0.028570094700160996,0.9772074633160999,0.9999845411286732,False
CCR9,1.5839993311756895e-05,1.5839993311756895e-05,0.0065120713981186365,0.9948041554960481,0.9999845411286732,False
FYCO1,0.0004018791688844187,0.0004018791688844187,0.16521887286716538,0.8687717110026987,0.9999845411286732,False
CCR3,0.00024548285349574445,0.00024548285349574445,0.10092187777577262,0.9196124758208086,0.9999845411286732,False
CCR1,0.0010378000495768712,0.0010378000495768712,0.42665598948198397,0.6696299105945096,0.9999845411286732,False
CCR2,-9.122445050971381e-05,9.122445050971381e-05,0.037503812235354164,0.9700833005626268,0.9999845411286732,False
CCR5AS,-7.890880548366254e-05,7.890880548366254e-05,0.032440656074549254,0.9741206406784877,0.9999845411286732,False
CCR5,2.878571911461896e-05,2.878571911461896e-05,0.011834263716604784,0.9905578440879035,0.9999845411286732,False
CCRL2,8.207680501794272e-05,8.207680501794272e-05,0.03374307071263668,0.9730820330508407,0.9999845411286732,False
LINC02009,-7.729664115088141e-05,7.729664115088141e-05,0.031777869857791276,0.9746491950170189,0.9999845411286732,False
LTF,-0.0005410721217100566,0.0005410721217100566,0.22244329393069776,0.823968812239259,0.9999845411286732,False
FAM240A,-1.0474877336652371e-05,1.0474877336652371e-05,0.004306387494001357,0.9965640105257605,0.9999845411286732,False
AC104304.3,-1.1893423286324644e-05,1.1893423286324644e-05,0.0048895741358114505,0.9960986998334798,0.9999845411286732,False
ALS2CL,0.00015297729692447087,0.00015297729692447087,0.06289138260708364,0.949852996944808,0.9999845411286732,False
TMIE,-0.00011835806844961846,0.00011835806844961846,0.04865887106879338,0.9611911531575725,0.9999845411286732,False
SLC25A20,0.00017439074328670084,0.00017439074328670084,0.0716947885710953,0.9428448036091712,0.9999845411286732,False
WDR6,-0.0012493699275573616,0.0012493699275573616,0.5136357074644146,0.607506709790884,0.9999845411286732,False
DALRD3,-0.0001867181460621157,0.0001867181460621157,0.0767627785283438,0.9388122617647119,0.9999845411286732,False
NDUFAF3,-0.000554114894545954,0.000554114894545954,0.22780538381704665,0.8197975410564693,0.9999845411286732,False
RASSF1-AS1,-2.5618198971229035e-06,2.5618198971229035e-06,0.0010532046163682957,0.9991596644525891,0.9999845411286732,False
ZMYND10-AS1,-1.8186167777443768e-05,1.8186167777443768e-05,0.00747662077211715,0.9940345752967339,0.9999845411286732,False
ZMYND10,0.00018779223740407203,0.00018779223740407203,0.07720435444124076,0.938460977645341,0.9999845411286732,False
NPRL2,-2.0400231045939228e-05,2.0400231045939228e-05,0.008386857146629557,0.9933083346170615,0.9999845411286732,False
CYB561D2,0.0004564143987202606,0.0004564143987202606,0.18763916708157133,0.8511595206533973,0.9999845411286732,False
TMEM115,3.988156081740182e-05,3.988156081740182e-05,0.016395939467888917,0.9869185191501793,0.9999845411286732,False
HEMK1,0.00041526293924924496,0.00041526293924924496,0.17072115222274334,0.8644430299294115,0.9999845411286732,False
CISH,0.0005328591458648858,0.0005328591458648858,0.2190668098601471,0.8265980047036763,0.9999845411286732,False
MAPKAPK3,-0.00044885439683178547,0.00044885439683178547,0.18453113091648526,0.8535968075329172,0.9999845411286732,False
LINC02019,1.2886675238028913e-05,1.2886675238028913e-05,0.005297915698747468,0.9957728946338795,0.9999845411286732,False
MANF,-0.0008622909242817623,0.0008622909242817623,0.35450141640556826,0.7229631427300698,0.9999845411286732,False
RBM15B,-0.0007654960672918235,0.0007654960672918235,0.314707522097462,0.7529837324523048,0.9999845411286732,False
DCAF1,-0.00044884098528137753,0.00044884098528137753,0.18452561721631525,0.8536011325635451,0.9999845411286732,False
TEX264,-0.0003870449994690694,0.0003870449994690694,0.15912031155698841,0.8735740857888332,0.9999845411286732,False
IQCF2,-1.9722609621509447e-05,1.9722609621509447e-05,0.008108276277942804,0.993530602430684,0.9999845411286732,False
GPR62,-0.0010012669289377943,0.0010012669289377943,0.4116366466504962,0.6806057668426932,0.9999845411286732,False
ABHD14B,2.389202182125814e-05,2.389202182125814e-05,0.00982238747727,0.9921629946999908,0.9999845411286732,False
ABHD14A,2.2374992973757448e-05,2.2374992973757448e-05,0.009198712960905296,0.992660592454992,0.9999845411286732,False
ACY1,-0.0005381707609278805,0.0005381707609278805,0.22125049869440125,0.8248973911253925,0.9999845411286732,False
RASSF1,-0.00043704425637324196,0.00043704425637324196,0.1796757956663901,0.8574070964362037,0.9999845411286732,False
TMEM158,-9.936364189574653e-05,9.936364189574653e-05,0.040849962349537416,0.9674155083795399,0.9999845411286732,False
TUSC2,-0.0008222760226100944,0.0008222760226100944,0.3380506584067509,0.7353250126845803,0.9999845411286732,False
HYAL1,-0.0006083213962268635,0.0006083213962268635,0.2500905326956334,0.8025173372126821,0.9999845411286732,False
IMPDH2,-4.661504370654048e-06,4.661504370654048e-06,0.001916418061983026,0.9984709205522644,0.9999845411286732,False
QARS,-9.314023777589701e-05,9.314023777589701e-05,0.038291422634894656,0.969455329518323,0.9999845411286732,False
USP19,0.00043682342948808163,0.00043682342948808163,0.17958501024656792,0.8574783734440101,0.9999845411286732,False
LAMB2,-0.00024366415486357952,0.00024366415486357952,0.10017418204691596,0.9202060426364678,0.9999845411286732,False
CCDC36,2.9828447302711553e-05,2.9828447302711553e-05,0.012262945741656515,0.9902158301470303,0.9999845411286732,False
DAG1,-0.0011540797647989075,0.0011540797647989075,0.4744604167172386,0.6351716184997116,0.9999845411286732,False
APEH,-0.00030747786590226673,0.00030747786590226673,0.12640900641104005,0.8994081732578016,0.9999845411286732,False
GMPPB,3.7702162220751794e-06,3.7702162220751794e-06,0.0015499954287402093,0.9987632830732924,0.9999845411286732,False
CDHR4,5.675482453691471e-05,5.675482453691471e-05,0.02333280464820416,0.981384804506376,0.9999845411286732,False
INKA1,-0.0001828143296279636,0.0001828143296279636,0.0751578579425833,0.9400891139665277,0.9999845411286732,False
UBA7,-0.00030700755233108444,0.00030700755233108444,0.12621565307466143,0.8995612210924129,0.9999845411286732,False
MON1A,-0.00038433995743229776,0.00038433995743229776,0.15800822605722406,0.8744503166913762,0.9999845411286732,False
SEMA3F-AS1,0.000158312652477637,0.000158312652477637,0.0650848315317608,0.9481064575083546,0.9999845411286732,False
SLC38A3,0.0014356518449195694,0.0014356518449195694,0.5902191454852342,0.5550437380873108,0.9999845411286732,False
U73166.1,-0.00016269715675000228,0.00016269715675000228,0.06688737047890839,0.9466713674193454,0.9999845411286732,False
SEMA3B-AS1,-8.043524882262978e-05,8.043524882262978e-05,0.03306820103703098,0.973620200771061,0.9999845411286732,False
SEMA3B,-0.0007621325433332289,0.0007621325433332289,0.31332472428078656,0.7540339678873382,0.9999845411286732,False
LSMEM2,0.0007618897820049357,0.0007618897820049357,0.31322492126500034,0.7541097859449124,0.9999845411286732,False
IFRD2,9.816460594100518e-05,9.816460594100518e-05,0.04035701973317965,0.9678084955970547,0.9999845411286732,False
HYAL2,-8.030857680562242e-05,8.030857680562242e-05,0.03301612417041492,0.9736617294225463,0.9999845411286732,False
CDCP1,-0.00033004252742063934,0.00033004252742063934,0.135685695105912,0.8920697567801561,0.9999845411286732,False
EXOSC7,0.0014299971067870982,0.0014299971067870982,0.587894393338465,0.5566031799724749,0.9999845411286732,False
ZDHHC3,0.001932286855104008,0.001932286855104008,0.7943936411099252,0.42696630491681775,0.9999845411286732,False
CMTM8,0.0014016930437503567,0.0014016930437503567,0.576258146041864,0.5644407082846674,0.9999845411286732,False
CMTM7,0.0007688058314872235,0.0007688058314872235,0.3160682184265055,0.7519507291376519,0.9999845411286732,False
CMTM6,-2.6421985670089815e-05,2.6421985670089815e-05,0.010862495569110068,0.9913331529330036,0.9999845411286732,False
CCR4,-6.504744099541088e-06,6.504744099541088e-06,0.002674203023258991,0.9978662972384365,0.9999845411286732,False
CRTAP,-0.0007975853575030591,0.0007975853575030591,0.3278999360623981,0.7429873220783236,0.9999845411286732,False
SUSD5,-0.00019989410322665267,0.00019989410322665267,0.08217962259546423,0.9345038774405547,0.9999845411286732,False
LINC01811,0.0010109836920702512,0.0010109836920702512,0.41563136142289453,0.6776797743640008,0.9999845411286732,False
ARPP21,-0.0029205811803017564,0.0029205811803017564,1.2006970454974983,0.2298687406227371,0.9999845411286732,False
STAC,0.0004828554917601777,0.0004828554917601777,0.19850951799216396,0.842646438649826,0.9999845411286732,False
TRANK1,0.0011660229471853038,0.0011660229471853038,0.479370447604893,0.6316751133564011,0.9999845411286732,False
C3orf35,0.0010413055467546168,0.0010413055467546168,0.4280971547311157,0.668580388201826,0.9999845411286732,False
ITGA9,0.0008004679558333412,0.0008004679558333412,0.32908501775842136,0.7420914282287994,0.9999845411286732,False
ITGA9-AS1,-0.0017156783198245943,0.0017156783198245943,0.7053424515406419,0.4805971480884079,0.9999845411286732,False
CTDSPL,-0.003578169648885081,0.003578169648885081,1.471042049672196,0.14127974538844423,0.9999845411286732,False
PLCD1,-0.0006145130958615227,0.0006145130958615227,0.2526360381957322,0.8005494787063274,0.9999845411286732,False
DLEC1,-8.503658092003255e-05,8.503658092003255e-05,0.03495988132723044,0.9721117313663727,0.9999845411286732,False
ACAA1,-0.001078331186273716,0.001078331186273716,0.4433189798521159,0.6575350293414552,0.9999845411286732,False
MYD88,6.507498213500906e-05,6.507498213500906e-05,0.02675335283001271,0.9786564589353162,0.9999845411286732,False
XYLB,0.0003518056800177201,0.0003518056800177201,0.14463287082568643,0.8850007429365894,0.9999845411286732,False
GPD1L,-0.00038473362162059517,0.00038473362162059517,0.15817006762183963,0.8743227893966974,0.9999845411286732,False
ACVR2B,0.0014667856658698805,0.0014667856658698805,0.603018750948084,0.5464962152572235,0.9999845411286732,False
OSBPL10,-0.0013995727534472418,0.0013995727534472418,0.5753864612142968,0.5650299584873681,0.9999845411286732,False
AC096921.2,0.0001355493968126046,0.0001355493968126046,0.055726497646967146,0.9555596902274544,0.9999845411286732,False
NKIRAS1,-0.00013769769002182185,0.00013769769002182185,0.0566096949114592,0.954856111509047,0.9999845411286732,False
LINC00691,-1.018369860040873e-05,1.018369860040873e-05,0.0041866793171913864,0.9966595229705879,0.9999845411286732,False
THRB-AS1,0.00012365824459303546,0.00012365824459303546,0.05083785718256392,0.959454724196104,0.9999845411286732,False
AC092422.1,0.0006162157751212709,0.0006162157751212709,0.25333603652839226,0.8000085510142732,0.9999845411286732,False
RARB,-0.00015863909454408607,0.00015863909454408607,0.06521903702050226,0.947999604046253,0.9999845411286732,False
AC099754.1,0.0001459660476149802,0.0001459660476149802,0.060008947293204766,0.9521485086250647,0.9999845411286732,False
LRRC3B,0.003353386412571143,0.003353386412571143,1.3786301114114607,0.16800882763178437,0.9999845411286732,False
NEK10,0.0007543264979557594,0.0007543264979557594,0.3101155357518176,0.7564730984540151,0.9999845411286732,False
AC099535.2,6.966836204577176e-05,6.966836204577176e-05,0.028641763850702266,0.9771503029993149,0.9999845411286732,False
SLC4A7,-0.005088934788392683,0.005088934788392683,2.0921414567634837,0.036425863603487096,0.9999845411286732,False
EOMES,1.9583697721416818e-05,1.9583697721416818e-05,0.00805116740209624,0.9935761672336978,0.9999845411286732,False
LINC01967,0.00023394174645615238,0.00023394174645615238,0.09617714641282628,0.9233798811803473,0.9999845411286732,False
CMC1,0.00015515427078560025,0.00015515427078560025,0.06378637094050613,0.9491403305721522,0.9999845411286732,False
ZCWPW2,0.0016745045527488344,0.0016745045527488344,0.6884152656732183,0.49119131327464705,0.9999845411286732,False
RBMS3,0.0024008888322079704,0.0024008888322079704,0.987043314133183,0.3236214050634141,0.9999845411286732,False
RBMS3-AS3,-0.00012438206583157395,0.00012438206583157395,0.05113543152442546,0.9592176026394073,0.9999845411286732,False
RBMS3-AS2,-0.0007548194637171294,0.0007548194637171294,0.3103182017613093,0.756318990902729,0.9999845411286732,False
AC025614.2,-2.2556814718245042e-05,2.2556814718245042e-05,0.009273462751421612,0.9926009532950528,0.9999845411286732,False
TGFBR2,0.002881100703305747,0.002881100703305747,1.1844659979225625,0.23622864832049895,0.9999845411286732,False
GADL1,-5.4262347434537517e-05,5.4262347434537517e-05,0.022308107949828102,0.9822021812840822,0.9999845411286732,False
RPL29,-0.001441945111525817,0.001441945111525817,0.5928064067713146,0.553310719594571,0.9999845411286732,False
SCN11A,0.0006502785921750559,0.0006502785921750559,0.26733979854454537,0.7892075466831852,0.9999845411286732,False
CSRNP1,-0.0005635118296721039,0.0005635118296721039,0.2316686122452782,0.8167954119819427,0.9999845411286732,False
HHATL-AS1,-2.6153560342193285e-06,2.6153560342193285e-06,0.0010752141677796982,0.9991421033812724,0.9999845411286732,False
CCDC13,-0.0005312098426645607,0.0005312098426645607,0.21838875526843898,0.8271262261021581,0.9999845411286732,False
CCDC13-AS1,-0.0004261726101633503,0.0004261726101633503,0.17520629022276388,0.8609175419023019,0.9999845411286732,False
HIGD1A,-0.00033175154705961536,0.00033175154705961536,0.13638830006860087,0.8915143224425643,0.9999845411286732,False
ACKR2,-2.352086229103074e-05,2.352086229103074e-05,0.00966979793298408,0.9922847377592983,0.9999845411286732,False
KRBOX1,3.3053350602358564e-05,3.3053350602358564e-05,0.013588754416319421,0.9891580763195786,0.9999845411286732,False
CYP8B1,0.00013068634503410527,0.00013068634503410527,0.05372722026275069,0.9571524954843007,0.9999845411286732,False
GASK1A,0.004118658893757126,0.004118658893757126,1.693245713729905,0.09040870649854327,0.9999845411286732,False
POMGNT2,-0.0005503655031494117,0.0005503655031494117,0.22626394980295195,0.8209961352259905,0.9999845411286732,False
SNRK,-0.0030220642136798625,0.0030220642136798625,1.242418323155196,0.21408225860406294,0.9999845411286732,False
ANO10,-0.0033959496438180515,0.0033959496438180515,1.3961285279422795,0.16267579446602043,0.9999845411286732,False
ABHD5,0.00017864291482146735,0.00017864291482146735,0.0734429234399967,0.9414536618330345,0.9999845411286732,False
ZKSCAN7,0.0005450565816013636,0.0005450565816013636,0.22408136831522873,0.8226939898031991,0.9999845411286732,False
ZNF35,0.0007309199050457898,0.0007309199050457898,0.3004927157659477,0.7638013518334172,0.9999845411286732,False
AC124045.1,-0.00017468272885883533,0.00017468272885883533,0.07181482845088168,0.9427492718938832,0.9999845411286732,False
ZNF502,0.00015383243074011495,0.00015383243074011495,0.06324294162310208,0.9495730507275355,0.9999845411286732,False
ZNF501,0.00021184159055166583,0.00021184159055166583,0.0870914233113683,0.9305988426886092,0.9999845411286732,False
KIAA1143,-0.0005990760565154806,0.0005990760565154806,0.24628962753643108,0.8054580387255441,0.9999845411286732,False
KIF15,-0.0001508816540667981,0.0001508816540667981,0.06202983073357412,0.9505390762457062,0.9999845411286732,False
HHATL,-0.0006992917565602213,0.0006992917565602213,0.28748988444685575,0.7737372462300365,0.9999845411286732,False
GORASP1,-0.0009410810812890889,0.0009410810812890889,0.3868932942177805,0.6988352057635263,0.9999845411286732,False
AC006059.5,6.950839765858492e-05,6.950839765858492e-05,0.028575999964947096,0.9772027535194758,0.9999845411286732,False
SS18L2,-0.0008003270682468578,0.0008003270682468578,0.3290270966466992,0.7421352071147322,0.9999845411286732,False
AC092053.4,-5.16129299219291e-05,5.16129299219291e-05,0.021218890570378447,0.9830710451785469,0.9999845411286732,False
XIRP1,4.939517854972362e-06,4.939517854972362e-06,0.002030713795818774,0.9983797259285208,0.9999845411286732,False
AC092053.6,-1.004374264924385e-05,1.004374264924385e-05,0.004129141215461202,0.9967054313367714,0.9999845411286732,False
AC092053.5,-0.0002171261940711035,0.0002171261940711035,0.08926400727349562,0.9288720978799045,0.9999845411286732,False
CX3CR1,-0.0037294540016076837,0.0037294540016076837,1.5332374361826517,0.12521736343418355,0.9999845411286732,False
AC104850.2,-0.0010890034563327063,0.0010890034563327063,0.44770651861152716,0.6543650165520396,0.9999845411286732,False
SLC25A38,-0.001089762711022824,0.001089762711022824,0.44801866020490355,0.6541397295611704,0.9999845411286732,False
AC099332.2,-4.520134346590197e-05,4.520134346590197e-05,0.018582986125528143,0.985173775598593,0.9999845411286732,False
AC099332.1,0.0002837289482874329,0.0002837289482874329,0.11664545133295513,0.9071410185890205,0.9999845411286732,False
MOBP,0.0011010632793609246,0.0011010632793609246,0.4526645023090419,0.6507903443533183,0.9999845411286732,False
AC092058.1,0.0011206192817410049,0.0011206192817410049,0.4607042837189455,0.645010781242886,0.9999845411286732,False
EIF1B-AS1,0.002672436946206979,0.002672436946206979,1.0986810321285239,0.271907218863606,0.9999845411286732,False
EIF1B,-0.0005054758058635171,0.0005054758058635171,0.2078090863435901,0.8353780376169404,0.9999845411286732,False
ENTPD3,0.0007666682260298595,0.0007666682260298595,0.31518941506558296,0.752617841845117,0.9999845411286732,False
ZNF620,0.00015618027992201142,0.00015618027992201142,0.06420817949938173,0.9488044645376883,0.9999845411286732,False
AC099560.1,-0.0005172009764550616,0.0005172009764550616,0.21262948913950452,0.8316159683623863,0.9999845411286732,False
ULK4,-0.001577253388345749,0.001577253388345749,0.6484337761814893,0.5167044303527106,0.9999845411286732,False
TRAK1,0.0028365964525259397,0.0028365964525259397,1.1661695976088846,0.24354588197193672,0.9999845411286732,False
CCK,1.1456437670633635e-05,1.1456437670633635e-05,0.004709922448255589,0.9962420394900009,0.9999845411286732,False
ZBTB47,-0.0002618061640039599,0.0002618061640039599,0.10763264850597623,0.9142870976619069,0.9999845411286732,False
UBE2E1,-2.852832222993799e-05,2.852832222993799e-05,0.011728443792460517,0.9906422703121684,0.9999845411286732,False
DUSP7,0.00012220799381544063,0.00012220799381544063,0.05024163618530726,0.9599298325534207,0.9999845411286732,False
ALAS1,-3.286013809677592e-05,3.286013809677592e-05,0.013509321704032245,0.9892214486372197,0.9999845411286732,False
AC109129.1,-3.250715367349285e-05,3.250715367349285e-05,0.013364204233235276,0.989337225174568,0.9999845411286732,False
PROS1,0.004316661063631986,0.004316661063631986,1.7746475326467395,0.07595610357916072,0.9999845411286732,False
DHFR2,8.310078953699511e-05,8.310078953699511e-05,0.03416404691934303,0.9727463361963806,0.9999845411286732,False
AC106719.1,-7.681927346747647e-05,7.681927346747647e-05,0.03158161646447828,0.9748057040128957,0.9999845411286732,False
EPHA6,0.0009053821057903229,0.0009053821057903229,0.37221688162642524,0.7097313779552923,0.9999845411286732,False
ARL6,-0.0007545542638705216,0.0007545542638705216,0.3102091739162914,0.7564018946428681,0.9999845411286732,False
RIOX2,-0.00036129843770405136,0.00036129843770405136,0.14853549342165345,0.881920176916666,0.9999845411286732,False
AC026100.1,1.0120307092019106e-05,1.0120307092019106e-05,0.004160618067003782,0.9966803166586404,0.9999845411286732,False
EPHA3,-0.0015078577499491948,0.0015078577499491948,0.619904133329875,0.5353209043539715,0.9999845411286732,False
CLDND1,0.0017540800658575907,0.0017540800658575907,0.7211300157811948,0.4708295251010588,0.9999845411286732,False
ST3GAL6-AS1,-0.00024542652203084507,0.00024542652203084507,0.10089871902095716,0.919630859993047,0.9999845411286732,False
ST3GAL6,0.003333379221055463,0.003333379221055463,1.3704048390226626,0.17056056238354578,0.9999845411286732,False
AC091212.1,0.0005798324638437009,0.0005798324638437009,0.2383782826912329,0.8115877098932907,0.9999845411286732,False
COL8A1,0.0008776261625514404,0.0008776261625514404,0.3608059750347176,0.718244495835175,0.9999845411286732,False
FILIP1L,-0.0021405422624378033,0.0021405422624378033,0.8800107278668597,0.3788534979956033,0.9999845411286732,False
AC129803.1,0.000464093935615207,0.000464093935615207,0.19079634597553327,0.848685151586668,0.9999845411286732,False
TMEM45A,-0.0007250809604936976,0.0007250809604936976,0.29809223345105573,0.7656327690781388,0.9999845411286732,False
ABI3BP,0.001639567449737453,0.001639567449737453,0.6740520708930365,0.500278209511954,0.9999845411286732,False
AC021660.4,1.6502222210425925e-05,1.6502222210425925e-05,0.006784324156383967,0.9945869340247513,0.9999845411286732,False
CSNKA2IP,0.0001879208753398352,0.0001879208753398352,0.07725723952810343,0.9384189071052051,0.9999845411286732,False
HTR1F,-0.00014842621765903322,0.00014842621765903322,0.06102036204970564,0.9513429927007617,0.9999845411286732,False
AC108749.1,0.00013893933496898138,0.00013893933496898138,0.05712015475748797,0.9544494814586315,0.9999845411286732,False
LINC00870,0.002360573600996771,0.002360573600996771,0.9704690859178131,0.33181272695858266,0.9999845411286732,False
AC104435.2,6.175210028143995e-05,6.175210028143995e-05,0.02538726362453976,0.9797460699903673,0.9999845411286732,False
SHQ1,0.0016853602472194226,0.0016853602472194226,0.6928782131049045,0.4883859833258153,0.9999845411286732,False
PDZRN3,0.002658084895763136,0.002658084895763136,1.0927806775412316,0.2744901073315431,0.9999845411286732,False
CNTN3,0.002787036973975056,0.002787036973975056,1.1457949133255687,0.2518800203772473,0.9999845411286732,False
AC117481.1,-0.00023560565298273942,0.00023560565298273942,0.09686120466257869,0.9228366180836634,0.9999845411286732,False
AC117461.1,0.0016366869322661738,0.0016366869322661738,0.6728678446710106,0.5010313707415053,0.9999845411286732,False
AC108690.1,-0.0001111515748134512,0.0001111515748134512,0.04569616772888877,0.9635524183297903,0.9999845411286732,False
AC099542.1,-1.4343564170303122e-05,1.4343564170303122e-05,0.005896865746223605,0.9952950091317714,0.9999845411286732,False
LINC02008,-0.0004065849913794378,0.0004065849913794378,0.16715351080995364,0.8672492626918609,0.9999845411286732,False
AC023503.1,-4.750663551086644e-05,4.750663551086644e-05,0.019530728090746085,0.9844177242429188,0.9999845411286732,False
AC092825.1,7.311266224347891e-06,7.311266224347891e-06,0.0030057770054907874,0.9976017405453605,0.9999845411286732,False
AC117464.1,0.0010985137690095804,0.0010985137690095804,0.4516163583413375,0.6515453833172549,0.9999845411286732,False
LINC00971,0.0001338952522744837,0.0001338952522744837,0.05504645270483601,0.9561014559624152,0.9999845411286732,False
CADM2-AS2,-0.0001403088399819353,0.0001403088399819353,0.057683179895750995,0.9540009918840344,0.9999845411286732,False
CADM2-AS1,0.0012168145741697496,0.0012168145741697496,0.5002516875675275,0.616897867673045,0.9999845411286732,False
LINC02070,-1.7076175659686613e-05,1.7076175659686613e-05,0.007020285483337804,0.9943986686101713,0.9999845411286732,False
AC107204.1,0.0009095336426874267,0.0009095336426874267,0.37392364400654554,0.7084611249933277,0.9999845411286732,False
CHMP2B,-0.0013544713664801731,0.0013544713664801731,0.5568445687839677,0.5776336298928793,0.9999845411286732,False
IMPG2,0.0004295776397417928,0.0004295776397417928,0.176606151655222,0.8598177617218785,0.9999845411286732,False
TRMT10C,-0.00039375637096031015,0.00039375637096031015,0.16187946236406728,0.8714007761490814,0.9999845411286732,False
ZBTB11-AS1,-2.0027740900940137e-05,2.0027740900940137e-05,0.008233720565597718,0.9934305157116003,0.9999845411286732,False
RPL24,-0.0043414453292665725,0.0043414453292665725,1.7848367356461228,0.07428780278220759,0.9999845411286732,False
SLC35A5,0.0006803026760143331,0.0006803026760143331,0.2796831735559069,0.779720588901291,0.9999845411286732,False
CCDC80,0.00041334103186588847,0.00041334103186588847,0.16993102574638305,0.865064380943988,0.9999845411286732,False
CD200R1L,2.1032310501003064e-05,2.1032310501003064e-05,0.008646714992504056,0.9931010055739273,0.9999845411286732,False
GTPBP8,0.0007642206510055845,0.0007642206510055845,0.3141831783206154,0.7533819180529198,0.9999845411286732,False
NEPRO,-0.00014357948277836843,0.00014357948277836843,0.05902779279986797,0.9529299712484287,0.9999845411286732,False
AC078785.1,0.0005461595620997113,0.0005461595620997113,0.2245348210165403,0.8223411752599405,0.9999845411286732,False
BOC,0.0014741866592090508,0.0014741866592090508,0.606061416187463,0.54447397102436,0.9999845411286732,False
CFAP44,-0.0012206176554423606,0.0012206176554423606,0.501815194337553,0.6157975240181619,0.9999845411286732,False
