"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Sex","Dataset"
"SMIM43",6.44531731097412,3.09804047766431,17.258565486535,1.91941286860729e-20,4.11005226587352e-19,36.4382080586179," Male","gse174409"
"NRG3",1.12993880325511,5.73959464323454,17.2544272091703,1.93616989152055e-20,4.13992554776541e-19,36.0682619472377," Male","gse174409"
"IL11RA",-0.942215028325884,3.5469269791196,-17.2539451240068,1.93813167703172e-20,4.13992554776541e-19,36.3370998852251," Male","gse174409"
"PLEKHA1",0.766632235199564,7.76242218574937,17.2507104094958,1.95134754929825e-20,4.16303458736037e-19,36.0007244527027," Male","gse174409"
"CFTR",-2.83965524571757,1.74841865463339,-17.2393633781761,1.99843938161572e-20,4.25826973020106e-19,36.4194148484188," Male","gse174409"
"JOSD1",0.588102036332603,6.11340681162238,17.2317561001744,2.03065899753256e-20,4.31642180535959e-19,35.9890275793515," Male","gse174409"
"LHX2-AS1",3.8959132937166,-0.794557114758111,17.2317460940465,2.03070172462213e-20,4.31642180535959e-19,35.6604368350594," Male","gse174409"
"FBXO33",0.929290057398528,5.58924923784725,17.2203415888652,2.08000176128099e-20,4.41580814014738e-19,36.0033772428021," Male","gse174409"
"GAD2",-1.30031842697422,8.02029848631303,-17.2154748390694,2.10141045491795e-20,4.45581122834007e-19,35.9271916243271," Male","gse174409"
"COL12A1",1.7439463350881,5.11384392709441,17.2033793143256,2.15559818187875e-20,4.56513634469591e-19,36.0412115766734," Male","gse174409"
"KCTD2",0.614831961423239,6.5693147369281,17.1983415592573,2.17858613771315e-20,4.60820059287778e-19,35.9008951998842," Male","gse174409"
"SNHG29",-0.616431992532629,6.70711896065591,-17.1923150582382,2.20641500954551e-20,4.65575210476894e-19,35.8849082040409," Male","gse174409"
"MMP16",1.03264894231567,7.16960078010621,17.1923121247971,2.20642864345551e-20,4.65575210476894e-19,35.879524808387," Male","gse174409"
"DDHD1",0.600315849314362,6.99661448171293,17.1893886371991,2.22005914515786e-20,4.67882853335089e-19,35.8732961374807," Male","gse174409"
"FBLN7",3.39688583134549,1.74016497788969,17.1873739041485,2.22950267436717e-20,4.69303556885579e-19,36.2982745897307," Male","gse174409"
"KCNIP1",-0.941336858652598,4.77294676108402,-17.1773817468962,2.27694802508317e-20,4.78710404401869e-19,36.0011383156873," Male","gse174409"
"ANKRD34B",-5.55382859437658,2.57810473827135,-17.1678915359027,2.32296461051256e-20,4.87794479155514e-19,36.243740758594," Male","gse174409"
"TBK1",0.626073166191395,5.8308429565363,17.1651042832932,2.3366591553487e-20,4.9007757115683e-19,35.8627845691973," Male","gse174409"
"SLITRK4",0.976815633187014,7.09422363217257,17.1520180197656,2.40206615170289e-20,5.03187946809076e-19,35.7937394390336," Male","gse174409"
"ANKRD62",5.80966284966805,-0.74835956618411,17.1355555501072,2.48701109091663e-20,5.20354633793472e-19,35.2347765026386," Male","gse174409"
"ANXA6",0.923006877026947,7.99933437955807,17.1276838582524,2.52870619046183e-20,5.28441777419497e-19,35.7380163414928," Male","gse174409"
"NELL2",2.06501863283208,8.18705598572798,17.1225229953523,2.5564291811409e-20,5.33593138938617e-19,35.7311323399442," Male","gse174409"
"LIMA1",-0.736169556078163,4.64157859791337,-17.1152537954412,2.596005002321e-20,5.4120315570596e-19,35.8803288600783," Male","gse174409"
"HK1",0.703571577978,7.86316670225047,17.1006668940935,2.67731861946733e-20,5.57485793113545e-19,35.6793135657528," Male","gse174409"
"SNX10",1.67355020622004,6.93321726402724,17.0966446920082,2.70019421924233e-20,5.61575722291763e-19,35.6842038123714," Male","gse174409"
"MEF2C-AS1",0.945179687261226,4.03438623318629,17.09458839035,2.71196608264142e-20,5.63349318075969e-19,35.9273703179065," Male","gse174409"
"SMAP1",0.745878110812112,6.03879271278104,17.0899914370959,2.73847248232934e-20,5.68175784087591e-19,35.6906526233287," Male","gse174409"
"IGSF21",2.16217567827915,3.8419632663055,17.0837298903331,2.7750031970371e-20,5.75068084961173e-19,35.9767324827173," Male","gse174409"
"SOX8",-1.24200723175692,4.98168939254207,-17.0811752169324,2.79005006762858e-20,5.77151254595692e-19,35.7784526721086," Male","gse174409"
"WNT2",3.15647691760493,0.208853796348027,17.0808955251105,2.79170248681551e-20,5.77151254595692e-19,35.8296910346107," Male","gse174409"
"FOXRED1",0.603614097682782,4.92041980161531,17.0783140431485,2.80700113324426e-20,5.79624039000236e-19,35.7612727071143," Male","gse174409"
"NALF1",1.53832702545584,5.60798131274119,17.0737392640001,2.83432325472647e-20,5.84570755838241e-19,35.7033059605864," Male","gse174409"
"COL6A6",-2.48582187523922,0.712409261874556,-17.0561314349134,2.94204191240518e-20,6.06067613888831e-19,35.9332240304457," Male","gse174409"
"ANKRD33BP1",-1.10539749482097,4.01867925344746,-17.0539001548368,2.95598736587786e-20,6.08218917012261e-19,35.8490190806973," Male","gse174409"
"AUNIP",2.80521707624185,0.114954938078651,17.0362849166221,3.06847915890482e-20,6.30617858858475e-19,35.7456805656879," Male","gse174409"
"USP3",-0.72682067152408,4.51722778952983,-17.0293318891655,3.11407609942566e-20,6.3923221681591e-19,35.7129030817479," Male","gse174409"
"WDR37",0.46934830612063,6.64492001405645,17.024336103971,3.14726433291258e-20,6.45282082707909e-19,35.5244276742065," Male","gse174409"
"CA4",2.48454617189891,2.21999060417379,17.023187435199,3.15494615129867e-20,6.46094279050149e-19,35.9819121202505," Male","gse174409"
"GDPD1",0.63730096348289,5.22975715885459,17.0215507294585,3.16592484219764e-20,6.47578925908177e-19,35.6050459987829," Male","gse174409"
"FLRT2-AS1",0.971392944905809,3.72794759504559,17.0198677034074,3.17725492166085e-20,6.49131870230145e-19,35.8122832890056," Male","gse174409"
"SYP",1.59207381333183,8.63484349101307,17.0056202120641,3.27484279096253e-20,6.68283430174562e-19,35.4800017144715," Male","gse174409"
"DIAPH2",-1.29430290665855,6.0649374628688,-16.9969107219766,3.33600016653172e-20,6.79964540985797e-19,35.4987488459176," Male","gse174409"
"ROS1",8.65119471842789,0.0997709841572735,16.9956841123549,3.34470652026822e-20,6.8093989954253e-19,34.9732527524928," Male","gse174409"
"GABBR2",2.80325290278007,6.77535576659008,16.9846423563933,3.42413181759693e-20,6.96293596538504e-19,35.4706924818355," Male","gse174409"
"LINC02009",3.93829473035061,-0.460685560401383,16.9830432116885,3.4357933478905e-20,6.97847804438203e-19,35.3112058526928," Male","gse174409"
"AASS",-0.746344944286194,5.83564512564449,-16.9808881671775,3.45157286891357e-20,7.00233813569545e-19,35.4687906890894," Male","gse174409"
"RASGRF2",1.85548460134838,7.68759508824828,16.9604622964224,3.6048583895686e-20,7.30478072266607e-19,35.381631159486," Male","gse174409"
"LRRC1",-1.10515699411733,4.00730691463785,-16.9557192593084,3.64143607892695e-20,7.3703005765321e-19,35.6397701329981," Male","gse174409"
"EPB41",-1.09221506793803,6.47448086673667,-16.9537991786943,3.65635103692449e-20,7.3918733535775e-19,35.3830617717355," Male","gse174409"
"DYNC1H1",0.665725589477385,10.8737937009231,16.9527150077906,3.66480028424276e-20,7.40033973676277e-19,35.3953229736514," Male","gse174409"
"UNC13C",1.16436047986857,7.80083635224956,16.9487016736865,3.69625117768732e-20,7.4551797853331e-19,35.352639465968," Male","gse174409"
"GALNTL5",3.35238289556624,0.147848554838162,16.9468743707469,3.71066218394481e-20,7.47556374552037e-19,35.5241779304013," Male","gse174409"
"LINC01234",2.3018018139068,1.85161949291144,16.9329759376717,3.822166482282e-20,7.69127962124092e-19,35.7904366102544," Male","gse174409"
"FAM120C",-0.781452324271695,5.71502905291374,-16.9322027735663,3.82846895034231e-20,7.69504534625517e-19,35.3722797970936," Male","gse174409"
"PTPN5",-1.71503638204531,7.63252445837455,-16.9305305539464,3.84213640853414e-20,7.71358853995421e-19,35.3166234582298," Male","gse174409"
"LRRC57",0.797951201023766,4.62159546425473,16.9113162663092,4.00280122364462e-20,8.01966579973453e-19,35.4441275084558," Male","gse174409"
"MIR3976HG",8.63056285468669,-0.155575457000814,16.9111958487052,4.00382946468377e-20,8.01966579973453e-19,34.8119474098512," Male","gse174409"
"CNTNAP5",0.981555862761791,6.34998045506867,16.9054088672963,4.05356348387788e-20,8.10527344036895e-19,35.2807565764796," Male","gse174409"
"ACOT9",0.593524367867425,4.72039704264644,16.9046428181893,4.06019410985171e-20,8.10527344036895e-19,35.4121682796034," Male","gse174409"
"SLC6A17",1.33211468187725,7.137312015704,16.9045992941322,4.06057116959633e-20,8.10527344036895e-19,35.2621962603786," Male","gse174409"
"MFN1",0.53194284025803,6.40348874719863,16.8823920629881,4.2576980047219e-20,8.48899925947194e-19,35.2245793939211," Male","gse174409"
"PGBD5",0.955859745713422,6.7865735761308,16.8807275434597,4.27286142661548e-20,8.50946233195005e-19,35.2136208631204," Male","gse174409"
"KIF5A",1.10586415379983,9.64166152791728,16.8718085097314,4.35505628309391e-20,8.66321963484637e-19,35.2000417431459," Male","gse174409"
"IGFBPL1",-1.83978960375216,2.98579725276975,-16.8628657986557,4.43909067236293e-20,8.82028016204287e-19,35.5893427967561," Male","gse174409"
"HNF4A",4.64550160486374,-2.47586601076766,16.8589934749019,4.47599066204388e-20,8.88343472423475e-19,34.5459756282653," Male","gse174409"
"LNPEP",0.479989778796069,8.15793374406763,16.8556367962662,4.50823030835325e-20,8.93720633959618e-19,35.1504731290223," Male","gse174409"
"FUT1",3.44442866102031,1.33530377066738,16.8426757097409,4.63495804372792e-20,9.16932356791997e-19,35.5366932492137," Male","gse174409"
"PHYH",0.744710601979461,4.38359854319192,16.8425829288901,4.63587820605421e-20,9.16932356791997e-19,35.328037063078," Male","gse174409"
"XK",0.990947599220572,5.03765508296796,16.8365136684627,4.6964775612236e-20,9.27861539570068e-19,35.2337504030556," Male","gse174409"
"GALNT10",-1.00773655352492,4.82862568422457,-16.831085071715,4.75136514308382e-20,9.37638716759019e-19,35.2498957254135," Male","gse174409"
"ENO2",0.77840206611981,9.04133675280816,16.8278056541956,4.78483962401764e-20,9.43172813969244e-19,35.0967315508031," Male","gse174409"
"METTL21C",5.55592051289417,-2.63719450067154,16.8176494491294,4.89004405119249e-20,9.62817516927537e-19,34.497813256423," Male","gse174409"
"PPP2R2D",0.464436515260132,5.63204890418314,16.8121135875697,4.94837943735573e-20,9.73199969525703e-19,35.1131675750867," Male","gse174409"
"ARHGAP29",1.03428208576684,5.9686237829841,16.809282620694,4.97848545639512e-20,9.78013330721241e-19,35.0921139649329," Male","gse174409"
"PCDHAC2",0.726626688641886,5.04233644354374,16.8057451268856,5.01636805123029e-20,9.8434178053859e-19,35.1601116291812," Male","gse174409"
"FAXC",0.790113113321656,7.07701249749002,16.8020314974581,5.05645357773838e-20,9.9108772946958e-19,35.03661059113," Male","gse174409"
"MAP4K3",0.432620338452838,6.69556413219787,16.797401114012,5.10689315570084e-20,9.99845620540031e-19,35.0312949850176," Male","gse174409"
"FAM163B",2.44043684008634,4.7125971989653,16.7923726209926,5.16225150818448e-20,1.00954571724247e-18,35.2453248671633," Male","gse174409"
"MACIR",0.738820880532044,5.92664869243152,16.7790841675044,5.31151072396456e-20,1.03756687550471e-18,35.0240504813516," Male","gse174409"
"RHBDL3",1.56063655356212,4.28321643247107,16.7774818342867,5.32980376661948e-20,1.03997047428218e-18,35.2290548681914," Male","gse174409"
"NOS1",-1.8207218585055,5.64111893451445,-16.775936801042,5.34750355429641e-20,1.04225304965108e-18,35.0676521016689," Male","gse174409"
"CPNE3",-0.599780539216163,6.37909558080595,-16.7734834596692,5.3757322376666e-20,1.04658033676366e-18,34.9895432600203," Male","gse174409"
"TNFRSF11A",1.86899641366311,2.4434667150464,16.7678819486683,5.4407560478242e-20,1.05805341015134e-18,35.4253375066445," Male","gse174409"
"HSD11B1L",0.850724802412364,4.10620587954001,16.7665102044484,5.45680165035393e-20,1.05998677248374e-18,35.2067007952816," Male","gse174409"
"ATF2",0.530382005475212,7.26722060400332,16.7643034124126,5.4827164372356e-20,1.06383076702831e-18,34.9517629808779," Male","gse174409"
"GRK2",0.788757878265627,6.14186062884568,16.7474107856925,5.68529817785267e-20,1.10190723389051e-18,34.9439747735273," Male","gse174409"
"RNF11",0.662285792305064,8.37106529520009,16.7392071263085,5.78641978131521e-20,1.12025603034916e-18,34.8980890893499," Male","gse174409"
"LINC01833",-6.41330912687819,0.545780221829697,-16.7372211104595,5.81117508902359e-20,1.1237958418261e-18,34.7758627504589," Male","gse174409"
"ACSL3",0.675106895932994,8.43102146165764,16.7262962843072,5.9492972721405e-20,1.14922687906554e-18,34.8702574445181," Male","gse174409"
"GRAMD2A",-2.06414647282009,2.68665838967434,-16.7252792544183,5.96232488609749e-20,1.15046371079966e-18,35.3230233040745," Male","gse174409"
"LGALS1",1.15206267879498,5.11746212622724,16.7129639733844,6.12240829485679e-20,1.18004153660913e-18,34.9599070984432," Male","gse174409"
"ZNF83",-1.42258549247985,6.26372626684165,-16.7090369944636,6.17437150684724e-20,1.18873764509877e-18,34.8656809301615," Male","gse174409"
"PDLIM3",-1.34330466711972,4.20886433250453,-16.7080540069034,6.18744906787352e-20,1.18993621830223e-18,35.0828471618911," Male","gse174409"
"SIRT5",0.55058979236995,5.39157452005311,16.7013874647318,6.27688940603688e-20,1.20580156443846e-18,34.8931000169368," Male","gse174409"
"EXTL2",0.949524336232398,5.78289570470598,16.6921881363995,6.40248237973396e-20,1.22856916029238e-18,34.8471679197525," Male","gse174409"
"EFEMP1",-1.54632866900645,6.54799225839707,-16.6887256334031,6.45041579282724e-20,1.23640089026753e-18,34.8101283470547," Male","gse174409"
"PLXDC1",1.02025369373801,4.43970238052479,16.6818218960475,6.54708459199542e-20,1.25354653830863e-18,34.977522505203," Male","gse174409"
"MADD",0.894511232252308,7.6329625819994,16.6569282347303,6.90810757491102e-20,1.32121361394168e-18,34.7165302291718," Male","gse174409"
"CLSTN2",2.66525423509047,7.42181090951006,16.6535505867052,6.95863453405782e-20,1.32831262342739e-18,34.7248848277961," Male","gse174409"
"SYT13",2.24590690449175,7.0339581876799,16.6534248073521,6.96052336357785e-20,1.32831262342739e-18,34.7281149420301," Male","gse174409"
"LINC00622",2.09435938180529,1.47873456279777,16.6442811238301,7.09924563915326e-20,1.35329857046691e-18,35.1677101333962," Male","gse174409"
"ZNF300",-1.33409023880725,2.85911507152891,-16.6274107527535,7.36264615380579e-20,1.40197053845385e-18,35.0821382821698," Male","gse174409"
"MESD",-0.518244214205793,5.47301269063551,-16.6234895222174,7.42528520009849e-20,1.41234942809321e-18,34.7154774909167," Male","gse174409"
"LINC02055",2.50179198389972,2.02956711188609,16.5990220755429,7.8286181295163e-20,1.4874374446081e-18,35.0799857777003," Male","gse174409"
"TRPC7",-3.64677119557749,-0.712153141701528,-16.5975248996596,7.85401266850734e-20,1.49063151913987e-18,34.4850255303527," Male","gse174409"
"ZRANB1",0.493405045869099,6.7242382777801,16.5862420512642,8.04811299147712e-20,1.52580273155013e-18,34.5687270590521," Male","gse174409"
"APOE",-1.60448779634665,7.38858567426333,-16.5854884901155,8.06124975297526e-20,1.52662664351329e-18,34.5647455813866," Male","gse174409"
"LYNX1",1.47985722486639,6.93131118737737,16.5764248199543,8.22098163979049e-20,1.55518047011549e-18,34.5505991681839," Male","gse174409"
"CLSTN1",1.16949708613814,8.89461914431798,16.5758594427937,8.23105187192253e-20,1.55539115133631e-18,34.544688736752," Male","gse174409"
"LITAF",-1.16278249321769,4.62248922461287,-16.5689285180138,8.3555305432869e-20,1.57719721102957e-18,34.7107362846571," Male","gse174409"
"TMEM91",-2.00288735902546,2.73180369460938,-16.5677068555533,8.37766988591574e-20,1.57965923169178e-18,34.9779545810825," Male","gse174409"
"SERTM1",2.89410101419718,4.00485401476562,16.5666170179744,8.39747079315853e-20,1.58167546414307e-18,34.8754503938117," Male","gse174409"
"PGAP1",-0.926754750584999,7.95793295544874,-16.5571647419427,8.57122290524466e-20,1.61265283827171e-18,34.4975093909449," Male","gse174409"
"LOC105371672",7.86983610527121,0.934923855516298,16.5429161580935,8.84010471147565e-20,1.66144219068708e-18,34.2509984853838," Male","gse174409"
"GPR139",-6.36286978816024,-2.459916153878,-16.5346503313551,9.0000182353211e-20,1.68966828837391e-18,34.0046590689407," Male","gse174409"
"MCHR1",2.61964314244664,2.47895233149696,16.5297587796626,9.09603963299838e-20,1.7058512339811e-18,34.9210749562852," Male","gse174409"
"MYO3A",-4.63033576407518,1.48988445883807,-16.5289049364181,9.11290751593588e-20,1.70717100239204e-18,34.8264715752606," Male","gse174409"
"ANKRD18B",3.08869313442233,2.31112198397579,16.5104163432473,9.48609086649267e-20,1.77516653003784e-18,34.8885329676665," Male","gse174409"
"SLC35D1",-0.596244065359362,5.24083054106924,-16.5025314665629,9.64995424035799e-20,1.80388703270244e-18,34.472992856299," Male","gse174409"
"PTPA",0.549618665488419,6.99802694614333,16.4983441235071,9.73814732067284e-20,1.81841576742801e-18,34.3706551015602," Male","gse174409"
"CDH22",1.91456898618133,3.8814762491576,16.4944490670847,9.82092290067014e-20,1.83190276147194e-18,34.6841654451109," Male","gse174409"
"IL13RA2",-2.37422412839893,1.99947808147016,-16.4749436578562,1.02463754102515e-19,1.90921196753677e-18,34.812658571792," Male","gse174409"
"TMEM221",2.49780494791229,0.150902731995095,16.4635606758129,1.05033086658277e-19,1.95498883484206e-18,34.596834067805," Male","gse174409"
"COCH",-4.66913872884351,5.22586240718949,-16.4599696134035,1.05857223192336e-19,1.96821899138984e-18,34.5927734213815," Male","gse174409"
"PMEPA1",-1.52774609429326,5.89803968027439,-16.4585355999505,1.06188165876559e-19,1.97226062953189e-18,34.339600979602," Male","gse174409"
"LINC02232",2.81049258843811,2.13608622099798,16.4431651985536,1.09802392220537e-19,2.03720976848489e-18,34.7438625160441," Male","gse174409"
"GLS2",0.595531553834899,5.12213036776754,16.4386378557711,1.10890720055013e-19,2.05520623743368e-18,34.3436507634186," Male","gse174409"
"C1orf115",1.66964478308818,6.95594877207216,16.4363671983617,1.11440703195174e-19,2.06285584668535e-18,34.2429894715015," Male","gse174409"
"ADCYAP1",5.00298846659608,2.04382002914561,16.4359541967382,1.11541036510281e-19,2.06285584668535e-18,34.6815630677347," Male","gse174409"
"ERC2",1.1081290865194,7.26379110067336,16.433303079299,1.12187290048144e-19,2.072600509549e-18,34.2265260175133," Male","gse174409"
"GRM4",-2.44799362008087,3.74827808834638,-16.4229442065521,1.14749297860795e-19,2.11767939070198e-18,34.572369072576," Male","gse174409"
"BMAL1",0.990305838577925,5.59176256242257,16.4186251514408,1.15835076658746e-19,2.13544792065369e-18,34.2606055066395," Male","gse174409"
"LINC02717",5.0111506233963,-1.34282490005415,16.4046379823979,1.19423865855254e-19,2.19927344055391e-18,33.7731553226639," Male","gse174409"
"MED12L",0.645217057644337,6.85831966443396,16.3869427902074,1.24127225406155e-19,2.28323518380669e-18,34.1264878074669," Male","gse174409"
"FXYD7",1.31358716574286,2.86227636337952,16.386504583496,1.24246069831701e-19,2.28323518380669e-18,34.5543775272662," Male","gse174409"
"SLC4A3",-1.08171929437425,6.05576700059546,-16.3850177860359,1.24650164939764e-19,2.28823970860882e-18,34.1561003209891," Male","gse174409"
"PTPN14",1.01492127008846,5.3955443289479,16.3736692912884,1.2777909362632e-19,2.34320141490462e-18,34.1795251616662," Male","gse174409"
"ITGA9",1.31992250492602,4.78230184988736,16.3687984652776,1.29146524130743e-19,2.36577904858067e-18,34.2508392885666," Male","gse174409"
"CCND2",1.13036621531057,7.57629571610739,16.3678176942077,1.29423666410555e-19,2.36835763001654e-18,34.0794406099276," Male","gse174409"
"NDUFA9",0.530464656588617,5.9598385955466,16.3669385104721,1.29672618529969e-19,2.37041546672784e-18,34.1132474962262," Male","gse174409"
"STARD5",1.38812291728911,2.01650060712496,16.3658142268156,1.29991686165581e-19,2.37374933959145e-18,34.5700525391619," Male","gse174409"
"FSD1",1.10692465190558,4.36331822680952,16.3650894615411,1.30197796620316e-19,2.37501568918951e-18,34.2951683792777," Male","gse174409"
"SAP30L",0.644112748586708,6.11491316842944,16.3637582543455,1.30577237893074e-19,2.3794378942824e-18,34.0989030670162," Male","gse174409"
"MOB3B",-1.28653014989508,5.38152458446305,-16.3597721641066,1.31720179039957e-19,2.39774908722002e-18,34.1594463972324," Male","gse174409"
"MIR1264",-4.08108650819978,-2.81777799927141,-16.3551274683642,1.3306485392734e-19,2.41763706550199e-18,33.4884356719539," Male","gse174409"
"PABPC1",-0.806954827024429,6.77434037326334,-16.3550196104528,1.33096245540563e-19,2.41763706550199e-18,34.0585417166485," Male","gse174409"
"MVB12B",-0.76080592536846,5.81093716161103,-16.3544504524802,1.33262021921436e-19,2.41763706550199e-18,34.0982950095795," Male","gse174409"
"ADCY2",1.11919729769345,7.3918865813046,16.3540815250764,1.33369590507366e-19,2.41763706550199e-18,34.0498063217427," Male","gse174409"
"VIP",3.27606349668377,3.04369074572746,16.3505839652843,1.343937914233e-19,2.433662754804e-18,34.5133874904733," Male","gse174409"
"FAM171A1",-0.68398060121718,7.18102130844762,-16.3383746118459,1.3803244895889e-19,2.49694948814593e-18,34.0148061912171," Male","gse174409"
"RPS19",-0.641414924767724,6.43758642299467,-16.3207637875292,1.43458820697166e-19,2.59240986496043e-18,33.99045511793," Male","gse174409"
"LOC101929237",4.10024134893435,0.360486327872897,16.3004155528672,1.50000587892413e-19,2.70709808511734e-18,34.1748385862886," Male","gse174409"
"CDH18",1.72196281206954,6.33471375754657,16.3000610739881,1.5011720925763e-19,2.70709808511734e-18,33.9643209107195," Male","gse174409"
"FNBP1L",-1.12118280801448,6.47845114852652,-16.2954679974798,1.51636698577592e-19,2.73146742949787e-18,33.93793006977," Male","gse174409"
"GPR26",2.99350011671559,4.77216024460196,16.2950278117246,1.51783143468009e-19,2.73146742949787e-18,34.1803671233717," Male","gse174409"
"HRH1",1.80961087138931,3.8659339500068,16.2842876879992,1.55401346000066e-19,2.79368506691216e-18,34.2182661121394," Male","gse174409"
"BNIP3L",0.633413348056817,7.79602034140571,16.2620621939609,1.63171014428494e-19,2.93032868310778e-18,33.8423317353534," Male","gse174409"
"LOC105374971",0.763157297718976,6.06795043971666,16.2371910360662,1.72337105187333e-19,3.09174190979673e-18,33.8206621571424," Male","gse174409"
"ALCAM",-0.997922963617208,8.10432076419302,-16.2250083265379,1.77017067193033e-19,3.17242351793004e-18,33.761031358535," Male","gse174409"
"CERS6",0.861303220948165,7.63038941414529,16.2190592697431,1.79349321732859e-19,3.21090754764209e-18,33.7468366252831," Male","gse174409"
"LAMA4",-1.0150384704358,5.51094611398667,-16.2076152653624,1.83924393376685e-19,3.28942432067921e-18,33.8004067510738," Male","gse174409"
"CNTN4",1.74917056462531,5.6416467650604,16.2066051947011,1.84333876325004e-19,3.29335606611113e-18,33.8068980156968," Male","gse174409"
"ASGR1",1.72510058018047,1.15440300153186,16.2008733529816,1.86675252962101e-19,3.33175996191146e-18,34.2020313700643," Male","gse174409"
"TBL1X",-1.23358324991861,4.70112461114863,-16.1986957727184,1.87572700524526e-19,3.34434036684693e-18,33.8827332369947," Male","gse174409"
"LRMDA",-1.93513011339628,2.85672270901301,-16.1976469934422,1.88006504563246e-19,3.34863688025161e-18,34.1543025906733," Male","gse174409"
"CA12",-5.3228587743778,3.53392701469131,-16.1940425434172,1.89505227147078e-19,3.3718727199141e-18,34.1943144370692," Male","gse174409"
"PLB1",-1.53308016109648,3.06965541631342,-16.1819323854225,1.94630511171855e-19,3.45952247391038e-18,34.087239489649," Male","gse174409"
"ANKRD63",-5.47697353982121,-1.46953946902811,-16.17403909901,1.98047076109007e-19,3.51665186473315e-18,33.3202136811865," Male","gse174409"
"TMEM169",1.38406252757547,3.37239349525372,16.1684190438758,2.00516941021794e-19,3.55687149926913e-18,34.0137304114422," Male","gse174409"
"CHAT",-7.19687480311593,-1.60324647060478,-16.1642189601898,2.02383275217896e-19,3.58631424227957e-18,33.3250340718233," Male","gse174409"
"NPY",-2.23015800036749,3.9950644659136,-16.1612574526514,2.03709889856122e-19,3.60614265773844e-18,33.9499512699799," Male","gse174409"
"ADGRL2",0.773497070328519,7.18877894605666,16.1500909852644,2.08792273249946e-19,3.69234889741198e-18,33.5943074717757," Male","gse174409"
"SIDT1",2.59762842867375,4.25823897195258,16.1451986151614,2.11059616182439e-19,3.72864831599616e-18,33.894997146155," Male","gse174409"
"NPPB",-5.56518819135597,-2.24684892912573,-16.1381555670649,2.14367889800783e-19,3.78324468930935e-18,33.2031074558205," Male","gse174409"
"MACROD2-IT1",-1.76211167823258,0.807230841544444,-16.1348768682103,2.15925973349464e-19,3.80687355653482e-18,34.0299706242555," Male","gse174409"
"LPIN1",-0.490881893879634,7.04378235572202,-16.1325685869766,2.17029829601927e-19,3.82245438221812e-18,33.5556833542883," Male","gse174409"
"H2AJ",-2.16304988022246,2.76872473656299,-16.131652909483,2.17469314908608e-19,3.82631420739907e-18,34.0214356863793," Male","gse174409"
"CAPS2",0.810045034586561,5.34533125723984,16.1262986086514,2.20057392490884e-19,3.86793186032054e-18,33.6282391691448," Male","gse174409"
"LOC105376387",-1.46280590431309,2.88813461868203,-16.1181042147233,2.24079285991257e-19,3.9346419418849e-18,33.9636919474163," Male","gse174409"
"TCF12",-0.60132999589721,6.70543459291904,-16.1151617420484,2.25541720977396e-19,3.95632073383178e-18,33.5227519772627," Male","gse174409"
"TMEM45A",-2.96094536548505,1.68444422547987,-16.1113166698598,2.27467449483406e-19,3.98358303085419e-18,34.0144507713424," Male","gse174409"
"SPRED2",1.25551432422792,4.99597554553868,16.1111433090681,2.27554668122041e-19,3.98358303085419e-18,33.6462470213816," Male","gse174409"
"STPG1",0.76630115631927,3.89156364796725,16.1060899781805,2.30112077084366e-19,4.0242964054855e-18,33.7818367052175," Male","gse174409"
"PPP4R2",0.661877828836925,6.95281722069983,16.1029255437886,2.31728463748175e-19,4.04848742600686e-18,33.4906961961906," Male","gse174409"
"PGP",0.714193906702827,4.85266135628074,16.0862220796368,2.40454619273556e-19,4.19434683678552e-18,33.593002709831," Male","gse174409"
"CDC6",1.40859055474104,1.95800621066122,16.0858998703857,2.40626204499246e-19,4.19434683678552e-18,33.9584120206731," Male","gse174409"
"NLN",0.77063207660638,5.82687678652568,16.085570401527,2.40801784882826e-19,4.19434683678552e-18,33.4955809576491," Male","gse174409"
"CAP2",1.05588350060908,7.58894888921433,16.0819094769001,2.42761584171771e-19,4.22424616305308e-18,33.4399218811012," Male","gse174409"
"SLC4A10",1.1423465141793,8.53219851840729,16.0796772862661,2.43964521897246e-19,4.24092881608366e-18,33.437534264251," Male","gse174409"
"BRSK1",0.702741955559761,6.72297525547373,16.0733569521789,2.47403684778425e-19,4.29641238986213e-18,33.4288260860638," Male","gse174409"
"LINC02119",-2.8965490638337,2.60550430750752,-16.0692125660152,2.49685644251809e-19,4.33170918888803e-18,33.9120213532596," Male","gse174409"
"ACO1",-0.568924184139322,5.57016548631607,-16.0575105570025,2.5624559806268e-19,4.44107889816018e-18,33.4499252403637," Male","gse174409"
"LPL",-2.93279040343665,6.33392071470589,-16.0558835125687,2.57171520143875e-19,4.45268257110521e-18,33.4577559634198," Male","gse174409"
"AIMP1P1",-1.51943273414754,2.35700915866881,-16.0469121234098,2.6233865188842e-19,4.53762253854014e-18,33.8531557682196," Male","gse174409"
"SLC9A7",-1.68894576711264,8.33006365277678,-16.0458884277212,2.62934952630848e-19,4.54341133073364e-18,33.3618002810517," Male","gse174409"
"LASP1NB",0.986759116336915,4.91316382057736,16.0348537602127,2.69451128244219e-19,4.65138001301104e-18,33.4767710677776," Male","gse174409"
"ARID5B",0.861304855318423,6.2700922704107,16.0323009606653,2.70981935737839e-19,4.67316017479972e-18,33.352324718326," Male","gse174409"
