"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Dataset"
"CAPN10",-0.160658944006625,4.0163447449596,-1.454870671929,0.14965862102835,0.999997118610791,-4.47791255617908,"gse174409"
"HSPA9",0.0853834781166904,8.15892482724323,1.45479999988046,0.149678142900855,0.999997118610791,-4.61345309462738,"gse174409"
"MAP3K13",0.0757467241656691,6.18620230798544,1.45478385328742,0.149682603382341,0.999997118610791,-4.59570589868884,"gse174409"
"WASF1",-0.150066465035096,7.15058061192399,-1.45414293271103,0.14985974057691,0.999997118610791,-4.61146961349183,"gse174409"
"ECM2",0.386910505354909,2.51821767035324,1.45404532979518,0.149886730295291,0.999997118610791,-4.41766671148333,"gse174409"
"CELSR3",-0.215274182644919,5.98870362115307,-1.45376962652529,0.149962989755773,0.999997118610791,-4.59090481586049,"gse174409"
"RHOQ",0.0921547598516905,6.42686559364673,1.45338091759302,0.150070557781948,0.999997118610791,-4.60105813678604,"gse174409"
"PKD2L2",0.364137537312976,-1.24094676273024,1.4531588069584,0.15013204971849,0.999997118610791,-4.49465679234168,"gse174409"
"COA6",0.13810994892599,4.07476926515988,1.45276127731462,0.150242155769427,0.999997118610791,-4.48372127302415,"gse174409"
"ATG9A",-0.062529615804244,5.32919624774634,-1.45187808989649,0.150487001773358,0.999997118610791,-4.56510085663617,"gse174409"
"SEC22B",0.0758787292383238,5.98010746100863,1.45177050522954,0.15051684863375,0.999997118610791,-4.59305839449215,"gse174409"
"TAFA2",-0.312236010180116,5.34083392350549,-1.45148252521452,0.150596764612699,0.999997118610791,-4.50746247876509,"gse174409"
"RNF130",-0.0801115525040581,7.42009952752778,-1.45143891923695,0.150608868375138,0.999997118610791,-4.61630352249334,"gse174409"
"ORAI3",0.184248973737093,0.986502569492594,1.45116217343881,0.150685702648766,0.999997118610791,-4.43283472511587,"gse174409"
"FAM124A",-0.159134889076923,4.36937864477322,-1.45098323064389,0.150735399607554,0.999997118610791,-4.50539737800701,"gse174409"
"ANKRD45",0.271381505037593,1.71049621768299,1.45055450971972,0.150854518083725,0.999997118610791,-4.42441691867991,"gse174409"
"HABP2",-0.522442157001454,-1.74202663559422,-1.45033151006804,0.150916506584148,0.999997118610791,-4.51501273626497,"gse174409"
"NDUFS3",-0.396399529036446,-1.59337747446031,-1.45021156733184,0.150949855939017,0.999997118610791,-4.50207035265963,"gse174409"
"RPL35P6",-0.322988149750203,-0.0761050819301729,-1.44962559362404,0.151112864677885,0.999997118610791,-4.46620611904337,"gse174409"
"PLP2",0.292154362319236,0.32740075320799,1.44900015804689,0.151287001855056,0.999997118610791,-4.45123085611005,"gse174409"
"SLC22A13",-0.300758606825411,0.617146057279755,-1.44874493475965,0.151358107253301,0.999997118610791,-4.44455058422004,"gse174409"
"LINC01012",0.183511887156559,0.957950275558612,1.44826172396593,0.151492801194373,0.999997118610791,-4.43535171903974,"gse174409"
"MEIOB",0.492534673528352,-0.845185616119563,1.44797383337864,0.151573094276614,0.999997118610791,-4.48478726952368,"gse174409"
"PARP16",-0.132645760866544,2.65666112172786,-1.44787252742662,0.151601356501618,0.999997118610791,-4.42551202541529,"gse174409"
"COL12A1",-0.20633510518153,5.06006954894748,-1.44763889018048,0.151666551961134,0.999997118610791,-4.53060288864905,"gse174409"
"PLGLB2",-0.364475299003128,0.736566487301731,-1.44744167019685,0.151721602275736,0.999997118610791,-4.44152463634987,"gse174409"
"OR2D2",0.32930730479445,0.137113804041989,1.44679056018787,0.151903457712879,0.999997118610791,-4.45720197563841,"gse174409"
"ASAP1-IT2",-0.359560001115988,0.503278310535438,-1.44668774119815,0.151932190578164,0.999997118610791,-4.44733385945437,"gse174409"
"ZNF329",0.0952855661019167,5.00463043641273,1.44660395355343,0.151955608234056,0.999997118610791,-4.55242557749314,"gse174409"
"ABCF2",0.0871454169583374,4.09882712763089,1.44621477666463,0.152064415287045,0.999997118610791,-4.49175289502486,"gse174409"
"GIGYF1",-0.147345813390145,5.53479683986103,-1.44615517661864,0.152081083753554,0.999997118610791,-4.58234835212079,"gse174409"
"ZNF761",0.101185187331067,3.70905800160184,1.44587803371422,0.152158611496456,0.999997118610791,-4.46722128794529,"gse174409"
"MCTS1",-0.367092462171278,-0.0941800526747016,-1.445657400718,0.152220353117593,0.999997118610791,-4.46417251157138,"gse174409"
"HEXA-AS1",-0.290285230771541,-0.206667280623364,-1.4454643023807,0.152274405424873,0.999997118610791,-4.46741019386679,"gse174409"
"RNF157-AS1",0.295572390597702,0.416830729922211,1.44523663914806,0.152338152299637,0.999997118610791,-4.45074002232216,"gse174409"
"GTF2H1",-0.580072887611942,-0.538689082625398,-1.44501049546504,0.152401494182742,0.999997118610791,-4.47688138059669,"gse174409"
"CYSLTR1",0.355112137307873,0.0172885067282423,1.44486974997182,0.15244092670788,0.999997118610791,-4.4613512956161,"gse174409"
"PBX1",-0.101284890589343,7.80117937352836,-1.44445673134994,0.152556687406132,0.999997118610791,-4.62558208618448,"gse174409"
"HSP90AB2P",0.487214251272198,-0.611096500912583,1.44419586022017,0.152629839383931,0.999997118610791,-4.47946246189013,"gse174409"
"NOB1",0.125969516664498,3.54232834330717,1.44403848338985,0.152673983239309,0.999997118610791,-4.45985205410091,"gse174409"
"LOC400499",-0.357253540873367,-0.573534195702929,-1.44382017653247,0.152735234223685,0.999997118610791,-4.48065592786597,"gse174409"
"CCDC175",0.225841671363273,1.79176742665323,1.44343251109502,0.152844049588907,0.999997118610791,-4.42511620237635,"gse174409"
"ABR",-0.367594495985706,2.18958084387541,-1.44281213981293,0.153018309128573,0.999997118610791,-4.42464138170011,"gse174409"
"ZFHX2",-0.379003915516622,3.05804909453822,-1.44258589890015,0.153081897506437,0.999997118610791,-4.44038536834385,"gse174409"
"PLIN5",-0.223930511606561,1.66880116917976,-1.44205559477656,0.153231027650089,0.999997118610791,-4.42769785678956,"gse174409"
"PPM1J",0.212555622420072,1.09910211033107,1.44196784448575,0.153255715312504,0.999997118610791,-4.43644521906151,"gse174409"
"STIMATE-MUSTN1",-0.355879409578188,-0.63192523789838,-1.44064093152888,0.153629404782531,0.999997118610791,-4.48118207956478,"gse174409"
"NSMCE4A",0.119189737067108,4.10153908790333,1.44038962702116,0.153700257406304,0.999997118610791,-4.49492040043849,"gse174409"
"NFASC",-0.187345266453809,8.10858097990204,-1.44023856493896,0.153742859928622,0.999997118610791,-4.63074085959566,"gse174409"
"LIPJ",-0.364205023655671,0.117117892593698,-1.44005757407743,0.153793915009369,0.999997118610791,-4.46091195234577,"gse174409"
"SYF2",0.118842731016172,4.92489760566049,1.44003188965201,0.153801161303359,0.999997118610791,-4.55491377797327,"gse174409"
"PDGFC",-0.116935123738157,4.26217524827076,-1.43962875493928,0.153914931525193,0.999997118610791,-4.51029521470473,"gse174409"
"ZBED2",-0.886673955257584,-2.91567375433609,-1.4396029692906,0.153922210811326,0.999997118610791,-4.51935318634172,"gse174409"
"FAM91A1",0.081303089784249,6.361561188525,1.43939986816815,0.153979555560666,0.999997118610791,-4.61812202799435,"gse174409"
"PRKAA1",0.0842591410624762,6.1646936049569,1.43932782566485,0.153999900434272,0.999997118610791,-4.61368422942213,"gse174409"
"TRAPPC2",-0.0814465272318552,4.85088415840654,-1.43912678647112,0.154056685111102,0.999997118610791,-4.55156412521551,"gse174409"
"ZC3H11A",0.196101602587535,0.532717375782907,1.43904394874975,0.154080087819029,0.999997118610791,-4.45013309305714,"gse174409"
"BIN1",-0.110133061685753,7.21213672867144,-1.438853691202,0.154133848415108,0.999997118610791,-4.62981593363848,"gse174409"
"RAE1",-0.100175743976038,4.93640227728894,-1.43867574254956,0.154184144063597,0.999997118610791,-4.55730733211339,"gse174409"
"NME6",0.0961369684415033,3.89732052605642,1.43850843961099,0.154231442383648,0.999997118610791,-4.48654855279358,"gse174409"
"ESRRB",-0.480905493467445,-1.39769161773277,-1.43834933488441,0.154276433404295,0.999997118610791,-4.50475745957753,"gse174409"
"KCTD6",0.128691663927502,4.53803167488583,1.4380747723301,0.154354097043241,0.999997118610791,-4.52966864742406,"gse174409"
"URB1",-0.0799507113498974,6.13237025981338,-1.43787829873976,0.154409690767699,0.999997118610791,-4.61458522650612,"gse174409"
"SNORA79B",-0.124646113795021,3.42373288996491,-1.43774190960513,0.154448292245178,0.999997118610791,-4.4601043964763,"gse174409"
"PLCG2",0.203732737415009,2.77632301794031,1.43757516844626,0.154495494241181,0.999997118610791,-4.43509024094152,"gse174409"
"TRDN",0.505398768053246,0.470170128031047,1.4375572622436,0.154500563890606,0.999997118610791,-4.45626593774485,"gse174409"
"WFIKKN2",0.472931444308843,-1.70855164189233,1.4373893275884,0.154548116243372,0.999997118610791,-4.50791105198358,"gse174409"
"B3GAT1",-0.153250687601329,7.43932299555901,-1.43737811220498,0.154551292393283,0.999997118610791,-4.63276891778081,"gse174409"
"PTX3",0.395603313959419,-0.749452800358574,1.43730823514674,0.154571082423563,0.999997118610791,-4.48510387297224,"gse174409"
"PEX3",0.0849127245422686,4.87260074372444,1.4370108024452,0.154655340917968,0.999997118610791,-4.55512849291757,"gse174409"
"SGCG",-0.714277839184698,-1.53394136582747,-1.43695170267411,0.15467208728383,0.999997118610791,-4.51333320009265,"gse174409"
"COPS3",0.12459057705739,5.73804108674451,1.43692047392335,0.154680936752656,0.999997118610791,-4.60156617235197,"gse174409"
"RCOR1",-0.0903850548807722,4.62498326188333,-1.43670337958165,0.154742466844313,0.999997118610791,-4.53900714843461,"gse174409"
"NMI",-0.19884475143038,1.39889895113816,-1.43664311206147,0.154759551560864,0.999997118610791,-4.43427184082583,"gse174409"
"LINC01445",0.494714380550973,-0.7062577486711,1.43605070427268,0.15492756582289,0.999997118610791,-4.48916834249728,"gse174409"
"CMTM3",0.200915609158511,1.31826813284597,1.43589213966624,0.154972560668903,0.999997118610791,-4.43655039755695,"gse174409"
"AGAP1",-0.12816584831622,7.66221546398947,-1.43562482256148,0.155048438396738,0.999997118610791,-4.63571074390187,"gse174409"
"NUMBL",-0.173329429522959,4.49099554069606,-1.43474905541136,0.155297225515444,0.999997118610791,-4.53171675112293,"gse174409"
"ULBP3",-0.27037503364233,0.76051515465942,-1.43432223296159,0.155418588723503,0.999997118610791,-4.44830965704775,"gse174409"
"RABGAP1L",-0.0911782363480802,7.69345702415843,-1.43423723561454,0.155442765728814,0.999997118610791,-4.6374222714762,"gse174409"
"ARL8A",-0.0824781718731759,5.48019667098514,-1.43409602834179,0.155482937754581,0.999997118610791,-4.59376745657037,"gse174409"
"RPS13",0.0980353826952925,6.32444166260888,1.43389252634156,0.155540846118964,0.999997118610791,-4.62339303353454,"gse174409"
"CHRM1",-0.191696829777243,5.64491349576299,-1.43375329186545,0.155580476179061,0.999997118610791,-4.60154476770338,"gse174409"
"NSMCE1",0.0953073723902824,4.0600925346109,1.43363387787142,0.155614470991576,0.999997118610791,-4.5023501448189,"gse174409"
"MINDY3",0.0976830630902008,6.5483455986777,1.43362083101198,0.155618185523629,0.999997118610791,-4.62868460274445,"gse174409"
"H2BC8",0.18036872043373,3.74873540881311,1.43359080474836,0.155626734471227,0.999997118610791,-4.4804604079719,"gse174409"
"MIR600HG",0.0834164304833971,6.09142800661991,1.43337197926677,0.155689048483339,0.999997118610791,-4.61021780959831,"gse174409"
"TYK2",-0.12263813720696,4.92189027909386,-1.4331337059128,0.155756922527289,0.999997118610791,-4.5623284021836,"gse174409"
"ACOT12",-0.519583981875947,-1.3791020490167,-1.43270857590268,0.15587808099706,0.999997118610791,-4.50416909123856,"gse174409"
"LOC728485",0.207738042027923,1.210402939855,1.43265708957515,0.155892759112365,0.999997118610791,-4.43957209764593,"gse174409"
"ZNF71",-0.133313045468947,4.28937495971427,-1.43240103052812,0.155965774255268,0.999997118610791,-4.51980099590728,"gse174409"
"ZNF133",-0.0637213680578127,5.0555986108694,-1.43204633155524,0.156066960214935,0.999997118610791,-4.57235239861015,"gse174409"
"EEF2",-0.0784939216720673,9.47252854493873,-1.43190236847706,0.156108043438396,0.999997118610791,-4.63699383256697,"gse174409"
"NOP14",0.0734556510348246,4.3345361074646,1.43188477925829,0.156113063505489,0.999997118610791,-4.52381178045535,"gse174409"
"LTA4H",0.0808049993205193,5.66479966545732,1.43179310726385,0.156139229255266,0.999997118610791,-4.60490542655901,"gse174409"
"MRPL51",0.121383746721808,4.95249390668795,1.43177729230048,0.156143743630774,0.999997118610791,-4.5659252297328,"gse174409"
"UPF3B",0.0808051299344374,4.07058286685018,1.43151493229826,0.156218648919583,0.999997118610791,-4.50531569039548,"gse174409"
"TUBB4A",-0.305529650488281,6.81439897790021,-1.43113404297359,0.156327444442982,0.999997118610791,-4.63523842003702,"gse174409"
"USP46",-0.0757237121983994,7.52380237996203,-1.43050595746453,0.156506975877158,0.999997118610791,-4.64127142365351,"gse174409"
"GLYCTK",-0.212916375595309,2.42167931893306,-1.43019822450755,0.156594996146787,0.999997118610791,-4.43615097110454,"gse174409"
"TMEFF2",-0.13396829019787,5.81397805935362,-1.42978050124271,0.156714537934379,0.999997118610791,-4.61262445008628,"gse174409"
"C4orf46",-0.160925697598596,2.47368645557619,-1.42938998819747,0.156826356608397,0.999997118610791,-4.43748675871865,"gse174409"
"SELENOM",0.156772104048052,4.06741419295581,1.42896062111249,0.156949371801199,0.999997118610791,-4.50759191801229,"gse174409"
"SLC7A6",-0.100620575463661,5.1122014931142,-1.42882965052121,0.156986910173364,0.999997118610791,-4.57890228584418,"gse174409"
"TFB2M",0.115736322360522,3.32788732510423,1.42877412367369,0.15700282719429,0.999997118610791,-4.46378219942875,"gse174409"
"STX12",0.09765810232996,7.01225699026515,1.42786896995973,0.157262469414838,0.999997118610791,-4.6412476510415,"gse174409"
"DNAJC17",-0.085867438903956,4.07278770743049,-1.42775499238152,0.15729518723607,0.999997118610791,-4.50961799010464,"gse174409"
"GRSF1",0.0877651180597512,7.2637068719837,1.42764018933403,0.157328147326109,0.999997118610791,-4.64316507937908,"gse174409"
"C1orf159",-0.237275927398326,2.70184302158775,-1.42762280533786,0.157333138756812,0.999997118610791,-4.44309926197096,"gse174409"
"MYT1",-0.785699529296893,-2.03777806745219,-1.42754677252443,0.157354971337731,0.999997118610791,-4.5186434549413,"gse174409"
"SNORA28",0.162049645738501,0.890889814640474,1.42753104885483,0.157359486631458,0.999997118610791,-4.44812117810121,"gse174409"
"GPR89B",0.0892337778385724,4.32527917084117,1.42721547024932,0.157450131042864,0.999997118610791,-4.52716721801694,"gse174409"
"GPC6",0.113977103644396,3.8788978001282,1.42705248923142,0.157496960263292,0.999997118610791,-4.4968179712407,"gse174409"
"TSPAN31",0.0806911763073871,4.87270759638497,1.42702090781647,0.15750603577264,0.999997118610791,-4.56609929316149,"gse174409"
"SLITRK3",-0.106717788726676,5.53250175466319,-1.42699888298695,0.157512365257705,0.999997118610791,-4.60378034441382,"gse174409"
"SYNGR1",-0.0902293068132113,8.21084635449048,-1.42677651368908,0.157576280642915,0.999997118610791,-4.64593473013859,"gse174409"
"RASA2-IT1",-0.215350845221132,-0.119620750904284,-1.42654979220786,0.15764146758655,0.999997118610791,-4.47299279760304,"gse174409"
"NBPF3",0.135292989929713,3.83054080919722,1.42654953512548,0.157641541514672,0.999997118610791,-4.49395611006924,"gse174409"
"ADAM8",-0.330058794348409,0.775212488927227,-1.4265148832671,0.157651506452019,0.999997118610791,-4.45134493414421,"gse174409"
"UBALD1",-0.243384572585911,2.20286617049405,-1.4260379619543,0.157788705536195,0.999997118610791,-4.43726524522013,"gse174409"
"UNC45A",-0.0762469121144079,4.83696957117735,-1.4258357974588,0.15784689133263,0.999997118610791,-4.56492956086819,"gse174409"
"TARBP1",-0.103579835395525,7.63263310359169,-1.4257718885379,0.157865288667575,0.999997118610791,-4.64725819557123,"gse174409"
"PHF6",0.0660061606140868,5.84466887312611,1.42575701583016,0.157869570282007,0.999997118610791,-4.61899052774274,"gse174409"
"LINC01558",-0.332162775987394,0.0279969618266094,-1.42547399707456,0.157951063933948,0.999997118610791,-4.46931465976953,"gse174409"
"AMPD2",0.119764003129458,6.73425497137167,1.42528290630845,0.158006105800839,0.999997118610791,-4.63983705266871,"gse174409"
"BTBD2",-0.209760379787349,5.49932384707587,-1.42428721028863,0.158293146074268,0.999997118610791,-4.60538533007927,"gse174409"
"ZNF674-AS1",0.149361981055371,2.19883130159897,1.42409238848519,0.158349356541201,0.999997118610791,-4.43853449985446,"gse174409"
"HLCS",0.0950995499920936,5.79259983321285,1.42390415170715,0.158403681708293,0.999997118610791,-4.61811668017784,"gse174409"
"FMO5",-0.172092223016084,1.59440449694942,-1.42343330187475,0.158539632021683,0.999997118610791,-4.43998602828213,"gse174409"
"DES",0.820896158475986,0.275435476600775,1.42342899287206,0.158540876592402,0.999997118610791,-4.4649968831613,"gse174409"
"EML4",0.106263321524687,5.42102440272772,1.42298996274043,0.158667721324658,0.999997118610791,-4.60313495940443,"gse174409"
"BRPF3",-0.197114581379338,5.1651937368821,-1.4227808527485,0.158728164969419,0.999997118610791,-4.58690198002063,"gse174409"
"MRPL46",0.134907177126792,2.76846243650145,1.4225010227274,0.158809078158214,0.999997118610791,-4.44902837668243,"gse174409"
"NELFCD",-0.0596118351213337,5.20193450556652,-1.4224243150387,0.158831263833625,0.999997118610791,-4.59208240589604,"gse174409"
"IGSF3",0.101406374440788,5.29254187043539,1.4219550560497,0.158967036660912,0.999997118610791,-4.5974150070979,"gse174409"
"TMEM219",0.075379961645813,5.13520722008677,1.4218064408925,0.159010054813386,0.999997118610791,-4.58718135573156,"gse174409"
"S100A4",0.319424802071962,0.151198517865294,1.42126997381961,0.159165415296794,0.999997118610791,-4.46808394825189,"gse174409"
"ACAD11",-0.100376533914594,2.47319941738894,-1.42052235039507,0.159382121681866,0.999997118610791,-4.44440053953321,"gse174409"
"DZIP1",-0.0739678555262032,6.93254719047154,-1.42012094192793,0.159498567886735,0.999997118610791,-4.64961104478252,"gse174409"
"TVP23B",0.116519514404076,4.198061613979,1.42000986903475,0.159530801052113,0.999997118610791,-4.52598135036546,"gse174409"
"ZNF131",0.0529973130610609,5.51452983316594,1.41993796556194,0.159551669995141,0.999997118610791,-4.61140451463792,"gse174409"
"SPOCD1",-0.503031884779268,-0.964279954024087,-1.41989696680226,0.159563570234079,0.999997118610791,-4.50139101632086,"gse174409"
"GOSR1",0.0533683837735667,6.07156263449759,1.41936509368166,0.159718012945585,0.999997118610791,-4.6342292190375,"gse174409"
"QRFPR",0.487577135690184,-0.0453681135285366,1.41900001701342,0.159824088779169,0.999997118610791,-4.47555141573169,"gse174409"
"PSME2",-0.536857431523919,0.870967250360368,-1.4188479931505,0.159868276488455,0.999997118610791,-4.4530405942741,"gse174409"
"LOC124904613",0.236883789187898,0.239594110406851,1.4186568929282,0.159923835602663,0.999997118610791,-4.46739653694713,"gse174409"
"NDUFV2",-0.116032227548376,2.92839159542902,-1.41828280016668,0.160032639728128,0.999997118610791,-4.45739701966644,"gse174409"
"ANKRD28",0.081076160403335,7.29273415021689,1.41828114900725,0.160033120090908,0.999997118610791,-4.65459683516425,"gse174409"
"GNS",0.0626028030540313,6.43316163823007,1.41785210928438,0.160157975921356,0.999997118610791,-4.64495235493111,"gse174409"
"GPCPD1",0.136997198119195,6.87172662539984,1.41781450308484,0.160168923363542,0.999997118610791,-4.65118870175677,"gse174409"
"TMCC2",-0.12231498053136,5.94010224052037,-1.41771281654676,0.16019852795192,0.999997118610791,-4.631718511494,"gse174409"
"ZNF783",-0.14146964145993,4.00023612333205,-1.41763562742845,0.160221003279359,0.999997118610791,-4.51436515090082,"gse174409"
"KDR",0.229543700926561,3.75763519982415,1.41727062250769,0.160327315476232,0.999997118610791,-4.49865905964152,"gse174409"
"LINC00467",-0.157708212826003,2.01278411060857,-1.41718776954425,0.160351454991366,0.999997118610791,-4.44275889026743,"gse174409"
"TOMM40",0.0842901666927498,4.46182638178268,1.41715296847124,0.160361595246628,0.999997118610791,-4.54762930737306,"gse174409"
"LOC100506207",-0.153057210179149,4.55130855481807,-1.4170476414088,0.160392288209268,0.999997118610791,-4.55196157409299,"gse174409"
"SRRM2-AS1",0.234129409067276,0.854918127199545,1.41682003199958,0.160458630463481,0.999997118610791,-4.45685613992519,"gse174409"
"ATIC",-0.126888009462646,4.72804775130176,-1.41626405584602,0.160620771988688,0.999997118610791,-4.56735149757564,"gse174409"
"SP2-AS1",-0.159285465597308,1.39114307477272,-1.41618805933653,0.160642944949645,0.999997118610791,-4.44645369345859,"gse174409"
"MGP",0.393787434318692,2.50838335342003,1.41578727440639,0.160759918111415,0.999997118610791,-4.44874464727198,"gse174409"
"MUS81",-0.0871762472848747,4.00058657365542,-1.41563005745246,0.16080582138453,0.999997118610791,-4.51681902379929,"gse174409"
"PCDH1",-0.161670282133925,6.40945591689686,-1.41534130402347,0.160890156184726,0.999997118610791,-4.64735712996823,"gse174409"
"GATA2",0.369396598386268,-0.0422615736194232,1.41526422997971,0.16091267257983,0.999997118610791,-4.47505972638533,"gse174409"
"ZSWIM3",0.166416850043287,2.78063563901451,1.4152303331548,0.16092257595925,0.999997118610791,-4.45545870160335,"gse174409"
"CENPS",-0.301874942910813,-0.0341034562498949,-1.41500592344777,0.160988151885776,0.999997118610791,-4.47540211124509,"gse174409"
"ABHD4",-0.167077075127343,3.03091334714472,-1.41489698525859,0.16101999269607,0.999997118610791,-4.46231492103278,"gse174409"
"VSIG4",0.44572240082992,1.76122888757553,1.41488690268584,0.161022939908504,0.999997118610791,-4.4445877087676,"gse174409"
"TERB1",-0.360599284844761,-1.2480477426326,-1.41473496526592,0.161067357395855,0.999997118610791,-4.50466279049106,"gse174409"
"H4C1",0.220819317635101,0.978287302530407,1.41432091344745,0.161188449454203,0.999997118610791,-4.45893532715453,"gse174409"
"MMD2",0.292780035574966,4.17717200669603,1.41403401100675,0.161272396966762,0.999997118610791,-4.51665596058344,"gse174409"
"TECPR1",-0.118549650822282,5.75469098591246,-1.41399647252142,0.161283383197876,0.999997118610791,-4.62797934855537,"gse174409"
"JAKMIP3",-0.201323527514553,5.5918263305133,-1.41365713339374,0.161382722296528,0.999997118610791,-4.62219338080223,"gse174409"
"SNRK",0.0754002224485576,6.79874402174011,1.41353080294149,0.161419716656594,0.999997118610791,-4.6549015787462,"gse174409"
"RN7SKP154",0.430668693488888,-1.51778009368268,1.41340475867943,0.16145663371263,0.999997118610791,-4.5120346300561,"gse174409"
"RRS1-DT",0.397711308016828,0.424908283959231,1.4130356314642,0.161564784616042,0.999997118610791,-4.46593226846992,"gse174409"
"ALDH8A1",-0.197220821359415,2.87230827681635,-1.41284894392227,0.161619503581311,0.999997118610791,-4.46011879514452,"gse174409"
"PABPC1L",-0.335610244284848,2.71507161474631,-1.41263842433444,0.161681224931175,0.999997118610791,-4.45060067549014,"gse174409"
"NVL",-0.0727584354428497,4.47461714456135,-1.41252687601862,0.161713936660648,0.999997118610791,-4.55407049671888,"gse174409"
"SCAND3P1",0.171727487403582,1.77055033524321,1.41234893042761,0.161766130041114,0.999997118610791,-4.44622685559619,"gse174409"
"MAP3K15",0.54152133925059,-1.43851155281039,1.41191224488495,0.161894269590576,0.999997118610791,-4.50885294095437,"gse174409"
"CYB561A3",-0.101026199440675,3.6441667145179,-1.41165361121614,0.161970198998551,0.999997118610791,-4.49597274426498,"gse174409"
"CCDC91",0.0955900350315586,6.37910807619892,1.41135602482922,0.162057597991658,0.999997118610791,-4.65129690964257,"gse174409"
"G3BP1",0.0789068921616384,7.14673377223199,1.4113227009387,0.162067387237741,0.999997118610791,-4.66167119310708,"gse174409"
"B3GALT9",-0.176070669797659,1.54300864756493,-1.41097588197588,0.162169295983112,0.999997118610791,-4.44852363945218,"gse174409"
"FBXW8",-0.108763317360637,3.57489411246299,-1.41057518051092,0.162287098829718,0.999997118610791,-4.49344624181232,"gse174409"
"ZNF3",0.0758794480736698,4.63221586570714,1.41043837074147,0.162327334811579,0.999997118610791,-4.56709769561316,"gse174409"
"CTSA",-0.0809890596531186,5.26551979517994,-1.41028121259105,0.162373564752488,0.999997118610791,-4.607824346458,"gse174409"
"BCL9",-0.22925119334372,3.97584139224717,-1.41024621174568,0.162383862046035,0.999997118610791,-4.51974231188495,"gse174409"
"KIN",-0.0669261150330596,4.61824342436617,-1.40979503648607,0.162516643340489,0.999997118610791,-4.5673860961491,"gse174409"
"EMC1-AS1",0.448642826574137,-1.68022868412802,1.40966214958723,0.162555767986297,0.999997118610791,-4.51480072717853,"gse174409"
"TMEM9B",0.0741690939442414,5.77524845348751,1.40956040050375,0.162585729910991,0.999997118610791,-4.63485255627726,"gse174409"
"NPY5R",0.195409140019938,3.26761027587738,1.40944127290383,0.162620814660358,0.999997118610791,-4.47700699799663,"gse174409"
"MTRES1",0.0942297247810174,3.87341449515619,1.40931370848483,0.162658390623876,0.999997118610791,-4.51422517112798,"gse174409"
"ACOT9",0.0757387865772468,4.69295189358656,1.40930503343843,0.162660946227903,0.999997118610791,-4.57077643346289,"gse174409"
"ZNF721",-0.0684267035122069,6.67890034815422,-1.40886970358515,0.162789230799358,0.999997118610791,-4.65947620252233,"gse174409"
"NUDT17",-0.163602870193396,1.82056816947816,-1.40864393105305,0.162855792879159,0.999997118610791,-4.44872881674016,"gse174409"
"H2AC6",0.12061180670247,4.97499720779171,1.40853912859724,0.16288669776413,0.999997118610791,-4.58869053506356,"gse174409"
"KCNMB1",-0.402037130567663,-0.594025688187513,-1.40846068549382,0.162909832567215,0.999997118610791,-4.4913479645347,"gse174409"
"RAB5B",-0.0687024989026809,7.28902413039905,-1.40821755716314,0.162981553142566,0.999997118610791,-4.66626258876188,"gse174409"
"CLASP1",-0.0619541017593788,7.77575437463498,-1.40820048893218,0.162986589021851,0.999997118610791,-4.66786871160534,"gse174409"
"ADCK1",-0.103020749681104,3.35521246346877,-1.40807771133285,0.163022817340778,0.999997118610791,-4.48425859009141,"gse174409"
"STBD1",-0.305438062118001,-0.052481312889434,-1.40806098510815,0.163027753272123,0.999997118610791,-4.48070742488938,"gse174409"
"RPP25",0.191241041274427,2.9631012989982,1.40805756994231,0.163028761106262,0.999997118610791,-4.46715055670014,"gse174409"
"WDR90",-0.267533191398583,2.58680537609622,-1.40802077638983,0.163039619388705,0.999997118610791,-4.45635132095415,"gse174409"
"P2RX7",-0.180837604359844,5.54088454304342,-1.40785905730646,0.1630873514998,0.999997118610791,-4.62512217223969,"gse174409"
"OXNAD1",0.0880302756027536,5.12678990814035,1.40756519881568,0.163174112630627,0.999997118610791,-4.6040349473592,"gse174409"
"SERPINE2",0.105256234265513,7.07887062066475,1.40740636381955,0.163221023107854,0.999997118610791,-4.66570539912007,"gse174409"
"CCDC92B",-0.175620969102548,3.12078094208979,-1.4073685792128,0.163232183974659,0.999997118610791,-4.47390854446099,"gse174409"
"TMEM41A",-0.107804329037895,4.30159981683312,-1.40704613833353,0.163327450838543,0.999997118610791,-4.54684785979198,"gse174409"
"RNF217-AS1",-0.176430036765462,2.30904821047764,-1.40687336450826,0.163378515352487,0.999997118610791,-4.45209012930551,"gse174409"
"CLIP2",-0.162394602694382,6.81990986379607,-1.4066045497862,0.163457989811226,0.999997118610791,-4.66381585258325,"gse174409"
"SCRG1",0.147137855387644,5.4614612896642,1.40624092032059,0.163565543284352,0.999997118610791,-4.62429655170707,"gse174409"
"ASB4",0.327969430670716,1.24316034653713,1.40614195110074,0.16359482557726,0.999997118610791,-4.45427752071678,"gse174409"
"SHISA4",0.0938392877903336,5.15126151994673,1.40604526190619,0.163623437161065,0.999997118610791,-4.60716609086757,"gse174409"
"DNAJC18",-0.289210373062009,-0.505358618817808,-1.4060350700234,0.163626453294961,0.999997118610791,-4.49015044692268,"gse174409"
"RAP1GAP2",-0.120513294867215,6.68057364088367,-1.40548985912033,0.163787862482453,0.999997118610791,-4.6577863666481,"gse174409"
