"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Dataset"
"TIAL1",-0.10707485763428,6.13107353919436,-2.43362234168981,0.0171723816399641,0.187272589571986,-5.30201165740415,"gse174409"
"CPED1",0.295967021828756,3.06142481079136,2.4335987401913,0.017173422246187,0.187272589571986,-4.81245120381584,"gse174409"
"AGGF1",0.111737994344184,5.11257013979642,2.433336531304,0.0171849870069196,0.187282159396306,-5.21013685356839,"gse174409"
"CDK5R2",-0.384860836135879,2.99406427403072,-2.43305190925534,0.0171975481803259,0.187302569491629,-4.79033335430061,"gse174409"
"ZNF418",0.101817842993648,5.58432562817153,2.43240529987213,0.017226115373355,0.187497171306008,-5.26507210100641,"gse174409"
"ZNF71",-0.163481722476218,4.28937495971427,-2.43193952044843,0.0172467197678909,0.187604914470839,-5.08020139879972,"gse174409"
"SELE",1.30823396191741,-0.88554027660191,2.43107178558812,0.0172851639510452,0.187762336327282,-3.98996835810017,"gse174409"
"LINC02245",-0.163800495232923,2.64206200340578,-2.43076734062171,0.0172986702347026,0.187762336327282,-4.71351278246041,"gse174409"
"LUC7L",-0.101070343015665,6.2471213938584,-2.43070976942803,0.0173012253616852,0.187762336327282,-5.31445998407925,"gse174409"
"CYP20A1",0.115684446211143,4.6680921066609,2.43059258704848,0.0173064271963754,0.187762336327282,-5.15086212326243,"gse174409"
"RPL11P1",-0.541908496863416,-0.250290723025949,-2.43040483409845,0.0173147646373481,0.187762336327282,-4.10363151570516,"gse174409"
"ZFAND3",-0.115417087472848,5.2412855702758,-2.43012089521581,0.0173273801708559,0.187782937609202,-5.23426426553212,"gse174409"
"WDR44",0.0806824808493968,5.82418687333115,2.4296627314979,0.0173477539098626,0.187887539874186,-5.28993628217808,"gse174409"
"BDNF",0.436930638845828,1.52218014812701,2.42935876182846,0.0173612827163274,0.187917923607734,-4.81351471115817,"gse174409"
"CAMK1",0.129859651667465,5.28024843598513,2.42893472657018,0.0173801710383796,0.187992712183888,-5.24107759017544,"gse174409"
"SDC3",-0.202773702174408,7.19040443066472,-2.4285773447829,0.0173961045870409,0.187992712183888,-5.34246095357736,"gse174409"
"VASP",-0.17552451217004,2.6675361122039,-2.42834081874939,0.0174066570641988,0.187992712183888,-4.72663884708133,"gse174409"
"RNF41",0.11419175250251,6.52460743344753,2.4282412009993,0.0174111031656271,0.187992712183888,-5.32947163086058,"gse174409"
"PIWIL4",-0.15282015771402,2.9858719500368,-2.42757987944906,0.0174406447467225,0.188109526766691,-4.81708696649273,"gse174409"
"CTBP1-DT",-0.170048767662921,3.75742554137529,-2.42751845600699,0.0174433908351902,0.188109526766691,-4.97767875325449,"gse174409"
"CS",-0.0837908947543119,6.51236551789922,-2.4272539356132,0.0174552212939069,0.188121339455365,-5.33247767282487,"gse174409"
"PITPNA-AS1",0.265156797616066,0.680036599215445,2.42620425731622,0.0175022379770194,0.188169376246519,-4.29659910845064,"gse174409"
"SFI1",-0.190131740286533,4.72958456809327,-2.42619537665245,0.0175026362374762,0.188169376246519,-5.17151161415448,"gse174409"
"SHISA7",-0.516169165008842,4.87386201276148,-2.42603313081663,0.0175099137063726,0.188169376246519,-5.18964849861195,"gse174409"
"TAF6",-0.143693665188628,4.69498468706907,-2.42538152671879,0.0175391683641454,0.188169376246519,-5.16803423160226,"gse174409"
"C1orf216",0.203530067362119,6.84046458012154,2.42537009320245,0.0175396820769654,0.188169376246519,-5.34101070286839,"gse174409"
"RPL23",0.134922743069634,6.83394650666935,2.42523693822418,0.017545665777147,0.188169376246519,-5.34566814229184,"gse174409"
"ZNF384",-0.133928612584265,4.24380233053207,-2.42514597168302,0.0175497546671966,0.188169376246519,-5.0867249390923,"gse174409"
"RPS6KB1",0.0687616033431059,6.15895554223747,2.42484027853033,0.0175635016219338,0.188169376246519,-5.32290693248968,"gse174409"
"ZNF804A",0.193690125291733,4.27214847933173,2.42473865929124,0.0175680735462778,0.188169376246519,-5.09279410588975,"gse174409"
"SMARCC2",-0.0674514596045581,7.55820119471581,-2.42469127932311,0.0175702055691722,0.188169376246519,-5.35665234364028,"gse174409"
"CAVIN2",-0.329617316921998,4.35472354881963,-2.42400401754613,0.0176011572455856,0.188169376246519,-5.10957862507883,"gse174409"
"NDUFB6",0.173216547368902,5.13941673991321,2.42375784547114,0.0176122557445459,0.188169376246519,-5.23558188359939,"gse174409"
"PRELID3B",0.109416344127999,5.29892667954915,2.42367982821192,0.0176157744029408,0.188169376246519,-5.25459730291933,"gse174409"
"VCAM1",0.435245867852989,3.00662330988864,2.42300891518019,0.017646059187734,0.188169376246519,-4.8656136580029,"gse174409"
"HCFC2",0.0762438569471209,6.20469060808573,2.42276380509113,0.0176571349626173,0.188169376246519,-5.33030999423911,"gse174409"
"CCT7P1",-0.46978199790617,-0.794564807256809,-2.42266521892551,0.0176615915198687,0.188169376246519,-4.02873347200059,"gse174409"
"PNMA2",0.144100152337554,9.4096938484611,2.42233773597305,0.0176764024957612,0.188169376246519,-5.35767057415975,"gse174409"
"MED15",-0.233403312004165,4.97474344805083,-2.42228632604703,0.0176787286043095,0.188169376246519,-5.21722398703349,"gse174409"
"LINC02175",-0.207266061104007,4.10280513247668,-2.42225768798589,0.0176800244889222,0.188169376246519,-5.06485897628675,"gse174409"
"OAZ1",0.129571714797097,7.87881785940634,2.42223534184967,0.0176810357201275,0.188169376246519,-5.36340662352874,"gse174409"
"NANOGP8",-0.527305835353368,-0.74614508663395,-2.42194899397292,0.0176939984112869,0.188169376246519,-4.21252124027811,"gse174409"
"LMTK2",-0.13055595869503,7.8733466578149,-2.42122500265439,0.0177268106519822,0.188169376246519,-5.36512497528829,"gse174409"
"TRIM32",0.0941213138862425,4.88407220916878,2.42112636739776,0.0177312851338682,0.188169376246519,-5.20645346908988,"gse174409"
"CALD1",-0.123060864504332,6.31841424316861,-2.42046357656771,0.0177613780845622,0.188169376246519,-5.34085131192362,"gse174409"
"KLHL12",0.146866663048495,6.04566123839524,2.42001269562563,0.0177818756574392,0.188169376246519,-5.32665737888571,"gse174409"
"MRPS6",0.108384244650377,4.36233161441199,2.41985123629126,0.0177892209201184,0.188169376246519,-5.12122560578191,"gse174409"
"ISCA1",0.140205449765517,6.46100033577535,2.419745138123,0.0177940491141633,0.188169376246519,-5.34701559054844,"gse174409"
"GDAP2",-0.0644784801510476,6.59145661161082,-2.41935838040086,0.0178116591475956,0.188169376246519,-5.35328162709536,"gse174409"
"POP5",0.13980372171493,2.95001234045194,2.41929055611117,0.0178147489576407,0.188169376246519,-4.80992275516535,"gse174409"
"ARRB1",-0.0969929625772419,7.5792272756656,-2.41922963538358,0.0178175246761923,0.188169376246519,-5.36925071728867,"gse174409"
"UBE2O",-0.179590748905135,6.11348688402652,-2.41891848228244,0.0178317077028488,0.188169376246519,-5.33361864717163,"gse174409"
"LINC00665",-0.188447305866519,3.87551144358175,-2.41870238286514,0.0178415639073882,0.188169376246519,-5.02556030627879,"gse174409"
"ATP2C1",0.0798795614978846,7.76873480487133,2.41826528554985,0.0178615146002183,0.188169376246519,-5.3721105479345,"gse174409"
"PCNT",-0.191389137241978,7.15778915103184,-2.41821019830124,0.017864030392661,0.188169376246519,-5.36743749244704,"gse174409"
"HMGB1",0.110195113640463,7.72018142324424,2.4178688486131,0.0178796266244772,0.188169376246519,-5.37295503248857,"gse174409"
"KCNJ14",-0.41611945331335,1.01679842549026,-2.41779284437791,0.0178831009038741,0.188169376246519,-4.39054165560552,"gse174409"
"SUB1",0.193530708637677,8.22658808553219,2.41772838782138,0.0178860477919287,0.188169376246519,-5.37375353404757,"gse174409"
"CEP95",-0.105692785723244,5.74105664266978,-2.41755079859893,0.0178941692323261,0.188169376246519,-5.31257052191476,"gse174409"
"TTBK1",-0.248088168051264,5.70026668735545,-2.41744700317818,0.0178989174874591,0.188169376246519,-5.30933907196603,"gse174409"
"ZNF773",-0.119069688346046,3.53123292608325,-2.41736319479755,0.0179027522302267,0.188169376246519,-4.94937297515755,"gse174409"
"BLTP3A",-0.0772426786992273,5.65198022869702,-2.41719309316217,0.0179105376683253,0.188169376246519,-5.3063463173252,"gse174409"
"KCTD10",-0.0848172891837694,5.62980639326001,-2.41719027912165,0.0179106664904813,0.188169376246519,-5.30441594508664,"gse174409"
"ABHD4",-0.202278823369838,3.03091334714472,-2.4169016477897,0.0179238839520686,0.188195411849042,-4.84365721874496,"gse174409"
"ZNF396",0.193175913103873,2.28027034473185,2.41586939171617,0.0179712259169957,0.188579498784091,-4.66509213165746,"gse174409"
"CMYA5",-0.162380587992661,5.53812311139425,-2.41270286053655,0.0181171482415172,0.189996951396976,-5.30603832101882,"gse174409"
"FBXO28",0.0936466257772086,6.53879755855347,2.41203565321051,0.0181480294566424,0.190008224739672,-5.36737424015693,"gse174409"
"OTULINL",0.262719595912023,3.69127855591868,2.41196171416078,0.0181514545614319,0.190008224739672,-5.00651879113265,"gse174409"
"RPL34",0.137633618353799,6.681997221207,2.41149811685414,0.0181729430897289,0.190008224739672,-5.37316543732257,"gse174409"
"TCF4",0.0862473398996388,8.43456232829469,2.41146287512604,0.018174577531853,0.190008224739672,-5.38665352416546,"gse174409"
"PDCL3",0.150514967248573,3.17352043444697,2.41144429272592,0.0181754393998682,0.190008224739672,-4.88121230833085,"gse174409"
"TFB1M",0.124102654364599,3.66346370777341,2.41062652803997,0.0182134041681111,0.190008224739672,-4.99429344670717,"gse174409"
"ANAPC11",0.121140441831072,3.95895341097277,2.41060471808159,0.0182144176642747,0.190008224739672,-5.0604754728049,"gse174409"
"TYW3",0.124928642821759,5.32636099724034,2.40998794334398,0.018243099664242,0.190008224739672,-5.28909259943087,"gse174409"
"MRPL51",0.148012008336896,4.95249390668795,2.40998192507881,0.0182433797311882,0.190008224739672,-5.24173718539942,"gse174409"
"STRC",-0.546151338543632,-0.269207339028591,-2.40982423893625,0.018250719205364,0.190008224739672,-4.15249346459364,"gse174409"
"TAFAZZIN",-0.140175911314205,4.01034182367887,-2.40958341514284,0.0182619333896201,0.190008224739672,-5.07411163767703,"gse174409"
"CRAMP1",-0.188469926446138,3.77093692540093,-2.40943241682423,0.0182689679013779,0.190008224739672,-5.02164321206036,"gse174409"
"SH3D21",-0.224510417378011,4.1696380004173,-2.40937954336579,0.0182714316719909,0.190008224739672,-5.10786318820988,"gse174409"
"NHP2",0.17968493035708,4.80818120050526,2.40916181410952,0.0182815804325801,0.190008224739672,-5.22174471830463,"gse174409"
"HSPA2",0.244570395460753,6.34268955045434,2.4090929360756,0.0182847920109032,0.190008224739672,-5.36369578349079,"gse174409"
"SYT3",-0.348999880471835,3.08182524389968,-2.40894466636116,0.0182917070951739,0.190008224739672,-4.86583622806918,"gse174409"
"FBXL16",-0.40056328794203,7.27496664623783,-2.40797741310035,0.0183368756491971,0.190256070639754,-5.39179458746691,"gse174409"
"DIS3L",0.105506851638465,5.82762754051168,2.40741195634739,0.0183633272562095,0.190256070639754,-5.34188620312594,"gse174409"
"PCED1B",0.25036858843325,0.847945148864322,2.40729019043295,0.0183690278173186,0.190256070639754,-4.37493552521977,"gse174409"
"DPH1",-0.174897696878853,4.27725091726241,-2.40693817789643,0.0183855164200047,0.190256070639754,-5.13462337150429,"gse174409"
"SENP6",0.060749909867116,7.80746518696323,2.40688335129006,0.0183880857380428,0.190256070639754,-5.39825292446958,"gse174409"
"SELPLG",0.437097512900004,2.59731385435099,2.40683607801742,0.0183903013441667,0.190256070639754,-4.77730879818297,"gse174409"
"NEUROD6",0.358702564609577,2.03239342274184,2.40651338984287,0.0184054314692295,0.190256070639754,-5.15292331221301,"gse174409"
"ZNF571-AS1",-0.225435802627838,3.08213583879542,-2.4064275635744,0.0184094575387851,0.190256070639754,-4.93541403918937,"gse174409"
"CCDC13-AS1",0.645913546764314,-0.791853115498756,2.40634612110834,0.0184132786923661,0.190256070639754,-4.07832090764452,"gse174409"
"ENTPD7",-0.14106109416756,3.65665659111485,-2.40502890840246,0.018475178551841,0.190353670845866,-5.00767095077194,"gse174409"
"CCNI",-0.137620661820837,8.13497109777236,-2.4046859567054,0.0184913253126394,0.190353670845866,-5.40286410749382,"gse174409"
"SPAG9",0.071581690943417,8.92754626311422,2.40465800066076,0.01849264208614,0.190353670845866,-5.40162104223405,"gse174409"
"RPL26P6",-0.229644301869511,0.84332188720603,-2.40414207478572,0.0185169580151551,0.190353670845866,-4.38325998014581,"gse174409"
"MDM1",0.124709537324939,4.62311325900955,2.40413589237996,0.0185172495687922,0.190353670845866,-5.20357701996628,"gse174409"
"ARHGAP31",-0.154950038426768,5.35730357660908,-2.40370767572734,0.0185374536304681,0.190353670845866,-5.30723769494848,"gse174409"
"SENP1",-0.0877516320220857,4.10161221686985,-2.40342052687996,0.0185510128547062,0.190353670845866,-5.10730351653199,"gse174409"
"LPIN1",-0.0798268809546595,7.08097599604598,-2.4031779005472,0.018562476607752,0.190353670845866,-5.40007852891591,"gse174409"
"ZMIZ1-AS1",-0.334895254510429,1.35267619559016,-2.40315411582838,0.018563600742075,0.190353670845866,-4.49048014479649,"gse174409"
"SDR16C5",0.287665345326294,2.04229485242585,2.40313112108155,0.0185646875977422,0.190353670845866,-4.78972285459675,"gse174409"
"WDR5B",0.191468896654135,2.46764631456217,2.40304715251316,0.0185686568866179,0.190353670845866,-4.73920357266547,"gse174409"
"RPL9",0.150367341292649,7.18931843986932,2.40295832947085,0.0185728564753224,0.190353670845866,-5.40249978862927,"gse174409"
"MTIF2",0.131337306502996,5.13455687157223,2.40294548471285,0.0185734638506464,0.190353670845866,-5.28239001047013,"gse174409"
"SPDEF",-0.498577147425924,-1.0474653061022,-2.40273908612845,0.0185832260119304,0.190353670845866,-4.05113223413158,"gse174409"
"MS4A7",0.39289190087955,2.15135301675247,2.40268760994351,0.0185856614253183,0.190353670845866,-4.68595132887106,"gse174409"
"OSTC",0.152980469426527,3.91859945642575,2.4022744544022,0.0186052187244279,0.190442671102147,-5.07091957742166,"gse174409"
"MAST3",-0.307585435700762,7.49452308316082,-2.4017955250105,0.0186279124767155,0.19056365338118,-5.40836340721194,"gse174409"
"RADX",0.216289657072766,4.93573526915786,2.40125072457653,0.0186537574782152,0.190581704340993,-5.24937546655498,"gse174409"
"ARFIP1",0.0939995193613338,4.98078484407857,2.40093331815016,0.018668829776142,0.190581704340993,-5.26656478532949,"gse174409"
"BNIP3P33",-0.716373244942551,-1.68596665065662,-2.40079587551326,0.0186753597166109,0.190581704340993,-3.96127691649797,"gse174409"
"SYVN1",-0.230263789611928,3.79651456047238,-2.40047354559449,0.0186906816923288,0.190581704340993,-5.04834735385839,"gse174409"
"SDF2",0.114202566697837,4.30506245084109,2.40036975622705,0.0186956177113154,0.190581704340993,-5.15443421520266,"gse174409"
"IVNS1ABP",0.1488384224453,7.13797678980472,2.40019496027802,0.0187039332901033,0.190581704340993,-5.40694217956101,"gse174409"
"MLXIPL",-0.317920296105692,2.79480492763751,-2.40005450450742,0.0187106175897561,0.190581704340993,-4.82600990355618,"gse174409"
"LIPA",0.217239885029543,6.14104291192706,2.3999271396302,0.0187166807333285,0.190581704340993,-5.37850356559395,"gse174409"
"PLCD3",-0.252151958619439,3.95772470650419,-2.39941972092334,0.0187408535434424,0.190678727803306,-5.08624272296452,"gse174409"
"TNPO2",-0.0896824496484964,7.5192076498444,-2.39927042238046,0.0187479712397338,0.190678727803306,-5.41422109175294,"gse174409"
"OXA1L",-0.0880459887757359,4.78383323892284,-2.39866887693286,0.0187766738816411,0.190859879989489,-5.24295566241424,"gse174409"
"MMUT",0.0884548265332378,6.08247081897831,2.39827997140213,0.0187952512799257,0.190937961408359,-5.37951454314741,"gse174409"
"ZNF446",-0.178702581208894,2.90035939332456,-2.39763272422319,0.0188262055605424,0.191032880701512,-4.84994866218086,"gse174409"
"IFNA11P",0.39632473715905,-0.574172293728759,2.3976287195157,0.0188263972250349,0.191032880701512,-4.11990791751242,"gse174409"
"LHFPL5",-0.215290295400064,3.10508758284185,-2.39652221659811,0.0188794208833771,0.191364496599652,-4.90540699710169,"gse174409"
"ZNF350-AS1",-0.289676324118304,2.3002640262862,-2.39647809676786,0.0188815378628255,0.191364496599652,-4.79695601473988,"gse174409"
"TTN-AS1",-0.159141015893365,6.39749182591927,-2.39613437246508,0.0188980378550829,0.191364496599652,-5.39955037032323,"gse174409"
"GSPT2",0.132698406052418,4.56074361208379,2.39603607784349,0.0189027587088563,0.191364496599652,-5.21130964660183,"gse174409"
"CAPZA2",0.151341997610751,7.48335129028804,2.39570452692266,0.0189186900500824,0.191415198867,-5.42170117604789,"gse174409"
"STARD7",0.107619529336546,7.50595511174537,2.39476547936329,0.0189638771265496,0.191761674994608,-5.42430171520055,"gse174409"
"THNSL2",-0.687700128905536,3.23404075247436,-2.39363662151927,0.0190183251354058,0.192151214018468,-4.93330024912056,"gse174409"
"MAPKAPK2",-0.197045694029169,4.22828475431302,-2.39332977383867,0.0190331493163625,0.192151214018468,-5.15655249713609,"gse174409"
"LOC124905564",-0.293578733180194,4.44576130017724,-2.39301482231275,0.0190483757062471,0.192151214018468,-5.19836324572511,"gse174409"
"KLC1",0.0854855289264537,6.28453046288861,2.3929567168132,0.0190511860125228,0.192151214018468,-5.40097322974517,"gse174409"
"LINC01128",-0.0954500154011336,5.63450314928292,-2.39283188248048,0.0190572249465931,0.192151214018468,-5.35849988841928,"gse174409"
"KMT2D",-0.435948365223246,6.40065587226305,-2.392193740812,0.0190881220660096,0.192269775716201,-5.40750097084009,"gse174409"
"FAM53B-AS1",0.481900616196048,-1.65153841499516,2.39213584805301,0.0190909272852197,0.192269775716201,-3.96931060987733,"gse174409"
"ATP5PB",0.132118156483206,7.0640557909286,2.39148218160382,0.0191226264677074,0.192381070982008,-5.42683664894624,"gse174409"
"LANCL1",0.15851246921729,8.86551681767919,2.39145523247703,0.0191239343557783,0.192381070982008,-5.43181403922314,"gse174409"
"RAMACL",-0.274577328481269,1.67577186438627,-2.38969309462647,0.0192096270681462,0.192996740232076,-4.59822518061129,"gse174409"
"FUNDC2",0.134605623237025,5.54649332750199,2.38956549818718,0.0192158453340686,0.192996740232076,-5.3588172793811,"gse174409"
"GCKR",-0.369833058303114,-0.0652452274621914,-2.38951768857586,0.0192181757421236,0.192996740232076,-4.25042479900369,"gse174409"
"COPS4",0.17242393516038,6.05381889748849,2.38767929579229,0.0193079765439241,0.19364958902163,-5.40071878530018,"gse174409"
"YIPF4",0.0869838630075606,7.1040387970014,2.38738863582213,0.0193222086923291,0.19364958902163,-5.43680162050314,"gse174409"
"PTPRN2",-0.15430968453177,7.47564451733856,-2.38717046819309,0.01933289739257,0.19364958902163,-5.44140386624287,"gse174409"
"GAP43",0.21582235104695,7.79886869492693,2.38707469096694,0.0193375914745942,0.19364958902163,-5.44122573867352,"gse174409"
"NXPH1",0.212764565268549,4.79531502066042,2.38705742864193,0.0193384376162892,0.19364958902163,-5.26924981231934,"gse174409"
"LAMC1",-0.111404710887141,5.61440410984925,-2.38669753731692,0.0193560857989077,0.193715618241039,-5.37157781558476,"gse174409"
"PI4KA",-0.133146364587011,8.88776342290505,-2.38645109610969,0.0193681789364141,0.193726008950754,-5.44239589776504,"gse174409"
"LASP1NB",0.181457023599366,4.81102617524837,2.38607356566327,0.0193867178088967,0.193800823093615,-5.27375100958896,"gse174409"
"PRKCG",-0.402882298838118,5.53834214957087,-2.38508361415474,0.0194354050416246,0.194109924625444,-5.36354256202221,"gse174409"
"MRPL11",0.147545717937632,3.11260803785218,2.38482915520234,0.0194479372665034,0.194109924625444,-4.92544713597455,"gse174409"
"TRIM2",0.119396490860974,9.70381449397495,2.38476965008716,0.0194508689592719,0.194109924625444,-5.43989635018638,"gse174409"
"SLC23A2",-0.0989742072485579,7.51919748508304,-2.38396160100078,0.0194907188060104,0.194396901739627,-5.44891298671748,"gse174409"
"RB1",0.0727807074556632,6.06486160707721,2.38333303850255,0.0195217672968835,0.194505878133392,-5.41220430260689,"gse174409"
"PDXK",-0.16165357071269,8.32567456798199,-2.38327034019157,0.0195248667573943,0.194505878133392,-5.45197080465424,"gse174409"
"TMEM59",0.124185710118871,7.51194589011577,2.38292297946385,0.0195420463013879,0.194505878133392,-5.45103039863014,"gse174409"
"MRPL47",0.123759673651403,4.52972964229188,2.38270613790882,0.0195527775303698,0.194505878133392,-5.23612052247281,"gse174409"
"KIF6",0.223239215642868,3.82762028538179,2.3826179761556,0.0195571420492489,0.194505878133392,-5.10710045868404,"gse174409"
"SCARB1",-0.167840812219712,5.39810790965224,-2.38172483364435,0.0196014066950659,0.194835536542447,-5.36022328773474,"gse174409"
"SRPRA",-0.101195976640105,5.46529089554802,-2.38129204461352,0.0196228880111149,0.194921180932417,-5.36926888898979,"gse174409"
"LOC105372432",-0.400956142568874,-1.32526604102943,-2.38106826959454,0.0196340032108312,0.194921180932417,-4.01992554163339,"gse174409"
"ACSL4",0.195666655687404,7.41302782594136,2.38072327521416,0.0196511505118805,0.194921180932417,-5.45466466425598,"gse174409"
"IFT52",0.115745258185459,4.18147236421986,2.38065560826599,0.0196545153336899,0.194921180932417,-5.17432739533915,"gse174409"
"HSP90B1",0.138093961684012,8.45668144905127,2.37992884871734,0.0196906866734486,0.195169453204476,-5.45918776905094,"gse174409"
"RAB1B",-0.0663644367581109,5.48451240342462,-2.3796350611477,0.0197053254913219,0.195204140141281,-5.37581753464831,"gse174409"
"RPS21",0.186712677706427,5.45764024061045,2.37860217526918,0.0197568689145313,0.195466328311123,-5.37436242995884,"gse174409"
"ZNF322",0.121516824715226,4.1025025041861,2.37842504634125,0.0197657201000958,0.195466328311123,-5.16312336727412,"gse174409"
"RANBP6",0.163362470180799,6.68517715817195,2.37802859362218,0.019785543745509,0.195466328311123,-5.44692949669418,"gse174409"
"EDN3",0.321638190823939,1.44137528249184,2.37777678874891,0.0197981438121373,0.195466328311123,-4.57691252602419,"gse174409"
"APOO",0.118408938150368,4.19657881952265,2.3777469021423,0.0197996397821041,0.195466328311123,-5.18639571384587,"gse174409"
"FUS",-0.201203010246966,6.4733582108898,-2.37720947334241,0.0198265578725208,0.195466328311123,-5.44456734726918,"gse174409"
"SMNDC1",-0.0952963909895435,4.60968813340347,-2.37708366660187,0.0198328638298154,0.195466328311123,-5.26314389540247,"gse174409"
"SNORD113-2",0.247180661080916,1.30579178619203,2.37703647607394,0.0198352296754732,0.195466328311123,-4.53844760265569,"gse174409"
"TXLNB",0.273654270703208,1.99582592953921,2.37664217444386,0.0198550073709911,0.195466328311123,-4.69911532927179,"gse174409"
"SHQ1",0.104969193882001,4.06193768284057,2.3766091230505,0.0198566659855975,0.195466328311123,-5.15889694022708,"gse174409"
"LINC03040",-0.585840011932271,-1.62527063586698,-2.3765886277929,0.0198576945588609,0.195466328311123,-4.05711721635197,"gse174409"
"CABLES2",-0.219233686112198,2.99755108608902,-2.37643027653684,0.0198656431592165,0.195466328311123,-4.92931997476837,"gse174409"
"TRMU",-0.142650850250149,4.88873990976405,-2.37588931520864,0.0198928186068141,0.19562387949821,-5.31019265299264,"gse174409"
"NOP56",0.0741836079864225,5.94412840716146,2.37547886457595,0.019913459842648,0.195717033248774,-5.4224868940269,"gse174409"
"ITPK1",0.486543516089425,1.79528927737188,2.37448812007318,0.0199633620937352,0.19609750971447,-4.6497111078941,"gse174409"
"NAPB",0.204357656938093,9.43833416690923,2.3733752225694,0.0200195495903418,0.196343599268219,-5.4674459458409,"gse174409"
"FAM200B",0.135453756044515,6.04026960784711,2.37315692675997,0.0200305872981679,0.196343599268219,-5.43353361829924,"gse174409"
"PDZD2",-0.274928351335949,7.86062511279826,-2.37313462094904,0.020031715453253,0.196343599268219,-5.47411629264782,"gse174409"
"ANKRD11",-0.245116267279443,6.64407740161027,-2.37259798513081,0.0200588737757056,0.196343599268219,-5.46053349485189,"gse174409"
"STAC2",-0.273526764442806,3.8392016835838,-2.37252825038781,0.0200624053474151,0.196343599268219,-5.1449019379535,"gse174409"
"MAPK1IP1L",-0.0956762141502704,6.09978838070697,-2.37237696496158,0.020070068785312,0.196343599268219,-5.43917766889685,"gse174409"
"ETV5",0.233635820384642,5.91118542608281,2.37221027382729,0.0200785156205464,0.196343599268219,-5.42169733629071,"gse174409"
"SMIM2",0.518925709077189,2.19564441889187,2.37218628187717,0.0200797316385281,0.196343599268219,-4.77982944951678,"gse174409"
"NGLY1",0.123794665341009,5.14709135255023,2.37199846631427,0.0200892532234602,0.196343599268219,-5.35299975670742,"gse174409"
"WWP1",-0.117026015900171,6.27265868681047,-2.37112745642997,0.0201334628393929,0.196665999329722,-5.44924971128086,"gse174409"
"EIF3C",0.254976195548102,3.54825831675579,2.3704922307124,0.0201657593405212,0.196871736313813,-5.05744993865043,"gse174409"
"PCBP1",-0.143773485533535,5.47615665877976,-2.37006095238824,0.0201877128748763,0.196976325400519,-5.39604088573373,"gse174409"
"SCML1",-0.151936669605279,4.06399306310848,-2.36974789098034,0.0202036620713529,0.197022244929543,-5.17637597811833,"gse174409"
"SPART-AS1",0.466616583257668,-1.10156100701731,2.36943406911575,0.0202196612504978,0.197068600530436,-4.08299826676715,"gse174409"
"GLRA3",0.204003503910981,5.84188735342875,2.36874656107013,0.0202547509613643,0.197221525813023,-5.40971101096944,"gse174409"
"PPCS",0.157731843785746,4.38533868124119,2.36815387414786,0.0202850445303521,0.197221525813023,-5.24181102179223,"gse174409"
"POLDIP3",0.0715547761812391,5.85423746806473,2.36781514566326,0.0203023757868264,0.197221525813023,-5.43305154180316,"gse174409"
"TRIR",0.130055508494056,4.64254035445965,2.36781287441032,0.0203024920413185,0.197221525813023,-5.28870451460445,"gse174409"
"PFKFB3",-0.206188953177766,6.89293173555591,-2.36771774386145,0.0203073618470329,0.197221525813023,-5.47692929728793,"gse174409"
"NECAP1",0.17632568988882,7.24991863955075,2.36702595284082,0.0203428063943139,0.197221525813023,-5.48374668700308,"gse174409"
"KARS1",0.111768934120347,5.86935533892984,2.36674243649354,0.0203573484903158,0.197221525813023,-5.43669310670127,"gse174409"
"RAMAC",0.157774623342785,2.94313948912635,2.36673703647562,0.0203576255571989,0.197221525813023,-4.92951193120275,"gse174409"
"SEC22C",0.0802323804251749,6.3993046932331,2.36670654100825,0.0203591902971449,0.197221525813023,-5.46563707183535,"gse174409"
"CCDC92",-0.177888278823905,3.61981496712386,-2.3666022990392,0.0203645398195768,0.197221525813023,-5.08389710486299,"gse174409"
"DNAJC27",0.121592294824672,5.55148142113214,2.36638180147779,0.0203758594990982,0.197221525813023,-5.41128538530918,"gse174409"
"CEP120",0.0935710799654047,5.47696937195731,2.36605838710241,0.0203924727324534,0.197221525813023,-5.40422661809824,"gse174409"
"TRIB2",0.161705291548888,5.45076934486335,2.36587907079759,0.0204016890848407,0.197221525813023,-5.3962894792006,"gse174409"
"ALS2",0.0629837465670672,6.8959858907612,2.3655462408409,0.0204188054172163,0.197221525813023,-5.48021088644319,"gse174409"
"ACTR6",0.15027198054525,5.48192997994995,2.36544308101629,0.0204241131720011,0.197221525813023,-5.40591597613499,"gse174409"
"ZNF281",0.114774867054112,5.63678167694474,2.36539794600774,0.0204264358332524,0.197221525813023,-5.42140138478507,"gse174409"
"KCNB1",-0.204032703257397,7.67327990019508,-2.36532215611458,0.0204303365321256,0.197221525813023,-5.48881511132493,"gse174409"
"GADD45B",-0.674364207833859,4.01089275751493,-2.3651746470815,0.0204379303170766,0.197221525813023,-5.17626663897467,"gse174409"
"PAGR1",-0.155285323360423,2.78168662549655,-2.36484943366451,0.020454681208241,0.197274536870234,-4.89693219328387,"gse174409"
"SRD5A3",0.147762059792197,3.90047695620589,2.36411992294363,0.0204923007737445,0.197326898909509,-5.15171256031836,"gse174409"
"CRISPLD1",-0.396559799654202,3.69375865368899,-2.36384945240759,0.0205062640692253,0.197326898909509,-5.11010892517563,"gse174409"
