"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Sex","Dataset"
"DHRSX",-0.571766666613818,2.97484593878582,-7.78007561835842,1.32445441965085e-09,5.19958755947754e-09,11.1566792436596," Female","gse174409"
"UBE2D1",0.431472509104016,4.74336489375229,7.77984966814573,1.32541006894829e-09,5.20215938399683e-09,10.8153089152557," Female","gse174409"
"MDH2",0.321112843710817,6.5987491210227,7.77969526847904,1.32606349755408e-09,5.20354411225654e-09,10.6571908101681," Female","gse174409"
"SYTL3",-1.06657036299468,1.01748232611008,-7.77934990508221,1.32752627287072e-09,5.20810341276504e-09,11.5253579900715," Female","gse174409"
"GGA3",0.522723903699611,5.00020792297187,7.77924484866795,1.32797155870147e-09,5.20866977329791e-09,10.7789039227805," Female","gse174409"
"SMARCC2",0.240064288342264,7.58951845269325,7.77835075660912,1.33176730748963e-09,5.22237433741231e-09,10.6347337845354," Female","gse174409"
"WASL",0.306246278416939,7.19766150950151,7.77655747251074,1.33941348345077e-09,5.2511682865344e-09,10.633508141314," Female","gse174409"
"LOC100419755",0.750042220390233,2.00758310292056,7.77629893364203,1.34051948438592e-09,5.25431425616753e-09,11.3357754904417," Female","gse174409"
"RNGTT",0.281693103636173,5.78955550641538,7.77431674739854,1.34902972920555e-09,5.28647398297915e-09,10.6803617476978," Female","gse174409"
"KRCC1",-0.521651505787657,4.11186681118977,-7.77399875697751,1.35040004212348e-09,5.29064606815648e-09,10.9059347980729," Female","gse174409"
"TMEM229B",0.485533643664256,4.39727685164696,7.77375290176582,1.35146046603026e-09,5.29360244546678e-09,10.8516903655941," Female","gse174409"
"CCDC86",-0.577809831100088,2.94683440966705,-7.77341911657051,1.35290149464989e-09,5.29804795721604e-09,11.1414192593143," Female","gse174409"
"CFAP70",-0.982079691884728,5.06873996335199,-7.7724603408374,1.35704938080011e-09,5.31308928574284e-09,10.7599323219941," Female","gse174409"
"CNR1",0.808713210637181,7.18999887230636,7.77134923479544,1.3618723357934e-09,5.33076622800721e-09,10.6184463602712," Female","gse174409"
"LINC01361",1.92804113420477,-0.674082935890644,7.77079567351767,1.36428161792648e-09,5.33898949235576e-09,11.7387165456996," Female","gse174409"
"REEP2",0.36458564636535,6.56425304698474,7.76924609121289,1.37104880498741e-09,5.36425944067067e-09,10.6249640593454," Female","gse174409"
"RNF217-AS1",-0.619651507577443,2.3144045838143,-7.76667176218235,1.38236611556059e-09,5.40731640547757e-09,11.2455867726042," Female","gse174409"
"VAMP4",0.300501148596977,6.38650055710484,7.7645880970252,1.39159534222777e-09,5.4421879300995e-09,10.6161050627783," Female","gse174409"
"BIVM",0.249202941407796,5.27091847060466,7.76363000788146,1.39585986759162e-09,5.45763235783675e-09,10.6930583635552," Female","gse174409"
"ZNF480",-0.432590977767397,3.84358709562733,-7.76307182116143,1.39835047343172e-09,5.46613557918464e-09,10.9208718078549," Female","gse174409"
"VPS4A",0.278163815347465,5.02677929667988,7.76208906519533,1.40274638985937e-09,5.48208111584463e-09,10.7172419489018," Female","gse174409"
"ANKRD55",-1.26388444706371,2.28243923867387,-7.76097968060077,1.40772547676402e-09,5.50029803099512e-09,11.2538596053308," Female","gse174409"
"BRIP1",-0.955197613666049,2.04075849521418,-7.7608592943692,1.40826685975182e-09,5.50117153587099e-09,11.286886020325," Female","gse174409"
"MTMR12",0.301040698722375,6.23174632156538,7.76060232026524,1.40942318813674e-09,5.50444629139413e-09,10.6099629064625," Female","gse174409"
"LINC01748",-0.956856052408617,4.43939870187741,-7.76043260006136,1.41018741784354e-09,5.50618858909404e-09,10.8175093223208," Female","gse174409"
"LINC02199",-1.26650729588422,0.407384450812801,-7.76005358790674,1.4118955736117e-09,5.51161490384415e-09,11.5589122890774," Female","gse174409"
"MIR4803",0.81531574500952,-0.294326500093328,7.7594057338546,1.4148201977463e-09,5.52178642678483e-09,11.6407268339411," Female","gse174409"
"STK31",-0.979249020447842,1.68719198120239,-7.7586374020145,1.41829662108557e-09,5.5341064504892e-09,11.344346669609," Female","gse174409"
"DUSP11",0.334648027901648,4.50190254392164,7.75846200753136,1.41909142498535e-09,5.5359597644966e-09,10.7825945355869," Female","gse174409"
"SLC47A1",0.836132507174873,1.8499962111441,7.75779395241462,1.42212284850146e-09,5.54653546298147e-09,11.3076452970324," Female","gse174409"
"PTPRT-DT",0.605094630539083,3.1504375800326,7.7564486179384,1.4282473915456e-09,5.56916740262733e-09,11.0444895554085," Female","gse174409"
"HTT",0.454995928598318,8.13779084954542,7.75417792715736,1.43864497461272e-09,5.60778974931661e-09,10.5544311949707," Female","gse174409"
"PCSK2",0.388269155133053,6.75180290008664,7.7541441333099,1.43880029329916e-09,5.60778974931661e-09,10.5707761775213," Female","gse174409"
"DONSON",-0.388733181603352,3.47523082213233,-7.75341575323139,1.44215208944073e-09,5.61958813960594e-09,10.963821985014," Female","gse174409"
"BBLN",0.814333879218284,4.2077884060565,7.75309252329671,1.44364202317729e-09,5.6241277918469e-09,10.8283637964419," Female","gse174409"
"CYP20A1",-0.389912458761827,4.60641646118806,-7.75281664998564,1.44491489397096e-09,5.6278199594382e-09,10.7491825443827," Female","gse174409"
"LOC107986448",-1.09458821435845,1.51868815711904,-7.75054521485854,1.45543835525254e-09,5.66753261891255e-09,11.350983504236," Female","gse174409"
"HTR3A",-2.11251903426957,-0.646400389793739,-7.75018414725217,1.45711827368909e-09,5.67279806551608e-09,11.6761409478069," Female","gse174409"
"OLIG2",-0.705637197772496,4.21921776509841,-7.74885704116311,1.4633096487896e-09,5.6956210278613e-09,10.810073900717," Female","gse174409"
"ZFP28",0.312975148340952,4.98455881815728,7.74735189345472,1.47036377044798e-09,5.7217910302797e-09,10.6756328795958," Female","gse174409"
"IGDCC4",-1.21989837859967,3.32009208181257,-7.74691923160078,1.47239785181366e-09,5.72841861475446e-09,11.0032714251819," Female","gse174409"
"COBLL1",0.543327144192755,5.49519208705513,7.74458098105054,1.48343993953317e-09,5.77008132884935e-09,10.6126813413536," Female","gse174409"
"CD83",0.769677869203594,4.2100632098315,7.7439590614606,1.48639091360461e-09,5.78026068829078e-09,10.7977007753371," Female","gse174409"
"UMPS",-0.302016811772765,4.84305884048982,-7.74304143669527,1.49075581062996e-09,5.79593268782436e-09,10.6811881210828," Female","gse174409"
"RNF115",0.281987952930141,6.94762847166643,7.7423661943376,1.49397601518407e-09,5.80714818028768e-09,10.5279652572519," Female","gse174409"
"TSPAN1",1.22821333805173,-0.998948938527186,7.74213258227961,1.49509173501738e-09,5.81018025177726e-09,11.6654015264735," Female","gse174409"
"STEAP1B-AS1",-1.25057653790498,-0.202594213606852,-7.74061344802094,1.50236757958094e-09,5.83714487878035e-09,11.5784648726752," Female","gse174409"
"RPL23AP49",0.911356005475645,0.67409824361799,7.7401455738444,1.50461563431245e-09,5.84456732816747e-09,11.4492951745353," Female","gse174409"
"BAZ2B",-0.281117116320051,7.95791340248126,-7.73950969629035,1.50767635710442e-09,5.85514248712597e-09,10.5076764932254," Female","gse174409"
"ZNF512",0.343519427505,4.92037142384022,7.73499406105766,1.52959327639276e-09,5.9389255318713e-09,10.6447156710987," Female","gse174409"
"ATXN1",0.387079093379271,8.14828785477545,7.73491700451718,1.52997005101746e-09,5.93905620387111e-09,10.4923532873657," Female","gse174409"
"BABAM2",0.273960130768626,4.59183158872484,7.73365431536162,1.53615743232199e-09,5.96173744306308e-09,10.6876227089549," Female","gse174409"
"FREM1",0.630894167717045,3.61242258643134,7.73161345281528,1.54621140356617e-09,5.99941115990289e-09,10.869695468425," Female","gse174409"
"TMF1",0.263586866922124,6.64354883502398,7.73131920715193,1.54766642084599e-09,6.00371090955249e-09,10.4999613175019," Female","gse174409"
"PABPC3",-0.89969584638981,0.0679033564638437,-7.73080090757731,1.55023272363985e-09,6.01231866759628e-09,11.5063273525182," Female","gse174409"
"EBF1",-0.873588724683866,2.77398895576263,-7.72967886816093,1.55580309178536e-09,6.03257072484604e-09,11.0417627890281," Female","gse174409"
"SNORA47",-0.715265694253743,2.07746166807856,-7.72789288564081,1.56471128412742e-09,6.06575310570246e-09,11.1684944454574," Female","gse174409"
"TPPP",0.55815469397293,8.52831661029697,7.72710211260016,1.56867194888071e-09,6.07974535673449e-09,10.4667756015028," Female","gse174409"
"TTPAL",0.442069357359592,4.99495006421587,7.72209773218111,1.59397246291933e-09,6.17642027326408e-09,10.5949448610112," Female","gse174409"
"ESRRB",-1.49441372390152,-1.36194555959112,-7.71971071064024,1.60618506149805e-09,6.22234942467987e-09,11.6305233612866," Female","gse174409"
"AKAP5",-1.00038520454693,7.63202983169511,-7.71846956519317,1.61257232300451e-09,6.24569575719065e-09,10.4433925655999," Female","gse174409"
"MISFA",-0.979438640929204,0.366312005613619,-7.71768302961418,1.61663329873258e-09,6.26002366169177e-09,11.4246623540773," Female","gse174409"
"AP2A1",0.641776284308803,6.39297631789736,7.71522491776482,1.62939143672669e-09,6.30801529373791e-09,10.4589921792731," Female","gse174409"
"COL4A5",-0.837229694966671,6.30711218497568,-7.71507167544773,1.63019015261425e-09,6.30969618774597e-09,10.4643648091335," Female","gse174409"
"FBXO15",-0.89171266237894,2.68700457448469,-7.7126475291979,1.64287773588271e-09,6.35738223348843e-09,11.0070225521677," Female","gse174409"
"ZNF432",-0.295961464531654,4.74582357606686,-7.71140038074039,1.64944386053354e-09,6.38136427849242e-09,10.5932031816721," Female","gse174409"
"ARSJ",0.776217591993319,2.56760324471177,7.71051721069806,1.65410967501636e-09,6.39798533292918e-09,11.0178319367853," Female","gse174409"
"B3GNT2",-0.859119929698036,5.33155992078358,-7.70896137584514,1.66236160521884e-09,6.4284667168751e-09,10.5206195600902," Female","gse174409"
"PMS2",0.290742254640064,5.43772925738605,7.70849085157059,1.66486536831123e-09,6.43671089124392e-09,10.4985185071514," Female","gse174409"
"DNAH10",-1.94675117536227,1.50614524682762,-7.70828149088974,1.66598064490856e-09,6.43958440882587e-09,11.2539998646448," Female","gse174409"
"HGF",1.4001867778879,3.36203058527195,7.70817617448788,1.66654195639047e-09,6.440315856924e-09,10.8768562982477," Female","gse174409"
"RPL21",-0.579518110478932,5.27042840632655,-7.70808466878724,1.66702981497393e-09,6.44076318468388e-09,10.5187173868172," Female","gse174409"
"ARL13B",-0.328811731131441,4.28024990334456,-7.70635573638612,1.6762746621122e-09,6.4750364040393e-09,10.6532163583456," Female","gse174409"
"P3H4",-0.496885400648178,2.81628778811354,-7.70511224940307,1.68295571880268e-09,6.49939324782586e-09,10.9465915553611," Female","gse174409"
"NFYC",0.279761791750821,4.87181095478914,7.70289014846062,1.69496166550896e-09,6.54429878837711e-09,10.5473649871588," Female","gse174409"
"DPH6-DT",-1.34952114536638,1.96556182827506,-7.70168437426048,1.70151254634789e-09,6.56812682085988e-09,11.1212863117771," Female","gse174409"
"SPECC1-DT",1.54080528388646,-0.559868679552205,7.69967002313497,1.71251338149935e-09,6.60911797555678e-09,11.4937875498514," Female","gse174409"
"CHAD",-1.42787026958646,0.402188033493861,-7.69669529326025,1.72889040001178e-09,6.67083458176637e-09,11.365617079025," Female","gse174409"
"CYB561A3",-0.374736441008396,3.62560746746359,-7.69634335747468,1.73083836088835e-09,6.67686231081267e-09,10.7487132428553," Female","gse174409"
"NFE2L2",-0.439092758729056,5.84746686809457,-7.69614808537745,1.73192014460163e-09,6.67812793734766e-09,10.4259288012339," Female","gse174409"
"POLR3F",0.393763613163407,4.48896274763689,7.69614484803069,1.73193808485491e-09,6.67812793734766e-09,10.5850289469884," Female","gse174409"
"SCARNA21",-0.433186313502159,5.14726903155172,-7.69323099447775,1.74816189738434e-09,6.73918358169833e-09,10.4829872285836," Female","gse174409"
"METTL15",0.356439617394752,4.7837349857078,7.69138568354562,1.75851544207543e-09,6.77758712689458e-09,10.5235374261504," Female","gse174409"
"PDIA3",-0.277501945769224,6.722159839499,-7.69024072741743,1.76497055231686e-09,6.8009517564676e-09,10.3654157104831," Female","gse174409"
"SLC37A2",-1.15287316687546,0.455867164204653,-7.6887956020797,1.77315210593144e-09,6.83095700012627e-09,11.3224716796163," Female","gse174409"
"RN7SL751P",-1.08626337210851,-0.58454946550372,-7.68708290206882,1.78289807463943e-09,6.86697436002091e-09,11.4486101779585," Female","gse174409"
"ARMC12",-1.50524755649446,-0.683887928411577,-7.68646873200529,1.78640610062573e-09,6.8789551047232e-09,11.4648142102455," Female","gse174409"
"CYP39A1",-0.870088504356571,0.626299713992072,-7.68616715265704,1.78813121372908e-09,6.88406654324658e-09,11.2829209936642," Female","gse174409"
"PRR13",0.472140403230603,3.72123767740034,7.68546071275684,1.79217881597147e-09,6.89811499347347e-09,10.6958941029133," Female","gse174409"
"SLC16A9",-0.802968845076098,4.06290620531826,-7.68448944315018,1.79775887086665e-09,6.91805431210114e-09,10.6351596390212," Female","gse174409"
"MKNK1-AS1",-1.87854565666699,-1.67433125118011,-7.68347489587844,1.80360627288178e-09,6.93901333125378e-09,11.5442517947422," Female","gse174409"
"ZBTB41",0.230978595502079,7.18824984095992,7.68331625978765,1.8045223137363e-09,6.94099482854704e-09,10.33323335978," Female","gse174409"
"DIPK1C",-0.768996580128576,3.68426722978857,-7.6822379305411,1.81076155148695e-09,6.96344627742448e-09,10.7015581892157," Female","gse174409"
"SDS",-1.14176387917507,3.05598114047201,-7.68119562897338,1.81681301028474e-09,6.98516579187439e-09,10.840082681783," Female","gse174409"
"HELB",-0.768034070621407,3.89914530146561,-7.68063762219824,1.82006109874439e-09,6.99609983525797e-09,10.6533433659396," Female","gse174409"
"HTRA2",0.401745925250033,4.03681605124635,7.67866658661495,1.83158120406557e-09,7.03881861926529e-09,10.6098056310457," Female","gse174409"
"AASDHPPT",0.480913199770529,7.29600429809592,7.67772447944894,1.83711348189651e-09,7.0585121549715e-09,10.3141102896814," Female","gse174409"
"USP5",0.410508128488915,6.81716266355705,7.67701699060592,1.84127910216253e-09,7.0729471769488e-09,10.3206653050609," Female","gse174409"
"GAS6-DT",0.816022778061417,1.40438974389739,7.67649397421816,1.84436469074813e-09,7.08322796364752e-09,11.1254343577531," Female","gse174409"
"STAG2",-0.252061265790409,7.20684033945408,-7.67490856030416,1.85374990133603e-09,7.11769233412275e-09,10.3058985473193," Female","gse174409"
"HIP1",-0.552807251855264,5.50601662127654,-7.67399045713703,1.8592068236794e-09,7.13706163474535e-09,10.3847852316699," Female","gse174409"
"DYNLT3",0.661504435320044,6.44795479915755,7.673661884763,1.86116369051771e-09,7.14298942775411e-09,10.3228671781573," Female","gse174409"
"LINC02997",2.02280867216359,-1.44848445094069,7.67357566957268,1.86167750320311e-09,7.14337750009811e-09,11.4995498463261," Female","gse174409"
"SHISA3",-2.58895475919,-1.48131894858403,-7.67310277429501,1.86449834067111e-09,7.15261564243711e-09,11.5078515071602," Female","gse174409"
"FAM241A",0.920911918546326,2.00090140453212,7.67093719510355,1.87747126775424e-09,7.20078665489875e-09,11.0044243778637," Female","gse174409"
"DISP1",-0.550228491298655,3.07770567315754,-7.66800237047967,1.89519777316406e-09,7.2671639910715e-09,10.7742559594577," Female","gse174409"
"DHCR24",0.60550988931947,7.52531757802587,7.66785566533662,1.89608829690251e-09,7.26896840112637e-09,10.2799765195496," Female","gse174409"
"GANC",-0.343366717634519,4.93640778228567,-7.66772324157111,1.89689249275249e-09,7.27044113309408e-09,10.4262212373658," Female","gse174409"
"LOXL2-AS1",1.37330302819645,-0.808978244945294,7.66554994610027,1.91013994702999e-09,7.31959538258625e-09,11.4072714955501," Female","gse174409"
"LAMTOR3",0.536574676085812,6.23896512332405,7.66473776408752,1.91511456635806e-09,7.337033649644e-09,10.3021991499747," Female","gse174409"
"NUB1",0.318926434201152,5.46252832928974,7.66359617368049,1.92212891043641e-09,7.36227689992118e-09,10.3516698674784," Female","gse174409"
"ENKD1",-0.690703215919858,2.28013423307565,-7.66165874213513,1.93409253884388e-09,7.40646189266566e-09,10.9165903533178," Female","gse174409"
"TMED10",-0.295355709889292,7.42255544239959,-7.66124806216833,1.93663811547225e-09,7.41456959537914e-09,10.2591725618063," Female","gse174409"
"GALNT13",-0.444515020643715,5.88078476840409,-7.6588449723773,1.95160140734118e-09,7.47020538692358e-09,10.3033281429235," Female","gse174409"
"MBTPS2",0.400079018572279,5.06894443540092,7.6555925794964,1.97203890442186e-09,7.5467657299664e-09,10.3702408068536," Female","gse174409"
"PALLD",-0.541754510477018,5.67538254555348,-7.65438761952303,1.97966534820073e-09,7.57427663837455e-09,10.3057254440616," Female","gse174409"
"PHF2",-0.367357328105848,5.44387498612568,-7.652588653079,1.99110676909395e-09,7.6163684124303e-09,10.3186543444052," Female","gse174409"
"IFI44",-0.614188242134946,3.51243392083628,-7.65064171663968,2.00356442837742e-09,7.6623280359666e-09,10.6296582554511," Female","gse174409"
"MT-CYB",-0.751251440004304,8.40568744835612,-7.64997242914028,2.00786505802728e-09,7.67707892409854e-09,10.2184678929126," Female","gse174409"
"TIMM17A",0.668941851331228,5.79692071555772,7.64960699087052,2.01021717641435e-09,7.68437480268461e-09,10.2819720124235," Female","gse174409"
"WNT8A",-1.13831294501899,0.0377185910208858,-7.64732530218631,2.02496607375615e-09,7.73904565481237e-09,11.2450271945892," Female","gse174409"
"GIPR",-1.71385395686914,-0.0475131038452028,-7.64589072937916,2.03429501455317e-09,7.77298287128052e-09,11.2693598918862," Female","gse174409"
"LOC130932201",-1.61879951295265,-1.50773851574439,-7.64520860279701,2.03874603360409e-09,7.78827082225848e-09,11.4082464862467," Female","gse174409"
"CDC27",0.344554440543076,7.33659061875456,7.64395693066599,2.04693901600623e-09,7.81784365137951e-09,10.2043762362032," Female","gse174409"
"ESR2",-0.786703336949409,1.43755410158896,-7.64281224262628,2.05446078273935e-09,7.84484043424563e-09,11.010957565285," Female","gse174409"
"AIDAP2",-0.927727936313402,3.89250300804148,-7.64214687252149,2.05884574471078e-09,7.85985024155246e-09,10.5376249589564," Female","gse174409"
"KLHL28",0.319456076799886,6.04976496344431,7.64118942260677,2.06517215492357e-09,7.88226346848335e-09,10.2347714840519," Female","gse174409"
"STMN3",0.371031960559692,7.61129515514628,7.63868127343862,2.0818380009639e-09,7.94412124309614e-09,10.1846607482974," Female","gse174409"
"NR2C1",0.220597469123198,5.44790817740854,7.63540114466644,2.10383824035481e-09,8.02630286583678e-09,10.261411461951," Female","gse174409"
"EPHB3",1.12707296662044,2.08682785450435,7.63417902624465,2.1120949587123e-09,8.05602724555999e-09,10.8700412452104," Female","gse174409"
"MYLK4",0.535777739226002,2.28212099748014,7.63358691021589,2.11610707910512e-09,8.06784075655258e-09,10.8220736188362," Female","gse174409"
"NFXL1",0.256878807134688,5.02500139309399,7.63358435816646,2.11612438816504e-09,8.06784075655258e-09,10.3032669626356," Female","gse174409"
"LIMS1",-0.551018760275099,4.79766947097995,-7.63336778184858,2.11759381901582e-09,8.07166514277577e-09,10.3386563440834," Female","gse174409"
"RPL24",-0.366146514977565,6.74945193559567,-7.63043990765165,2.13756018318237e-09,8.14597736915538e-09,10.1720198739493," Female","gse174409"
"MAP2",0.310740087760975,11.4628451895282,7.62984856986918,2.1416157401254e-09,8.1582563607869e-09,10.1789191875805," Female","gse174409"
"GPX7",-0.628675476396289,1.44963513098282,-7.62983266382949,2.14172493520225e-09,8.1582563607869e-09,10.9646265833049," Female","gse174409"
"CYFIP2",0.335269712209993,8.82197789968015,7.62770947422342,2.15635115042133e-09,8.21216327010843e-09,10.1463161254811," Female","gse174409"
"RNF32",-0.707194244851445,1.2358036405042,-7.62626370735397,2.16636834116286e-09,8.24849749608181e-09,10.9911514232643," Female","gse174409"
"ACOX1",-0.235779581687589,7.31075633918565,-7.62592911740862,2.1686932707641e-09,8.25553371973958e-09,10.1464214190866," Female","gse174409"
"SIRPB2",-1.39379435713608,0.190562222208241,-7.62565851867121,2.17057539143236e-09,8.2608815853788e-09,11.1641342338854," Female","gse174409"
"NUP155",0.227483616722181,5.86279937958598,7.62396734855563,2.18237551397947e-09,8.30396521685441e-09,10.1904323061173," Female","gse174409"
"GINS1",0.539751524803983,2.01143304661407,7.62337709824514,2.18650918935287e-09,8.31786539747447e-09,10.8405652739262," Female","gse174409"
"RNU6-529P",-1.10784921025854,-0.451840487425929,-7.62199767551294,2.19620045338219e-09,8.35289686829098e-09,11.2273503823637," Female","gse174409"
"PDIK1L",0.441475505658304,4.96003365170388,7.62185040960313,2.19723763924968e-09,8.35500577719083e-09,10.2760001741697," Female","gse174409"
"RELL2",0.64925196854901,4.39500876842018,7.62083696996225,2.20438864666e-09,8.38035648694003e-09,10.3640688943598," Female","gse174409"
"CERS5",-0.330433958598392,5.4449292553752,-7.6194327480815,2.21433588266127e-09,8.41632406521385e-09,10.2114258462134," Female","gse174409"
"KLHL24",0.332532202117181,8.30993598436115,7.61928620845836,2.21537654544282e-09,8.4184308726827e-09,10.1191361602802," Female","gse174409"
"ATF7IP2",0.387029515447389,4.54262710342049,7.61864993042641,2.21990084655413e-09,8.43377167537432e-09,10.3261418090715," Female","gse174409"
"TEX41",1.40888163949039,0.646859492785458,7.6185341150693,2.22072536168709e-09,8.43505272886589e-09,11.0786513997716," Female","gse174409"
"ELL2",1.02973303830152,6.84239427365999,7.61794055066573,2.2249559269015e-09,8.44926769169332e-09,10.1337048139323," Female","gse174409"
"PRKAG2",-0.496782463336089,6.47773986422225,-7.61716645949115,2.2304853884998e-09,8.46840789417482e-09,10.138389016568," Female","gse174409"
"TSPAN14",0.540717025729889,5.7973807471056,7.61579118671001,2.24034338761485e-09,8.50397010882137e-09,10.1711229096717," Female","gse174409"
"DNM2",-0.388417114829781,5.91414875709417,-7.61490105531152,2.24674728396771e-09,8.52640840565603e-09,10.1588874478552," Female","gse174409"
"LINC02389",0.71584004217272,4.10177700447174,7.6141918313032,2.25186288209145e-09,8.54394884395459e-09,10.3972966958168," Female","gse174409"
"MACC1",2.10969089266174,-1.75584507391391,7.61376449519315,2.25495090481965e-09,8.55379031591569e-09,11.3278262986632," Female","gse174409"
"GAS2L2",-1.75574235146366,-0.0966552855112668,-7.6112656406345,2.27309383888709e-09,8.62072332543746e-09,11.1663169736216," Female","gse174409"
"ZNF728",-0.947567702019352,2.49868662017845,-7.60786199643036,2.29804300836513e-09,8.71343404858533e-09,10.7081673341757," Female","gse174409"
"FRS3",0.641797154207608,3.48141885336966,7.60754510538539,2.30037986565895e-09,8.7203843834189e-09,10.4975228932962," Female","gse174409"
"NNMT",2.10985063170455,0.355230284098238,7.60678802463209,2.30597252877681e-09,8.73967122850837e-09,11.1055578815051," Female","gse174409"
"MIR5002",0.895584406613748,-0.780798043030334,7.60632981665513,2.30936403339289e-09,8.75060903108527e-09,11.2094211677015," Female","gse174409"
"CENPT",0.375529641857903,4.52712235267855,7.60594578609962,2.3122103746415e-09,8.75947677274453e-09,10.2875364452184," Female","gse174409"
"PLEK",-1.25824599841083,2.23128941649656,-7.60251197939214,2.33781864550903e-09,8.85455206457674e-09,10.7531417201927," Female","gse174409"
"KIAA1614",0.639548248662661,3.46538844363939,7.60130075322689,2.34691965839063e-09,8.88707774383796e-09,10.480853001929," Female","gse174409"
"DNAI4",-0.711947806207945,4.44624832615439,-7.59881984590911,2.36567257807862e-09,8.95613006429635e-09,10.286337485763," Female","gse174409"
"RIN2",-0.366934749226683,5.52708153829869,-7.59834992850962,2.36924161615273e-09,8.96768054537232e-09,10.1357267487375," Female","gse174409"
"ZBTB25",-0.341721388976722,5.93554415652759,-7.59827229320722,2.36983178112519e-09,8.96795327929513e-09,10.1034850554256," Female","gse174409"
"ME2",-0.233103535035844,6.45168214841845,-7.59622194676499,2.38547178340274e-09,9.02516526752308e-09,10.0705190307429," Female","gse174409"
"MCCC2",-0.431428071469932,5.01499583112111,-7.59345802942669,2.40671971617272e-09,9.1035645907416e-09,10.1774758010309," Female","gse174409"
"ABHD17C",-0.484978294108392,4.3648637724149,-7.59081828513776,2.42719118351009e-09,9.17899326969109e-09,10.2688195178151," Female","gse174409"
"SPECC1L",0.331144409464622,4.61733403031981,7.58892798056938,2.4419584596456e-09,9.23282196985706e-09,10.2177754672689," Female","gse174409"
"HYI",-0.505001532213783,3.31483988670123,-7.58870879884098,2.44367658226746e-09,9.23730027570811e-09,10.4683876370583," Female","gse174409"
"PLPPR3",-0.969299260988684,3.14939654564157,-7.58751013176386,2.45309427850416e-09,9.2708752983905e-09,10.5142409713563," Female","gse174409"
"KAT8",0.264777191608891,5.29968216784774,7.58661928392063,2.46011719343856e-09,9.29538714281335e-09,10.1193026497215," Female","gse174409"
"KLF16",-0.904744101748805,4.18908940806039,-7.58580703685902,2.46653813116148e-09,9.31761425409736e-09,10.2983679334612," Female","gse174409"
"CYB5R4",-0.2715232377042,5.44464699618988,-7.58537966521213,2.46992335036568e-09,9.32836641315288e-09,10.1007214056669," Female","gse174409"
"SAXO4",-1.06694965084223,1.73018331925148,-7.58512990242093,2.47190389447601e-09,9.33380988426815e-09,10.7829417222487," Female","gse174409"
"CCDC13",-1.04059982081261,0.183206376446205,-7.58486268430501,2.47402462692427e-09,9.3397802109994e-09,11.0279259994983," Female","gse174409"
"DGKE",0.371006871043278,6.88216864225665,7.58405091439805,2.48047836130004e-09,9.36210204006595e-09,10.0189679067866," Female","gse174409"
"AMY2A",-1.00914387099846,0.303324484973643,-7.58248089032271,2.4930085657509e-09,9.40734363736262e-09,11.0028487616081," Female","gse174409"
"LINC01616",-0.98164321330586,4.48815015550078,-7.58018759442976,2.51142590095852e-09,9.47360274767085e-09,10.228681447121," Female","gse174409"
"ADH5P3",0.734674332673289,1.67488275394621,7.58015826689667,2.51166231492643e-09,9.47360274767085e-09,10.7659563941922," Female","gse174409"
"RPP14",0.266139043228908,5.06038462287724,7.57920283177137,2.51937651492709e-09,9.50062921500502e-09,10.1232956702807," Female","gse174409"
"HIBADH",-0.337089033404989,4.52658467788693,-7.57853425868267,2.52478878646727e-09,9.51896517206753e-09,10.1990599448436," Female","gse174409"
"PARP2",0.402581608874147,5.21999163221138,7.57358713607129,2.56520297676109e-09,9.66922872925909e-09,10.0874594735252," Female","gse174409"
"G3BP2",0.538171889634359,8.67691437012643,7.57311673062822,2.56907962006425e-09,9.68173288562858e-09,9.96993488189973," Female","gse174409"
"PKD2L2",-1.33595712680162,-1.33579993025762,-7.57227625265703,2.5760207652749e-09,9.70577784635247e-09,11.1596142202758," Female","gse174409"
"STAT5A",-0.80092086146545,2.39277136399627,-7.57216251004134,2.57696156773066e-09,9.7072095268444e-09,10.6099406968347," Female","gse174409"
"CHDH",-0.404729051836233,4.72873282073501,-7.57181109265808,2.57987044488967e-09,9.71605255234885e-09,10.1472119742265," Female","gse174409"
"SCYL3",0.372162860014437,4.45369417967534,7.57086417068016,2.58772513209925e-09,9.74351409865258e-09,10.1863816703322," Female","gse174409"
"ATP6V1E2",-0.358465051199212,3.3517849669023,-7.57078653000555,2.58837022735978e-09,9.74382345919321e-09,10.4010688931276," Female","gse174409"
"PNMA8A",0.453589299525917,7.9544566669953,7.57069411935646,2.58913825363529e-09,9.74459535381021e-09,9.96317836357906," Female","gse174409"
"MSX1",1.01005988662548,0.542273387250604,7.57047273284511,2.59097913477444e-09,9.74940387908931e-09,10.9278754641231," Female","gse174409"
"ZNF439",-0.313325624376697,4.79044380700664,-7.56734366097154,2.61713967018365e-09,9.84570105438139e-09,10.1222302324094," Female","gse174409"
"SEPTIN7",0.38538852065499,9.2173206709224,7.56725517334409,2.61788332790952e-09,9.84635865336502e-09,9.95228308695357," Female","gse174409"
"TRPV2",1.27133628407872,1.98677624751331,7.56595202614014,2.6288597908809e-09,9.88549513803118e-09,10.6817275783564," Female","gse174409"
"ACOX2",-0.714696909055522,1.72059377728301,-7.56481307447733,2.63849121611926e-09,9.91761719913178e-09,10.7077293346936," Female","gse174409"
