baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Bzw1	942.345277187121	0.140345601232894	0.0897759972754961	1.56328646288623	0.117985230923044	0.443483557521329
Cdc16	218.867045671165	0.231838761246309	0.148345318147499	1.56283166965737	0.11809219303855	0.443782089231154
D3Bwg0562e	57.5548919959466	-0.366164918931645	0.234319515534331	-1.56267359164114	0.118129388972069	0.443818366494736
Psg29	17.6547568833312	-0.497638170745787	0.318542751534722	-1.56223354117522	0.118232981738055	0.444104025111192
Mrpl12	182.635136193584	-0.258658207950078	0.165611974846605	-1.56183276112525	0.118327391799196	0.444355066756525
Fto	1254.0719054094	0.12091010553444	0.0774467585227802	1.56120291979523	0.11847588031471	0.444704964397824
Gm15328	9.30493623583688	-0.50810569441453	0.325478557120783	-1.5611034376866	0.118499347119007	0.444704964397824
Ntn3	17.6893194825116	-0.499565392181486	0.320011359514655	-1.56108643436643	0.118503358391725	0.444704964397824
Gm16552	92.5159802474914	-0.343294264596012	0.219949059203373	-1.56078987488912	0.118573337202127	0.444863971053566
Kcns2	9.55335973423865	-0.508051241724297	0.325538701512444	-1.56064774898931	0.118606885976344	0.444886257128214
Tenm4	1423.90892376521	0.131181379957026	0.0840746158993109	1.56029710696663	0.118689686747935	0.445093230685647
AA987161	312.490882692117	0.195329000748167	0.125209035930089	1.5600231987828	0.118754399077938	0.445222818417477
Zfp777	66.5183038568474	0.356802412013111	0.228731667990528	1.55991697672526	0.118779502071288	0.445222818417477
Rnf6	179.006523894233	0.26516287326691	0.170051000793602	1.55931380603134	0.118922125646121	0.445653751781766
Gm9917	39.2644990807131	-0.425622935091295	0.272986577273091	-1.55913502906595	0.118964424385456	0.445708610682919
Arrb2	326.360124871282	-0.196814783513726	0.126243468407604	-1.55900963429068	0.118994099901891	0.44571616127826
Cdh9	14.7749222886955	-0.502244350922336	0.322402648450186	-1.55781707543863	0.119276617039565	0.446670557047536
Apobec2	9.93526300399582	-0.508032384672788	0.326236873884262	-1.55725003928594	0.119411132123148	0.447070395685969
U2af1	110.253595970003	-0.309426814574087	0.198719272076137	-1.55710521350709	0.119445507449964	0.447095216503769
Epb4.1l2	1548.37825340383	-0.151721631652695	0.0975048223254319	-1.55604233754007	0.11969802517503	0.447624501664058
Mknk2	167.298792176599	0.270642889548552	0.173905756628658	1.55626182131773	0.119645846059618	0.447624501664058
Tmc2	11.9551667227271	-0.505587091488413	0.324886928105348	-1.55619401013411	0.119661965291989	0.447624501664058
Zdhhc4	340.671390204414	0.189027519509751	0.121475531772249	1.55609542721865	0.119685402232468	0.447624501664058
Lclat1	299.287927241847	0.200256985959296	0.128750109255387	1.55539274581949	0.11985256072719	0.448098413818549
Agpat6	867.4333886537	0.159579467672495	0.102619176913691	1.55506477903941	0.119930642193772	0.448286329925872
Gpr173	50.0770043038421	0.401659487156193	0.258360451175139	1.554647723091	0.120029991308521	0.448296252720728
Ndufv1	484.357433132556	0.188782538839426	0.12142659506071	1.55470503595229	0.120016334688614	0.448296252720728
Rnf113a2	166.467938902298	0.276549461212851	0.177892615813823	1.55458651247379	0.120044578037107	0.448296252720728
Usp48	2101.50998394057	0.120451720503565	0.0774733804624761	1.55474977062483	0.120005676069503	0.448296252720728
AU041133	30.8264412648632	0.444023698661245	0.285648258180063	1.55444217125717	0.120078980607612	0.448320827968271
Slx4ip	153.849300291491	-0.254260446671317	0.163644921573272	-1.55373258288051	0.120248217580636	0.448848686146485
Klhl41	15.3640355552986	-0.505900692640497	0.325679355751326	-1.55337046609359	0.120334654445464	0.449067304709173
Pdpn	57.4756018095583	-0.387254491249471	0.249405519659026	-1.55271018772521	0.120492387339894	0.449447761480334
Slitrk1	54.2290414876238	-0.370807726652016	0.238810744950597	-1.55272630939921	0.120488534131134	0.449447761480334
Dbx2	27.6482561456547	-0.471980968660968	0.304015774663247	-1.55248841670723	0.120545402173441	0.449503808887817
Prdm4	288.973009365429	0.198731923848241	0.128014774429829	1.55241396732044	0.120563203550524	0.449503808887817
Sgsh	312.509642546483	0.200415834086252	0.129121541976222	1.55214870438241	0.120626646529381	0.44953517244192
Zbed3	68.7402599740122	0.364761332959639	0.235004598465172	1.55214551264918	0.120627410055781	0.44953517244192
AW551984	29.8087242154545	-0.45908289327099	0.295913236738644	-1.55141046859104	0.120803348054583	0.449869381788235
Atrx	3220.14518529321	-0.114423689842218	0.073760708175806	-1.55128241948942	0.120834018041462	0.449869381788235
Ccdc24	52.5138278728357	-0.373954214208892	0.241075881076327	-1.55118883124809	0.12085643790686	0.449869381788235
Gli1	21.1495477746671	0.473715995150442	0.305389192581574	1.5511878175712	0.120856680759667	0.449869381788235
Manea	486.926051782531	0.177762546955558	0.11458537534628	1.55135458096948	0.120816733362684	0.449869381788235
Mrps23	306.041049651774	-0.196728703094023	0.126838335682812	-1.55101927217012	0.120897065528374	0.449915776887812
Fkbp8	726.208570752993	0.15060775118513	0.0971499160805937	1.55026125869413	0.121078821910093	0.45048814044314
Mov10	28.1635282442833	-0.467003787259289	0.301286103864015	-1.55003427396728	0.121133289853501	0.450586757317478
Camkk2	66.3226030694507	-0.358682920174677	0.231494722400175	-1.5494215870487	0.121280407768639	0.450821797181973
Cdc45	29.7794537198903	-0.463722541829492	0.299283996983379	-1.54943981804428	0.121276028139298	0.450821797181973
Gm5546	10.5776407678689	-0.504125908922061	0.325351331974695	-1.54948161995314	0.121265986540017	0.450821797181973
Nkain4	42.1374692065427	0.409147261823496	0.264101368863906	1.54920538118958	0.121332356303765	0.450910883182396
X4933431K23Rik	19.3188107942136	-0.501180387386872	0.323647303370554	-1.548538740065	0.121492642060229	0.451402451961846
Zc3h12d	20.6172314319847	-0.496065734590822	0.32044322680266	-1.54806122613512	0.121607556238494	0.451725256161156
Cisd1	757.910899363521	0.146017170877237	0.0943477914740095	1.54764800103944	0.121707067834011	0.451876946445907
Kcnd3	50.1725159801327	0.395356014572136	0.255473469752681	1.54754235324268	0.121732519828825	0.451876946445907
Sdc2	164.576736689817	0.256075051525997	0.165453538405556	1.54771577564157	0.121690742199224	0.451876946445907
Rpl3	95.2209110534777	0.318262621995075	0.205700600811853	1.54721289456115	0.121811917643648	0.452067535907358
Sep15	1896.25072554094	0.117287296697746	0.0758155419143537	1.54700861770851	0.121861167625469	0.452146178935484
Pm20d1	19.3042601932229	0.47784322549206	0.308946265257525	1.54668717258566	0.121938697728421	0.452329690422599
Gm10718	163.808386195036	-0.264280613151853	0.170952103927555	-1.54593366843761	0.122120588298885	0.452795941060339
Rsl1d1	420.193427192859	-0.169379200972044	0.109557118422811	-1.54603556035823	0.122095979917695	0.452795941060339
Mkrn1	1942.25676486746	-0.11551148549345	0.0747334519449968	-1.54564632687469	0.122190006348637	0.45294910565952
Olfr606	9.32230009148481	0.502944520081246	0.325492902161046	1.54517814902274	0.122303178193742	0.45326435451103
Nop16	140.376877844562	-0.273551873948157	0.177059446769563	-1.54497192292811	0.122353054862333	0.453344935859195
Rdh12	53.2526506356485	0.384563370650882	0.248976148185836	1.54457916331746	0.122448089426991	0.453592761615295
Gm16894	19.348054709865	0.491438780664695	0.318249577256847	1.54419303522931	0.122541575604679	0.45383473897812
Atic	413.386059868046	-0.177209936694893	0.114787602943874	-1.5438072766581	0.122635027996268	0.453867901040851
Phf16	56.4376328879182	-0.368435449797021	0.238623939962512	-1.5440003624737	0.122588244809654	0.453867901040851
Syngr2	613.714869676886	0.163079261825137	0.10563008540269	1.54387134312574	0.122619503644987	0.453867901040851
Kat6a	2931.92908627631	-0.0986664197343324	0.0639177018595251	-1.54364779808849	0.122673678926675	0.453906696262788
Edc4	332.985288334472	0.195576697983711	0.126761856742767	1.5428670974786	0.122863025421339	0.454294353290376
Gm26510	13.9834720782081	-0.501549797201755	0.325067955154959	-1.54290753440359	0.122853212486813	0.454294353290376
Gm26773	11.2081792162775	0.503333192338221	0.326226382695198	1.54289542182276	0.122856151814309	0.454294353290376
Acy1	272.778873332322	0.229202186748328	0.148570085010021	1.54272097732776	0.12289848988466	0.454321235604821
Bloc1s4	62.5695001452141	-0.35561387824763	0.230552310909164	-1.54244334765197	0.122965894730491	0.454466153139249
Hsd3b7	118.790979675493	0.275265260078186	0.178578293981446	1.54142619430996	0.123213092932273	0.455275344992124
Fam133b	507.604254249759	0.176190159798644	0.114319626177362	1.54120657747159	0.123266517191399	0.455368330587392
A930033H14Rik	18.0717384510062	-0.49975109368969	0.324316565600006	-1.54093606894584	0.123332346282606	0.455463523171327
Atf6b	331.361357797584	-0.199467797265196	0.129451545631591	-1.54086840981309	0.12334881563359	0.455463523171327
Alg8	154.610563472711	0.268955744568128	0.174608170869189	1.54033882394668	0.123477784912524	0.45583528661636
Efcc1	40.8704232310387	-0.407936562095316	0.264946845295137	-1.53969209046779	0.123635425730779	0.45589502293496
March4	12.6731121905001	-0.501844701370485	0.325906169776856	-1.53984412665183	0.123598352903607	0.45589502293496
Mrpl3	282.008754443173	0.208358201803235	0.135291830872301	1.5400649134529	0.123544531230974	0.45589502293496
Phkb	646.850211490755	-0.154575966255176	0.100389228712385	-1.53976644942692	0.123617292799363	0.45589502293496
Slit1	14.3929736857767	-0.49746803412947	0.323031584060516	-1.53999812611598	0.123560810193022	0.45589502293496
Lama3	51.2834990451882	-0.386992856802987	0.251390665156072	-1.53940822171232	0.123704668125333	0.455941679362219
Slco2a1	11.3050638806209	0.498997810826452	0.324141646302953	1.53944368617192	0.123696015839273	0.455941679362219
Nanog	9.89168609610653	0.498920787225309	0.324255507993098	1.53866557368064	0.123885960963197	0.456454496300753
Nsmce1	103.804353323047	0.291323453718014	0.189342437595195	1.53860622804936	0.12390045716889	0.456454496300753
Srsf7	424.586407409942	-0.188071196406112	0.122258857178333	-1.53830324237189	0.123974487338069	0.456622831763577
Vwa5b2	19.5507085814885	-0.478007564535704	0.310768180600516	-1.53814835100563	0.124012346134539	0.456657894335457
Sfi1	321.376411793177	-0.215630944569974	0.140206862634171	-1.5379485748326	0.124061189068359	0.456733379174671
Gm16163	11.5200374319111	-0.501406431348975	0.326052018479208	-1.53781115567898	0.124094795154274	0.456752747628134
Adamts17	23.4054222617893	-0.473529154401302	0.308033476986607	-1.53726523179781	0.124228371924435	0.457139982916268
C230021G24Rik	18.2432288805417	-0.480045995652573	0.312442149380933	-1.53643161335219	0.124432558252169	0.4577229572961
Ppp3r2	10.4970300375851	-0.500795574061658	0.325973069635947	-1.5363096547238	0.124462452711642	0.4577229572961
Zmat4	22.2471031929761	-0.48359362505442	0.314784130884821	-1.53627066172331	0.124472011845073	0.4577229572961
X4930481A15Rik	48.7107628442401	-0.385306474775061	0.250853279871766	-1.53598340421152	0.124542450669072	0.457736669379936
Clk4	1862.40894510207	0.108650970609587	0.0707301704274345	1.53613330708791	0.124505688893196	0.457736669379936
Hps1	255.663102573043	0.212782572538299	0.138538623448583	1.53590794568036	0.124560959118221	0.457736669379936
Zfp28	47.391211977472	-0.402295890375642	0.262206092748915	-1.53427361720719	0.124962353413372	0.459107013885789
Appl1	1714.64362210252	0.121295948510836	0.0790711376001976	1.53401041381417	0.125027090864717	0.459160749595607
Tob1	688.48661140288	0.142891013249662	0.0931503568107867	1.53398245741465	0.125033968550672	0.459160749595607
Olfm1	590.547145600169	0.171867929358816	0.112111309627173	1.53301152158835	0.125273016120204	0.459933784862374
Mcph1	86.794970455385	0.317164628016526	0.206928279512003	1.53272732351756	0.12534305396571	0.460086098315137
C030039L03Rik	79.3967425396748	0.34335433654432	0.224128294767353	1.53195444109689	0.12553367766431	0.460601488004277
F11	12.2698526094117	-0.499379073200554	0.325981142071113	-1.5319262642856	0.125540631458036	0.460601488004277
Adap2	45.0169805038983	0.391100982802831	0.255368139030939	1.53151831816986	0.125641342673081	0.460866058692018
Msl1	1246.24087350196	-0.154879141417849	0.101157284728616	-1.53107254542624	0.125751464259614	0.461165019362635
Vmn1r231	9.17757323109627	-0.498329524960546	0.325572472983807	-1.53062548683386	0.125861979006563	0.461465285486181
Leprel4	434.306566426276	-0.185595964826348	0.121283141281545	-1.53027010073484	0.125949885900508	0.461682543539759
Nfya	325.592850777552	-0.197646057521491	0.129171220510739	-1.5301090811096	0.125989730816171	0.461693641218356
Vmn2r120	14.3624285885799	0.493334581338644	0.322435358360067	1.53002630929742	0.126010216834947	0.461693641218356
Hmmr	22.1749484615157	-0.497379326946913	0.325122799703574	-1.52981989389975	0.126061315937437	0.461767577769032
Ngef	28.4359469107844	-0.453314744974751	0.296339675962696	-1.52971330451146	0.126087708960143	0.461767577769032
Plxnb2	119.787517311889	-0.276585427162046	0.180963280904046	-1.52840634730038	0.126411679874675	0.462848854692231
Kif14	29.7976783421697	-0.447067199311925	0.292548729536202	-1.5281802796433	0.126467783629785	0.462949083464414
Ppap2c	410.854620713057	0.17976952852402	0.117687112362966	1.52752094018232	0.126631524226068	0.463443193590474
Alb	13.0167268595063	-0.493177710840635	0.322895863217663	-1.52735840566711	0.126671913451498	0.463485743269174
X5530401A14Rik	15.1563999059194	-0.492508312885674	0.322547100093132	-1.52693455542917	0.12677728584191	0.46366073174229
Rbbp6	1913.03113933422	0.111520409928303	0.0730339954794919	1.52696575336096	0.126769527473433	0.46366073174229
Tub	64.1632471785914	-0.388819186452624	0.254713050964061	-1.52649887778025	0.126885669716989	0.463951822514082
Abcf3	396.793800231249	0.177211241142008	0.116142498314683	1.52580875832257	0.127057498862871	0.464199650329112
Gm13546	9.79991888982896	-0.497603145271539	0.32613378039513	-1.52576388949548	0.127068676778063	0.464199650329112
Olfr733	14.7772504504353	-0.495900960445191	0.324988132028132	-1.52590483027935	0.127033567577124	0.464199650329112
Rmi1	41.1515840904972	0.413496513971026	0.270957268217088	1.52605802638864	0.12699541406366	0.464199650329112
Atp2c1	2437.06284219265	-0.112868995850457	0.0740091955479636	-1.52506718948606	0.127242339893736	0.46472870921298
Gm5918	101.141318427659	-0.304780434337324	0.199917764588368	-1.52452902304539	0.12737661247368	0.464902997372791
Ppfia1	725.834047694178	0.146676076369787	0.0962045493587128	1.52462723797899	0.127352099618359	0.464902997372791
Znhit3	44.3560099433073	0.395168381625404	0.259200777723945	1.52456479913138	0.127367682917566	0.464902997372791
Cul5	655.450055335951	0.156354266333607	0.102576161745975	1.52427487704999	0.127440060233367	0.465029241530903
Cd46	81.8670549001447	0.326164112484651	0.214042776903733	1.52382676585879	0.127551991456275	0.465202000196446
Gm26662	28.1038698723707	-0.452009684756854	0.296654001741709	-1.52369319848383	0.127585369304013	0.465202000196446
Rpf2	106.429736022876	0.291495524139488	0.191339028566287	1.52345042369912	0.127646054957593	0.465202000196446
Spg21	134.331110984136	-0.258933955733337	0.169971962290795	-1.52339216564637	0.127660620880519	0.465202000196446
Ttc38	71.7102866240779	0.337679969078756	0.221580780473462	1.52395874929775	0.127519016099032	0.465202000196446
Vps53	910.869654301909	0.13347632637803	0.087606360153266	1.52359173631361	0.127610728755127	0.465202000196446
Eps8l1	141.11259086145	0.296168451739663	0.194461063884404	1.52302186269905	0.127753235804805	0.465236412268047
Gm22556	10.3239508641766	0.496857133680916	0.326234071680075	1.5230081000496	0.127756678930502	0.465236412268047
Prdx2	827.880210831068	0.186806276131355	0.122646255957065	1.5231306873057	0.127726012716414	0.465236412268047
Nacc1	545.992923942217	0.155576245412721	0.102187930089293	1.52245226297055	0.12789579801502	0.46563779693042
Cacna2d4	660.240377676617	0.148289805118278	0.097422975883686	1.52212354193863	0.127978128206584	0.465727090768042
Smu1	406.973619829228	0.192044079975752	0.126162183923002	1.52220002859936	0.127958967977028	0.465727090768042
Ssr2	512.714497821418	0.162206839919186	0.106590195836292	1.52178010976088	0.128064186906555	0.46593504353403
A130049A11Rik	33.2887627990084	0.434920220030274	0.285932992603159	1.52105644077909	0.12824567425981	0.466069191480058
Brk1	541.857118470773	-0.182291648125167	0.119839908935746	-1.52112639056581	0.128228122982082	0.466069191480058
Gpatch2	394.489468824034	0.175086457728977	0.115084778047319	1.52136938263884	0.128167167737112	0.466069191480058
Jak2	1083.44151284933	0.129953125379759	0.0854215704765749	1.52131510407428	0.128180781713304	0.466069191480058
Tyk2	244.299889874776	-0.215536844180777	0.141682138798068	-1.52127040154278	0.128191994703674	0.466069191480058
Ctsb	4675.13237413152	0.0992195118946747	0.0652410804405729	1.52081343878191	0.128306661018333	0.466185690112609
Dapp1	51.8124255407064	0.376956730651423	0.247887584459112	1.5206761220976	0.128341133663898	0.466205822330941
Hmcn1	96.4083693964334	-0.339382846734256	0.22321220492786	-1.5204493268813	0.128398085198163	0.466307582799908
Gm14014	12.1708612362747	-0.494382178126232	0.325229439317814	-1.52010279008944	0.12848514349748	0.466311148126569
Irs2	1402.34038302388	0.139538399962261	0.0917988219927175	1.52004564909701	0.12849950308151	0.466311148126569
Khk	51.8618135113668	-0.40219442503615	0.264604258134534	-1.51998470422067	0.128514819959668	0.466311148126569
Naa20	179.735365195148	0.237057371677886	0.155944594978852	1.52013842935713	0.128476187948227	0.466311148126569
Col6a4	23.789392651506	-0.486875677184633	0.320382226889883	-1.51967130608645	0.128593606679031	0.466491980645183
Hs1bp3	290.678660578239	-0.200252919930132	0.131805491550978	-1.51930634735868	0.12868540277599	0.466686341389468
Mterfd2	179.434629272754	0.236702773621188	0.155809829037849	1.51917741700165	0.128717844101558	0.466686341389468
Phkg1	78.4426597766956	-0.318262637192283	0.209519759467961	-1.51901013059797	0.128759946008604	0.466686341389468
Thra	4253.75053945813	0.129341759398161	0.0851494010694902	1.51899787636328	0.128763030521135	0.466686341389468
March5	294.61940904418	-0.214012930780367	0.140922477069781	-1.51865717400351	0.128848811679161	0.466892231031708
X4930524L23Rik	65.4661380235242	0.350373131012499	0.230748727250632	1.51841847704726	0.128908936627462	0.467005082017742
Cpsf7	901.848925838431	-0.134843550579881	0.0888277178897107	-1.51803461558366	0.129005672514224	0.467250484804271
Smap1	677.101105100274	0.171244705668655	0.112843377784328	1.51754324472586	0.129129583840129	0.467594182921313
X4932438H23Rik	36.6052074413747	0.445212560764194	0.293583252845635	1.51647805673127	0.129398514784689	0.46825233937581
Gimap9	10.1114005097251	-0.49471723687757	0.32621137522093	-1.51655421746871	0.129379271846928	0.46825233937581
Plekhh2	1096.60287710743	-0.120835859558689	0.0796772240483705	-1.51656713699428	0.12937600779195	0.46825233937581
Atp5c1	601.20540259757	0.14648058515361	0.0966362548824644	1.51579327377463	0.129571633388617	0.468352916201025
Gm15983	11.5748004854274	-0.493423397821886	0.32551889772817	-1.51580569136089	0.129568492523343	0.468352916201025
Hist1h2ac	21.1641081149601	-0.463738250561474	0.305884606350174	-1.51605618894921	0.12950514507444	0.468352916201025
Map3k1	122.047662995281	-0.288431347310707	0.190239749626638	-1.51614658806468	0.129482290268509	0.468352916201025
Tmem74	43.0319359035866	-0.393705052450791	0.259720205360493	-1.51588149217858	0.129549320984444	0.468352916201025
Cyp4f14	29.3189874999809	0.447679790018703	0.29542540213559	1.51537337948087	0.129677874935404	0.468606317761728
Ube2d3	1198.31435361611	-0.146654971303083	0.0967836671050843	-1.51528636690166	0.129699899293615	0.468606317761728
X4930481B07Rik	13.9416186759278	-0.487948476544719	0.322082438514764	-1.51498007402956	0.129777450314761	0.468676341186027
Elp2	995.810475966887	0.131264605203701	0.0866417783242413	1.51502667353464	0.129765649353906	0.468676341186027
Omg	10908.9695566963	-0.120571005481308	0.079593481358097	-1.51483517775595	0.129814149487845	0.468703832589544
Saal1	450.452268777044	0.185360255164775	0.122373121212468	1.5147137976725	0.12984489870642	0.468709833726535
Hnrnpab	266.536716882988	0.216470440904875	0.14292622593129	1.51456067278332	0.129883697902585	0.468744884211032
Pak2	1775.05352743719	0.110168216170067	0.0727542397536271	1.51425149301453	0.129962066134831	0.46892269003508
Mirg	40.0135455780271	-0.41598134785995	0.274778835266363	-1.51387696019859	0.130057048651433	0.469160349668501
Gfer	64.0316438332854	0.350423911779638	0.231506820046427	1.51366560911408	0.13011067162336	0.469248738258467
X1110028F11Rik	26.1394833364365	-0.444299107827173	0.29357225081194	-1.51342337907743	0.130172150154212	0.46929226583525
Mblac2	325.350392591055	0.191143521794714	0.126301682122211	1.51338856761829	0.130180987233683	0.46929226583525
Apba2	153.405740658082	0.258870194665601	0.171120702124689	1.51279296690223	0.130332255874516	0.469595947501195
Gm26679	22.4405117705234	-0.463187667027285	0.306196721739854	-1.51271269135537	0.130352654410627	0.469595947501195
Myo18a	2758.540561625	0.0970759714737329	0.0641706811831344	1.51277763744928	0.130336150996393	0.469595947501195
Gm24787	9.13551254508924	-0.490239885374175	0.324161181082988	-1.5123337215651	0.130448986542056	0.469837945717188
Gm24982	10.9788462486074	-0.492627201408303	0.325819648539303	-1.51196284084407	0.130543315945341	0.470072624166083
BC024582	34.2977906659507	0.418036211250636	0.276535290675677	1.51169208902495	0.130612212082646	0.47013476530374
Chrm2	21.7497309066367	-0.486021907362539	0.321538522560513	-1.51155109966978	0.130648099728816	0.47013476530374
Rbmx	658.51421832187	0.182897920191057	0.121000114633747	1.51155162740686	0.13064796538355	0.47013476530374
Myh3	15.4389317939579	-0.490074236729256	0.324294853527359	-1.51119955003514	0.13073761702652	0.470351855495723
X4921522H14Rik	13.4837473764212	-0.491655826254112	0.325370689008682	-1.51106366634332	0.130772230693113	0.470371367274291
Mrpl43	405.895614967065	0.211971453146066	0.140316506635737	1.51066655113034	0.130873428634539	0.47063031221088
E230016M11Rik	52.66898137262	0.364473689592199	0.241374398269096	1.5099931567136	0.131045170360195	0.470755034608244
Ogdh	2263.69398545357	0.110999510031934	0.0735024369589348	1.51014734510025	0.131005830914924	0.470755034608244
Rbm10	300.024497506862	-0.198702692131953	0.131565309442879	-1.51029699981987	0.130967656943195	0.470755034608244
Rlim	695.481306572798	0.148261337523869	0.0981890575960242	1.50995784208313	0.131054181783082	0.470755034608244
Tmem106b	3772.12336420378	0.106425091911816	0.070463665076659	1.51035419171049	0.130953070696744	0.470755034608244
Catsper2	265.690357985802	-0.20728467885217	0.137354192651397	-1.50912523928742	0.131266780736968	0.471413618184867
Braf	1558.56240284867	0.113433677793397	0.0751747230872062	1.50893376303905	0.131315710575393	0.471484260296766
Hgs	1086.30091486004	-0.133200562654219	0.0882814304682093	-1.50881744833287	0.131345440537228	0.471485949836687
Lancl1	703.010635444953	0.145768132601607	0.0966363842318398	1.50841873648641	0.131447390623995	0.471655842004251
Ppp1r18	55.5597184651703	-0.362725328046881	0.240469706939516	-1.50840341872299	0.131451308578943	0.471655842004251
Fam118a	35.1660093883221	0.41552747295194	0.275563605328928	1.50791855279997	0.131575373661306	0.47189084602232
Mir338	26.6236682705358	0.446811969840048	0.296303608414609	1.50795318433935	0.131566509306429	0.47189084602232
Gm26546	128.528569374566	-0.280442715332652	0.186003693924149	-1.50772659088703	0.131624516993622	0.471922569442947
Zfp524	80.7363675494712	-0.310526384811079	0.205966444239509	-1.50765522004148	0.131642791960162	0.471922569442947
Echs1	404.70733087955	0.186435161741347	0.123683026633119	1.50736254453385	0.131717753984985	0.47205794923255
Thy1	35.5057754675976	-0.413967354495053	0.274645464789939	-1.50727904723158	0.131739145941341	0.47205794923255
Gm26641	14.1645007853389	0.488411257650603	0.324065451395025	1.50713769563558	0.131775366268542	0.472082759460046
Sars	724.282079569206	0.162415967900805	0.107804383642075	1.50658036727011	0.131918252850839	0.472489603564885
Tek	70.7208759758327	-0.342509670606764	0.227375242067025	-1.50636308286282	0.131973992250337	0.472584202471539
Extl1	36.0534274020481	0.41874735522855	0.278030995611397	1.50611752588129	0.132037006302238	0.472607934413839
Lrrn4	10.143510490107	-0.491227792117235	0.326156936648344	-1.50610867628692	0.132039277692138	0.472607934413839
Fem1a	517.101231709534	0.160371950004884	0.106505084690545	1.50576801540369	0.13212673677048	0.472815952991233
Gar1	67.1596038370364	-0.368710705451631	0.24490145348832	-1.50554723216135	0.132183443201503	0.472913855184063
Ppib	24.9085629552865	0.445448146249113	0.29589753113383	1.50541352792715	0.132217793242562	0.472931747016791
Gm21984	1213.08654248383	0.130113295190773	0.0864594416736932	1.50490556811405	0.132348356568439	0.473293701230322
Abhd13	301.613778127515	0.201798904692841	0.134124420480876	1.50456497011753	0.13243595800741	0.473501892019394
Prkd2	79.3648079476264	0.316948105770389	0.210674621919703	1.50444369085514	0.132467161743931	0.473508394929394
Tsga10	216.344097244461	-0.220516226832009	0.146590902968853	-1.50429680400334	0.132504961638089	0.473538467916647
Amfr	1541.19288861569	0.117678185379776	0.0782345079589012	1.5041723716291	0.132536989627516	0.473547904846516
X5330413P13Rik	56.8880261759446	-0.357806612568394	0.237932895808138	-1.50381312913082	0.13262948967896	0.473773353289018
Gm26882	33.4231156674198	0.419081289863439	0.278726558652042	1.50355707719484	0.132695450075197	0.47379891037264
Tmub1	126.798898132019	0.266861594640647	0.177485470218292	1.50356868262191	0.132692459903467	0.47379891037264
Alms1	140.318154222645	-0.291903726042133	0.194158367966873	-1.50343108617362	0.132727915382955	0.473809842375041
Adam8	23.012780367392	-0.454366408946921	0.302253944433738	-1.50326047786791	0.132771887454637	0.473861837086162
Atp2a3	47.6986911723339	0.387891816244266	0.258062168802181	1.50309445993073	0.13281468724631	0.473909625838582
Arf6	502.535888795024	-0.163950166673003	0.109091510498039	-1.50286824267549	0.132873023749415	0.474012819282284
Cpsf4	139.230462610053	0.252040605594599	0.167722488081975	1.50272398458227	0.132910235127543	0.474040621701026
Slc25a46	683.440679980321	0.15230428224502	0.101367987507914	1.50248896115384	0.132970876704653	0.474151959995304
Agpat9	10.5386376266711	-0.490002915878338	0.326230985114968	-1.50201218840588	0.133093961095252	0.474485860417897
Cep120	1231.59080855024	0.120456917897926	0.0802082262373489	1.50180254007207	0.133148112142355	0.474573917067444
X1500015L24Rik	79.0852293337147	0.320070691075186	0.213166854271555	1.50150309328788	0.133225487223578	0.474681851399402
Prss37	22.6164781963029	0.457017645643286	0.304382702326707	1.50145735007224	0.13323731003348	0.474681851399402
Eif5b	1729.88614676454	0.121218593088565	0.0807505670008788	1.50114850694789	0.133317155002762	0.474861325312668
A930006K02Rik	45.5516082338538	-0.397209563283005	0.264635408853225	-1.50096906912147	0.133363561927282	0.474921643512978
Adcy3	38.6527322744417	0.403321623246098	0.268882723305805	1.49999084466053	0.133616774109112	0.47496981422482
Arid4a	609.076964722537	-0.152441337168614	0.101612563747156	-1.50022134613132	0.133557075618052	0.47496981422482
Atrip	131.22890033339	0.264520301219299	0.176289608985045	1.50048719684742	0.13348824751648	0.47496981422482
Cdkn2aipnl	200.707653029974	0.21909112708335	0.146071264242737	1.49989204392228	0.133642369225229	0.47496981422482
Ehf	20.5511758158246	-0.477434156563254	0.318285650589112	-1.50001784774015	0.133609779406816	0.47496981422482
Gsg1l	11.0477306099654	-0.489208460106278	0.326112972415505	-1.50011959500639	0.13358342600099	0.47496981422482
Hadha	2030.59834742263	0.106133481212372	0.07075738804958	1.49996324253807	0.133623924276392	0.47496981422482
Smarca1	33.592243032831	0.41379910634571	0.275838232962097	1.50015138185202	0.133575193762654	0.47496981422482
Tes	17.3740260119057	0.477576993621951	0.318240776599937	1.50067819317295	0.13343881597921	0.47496981422482
Pdcd10	234.633374367241	0.222623614236535	0.148445526428558	1.49969904511522	0.133692378041707	0.475042773928131
Wapal	811.921482106486	0.145950136352056	0.0973441364162871	1.49932129170994	0.133790301378799	0.475285916317893
Hexb	76.406633215594	0.31894447971141	0.212762102344651	1.49906621619463	0.133856454848061	0.475416114926529
Gbp9	15.1804551427483	-0.480950938957425	0.320873128233745	-1.4988819462846	0.133904260725269	0.475481105625163
Jag1	72.4207188775953	-0.341304442404858	0.227724888303072	-1.49875775523765	0.133936487552735	0.475490760172895
Rnf141	4996.1401618142	-0.114030885341557	0.076096845558731	-1.49849687597824	0.134004203684053	0.475626374045117
