"gene","effect_size","pval","adj_pval"
"RUNX2",0.045175959953669,0.339713638443886,0.9988234108663
"ADAMTS19",-0.0945409103088292,0.0457176429137156,0.717139496685735
"RANBP3L",-0.0278015315147148,0.556836538501914,0.9988234108663
"LINC01278",-0.044841139830082,0.343304984549464,0.9988234108663
"PALLD",-0.0420225238622659,0.374493566186159,0.9988234108663
"ABHD2",0.0215292483157615,0.64911586853407,0.9988234108663
"CACNA1D",-0.0498843439291009,0.291774708279849,0.9988234108663
"KCTD1",-0.0234475459694813,0.620225102833827,0.9988234108663
"MPPED2",-0.0546523936899975,0.248089405271518,0.9988234108663
"FMNL3",0.049578964773091,0.294738774283821,0.9988234108663
"ATP10B",0.0338611077399689,0.474233729251443,0.9988234108663
"APOE",-0.0185085820397724,0.695684002543487,0.9988234108663
"AL359091.1",0.132749006380604,0.00502438786815912,0.216003462173155
"KIAA0825",-0.0675902691880641,0.153169125493963,0.9988234108663
"LMO3",-0.0550807450920991,0.244401680460792,0.9988234108663
"RHBDF2",-0.0142321349387509,0.763584990019781,0.9988234108663
"LINC02073",0.00384329216324722,0.93526489000944,0.9988234108663
"AC091826.2",-0.0238926559204969,0.613602295755389,0.9988234108663
"GRIK4",0.073861690711461,0.118532167889403,0.9988234108663
"MAPK8",-0.106089770855644,0.0249574899051897,0.545898028177743
"TBL1X",-0.0191953763046475,0.684986823133604,0.9988234108663
"AL160272.1",0.0477962977882104,0.312443347776507,0.9988234108663
"NCK2",-0.0309884263092214,0.512533824560668,0.9988234108663
"CYP7B1",-0.0896155906727771,0.0582381331880251,0.802011599017262
"PCSK5",-0.0185523121453149,0.695001047592832,0.9988234108663
"TMEM98",0.0845547080251569,0.0739461507003769,0.864867259653531
"CAMK2D",-0.0209889812424118,0.65735133734713,0.9988234108663
"TSPAN7",-0.0279906834134843,0.554155816577063,0.9988234108663
"XACT",-0.0433882005615375,0.359169153529562,0.9988234108663
"NRIP1",-0.0618163188107494,0.19141584902021,0.9988234108663
"RASGRP3",-0.080845417593727,0.087533279911761,0.92038180737692
"HIVEP2",0.130575593048822,0.00578838731718466,0.231054482427423
"ATP8A2",-0.111462091273467,0.0184929875006354,0.510151379327872
"LDB3",0.106049157126084,0.0250130088954671,0.545898028177743
"ZNF365",0.0975418032778871,0.0392638803245502,0.668321367226387
"ZSWIM5",-0.0216043587292015,0.647974295089325,0.9988234108663
"SCMH1",0.0171270143686133,0.717385150438141,0.9988234108663
"REV3L",-0.0261637772559248,0.580307836382555,0.9988234108663
"AP002370.2",0.0370087687794787,0.434138784519899,0.9988234108663
"TMEM232",-0.0821796135343207,0.0824309402579747,0.90175725459953
"NR2F1-AS1",-0.0497325067019889,0.29324595514682,0.9988234108663
"PAMR1",-0.0288816506878271,0.541614348740311,0.9988234108663
"MRVI1",-0.0161647068303606,0.732637903540321,0.9988234108663
"LY86",-0.0342928754540418,0.468616256633746,0.9988234108663
"ADIPOR2",0.0865592279464568,0.0673533079190168,0.830322542355654
"STK33",-0.0631323821959863,0.182133312511905,0.9988234108663
"GAREM1",-0.0348843776399328,0.460980724078071,0.9988234108663
"ASPH",0.00362936999734672,0.938860853687345,0.9988234108663
"TLE4",-0.117558925363295,0.0129753645329546,0.408672898675735
"ASIC2",-0.0163960961394275,0.728960419040218,0.9988234108663
"PARP8",0.0162231751538418,0.731708079292435,0.9988234108663
"PRRX1",-0.0453429448630864,0.337931561491892,0.9988234108663
"NR6A1",0.00518204337650539,0.912793791005711,0.9988234108663
"EPB41",-0.0296582406115298,0.5307996820528,0.9988234108663
"LARGE1",-0.0343087204732515,0.468410809491383,0.9988234108663
"AC061958.1",0.149801640017494,0.00154630634240517,0.0937371094386423
"CCDC146",0.0659689436405076,0.163268668470987,0.9988234108663
"AFF3",-0.0724012887546203,0.125991790445197,0.9988234108663
"ARHGAP25",-0.0174781948748499,0.711846446681417,0.9988234108663
"ASTN2",0.0320633782632729,0.49801583171046,0.9988234108663
"GRIN2B",-0.0288949742308103,0.541427884007489,0.9988234108663
"AC093865.1",0.0048399963860197,0.918529185896818,0.9988234108663
"OSBPL6",-0.0467194603478683,0.323470617970304,0.9988234108663
"SRGAP3",-0.0260122445315722,0.582502732910253,0.9988234108663
"LRCH1",-0.044765799934626,0.3441164258802,0.9988234108663
"PTN",-0.0627935223347569,0.184490837125119,0.9988234108663
"MATN2",0.127734597278908,0.00694451243050304,0.264552854495354
"CRYAB",0.0581040733292545,0.219466131369101,0.9988234108663
"KIAA1217",-0.055190186164803,0.243465694222202,0.9988234108663
"ALDH1A1",-0.0619469171518396,0.190479439293039,0.9988234108663
"AC110285.1",0.156371521839609,0.000950797737776738,0.0668144383594444
"OSBP2",0.0109240944912626,0.817419234281477,0.9988234108663
"AP003086.1",0.0799440164819635,0.0911225333496178,0.934590085637106
"EGFR",-0.0342383134830684,0.469324090721016,0.9988234108663
"CPM",0.031313933339206,0.508114453881289,0.9988234108663
"ELF1",-0.00628500270821622,0.894331932762991,0.9988234108663
"AL133346.1",-0.00348509188383079,0.941286831660141,0.9988234108663
"FAM184A",0.000619382801337405,0.989556152175935,0.9988234108663
"ADAMTS9-AS2",-0.00134829286456642,0.977267915303278,0.9988234108663
"WWC1",-0.0396127331014074,0.402502559792056,0.9988234108663
"LINC02232",-0.0328264973553755,0.487843730120405,0.9988234108663
"SH3D19",0.0213182032884099,0.65232786551561,0.9988234108663
"SPRED1",-0.0109926393894139,0.816294001314434,0.9988234108663
"LANCL1",-0.083216851293171,0.0786331231482672,0.886500647938473
"PPP1R16B",0.056330465009425,0.233863206282685,0.9988234108663
"AC007262.2",-0.0496336913502635,0.294206109343933,0.9988234108663
"EMC10",0.0567970375000583,0.230012536824647,0.9988234108663
"PAG1",0.0183929030825946,0.697491807972817,0.9988234108663
"SLC44A5",-0.0142794361545002,0.762822777291094,0.9988234108663
"CA8",-0.0381590833751472,0.419989611734535,0.9988234108663
"RPS6KA3",0.00223406129909061,0.962342840843452,0.9988234108663
"PRDM16",-0.0279624770155659,0.554555165768982,0.9988234108663
"STOX2",-0.0178855878382796,0.705440193938512,0.9988234108663
"PPP1R9A",-0.11220469492361,0.0177260922647394,0.495834748664039
"KCND3",0.00102972835328727,0.982637902585742,0.9988234108663
"LINC01949",0.0240140094461025,0.611802098313746,0.9988234108663
"LINC00862",0.111209180360259,0.0187607204672227,0.513992341567746
"PDLIM5",-0.0199542853773294,0.673239530438819,0.9988234108663
"LGR4",-0.0777040091973449,0.100555524671168,0.977978855429855
"HLCS",-0.0182061964395358,0.700413240269406,0.9988234108663
"KIAA1328",-0.0193351070147676,0.682818071481293,0.9988234108663
"NPL",-0.0530294945691695,0.262413549814289,0.9988234108663
"TFDP2",-0.0959945419604811,0.0424876917759617,0.68727050593147
"ANO3",-0.0265817457531814,0.574273888563486,0.9988234108663
"CDH2",-0.0641310299517115,0.175315524767858,0.9988234108663
"CNTN5",-0.0378299655651982,0.424009923969418,0.9988234108663
"ADGRL3",-0.00403457312132771,0.932050633671643,0.9988234108663
"GDAP1",-0.172851002792726,0.000259228505864798,0.02411427961533
"AL078602.1",-0.0422398532617347,0.372028200582014,0.9988234108663
"AC099792.1",-0.0553703131094616,0.241930662227414,0.9988234108663
"AL133304.3",-0.0336868398158024,0.476511462526939,0.9988234108663
"CA2",-0.0587474420110866,0.214404242734851,0.9988234108663
"LRFN5",-0.0454652711986927,0.336629902405321,0.9988234108663
"SLC4A7",-0.0360165609866729,0.446561487216779,0.9988234108663
"STEAP1B",0.0666970535954316,0.158672698646343,0.9988234108663
"ADCY8",-0.0277893831046005,0.557008925428334,0.9988234108663
"AC008945.2",-0.00296136676461452,0.950097470559913,0.9988234108663
"AL109809.5",-0.0382073803456151,0.419401534438248,0.9988234108663
"USP53",-0.052689520029752,0.265485213781651,0.9988234108663
"CD22",0.0778039307677594,0.10011877087745,0.977978855429855
"MAGI1",-0.181009750906386,0.000130565288511427,0.0141151663255596
"FAM126A",0.0751665669717062,0.112164040301262,0.9988234108663
"DAPK2",-0.00626394574109715,0.894683891240317,0.9988234108663
"TLR2",0.0238825196482035,0.613752766178841,0.9988234108663
"CNTN4",-0.0424488939437404,0.36966637897984,0.9988234108663
"TRIM59",-0.0304399336962037,0.520025723424058,0.9988234108663
"DACH1",-0.037751930175021,0.424966449547747,0.9988234108663
"LINC02649",0.0579636917055282,0.220581934034664,0.9988234108663
"SPATA5",-0.089058489073618,0.0598186967579515,0.802011599017262
"IQGAP1",0.161432195081108,0.000645720516958743,0.0506447464281367
"WDFY4",-0.0195883362540483,0.67889439178619,0.9988234108663
"CASK",-0.0617699200133987,0.191749349445312,0.9988234108663
"AC073529.1",-0.0179964570053377,0.703700362653954,0.9988234108663
"KCNK10",0.0561339215480725,0.23549890060283,0.9988234108663
"AC109927.1",0.0362889186959356,0.443131498911994,0.9988234108663
"LINC01135",-0.032979490941706,0.485817956300693,0.9988234108663
"IFI16",0.0405875572879065,0.391024064817326,0.9988234108663
"RIN3",-0.0166960587615018,0.72420237316137,0.9988234108663
"TEAD1",0.00378627934686425,0.936223131321826,0.9988234108663
"DUBR",0.0466817127302787,0.323861716127131,0.9988234108663
"TESK2",-0.0138964272000769,0.769001136726061,0.9988234108663
"EML4",-0.0345692143746366,0.465040393505245,0.9988234108663
"FAM110B",-0.019067864212784,0.686968199330035,0.9988234108663
"AC120193.1",-0.0202198741239162,0.669147011519744,0.9988234108663
"HIP1",-0.0598860047588253,0.205653603633912,0.9988234108663
"AF117829.1",-0.0364350829912216,0.441296977639005,0.9988234108663
"MAL",0.0940722292828406,0.046802178137119,0.71727476072213
"HPN-AS1",0.121359258239379,0.0103247341714579,0.350677608476115
"PACRG-AS3",0.0330712985685556,0.484604528555608,0.9988234108663
"ARHGAP31",-0.055459592818091,0.241172354805398,0.9988234108663
"HSPA1A",-0.0688820295659091,0.145468351787406,0.9988234108663
"CST3",-0.0408324399999051,0.388172132597668,0.9988234108663
"CSF2RA",-0.0459506086987451,0.331497316522751,0.9988234108663
"BCAR3",-0.0420238048552112,0.374479005181988,0.9988234108663
"ZRANB2-AS2",-0.0582159465871475,0.218579828692499,0.9988234108663
"VTI1A",-0.0995147029888943,0.0354565797108929,0.626899858369877
"FAM124A",0.00144584303629714,0.975623723560975,0.9988234108663
"MGLL",-0.0695221474750484,0.141763880433875,0.9988234108663
"DLGAP2",-0.0219715696401847,0.642405149935295,0.9988234108663
"A2M",-0.051589225864743,0.275595682540988,0.9988234108663
"UBE3D",-0.0544050624907474,0.250236351857992,0.9988234108663
"BRINP1",-0.0553441387012589,0.24215329524017,0.9988234108663
"EFNA5",-0.0433253919720252,0.359865171503484,0.9988234108663
"ANKFN1",-0.0455605089968311,0.335618724784271,0.9988234108663
"JAM3",0.116384226410746,0.0139084538477482,0.428913360695996
"RNF217-AS1",0.0485336672011697,0.305036927420974,0.9988234108663
"CAMK4",-0.0498396842047885,0.29220692871094,0.9988234108663
"AC008050.1",-0.015925093424245,0.736452573361527,0.9988234108663
"FARS2",-0.106895256049465,0.0238782294503022,0.541119701279664
"AC069228.1",-0.0114280054515736,0.809155964796562,0.9988234108663
"KCNT2",-0.0167386533376144,0.723527590585613,0.9988234108663
"ZNF385B",-0.0161204813155151,0.73334148464134,0.9988234108663
"GNAL",-0.0190899591702297,0.686624717177783,0.9988234108663
"TGFBR1",-0.025912035160942,0.583956354720814,0.9988234108663
"ZNF704",-0.0707550309462661,0.134833716949353,0.9988234108663
"MIPEP",0.0065356535087004,0.890144025260105,0.9988234108663
"CSRNP3",-0.000544974923230814,0.990810736334023,0.9988234108663
"LINC01376",-0.0197891308116938,0.675789332940693,0.9988234108663
"ALOX5",-0.00182890426147984,0.969168358761298,0.9988234108663
"MYO1F",-0.0250056558750139,0.597180218051246,0.9988234108663
"TBC1D1",-0.0409873412455011,0.386374695319314,0.9988234108663
"RBMS1",-0.0186453121386113,0.693549443367884,0.9988234108663
"LDB2",-0.00176494224814522,0.970246120425513,0.9988234108663
"PCP4",0.0423751067578073,0.370498988536568,0.9988234108663
"AC061708.1",0.0194148001140303,0.681582330021405,0.9988234108663
"OTUD7A",0.065795746784535,0.16437655414007,0.9988234108663
"COLEC12",0.0072533442302228,0.878170087790498,0.9988234108663
"TRAK1",-0.0924211633960741,0.0507967271754667,0.749767190781797
"CCDC50",-0.0543834947823536,0.250424182515936,0.9988234108663
"PROX1-AS1",0.0203023211231147,0.667878555699686,0.9988234108663
"CACNA1E",-0.0780516209288782,0.0990426460273138,0.977978855429855
"DGKH",0.00752154079590381,0.873702494961069,0.9988234108663
"HIBADH",-0.0825149384690804,0.0811872184225188,0.899581367562535
"PACRG",-0.0573095594368981,0.22583485443542,0.9988234108663
"GRIP1",-0.0338205474558908,0.474763329415763,0.9988234108663
"HIF3A",-0.0289256575365596,0.540998589059064,0.9988234108663
"NFASC",0.130960799758823,0.00564577678819747,0.230439868906019
"MID1",-0.031112181356262,0.510851259239682,0.9988234108663
"LGR5",-0.0772503732031769,0.102557480561082,0.979069026836108
"SV2B",-0.0518322779991997,0.273340005492226,0.9988234108663
"PRKAG2",-0.0475441653166473,0.315002819526266,0.9988234108663
"LINC00844",0.106020356146123,0.0250524446252962,0.545898028177743
"ATG10",-0.0587747344401353,0.214191388655457,0.9988234108663
"CXXC4-AS1",0.000203055105053264,0.996576058191851,0.9988234108663
"AC087854.1",0.0299324872831985,0.527006920125149,0.9988234108663
"ARHGEF12",-0.0666796427258203,0.158781444365083,0.9988234108663
"EFCAB2",-0.0847469586754952,0.0732917931040591,0.864799918631966
"AP000282.1",-0.0196190487491755,0.678419103258522,0.9988234108663
"AGTPBP1",0.0718652064765988,0.12882004621694,0.9988234108663
"AC008014.1",-0.0470029236349797,0.320543530568434,0.9988234108663
"ASPA",0.0287229247301026,0.543838201967817,0.9988234108663
"RAPGEF1",-0.0680109825293872,0.150627733316754,0.9988234108663
"AC007389.1",-0.0293719751540964,0.53477338329308,0.9988234108663
"LRRC8C",-0.0250727996982394,0.596195948100892,0.9988234108663
"AC107223.1",-0.0208837862523364,0.658959749730574,0.9988234108663
"PFKFB3",0.0705548426122153,0.13594083848531,0.9988234108663
"EEPD1",0.0109229359590145,0.817438255986274,0.9988234108663
"ENTPD1",-0.0405601052591449,0.391344565593721,0.9988234108663
"SHC3",-0.0350662950012118,0.458646463477917,0.9988234108663
"FGF1",-0.0390449060588185,0.409280814565774,0.9988234108663
"AC097518.2",-0.0509492058425805,0.281596098309832,0.9988234108663
"DISP1",-0.0368998073725216,0.435493171318353,0.9988234108663
"AC096564.1",0.083531653232031,0.0775090652580328,0.883953316507132
"PTPRK",0.00956761883289848,0.839761666098439,0.9988234108663
"BCAS3",-0.196943018345834,3.15310196703977e-05,0.00579268910306398
"AL359232.1",-0.0107348907044458,0.820527149909646,0.9988234108663
"EPM2A",-0.0573772736756275,0.225286977215329,0.9988234108663
"KBTBD12",-0.043209244352872,0.361154499567064,0.9988234108663
"RCSD1",-0.0361644901911186,0.444696641248942,0.9988234108663
"PCLO",-0.0268463615070662,0.57046921754148,0.9988234108663
"ANTXR1",-0.0639883302484498,0.176277907401191,0.9988234108663
"SMAD3",-0.0455333543384527,0.335906837096442,0.9988234108663
"WLS",-0.0397230543065085,0.401193487013639,0.9988234108663
"CLDND1",0.0375111763887994,0.427925442245627,0.9988234108663
"FTL",0.0713987202071046,0.131321051966564,0.9988234108663
"PANTR1",-0.0578334273460034,0.221620954859264,0.9988234108663
"AC023282.1",-0.00859902056127214,0.855795903942429,0.9988234108663
"ST8SIA1",0.0124711723391288,0.792118275432154,0.9988234108663
"ANGPTL4",-0.0040408236663214,0.93194561886343,0.9988234108663
"XRCC4",-0.014638338750971,0.757046953260752,0.9988234108663
"SCN3A",-0.0180606032610787,0.702694444954538,0.9988234108663
"DOCK11",-0.00523715855660876,0.911870044408669,0.9988234108663
"NRG1",-0.0142671377971695,0.763020931176443,0.9988234108663
"PIK3AP1",-0.00378541160702736,0.936237716552102,0.9988234108663
"MYRF",0.104869967823096,0.0266722476453326,0.564492013657833
"PRIM2",-0.040024618073063,0.397628195324712,0.9988234108663
"CEP128",-0.0850492333729683,0.072272534891066,0.861078058726842
"PDE4B",-6.75445521309079e-06,0.999886105141304,0.999886105141304
"C15orf41",-0.0184069183607049,0.697272688587118,0.9988234108663
"USP6NL",-0.0583225099726628,0.217737986851072,0.9988234108663
"TMEM64",0.0490569378986122,0.2998522428799,0.9988234108663
"AC115622.1",0.036292092838639,0.443091613715186,0.9988234108663
"EFHD1",-0.0517194188905301,0.274385834487391,0.9988234108663
"MT-ND5",-0.138401915144527,0.00344531055467664,0.166039062875983
"P4HA1",0.110852639137207,0.0191439139038434,0.514580662613801
"ARHGAP6",-0.015301290433896,0.746413881908784,0.9988234108663
"RREB1",-0.0150376117182561,0.750637368043165,0.9988234108663
"ANOS1",-0.0421011846151341,0.373600081397492,0.9988234108663
"GBE1",-0.0103540542687547,0.826791382545829,0.9988234108663
"AL355835.1",0.0513393590286077,0.277927809894162,0.9988234108663
"TMEM131L",0.0199404805434384,0.673452518412089,0.9988234108663
"TAFA4",0.00748632659357418,0.874288863344436,0.9988234108663
"SLC38A1",0.00775280716812301,0.869853307078563,0.9988234108663
"ACOT11",-0.0368535005617649,0.436069500760632,0.9988234108663
"RTTN",-0.0594874338912902,0.20868688591302,0.9988234108663
"CDH1",0.0237513904414359,0.615700811222326,0.9988234108663
"ARHGAP42",-0.0561779407574189,0.235131857633394,0.9988234108663
"SEMA6D",-0.0643900460466234,0.173578715645339,0.9988234108663
"AC068308.1",0.0135302443877615,0.774921826487897,0.9988234108663
"AFF1",-0.0341859990339051,0.470003322471083,0.9988234108663
"SNAP91",0.00126149257150243,0.97873100107281,0.9988234108663
"GINS3",-0.0574677452326092,0.22455645239207,0.9988234108663
"FAM13A",-0.0624508132546585,0.186898038380746,0.9988234108663
"FNBP1L",-0.0293038195444601,0.535721670168652,0.9988234108663
"APOLD1",0.00247349061117763,0.958310536236069,0.9988234108663
"BABAM2",-0.044988712698131,0.341719110096418,0.9988234108663
"TBC1D4",-0.0712371475757485,0.132196026261241,0.9988234108663
"PTPRJ",0.0650117246355605,0.169462615073415,0.9988234108663
"SYT17",-0.0361020327235397,0.445483458964106,0.9988234108663
"LINC01792",0.0890628496698011,0.0598061884459627,0.802011599017262
"SUSD6",-0.0148222278232646,0.754092849951144,0.9988234108663
"SRGAP2C",-0.0223977643886926,0.635966586690758,0.9988234108663
"AC007563.2",-0.0145472856940056,0.758511001633429,0.9988234108663
"ZNF804A",-0.0405098345896382,0.391931885878345,0.9988234108663
"ITPR1",-0.0527249671794607,0.265163797905485,0.9988234108663
"AC138627.1",0.0282112066894845,0.551038485056679,0.9988234108663
"TIAM1",0.00139363047779354,0.976503745017851,0.9988234108663
"FAM149A",-0.0314040588723638,0.506894373442074,0.9988234108663
"DBNDD2",-0.0150253048879353,0.750834677043914,0.9988234108663
"KIAA1211",-0.0179265051239106,0.704797913289061,0.9988234108663
"RYR1",-0.0623435789655553,0.187656000649844,0.9988234108663
"BMPR2",-0.0843287246510827,0.0747214215308018,0.868853738730253
"INVS",-0.0473030179731934,0.317463633026352,0.9988234108663
"NBEA",-0.106667429533174,0.0241793075459263,0.543355225751153
"BCL6",0.126002602753526,0.00774727024742042,0.292349820657374
"RFX3",-0.112953576646569,0.0169810821762611,0.48866423528809
"SLC7A11",-0.0414470333496807,0.381070519829559,0.9988234108663
"CNKSR2",-0.0404681032490283,0.392419845794564,0.9988234108663
"FRMPD4",-0.0270850762502116,0.567047292147326,0.9988234108663
"REPS2",-0.0477152215811931,0.313264877776308,0.9988234108663
"ERC1",-0.0195894212817978,0.678877598356872,0.9988234108663
"RANBP17",-0.0845747441602582,0.0738777321668794,0.864867259653531
"AC096719.1",0.0799979345871208,0.0909045623334364,0.934590085637106
"POU6F2",-0.0382678238296125,0.41866624041246,0.9988234108663
"TNC",-0.0237612962655501,0.615553556262885,0.9988234108663
"DNAJC1",0.00361851604850171,0.939043338981721,0.9988234108663
"BCAT1",0.133661939239144,0.00473161031880248,0.210293791946777
"AC098588.3",-0.0133942400218564,0.777124194235739,0.9988234108663
"MCF2L",0.0487890600170502,0.30249905112799,0.9988234108663
"ATP2B2",-0.0431194242917322,0.362153555357209,0.9988234108663
"ROBO1",0.0406018045523479,0.390857791716095,0.9988234108663
"LINC01088",-0.0459654363635733,0.331341310276116,0.9988234108663
"PRELID2",0.0218117336777393,0.644826786203929,0.9988234108663
"SMAP2",-0.0420089507510579,0.374647872795808,0.9988234108663
"OSBPL8",-0.0439175117060156,0.35333720347064,0.9988234108663
"SH3BGRL",-0.0345656886308771,0.465085921347115,0.9988234108663
"SOBP",-0.0928063383140559,0.0498401711273535,0.742333541568559
"TAF3",-0.0485482406568769,0.30489172983287,0.9988234108663
"ARSB",-0.0257405827970602,0.58644732586707,0.9988234108663
"MTRNR2L12",-0.120861604376783,0.0106419179603523,0.357711528079069
"UNC80",-0.0485995296365829,0.304381094630563,0.9988234108663
"ATP2B1",-0.0365444286215666,0.439927420144613,0.9988234108663
"PPFIBP1",-0.062869628742591,0.183959390735136,0.9988234108663
"MEF2A",0.0653817807697909,0.167047493510773,0.9988234108663
"SLC2A5",0.00459853931207553,0.92258047537098,0.9988234108663
"AL365295.1",0.0256329487549471,0.588013615680303,0.9988234108663
"SLC4A8",-0.0117107172755728,0.804529217395483,0.9988234108663
"SRGN",0.0249695570865932,0.597709700125581,0.9988234108663
"ZFYVE28",0.0462606171743919,0.328245508032025,0.9988234108663
"CNKSR3",-0.0660383404644148,0.162826342080937,0.9988234108663
"CCDC122",0.0850486851814183,0.0722743728108928,0.861078058726842
"GPR37",-0.0138534701794166,0.769695005054049,0.9988234108663
"SMARCA2",-0.00315060937258944,0.946913077356694,0.9988234108663
"PIK3R5",-0.0324884591793795,0.492335775828404,0.9988234108663
"AC097376.3",0.0137616241832537,0.771179176422722,0.9988234108663
"CLIC4",0.189594138657003,6.15445922846671e-05,0.00911771737550624
"SUGCT",-0.0391097152605222,0.408503759492597,0.9988234108663
"MKNK1",-0.0197914496395734,0.675753506980818,0.9988234108663
"FTH1",0.173101011996954,0.000253943619485868,0.02411427961533
"AC040168.1",-0.0222599995549929,0.638044836154941,0.9988234108663
"AC109466.1",-0.0202028995903222,0.669408283904797,0.9988234108663
"SLC22A15",0.0158247756339955,0.73805158013449,0.9988234108663
"ARHGAP12",-0.0546631304358273,0.247996498267269,0.9988234108663
"ARHGEF26",-0.0278170519380232,0.556616340265024,0.9988234108663
"LRRFIP1",-0.0238231535713455,0.61463436724048,0.9988234108663
"COL9A1",-0.0280330815516076,0.553555804115638,0.9988234108663
"TSC22D1",0.0266951386844716,0.572642043388461,0.9988234108663
"GRIA1",-0.0502915267943766,0.287853779794563,0.9988234108663
"SUCLG2",-0.0489798919841305,0.300611919682869,0.9988234108663
"USP9Y",0.0292155100629398,0.536951627517069,0.9988234108663
"APBA1",-0.00976699742464355,0.83646914810179,0.9988234108663
"TPD52",-0.00482107924182065,0.918846512383931,0.9988234108663
"TRAF3IP2-AS1",-0.0309397206576831,0.513196814681083,0.9988234108663
"DAPK1",-0.0408844641989507,0.387567888800284,0.9988234108663
"NDST3",-0.0260057918940047,0.582596282985166,0.9988234108663
"IKZF2",0.0430348947560855,0.363095345229524,0.9988234108663
"GABRB3",-0.0299289895432794,0.527055205759484,0.9988234108663
"BCKDHB",-0.0340972291375922,0.471157120136151,0.9988234108663
"LCORL",-0.0514157064112052,0.277213801923631,0.9988234108663
"BDNF-AS",-0.0170791271213131,0.718141572634697,0.9988234108663
"PCDH11X",-0.0211357078613115,0.655110562982094,0.9988234108663
"STX18-AS1",-0.032609615238786,0.490723238561239,0.9988234108663
"SEC14L5",-0.0144016694593532,0.760854173753078,0.9988234108663
"SGIP1",0.0594409755027486,0.209042551624692,0.9988234108663
"ADGRA3",-0.0384718271565476,0.416190151076413,0.9988234108663
"EYA1",-0.0503169145508979,0.287610493448762,0.9988234108663
"DIRC3",-0.0280596469087652,0.553180017177751,0.9988234108663
"STK3",0.122318619302312,0.00973693204665713,0.338797039247988
"MRTFB",-0.0475883037375378,0.31455376517736,0.9988234108663
"AC083870.1",0.0413159115258597,0.382578897688074,0.9988234108663
"BBS9",-0.105340465999455,0.0259991438837614,0.559121373844331
"RAP2C-AS1",-0.0236043735781409,0.617888105879189,0.9988234108663
"ATXN7L1",-0.0629437865279805,0.183442642766733,0.9988234108663
"LRRC3B",-0.030686181761846,0.516655232345889,0.9988234108663
"PAK1",0.0318244429086535,0.501223798024406,0.9988234108663
"MCF2L2",-0.0228904602445136,0.628557547574492,0.9988234108663
"PLEKHG1",-0.0871841596951233,0.0653996761073619,0.822044378604786
"IRAK3",-0.0107748994987315,0.819869717242364,0.9988234108663
"LINC01266",-0.0378713938541596,0.423502625215897,0.9988234108663
"BMPR1A",-0.0606088791155419,0.200234221447487,0.9988234108663
"CHODL",-0.0202928519560568,0.668024191713586,0.9988234108663
"ANKUB1",0.0846351130592858,0.0736718998665508,0.864867259653531
"FGF2",-0.00427679900362442,0.927981902675027,0.9988234108663
"TMEM156",-0.0280026838721555,0.553985955490234,0.9988234108663
"SH3KBP1",-0.0989800867522316,0.0364558046625311,0.639575520395283
"AC132153.1",-0.0324727856122523,0.492544591944261,0.9988234108663
"LRIG1",-0.00677446155559355,0.886156835710202,0.9988234108663
"FTCDNL1",-0.107637152090213,0.0229202211460993,0.535722751004455
"PDGFC",-0.0220583819355977,0.64109146681317,0.9988234108663
"LINC00472",-0.052886830959222,0.263699511000601,0.9988234108663
"FAT4",-0.0413098568483383,0.382648636781755,0.9988234108663
"CD44",-0.00912069951285385,0.847152158012819,0.9988234108663
"RAB3IP",-0.0127647286492262,0.787341185400878,0.9988234108663
"SUCLG2-AS1",-0.0432714715914358,0.36046336938627,0.9988234108663
"SLC2A3",0.07013929933519,0.138261352239339,0.9988234108663
"LINC01141",-0.0500736119346858,0.289947727709256,0.9988234108663
"EML5",0.0192727727517214,0.68378523551252,0.9988234108663
"CLSTN2",-0.00102268742539161,0.982756600081705,0.9988234108663
"LINC01877",-0.0451560747241373,0.339926256071311,0.9988234108663
"OLMALINC",-0.0619425226274619,0.190510893752871,0.9988234108663
"SLC14A1",-0.0499337075397259,0.29129746340085,0.9988234108663
"ZNF710",-0.0510439792666638,0.280702015553285,0.9988234108663
"PLPP3",-0.033294013522029,0.481667727211882,0.9988234108663
"TPK1",-0.00125525489391061,0.978836144745582,0.9988234108663
"GRB10",0.0564475134709959,0.232892927421078,0.9988234108663
"LINC01138",0.0236220083360908,0.617625559231853,0.9988234108663
"AZIN1-AS1",-0.0146769871411612,0.756425786250196,0.9988234108663
"SRBD1",-0.0486851219551514,0.303530199193116,0.9988234108663
"SHROOM3",-0.0420964405232513,0.373653930752123,0.9988234108663
"SULF2",-0.0130655891774453,0.782453522911234,0.9988234108663
"SNAP25",0.00598748443807602,0.899306724820746,0.9988234108663
"ANKDD1A",0.029647445718952,0.53094925553991,0.9988234108663
"NOX4",-0.00407754843833177,0.931328633470853,0.9988234108663
"SCN2A",-0.020902470754797,0.658673951565034,0.9988234108663
"ITSN1",-0.0370435613468389,0.433706827231493,0.9988234108663
"NDUFAF2",-0.0187285734607396,0.692250799920326,0.9988234108663
"MYT1",-0.0126990979159128,0.788408517806643,0.9988234108663
"OPRM1",-0.0136823441290906,0.772460964483783,0.9988234108663
"WWTR1",0.0179342360776187,0.704676583744947,0.9988234108663
"SLCO1C1",-0.0435615879557337,0.357252143607758,0.9988234108663
"KCNK13",-0.00265981980552115,0.955173240091312,0.9988234108663
"TMTC1",-0.0242427332087765,0.608415508725203,0.9988234108663
"TBC1D32",-0.0179363753749219,0.704643010952107,0.9988234108663
"HTR2C",-0.0263906425090681,0.577029039011851,0.9988234108663
