"gene","effect_size","pval","adj_pval"
"RHBDF2",-0.0264405807495002,0.529252924275113,0.999766669822232
"EPB41",0.00146533382197848,0.972185601101516,0.999766669822232
"CCDC91",0.0437397126229769,0.297979866343323,0.999766669822232
"CAMK2D",0.0204513213737672,0.626517757996294,0.999766669822232
"A2M",-0.0730947526278774,0.0819871211112545,0.952783971852911
"CPQ",-0.158672171491219,0.000159646236816418,0.0177384707573798
"CDH2",-0.0638634585555204,0.128607857367831,0.999766669822232
"PPP1R16B",-0.00673283074989922,0.872718816632889,0.999766669822232
"ZNF98",-0.0101122153035888,0.809851529336715,0.999766669822232
"DISP1",-0.0232107547426154,0.580746966146731,0.999766669822232
"ARHGAP25",-0.0251001900429025,0.550338751180168,0.999766669822232
"NCALD",-0.0473518760041121,0.259858448120763,0.999766669822232
"HIP1",-0.157411156448492,0.000179993153439466,0.0194587192907531
"TTN-AS1",0.0102138110724415,0.807978270218283,0.999766669822232
"INPP4B",0.0292399883411714,0.486580376055032,0.999766669822232
"RNLS",0.016247219400612,0.69905352533583,0.999766669822232
"SH3TC2-DT",0.00947283756690578,0.821665199976538,0.999766669822232
"CDHR3",0.0201461556760198,0.631673573011694,0.999766669822232
"RUNX2",0.010287781841623,0.806615062311461,0.999766669822232
"FOXO1",0.00217840146198736,0.958660561706996,0.999766669822232
"NPL",-0.028624880976685,0.495794481240891,0.999766669822232
"ZNRF3",-0.0100543075418706,0.810919741696578,0.999766669822232
"ENOX1",-0.0167591499134875,0.690055551696775,0.999766669822232
"FA2H",-0.045267526929845,0.281422546684397,0.999766669822232
"SGIP1",0.0933778266501734,0.0262899655052067,0.531110414246599
"ST3GAL6",-0.0731760989537434,0.0816473833811105,0.952783971852911
"LINC01278",-0.00799490037021171,0.8491237272955,0.999766669822232
"CSF2RA",-0.0472644804537188,0.260738986319435,0.999766669822232
"COMMD10",-0.0729066025626484,0.0827773116358887,0.952783971852911
"SPRED1",-0.0800804892105981,0.0567157924277574,0.811477727430467
"AC063944.1",-0.0260750712561551,0.534961799298037,0.999766669822232
"MITF",-0.0966492239356977,0.0214627547612954,0.48780163346415
"LINC02232",-0.0367617069267623,0.381717894645592,0.999766669822232
"ZDHHC20",-0.227481776023199,6.20223178282684e-08,3.54413244732962e-05
"SMAP2",-0.0345274726839648,0.411320321536797,0.999766669822232
"PDGFD",0.0369007778924929,0.379919539171015,0.999766669822232
"RIN3",-0.019242861005932,0.647039412299836,0.999766669822232
"FAM184A",0.0173553511323334,0.679631426085954,0.999766669822232
"MYO1E",-0.0367912994607808,0.381334790677549,0.999766669822232
"FAM189A2",0.00589029280920664,0.88853514878229,0.999766669822232
"OTUD7A",-0.0638842554639603,0.128483459210849,0.999766669822232
"ZNF407",-0.0266713235063427,0.525664988635241,0.999766669822232
"CDH13",-0.0958346305925721,0.0225863172713533,0.501601984306242
"HECW1",-0.00739827476301463,0.860262476292593,0.999766669822232
"ADAMTSL3",-0.0270165855842646,0.520319662361702,0.999766669822232
"FOXP1",-0.123791696571376,0.0032233757839319,0.157237843118629
"STPG2",-0.0619466328377102,0.140480444536892,0.999766669822232
"WDFY4",-0.0326566815630758,0.437124922566337,0.999766669822232
"NCK2",-0.0328072217300479,0.435014590343207,0.999766669822232
"MIR4300HG",-0.0941168277228563,0.0251243239471214,0.523791901882411
"TRIM9",0.00229978224916755,0.956359361007094,0.999766669822232
"ADAMTS19",-0.044704418762467,0.287450943054165,0.999766669822232
"KCNN3",0.000196696150157775,0.996265646994713,0.999766669822232
"CRYAB",0.0645295691400797,0.124669754440171,0.999766669822232
"MAPK8",-0.0723578849158025,0.0851171109112633,0.964499840354259
"IL1RAP",0.000323200395219087,0.993863952722858,0.999766669822232
"TSBP1-AS1",0.0646912185103533,0.123728396708395,0.999766669822232
"FARP1",-0.025499371923752,0.544016156044147,0.999766669822232
"DEPTOR",-0.191680744903323,5.09119827344341e-06,0.00113137739409853
"IFI16",0.0152908661019719,0.715975817112557,0.999766669822232
"EYA1",0.0200698650704942,0.632965330156344,0.999766669822232
"AQP4-AS1",-0.0175134712063741,0.676876961353665,0.999766669822232
"GDAP1",-0.1626873376416,0.000108343765355272,0.0131325776188209
"VLDLR-AS1",-0.0191473136429973,0.64867374284126,0.999766669822232
"PARP8",0.0523506266057594,0.212885664057438,0.999766669822232
"EIF1B-AS1",-0.0120398722872363,0.774506162324139,0.999766669822232
"AC113414.1",-0.00426075419225326,0.919245990835096,0.999766669822232
"GPR37",-0.0085678487874091,0.838455271357904,0.999766669822232
"TMEM163",0.0131900391292145,0.75363223121585,0.999766669822232
"RGS20",-0.00177017321699778,0.966402384365369,0.999766669822232
"SRGAP3",-0.0257251053727057,0.540456849712527,0.999766669822232
"ZSWIM5",-0.00137180355405916,0.97396030447076,0.999766669822232
"RPS6KA3",-0.00147558181538589,0.97199115730575,0.999766669822232
"LPP",-0.0138897892253762,0.741019188636014,0.999766669822232
"MAF",-0.0604287788023803,0.150466030655609,0.999766669822232
"SRGAP1",-0.0758452550680565,0.0711187568240579,0.894354633588808
"SRGAP2C",-0.050210678092165,0.232184634034918,0.999766669822232
"KIAA0825",-0.0246798548745244,0.557035262824241,0.999766669822232
"ASTN2",-0.0403448626345169,0.337057393822002,0.999766669822232
"LRRC8C",-0.00868247323619915,0.836324426586478,0.999766669822232
"TBC1D4",-0.0555484927864476,0.186247364039707,0.999766669822232
"PRICKLE2",-0.00129911584183413,0.975339617286727,0.999766669822232
"USP6NL",-0.0329009156025505,0.433704126681306,0.999766669822232
"TFDP2",-0.118195693563502,0.00491677689171865,0.202753686256439
"PTPN13",0.112928297554759,0.00720753904880354,0.274572916144897
"PACRG-AS3",-0.0549094552897313,0.191363405029067,0.999766669822232
"DBNDD2",0.00895079745123418,0.831341055305769,0.999766669822232
"RCSD1",-0.0414566526016233,0.323912129555868,0.999766669822232
"BRINP1",-0.0264175876474821,0.52961113692376,0.999766669822232
"NR6A1",-0.00343775958643393,0.934805272055305,0.999766669822232
"ZNF365",0.0448502546731735,0.285881388070965,0.999766669822232
"PRKCE",-0.0614447838137877,0.14372397691969,0.999766669822232
"REV3L",-0.043962859437537,0.295521800268542,0.999766669822232
"LRRC3B",0.00166694574638452,0.968360566823327,0.999766669822232
"ASPH",0.031658072271185,0.451272230515468,0.999766669822232
"ZNF710",-0.057954751553248,0.16788906045204,0.999766669822232
"HIVEP2",0.096919924684731,0.0211003097323781,0.48780163346415
"JAM3",0.046226395433489,0.271355983128753,0.999766669822232
"PCSK5",-0.00093776151801282,0.982197644738156,0.999766669822232
"MGST1",-0.00414413697333187,0.921448979859162,0.999766669822232
"NR2F1-AS1",-0.0234125464108937,0.577462151924871,0.999766669822232
"PAM",0.0261273386342237,0.534143538711393,0.999766669822232
"KIAA1217",-0.0102908812038412,0.806557956930274,0.999766669822232
"SCMH1",0.0355877317753144,0.397106072727661,0.999766669822232
"KBTBD12",-0.037960194853999,0.366391575464671,0.999766669822232
"CLU",-0.0265599559407412,0.527395144986758,0.999766669822232
"BX284613.2",-0.0249143666980997,0.553294277221351,0.999766669822232
"RASGRP3",-0.0994471386305329,0.0179659476655222,0.449148691638055
"TMEM232",-0.0317499710974772,0.449959571567929,0.999766669822232
"SCFD2",-0.0300183296308474,0.475055006804607,0.999766669822232
"RAPGEF1",-0.0560336453325581,0.18243132814816,0.999766669822232
"FAM149A",-0.0266710452635801,0.525669307669816,0.999766669822232
"KCTD1",-0.00437138264966994,0.917156706615357,0.999766669822232
"AC073529.1",0.00321777480211529,0.938968706498714,0.999766669822232
"TBC1D1",-0.0136027956605587,0.746184071181519,0.999766669822232
"PANTR1",-0.0953550403840328,0.0232714421935523,0.501601984306242
"SH3D19",-0.00941869706287401,0.822667444655047,0.999766669822232
"STOX2",-0.0231754700983508,0.581322235659566,0.999766669822232
"AC104596.1",0.080812582539688,0.0544907634787676,0.803333407854854
"CSRNP3",0.0300800981062371,0.474146825170137,0.999766669822232
"ZCCHC7",-0.0114836702001839,0.784660286057641,0.999766669822232
"HLCS",-0.0093544981365105,0.823856264970465,0.999766669822232
"MAGI1",-0.203366877347497,1.30452859085981e-06,0.000424080095235668
"TRIM59",-0.0744863811875442,0.0763307765001215,0.922426302116272
"AC008945.2",0.00552901006395351,0.895331235784541,0.999766669822232
"CD55",0.109394546178065,0.00924078563253442,0.315924295129382
"LDB3",0.0760604818515447,0.0703206524893192,0.894354633588808
"KHDRBS2",-0.0368975003731063,0.379961861436703,0.999766669822232
"LANCL1",-0.0260020300481325,0.536106338014792,0.999766669822232
"USP53",-0.0563708513118126,0.179813344822638,0.999766669822232
"ATP8A2",-0.0317331966748061,0.450199011486155,0.999766669822232
"GRIN2B",-0.00482794675125017,0.908540431133904,0.999766669822232
"ABHD2",0.000117268084835705,0.997773614505381,0.999766669822232
"AFF3",-0.0205118777149284,0.625496806493106,0.999766669822232
"CPM",-0.0468424011598086,0.265020611918648,0.999766669822232
"ARHGAP12",-0.0677019119398155,0.107190696976831,0.999766669822232
"SH3RF1",0.0343385029093331,0.413885066052761,0.999766669822232
"AC004158.1",-0.122030791843576,0.00368791438109156,0.170588199123951
"SLC39A11",-0.101048298500963,0.0161982231301314,0.424333402718274
"ENTPD1",-0.0403278790795159,0.337260822809898,0.999766669822232
"POT1-AS1",-0.0390580621915656,0.352693958698789,0.999766669822232
"ARHGEF4",-0.0372689190675361,0.375184228246624,0.999766669822232
"AC093865.1",-0.0341165949907814,0.416908905600961,0.999766669822232
"DOCK11",-0.0218048986353178,0.603870942682971,0.999766669822232
"ERBB4",-0.0560910567844283,0.181983614652865,0.999766669822232
"TLE4",-0.13867179103843,0.000968021177595241,0.064534745173016
"LINC00844",0.10327619234452,0.0139934868891278,0.384528857017502
"YPEL2",-0.120051252367637,0.00428220208909062,0.185082847510935
"AGPAT4",0.00197804954422514,0.962459683177772,0.999766669822232
"TBL1X",-0.0376960350089046,0.36973626166752,0.999766669822232
"AL133346.1",-0.0147770481059682,0.725126208743407,0.999766669822232
"TAFA1",-0.035053411974457,0.404231983973978,0.999766669822232
"AL160272.1",0.0838774120035329,0.0459511746598189,0.73228963601305
"DUBR",0.00517240689511023,0.9020468391979,0.999766669822232
"MGAT5",0.0298801202065016,0.477090553140498,0.999766669822232
"CCDC146",0.0940209650787633,0.0252729592658263,0.523791901882411
"PDLIM5",0.00129129531757242,0.975488023031236,0.999766669822232
"ALOX5",-0.0225957151164928,0.590812315317402,0.999766669822232
"GRIK4",0.0380322996350784,0.365481902309558,0.999766669822232
"PTN",-0.0330348978983408,0.431834133906829,0.999766669822232
"PPFIA2",-0.0934631007523875,0.0261531180201304,0.531110414246599
"ARHGAP31",-0.0513422532015365,0.221830265714513,0.999766669822232
"PIK3R5",-0.0321723208412173,0.443954740111338,0.999766669822232
"EFNA5",0.00558669763006601,0.894245546653058,0.999766669822232
"MYRF",0.0103851801737923,0.804821003960783,0.999766669822232
"ZNF804A",0.0337951385709252,0.421312277207429,0.999766669822232
"RYR1",-0.0491487671715467,0.242209358878652,0.999766669822232
"MKNK1",-0.034415834560004,0.412834359664222,0.999766669822232
"SOBP",-0.140784453675261,0.000808319824964346,0.0587868963610434
"CYP7B1",-0.0432591731048575,0.303319490670419,0.999766669822232
"TEAD1",-0.0137845083716682,0.74291253565844,0.999766669822232
"CDH4",0.0251259514819388,0.549929629066361,0.999766669822232
"TRAK1",-0.0768220908173374,0.067555259337548,0.877341030357766
"SCN3A",-0.0123049854255368,0.769679633134899,0.999766669822232
"CD22",-0.0481000370443169,0.252404708176507,0.999766669822232
"THSD7A",-0.0365380868950027,0.384620500187512,0.999766669822232
"PALLD",-0.023609596015537,0.574262997813899,0.999766669822232
"CAMK4",-0.00327635493848496,0.937859850475733,0.999766669822232
"TGFBR1",-0.0256675371285982,0.541363463520762,0.999766669822232
"LINC01748",-0.0198311618839462,0.637014288437783,0.999766669822232
"FSTL5",-0.0232825067876351,0.579577966708658,0.999766669822232
"SMARCA2",-0.0395389260325489,0.346797819367517,0.999766669822232
"UBE3D",-0.0503180945304982,0.231187240931849,0.999766669822232
"MAL",0.056358721369259,0.179907031956694,0.999766669822232
"AC119674.1",-0.0574612033065185,0.171539246268376,0.999766669822232
"LINC01470",-0.143939720641208,0.000614779557759829,0.0512316298133191
"AC007389.1",-0.0179821820377675,0.668737458685087,0.999766669822232
"ATP2B1",-0.00655348730434689,0.876081457285101,0.999766669822232
"TNIK",-0.00923145153836183,0.826135940144777,0.999766669822232
"AC109927.1",0.0531441293671487,0.206032347861258,0.999766669822232
"RBMS1",0.0124511540951687,0.767022350595317,0.999766669822232
"AC012178.1",0.0385745850705503,0.358685688630435,0.999766669822232
"CNTN4",-0.0262910932666976,0.531584011791639,0.999766669822232
"AC007262.2",-0.0693838488585067,0.0987445152856196,0.999766669822232
"STEAP1B",0.0777083024452292,0.0644507160774566,0.850132396497469
"ARHGAP6",-0.00383571912509005,0.92727809160567,0.999766669822232
"SELENOP",-0.0458902017357307,0.274857015580761,0.999766669822232
"AC091826.2",0.00168596850596738,0.967999698245582,0.999766669822232
"ZRANB2-AS2",-0.0251474184449873,0.549588822812011,0.999766669822232
"HIBADH",-0.0443334979864808,0.291469128808618,0.999766669822232
"ASAP1",-0.0221442582138904,0.598251261773927,0.999766669822232
"SLC44A5",-0.0206067592307758,0.623898592600253,0.999766669822232
"CCDC50",-0.0289430461195227,0.49101688019134,0.999766669822232
"KIAA1328",-0.00564489460655211,0.893150471066471,0.999766669822232
"GALNT18",0.00687265034132165,0.870098828668552,0.999766669822232
"SPATA5",-0.0301794389000296,0.472688221098107,0.999766669822232
"ARHGEF3",0.129095351208241,0.00212778785556435,0.116591115373389
"ACSBG1",-0.0379396886928428,0.366650538669,0.999766669822232
"PRKAG2",-0.0175132171027355,0.676881384406745,0.999766669822232
"CD9",0.201705914008705,1.59030035713376e-06,0.000424080095235668
"SILC1",-0.0409146703796867,0.330277986033347,0.999766669822232
"SH3KBP1",-0.102332041916804,0.014893241652803,0.395230439190275
"BCAR3",-0.0315489938751043,0.452833086427928,0.999766669822232
"AC120193.1",-0.0389867629372513,0.353573567088477,0.999766669822232
"LINC02073",0.0227106618688594,0.588925082008058,0.999766669822232
"CHRM5",-0.181960745328235,1.49306292274497e-05,0.0027341687456527
"HSPA1A",-0.0386666479412918,0.357539847507815,0.999766669822232
"MEF2A",0.0408145858968463,0.331462328182159,0.999766669822232
"MGLL",-0.0662219006791242,0.115087311610231,0.999766669822232
"CCDC26",0.00608727359313553,0.884833160633985,0.999766669822232
"PPFIBP1",-0.118426790602011,0.00483335718844288,0.201389882851787
"SLC22A15",-0.0153907747577205,0.71420126080791,0.999766669822232
"ZNF385B",0.0314365786755179,0.454444875541557,0.999766669822232
"FAM110B",-0.00943837769540181,0.822303084797068,0.999766669822232
"AC096564.1",0.0438264250341243,0.297023070939216,0.999766669822232
"CEP128",-0.0612049082337701,0.145294477686073,0.999766669822232
"SORCS2",-0.0474921231952891,0.258449719181367,0.999766669822232
"PRRX1",-0.024167446273422,0.565251941298984,0.999766669822232
"ANO3",-0.00275748387569467,0.947685443378347,0.999766669822232
"CASK",-0.0295537625433619,0.481916034853699,0.999766669822232
"ABI1",-0.0346862378033896,0.409172831920082,0.999766669822232
"ARHGEF12",-0.0384771558599228,0.359900832581809,0.999766669822232
"SLC7A11",0.00155398135874058,0.970503672780196,0.999766669822232
"STK33",-0.0258387878266955,0.538668753862193,0.999766669822232
"USP9Y",0.0211676430655708,0.614487218006853,0.999766669822232
"DLGAP2",0.0351519229190007,0.402912478691456,0.999766669822232
"MCF2L",0.0465836398344482,0.267669344793325,0.999766669822232
"C15orf41",-0.00258619047100406,0.950930959395548,0.999766669822232
"FAM126A",0.0789466862153079,0.0603105866105335,0.832716512881744
"PIK3AP1",-0.0126716507970013,0.763019004428429,0.999766669822232
"LINC01141",-0.0622303342640329,0.138671908842307,0.999766669822232
"APOE",0.0073689311335599,0.860811046434463,0.999766669822232
"PARP14",0.0113594782170885,0.786932639287033,0.999766669822232
"EGFR",-0.0237274077612249,0.572354308798361,0.999766669822232
"FTL",0.147312424100053,0.000456159183274707,0.0424334123976471
"SHC3",-0.0350804969958342,0.403868936047822,0.999766669822232
"AC097518.2",-0.0360064694746206,0.39157492883134,0.999766669822232
"ASIC2",0.00236370277298135,0.95514766712505,0.999766669822232
"LRFN5",-0.0179274267133875,0.669686341384824,0.999766669822232
"LINC00862",0.0475618661896906,0.25775115206754,0.999766669822232
"ANKS1B",-0.0376355814969927,0.370504359829571,0.999766669822232
"ADAM12",0.0521236351348902,0.214876082785368,0.999766669822232
"PDZRN3",-0.00911909511891146,0.828218840660496,0.999766669822232
"AC098588.3",0.00370428863208235,0.929763338990811,0.999766669822232
"AP002370.2",-0.0366696037349434,0.3829117699108,0.999766669822232
"SV2B",-0.0917147178946342,0.0290853179756164,0.57310971380525
"PAG1",-0.0264470965805073,0.529151435676972,0.999766669822232
"ELF1",-0.0208688305782532,0.619493387012406,0.999766669822232
"FHIT",-0.13683970631625,0.00112967585771097,0.0728823134007075
"ABCA2",0.0187156549498811,0.656078245316341,0.999766669822232
"MCF2L2",-0.0608685378264763,0.147518837392631,0.999766669822232
"DAPK2",-0.0240366218358276,0.567359060999845,0.999766669822232
"TSC22D1",0.0619804002016571,0.140264238542539,0.999766669822232
"DGKH",0.0460358842557498,0.273336147597637,0.999766669822232
"RTTN",-0.0477498120815442,0.255875152714565,0.999766669822232
"KIAA1211",-0.0175858121361731,0.675618213232045,0.999766669822232
"TMEM98",0.0101743901430118,0.808704997344578,0.999766669822232
"JAK2",-0.0399369417274757,0.341965275655778,0.999766669822232
"AL392172.2",-0.0388977752741947,0.354673338400933,0.999766669822232
"LGR4",-0.0521561618955949,0.21459004513221,0.999766669822232
"MANBA",-0.0244869183805197,0.560122239484157,0.999766669822232
"MATN2",0.0924871808951822,0.0277566471565365,0.552371087692269
"AL139294.1",0.0461772782345875,0.271865562417557,0.999766669822232
"PCLO",0.0125080622772582,0.76598852327813,0.999766669822232
"NFATC2",-0.0145948649828674,0.728380168328064,0.999766669822232
"TMEM64",0.0274692080662874,0.513354871437538,0.999766669822232
"TPST1",0.0690447212401937,0.100403324197543,0.999766669822232
"SESN3",-0.0450206841647832,0.284054497085348,0.999766669822232
"ATG10",0.00891852523934566,0.831940066885057,0.999766669822232
"SEC14L5",-0.0968618701407866,0.021177587414706,0.48780163346415
"PRIM2",-0.0193868185600797,0.644580242200056,0.999766669822232
"MID1",-0.00971542414238951,0.817178052097567,0.999766669822232
"CST3",-0.0338279414205215,0.420861691234149,0.999766669822232
"CACNA1E",-0.0549838038775119,0.190762920321104,0.999766669822232
"COL9A1",-0.024988168016849,0.552119534225135,0.999766669822232
"DNAJC1",-0.0105650749997014,0.801510083561976,0.999766669822232
"PRKCH",0.0144796847879307,0.730439926324574,0.999766669822232
"ARSB",-0.0309092609052499,0.462048467215794,0.999766669822232
"SH3BGRL",-0.0401783512225431,0.339055272310542,0.999766669822232
"TRAF3IP2-AS1",-0.0109008085740618,0.795340557080139,0.999766669822232
"ASPA",-0.070822958608014,0.091947260766168,0.996718273888
"TAF3",-0.0222145910588222,0.597089549639586,0.999766669822232
"FAM13A",-0.0603217115401843,0.151190327805805,0.999766669822232
"CXXC4-AS1",0.0217670519972763,0.604499137606163,0.999766669822232
"BMPR2",-0.0503597311031458,0.230801452912248,0.999766669822232
"KANK1",-0.0292550846916485,0.486355407243153,0.999766669822232
"PSMA1",-0.0184394987549544,0.660833164690072,0.999766669822232
"CDH11",0.0467426222433392,0.266039821730235,0.999766669822232
"KCNK10",0.094746348869893,0.0241669239111354,0.511469289124559
"RFX3",-0.0850308859263019,0.0430434482060257,0.700654342368592
"FAM124A",-0.00318132600935014,0.939658700969791,0.999766669822232
"CNKSR3",-0.111936000201489,0.0077335067018821,0.289103054275966
"LDB2",0.0174797387310568,0.67746422284042,0.999766669822232
"TLR2",0.0115100115765841,0.784178550390815,0.999766669822232
"IQGAP1",0.0861350903115818,0.0404071520028878,0.684866983099793
"AC069228.1",-0.0810315203172383,0.0538396712226346,0.802239198692326
"ERC1",0.0165744193373987,0.693297508912408,0.999766669822232
"TMEM131L",-0.0164543823745303,0.695407134160078,0.999766669822232
"LINC01098",-0.0342932693913139,0.414500387479711,0.999766669822232
"SUSD6",-0.0284408216348822,0.49856962238181,0.999766669822232
"ST8SIA4",-0.0120055506108982,0.7751316491863,0.999766669822232
"LARGE1",-0.0153359403176854,0.715175027837244,0.999766669822232
"ITPR1",-0.0224789955800751,0.592731496645722,0.999766669822232
"GRIP1",0.02011992511673,0.632117583844127,0.999766669822232
"XRCC4",0.010969783721017,0.79407462137852,0.999766669822232
"KCND3",0.0428732249735897,0.307653815303457,0.999766669822232
"KCNT2",-0.00922960565748854,0.826170149854635,0.999766669822232
"EPM2A",-0.0437583062127237,0.297774529162252,0.999766669822232
"MT-ND4L",0.0160066361820296,0.703296888958688,0.999766669822232
"TMEM156",-0.0332952697910164,0.428213511707897,0.999766669822232
"AL359232.1",0.0149846463413508,0.721424356097448,0.999766669822232
"P3H2",-0.0367542798405461,0.381814082515165,0.999766669822232
"SOCS6",-0.0700340714715415,0.0956252542547209,0.999766669822232
"LINC01135",-0.0685145134426817,0.103041213977313,0.999766669822232
"FNBP1L",-0.00750522294700476,0.858263685453412,0.999766669822232
"FARS2",-0.0663159186411963,0.114572434202634,0.999766669822232
"PROX1-AS1",0.0208555057496426,0.619717038960986,0.999766669822232
"WWC1",-0.0030529967008783,0.942088398134191,0.999766669822232
"FAM49B",-0.10331731048114,0.0139554164485006,0.384528857017502
"BCKDHB",-0.0055161843485944,0.895572644493598,0.999766669822232
"RGS10",-0.0409524290321633,0.32983188441684,0.999766669822232
"GAREM1",-0.0474119855593336,0.259254021242878,0.999766669822232
"CNKSR2",-0.00578551487606232,0.890505304961813,0.999766669822232
"REPS2",-0.0683696368841563,0.103771509821163,0.999766669822232
"AF117829.1",-0.0207888922751052,0.620835647032006,0.999766669822232
"EVL",-0.0228641367600916,0.586409628218827,0.999766669822232
"ZNRF2",-0.0103905708144899,0.804721739321628,0.999766669822232
"APBA1",-0.0227204030924446,0.588765275396042,0.999766669822232
"MICOS10",-0.0210950728284023,0.615701388689448,0.999766669822232
"ATP10B",-0.0785855007660449,0.0614946699071629,0.842392738454286
"AC040168.1",-0.0297390374795445,0.479173332064663,0.999766669822232
"PCA3",0.0188802311858206,0.653251131622882,0.999766669822232
"RREB1",-0.0141275828596655,0.736748544662799,0.999766669822232
"UNC80",-0.0114335747786797,0.785576667359724,0.999766669822232
"GRK3",0.00868392198622786,0.836297502273059,0.999766669822232
"HPN-AS1",0.14096644525969,0.000795774217710473,0.0587868963610434
"AC110285.1",0.0645342022920098,0.124642695961566,0.999766669822232
"MIS18BP1",-0.0428927912898059,0.307433097536927,0.999766669822232
"ZFP36L2",-0.0258091380936065,0.539134824385145,0.999766669822232
"AP000282.1",-0.0508761619898274,0.226054403566739,0.999766669822232
"AC008014.1",-0.0348610438801248,0.406816102128693,0.999766669822232
"LINC01376",0.0009541134900335,0.981887273681219,0.999766669822232
"AC025569.1",-0.0314828622793882,0.453780878231861,0.999766669822232
"POU6F2",-0.0352134256636188,0.402089990258318,0.999766669822232
"ARL17B",0.0905562559295245,0.0311803919758344,0.604756194182728
"CYBB",-0.0404316224444149,0.336019416163871,0.999766669822232
"DSE",-0.0376027112658858,0.370922411397718,0.999766669822232
"TPK1",-0.00249504340665425,0.952658268683138,0.999766669822232
"CD86",-0.0244857795697067,0.560140485003106,0.999766669822232
"LINC01266",-0.0136456508927729,0.745412095434122,0.999766669822232
"ARHGAP42",-0.0446195420685869,0.288367098100682,0.999766669822232
"BABAM2",0.0443658835681486,0.29111679865394,0.999766669822232
"OLFM2",-0.0371699376387562,0.376453804123976,0.999766669822232
"CPS1",-0.0279628516176679,0.505814577580798,0.999766669822232
"GNAL",0.0152044342512626,0.717512240439321,0.999766669822232
"CTSB",-0.000926929933384326,0.982403236740981,0.999766669822232
"FGD2",-0.0276671416261135,0.510324468406678,0.999766669822232
"ADIPOR2",-0.00811371655743824,0.846908997275925,0.999766669822232
"CCDC122",-0.00775059699334391,0.853681259287729,0.999766669822232
"AP003086.1",-0.0102990758914831,0.806406975751234,0.999766669822232
"MTRNR2L8",-0.023164945292656,0.581493880309779,0.999766669822232
"ETV5",-0.0903394960727328,0.0315864594767345,0.607431913014125
"AGMO",-0.0546620345283664,0.193371740672389,0.999766669822232
"SLC38A1",0.00900471709480165,0.830340459746997,0.999766669822232
"PPP1R14A",0.00132030570325476,0.974937513362678,0.999766669822232
"LCORL",-0.0664262241845083,0.113970672733623,0.999766669822232
"INVS",-0.0281137961395225,0.503520626366661,0.999766669822232
"OSBPL8",-0.00328062036616878,0.937779115412606,0.999766669822232
"FTCDNL1",-0.0632933241455197,0.132054740809931,0.999766669822232
"LINC01792",0.0591666158446834,0.159174168365337,0.999766669822232
"NCKAP1L",-0.0316065742568868,0.452008761059916,0.999766669822232
"AL133304.3",-0.0812410479129117,0.0532226580030634,0.800340721850578
"SEM1",-0.111277035746078,0.00810153891323011,0.289340675472504
"GINS3",-0.05584309097038,0.183923188145143,0.999766669822232
"ITGAX",-0.0344329228448692,0.412602394247348,0.999766669822232
"HCK",-0.0199041660151236,0.635774811294463,0.999766669822232
"DACH1",0.0108933949752846,0.795476654740324,0.999766669822232
"AC132153.1",-0.0231565921257686,0.581630125478288,0.999766669822232
"ALPK1",0.00179964255007149,0.96584339995186,0.999766669822232
"TPD52",-0.0390955816792641,0.352231642788476,0.999766669822232
"DCLK1",0.00226813652636969,0.956959282963777,0.999766669822232
"PTPRJ",-0.0445808691752239,0.288785183621973,0.999766669822232
"MAG",0.0901158603796712,0.0320101531194445,0.610539318966924
"ZNF462",-0.0856063311637507,0.0416519742022357,0.696121952629122
"LGR5",-0.118997562105312,0.00463278425033245,0.195064600013998
"LINC01949",0.0592030687403983,0.158917430261484,0.999766669822232
"CD74",-0.0286787350822732,0.494984061790141,0.999766669822232
"GRAMD1B",-0.0459780978784216,0.273938724619813,0.999766669822232
"CSF3R",-0.021018295284759,0.61698709783307,0.999766669822232
"FGF1",-0.0729800695894182,0.0824680342362904,0.952783971852911
"SNAP25",0.0284443474222755,0.498516385105097,0.999766669822232
"TMSB4X",-0.0083480266148303,0.842545022884891,0.999766669822232
"SNAP91",0.0236506185907124,0.573598041889024,0.999766669822232
"ALDH1A1",-0.0465020328258875,0.268508451807664,0.999766669822232
"AC061958.1",0.0393995486202742,0.348500310163032,0.999766669822232
"AC097376.3",-0.0366215010716518,0.383536202707341,0.999766669822232
"RNF217-AS1",0.0233024392479149,0.579253418916701,0.999766669822232
"KCNK13",-0.00328087520604191,0.93777429188061,0.999766669822232
"NRG1",0.0210685850598162,0.616144817250119,0.999766669822232
"EPSTI1",-0.00538707517779232,0.89800330337501,0.999766669822232
"LRRFIP1",-0.00810990006177693,0.846980117940759,0.999766669822232
"AC068308.1",0.038183727283226,0.363576087523769,0.999766669822232
"GBE1",0.0344364523469029,0.412554492547057,0.999766669822232
"DLG2",-0.0263822085781377,0.530162552866506,0.999766669822232
"GPRIN3",-0.0100536566868793,0.810931749887438,0.999766669822232
"ALK",-0.0199206717011474,0.635494715997213,0.999766669822232
"PCDH11X",0.00183509141180449,0.96517101605193,0.999766669822232
"NBEA",-0.0893108350926459,0.0335758969822494,0.616071504261456
"HIF3A",-0.0227482850162394,0.588307977875802,0.999766669822232
"PRDM16",-0.00632649065298532,0.880340784555577,0.999766669822232
"SMAD3",-0.0313272529430348,0.456015464842528,0.999766669822232
"FAT4",-0.0734303483470422,0.080592884981569,0.952783971852911
"SLC4A8",-0.0090208438986025,0.830041245395968,0.999766669822232
"IRAK3",-0.0201313313841235,0.631924490966268,0.999766669822232
