"gene_id","mean_count","median_count","min_count","max_count","var_count","cv_count","zero_samples","pct_zeros","log_mean"
"ENSMUSG00000053119",3732.74545454545,3614,2354,5755,573244.193265993,0.20283432765021,0,0,3.57214470690324
"ENSMUSG00000053121",0.2,0,0,6,0.755555555555555,4.34613493680177,50,90.9090909090909,0.0791812460476248
"ENSMUSG00000053128",847.163636363636,747,402,1641,107472.769023569,0.386974112985296,0,0,2.9284796488533
"ENSMUSG00000053129",11.8,10,0,33,78.1259259259259,0.749058232453961,1,1.81818181818182,1.10720996964787
"ENSMUSG00000053134",524.509090909091,511,354,721,9639.62491582492,0.187187587849389,0,0,2.72058023339472
"ENSMUSG00000053137",691.236363636364,546,76,1586,234719.257912458,0.700886645062967,0,0,2.84025440933518
"ENSMUSG00000053141",5207.67272727273,5031,2764,10395,1751328.0020202,0.254120711348985,0,0,3.71672707058211
"ENSMUSG00000053146",0,0,0,0,0,NA,55,100,0
"ENSMUSG00000053153",9.16363636363636,4,0,69,176.287542087542,1.4489151862868,16,29.0909090909091,1.00704911839218
"ENSMUSG00000053158",104.272727272727,103,43,211,1043.09090909091,0.309735045731234,0,0,2.02231587423319
"ENSMUSG00000053161",2.96363636363636,0,0,22,32.5171717171717,1.92411695841151,32,58.1818181818182,0.598093804110361
"ENSMUSG00000053164",81.1818181818182,73,24,167,1408.29966329966,0.462262606745132,0,0,1.91477574531714
"ENSMUSG00000053166",1712.74545454545,1651,949,2933,156623.674747475,0.231065912061628,0,0,3.23394631589767
"ENSMUSG00000053168",0.0181818181818182,0,0,1,0.0181818181818182,7.41619848709567,54,98.1818181818182,0.00782533751195653
"ENSMUSG00000053173",119.672727272727,114,42,194,1279.07609427609,0.298849822755848,0,0,2.0816091281478
"ENSMUSG00000053175",13.4909090909091,12,0,41,111.847138047138,0.783919056799267,2,3.63636363636364,1.16109563190187
"ENSMUSG00000053178",19.2727272727273,17,0,59,154.609427609428,0.645170959125731,2,3.63636363636364,1.30691217788994
"ENSMUSG00000053181",19.5636363636364,17,1,54,142.69494949495,0.610597074553287,0,0,1.31309991543121
"ENSMUSG00000053182",3.67272727272727,3,0,16,12.9279461279461,0.978985111115301,11,20,0.669570433837051
"ENSMUSG00000053184",0.0909090909090909,0,0,2,0.158249158249158,4.37585970389227,52,94.5454545454545,0.0377885608893998
"ENSMUSG00000053185",0.4,0,0,10,2.17037037037037,3.68304423199271,46,83.6363636363636,0.146128035678238
"ENSMUSG00000053192",8116.4,7876,4810,12403,2235710.0962963,0.18422319151843,0,0,3.90941694716368
"ENSMUSG00000053194",0.0363636363636364,0,0,1,0.0356902356902357,5.19526137366935,53,96.3636363636364,0.0155121661782476
"ENSMUSG00000053198",18.4363636363636,16,1,49,110.843097643098,0.571056476804883,0,0,1.28861501571453
"ENSMUSG00000053199",3111.58181818182,2920,1751,5422,591891.173737374,0.247251939390139,0,0,3.49312077623805
"ENSMUSG00000053205",33.5090909090909,32,3,78,249.587878787879,0.471464610941299,0,0,1.53793351859703
"ENSMUSG00000053208",3.05454545454545,2,0,16,13.0525252525253,1.18277103042205,15,27.2727272727273,0.607942173553917
"ENSMUSG00000053211",0,0,0,0,0,NA,55,100,0
"ENSMUSG00000053214",581.418181818182,497,268,1341,65282.8404040404,0.439451460624341,0,0,2.76523492423777
"ENSMUSG00000053216",20.3272727272727,14,0,69,316.816835016835,0.875638828934026,2,3.63636363636364,1.32893532262129
"ENSMUSG00000053217",0,0,0,0,0,NA,55,100,0
"ENSMUSG00000053219",0.272727272727273,0,0,6,0.831649831649831,3.34381069423012,47,85.4545454545455,0.104735350520013
"ENSMUSG00000053226",271.345454545455,270,113,392,3921.41548821549,0.230780377297036,0,0,2.43512013128053
"ENSMUSG00000053228",0.2,0,0,4,0.607407407407407,3.89681731483337,50,90.9090909090909,0.0791812460476248
"ENSMUSG00000053251",0,0,0,0,0,NA,55,100,0
"ENSMUSG00000053253",3181.05454545455,3102,1801,4668,500455.015488216,0.222388029645257,0,0,3.50270761986961
"ENSMUSG00000053263",49.5272727272727,50,11,85,347.290909090909,0.376272339607104,0,0,1.70352585728313
"ENSMUSG00000053268",5,3,0,25,32.2592592592593,1.13594470392285,10,18.1818181818182,0.778151250383644
"ENSMUSG00000053279",953.618181818182,820,196,3151,419038.684848485,0.678816728291086,0,0,2.97982970175462
"ENSMUSG00000053286",831.109090909091,803,506,1315,35173.0249158249,0.225655969625914,0,0,2.92018026676436
"ENSMUSG00000053287",0,0,0,0,0,NA,55,100,0
"ENSMUSG00000053289",686.018181818182,663,380,1061,32573.4996632997,0.263085301266166,0,0,2.83696823074051
"ENSMUSG00000053291",195.836363636364,197,89,363,3076.62087542088,0.283232871148992,0,0,2.2941053332608
"ENSMUSG00000053293",2758.09090909091,2672,1730,4317,337345.121212121,0.210585585226217,0,0,3.44076601025305
"ENSMUSG00000053297",951.6,1003,423,1525,65905.0592592593,0.269777014405987,0,0,2.97891057717557
"ENSMUSG00000053303",0,0,0,0,0,NA,55,100,0
"ENSMUSG00000053310",40061.6909090909,21094,5670,118065,1120442578.8101,0.835536691896487,0,0,4.60274011639343
"ENSMUSG00000053317",368.963636363636,379,148,578,11948.4801346801,0.296259828473799,0,0,2.56815903946507
"ENSMUSG00000053318",8.89090909090909,6,0,26,55.0249158249158,0.834321670103476,4,7.27272727272727,0.995236210203936
"ENSMUSG00000053329",2064.41818181818,2077,1240,2892,153779.766329966,0.189955521990838,0,0,3.31500799578384
"ENSMUSG00000053332",2396.90909090909,2383,797,4176,710620.63973064,0.351695932896175,0,0,3.37983271418196
"ENSMUSG00000053333",836.254545454545,821,525,1213,26221.934006734,0.193639462578699,0,0,2.92285751400285
"ENSMUSG00000053334",538.781818181818,519,336,752,11802.432996633,0.201638213175321,0,0,2.73221825184648
"ENSMUSG00000053338",1.29090909090909,0,0,17,9.76565656565657,2.42077856024723,39,70.9090909090909,0.360007855623319
"ENSMUSG00000053347",472.472727272727,484,223,674,13051.0686868687,0.241794430478542,0,0,2.67529496805718
"ENSMUSG00000053353",0.454545454545455,0,0,8,1.6969696969697,2.86589136802729,45,81.8181818181818,0.1627272974977
"ENSMUSG00000053358",44.6181818181818,47,19,96,289.610774410774,0.381412997538521,0,0,1.65913797182037
"ENSMUSG00000053360",0.509090909090909,0,0,8,2.03232323232323,2.80027735911675,42,76.3636363636364,0.17871540288183
"ENSMUSG00000053367",0.127272727272727,0,0,6,0.66868686868687,6.42504312346011,53,96.3636363636364,0.05202900000401
"ENSMUSG00000053368",37.7454545454545,32,4,148,715.822895622896,0.708823541466894,0,0,1.58822076021996
"ENSMUSG00000053375",0.927272727272727,0,0,9,4.03164983164983,2.16537897505931,36,65.4545454545455,0.284943175770526
"ENSMUSG00000053388",0.272727272727273,0,0,6,1.2020202020202,4.0200116700279,51,92.7272727272727,0.104735350520013
"ENSMUSG00000053389",0,0,0,0,0,NA,55,100,0
"ENSMUSG00000053390",482.272727272727,490,284,702,11172.4983164983,0.219170675351759,0,0,2.68419228711247
"ENSMUSG00000053391",0,0,0,0,0,NA,55,100,0
"ENSMUSG00000053395",2174.36363636364,2145,1352,3214,237130.828282828,0.223955551686209,0,0,3.33753186453936
"ENSMUSG00000053398",2233.30909090909,2148,1311,3569,288538.661952862,0.240521095347178,0,0,3.34914325257134
"ENSMUSG00000053399",44.3818181818182,39,2,145,891.721885521885,0.672836623774319,0,0,1.65688189151614
"ENSMUSG00000053411",2319.52727272727,2361,1319,3102,191222.994612795,0.18852570532812,0,0,3.36558667696766
"ENSMUSG00000053414",659.254545454545,536,129,1772,173985.156228956,0.632707475708838,0,0,2.81971139974497
"ENSMUSG00000053420",0.272727272727273,0,0,13,3.09090909090909,6.44635986860457,52,94.5454545454545,0.104735350520013
"ENSMUSG00000053436",2940.27272727273,2886,2040,5098,426010.942760943,0.221984556613883,0,0,3.46853529599912
"ENSMUSG00000053441",9.01818181818182,8,0,32,78.7589225589225,0.984081111755828,10,18.1818181818182,1.00078890935754
"ENSMUSG00000053442",6.52727272727273,5,0,31,37.3279461279461,0.936020344446869,6,10.9090909090909,0.876637651626655
"ENSMUSG00000053453",975.890909090909,920,452,1546,83060.2841750842,0.295321750469762,0,0,2.9898460680943
"ENSMUSG00000053460",327.127272727273,321,137,505,5504.66868686869,0.226803023349312,0,0,2.51604232883992
"ENSMUSG00000053461",6.25454545454545,5,0,22,27.230303030303,0.834315830590531,3,5.45454545454545,0.860610206192504
"ENSMUSG00000053465",268.854545454545,216,60,792,28863.3488215488,0.631911087573355,0,0,2.43112973775866
"ENSMUSG00000053469",2.63636363636364,1,0,22,18.1245791245791,1.61483685450744,23,41.8181818181818,0.560667306169737
"ENSMUSG00000053470",1347.07272727273,1172,743,2797,257784.031649832,0.376909394380218,0,0,3.12971332261564
"ENSMUSG00000053472",2.90909090909091,0,0,30,32.7878787878788,1.96833659680791,28,50.9090909090909,0.592075770421362
"ENSMUSG00000053475",276.454545454545,252,96,624,15369.5117845118,0.448442021007251,0,0,2.44319184412462
"ENSMUSG00000053477",6612.05454545455,4882,2835,13660,10846658.4599327,0.498094280733515,0,0,3.82040210484404
"ENSMUSG00000053483",1206.25454545455,1181,831,1733,53938.7488215488,0.192535789980619,0,0,3.08179884924498
"ENSMUSG00000053490",0,0,0,0,0,NA,55,100,0
"ENSMUSG00000053499",0,0,0,0,0,NA,55,100,0
"ENSMUSG00000053508",0,0,0,0,0,NA,55,100,0
"ENSMUSG00000053510",4247.43636363636,4252,2990,5814,435170.88013468,0.155311291944831,0,0,3.62822911743937
"ENSMUSG00000053519",885.290909090909,776,305,1906,114646.358249158,0.382467139206732,0,0,2.94757629465928
"ENSMUSG00000053522",4.4,2,0,24,29.3555555555555,1.23138107716842,14,25.4545454545455,0.732393759822969
"ENSMUSG00000053528",1.10909090909091,0,0,12,5.95084175084176,2.19949032088648,39,70.9090909090909,0.324095299732675
"ENSMUSG00000053536",3189.6,3159,2285,4287,284869.8,0.167335074993255,0,0,3.50387236085861
"ENSMUSG00000053541",0.290909090909091,0,0,4,0.543434343434343,2.53405622909639,44,80,0.110895659224831
"ENSMUSG00000053545",6.41818181818182,5,0,24,34.6552188552188,0.917217446778264,4,7.27272727272727,0.870297473595636
"ENSMUSG00000053550",3374,3305,1696,5781,1188005,0.323045767974865,0,0,3.52827377716704
"ENSMUSG00000053552",301.6,259,129,632,16561.3185185185,0.426693589043221,0,0,2.48086892368717
"ENSMUSG00000053553",276.763636363636,273,139,458,5031.51717171717,0.256295187531425,0,0,2.44367538913265
"ENSMUSG00000053559",32.7090909090909,28,1,82,324.802693602694,0.550986981012081,0,0,1.52774704031423
"ENSMUSG00000053560",355.109090909091,135,51,1351,145601.654545455,1.07453697574288,0,0,2.55158306067582
"ENSMUSG00000053565",2194.8,2127,1263,3266,229794.014814815,0.218410948526476,0,0,3.34159278074529
"ENSMUSG00000053574",53.0727272727273,49,12,105,603.290909090909,0.462798545138996,0,0,1.73297827469169
"ENSMUSG00000053580",5538.45454545455,5193,3459,9408,1683474.14141414,0.234268895057566,0,0,3.7434670030747
"ENSMUSG00000053581",1933.30909090909,1880,1376,2592,93725.6249158249,0.158353577477119,0,0,3.28652587292721
"ENSMUSG00000053588",0.909090909090909,0,0,9,3.6026936026936,2.08788391900969,37,67.2727272727273,0.280826609575694
"ENSMUSG00000053593",1.25454545454545,0,0,8,4.11919191919192,1.61778055907306,32,58.1818181818182,0.353058995667991
"ENSMUSG00000053600",105.8,97,39,218,1617.2,0.380098537547554,0,0,2.02857125269254
"ENSMUSG00000053603",0.0909090909090909,0,0,3,0.195286195286195,4.86103174538386,52,94.5454545454545,0.0377885608893998
"ENSMUSG00000053604",296.036363636364,291,179,431,3901.29494949495,0.21098876587273,0,0,2.47280961955258
"ENSMUSG00000053613",8.54545454545454,7,0,31,60.8451178451179,0.912804347458019,6,10.9090909090909,0.979796613911713
"ENSMUSG00000053615",1.90909090909091,1,0,20,11.047138047138,1.74099803505297,25,45.4545454545455,0.463757293161681
"ENSMUSG00000053617",1899.6,1776,995,3735,294503.874074074,0.285682307558078,0,0,3.27889072492868
"ENSMUSG00000053624",0,0,0,0,0,NA,55,100,0
"ENSMUSG00000053626",59.2909090909091,55,25,143,464.543434343434,0.363517274752316,0,0,1.78025183238399
"ENSMUSG00000053640",0.8,0,0,6,2.57037037037037,2.00404683171419,40,72.7272727272727,0.255272505103306
"ENSMUSG00000053641",2344.67272727273,2309,1414,3485,163190.742760943,0.172292164758215,0,0,3.37026741841276
"ENSMUSG00000053644",3148.87272727273,3195,1730,4384,364526.409427609,0.191738529119653,0,0,3.49829300618331
"ENSMUSG00000053646",4485.76363636364,4285,2994,6837,770723.294949495,0.195709927832715,0,0,3.65193319141255
"ENSMUSG00000053647",86.4545454545455,89,28,158,926.104377104376,0.351999572993153,0,0,1.94178238687959
"ENSMUSG00000053654",0.163636363636364,0,0,4,0.398653198653199,3.8584937986405,50,90.9090909090909,0.0658172844896433
"ENSMUSG00000053656",0,0,0,0,0,NA,55,100,0
"ENSMUSG00000053675",0.181818181818182,0,0,6,0.707070707070707,4.62481230850387,50,90.9090909090909,0.0725506671486117
"ENSMUSG00000053678",0,0,0,0,0,NA,55,100,0
"ENSMUSG00000053684",409.236363636364,395,260,694,6506.73939393939,0.197109469659401,0,0,2.6130341539033
"ENSMUSG00000053687",1.25454545454545,0,0,12,8.4154882154882,2.31234833238914,35,63.6363636363636,0.353058995667991
"ENSMUSG00000053693",3046.74545454545,3220,554,5881,2017059.19326599,0.466147275027206,0,0,3.48397869222708
"ENSMUSG00000053695",0,0,0,0,0,NA,55,100,0
"ENSMUSG00000053702",2359.78181818182,2346,1245,3605,236562.47003367,0.206110953523522,0,0,3.37305585173855
"ENSMUSG00000053706",62.7818181818182,60,21,117,536.877441077441,0.369065703553996,0,0,1.80469689519976
"ENSMUSG00000053714",4.94545454545455,4,0,14,10.1265993265993,0.643465992073609,1,1.81818181818182,0.774185063166042
"ENSMUSG00000053716",1948.81818181818,1600,836,4129,826432.929292929,0.466479415118532,0,0,3.2899941158166
"ENSMUSG00000053719",0,0,0,0,0,NA,55,100,0
"ENSMUSG00000053720",0,0,0,0,0,NA,55,100,0
"ENSMUSG00000053729",0.127272727272727,0,0,4,0.446464646464646,5.24998650252017,53,96.3636363636364,0.05202900000401
"ENSMUSG00000053730",209.836363636364,209,128,312,1800.5468013468,0.202218765909786,0,0,2.32394551718872
"ENSMUSG00000053740",124.745454545455,128,57,193,988.452525252525,0.252030544556314,0,0,2.09949229510764
"ENSMUSG00000053742",0,0,0,0,0,NA,55,100,0
"ENSMUSG00000053746",91.7090909090909,87,47,176,789.358249158249,0.306354798766853,0,0,1.96712232247323
"ENSMUSG00000053747",15.8909090909091,0,0,304,2768.98787878788,3.31140106538242,40,72.7272727272727,1.2276530244994
"ENSMUSG00000053749",3.23636363636364,2,0,22,17.5542087542088,1.29459318513848,19,34.5454545454545,0.626993231531775
"ENSMUSG00000053754",3480.49090909091,3562,1605,5348,569512.43973064,0.216825872982881,0,0,3.54176526547834
"ENSMUSG00000053765",0.2,0,0,10,1.82962962962963,6.7631901304592,53,96.3636363636364,0.0791812460476248
"ENSMUSG00000053768",1587.34545454545,1535,898,2270,106615.378451178,0.205701980795502,0,0,3.20094496451835
"ENSMUSG00000053769",134.945454545455,131,79,252,1281.05252525253,0.265231565046257,0,0,2.13336469115244
"ENSMUSG00000053773",0.0363636363636364,0,0,1,0.0356902356902357,5.19526137366935,53,96.3636363636364,0.0155121661782476
"ENSMUSG00000053774",1370.56363636364,1367,833,1968,55575.4727272727,0.172005517333295,0,0,3.13721596234553
"ENSMUSG00000053783",39.2181818181818,28,0,134,1196.35892255892,0.881948631875587,1,1.81818181818182,1.60442243313842
"ENSMUSG00000053790",0,0,0,0,0,NA,55,100,0
"ENSMUSG00000053797",0.381818181818182,0,0,8,1.87003367003367,3.58152599631067,48,87.2727272727273,0.140450902786548
"ENSMUSG00000053799",916.381818181818,879,619,1495,43578.6848484848,0.227803606821574,0,0,2.96255012849102
"ENSMUSG00000053801",565.890909090909,556,416,984,11557.9138047138,0.189979617309569,0,0,2.75349949251168
"ENSMUSG00000053815",0,0,0,0,0,NA,55,100,0
"ENSMUSG00000053819",3066.54545454545,2673,1049,6862,1872514.88215488,0.446234590823463,0,0,3.48679100677378
"ENSMUSG00000053820",0.0545454545454545,0,0,2,0.0895622895622897,5.48660921320594,53,96.3636363636364,0.0230653040686934
"ENSMUSG00000053821",0.781818181818182,0,0,8,2.87744107744107,2.16968883170483,40,72.7272727272727,0.250863386198251
"ENSMUSG00000053825",2582.61818181818,2516,1706,4618,231746.87003367,0.186400354718746,0,0,3.41222833216292
"ENSMUSG00000053830",32.6727272727273,28,14,62,170.705723905724,0.399888259979245,0,0,1.52727829285167
"ENSMUSG00000053835",37.2909090909091,33,11,82,273.321212121212,0.443336714183604,0,0,1.58309567735522
"ENSMUSG00000053838",6583.23636363636,6283,3739,9495,1474008.25791246,0.184421058378725,0,0,3.81850541296674
"ENSMUSG00000053841",1628.76363636364,1637,1170,2392,88639.7764309764,0.182791611345552,0,0,3.21212462350434
"ENSMUSG00000053846",85.9818181818182,23,1,278,7972.2404040404,1.03844516524061,0,0,1.93942848148611
"ENSMUSG00000053852",0.763636363636364,0,0,9,4.14680134680135,2.66667454017482,45,81.8181818181818,0.246409044772001
"ENSMUSG00000053856",0,0,0,0,0,NA,55,100,0
"ENSMUSG00000053861",26.6909090909091,24,2,61,254.513804713805,0.597712454831953,0,0,1.4423372138418
"ENSMUSG00000053862",0,0,0,0,0,NA,55,100,0
"ENSMUSG00000053863",0,0,0,0,0,NA,55,100,0
"ENSMUSG00000053868",0,0,0,0,0,NA,55,100,0
"ENSMUSG00000053870",648.618181818182,612,343,1037,29043.9441077441,0.262747551546301,0,0,2.81265817164076
"ENSMUSG00000053873",0.218181818181818,0,0,4,0.544107744107744,3.38083438699138,49,89.0909090909091,0.0857121132065826
"ENSMUSG00000053877",225.018181818182,230,60,364,4136.12929292929,0.285811330624265,0,0,2.35414337696021
"ENSMUSG00000053886",6.6,5,0,30,43.6888888888889,1.0014783481168,5,9.09090909090909,0.880813592280791
"ENSMUSG00000053889",1.34545454545455,0,0,10,5.85993265993266,1.79919105149818,32,58.1818181818182,0.370227020805005
"ENSMUSG00000053896",0.0181818181818182,0,0,1,0.0181818181818182,7.41619848709567,54,98.1818181818182,0.00782533751195653
"ENSMUSG00000053897",132.781818181818,127,47,264,1577.91447811448,0.29915972089889,0,0,2.12639709400086
"ENSMUSG00000053898",1082.96363636364,1021,522,1695,92493.2579124579,0.280828489690093,0,0,3.03501471320651
"ENSMUSG00000053907",3803.18181818182,3683,2008,5935,1241447.22558923,0.292965879574171,0,0,3.58026126555929
"ENSMUSG00000053909",0,0,0,0,0,NA,55,100,0
"ENSMUSG00000053914",35.6909090909091,34,5,84,306.106397306397,0.490205966461844,0,0,1.56455847240665
"ENSMUSG00000053916",3.58181818181818,3,0,26,19.1737373737374,1.22250276640876,14,25.4545454545455,0.6610378512873
"ENSMUSG00000053925",3.41818181818182,2,0,12,11.803367003367,1.00509658103073,18,32.7272727272727,0.645243584104068
"ENSMUSG00000053929",5397.29090909091,5434,3423,7543,787100.247138047,0.164376298886969,0,0,3.73225628459409
"ENSMUSG00000053930",425.072727272727,361,115,1394,77582.6242424243,0.655268047699638,0,0,2.62948373609196
"ENSMUSG00000053931",1925.23636363636,1952,1226,2553,95134.5912457912,0.160208359102684,0,0,3.28470957724578
"ENSMUSG00000053950",973.872727272727,993,615,1389,28196.2242424242,0.172422236503936,0,0,2.98894792087691
"ENSMUSG00000053957",0.145454545454545,0,0,4,0.45993265993266,4.6625105500824,52,94.5454545454545,0.0589778599593379
"ENSMUSG00000053961",0,0,0,0,0,NA,55,100,0
"ENSMUSG00000053963",6215.16363636364,5834,3429,10648,3373913.73198653,0.295538741384302,0,0,3.79352243845604
"ENSMUSG00000053964",19.5272727272727,16,1,60,168.142760942761,0.664044976039415,0,0,1.31233125243072
"ENSMUSG00000053965",206.254545454545,112,34,590,26662.3784511785,0.79167315015039,0,0,2.31650406416407
"ENSMUSG00000053977",2.2,1,0,13,10.7925925925926,1.49327643207873,26,47.2727272727273,0.505149978319906
"ENSMUSG00000053979",0.236363636363636,0,0,6,0.961616161616163,4.14877816824223,50,90.9090909090909,0.0921462232119925
"ENSMUSG00000053980",0,0,0,0,0,NA,55,100,0
"ENSMUSG00000053985",247.509090909091,236,101,488,9324.77306397307,0.390146738396982,0,0,2.39534228063248
"ENSMUSG00000054000",212.309090909091,210,112,299,1841.36565656566,0.202116341599562,0,0,2.32900936481427
"ENSMUSG00000054003",7.16363636363636,6,0,22,24.4727272727273,0.690569912903233,4,7.27272727272727,0.911883651509079
"ENSMUSG00000054005",0.0181818181818182,0,0,1,0.0181818181818182,7.41619848709566,54,98.1818181818182,0.00782533751195653
"ENSMUSG00000054006",0.127272727272727,0,0,4,0.446464646464646,5.24998650252017,53,96.3636363636364,0.05202900000401
"ENSMUSG00000054008",3569.63636363636,3382,2178,5318,470236.050505051,0.192102927609032,0,0,3.55274562355949
"ENSMUSG00000054013",5546.47272727273,5545,3605,8010,1508093.32794613,0.221409997707336,0,0,3.74409517581183
"ENSMUSG00000054021",276.145454545455,283,166,386,3212.60808080808,0.205253690585155,0,0,2.44270776013571
"ENSMUSG00000054027",3783.47272727273,3647,1575,8087,2343826.17979798,0.404643056686898,0,0,3.57800537985001
"ENSMUSG00000054031",0.0909090909090909,0,0,4,0.306397306397307,6.08884833725345,53,96.3636363636364,0.0377885608893998
"ENSMUSG00000054033",0,0,0,0,0,NA,55,100,0
"ENSMUSG00000054034",1856.58181818182,1768,518,2857,220135.581144781,0.252715005130763,0,0,3.26894795158595
"ENSMUSG00000054036",0.290909090909091,0,0,4,0.913804713804714,3.28601395789511,49,89.0909090909091,0.110895659224831
"ENSMUSG00000054046",0.327272727272727,0,0,5,1.07609427609428,3.16967945627154,48,87.2727272727273,0.122960170626212
"ENSMUSG00000054051",642.454545454545,619,385,985,20122.6228956229,0.220800416395647,0,0,2.80851787314327
"ENSMUSG00000054052",0.0181818181818182,0,0,1,0.0181818181818182,7.41619848709567,54,98.1818181818182,0.00782533751195653
"ENSMUSG00000054054",0.0363636363636364,0,0,1,0.0356902356902357,5.19526137366935,53,96.3636363636364,0.0155121661782476
"ENSMUSG00000054057",105.4,104,16,214,1967.91111111111,0.420883720675285,0,0,2.02694162795903
"ENSMUSG00000054061",15.7454545454545,14,0,42,86.9710437710438,0.592286915578572,1,1.81818181818182,1.2238969407026
"ENSMUSG00000054065",1.52727272727273,1,0,8,5.06868686868687,1.47411421660873,27,49.0909090909091,0.402652110759851
"ENSMUSG00000054069",0,0,0,0,0,NA,55,100,0
"ENSMUSG00000054072",33.2181818181818,29,4,89,373.544107744108,0.581828629387737,0,0,1.53425692959699
"ENSMUSG00000054074",195.272727272727,188,99,381,4140.05387205387,0.32950454115523,0,0,2.29285995717601
"ENSMUSG00000054079",683.018181818182,668,374,1159,40011.6848484849,0.292860739747337,0,0,2.83506764581129
"ENSMUSG00000054083",18.8727272727273,12,0,74,312.187205387205,0.936209160005075,3,5.45454545454545,1.29825747245546
"ENSMUSG00000054087",0,0,0,0,0,NA,55,100,0
"ENSMUSG00000054091",1261.54545454545,1226,560,1946,127023.511784512,0.28251346682949,0,0,3.10124702267419
"ENSMUSG00000054099",289.854545454545,287,126,426,6455.90437710438,0.277203321178745,0,0,2.46367585531129
"ENSMUSG00000054102",0,0,0,0,0,NA,55,100,0
"ENSMUSG00000054106",0,0,0,0,0,NA,55,100,0
"ENSMUSG00000054115",112.981818181818,108,57,211,1096.72188552189,0.293116114854269,0,0,2.05683558034471
"ENSMUSG00000054116",0.418181818181818,0,0,13,3.28484848484848,4.33403610219131,48,87.2727272727273,0.151731913196237
"ENSMUSG00000054117",0.0181818181818182,0,0,1,0.0181818181818182,7.41619848709566,54,98.1818181818182,0.00782533751195653
"ENSMUSG00000054128",1.05454545454545,0,0,8,3.16363636363636,1.68666166915801,33,60,0.312715753989176
"ENSMUSG00000054134",5.96363636363636,5,0,29,32.1468013468014,0.950731162136589,4,7.27272727272727,0.842836084474379
"ENSMUSG00000054135",5.56363636363636,4,0,33,35.3616161616162,1.06882675326066,4,7.27272727272727,0.817144512411414
"ENSMUSG00000054136",0.818181818181818,0,0,14,5.2996632996633,2.81367748302988,42,76.3636363636364,0.259637310505756
"ENSMUSG00000054141",0,0,0,0,0,NA,55,100,0
"ENSMUSG00000054142",0,0,0,0,0,NA,55,100,0
"ENSMUSG00000054146",1.12727272727273,0,0,26,13.779797979798,3.29300526661821,41,74.5454545454545,0.327823172251918
"ENSMUSG00000054150",82.1818181818182,80,25,171,1033.632996633,0.391207738591741,0,0,1.92002840890822
"ENSMUSG00000054156",0.0363636363636364,0,0,2,0.0727272727272727,7.41619848709566,54,98.1818181818182,0.0155121661782476
"ENSMUSG00000054160",0.872727272727273,0,0,24,11.779797979798,3.93269597197962,45,81.8181818181818,0.272474535210928
"ENSMUSG00000054161",2.4,1,0,13,10.5407407407407,1.35277112326297,21,38.1818181818182,0.531478917042255
"ENSMUSG00000054162",6566.92727272727,6819,1764,17274,17347945.4020202,0.634251958177683,0,0,3.81742833515461
"ENSMUSG00000054169",1.8,0,0,31,20.8666666666667,2.53778037231495,31,56.3636363636364,0.447158031342219
"ENSMUSG00000054178",109.690909090909,106,17,222,1543.43973063973,0.358157625345745,0,0,2.04411195426827
"ENSMUSG00000054181",9.14545454545454,8,1,46,55.830303030303,0.817014373423497,0,0,1.00627150944333
"ENSMUSG00000054191",4.50909090909091,2,0,29,40.773063973064,1.41611226085,13,23.6363636363636,0.741079939008061
"ENSMUSG00000054196",71.4363636363636,58,19,179,2037.17643097643,0.631822346591766,0,0,1.85995664025742
"ENSMUSG00000054199",1761.67272727273,1755,1088,2968,167360.964983165,0.232221194487497,0,0,3.24617168499728
"ENSMUSG00000054200",0.981818181818182,0,0,10,3.94410774410774,2.02275514666915,39,70.9090909090909,0.29706380844638
"ENSMUSG00000054203",0.327272727272727,0,0,16,4.66868686868687,6.6021829951754,52,94.5454545454545,0.122960170626212
"ENSMUSG00000054204",25.1454545454545,20,0,77,452.682154882155,0.846130201064068,3,5.45454545454545,1.41739619655262
"ENSMUSG00000054206",43.0727272727273,44,9,91,253.179797979798,0.36941298184149,0,0,1.644169926
"ENSMUSG00000054215",0,0,0,0,0,NA,55,100,0
"ENSMUSG00000054226",1920.10909090909,1866,986,3078,247734.654545455,0.259219385882237,0,0,3.28355202713897
"ENSMUSG00000054236",0,0,0,0,0,NA,55,100,0
"ENSMUSG00000054237",397.836363636364,392,210,600,11721.9171717172,0.272141545922886,0,0,2.60079474795119
"ENSMUSG00000054247",5.94545454545455,5,0,19,27.6451178451178,0.884349958194275,9,16.3636363636364,0.841700673417465
"ENSMUSG00000054252",3961.4,3963,2222,5706,664119.577777778,0.205719018837678,0,0,3.5979583149744
"ENSMUSG00000054256",701.927272727273,674,333,1269,60307.9575757576,0.349860726374538,0,0,2.84691039374369
"ENSMUSG00000054258",0.0727272727272727,0,0,3,0.17979797979798,5.83035638323727,53,96.3636363636364,0.0304893221479004
"ENSMUSG00000054263",1023.70909090909,1024,579,1378,49121.6915824916,0.216501094886975,0,0,3.01060058915289
"ENSMUSG00000054266",0,0,0,0,0,NA,55,100,0
"ENSMUSG00000054272",0,0,0,0,0,NA,55,100,0
"ENSMUSG00000054277",610.563636363636,598,350,872,17437.0282828283,0.216274492076122,0,0,2.78644165431367
"ENSMUSG00000054280",1519.58181818182,1474,958,2442,110029.210774411,0.218288024404393,0,0,3.18200979325943
"ENSMUSG00000054293",11.7636363636364,8,0,60,137.554208754209,0.997000440874089,3,5.45454545454545,1.10597442263556
