TF,Activity_Score,P_value,FDR,Significant
MAZ,-0.9932056270474476,0.320609756685285,0.7327357209689531,FALSE
PPARG,0.976730651199126,0.3287025164579179,0.7327357209689531,FALSE
ZNF217,0.9742177840883705,0.3299484163035341,0.7327357209689531,FALSE
BACH1,-0.9721564073584326,0.33097274365165236,0.7327357209689531,FALSE
E2F7,0.968292519929547,0.3328982994231755,0.7327357209689531,FALSE
SREBF2,0.9564324959938909,0.33885377360919045,0.7327357209689531,FALSE
ZBTB7A,-0.9544295529180051,0.3398662528819016,0.7327357209689531,FALSE
ATF7,-0.9510845084362818,0.34156147812037263,0.7327357209689531,FALSE
TCF4,0.9452826442230048,0.3445145966496369,0.7327357209689531,FALSE
HNF4G,-0.9441099948329341,0.34511344235440855,0.7327357209689531,FALSE
AHR,0.9405647891092607,0.3469279331934635,0.7327357209689531,FALSE
SIX2,-0.9059148460939092,0.3649809257153417,0.7642762974381087,FALSE
PPARA,0.8771553882387364,0.380402243529102,0.7898182174968643,FALSE
SP4,0.8598524738065284,0.3898703694840001,0.8026742901141178,FALSE
MYCN,0.8326383082678209,0.4050487470405752,0.8240798411874555,FALSE
ZBED1,0.8291941869376261,0.40699453381094736,0.8240798411874555,FALSE
ATF2,0.8224841364451881,0.41080141156561856,0.8249700478162012,FALSE
ZNF592,-0.8128595429466415,0.41629859245270323,0.8270570040318597,FALSE
POU4F2,-0.8028797700439688,0.4220442298297437,0.8270570040318597,FALSE
CUX1,0.8022592713474617,0.4224029968566833,0.8270570040318597,FALSE
GRHL2,-0.7971849900494401,0.42534360207352784,0.8270570040318597,FALSE
ESRRA,-0.7733485747106881,0.43931611559020833,0.843257466648625,FALSE
ONECUT1,-0.7712495945673192,0.44055900298377143,0.843257466648625,FALSE
POU5F1,-0.7636903772694027,0.4450517765508373,0.8450813608092574,FALSE
TEAD4,0.7565973009863389,0.4492911588357228,0.8450813608092574,FALSE
THAP11,0.7523180266842401,0.45185982965719484,0.8450813608092574,FALSE
JUNB,0.7387789618573396,0.46004122874801906,0.8538644018429141,FALSE
RUNX2,-0.727838712414585,0.4667123237486056,0.854286403330744,FALSE
NCOA1,0.7269732228583162,0.46724235937273345,0.854286403330744,FALSE
KLF4,0.7043450683995348,0.4812179060522189,0.8733213850577307,FALSE
ZNF740,-0.6894423103831591,0.4905449653574823,0.8748765179938464,FALSE
FOXA1,-0.6865176438106696,0.49238674208237976,0.8748765179938464,FALSE
MEIS1,0.6772640731355656,0.4982384212835891,0.8748765179938464,FALSE
MAFG,0.6688668859482859,0.5035803953581439,0.8748765179938464,FALSE
HOXB13,0.6555946281795643,0.5120849827695422,0.8748765179938464,FALSE
PBX2,-0.6524360902730526,0.5141198887104386,0.8748765179938464,FALSE
MAFK,0.646843852522378,0.5177330076382456,0.8748765179938464,FALSE
NR1H2,0.6459464322745286,0.5183140476048603,0.8748765179938464,FALSE
TFAP2A,0.6428116622418768,0.5203463148639801,0.8748765179938464,FALSE
ASCL1,-0.6407938346509807,0.5216566391409854,0.8748765179938464,FALSE
MAFB,0.6387278435797241,0.5229999960343235,0.8748765179938464,FALSE
TWIST1,0.626250627489661,0.531150564762596,0.8748765179938464,FALSE
ZNF274,-0.6234532820511919,0.5329866934404512,0.8748765179938464,FALSE
KLF9,0.621165607030937,0.5344906660568611,0.8748765179938464,FALSE
NANOG,-0.6194215555478619,0.5356386844860284,0.8748765179938464,FALSE
NR2C2,0.612536111344559,0.540183113578429,0.8751581630797995,FALSE
YY1,-0.6019529958434945,0.5472054260899744,0.8751581630797995,FALSE
TGIF2,-0.5930748908211922,0.5531310336011455,0.8751581630797995,FALSE
HINFP,0.5929228021904623,0.5532328171286378,0.8751581630797995,FALSE
HSF1,-0.5917762372270661,0.554000437573145,0.8751581630797995,FALSE
ZFX,-0.5869406536696541,0.5572435650630561,0.8751581630797995,FALSE
NEUROD1,-0.5802643941155513,0.56173633468323,0.8765949171808367,FALSE
MYOD1,-0.5598127699538367,0.5756071524300589,0.887770460070693,FALSE
CREM,0.5590246302336843,0.5761449108213885,0.887770460070693,FALSE
NR5A2,0.547272279819139,0.5841916851171008,0.8930991176349424,FALSE
FOXJ2,0.5387069884809694,0.5900890508576293,0.8930991176349424,FALSE
TEAD1,0.5380551012048237,0.5905390083953497,0.8930991176349424,FALSE
MBD1,0.5234380525471439,0.6006694494017023,0.9005075910264796,FALSE
SP3,0.5203943391309938,0.6027887548095618,0.9005075910264796,FALSE
MYBL2,0.5121373278999065,0.6085549015257188,0.9036118234775824,FALSE
LEF1,-0.5060947713722319,0.6127901209247262,0.9044191543768548,FALSE
SP1,0.4938144600152032,0.6214372200435896,0.907894830612867,FALSE
DUX4,0.4922304293977797,0.6225564552773946,0.907894830612867,FALSE
ATF6,0.48164267342899175,0.6300598062540064,0.9134003108416069,FALSE
ZNF384,-0.4717463424823023,0.6371078545706043,0.9181848492341061,FALSE
KLF13,-0.4489562688521746,0.6534632036445576,0.9280832582219908,FALSE
STAT5A,0.4407933548534141,0.6593626047267598,0.9280832582219908,FALSE
E2F2,0.4383186837864503,0.6611552837811583,0.9280832582219908,FALSE
NFYB,-0.43635330254123694,0.6625804142636018,0.9280832582219908,FALSE
PAX5,0.43280957074112164,0.6651531197486349,0.9280832582219908,FALSE
EOMES,0.4275123917833966,0.6690061613639782,0.9280832582219908,FALSE
KDM5B,0.4254717613437017,0.6704928028787444,0.9280832582219908,FALSE
SOX13,-0.4115508941902101,0.6806686305312267,0.9357125294497682,FALSE
NFE2L1,0.40749695283370435,0.6836430317204429,0.9357125294497682,FALSE
LHX2,-0.3963704340554243,0.6918317739614832,0.9416599145586855,FALSE
TP63,0.3883781618054819,0.6977362027228061,0.9426511563960274,FALSE
SP2,-0.38497607046628496,0.7002551447513345,0.9426511563960274,FALSE
SPIB,-0.3652115940534735,0.7149534643654447,0.9520748132885947,FALSE
BCL11A,0.36499012318590807,0.7151187789752552,0.9520748132885947,FALSE
CREB3,0.35991107514106957,0.7189136345240409,0.9520748132885947,FALSE
FOS,0.34889393784663847,0.7271689364631588,0.9532121725408045,FALSE
ELF3,0.3393406205068571,0.7343531453238029,0.9532121725408045,FALSE
ELK1,0.33122216420368317,0.7404766796215787,0.9532121725408045,FALSE
RUNX1,-0.3165927798843595,0.7515526150009381,0.9532121725408045,FALSE
MBD2,-0.3136114180243855,0.7538161864281927,0.9532121725408045,FALSE
SMAD5,0.31106839178187107,0.7557486296145038,0.9532121725408045,FALSE
SNAPC4,-0.31007409307861217,0.7565046127207038,0.9532121725408045,FALSE
SIX5,0.3085280684155438,0.7576805457275421,0.9532121725408045,FALSE
HOXA9,0.2996377209855059,0.764453508237141,0.9532121725408045,FALSE
THAP1,-0.2970283356590276,0.7664448761132068,0.9532121725408045,FALSE
GFI1B,0.29671063165677475,0.7666874394932273,0.9532121725408045,FALSE
TCF12,0.29371227791735477,0.768977771500535,0.9532121725408045,FALSE
ZNF143,-0.2857758775950294,0.7750497848614317,0.9532121725408045,FALSE
OTX2,0.2848971135609125,0.7757229674332975,0.9532121725408045,FALSE
NFE2L2,0.27864720761131273,0.7805155805060695,0.9532121725408045,FALSE
TCF7,0.27614536614882246,0.7824364176478539,0.9532121725408045,FALSE
CTCFL,0.26594811816046926,0.7902791661220249,0.9532121725408045,FALSE
IKZF1,-0.2623592938312803,0.7930444525547454,0.9532121725408045,FALSE
KLF3,-0.2586261233757965,0.7959237252939138,0.9532121725408045,FALSE
NRF1,0.24982931587812598,0.8027193476657053,0.9532121725408045,FALSE
MEF2C,0.24964729201605085,0.8028601225183811,0.9532121725408045,FALSE
CLOCK,-0.23937504760699369,0.810814776770589,0.9532121725408045,FALSE
GLI2,-0.23674235638098304,0.8128566732136652,0.9532121725408045,FALSE
XBP1,-0.2363664301211984,0.8131483431062373,0.9532121725408045,FALSE
PAX6,-0.2232940841296899,0.8233066312237249,0.9605244030943458,FALSE
PKNOX1,-0.21634921266619067,0.8287155511259447,0.9622526541509786,FALSE
GABPA,0.1958817488153738,0.8447027228679058,0.9761894674652686,FALSE
EBF1,0.18812866255439986,0.8507757927684781,0.9785918743111602,FALSE
MAX,0.17572521220875803,0.8605098270341927,0.9851631197354075,FALSE
NFE2,0.15895515467512308,0.8737042059014815,0.993630341436972,FALSE
TCF3,0.14077414109702047,0.8880483720173424,0.993630341436972,FALSE
ESR2,0.1357479344849902,0.8920205521846438,0.993630341436972,FALSE
ZKSCAN1,-0.1340884163469244,0.8933326593388777,0.993630341436972,FALSE
MNT,0.12979053403809426,0.8967321523074409,0.993630341436972,FALSE
NFYA,0.11973290141081926,0.9046947362787399,0.993630341436972,FALSE
SOX6,0.11479418273793732,0.9086082600776859,0.993630341436972,FALSE
TAL1,0.1074478238331182,0.9144337161444545,0.993630341436972,FALSE
NR2F6,-0.10019301432849273,0.9201910918669226,0.993630341436972,FALSE
SRF,-0.09469913319744483,0.9245538064932807,0.993630341436972,FALSE
BACH2,0.08620640673774616,0.9313023378297358,0.993630341436972,FALSE
ZEB1,-0.07971005153069724,0.9364678649283807,0.993630341436972,FALSE
SOX11,-0.0770479251583385,0.9385854194864457,0.993630341436972,FALSE
PBX3,0.07433857597115584,0.9407409827462857,0.993630341436972,FALSE
ELF5,-0.06973659088513597,0.94440331734895,0.993630341436972,FALSE
NCOA2,0.06756296520043925,0.9461335374926927,0.993630341436972,FALSE
MEF2B,0.06743473794769539,0.9462356152348504,0.993630341436972,FALSE
RFX2,0.06143470058092003,0.9510130174734585,0.993630341436972,FALSE
TEAD2,-0.059295192227385114,0.9527169904258039,0.993630341436972,FALSE
ZEB2,-0.05813493053176198,0.9536411508913475,0.993630341436972,FALSE
SMAD4,-0.05276081965748683,0.9579224793794275,0.993630341436972,FALSE
TP73,0.04376228668560686,0.9650938891319341,0.993630341436972,FALSE
NCOA3,0.04342785084183228,0.9653604768776098,0.993630341436972,FALSE
CEBPG,0.04104547688205481,0.9672596410802475,0.993630341436972,FALSE
ZNF24,0.0337381205220828,0.9730859804838833,0.993630341436972,FALSE
ELK4,0.03334430004495379,0.973400027057385,0.993630341436972,FALSE
TFDP1,0.02598317367044701,0.9792707593864444,0.993630341436972,FALSE
STAT2,0.023234223835687157,0.9814634392969274,0.993630341436972,FALSE
FOXP1,-0.01649393280500667,0.986840342351085,0.9949624850864848,FALSE
MEIS2,0.0059606695675530124,0.9952441019425301,0.9952907562852175,FALSE
NR4A1,0.0059021959916908655,0.9952907562852175,0.9952907562852175,FALSE
