TF,Activity_Score,P_value,FDR,Significant
RBPJ,-1.1273860126544848,0.25957931030555464,0.6445225434753509,FALSE
ZNF639,-1.1259420908281246,0.26019003172250826,0.6445225434753509,FALSE
ATF4,1.1207267980628433,0.2624041716490101,0.6445225434753509,FALSE
VDR,-1.1098915220021237,0.26704577423983816,0.6445225434753509,FALSE
BCL6,-1.103946174322153,0.2696164873163712,0.6445225434753509,FALSE
KLF5,1.1039358081684445,0.2696209843223579,0.6445225434753509,FALSE
RELA,-1.0840464387521638,0.27834420916463265,0.6590980801917244,FALSE
POU2F1,-1.0766309340004754,0.28164517874194933,0.6606816809741055,FALSE
TEAD1,1.0585215424131627,0.28981773480988055,0.6735578836785187,FALSE
MAX,1.0459026547544665,0.29560597855554005,0.6807073451141336,FALSE
MAFB,1.0273470511943852,0.3042570743690436,0.6942593242420904,FALSE
HOXA9,1.019323981256816,0.30804918257180636,0.6965796831128234,FALSE
CTCF,-1.0120327473537871,0.3115223960466805,0.6981439411403286,FALSE
GATA3,-0.9985842633551179,0.31799612649053566,0.7040399723561592,FALSE
ETS2,-0.9949446715579637,0.3197631746956261,0.7040399723561592,FALSE
IRF9,-0.9825022358066263,0.3258524820286393,0.7104756294271681,FALSE
PROX1,0.9774482155097429,0.3283473028428347,0.7104756294271681,FALSE
AHR,0.9589886068488265,0.33756448476767215,0.7197639195112301,FALSE
ELF1,0.948347318084618,0.3429526694253149,0.7197639195112301,FALSE
HSF1,0.9446790341062089,0.3448227639258246,0.7197639195112301,FALSE
NFIC,-0.9385766863527221,0.34794812722658003,0.7197639195112301,FALSE
ZNF143,0.9371568302926868,0.34867789209802125,0.7197639195112301,FALSE
TBP,0.9348891852171161,0.34984541107717154,0.7197639195112301,FALSE
CLOCK,0.9231392169483713,0.3559346597700823,0.7236948862544386,FALSE
ZNF592,0.9200960405438688,0.3575225732890453,0.7236948862544386,FALSE
WT1,0.8880838583472395,0.37449564471744407,0.7519872545926277,FALSE
GLI2,-0.8658735266245335,0.3865595222663529,0.7700511118163061,FALSE
LYL1,-0.8521721736963728,0.3941185384754286,0.7789271902152172,FALSE
USF2,-0.8234348427512698,0.41026075586525307,0.8044957009545197,FALSE
MNT,-0.8091906434620049,0.4184054959939859,0.8100147170643995,FALSE
MBD2,-0.8072377253742284,0.41952953473454957,0.8100147170643995,FALSE
JUNB,0.7944434517088319,0.42693731679873587,0.8170782565234306,FALSE
E2F7,-0.7897076453939058,0.42969852534299935,0.8170782565234306,FALSE
KLF13,-0.7775515783109512,0.4368334163888819,0.8243999061173636,FALSE
ZBED1,-0.7628412431551409,0.4455580811321052,0.8345901370459583,FALSE
FOXO1,-0.7495328992046759,0.45353607709471705,0.8429974907133059,FALSE
EPAS1,-0.7401243114544392,0.459224568272818,0.8429974907133059,FALSE
KLF9,0.7322392610662248,0.46402254474313764,0.8429974907133059,FALSE
EOMES,-0.7194169700108639,0.471884043927933,0.8429974907133059,FALSE
CREB1,-0.7186700190463563,0.47234426013865455,0.8429974907133059,FALSE
EBF1,0.71150685372164435,0.47677020522486574,0.8429974907133059,FALSE
SOX11,-0.7112698785087584,0.47691701350094645,0.8429974907133059,FALSE
BACH1,0.7064350505794721,0.47991763008099536,0.8429974907133059,FALSE
NCOA3,0.7058627881188945,0.4802734708047918,0.8429974907133059,FALSE
NFE2L2,0.6927104031827869,0.48849130914578237,0.8514674902471623,FALSE
RUNX1,-0.6672084411919426,0.504639000029673,0.8696073349159871,FALSE
PKNOX1,0.6653488789615618,0.5058273740945582,0.8696073349159871,FALSE
E2F3,-0.6447156398320653,0.5191114791870011,0.8707753220562696,FALSE
ERG,-0.6311468666024203,0.5279444996344631,0.8707753220562696,FALSE
ETV4,-0.6283590043832256,0.5297687864862388,0.8707753220562696,FALSE
STAT5B,-0.6269995205926674,0.5306595494100755,0.8707753220562696,FALSE
BCL11A,-0.625414213628741,0.53169923580066,0.8707753220562696,FALSE
TCF7L2,0.6234211321950747,0.5330078146905428,0.8707753220562696,FALSE
MEF2B,0.6052122305437194,0.545037990324762,0.8707753220562696,FALSE
NR1H3,-0.592455428257969,0.5535456590742934,0.8707753220562696,FALSE
PPARA,0.5849054572873473,0.5586112889162866,0.8707753220562696,FALSE
HMBOX1,-0.584118620887001,0.5591405076425944,0.8707753220562696,FALSE
SOX10,-0.5796247904624768,0.5621676715867368,0.8707753220562696,FALSE
MAF,0.5701423713889703,0.568581138811993,0.8707753220562696,FALSE
PBX3,0.5683929600766319,0.5697681696106536,0.8707753220562696,FALSE
ZKSCAN1,0.5610804095998334,0.5747427224430228,0.8707753220562696,FALSE
ZNF217,0.5571771583858078,0.5774063942857445,0.8707753220562696,FALSE
ZFX,0.5567601374941082,0.5776913226871323,0.8707753220562696,FALSE
RUNX3,-0.5557684385184483,0.5783691640274874,0.8707753220562696,FALSE
ESR2,-0.5523783260729005,0.5806891769358999,0.8707753220562696,FALSE
RFX1,0.5508698886585828,0.5817228704184021,0.8707753220562696,FALSE
E2F1,0.5425263219106515,0.58745597959377,0.8707753220562696,FALSE
TCF4,0.5413716612348235,0.5882514360001634,0.8707753220562696,FALSE
DUX4,-0.5351631184709874,0.592537067106585,0.8707753220562696,FALSE
ONECUT1,0.5326448324634994,0.5942794614822751,0.8707753220562696,FALSE
MYBL2,-0.5320479157620135,0.5946928094937194,0.8707753220562696,FALSE
TFAP2C,0.5260557946410874,0.5988494413528036,0.8707753220562696,FALSE
IRF2,0.5254536550646296,0.5992678626839385,0.8707753220562696,FALSE
HNF4G,-0.5208352399172884,0.6024815518492488,0.8707753220562696,FALSE
HIF1A,0.5191659177192863,0.6036450439752626,0.8707753220562696,FALSE
TWIST1,0.5047943665042003,0.6137032729884782,0.8760548932564591,FALSE
ELF3,-0.5025762395509182,0.6152622380470978,0.8760548932564591,FALSE
SMAD3,0.4990051423206928,0.6177757613800529,0.8760548932564591,FALSE
RFX2,0.4906431484850131,0.6236788627904476,0.8794572728112492,FALSE
SMAD1,0.48020546894637134,0.6310812984498217,0.8826543726819359,FALSE
SOX6,0.47753777083186144,0.6329792314053724,0.8826543726819359,FALSE
FOXM1,0.46966736557518907,0.6385926870198185,0.8855622344860467,FALSE
TCF3,-0.46089513753613115,0.644873840508095,0.8893589778435816,FALSE
NFYA,0.45030343780344434,0.6524916604972768,0.8949475780591064,FALSE
ETS1,0.4357555843118719,0.6630140723269244,0.9034268582462315,FALSE
AR,0.42900449259506535,0.6679199552530286,0.9034268582462315,FALSE
FOXO3,0.4264845989998562,0.6697547679603912,0.9034268582462315,FALSE
CREB3,0.41870693430031886,0.6754303272512391,0.9034268582462315,FALSE
ARID3A,0.41182199855947627,0.680469896053116,0.9034268582462315,FALSE
CREB3L1,0.4087009771012425,0.6827591166394162,0.9034268582462315,FALSE
ATF2,-0.40718933160539106,0.6838689365210516,0.9034268582462315,FALSE
NR5A2,0.38888686567058306,0.6973598386052198,0.9164257564916763,FALSE
MEIS1,0.3832724731983132,0.7015177470045735,0.917088304677854,FALSE
SP1,-0.3587965089813846,0.7197473244502146,0.9360444478601236,FALSE
KDM5B,-0.3445614346296435,0.7304241028778029,0.936356114109756,FALSE
TFDP1,0.3401092578533533,0.7337742501723112,0.936356114109756,FALSE
NFE2L1,0.3350573672290236,0.737581811881659,0.936356114109756,FALSE
NFATC1,-0.33054792506885666,0.7409859866436755,0.936356114109756,FALSE
NEUROD1,0.33047734736293016,0.7410393062259184,0.936356114109756,FALSE
PRDM1,0.3258493746243564,0.7445383200843547,0.936356114109756,FALSE
GRHL2,0.3237854278055165,0.746100489330483,0.936356114109756,FALSE
IRF4,-0.3169208071208781,0.7513036934343281,0.9370657035640373,FALSE
NFE2,-0.31319494558009514,0.7541325582467551,0.9370657035640373,FALSE
TP73,-0.30239976207162306,0.7623473360992027,0.9426068047334969,FALSE
ARID2,0.2947945347681303,0.7681508416349292,0.9451267708351335,FALSE
GATA2,0.28194870609690714,0.77798284180321,0.9506124832674712,FALSE
