TF,Activity_Score,P_value,FDR,Significant
FOXP2,-1.4259919625737911,0.1538706620986047,0.3862153618674978,FALSE
PAX5,-1.394252695822575,0.16324131013396181,0.4056788994418259,FALSE
SOX11,1.3830709682399622,0.16664310645604286,0.4098885891932993,FALSE
MAFK,1.3778932898514322,0.16823623699514903,0.4098885891932993,FALSE
ELF1,1.3727363776116253,0.16983431584104833,0.4098885891932993,FALSE
TFAP4,-1.3623371106056383,0.17309152101312095,0.4121088875792379,FALSE
ATF6,1.3593427092107169,0.1740380162685228,0.4121088875792379,FALSE
ATF3,-1.342393741147207,0.17946836301763333,0.4209958796021119,FALSE
PPARG,1.3324699398417976,0.1827058129558468,0.42462184307331063,FALSE
FOXO4,1.303431655460452,0.19242743515096586,0.44091362922502647,FALSE
STAT2,-1.3010858210296483,0.1932290805368642,0.44091362922502647,FALSE
ESRRA,-1.288772118607986,0.19747732175113306,0.446547817653463,FALSE
DUX4,1.2783454839698432,0.20112763701488268,0.4497915971057185,FALSE
GATA2,1.2658736949388525,0.20555830547544776,0.4497915971057185,FALSE
NR2F6,1.2606547209339152,0.2074332741002462,0.4497915971057185,FALSE
ZNF592,-1.2571324702392452,0.2087056711908279,0.4497915971057185,FALSE
NCOA1,1.2550536409857382,0.2094592879972671,0.4497915971057185,FALSE
TFAP2A,1.254490401979284,0.2096638121966895,0.4497915971057185,FALSE
TEAD1,1.2441799844438552,0.21343332858511047,0.4539980124988367,FALSE
ZEB2,-1.2344199611323579,0.21704645467985456,0.4578038665936428,FALSE
SMAD4,1.219609007579951,0.22261313012492226,0.4656324638446291,FALSE
NFKB2,-1.2061750082545628,0.22775001805514025,0.4724401200978529,FALSE
ERG,1.1982353499935066,0.230825407078038,0.4748948948900618,FALSE
HOXB13,1.1680070606096142,0.24280391687006053,0.4954779116616682,FALSE
IKZF1,1.1580911142506505,0.24682685577729474,0.49962532903307244,FALSE
LYL1,-1.1507071656029702,0.24985272760823388,0.5017042770373337,FALSE
HNF1B,1.0938400458714832,0.27402513728959077,0.5406900443451266,FALSE
PBX3,1.0920023369054856,0.2748320740142098,0.5406900443451266,FALSE
KLF5,-1.0899608701740613,0.2757303811799849,0.5406900443451266,FALSE
ZBED1,1.0744556356525279,0.282618518400503,0.5486743301828577,FALSE
JUNB,1.0672378394149864,0.28586444960271307,0.5486743301828577,FALSE
TCF12,1.0642147117979142,0.2872314438945927,0.5486743301828577,FALSE
SRF,-1.0613169991758518,0.28854586288500883,0.5486743301828577,FALSE
FOS,1.0522022779684972,0.2927067546010625,0.5524014692095239,FALSE
EGR1,1.044794971659434,0.29611773938837993,0.5546683028842042,FALSE
TCF3,-1.0311011613915653,0.30249338324231273,0.5624136236579296,FALSE
CREB3,1.018420707343912,0.30847806553370916,0.5693234885953015,FALSE
GRHL2,-0.9981466957197324,0.3182082297270809,0.5788307613927436,FALSE
MEIS1,0.9980778419254496,0.3182416138334606,0.5788307613927436,FALSE
TCF7,0.9883944424419138,0.32295950825792447,0.5831858746240219,FALSE
PDX1,0.9662065107099447,0.33394085564135834,0.5959897156581759,FALSE
ATF7,-0.9644926260471084,0.33479900361674425,0.5959897156581759,FALSE
MYOD1,-0.9285958113608628,0.35309859341864885,0.620246479269589,FALSE
HINFP,0.9280772182843209,0.35336751607789335,0.620246479269589,FALSE
NCOA3,0.9231934962765981,0.3559063775301007,0.6203645886114949,FALSE
BHLHE22,0.9021736603177254,0.3669646244473749,0.6312953460056512,FALSE
NRF1,-0.9017161880418906,0.36720765146145445,0.6312953460056512,FALSE
FOXM1,0.8931632649739853,0.3717697472771886,0.6313672255888209,FALSE
FOXO3,0.8922101991909364,0.3722802764428107,0.6313672255888209,FALSE
ZEB1,0.8813397813969837,0.37813394044132326,0.6334755646577773,FALSE
PRDM1,-0.880532227482315,0.378571054576361,0.6334755646577773,FALSE
E2F6,0.8557055859327074,0.39216064968590725,0.6435912326566312,FALSE
ELK1,-0.8528325131436529,0.3937521909021655,0.6435912326566312,FALSE
MAF,-0.850856894559614,0.39484885228654126,0.6435912326566312,FALSE
ETS1,0.8508139549033596,0.39487270848255457,0.6435912326566312,FALSE
NFE2L2,0.8272982442826073,0.40806803866670355,0.6608069529376941,FALSE
TCF4,0.8099069567621432,0.4179936532235379,0.6725410702506924,FALSE
MAFG,0.7838350689215986,0.4331368934634263,0.6924672627982167,FALSE
E2F7,0.7703370789746733,0.441099966923841,0.6927392171738184,FALSE
BACH2,0.7698052920953382,0.44141540002963436,0.6927392171738184,FALSE
XBP1,0.7695165020457111,0.4415867519833105,0.6927392171738184,FALSE
TAL1,0.7638598546261903,0.44495076329414485,0.693681003644909,FALSE
HNF4G,-0.7293737799332143,0.4657730521164997,0.7090995302953154,FALSE
CREB3L1,0.723241842657315,0.46953131601155085,0.7090995302953154,FALSE
SREBF2,0.7178559789160113,0.47284609315676024,0.7090995302953154,FALSE
